Modified_enzyme,Core_enzyme,Modifications,Source
G185E-5574-MONOMER_mod_fmn(1),G185E-5574-MONOMER,fmn(1),Homology
G185E-5574-MONOMER_mod_mg2(1),G185E-5574-MONOMER,mg2(1),Homology
G185E-5175-MONOMER_mod_mg2(1)_mod_pi(1),G185E-5175-MONOMER,mg2(1) AND pi(1),Homology
G185E-5175-MONOMER_mod_mn2(1)_mod_pi(1),G185E-5175-MONOMER,mn2(1) AND pi(1),Homology
G185E-8067-MONOMER_mod_pydx5p(1),G185E-8067-MONOMER,pydx5p(1),Homology
G185E-5507-MONOMER_mod_pydx5p(1),G185E-5507-MONOMER,pydx5p(1),Homology
G185E-5471-MONOMER_mod_mg2(3),G185E-5471-MONOMER,mg2(3),Homology
G185E-4695-MONOMER_mod_mg2(1),G185E-4695-MONOMER,mg2(1),Homology
G185E-5782-MONOMER_mod_4fe4s(1),G185E-5782-MONOMER,4fe4s(1),Homology
G185E-7178-MONOMER_mod_mg2(2),G185E-7178-MONOMER,mg2(2),Homology
G185E-5747-MONOMER_mod_pydx5p(1),G185E-5747-MONOMER,pydx5p(1),Homology
G185E-6433-MONOMER_mod_mn2(1),G185E-6433-MONOMER,mn2(1),Homology
G185E-4758-MONOMER_mod_mg2(1),G185E-4758-MONOMER,mg2(1),Homology
G185E-6937-MONOMER_mod_4fe4s(1),G185E-6937-MONOMER,4fe4s(1),Homology
G185E-5520-MONOMER_mod_mg2(1),G185E-5520-MONOMER,mg2(1),Homology
G185E-6250-MONOMER_mod_mg2(1),G185E-6250-MONOMER,mg2(1),Homology
G185E-5844-MONOMER_mod_mg2(1),G185E-5844-MONOMER,mg2(1),Homology
G185E-4644-MONOMER_mod_zn2(1),G185E-4644-MONOMER,zn2(1),Homology
G185E-5728-MONOMER_mod_mg2(1),G185E-5728-MONOMER,mg2(1),Homology
G185E-4952-MONOMER_mod_mg2(1),G185E-4952-MONOMER,mg2(1),Homology
G185E-7858-MONOMER_mod_zn2(1),G185E-7858-MONOMER,zn2(1),Homology
G185E-4920-MONOMER_mod_mg2(1),G185E-4920-MONOMER,mg2(1),Homology
G185E-6414-MONOMER_mod_pydx5p(1),G185E-6414-MONOMER,pydx5p(1),Homology
G185E-6414-MONOMER_mod_pydx5p(1)_mod_SH(1),G185E-6414-MONOMER,pydx5p(1) AND SH(1),Homology
G185E-6414-MONOMER_mod_2fe2s(1),G185E-6414-MONOMER,2fe2s(1),Homology
G185E-6414-MONOMER_mod_4fe4s(1),G185E-6414-MONOMER,4fe4s(1),Homology
G185E-5648-MONOMER_mod_2fe2s(1),G185E-5648-MONOMER,2fe2s(1),Homology
G185E-5648-MONOMER_mod_4fe4s(1),G185E-5648-MONOMER,4fe4s(1),Homology
G185E-5648-MONOMER_mod_fe2(1),G185E-5648-MONOMER,fe2(1),Homology
G185E-5648-MONOMER_mod_fe2(2),G185E-5648-MONOMER,fe2(2),Homology
G185E-6667-MONOMER_mod_k(1)_mod_mg2(1),G185E-6667-MONOMER,k(1) AND mg2(1),Homology
G185E-5632-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1),G185E-5632-MONOMER,thmpp(1) AND mn2(1) AND mg2(1),Homology
G185E-5169-MONOMER_mod_mg2(1),G185E-5169-MONOMER,mg2(1),Homology
G185E-5890-MONOMER_mod_mg2(1),G185E-5890-MONOMER,mg2(1),Homology
G185E-8043-MONOMER_mod_zn2(2),G185E-8043-MONOMER,zn2(2),Homology
G185E-7888-MONOMER_mod_zn2(1),G185E-7888-MONOMER,zn2(1),Homology
G185E-6411-MONOMER_mod_mg2(1),G185E-6411-MONOMER,mg2(1),Homology
G185E-6680-MONOMER_mod_mg2(1),G185E-6680-MONOMER,mg2(1),Homology
G185E-6995-MONOMER_mod_mg2(1),G185E-6995-MONOMER,mg2(1),Homology
G185E-5805-MONOMER_mod_mg2(1)_mod_k(1),G185E-5805-MONOMER,mg2(1) AND k(1),Homology
G185E-5805-MONOMER_mod_mn2(1)_mod_k(1),G185E-5805-MONOMER,mn2(1) AND k(1),Homology
G185E-6559-MONOMER_mod_pydx5p(2),G185E-6559-MONOMER,pydx5p(2),Homology
G185E-6831-MONOMER_mod_pydx5p(1),G185E-6831-MONOMER,pydx5p(1),Homology
G185E-5789-MONOMER_mod_mg2(1),G185E-5789-MONOMER,mg2(1),Homology
G185E-5789-MONOMER_mod_mn2(1),G185E-5789-MONOMER,mn2(1),Homology
G185E-6778-MONOMER_mod_mg2(1),G185E-6778-MONOMER,mg2(1),Homology
G185E-6778-MONOMER_mod_mn2(1),G185E-6778-MONOMER,mn2(1),Homology
G185E-6778-MONOMER_mod_cobalt2(1),G185E-6778-MONOMER,cobalt2(1),Homology
G185E-6778-MONOMER_mod_fe2(1),G185E-6778-MONOMER,fe2(1),Homology
G185E-6778-MONOMER_mod_ca2(1),G185E-6778-MONOMER,ca2(1),Homology
G185E-6778-MONOMER_mod_k(1),G185E-6778-MONOMER,k(1),Homology
G185E-7885-MONOMER_mod_mg2(1),G185E-7885-MONOMER,mg2(1),Homology
G185E-7120-MONOMER_mod_mn2(1),G185E-7120-MONOMER,mn2(1),Homology
G185E-4554-MONOMER_mod_fe2(1),G185E-4554-MONOMER,fe2(1),Homology
G185E-5690-MONOMER_mod_pydx5p(1),G185E-5690-MONOMER,pydx5p(1),Homology
G185E-6677-MONOMER_mod_mg2(1),G185E-6677-MONOMER,mg2(1),Homology
G185E-6677-MONOMER_mod_mn2(1),G185E-6677-MONOMER,mn2(1),Homology
G185E-6677-MONOMER_mod_ca2(1),G185E-6677-MONOMER,ca2(1),Homology
G185E-5180-MONOMER_mod_mg2(1),G185E-5180-MONOMER,mg2(1),Homology
G185E-7285-MONOMER_mod_pydx5p(2),G185E-7285-MONOMER,pydx5p(2),Homology
G185E-5458-MONOMER_mod_mg2(1),G185E-5458-MONOMER,mg2(1),Homology
G185E-5458-MONOMER_mod_mn2(1),G185E-5458-MONOMER,mn2(1),Homology
G185E-5458-MONOMER_mod_cobalt2(1),G185E-5458-MONOMER,cobalt2(1),Homology
G185E-5458-MONOMER_mod_cd2(1),G185E-5458-MONOMER,cd2(1),Homology
G185E-4667-MONOMER_mod_mg2(1),G185E-4667-MONOMER,mg2(1),Homology
G185E-7133-MONOMER_mod_mg2(1)_mod_k(1),G185E-7133-MONOMER,mg2(1) AND k(1),Homology
G185E-8212-MONOMER_mod_Oxidized(1),G185E-8212-MONOMER,Oxidized(1),Homology
G185E-5256-MONOMER_mod_mg2(1),G185E-5256-MONOMER,mg2(1),Homology
G185E-5575-MONOMER_mod_k(4)_mod_mg2(1),G185E-5575-MONOMER,k(4) AND mg2(1),Homology
G185E-5575-MONOMER_mod_k(4)_mod_mn2(1),G185E-5575-MONOMER,k(4) AND mn2(1),Homology
G185E-5575-MONOMER_mod_k(4)_mod_cobalt2(1),G185E-5575-MONOMER,k(4) AND cobalt2(1),Homology
G185E-5575-MONOMER_mod_k(4)_mod_zn2(1),G185E-5575-MONOMER,k(4) AND zn2(1),Homology
G185E-5575-MONOMER_mod_k(4)_mod_cd2(1),G185E-5575-MONOMER,k(4) AND cd2(1),Homology
G185E-5575-MONOMER_mod_k(4)_mod_ni2(1),G185E-5575-MONOMER,k(4) AND ni2(1),Homology
G185E-5575-MONOMER_mod_k(4)_mod_ca2(1),G185E-5575-MONOMER,k(4) AND ca2(1),Homology
G185E-5575-MONOMER_mod_nh4(4)_mod_mg2(1),G185E-5575-MONOMER,nh4(4) AND mg2(1),Homology
G185E-5575-MONOMER_mod_nh4(4)_mod_mn2(1),G185E-5575-MONOMER,nh4(4) AND mn2(1),Homology
G185E-5575-MONOMER_mod_nh4(4)_mod_cobalt2(1),G185E-5575-MONOMER,nh4(4) AND cobalt2(1),Homology
G185E-5575-MONOMER_mod_nh4(4)_mod_zn2(1),G185E-5575-MONOMER,nh4(4) AND zn2(1),Homology
G185E-5575-MONOMER_mod_nh4(4)_mod_cd2(1),G185E-5575-MONOMER,nh4(4) AND cd2(1),Homology
G185E-5575-MONOMER_mod_nh4(4)_mod_ni2(1),G185E-5575-MONOMER,nh4(4) AND ni2(1),Homology
G185E-5575-MONOMER_mod_nh4(4)_mod_ca2(1),G185E-5575-MONOMER,nh4(4) AND ca2(1),Homology
G185E-5575-MONOMER_mod_tl(4)_mod_mg2(1),G185E-5575-MONOMER,tl(4) AND mg2(1),Homology
G185E-5575-MONOMER_mod_tl(4)_mod_mn2(1),G185E-5575-MONOMER,tl(4) AND mn2(1),Homology
G185E-5575-MONOMER_mod_tl(4)_mod_cobalt2(1),G185E-5575-MONOMER,tl(4) AND cobalt2(1),Homology
G185E-5575-MONOMER_mod_tl(4)_mod_zn2(1),G185E-5575-MONOMER,tl(4) AND zn2(1),Homology
G185E-5575-MONOMER_mod_tl(4)_mod_cd2(1),G185E-5575-MONOMER,tl(4) AND cd2(1),Homology
G185E-5575-MONOMER_mod_tl(4)_mod_ni2(1),G185E-5575-MONOMER,tl(4) AND ni2(1),Homology
G185E-5575-MONOMER_mod_tl(4)_mod_ca2(1),G185E-5575-MONOMER,tl(4) AND ca2(1),Homology
G185E-5575-MONOMER_mod_cs(4)_mod_mg2(1),G185E-5575-MONOMER,cs(4) AND mg2(1),Homology
G185E-5575-MONOMER_mod_cs(4)_mod_mn2(1),G185E-5575-MONOMER,cs(4) AND mn2(1),Homology
G185E-5575-MONOMER_mod_cs(4)_mod_cobalt2(1),G185E-5575-MONOMER,cs(4) AND cobalt2(1),Homology
G185E-5575-MONOMER_mod_cs(4)_mod_zn2(1),G185E-5575-MONOMER,cs(4) AND zn2(1),Homology
G185E-5575-MONOMER_mod_cs(4)_mod_cd2(1),G185E-5575-MONOMER,cs(4) AND cd2(1),Homology
G185E-5575-MONOMER_mod_cs(4)_mod_ni2(1),G185E-5575-MONOMER,cs(4) AND ni2(1),Homology
G185E-5575-MONOMER_mod_cs(4)_mod_ca2(1),G185E-5575-MONOMER,cs(4) AND ca2(1),Homology
G185E-5575-MONOMER_mod_LI(4)_mod_mg2(1),G185E-5575-MONOMER,LI(4) AND mg2(1),Homology
G185E-5575-MONOMER_mod_LI(4)_mod_mn2(1),G185E-5575-MONOMER,LI(4) AND mn2(1),Homology
G185E-5575-MONOMER_mod_LI(4)_mod_cobalt2(1),G185E-5575-MONOMER,LI(4) AND cobalt2(1),Homology
G185E-5575-MONOMER_mod_LI(4)_mod_zn2(1),G185E-5575-MONOMER,LI(4) AND zn2(1),Homology
G185E-5575-MONOMER_mod_LI(4)_mod_cd2(1),G185E-5575-MONOMER,LI(4) AND cd2(1),Homology
G185E-5575-MONOMER_mod_LI(4)_mod_ni2(1),G185E-5575-MONOMER,LI(4) AND ni2(1),Homology
G185E-5575-MONOMER_mod_LI(4)_mod_ca2(1),G185E-5575-MONOMER,LI(4) AND ca2(1),Homology
G185E-5575-MONOMER_mod_na1(4)_mod_mg2(1),G185E-5575-MONOMER,na1(4) AND mg2(1),Homology
G185E-5575-MONOMER_mod_na1(4)_mod_mn2(1),G185E-5575-MONOMER,na1(4) AND mn2(1),Homology
G185E-5575-MONOMER_mod_na1(4)_mod_cobalt2(1),G185E-5575-MONOMER,na1(4) AND cobalt2(1),Homology
G185E-5575-MONOMER_mod_na1(4)_mod_zn2(1),G185E-5575-MONOMER,na1(4) AND zn2(1),Homology
G185E-5575-MONOMER_mod_na1(4)_mod_cd2(1),G185E-5575-MONOMER,na1(4) AND cd2(1),Homology
G185E-5575-MONOMER_mod_na1(4)_mod_ni2(1),G185E-5575-MONOMER,na1(4) AND ni2(1),Homology
G185E-5575-MONOMER_mod_na1(4)_mod_ca2(1),G185E-5575-MONOMER,na1(4) AND ca2(1),Homology
G185E-5176-MONOMER_mod_mg2(1),G185E-5176-MONOMER,mg2(1),Homology
G185E-6651-MONOMER_mod_mg2(1),G185E-6651-MONOMER,mg2(1),Homology
G185E-5848-MONOMER_mod_mg2(1),G185E-5848-MONOMER,mg2(1),Homology
G185E-6857-MONOMER_mod_zn2(1),G185E-6857-MONOMER,zn2(1),Homology
G185E-7608-MONOMER_mod_zn2(1),G185E-7608-MONOMER,zn2(1),Homology
G185E-6825-MONOMER_mod_mn2(1),G185E-6825-MONOMER,mn2(1),Homology
G185E-5783-MONOMER_mod_fad(1),G185E-5783-MONOMER,fad(1),Homology
G185E-6671-MONOMER_mod_mg2(1),G185E-6671-MONOMER,mg2(1),Homology
G185E-8130-MONOMER_mod_mg2(1),G185E-8130-MONOMER,mg2(1),Homology
G185E-5572-MONOMER_mod_mg2(1),G185E-5572-MONOMER,mg2(1),Homology
G185E-5845-MONOMER_mod_pydx5p(1),G185E-5845-MONOMER,pydx5p(1),Homology
G185E-6599-MONOMER_mod_zn2(4),G185E-6599-MONOMER,zn2(4),Homology
G185E-6822-MONOMER_mod_mg2(4),G185E-6822-MONOMER,mg2(4),Homology
G185E-5777-MONOMER_mod_4fe4s(1)_mod_2fe2s(1),G185E-5777-MONOMER,4fe4s(1) AND 2fe2s(1),Homology
G185E-5383-MONOMER_mod_mg2(1),G185E-5383-MONOMER,mg2(1),Homology
G185E-4308-MONOMER_mod_4fe4s(1),G185E-4308-MONOMER,4fe4s(1),Homology
G185E-7859-MONOMER_mod_mn2(1),G185E-7859-MONOMER,mn2(1),Homology
G185E-5299-MONOMER_mod_zn2(1),G185E-5299-MONOMER,zn2(1),Homology
G185E-4513-MONOMER_mod_mg2(1),G185E-4513-MONOMER,mg2(1),Homology
G185E-4481-MONOMER_mod_mg2(1),G185E-4481-MONOMER,mg2(1),Homology
G185E-6232-MONOMER_mod_mg2(1),G185E-6232-MONOMER,mg2(1),Homology
G185E-5466-MONOMER_mod_mg2(1),G185E-5466-MONOMER,mg2(1),Homology
G185E-5038-MONOMER_mod_pydx5p(1),G185E-5038-MONOMER,pydx5p(1),Homology
G185E-4642-MONOMER_mod_dpm(1),G185E-4642-MONOMER,dpm(1),Homology
G185E-6428-MONOMER_mod_4fe4s(2),G185E-6428-MONOMER,4fe4s(2),Homology
G185E-5264-MONOMER_mod_mn2(1),G185E-5264-MONOMER,mn2(1),Homology
G185E-5598-MONOMER_mod_mg2(1),G185E-5598-MONOMER,mg2(1),Homology
G185E-8092-MONOMER_mod_zn2(2),G185E-8092-MONOMER,zn2(2),Homology
G185E-5904-MONOMER_mod_mg2(1),G185E-5904-MONOMER,mg2(1),Homology
G185E-7582-MONOMER_mod_mg2(1),G185E-7582-MONOMER,mg2(1),Homology
G185E-6795-MONOMER_mod_zn2(4),G185E-6795-MONOMER,zn2(4),Homology
G185E-6779-MONOMER_mod_fmnh2(1),G185E-6779-MONOMER,fmnh2(1),Homology
G185E-6779-MONOMER_mod_fadh2(1),G185E-6779-MONOMER,fadh2(1),Homology
CPLX185E-38_mod_bmocogdp(1)_mod_3fe4s(1)_mod_4fe4s(1),CPLX185E-38,bmocogdp(1) AND 3fe4s(1) AND 4fe4s(1),Homology
CPLX-8119_mod_mg2(1),CPLX-8119,mg2(1),Homology
CPLX185E-84_mod_mg2(1),CPLX185E-84,mg2(1),Homology
G185E-6460-MONOMER_mod_pan4p(1),G185E-6460-MONOMER,pan4p(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_ac(1),G185E-6460-MONOMER,pan4p(1) AND ac(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_mal(1),G185E-6460-MONOMER,pan4p(1) AND mal(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_but2e(1),G185E-6460-MONOMER,pan4p(1) AND but2e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_act(1),G185E-6460-MONOMER,pan4p(1) AND act(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_but(1),G185E-6460-MONOMER,pan4p(1) AND but(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3ha(1),G185E-6460-MONOMER,pan4p(1) AND 3ha(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_egme(1),G185E-6460-MONOMER,pan4p(1) AND egme(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_ogme(1),G185E-6460-MONOMER,pan4p(1) AND ogme(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_gme(1),G185E-6460-MONOMER,pan4p(1) AND gme(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_hgme(1),G185E-6460-MONOMER,pan4p(1) AND hgme(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_thex2e(1),G185E-6460-MONOMER,pan4p(1) AND thex2e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3ohex(1),G185E-6460-MONOMER,pan4p(1) AND 3ohex(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_hex(1),G185E-6460-MONOMER,pan4p(1) AND hex(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3hhex(1),G185E-6460-MONOMER,pan4p(1) AND 3hhex(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_pim(1),G185E-6460-MONOMER,pan4p(1) AND pim(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_epme(1),G185E-6460-MONOMER,pan4p(1) AND epme(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_opme(1),G185E-6460-MONOMER,pan4p(1) AND opme(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_pme(1),G185E-6460-MONOMER,pan4p(1) AND pme(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_hpme(1),G185E-6460-MONOMER,pan4p(1) AND hpme(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_toct2e(1),G185E-6460-MONOMER,pan4p(1) AND toct2e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3ooct(1),G185E-6460-MONOMER,pan4p(1) AND 3ooct(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_oc(1),G185E-6460-MONOMER,pan4p(1) AND oc(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3hoct(1),G185E-6460-MONOMER,pan4p(1) AND 3hoct(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_tdec2e(1),G185E-6460-MONOMER,pan4p(1) AND tdec2e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_cdec3e(1),G185E-6460-MONOMER,pan4p(1) AND cdec3e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3odec(1),G185E-6460-MONOMER,pan4p(1) AND 3odec(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_dca(1),G185E-6460-MONOMER,pan4p(1) AND dca(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3hdec(1),G185E-6460-MONOMER,pan4p(1) AND 3hdec(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_t3c5ddece(1),G185E-6460-MONOMER,pan4p(1) AND t3c5ddece(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3ocddec5e(1),G185E-6460-MONOMER,pan4p(1) AND 3ocddec5e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_tddec2e(1),G185E-6460-MONOMER,pan4p(1) AND tddec2e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_cddec5e(1),G185E-6460-MONOMER,pan4p(1) AND cddec5e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3oddec(1),G185E-6460-MONOMER,pan4p(1) AND 3oddec(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3hcddec5e(1),G185E-6460-MONOMER,pan4p(1) AND 3hcddec5e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_ddca(1),G185E-6460-MONOMER,pan4p(1) AND ddca(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3hddec(1),G185E-6460-MONOMER,pan4p(1) AND 3hddec(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_t3c7mrse(1),G185E-6460-MONOMER,pan4p(1) AND t3c7mrse(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3ocmrs7e(1),G185E-6460-MONOMER,pan4p(1) AND 3ocmrs7e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_tde(1),G185E-6460-MONOMER,pan4p(1) AND tde(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_tmrs2e(1),G185E-6460-MONOMER,pan4p(1) AND tmrs2e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3omrs(1),G185E-6460-MONOMER,pan4p(1) AND 3omrs(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3hcmrs7e(1),G185E-6460-MONOMER,pan4p(1) AND 3hcmrs7e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_myrs(1),G185E-6460-MONOMER,pan4p(1) AND myrs(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3hmrs(1),G185E-6460-MONOMER,pan4p(1) AND 3hmrs(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_t3c9palme(1),G185E-6460-MONOMER,pan4p(1) AND t3c9palme(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3ocpalm9e(1),G185E-6460-MONOMER,pan4p(1) AND 3ocpalm9e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_hde(1),G185E-6460-MONOMER,pan4p(1) AND hde(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_tpalm2e(1),G185E-6460-MONOMER,pan4p(1) AND tpalm2e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3opalm(1),G185E-6460-MONOMER,pan4p(1) AND 3opalm(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3hcpalm9e(1),G185E-6460-MONOMER,pan4p(1) AND 3hcpalm9e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_palm(1),G185E-6460-MONOMER,pan4p(1) AND palm(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3hpalm(1),G185E-6460-MONOMER,pan4p(1) AND 3hpalm(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_t3c11vace(1),G185E-6460-MONOMER,pan4p(1) AND t3c11vace(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3ocvac11e(1),G185E-6460-MONOMER,pan4p(1) AND 3ocvac11e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_toctd2e(1),G185E-6460-MONOMER,pan4p(1) AND toctd2e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_octe(1),G185E-6460-MONOMER,pan4p(1) AND octe(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3ooctd(1),G185E-6460-MONOMER,pan4p(1) AND 3ooctd(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3hcvac11e(1),G185E-6460-MONOMER,pan4p(1) AND 3hcvac11e(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_ocdca(1),G185E-6460-MONOMER,pan4p(1) AND ocdca(1),Homology
G185E-6460-MONOMER_mod_pan4p(1)_mod_3hocta(1),G185E-6460-MONOMER,pan4p(1) AND 3hocta(1),Homology
CPLX185E-28_mod_mg2(1),CPLX185E-28,mg2(1),Homology
CPLX185E-28_mod_mn2(1),CPLX185E-28,mn2(1),Homology
CPLX185E-28_mod_cobalt2(1),CPLX185E-28,cobalt2(1),Homology
CPLX185E-28_mod_cd2(1),CPLX185E-28,cd2(1),Homology
CPLX185E-28_mod_zn2(1),CPLX185E-28,zn2(1),Homology
CPLX185E-12_mod_pheme(1)_mod_hemed(1),CPLX185E-12,pheme(1) AND hemed(1),Homology
CPLX-7590_mod_hco3(1),CPLX-7590,hco3(1),Homology
G185E-4539-MONOMER_mod_mg2(1),G185E-4539-MONOMER,mg2(1),Homology
G185E-5659-MONOMER_mod_4fe4s(1),G185E-5659-MONOMER,4fe4s(1),Homology
CPLX185E-29_mod_pydx5p(1),CPLX185E-29,pydx5p(1),Homology
CPLX185E-26_mod_mg2(1),CPLX185E-26,mg2(1),Homology
CPLX-9245_mod_mg2(1),CPLX-9245,mg2(1),Homology
G185E-7025-MONOMER_mod_fad(1)_mod_pheme(1),G185E-7025-MONOMER,fad(1) AND pheme(1),Homology
CPLX-7040_mod_mg2(1),CPLX-7040,mg2(1),Homology
