Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,replicon
G185E-5705,Rv1517,1708870,1709635,G185E-5705-MONOMER,NC_000962.3
G185E-6158,Rv1960c,2203973,2204225,G185E-6158-MONOMER,NC_000962.3
G185E-6672,Rv2440c,2738246,2739686,G185E-6672-MONOMER,NC_000962.3
G185E-4204,Rv0087,95413,96892,G185E-4204-MONOMER,NC_000962.3
G185E-7158,Rv2906c,3215664,3216357,G185E-7158-MONOMER,NC_000962.3
G185E-7625,Rv3349c,3754292,3755237,G185E-7625-MONOMER,NC_000962.3
G185E-5202,Rv1042c,1165091,1165499,G185E-5202-MONOMER,NC_000962.3
G185E-5104,Rv0949,1058259,1060575,G185E-5104-MONOMER,NC_000962.3
G185E-8134,Rv3838c,4311703,4312669,G185E-8134-MONOMER,NC_000962.3
G185E-5677,Rv1492,1682156,1684004,G185E-5677-MONOMER,NC_000962.3
G185E-6132,Rv1935c,2186202,2187159,G185E-6132-MONOMER,NC_000962.3
G185E-6647,Rv2417c,2715471,2716314,G185E-6647-MONOMER,NC_000962.3
G185E-4186,Rv0071,79485,80193,G185E-4186-MONOMER,NC_000962.3
G185E-7138,Rv2886c,3195544,3196432,G185E-7138-MONOMER,NC_000962.3
G185E-4637,Rv0505c,595463,596585,G185E-4637-MONOMER,NC_000962.3
G185E-7605,Rv3329,3714391,3715708,G185E-7605-MONOMER,NC_000962.3
G185E-5186,Rv1027c,1148426,1149107,G185E-5186-MONOMER,NC_000962.3
G185E-8111,Rv3815c,4280032,4280788,G185E-8111-MONOMER,NC_000962.3
G185E-6113,Rv1916,2161565,2162762,G185E-6113-MONOMER,NC_000962.3
G185E-6621,Rv2395,2690071,2692075,G185E-6621-MONOMER,NC_000962.3
G185E-4166,Rv0052,57409,57973,G185E-4166-MONOMER,NC_000962.3
G185E-7120,Rv2868c,3179367,3180531,G185E-7120-MONOMER,NC_000962.3
G185E-4613,Rv0485,573983,575300,G185E-4613-MONOMER,NC_000962.3
G185E-7585,Rv3311,3698120,3699383,G185E-7585-MONOMER,NC_000962.3
G185E-5168,Rv1010,1129151,1130105,G185E-5168-MONOMER,NC_000962.3
G185E-5066,Rv0912,1016235,1016685,G185E-5066-MONOMER,NC_000962.3
G185E-8075,Rv3779,4224984,4226985,G185E-8075-MONOMER,NC_000962.3
G185E-6089,Rv1892,2140164,2140476,G185E-6089-MONOMER,NC_000962.3
G185E-6604,Rv2378c,2656407,2657703,G185E-6604-MONOMER,NC_000962.3
G185E-4147,Rv0033,36606,36870,G185E-4147-MONOMER,NC_000962.3
G185E-7102,Rv2851c,3160050,3160521,G185E-7102-MONOMER,NC_000962.3
G185E-4591,Rv0464c,554312,554885,G185E-4591-MONOMER,NC_000962.3
G185E-7567,Rv3293,3673601,3675086,G185E-7567-MONOMER,NC_000962.3
G185E-5146,Rv0989c,1106404,1107382,G185E-5146-MONOMER,NC_000962.3
G185E-5046,Rv0892,993852,995340,G185E-5046-MONOMER,NC_000962.3
G185E-8051,Rv3760,4205537,4205840,G185E-8051-MONOMER,NC_000962.3
G185E-6062,Rv1867,2115763,2117248,G185E-6062-MONOMER,NC_000962.3
G185E-6580,Rv2354,0,327,G185E-6580-MONOMER,Rv2354
G185E-4123,Rv0010c,13132,13558,G185E-4123-MONOMER,NC_000962.3
G185E-4571,Rv0446c,534444,535215,G185E-4571-MONOMER,NC_000962.3
G185E-7547,Rv3273,3654636,3656931,G185E-7547-MONOMER,NC_000962.3
G185E-5025,Rv0871,967897,968305,G185E-5025-MONOMER,NC_000962.3
G185E-8031,Rv3741c,4192178,4192853,G185E-8031-MONOMER,NC_000962.3
G185E-5604,Rv1421,1595978,1596884,G185E-5604-MONOMER,NC_000962.3
G185E-6046,Rv1851,2099693,2100329,G185E-6046-MONOMER,NC_000962.3
G185E-6559,Rv2334,2608795,2609728,G185E-6559-MONOMER,NC_000962.3
G185E-7043,Rv2794c,3103256,3103940,G185E-7043-MONOMER,NC_000962.3
G185E-4551,Rv0426c,515372,515816,G185E-4551-MONOMER,NC_000962.3
G185E-7523,Rv3249c,3629751,3630387,G185E-7523-MONOMER,NC_000962.3
G185E-5006,Rv0852,948756,949395,G185E-5006-MONOMER,NC_000962.3
G185E-8012,Rv3723,4168535,4169300,G185E-8012-MONOMER,NC_000962.3
G185E-5586,Rv1403c,1579597,1580422,G185E-5586-MONOMER,NC_000962.3
G185E-6033,Rv1838c,2087256,2087652,G185E-6033-MONOMER,NC_000962.3
G185E-4533,Rv0408,491785,493858,G185E-4533-MONOMER,NC_000962.3
G185E-7030,Rv2781c,3087949,3088984,G185E-7030-MONOMER,NC_000962.3
G185E-7505,Rv3231c,3608363,3608873,G185E-7505-MONOMER,NC_000962.3
G185E-4986,Rv0832,924950,925364,G185E-4986-MONOMER,NC_000962.3
G185E-7991,Rv3705c,4148317,4148962,G185E-7991-MONOMER,NC_000962.3
G185E-5570,Rv1387,1561768,1563388,G185E-5570-MONOMER,NC_000962.3
G185E-6014,Rv1819c,2062808,2064728,G185E-6014-MONOMER,NC_000962.3
G185E-6515,Rv2297,2568437,2568890,G185E-6515-MONOMER,NC_000962.3
G185E-6011,Rv1816,2058255,2058960,G185E-6011-MONOMER,NC_000962.3
G185E-6509,Rv2291,2563173,2564028,G185E-6509-MONOMER,NC_000962.3
G185E-4510,Rv0386,463410,466668,G185E-4510-MONOMER,NC_000962.3
G185E-7005,Rv2756c,3068460,3070083,G185E-7005-MONOMER,NC_000962.3
G185E-7480,Rv3209,3586273,3586834,G185E-7480-MONOMER,NC_000962.3
G185E-4960,Rv0811c,905233,906340,G185E-4960-MONOMER,NC_000962.3
G185E-7970,Rv3685c,4127294,4128725,G185E-7970-MONOMER,NC_000962.3
G185E-5542,Rv1362c,1533947,1534610,G185E-5542-MONOMER,NC_000962.3
G185E-5992,Rv1797,2035482,2036703,G185E-5992-MONOMER,NC_000962.3
G185E-6483,Rv2266,2540103,2541390,G185E-6483-MONOMER,NC_000962.3
G185E-6986,Rv2737A,0,174,G185E-6986-MONOMER,Rv2737A
G185E-7461,Rv3194c,3563263,3564286,G185E-7461-MONOMER,NC_000962.3
G185E-4940,Rv0791c,884796,885840,G185E-4940-MONOMER,NC_000962.3
G185E-7951,Rv3668c,4109782,4110481,G185E-7951-MONOMER,NC_000962.3
G185E-5518,Rv1339,1505916,1506738,G185E-5518-MONOMER,NC_000962.3
G185E-5975,Rv1779c,2012685,2014479,G185E-5975-MONOMER,NC_000962.3
G185E-6453,Rv2238c,2510714,2511176,G185E-6453-MONOMER,NC_000962.3
G185E-4468,Rv0344c,414380,414941,G185E-4468-MONOMER,NC_000962.3
G185E-6966,Rv2718c,3030412,3030877,G185E-6966-MONOMER,NC_000962.3
G185E-7436,Rv3171c,3539845,3540745,G185E-7436-MONOMER,NC_000962.3
G185E-4919,Rv0771,864139,864574,G185E-4919-MONOMER,NC_000962.3
G185E-7915,Rv3636,0,348,G185E-7915-MONOMER,Rv3636
G185E-5495,Rv1317c,1477627,1479118,G185E-5495-MONOMER,NC_000962.3
G185E-5954,Rv1759c,1989832,1992577,G185E-5954-MONOMER,NC_000962.3
G185E-6434,Rv2223c,2493836,2495399,G185E-6434-MONOMER,NC_000962.3
G185E-4448,Rv0324,391351,392032,G185E-4448-MONOMER,NC_000962.3
G185E-6944,Rv2696c,3012828,3013608,G185E-6944-MONOMER,NC_000962.3
G185E-7419,Rv3154,3521138,3521927,G185E-7419-MONOMER,NC_000962.3
G185E-4899,Rv0753c,844420,845953,G185E-4899-MONOMER,NC_000962.3
G185E-7897,Rv3618,4058697,4059885,G185E-7897-MONOMER,NC_000962.3
G185E-5473,Rv1299,1455494,1456568,G185E-5473-MONOMER,NC_000962.3
G185E-6418,Rv2208,2472492,2473242,G185E-6418-MONOMER,NC_000962.3
G185E-4430,Rv0307c,376572,377055,G185E-4430-MONOMER,NC_000962.3
G185E-6925,Rv2677c,2992633,2993992,G185E-6925-MONOMER,NC_000962.3
G185E-7402,Rv3137,3503392,3504175,G185E-7402-MONOMER,NC_000962.3
G185E-4878,Rv0733,826121,826667,G185E-4878-MONOMER,NC_000962.3
G185E-7879,Rv3600c,4043040,4043859,G185E-7879-MONOMER,NC_000962.3
G185E-5906,Rv1714,1941852,1942665,G185E-5906-MONOMER,NC_000962.3
G185E-6398,Rv2188c,2449992,2451150,G185E-6398-MONOMER,NC_000962.3
G185E-4411,Rv0288,351847,352138,G185E-4411-MONOMER,NC_000962.3
G185E-6901,Rv2653c,2976585,2976909,G185E-6901-MONOMER,NC_000962.3
G185E-7380,Rv3116,3482775,3483945,G185E-7380-MONOMER,NC_000962.3
G185E-4860,Rv0716,812058,812622,G185E-4860-MONOMER,NC_000962.3
G185E-7860,Rv3582c,4024343,4025039,G185E-7860-MONOMER,NC_000962.3
G185E-5432,Rv1261c,1409483,1409933,G185E-5432-MONOMER,NC_000962.3
G185E-5886,Rv1695,1918745,1919669,G185E-5886-MONOMER,NC_000962.3
G185E-6378,Rv2169c,2431564,2431969,G185E-6378-MONOMER,NC_000962.3
G185E-4393,Rv0271c,326265,328461,G185E-4393-MONOMER,NC_000962.3
G185E-6870,Rv2626c,2952561,2952993,G185E-6870-MONOMER,NC_000962.3
G185E-7361,Rv3098A,3467605,3467926,G185E-7361-MONOMER,NC_000962.3
G185E-4844,Rv0700,800486,800792,G185E-4844-MONOMER,NC_000962.3
G185E-7834,Rv3557c,3997028,3997631,G185E-7834-MONOMER,NC_000962.3
G185E-5414,Rv1243c,1384988,1386677,G185E-5414-MONOMER,NC_000962.3
G185E-6352,Rv2144c,2404164,2404521,G185E-6352-MONOMER,NC_000962.3
G185E-4368,Rv0246,296808,298119,G185E-4368-MONOMER,NC_000962.3
G185E-6851,Rv2608,2935045,2936788,G185E-6851-MONOMER,NC_000962.3
G185E-7341,Rv3079c,3441769,3442597,G185E-7341-MONOMER,NC_000962.3
G185E-4822,Rv0679c,779542,780040,G185E-4822-MONOMER,NC_000962.3
G185E-7801,Rv3524,3960754,3961786,G185E-7801-MONOMER,NC_000962.3
G185E-5395,Rv1224,1367462,1367858,G185E-5395-MONOMER,NC_000962.3
G185E-5842,Rv1652,1865575,1866634,G185E-5842-MONOMER,NC_000962.3
G185E-6329,Rv2123,2381070,2382492,G185E-6329-MONOMER,NC_000962.3
G185E-4349,Rv0229c,274305,274719,G185E-4349-MONOMER,NC_000962.3
G185E-6834,Rv2592c,2923198,2924233,G185E-6834-MONOMER,NC_000962.3
G185E-7318,Rv3057c,3417798,3418662,G185E-7318-MONOMER,NC_000962.3
G185E-4805,Rv0662c,755768,756023,G185E-4805-MONOMER,NC_000962.3
G185E-5378,Rv1208,1352143,1353118,G185E-5378-MONOMER,NC_000962.3
G185E-5824,Rv1635c,1840571,1842242,G185E-5824-MONOMER,NC_000962.3
G185E-6307,Rv2101,2360239,2363281,G185E-6307-MONOMER,NC_000962.3
G185E-4333,Rv0213c,254636,255950,G185E-4333-MONOMER,NC_000962.3
G185E-6817,Rv2575,2899338,2900220,G185E-6817-MONOMER,NC_000962.3
G185E-7300,Rv3039c,3399418,3400183,G185E-7300-MONOMER,NC_000962.3
G185E-4789,Rv0646c,740233,741139,G185E-4789-MONOMER,NC_000962.3
G185E-7760,Rv3483c,3902149,3902812,G185E-7760-MONOMER,NC_000962.3
G185E-5356,Rv1187,1329389,1331021,G185E-5356-MONOMER,NC_000962.3
G185E-5806,Rv1618,1817614,1818517,G185E-5806-MONOMER,NC_000962.3
G185E-6277,Rv2072c,2328973,2330146,G185E-6277-MONOMER,NC_000962.3
G185E-4312,Rv0192A,0,303,G185E-4312-MONOMER,Rv0192A
G185E-6792,Rv2552c,2871205,2872015,G185E-6792-MONOMER,NC_000962.3
G185E-7282,Rv3022A,3380678,3380993,G185E-7282-MONOMER,NC_000962.3
G185E-4764,Rv0626,718024,718285,G185E-4764-MONOMER,NC_000962.3
G185E-7740,Rv3463,3880906,3881764,G185E-7740-MONOMER,NC_000962.3
G185E-5334,Rv1165,1294167,1296054,G185E-5334-MONOMER,NC_000962.3
G185E-5790,Rv1602,1802663,1803284,G185E-5790-MONOMER,NC_000962.3
G185E-6260,Rv2056c,2314353,2314659,G185E-6260-MONOMER,NC_000962.3
G185E-4291,Rv0173,204064,205237,G185E-4291-MONOMER,NC_000962.3
G185E-6774,Rv2535c,2859299,2860418,G185E-6774-MONOMER,NC_000962.3
G185E-7261,Rv3003c,3361129,3362986,G185E-7261-MONOMER,NC_000962.3
G185E-4739,Rv0604,700238,701189,G185E-4739-MONOMER,NC_000962.3
G185E-7724,Rv3447c,3864527,3868238,G185E-7724-MONOMER,NC_000962.3
G185E-5314,Rv1147,1274899,1275550,G185E-5314-MONOMER,NC_000962.3
G185E-5771,Rv1583c,1785911,1786310,G185E-5771-MONOMER,NC_000962.3
G185E-6237,Rv2034,2281293,2281617,G185E-6237-MONOMER,NC_000962.3
G185E-4274,Rv0157,185051,186479,G185E-4274-MONOMER,NC_000962.3
G185E-6749,Rv2512c,2828555,2829803,G185E-6749-MONOMER,NC_000962.3
G185E-7240,Rv2985,3342164,3343118,G185E-7240-MONOMER,NC_000962.3
G185E-4722,Rv0588,685927,686815,G185E-4722-MONOMER,NC_000962.3
G185E-7707,Rv3430c,3847641,3848805,G185E-7707-MONOMER,NC_000962.3
G185E-5293,Rv1127c,1249931,1251404,G185E-5293-MONOMER,NC_000962.3
G185E-8208,Rv3910,4396596,4400151,G185E-8208-MONOMER,NC_000962.3
G185E-5754,Rv1566c,1773927,1774620,G185E-5754-MONOMER,NC_000962.3
G185E-6213,Rv2011c,2258853,2259285,G185E-6213-MONOMER,NC_000962.3
G185E-4256,Rv0139,165826,166849,G185E-4256-MONOMER,NC_000962.3
G185E-6731,Rv2495c,2808757,2809939,G185E-6731-MONOMER,NC_000962.3
G185E-7221,Rv2967c,3319662,3323046,G185E-7221-MONOMER,NC_000962.3
G185E-4703,Rv0569,661002,661269,G185E-4703-MONOMER,NC_000962.3
G185E-7686,Rv3409c,3826990,3828727,G185E-7686-MONOMER,NC_000962.3
G185E-5272,Rv1107c,1233965,1234223,G185E-5272-MONOMER,NC_000962.3
G185E-8186,Rv3888c,4371680,4372706,G185E-8186-MONOMER,NC_000962.3
G185E-5738,Rv1550,1753715,1755431,G185E-5738-MONOMER,NC_000962.3
G185E-6193,Rv1991A,2234642,2234891,G185E-6193-MONOMER,NC_000962.3
G185E-6708,Rv2473,2775567,2776284,G185E-6708-MONOMER,NC_000962.3
G185E-4241,Rv0124,149532,150996,G185E-4241-MONOMER,NC_000962.3
G185E-7193,Rv2940c,3276379,3282715,G185E-7193-MONOMER,NC_000962.3
G185E-4686,Rv0553,644489,645470,G185E-4686-MONOMER,NC_000962.3
G185E-7663,Rv3387,3800785,3801463,G185E-7663-MONOMER,NC_000962.3
G185E-5253,Rv1089A,0,105,G185E-5253-MONOMER,Rv1089A
G185E-8170,Rv3872,4350744,4351044,G185E-8170-MONOMER,NC_000962.3
G185E-5721,Rv1533,1733609,1734737,G185E-5721-MONOMER,NC_000962.3
G185E-6172,Rv1973,2217163,2217646,G185E-6172-MONOMER,NC_000962.3
G185E-7173,Rv2921c,3232870,3234139,G185E-7173-MONOMER,NC_000962.3
G185E-4668,Rv0535,626456,627251,G185E-4668-MONOMER,NC_000962.3
G185E-7643,Rv3367,3778567,3780334,G185E-7643-MONOMER,NC_000962.3
G185E-5230,Rv1068c,1190756,1192148,G185E-5230-MONOMER,NC_000962.3
G185E-5124,Rv0968,1078390,1078687,G185E-5124-MONOMER,NC_000962.3
G185E-8152,Rv3854c,4326003,4327473,G185E-8152-MONOMER,NC_000962.3
G185E-5700,Rv1512,1704092,1705061,G185E-5700-MONOMER,NC_000962.3
G185E-6153,Rv1955,2201718,2202096,G185E-6153-MONOMER,NC_000962.3
G185E-6668,Rv2437,2734375,2734795,G185E-6668-MONOMER,NC_000962.3
G185E-4201,Rv0084,92327,93278,G185E-4201-MONOMER,NC_000962.3
G185E-7155,Rv2903c,3212969,3213854,G185E-7155-MONOMER,NC_000962.3
G185E-4651,Rv0519c,611171,612074,G185E-4651-MONOMER,NC_000962.3
G185E-7622,Rv3346c,3743197,3743455,G185E-7622-MONOMER,NC_000962.3
G185E-5199,Rv1039c,1161296,1162472,G185E-5199-MONOMER,NC_000962.3
G185E-5100,Rv0945,1054246,1055008,G185E-5100-MONOMER,NC_000962.3
G185E-8130,Rv3834c,4307654,4308914,G185E-8130-MONOMER,NC_000962.3
G185E-5674,Rv1489A,1678941,1679172,G185E-5674-MONOMER,NC_000962.3
G185E-6129,Rv1932,2183371,2183869,G185E-6129-MONOMER,NC_000962.3
G185E-6640,Rv2410c,2707332,2708310,G185E-6640-MONOMER,NC_000962.3
G185E-4183,Rv0068,75300,76212,G185E-4183-MONOMER,NC_000962.3
G185E-7135,Rv2883c,3192372,3193158,G185E-7135-MONOMER,NC_000962.3
G185E-4634,Rv0502,592790,593867,G185E-4634-MONOMER,NC_000962.3
G185E-7601,Rv3325,0,327,G185E-7601-MONOMER,Rv3325
G185E-5183,Rv1024,1145857,1146544,G185E-5183-MONOMER,NC_000962.3
G185E-5082,Rv0927c,1033839,1034631,G185E-5082-MONOMER,NC_000962.3
G185E-8108,Rv3812,4276570,4278085,G185E-8108-MONOMER,NC_000962.3
G185E-5653,Rv1470,1658979,1659354,G185E-5653-MONOMER,NC_000962.3
G185E-6109,Rv1912c,2158086,2159091,G185E-6109-MONOMER,NC_000962.3
G185E-6618,Rv2392,2686366,2687131,G185E-6618-MONOMER,NC_000962.3
G185E-4162,Rv0048c,51827,52697,G185E-4162-MONOMER,NC_000962.3
G185E-7117,Rv2865,3177536,3177818,G185E-7117-MONOMER,NC_000962.3
G185E-4608,Rv0480c,568963,569806,G185E-4608-MONOMER,NC_000962.3
G185E-7582,Rv3308,3694863,3696468,G185E-7582-MONOMER,NC_000962.3
G185E-5165,Rv1007c,1125443,1127003,G185E-5165-MONOMER,NC_000962.3
G185E-5061,Rv0907,1010135,1011734,G185E-5061-MONOMER,NC_000962.3
G185E-8069,Rv3774,4218848,4219673,G185E-8069-MONOMER,NC_000962.3
G185E-5636,Rv1453,1638380,1639646,G185E-5636-MONOMER,NC_000962.3
G185E-6080,Rv1885c,2134272,2134872,G185E-6080-MONOMER,NC_000962.3
G185E-6600,Rv2374c,2654061,2655093,G185E-6600-MONOMER,NC_000962.3
G185E-4138,Rv0024,28361,29207,G185E-4138-MONOMER,NC_000962.3
G185E-7099,Rv2848c,3156147,3157521,G185E-7099-MONOMER,NC_000962.3
G185E-4786,Rv0643c,737267,738149,G185E-4786-MONOMER,NC_000962.3
G185E-4588,Rv0461,552025,552550,G185E-4588-MONOMER,NC_000962.3
G185E-8095,Rv3799c,4254379,4255948,G185E-8095-MONOMER,NC_000962.3
G185E-7563,Rv3289c,3670033,3670411,G185E-7563-MONOMER,NC_000962.3
G185E-4597,Rv0470c,560847,561711,G185E-4597-MONOMER,NC_000962.3
G185E-5043,Rv0889c,988739,989861,G185E-5043-MONOMER,NC_000962.3
G185E-7554,Rv3280,3662061,3663708,G185E-7554-MONOMER,NC_000962.3
G185E-5620,Rv1437,1614328,1615567,G185E-5620-MONOMER,NC_000962.3
G185E-6461,Rv2245,2518114,2519365,G185E-6461-MONOMER,NC_000962.3
G185E-6059,Rv1864c,2111353,2112109,G185E-6059-MONOMER,NC_000962.3
G185E-5668,Rv1484,1674201,1675011,G185E-5668-MONOMER,NC_000962.3
G185E-6577,Rv2351c,2630536,2632075,G185E-6577-MONOMER,NC_000962.3
G185E-5308,Rv1141c,1268202,1269009,G185E-5308-MONOMER,NC_000962.3
G185E-4118,Rv0007,9913,10828,G185E-4118-MONOMER,NC_000962.3
G185E-8097,Rv3801c,4261152,4263066,G185E-8097-MONOMER,NC_000962.3
G185E-7082,Rv2831,3137270,3138020,G185E-7082-MONOMER,NC_000962.3
G185E-4666,Rv0533c,624472,625480,G185E-4666-MONOMER,NC_000962.3
G185E-4568,Rv0443,532395,532911,G185E-4568-MONOMER,NC_000962.3
G185E-7677,Rv3400,3817238,3818027,G185E-7677-MONOMER,NC_000962.3
G185E-7543,Rv3269,3650233,3650515,G185E-7543-MONOMER,NC_000962.3
G185E-6462,Rv2246,2519395,2520712,G185E-6462-MONOMER,NC_000962.3
G185E-5022,Rv0868c,965982,966261,G185E-5022-MONOMER,NC_000962.3
G185E-6208,Rv2006,2252001,2255985,G185E-6208-MONOMER,NC_000962.3
G185E-8028,Rv3738c,4189284,4190232,G185E-8028-MONOMER,NC_000962.3
G185E-5309,Rv1142c,1269151,1269958,G185E-5309-MONOMER,NC_000962.3
G185E-5601,Rv1418,1592638,1593325,G185E-5601-MONOMER,NC_000962.3
G185E-4785,Rv0642c,736297,737203,G185E-4785-MONOMER,NC_000962.3
G185E-6554,Rv2330c,2603694,2604222,G185E-6554-MONOMER,NC_000962.3
G185E-8070,Rv3775,4219684,4220932,G185E-8070-MONOMER,NC_000962.3
G185E-7040,Rv2791c,3100201,3101581,G185E-7040-MONOMER,NC_000962.3
G185E-4279,Rv0161,190606,191956,G185E-4279-MONOMER,NC_000962.3
G185E-4547,Rv0422c,507757,508555,G185E-4547-MONOMER,NC_000962.3
G185E-6762,Rv2524c,2840122,2849332,G185E-6762-MONOMER,NC_000962.3
G185E-7519,Rv3245c,3624909,3626613,G185E-7519-MONOMER,NC_000962.3
G185E-6458,Rv2243,2516786,2517695,G185E-6458-MONOMER,NC_000962.3
G185E-8007,Rv3720,4163735,4164998,G185E-8007-MONOMER,NC_000962.3
G185E-5667,Rv1483,1673439,1674183,G185E-5667-MONOMER,NC_000962.3
G185E-5583,Rv1400c,1575833,1576796,G185E-5583-MONOMER,NC_000962.3
G185E-6029,Rv1834,2079829,2080696,G185E-6029-MONOMER,NC_000962.3
G185E-6534,Rv2310,2583434,2583779,G185E-6534-MONOMER,NC_000962.3
G185E-4529,Rv0404,483976,485734,G185E-4529-MONOMER,NC_000962.3
G185E-7027,Rv2778c,3085712,3086183,G185E-7027-MONOMER,NC_000962.3
G185E-7501,Rv3227,3603376,3604729,G185E-7501-MONOMER,NC_000962.3
G185E-4979,Rv0829,0,291,G185E-4979-MONOMER,Rv0829
G185E-7984,Rv3698,4140492,4142022,G185E-7984-MONOMER,NC_000962.3
G185E-5567,Rv1384,1557100,1560448,G185E-5567-MONOMER,NC_000962.3
G185E-6007,Rv1812c,2054156,2055359,G185E-6007-MONOMER,NC_000962.3
G185E-4506,Rv0382c,457840,458380,G185E-4506-MONOMER,NC_000962.3
G185E-7000,Rv2751,3063637,3064528,G185E-7000-MONOMER,NC_000962.3
G185E-7477,Rv3207c,3583800,3584658,G185E-7477-MONOMER,NC_000962.3
G185E-4955,Rv0806c,899731,901330,G185E-4955-MONOMER,NC_000962.3
G185E-7966,Rv3682,4121915,4124348,G185E-7966-MONOMER,NC_000962.3
G185E-5539,Rv1359,1530172,1530925,G185E-5539-MONOMER,NC_000962.3
G185E-5989,Rv1794,2031065,2031968,G185E-5989-MONOMER,NC_000962.3
G185E-6480,Rv2263,2535640,2536594,G185E-6480-MONOMER,NC_000962.3
G185E-4483,Rv0359,437517,438297,G185E-4483-MONOMER,NC_000962.3
G185E-6981,Rv2733c,3044985,3046524,G185E-6981-MONOMER,NC_000962.3
G185E-7457,Rv3191c,3557310,3558345,G185E-7457-MONOMER,NC_000962.3
G185E-4935,Rv0787,881458,882418,G185E-4935-MONOMER,NC_000962.3
G185E-7938,Rv3657c,4095539,4096115,G185E-7938-MONOMER,NC_000962.3
G185E-5511,Rv1332,1500925,1501582,G185E-5511-MONOMER,NC_000962.3
G185E-5972,Rv1776c,2009994,2010555,G185E-5972-MONOMER,NC_000962.3
G185E-6449,Rv2236c,2508433,2509375,G185E-6449-MONOMER,NC_000962.3
G185E-4465,Rv0341,409361,410801,G185E-4465-MONOMER,NC_000962.3
G185E-6963,Rv2715,3028097,3029123,G185E-6963-MONOMER,NC_000962.3
G185E-7433,Rv3168,3536101,3537238,G185E-7433-MONOMER,NC_000962.3
G185E-4916,Rv0768,860911,862381,G185E-4916-MONOMER,NC_000962.3
G185E-7911,Rv3632,4071235,4071580,G185E-7911-MONOMER,NC_000962.3
G185E-5487,Rv1313c,1468170,1469505,G185E-5487-MONOMER,NC_000962.3
G185E-5949,Rv1754c,1984978,1986670,G185E-5949-MONOMER,NC_000962.3
G185E-6431,Rv2220,2487614,2489051,G185E-6431-MONOMER,NC_000962.3
G185E-4444,Rv0320,387887,388550,G185E-4444-MONOMER,NC_000962.3
G185E-6941,Rv2693c,3010696,3011368,G185E-6941-MONOMER,NC_000962.3
G185E-4778,Rv0636,732392,732821,G185E-4778-MONOMER,NC_000962.3
G185E-7416,Rv3151,3516745,3519166,G185E-7416-MONOMER,NC_000962.3
G185E-4779,Rv0637,732824,733325,G185E-4779-MONOMER,NC_000962.3
G185E-4895,Rv0749A,841736,841874,G185E-4895-MONOMER,NC_000962.3
G185E-6745,Rv2509,2824677,2825484,G185E-6745-MONOMER,NC_000962.3
G185E-7894,Rv3615c,4054811,4055123,G185E-7894-MONOMER,NC_000962.3
G185E-4777,Rv0635,731929,732406,G185E-4777-MONOMER,NC_000962.3
G185E-5470,Rv1296,1451996,1452947,G185E-5470-MONOMER,NC_000962.3
G185E-5930,Rv1735c,1961290,1961788,G185E-5930-MONOMER,NC_000962.3
G185E-6414,Rv2204c,2468930,2469287,G185E-6414-MONOMER,NC_000962.3
G185E-4427,Rv0304c,366149,372764,G185E-4427-MONOMER,NC_000962.3
G185E-6920,Rv2672,2987681,2989268,G185E-6920-MONOMER,NC_000962.3
G185E-7399,Rv3135,3501333,3501732,G185E-7399-MONOMER,NC_000962.3
