,value
TU185E-5376,['G185E-4559']
TU185E-5377,"['G185E-4562', 'G185E-4561', 'G185E-4560']"
TU185E-5378,"['G185E-4564', 'G185E-4563']"
TU185E-5379,"['G185E-4567', 'G185E-4566']"
TU185E-5380,['G185E-4569']
TU185E-5381,['G185E-4570']
TU185E-5382,"['G185E-4573', 'G185E-4572', 'G185E-4571']"
TU185E-5383,"['G185E-4576', 'G185E-4575', 'G185E-4574']"
TU185E-5384,['G185E-4577']
TU185E-5385,['G185E-4578']
TU185E-5386,['G185E-4579']
TU185E-5387,['G185E-4580']
TU185E-5388,['G185E-4581']
TU185E-5389,"['G185E-4583', 'G185E-4582']"
TU185E-5390,['G185E-4584']
TU185E-5391,"['G185E-4586', 'G185E-4585']"
TU185E-5392,"['G185E-4588', 'G185E-4587']"
TU185E-5393,"['G185E-4590', 'G185E-4589']"
TU185E-5394,"['G185E-4592', 'G185E-4591']"
TU185E-5395,['G185E-4593']
TU185E-5396,['G185E-4594']
TU185E-5397,['G185E-4595']
TU185E-5398,['G185E-4596']
TU185E-5399,['G185E-4597']
TU185E-5400,"['G185E-4600', 'G185E-4599', 'G185E-4598']"
TU185E-5401,['G185E-4601']
TU185E-5402,['G185E-4602']
TU185E-5403,['G185E-4603']
TU185E-5404,"['G185E-4606', 'G185E-4605', 'G185E-4604']"
TU185E-5405,"['G185E-4608', 'G185E-4607']"
TU185E-5406,['G185E-4609']
TU185E-5407,['G185E-4610']
TU185E-5408,['G185E-4611']
TU185E-5409,['G185E-4613']
TU185E-5410,['G185E-4614']
TU185E-5411,"['G185E-4616', 'G185E-4615']"
TU185E-5412,['G185E-4617']
TU185E-5413,['G185E-4618']
TU185E-5414,['G185E-4619']
TU185E-5415,['G185E-4620']
TU185E-5416,"['G185E-4623', 'G185E-4622', 'G185E-4621']"
TU185E-5417,"['G185E-4630', 'G185E-4629', 'G185E-4628', 'G185E-4627', 'G185E-4626']"
TU185E-5418,['G185E-4631']
TU185E-5419,['G185E-4632']
TU185E-5420,"['G185E-4634', 'G185E-4633']"
TU185E-5421,"['G185E-4636', 'G185E-4635']"
TU185E-5422,['G185E-4637']
TU185E-5423,"['G185E-4640', 'G185E-4639', 'G185E-4638']"
TU185E-5424,"['G185E-4643', 'G185E-4642', 'G185E-4641']"
TU185E-5425,"['G185E-4646', 'G185E-4645', 'G185E-4644']"
TU185E-5426,['G185E-4647']
TU185E-5427,['G185E-4649']
TU185E-5428,['G185E-4650']
TU185E-5429,"['G185E-4653', 'G185E-4652']"
TU185E-5430,['G185E-4654']
TU185E-5431,"['G185E-4661', 'G185E-4660', 'G185E-4659', 'G185E-4658', 'G185E-4657', 'G185E-4656']"
TU185E-5432,['G185E-4662']
TU185E-5433,['G185E-4664']
TU185E-5434,['G185E-4665']
TU185E-5435,['G185E-4666']
TU185E-5436,['G185E-4667']
TU185E-5437,"['G185E-4669', 'G185E-4668']"
TU185E-5438,['G185E-4671']
TU185E-5439,"['G185E-4673', 'G185E-4672']"
TU185E-5440,"['G185E-4676', 'G185E-4675', 'G185E-4674']"
TU185E-5441,"['G185E-4678', 'G185E-4677']"
TU185E-5442,['G185E-4679']
TU185E-5443,"['G185E-4681', 'G185E-4680']"
TU185E-5444,"['G185E-4683', 'G185E-4682']"
TU185E-5445,['G185E-4684']
TU185E-5446,"['G185E-4687', 'G185E-4686', 'G185E-4685']"
TU185E-5447,"['G185E-4689', 'G185E-4688']"
TU185E-5448,"['G185E-4691', 'G185E-4690']"
TU185E-5449,"['G185E-4694', 'G185E-4693', 'G185E-4692']"
TU185E-5450,['G185E-4695']
TU185E-5451,['G185E-4696']
TU185E-5452,['G185E-4697']
TU185E-5453,['G185E-4698']
TU185E-5454,['G185E-4699']
TU185E-5455,['G185E-4700']
TU185E-5456,['G185E-4701']
TU185E-5457,['G185E-4702']
TU185E-5458,"['G185E-4704', 'G185E-4703']"
TU185E-5459,['G185E-4705']
TU185E-5460,['G185E-4706']
TU185E-5461,"['G185E-4708', 'G185E-4707']"
TU185E-5462,['G185E-4709']
TU185E-5463,"['G185E-4711', 'G185E-4710']"
TU185E-5464,"['G185E-4716', 'G185E-4715']"
TU185E-5465,"['G185E-4729', 'G185E-4728', 'G185E-4727', 'G185E-4726', 'G185E-4725', 'G185E-4724', 'G185E-4723', 'G185E-4722', 'G185E-4721', 'G185E-4720']"
TU185E-5466,"['G185E-4731', 'G185E-4730']"
TU185E-5467,['G185E-4732']
TU185E-5468,"['G185E-4734', 'G185E-4733']"
TU185E-5469,['G185E-4735']
TU185E-5470,['G185E-4736']
TU185E-5471,['G185E-4737']
TU185E-5472,['G185E-4738']
TU185E-5473,['G185E-4739']
TU185E-5474,"['G185E-4741', 'G185E-4740']"
TU185E-5475,['G185E-4742']
TU185E-5476,"['G185E-4745', 'G185E-4744', 'G185E-4743']"
TU185E-5477,['G185E-4746']
TU185E-5478,['G185E-4747']
TU185E-5479,['G185E-4748']
TU185E-5480,"['G185E-4752', 'G185E-4751']"
TU185E-5481,"['G185E-4755', 'G185E-4754']"
TU185E-5482,"['G185E-4758', 'G185E-4757', 'G185E-4756']"
TU185E-5483,['G185E-4759']
TU185E-5484,['G185E-4760']
TU185E-5485,"['G185E-4762', 'G185E-4761']"
TU185E-5486,"['G185E-4765', 'G185E-4764']"
TU185E-5487,['G185E-4766']
TU185E-5488,"['G185E-4769', 'G185E-4768', 'G185E-4767']"
TU185E-5489,['G185E-4770']
TU185E-5490,['G185E-4771']
TU185E-5491,['G185E-4772']
TU185E-5492,['G185E-4773']
TU185E-5493,"['G185E-4776', 'G185E-4775', 'G185E-4774']"
TU185E-5494,"['G185E-4779', 'G185E-4778', 'G185E-4777']"
TU185E-5495,['G185E-4780']
TU185E-5496,"['G185E-4782', 'G185E-4781']"
TU185E-5497,['G185E-4783']
TU185E-5498,['G185E-4784']
TU185E-5499,"['G185E-4788', 'G185E-4787', 'G185E-4786', 'G185E-4785']"
TU185E-5500,"['G185E-4790', 'G185E-4789']"
TU185E-5501,"['G185E-4793', 'G185E-4792', 'G185E-4791']"
TU185E-5502,"['G185E-4795', 'G185E-4794']"
TU185E-5503,"['G185E-4798', 'G185E-4797']"
TU185E-5504,['G185E-4799']
TU185E-5505,['G185E-4800']
TU185E-5506,['G185E-4801']
TU185E-5507,"['G185E-4803', 'G185E-4802']"
TU185E-5508,"['G185E-4805', 'G185E-4804']"
TU185E-5509,"['G185E-4809', 'G185E-4808', 'G185E-4807', 'G185E-4806']"
TU185E-5510,['G185E-4810']
TU185E-5511,['G185E-4811']
TU185E-5512,"['G185E-4814', 'G185E-4813']"
TU185E-5513,"['G185E-4818', 'G185E-4817', 'G185E-4816', 'G185E-4815']"
TU185E-5514,"['G185E-4820', 'G185E-4819']"
TU185E-5515,"['G185E-4823', 'G185E-4822']"
TU185E-5516,['G185E-4824']
TU185E-5517,"['G185E-4826', 'G185E-4825']"
TU185E-5518,['G185E-4827']
TU185E-5519,['G185E-4828']
TU185E-5520,['G185E-4829']
TU185E-5521,"['G185E-4831', 'G185E-4830']"
TU185E-5522,['G185E-4832']
TU185E-5523,"['G185E-4834', 'G185E-4833']"
TU185E-5524,"['G185E-4838', 'G185E-4837', 'G185E-4836', 'G185E-4835']"
TU185E-5525,['G185E-4839']
TU185E-5526,"['G185E-4841', 'G185E-4840']"
TU185E-5527,['G185E-4842']
TU185E-5528,['G185E-4843']
TU185E-5529,"['G185E-4847', 'G185E-4846', 'G185E-4845', 'G185E-4844']"
TU185E-5530,"['G185E-4854', 'G185E-4853', 'G185E-4852', 'G185E-4851', 'G185E-4850', 'G185E-4849', 'G185E-4848']"
TU185E-5531,['G185E-4855']
TU185E-5532,['G185E-4856']
TU185E-5533,['G185E-4857']
TU185E-5534,"['G185E-4861', 'G185E-4860', 'G185E-4859', 'G185E-4858']"
TU185E-5535,"['G185E-4868', 'G185E-4867', 'G185E-4866', 'G185E-4865', 'G185E-4864', 'G185E-4863', 'G185E-4862']"
TU185E-5536,['G185E-4870']
TU185E-5537,['G185E-4871']
TU185E-5538,"['G185E-4873', 'G185E-4872']"
TU185E-5539,"['G185E-4875', 'G185E-4874']"
TU185E-5540,"['G185E-4879', 'G185E-4878', 'G185E-4877']"
TU185E-5541,['G185E-4880']
TU185E-5542,['G185E-4881']
TU185E-5543,['G185E-4882']
TU185E-5544,['G185E-4883']
TU185E-5545,['G185E-4884']
TU185E-5546,['G185E-4885']
TU185E-5547,['G185E-4886']
TU185E-5548,['G185E-4887']
TU185E-5549,"['G185E-4889', 'G185E-4888']"
TU185E-5550,"['G185E-4891', 'G185E-4890']"
TU185E-5551,['G185E-4892']
TU185E-5552,"['G185E-4894', 'G185E-4893']"
TU185E-5553,"['G185E-4899', 'G185E-4898', 'G185E-4897']"
TU185E-5554,['G185E-4901']
TU185E-5555,['G185E-4902']
TU185E-5556,"['G185E-4904', 'G185E-4903']"
TU185E-5557,['G185E-4905']
TU185E-5558,['G185E-4906']
TU185E-5559,['G185E-4907']
TU185E-5560,"['G185E-4909', 'G185E-4908']"
TU185E-5561,"['G185E-4915', 'G185E-4914', 'G185E-4913', 'G185E-4912', 'G185E-4911', 'G185E-4910']"
TU185E-5562,"['G185E-4917', 'G185E-4916']"
TU185E-5563,"['G185E-4920', 'G185E-4919', 'G185E-4918']"
TU185E-5564,['G185E-4921']
TU185E-5565,['G185E-4922']
TU185E-5566,"['G185E-4926', 'G185E-4925']"
TU185E-5567,"['G185E-4929', 'G185E-4928']"
TU185E-5568,['G185E-4930']
TU185E-5569,"['G185E-4933', 'G185E-4932']"
TU185E-5570,['G185E-4935']
TU185E-5571,"['G185E-4937', 'G185E-4936']"
TU185E-5572,"['G185E-4941', 'G185E-4940', 'G185E-4939', 'G185E-4938']"
TU185E-5573,"['G185E-4945', 'G185E-4944']"
TU185E-5574,['G185E-4946']
TU185E-5575,"['G185E-4948', 'G185E-4947']"
TU185E-5576,"['G185E-4950', 'G185E-4949']"
TU185E-5577,"['G185E-4953', 'G185E-4952']"
TU185E-5578,['G185E-4954']
TU185E-5579,['G185E-4956']
TU185E-5580,"['G185E-4958', 'G185E-4957']"
TU185E-5581,['G185E-4959']
TU185E-5582,['G185E-4960']
TU185E-5583,['G185E-4962']
TU185E-5584,"['G185E-4964', 'G185E-4963']"
TU185E-5585,"['G185E-4966', 'G185E-4965']"
TU185E-5586,"['G185E-4968', 'G185E-4967']"
TU185E-5587,['G185E-4969']
TU185E-5588,['G185E-4970']
TU185E-5589,['G185E-4971']
TU185E-5590,['G185E-4972']
TU185E-5591,['G185E-4973']
TU185E-5592,['G185E-4977']
TU185E-5593,['G185E-4978']
TU185E-5594,['G185E-4979']
TU185E-5595,['G185E-4980']
TU185E-5596,['G185E-4981']
TU185E-5597,['G185E-4982']
TU185E-5598,"['G185E-4985', 'G185E-4984', 'G185E-4983']"
TU185E-5599,"['G185E-4987', 'G185E-4986']"
TU185E-5600,['G185E-4990']
TU185E-5601,['G185E-4991']
TU185E-5602,['G185E-4992']
TU185E-5603,['G185E-4993']
TU185E-5604,['G185E-4995']
TU185E-5605,"['G185E-4997', 'G185E-4996']"
TU185E-5606,['G185E-5001']
TU185E-5607,"['G185E-5004', 'G185E-5003', 'G185E-5002']"
TU185E-5608,"['G185E-5009', 'G185E-5008']"
TU185E-5609,"['G185E-5011', 'G185E-5010']"
TU185E-5610,"['G185E-5014', 'G185E-5013']"
TU185E-5611,['G185E-5015']
TU185E-5612,['G185E-5016']
TU185E-5613,"['G185E-5020', 'G185E-5019', 'G185E-5018', 'G185E-5017']"
TU185E-5614,['G185E-5021']
TU185E-5615,"['G185E-5024', 'G185E-5023', 'G185E-5022']"
TU185E-5616,['G185E-5028']
TU185E-5617,"['G185E-5030', 'G185E-5029']"
TU185E-5618,['G185E-5032']
TU185E-5619,['G185E-5033']
TU185E-5620,"['G185E-5036', 'G185E-5035', 'G185E-5034']"
TU185E-5621,['G185E-5037']
TU185E-5622,['G185E-5038']
TU185E-5623,"['G185E-5040', 'G185E-5039']"
TU185E-5624,['G185E-5043']
TU185E-5625,"['G185E-5045', 'G185E-5044']"
TU185E-5626,['G185E-5048']
TU185E-5627,['G185E-5049']
TU185E-5628,['G185E-5050']
TU185E-5629,"['G185E-5052', 'G185E-5051']"
TU185E-5630,"['G185E-5055', 'G185E-5054', 'G185E-5053']"
TU185E-5631,"['G185E-5057', 'G185E-5056']"
TU185E-5632,['G185E-5058']
TU185E-5633,"['G185E-5060', 'G185E-5059']"
TU185E-5634,"['G185E-5062', 'G185E-5061']"
TU185E-5635,"['G185E-5064', 'G185E-5063']"
TU185E-5636,['G185E-5065']
TU185E-5637,['G185E-5066']
TU185E-5638,"['G185E-5068', 'G185E-5067']"
TU185E-5639,"['G185E-5070', 'G185E-5069']"
TU185E-5640,['G185E-5071']
TU185E-5641,"['G185E-5073', 'G185E-5072']"
TU185E-5642,['G185E-5074']
TU185E-5643,['G185E-5075']
TU185E-5644,"['G185E-5077', 'G185E-5076']"
TU185E-5645,"['G185E-5080', 'G185E-5079', 'G185E-5078']"
TU185E-5646,['G185E-5081']
TU185E-5647,['G185E-5082']
TU185E-5648,"['G185E-5085', 'G185E-5084', 'G185E-5083']"
TU185E-5649,"['G185E-5087', 'G185E-5086']"
TU185E-5650,"['G185E-5091', 'G185E-5090', 'G185E-5089', 'G185E-5088']"
TU185E-5651,"['G185E-5094', 'G185E-5093']"
TU185E-5652,['G185E-5095']
TU185E-5653,['G185E-5096']
TU185E-5654,"['G185E-5100', 'G185E-5099']"
TU185E-5655,['G185E-5101']
TU185E-5657,['G185E-5103']
TU185E-5658,"['G185E-5107', 'G185E-5106']"
TU185E-5659,"['G185E-5110', 'G185E-5109']"
TU185E-5660,"['G185E-5112', 'G185E-5111']"
TU185E-5661,"['G185E-5114', 'G185E-5113']"
TU185E-5662,"['G185E-5116', 'G185E-5115']"
TU185E-5663,['G185E-5117']
TU185E-5664,['G185E-5118']
TU185E-5665,['G185E-5119']
TU185E-5666,['G185E-5120']
TU185E-5667,"['G185E-5122', 'G185E-5121']"
TU185E-5668,['G185E-5123']
TU185E-5669,['G185E-5124']
TU185E-5670,"['G185E-5126', 'G185E-5125']"
TU185E-5671,"['G185E-5132', 'G185E-5131', 'G185E-5130', 'G185E-5129', 'G185E-5128', 'G185E-5127']"
TU185E-5672,['G185E-5134']
TU185E-5673,['G185E-5135']
TU185E-5674,"['G185E-5139', 'G185E-5138']"
TU185E-5675,"['G185E-5141', 'G185E-5140']"
TU185E-5676,"['G185E-5145', 'G185E-5144', 'G185E-5143']"
TU185E-5677,['G185E-5146']
TU185E-5678,['G185E-5147']
TU185E-5679,['G185E-5148']
TU185E-5680,['G185E-5149']
TU185E-5681,['G185E-5150']
TU185E-5682,['G185E-5151']
TU185E-5683,['G185E-5152']
TU185E-5684,['G185E-5153']
TU185E-5685,['G185E-5154']
TU185E-5686,"['G185E-5157', 'G185E-5156', 'G185E-5155']"
TU185E-5687,['G185E-5162']
TU185E-5688,['G185E-5163']
TU185E-5689,['G185E-5166']
TU185E-5690,['G185E-5167']
TU185E-5691,['G185E-5168']
TU185E-5692,"['G185E-5170', 'G185E-5169']"
TU185E-5693,['G185E-5171']
TU185E-5694,"['G185E-5173', 'G185E-5172']"
TU185E-5695,"['G185E-5175', 'G185E-5174']"
TU185E-5696,"['G185E-5177', 'G185E-5176']"
TU185E-5697,['G185E-5178']
TU185E-5698,"['G185E-5180', 'G185E-5179']"
TU185E-5699,['G185E-5181']
TU185E-5700,"['G185E-5185', 'G185E-5184', 'G185E-5183', 'G185E-5182']"
TU185E-5701,"['G185E-5187', 'G185E-5186']"
TU185E-5702,"['G185E-5191', 'G185E-5190', 'G185E-5189', 'G185E-5188']"
TU185E-5703,"['G185E-5193', 'G185E-5192']"
TU185E-5704,['G185E-5194']
TU185E-5705,"['G185E-5196', 'G185E-5195']"
TU185E-5706,"['G185E-5198', 'G185E-5197']"
TU185E-5707,['G185E-5199']
TU185E-5708,['G185E-5200']
TU185E-5709,['G185E-5201']
TU185E-5710,['G185E-5202']
TU185E-5711,['G185E-5203']
TU185E-5712,"['G185E-5205', 'G185E-5204']"
TU185E-5713,['G185E-5209']
TU185E-5714,['G185E-5210']
TU185E-5715,['G185E-5212']
TU185E-5716,['G185E-5213']
TU185E-5717,"['G185E-5217', 'G185E-5216', 'G185E-5215']"
TU185E-5718,['G185E-5218']
TU185E-5719,['G185E-5219']
TU185E-5720,['G185E-5220']
TU185E-5721,['G185E-5221']
TU185E-5722,"['G185E-5224', 'G185E-5223', 'G185E-5222']"
TU185E-5723,['G185E-5225']
TU185E-5724,['G185E-5226']
TU185E-5725,"['G185E-5228', 'G185E-5227']"
TU185E-5726,['G185E-5229']
TU185E-5727,['G185E-5230']
TU185E-5728,"['G185E-5233', 'G185E-5232', 'G185E-5231']"
TU185E-5729,['G185E-5234']
TU185E-5730,['G185E-5235']
TU185E-5731,['G185E-5236']
TU185E-5732,['G185E-5237']
TU185E-5733,['G185E-5238']
TU185E-5734,['G185E-5239']
TU185E-5735,"['G185E-5241', 'G185E-5240']"
TU185E-5736,['G185E-5242']
