Reaction,Complexes
ADSL2r,G185E-4925-MONOMER
ADSS,G185E-4481-MONOMER_mod_mg2(1)
AFTA,G185E-8088-MONOMER
AGDC,G185E-7608-MONOMER_mod_zn2(1)
AGPAT160,G185E-6392-MONOMER OR G185E-6718-MONOMER
AGPAT160190,G185E-6392-MONOMER OR G185E-6718-MONOMER
AGPAT190,G185E-6718-MONOMER OR G185E-6392-MONOMER
AGPR,G185E-5842-MONOMER
AHCYSNS,G185E-4208-MONOMER
AHCi,G185E-7522-MONOMER
AHMMPS,G185E-4548-MONOMER
AHSERL2,G185E-7616-MONOMER
AICART,G185E-5112-MONOMER
AIRCr,CPLX_AIRCr-0
AKGDa,G185E-5419-MONOMER
AKGDb,CPLX185E-71
AL4D,G185E-6125-MONOMER
ALAALAD,G185E-7606-MONOMER OR G185E-7163-MONOMER
ALAALAr,G185E-7236-MONOMER
ALAD_L,G185E-7029-MONOMER
ALAR,G185E-7700-MONOMER
ALCD19y,G185E-7306-MONOMER
ALCD22_L,G185E-6516-MONOMER
ALCD2ir,G185E-7306-MONOMER OR G185E-5718-MONOMER OR G185E-4909-MONOMER_mod_zn2(1) OR G185E-4280-MONOMER OR G185E-6057-MONOMER OR G185E-7348-MONOMER
ALDD1,G185E-6476-MONOMER OR G185E-6092-MONOMER OR G185E-7306-MONOMER
ALDD19xr,G185E-7109-MONOMER
ALDD2x,CPLX_ALDD2x-0 OR G185E-4264-MONOMER OR G185E-4585-MONOMER_mod_mg2(1)
AMAOTr,G185E-5756-MONOMER_mod_pydx5p(1)
AMID4,G185E-7140-MONOMER OR G185E-5434-MONOMER OR G185E-7651-MONOMER OR G185E-6589-MONOMER OR G185E-7440-MONOMER
AMPTASECG,G185E-6701-MONOMER
AMYL2,G185E-7292-MONOMER OR G185E-5382-MONOMER
ANPRT,G185E-6402-MONOMER
ANS,G185E-5797-MONOMER
AOXSr,CPLX_AOXSr-0
APRAUR,G185E-6919-MONOMER OR G185E-5592-MONOMER
APSR,G185E-6618-MONOMER
ARABT,CPLX_ARABT-0
ARGDC,G185E-6770-MONOMER_mod_pydx5p(1)
ARGDr,G185E-5159-MONOMER
ARGSL,CPLX185E-101
ARGSS,G185E-5848-MONOMER_mod_mg2(1)
ARGt5r,G185E-6544-MONOMER
ASAD,G185E-7995-MONOMER
ASNN,G185E-5726-MONOMER
ASNS1,G185E-6411-MONOMER_mod_mg2(1)
ASNt2r,G185E-6333-MONOMER OR G185E-4470-MONOMER
ASP1DC,G185E-7880-MONOMER
ASPCT,G185E-5563-MONOMER
ASPK,G185E-7996-MONOMER
ASPO5,G185E-5783-MONOMER_mod_fad(1)
ASPO6,G185E-5783-MONOMER_mod_fad(1)
ASPTA,G185E-4461-MONOMER
ASPt2r,G185E-4470-MONOMER OR G185E-6333-MONOMER
ATPPRT,G185E-6327-MONOMER
ATPS4r,CPLX185E-22
BACCL,G185E-7553-MONOMER
BALAt2r,G185E-4654-MONOMER
BETALDHx,G185E-4343-MONOMER
BIRA,G185E-7553-MONOMER
BKDA2,CPLX185E-7
BKDC,G185E-6731-MONOMER
BKDC1,G185E-6731-MONOMER
BPNT,G185E-6337-MONOMER
BPNT2,G185E-6337-MONOMER
BTS2,G185E-5777-MONOMER_mod_4fe4s(1)_mod_2fe2s(1)
BTS3r,G185E-5777-MONOMER_mod_4fe4s(1)_mod_2fe2s(1)
CAATPS,G185E-4224-MONOMER
CAT,G185E-6105-MONOMER_mod_pheme(1)
CAt4,G185E-5795-MONOMER
CBIAT,G185E-7100-MONOMER
CBPS,CPLX185E-28_mod_mg2(1) OR CPLX185E-28_mod_mn2(1) OR CPLX185E-28_mod_cobalt2(1) OR CPLX185E-28_mod_cd2(1) OR CPLX185E-28_mod_zn2(1)
CDAPPA160,G185E-6507-MONOMER
CDAPPA160190,G185E-6507-MONOMER
CDAPPA190,G185E-6507-MONOMER
CDPMEK,G185E-5169-MONOMER_mod_mg2(1)
CDPPT160,G185E-6855-MONOMER
CDPPT160190,G185E-6855-MONOMER
CHLabc,CPLX_CHLabc-0
CHLabc_rev,CPLX_CHLabc-0
CHOD,G185E-7686-MONOMER
CHOL1,G185E-5271-MONOMER
CHOLCOA,G185E-7851-MONOMER
CHOLK,G185E-8113-MONOMER
CHORM,G185E-6080-MONOMER OR G185E-5103-MONOMER
CHORS,G185E-6779-MONOMER_mod_fmnh2(1) OR G185E-6779-MONOMER_mod_fadh2(1)
CHRPL,G185E-7203-MONOMER
CHSTEROLt_1,CPLX_CHSTEROLt_1-0
CIGAMS,G185E-6336-MONOMER
CITL,G185E-6734-MONOMER OR G185E-7337-MONOMER
CLPNS160190,G185E-6017-MONOMER
CMCBTFL,CPLX_CMCBTFL-0
CMCBTFU,CPLX_CMCBTFL-0
CMLDC,G185E-4919-MONOMER OR G185E-4591-MONOMER
COBALTt5,G185E-5410-MONOMER
COCHL,G185E-6266-MONOMER
COCO2,CPLX185E-50
CPC6R,G185E-6275-MONOMER
CPMPS,CPLX_CPMPS-0 OR CPLX_CPMPS-1
CPPPGO,G185E-6614-MONOMER
CPPPGO2,G185E-6614-MONOMER
CRNabc,CPLX_CHLabc-0
CS,G185E-5050-MONOMER OR G185E-5043-MONOMER
CTPS1,G185E-5890-MONOMER_mod_mg2(1)
CTPS2,G185E-5890-MONOMER_mod_mg2(1)
CYANST,G185E-4964-MONOMER OR G185E-6509-MONOMER OR G185E-7381-MONOMER OR G185E-7557-MONOMER OR G185E-4514-MONOMER
CYO1a,CPLX185E-107
CYO1b,CPLX_CYO1b-0
CYP1,G185E-7795-MONOMER OR G185E-7822-MONOMER
CYP2,G185E-7795-MONOMER OR G185E-7822-MONOMER
CYP3,G185E-7795-MONOMER OR G185E-7822-MONOMER
CYRDAAT,G185E-7100-MONOMER
CYSK2_I,G185E-5002-MONOMER
CYSM_I,G185E-5515-MONOMER
CYSM_II,G185E-5513-MONOMER
CYSO_I,G185E-7476-MONOMER
CYSO_II,G185E-7476-MONOMER
CYSS,G185E-6559-MONOMER_mod_pydx5p(2) OR G185E-5515-MONOMER
CYSTL,G185E-4190-MONOMER OR G185E-6512-MONOMER
CYSTS,G185E-5239-MONOMER
CYST_II,G185E-5002-MONOMER
CYTBD,CPLX_CYTBD-0 OR CPLX_CYTBD-1
CYTBD2,CPLX_CYTBD2-0
CYTD,G185E-7590-MONOMER
CYTK1,G185E-5904-MONOMER_mod_mg2(1)
CYTK2,G185E-5904-MONOMER_mod_mg2(1)
Clt,G185E-4260-MONOMER
Cuabc,G185E-4209-MONOMER OR G185E-4220-MONOMER
Cut1,G185E-4209-MONOMER OR G185E-4220-MONOMER
DAGK160,G185E-4629-MONOMER OR G185E-6469-MONOMER
DALAOX,G185E-6102-MONOMER
DALAt2r,G185E-5895-MONOMER
DAPDC,G185E-5467-MONOMER_mod_pydx5p(1)
DAPE,G185E-6974-MONOMER
DASYN160,G185E-7133-MONOMER_mod_mg2(1)_mod_k(1)
DASYN160190,G185E-7133-MONOMER_mod_mg2(1)_mod_k(1)
DASYN190190,G185E-7133-MONOMER_mod_mg2(1)_mod_k(1)
DB4PS,G185E-6137-MONOMER
DBTS,G185E-5758-MONOMER
DCPDP,G185E-6342-MONOMER
DCPDPP,G185E-8103-MONOMER
DCPE,CPLX_DCPE-0
DCPT,G185E-8102-MONOMER
DCTPD,G185E-4445-MONOMER
DCTPD2,G185E-4445-MONOMER
DDPA,G185E-6388-MONOMER
DESAT16,G185E-7503-MONOMER
DESAT18,CPLX_DESAT18-0
DGC3D,G185E-6125-MONOMER OR G185E-5906-MONOMER
DGK1,G185E-5572-MONOMER_mod_mg2(1)
DGTP8DETOX,G185E-4538-MONOMER OR G185E-5329-MONOMER_mod_mg2(1) OR G185E-5329-MONOMER_mod_mn2(1)
DHAD1,G185E-4308-MONOMER_mod_4fe4s(1)
DHAD2,G185E-4308-MONOMER_mod_4fe4s(1)
DHDPRy,CPLX-4302
DHDPS,G185E-7002-MONOMER
DHFR_copy1,G185E-7012-MONOMER
DHFR_copy2,G185E-6919-MONOMER
DHFS,G185E-6679-MONOMER
DHNAOT,G185E-4667-MONOMER_mod_mg2(1)
DHNPA2r,G185E-7886-MONOMER
DHNPA_1,G185E-7886-MONOMER
DHORD2,G185E-6345-MONOMER_mod_fmn(1)
DHORDi,G185E-6345-MONOMER_mod_fmn(1)
DHORTS,G185E-5564-MONOMER_mod_cobalt2(1)_mod_zn2(1) OR G185E-5564-MONOMER_mod_mn2(1)_mod_zn2(1) OR G185E-5564-MONOMER_mod_ni2(1)_mod_zn2(1)
DHPPDA,G185E-5592-MONOMER
DHPPDA2,G185E-6919-MONOMER OR G185E-5592-MONOMER
DHPS2,G185E-7887-MONOMER_mod_mg2(1) OR G185E-5377-MONOMER
DHQS,G185E-6777-MONOMER_mod_cobalt2(1)_mod_nad(1)
DHQTi,G185E-6776-MONOMER
DMATT,G185E-7675-MONOMER OR G185E-7659-MONOMER OR G185E-6382-MONOMER
DMHDRFS_1,G185E-5342-MONOMER
DMPPS,G185E-5275-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1)
DPCOAK,G185E-5820-MONOMER
DPR,G185E-6815-MONOMER
DRPA,G185E-4606-MONOMER
DSERt2,G185E-5895-MONOMER
DTBTST,G185E-5777-MONOMER_mod_4fe4s(1)_mod_2fe2s(1)
DTMPK,G185E-7521-MONOMER
DUTPDP,G185E-6945-MONOMER_mod_zn2(1)
DXPRIi,G185E-7122-MONOMER_mod_mn2(1) OR G185E-7122-MONOMER_mod_cobalt2(1) OR G185E-7122-MONOMER_mod_mg2(1)
DXPS,G185E-7655-MONOMER OR G185E-6930-MONOMER_mod_thmpp(1)
ECHA191,G185E-7793-MONOMER OR G185E-7815-MONOMER
ECHA192,G185E-7793-MONOMER OR G185E-7815-MONOMER
ECHA193,G185E-7818-MONOMER
ECHA20,G185E-7827-MONOMER
ECOAH12,G185E-5232-MONOMER OR G185E-5059-MONOMER OR G185E-6722-MONOMER OR G185E-5655-MONOMER OR G185E-8069-MONOMER
ECOAH9ir,G185E-5232-MONOMER OR G185E-5059-MONOMER OR G185E-6722-MONOMER OR G185E-5655-MONOMER OR G185E-8069-MONOMER
EGTB,G185E-7989-MONOMER
EGTC,G185E-7988-MONOMER
EGTD,G185E-7987-MONOMER
EGTE,G185E-7986-MONOMER
EMB,CPLX_EMB-0
ENO,G185E-5182-MONOMER_mod_mg2(4)
EPH,G185E-5290-MONOMER OR G185E-7441-MONOMER OR G185E-6135-MONOMER OR G185E-4251-MONOMER OR G185E-7896-MONOMER OR G185E-7953-MONOMER OR G185E-6989-MONOMER
FACOAE140,G185E-4215-MONOMER OR G185E-6848-MONOMER OR G185E-5806-MONOMER
FACOAE160,G185E-4215-MONOMER OR G185E-6848-MONOMER OR G185E-5806-MONOMER
FACOAE180,G185E-4215-MONOMER OR G185E-6848-MONOMER OR G185E-5806-MONOMER
FACOAL140,G185E-4149-MONOMER OR G185E-4216-MONOMER OR G185E-4236-MONOMER OR G185E-4284-MONOMER OR G185E-4334-MONOMER OR G185E-4392-MONOMER OR G185E-4529-MONOMER OR G185E-4684-MONOMER OR G185E-5006-MONOMER OR G185E-5220-MONOMER OR G185E-5354-MONOMER OR G185E-5362-MONOMER OR G185E-5376-MONOMER OR G185E-5610-MONOMER OR G185E-5709-MONOMER OR G185E-5717-MONOMER OR G185E-5737-MONOMER OR G185E-5738-MONOMER OR G185E-5945-MONOMER OR G185E-6122-MONOMER OR G185E-6397-MONOMER OR G185E-6741-MONOMER OR G185E-6832-MONOMER OR G185E-7183-MONOMER OR G185E-7194-MONOMER OR G185E-7202-MONOMER OR G185E-7204-MONOMER OR G185E-7351-MONOMER OR G185E-7783-MONOMER OR G185E-7790-MONOMER OR G185E-7792-MONOMER OR G185E-7838-MONOMER OR G185E-8097-MONOMER OR G185E-8122-MONOMER
FACOAL160,G185E-8122-MONOMER OR G185E-5717-MONOMER OR G185E-5354-MONOMER OR G185E-6832-MONOMER
FACOAL161,G185E-4149-MONOMER OR G185E-4216-MONOMER OR G185E-4236-MONOMER OR G185E-4284-MONOMER OR G185E-4334-MONOMER OR G185E-4392-MONOMER OR G185E-4529-MONOMER OR G185E-4684-MONOMER OR G185E-5006-MONOMER OR G185E-5220-MONOMER OR G185E-5354-MONOMER OR G185E-5362-MONOMER OR G185E-5376-MONOMER OR G185E-5610-MONOMER OR G185E-5709-MONOMER OR G185E-5717-MONOMER OR G185E-5737-MONOMER OR G185E-5738-MONOMER OR G185E-5945-MONOMER OR G185E-6122-MONOMER OR G185E-6397-MONOMER OR G185E-6741-MONOMER OR G185E-6832-MONOMER OR G185E-7183-MONOMER OR G185E-7194-MONOMER OR G185E-7202-MONOMER OR G185E-7204-MONOMER OR G185E-7351-MONOMER OR G185E-7783-MONOMER OR G185E-7790-MONOMER OR G185E-7792-MONOMER OR G185E-7838-MONOMER OR G185E-8097-MONOMER OR G185E-8122-MONOMER
FACOAL180,G185E-4149-MONOMER OR G185E-4216-MONOMER OR G185E-4236-MONOMER OR G185E-4284-MONOMER OR G185E-4334-MONOMER OR G185E-4392-MONOMER OR G185E-4529-MONOMER OR G185E-4684-MONOMER OR G185E-5006-MONOMER OR G185E-5220-MONOMER OR G185E-5354-MONOMER OR G185E-5362-MONOMER OR G185E-5376-MONOMER OR G185E-5610-MONOMER OR G185E-5709-MONOMER OR G185E-5717-MONOMER OR G185E-5737-MONOMER OR G185E-5738-MONOMER OR G185E-5945-MONOMER OR G185E-6122-MONOMER OR G185E-6397-MONOMER OR G185E-6741-MONOMER OR G185E-6832-MONOMER OR G185E-7183-MONOMER OR G185E-7194-MONOMER OR G185E-7202-MONOMER OR G185E-7204-MONOMER OR G185E-7351-MONOMER OR G185E-7783-MONOMER OR G185E-7790-MONOMER OR G185E-7792-MONOMER OR G185E-7838-MONOMER OR G185E-8097-MONOMER OR G185E-8122-MONOMER
FACOAL181,G185E-5806-MONOMER OR G185E-8122-MONOMER OR G185E-5717-MONOMER
FACOAL200,G185E-4149-MONOMER OR G185E-4216-MONOMER OR G185E-4236-MONOMER OR G185E-4284-MONOMER OR G185E-4334-MONOMER OR G185E-4392-MONOMER OR G185E-4529-MONOMER OR G185E-4684-MONOMER OR G185E-5006-MONOMER OR G185E-5220-MONOMER OR G185E-5354-MONOMER OR G185E-5362-MONOMER OR G185E-5376-MONOMER OR G185E-5610-MONOMER OR G185E-5709-MONOMER OR G185E-5717-MONOMER OR G185E-5737-MONOMER OR G185E-5738-MONOMER OR G185E-5945-MONOMER OR G185E-6122-MONOMER OR G185E-6397-MONOMER OR G185E-6741-MONOMER OR G185E-6832-MONOMER OR G185E-7183-MONOMER OR G185E-7194-MONOMER OR G185E-7202-MONOMER OR G185E-7204-MONOMER OR G185E-7351-MONOMER OR G185E-7783-MONOMER OR G185E-7790-MONOMER OR G185E-7792-MONOMER OR G185E-7838-MONOMER OR G185E-8097-MONOMER OR G185E-8122-MONOMER
FACOAL80,G185E-8122-MONOMER OR G185E-5717-MONOMER OR G185E-5354-MONOMER OR G185E-6832-MONOMER OR G185E-4216-MONOMER
FACOALPREPH,G185E-7183-MONOMER
FADB2,G185E-7779-MONOMER
FADB3,G185E-7779-MONOMER
FADD17,G185E-7783-MONOMER OR G185E-7792-MONOMER
FADD3,CPLX-8385 OR G185E-7838-MONOMER
FADE233,G185E-7405-MONOMER
FADE281,G185E-7781-MONOMER OR G185E-7782-MONOMER
FADE282,CPLX-8391
FADE30,G185E-7837-MONOMER
FADE51,G185E-7823-MONOMER OR G185E-7800-MONOMER
FADE52,G185E-7823-MONOMER OR G185E-7799-MONOMER
FAD_1,CPLX_FAD_5-0
FAD_10,CPLX_FAD_5-0
FAD_11,CPLX_FAD_5-0
FAD_12,CPLX_FAD_5-0
FAD_13,CPLX_FAD_5-0
FAD_14,CPLX_FAD_5-0
FAD_15,CPLX_FAD_5-0
FAD_16,CPLX_FAD_5-0
FAD_17,CPLX_FAD_5-0
FAD_18,CPLX_FAD_5-0
FAD_19,CPLX_FAD_5-0
FAD_2,CPLX_FAD_5-0
FAD_20,CPLX_FAD_5-0
FAD_21,CPLX_FAD_5-0
FAD_22,CPLX_FAD_5-0
FAD_23,CPLX_FAD_5-0
FAD_24,CPLX_FAD_5-0
FAD_25,CPLX_FAD_5-0
FAD_26,CPLX_FAD_5-0
FAD_27,CPLX_FAD_5-0
FAD_3,CPLX_FAD_5-0
FAD_4,CPLX_FAD_5-0
FAD_5,CPLX_FAD_5-0
FAD_6,CPLX_FAD_5-0
FAD_7,CPLX_FAD_5-0
FAD_8,CPLX_FAD_5-0
FAD_9,CPLX_FAD_5-0
FAMPL1,G185E-8097-MONOMER
FAMPL2,G185E-8097-MONOMER
FAMPL3,G185E-8097-MONOMER
FAMPL4,G185E-8097-MONOMER
FAMPL5,G185E-8097-MONOMER
FAO1,CPLX_FAO1-0
FAO10,CPLX_FAO1-0
FAO11,CPLX_FAO1-0
FAO2,CPLX_FAO1-0
FAO3,CPLX_FAO1-0
FAS100,CPLX_FAS100-0
FAS120,CPLX_FAS100-0
FAS140,G185E-4666-MONOMER OR CPLX_FAS100-0
FAS160,CPLX_FAS100-0
FAS161,CPLX_FAS100-0
FAS180,CPLX_FAS100-0
FAS181,CPLX_FAS100-0
FAS200,CPLX_FAS100-0
FAS240_L,CPLX_FAS100-0
FAS260,CPLX_FAS100-0
FAS80_L,CPLX_FAS100-0
FASm1601,G185E-5853-MONOMER OR G185E-5852-MONOMER
FASm180,G185E-5853-MONOMER OR G185E-5852-MONOMER
FASm1801,G185E-5853-MONOMER OR G185E-5852-MONOMER
FASm2001,G185E-5853-MONOMER OR G185E-5852-MONOMER
FASm2002,G185E-5853-MONOMER OR G185E-5852-MONOMER
FASm220,G185E-7193-MONOMER
FASm2201,G185E-7193-MONOMER
FASm2202,G185E-7193-MONOMER
FASm240,G185E-7193-MONOMER
FASm2401,G185E-7193-MONOMER
FASm2402,G185E-7193-MONOMER
FASm260,G185E-7193-MONOMER
FASm2601,G185E-7193-MONOMER
FASm2602,G185E-7193-MONOMER
FASm280,G185E-7193-MONOMER
FASm2801,G185E-7193-MONOMER
FASm2802,G185E-7193-MONOMER
FASm300,G185E-7193-MONOMER
FASm3001,G185E-7193-MONOMER
FASm320,G185E-7193-MONOMER
FASm340,G185E-7193-MONOMER
FBA,G185E-4487-MONOMER
FBP,G185E-5264-MONOMER_mod_mn2(1) OR G185E-6337-MONOMER
FBPA,CPLX_FBPA-0
FCLPA,G185E-4872-MONOMER_mod_zn2(1)
FCLT,G185E-5669-MONOMER
FCLT2,G185E-5669-MONOMER
FCOAH2,G185E-4215-MONOMER OR G185E-6848-MONOMER OR G185E-5806-MONOMER
FDH,CPLX_FDH-0 OR G185E-4204-MONOMER
FHL,G185E-4201-MONOMER
FMNAT,G185E-7035-MONOMER
FOLD3,G185E-7887-MONOMER_mod_mg2(1) OR G185E-5377-MONOMER
FOMETRi,G185E-6421-MONOMER
FPRA,G185E-7370-MONOMER OR G185E-5040-MONOMER
FRD,CPLX185E-21 OR CPLX185E-16
FRD2,CPLX185E-21 OR CPLX_FRD2-0 OR CPLX_FRD2-1
FRD3,CPLX185E-21 OR CPLX_FRD2-0 OR CPLX_FRD2-1
FRRPPDIMAS,G185E-7211-MONOMER
FRTT,G185E-7675-MONOMER OR G185E-6382-MONOMER
FTHFCL,G185E-5149-MONOMER
FTHFD,G185E-7218-MONOMER
FUM,G185E-5263-MONOMER
FUMt2r,G185E-6675-MONOMER
G16MTM1,G185E-6853-MONOMER
G16MTM10,G185E-5686-MONOMER
G16MTM2,G185E-6398-MONOMER
G16MTM6,G185E-6398-MONOMER
G16MTM9,G185E-5327-MONOMER
G1PTT,G185E-4458-MONOMER_mod_mg2(1)
G1SAT,G185E-4656-MONOMER_mod_pydx5p(1)
G3PAT160,G185E-6717-MONOMER OR G185E-5739-MONOMER
G3PAT190,G185E-6717-MONOMER OR G185E-5739-MONOMER
G3PD1ir,G185E-7237-MONOMER OR G185E-4697-MONOMER
G3PD5,G185E-7576-MONOMER_mod_fad(1) OR G185E-6465-MONOMER
G3PT,G185E-5883-MONOMER
G5SD,G185E-6657-MONOMER
G5SD2,G185E-6657-MONOMER
G6PDH2r,G185E-5630-MONOMER OR G185E-5287-MONOMER
G6PDH3,CPLX_G6PDH3-0
G6PP,G185E-6950-MONOMER
GALFT,CPLX_GALFT-0
GALKr,G185E-4758-MONOMER_mod_mg2(1)
GALT,G185E-4757-MONOMER OR G185E-4756-MONOMER
GALUi,G185E-5150-MONOMER
GALt2,G185E-7607-MONOMER
GAPD,G185E-5619-MONOMER
GARFT,G185E-5111-MONOMER
GCCa,G185E-6027-MONOMER
GCCb,CPLX_GCCb-0
GCCc,G185E-7577-MONOMER
GF4GL_0,G185E-7535-MONOMER
GF4GL_1,CPLX_LPFPLT-0
GF6PTA,G185E-7713-MONOMER
GFUCS,G185E-5700-MONOMER
GGTT,G185E-7675-MONOMER
GHMT2r,G185E-5258-MONOMER OR G185E-4185-MONOMER
GK1,G185E-5572-MONOMER_mod_mg2(1)
GLCabc,CPLX_GLCabc-0 OR CPLX_GLCabc-1 OR CPLX_GLCabc-2
GLGB,CPLX_GLGB-0
GLGC,G185E-5383-MONOMER_mod_mg2(1)
GLGE,CPLX-9243
GLGP,G185E-5507-MONOMER_mod_pydx5p(1)
GLNS,G185E-6431-MONOMER_mod_mn2(1) OR G185E-6433-MONOMER OR G185E-6073-MONOMER OR G185E-7111-MONOMER_mod_mg2(1)
GLNSP1,CPLX_GLNSP1-0
GLNSP2,CPLX_GLNSP1-0
GLNSP3,CPLX_GLNSP1-0
GLNabc,CPLX185E-58 OR CPLX_GLNabc-0
GLU5K,G185E-6671-MONOMER_mod_mg2(1)
GLUCYS,G185E-7990-MONOMER
GLUDC,G185E-7709-MONOMER_mod_pydx5p(1)
GLUDxi,G185E-6711-MONOMER
GLUPRT,G185E-4957-MONOMER_mod_mg2(1)
GLUR,G185E-5517-MONOMER
GLUSy,CPLX_GLUSy-0_mod_fe2(1)_mod_fad(1)
GLYALDDr,G185E-7109-MONOMER OR G185E-4585-MONOMER_mod_mg2(1)
GLYBabc,CPLX_CHLabc-0
GLYC3Pabc,CPLX_GLYC3Pabc-0
GLYCK,G185E-6415-MONOMER
GLYCL,G185E-6021-MONOMER
GLYCS_I,G185E-6823-MONOMER OR G185E-4772-MONOMER OR G185E-6885-MONOMER
GLYCS_II,G185E-4711-MONOMER OR G185E-5065-MONOMER
GLYCTO1,G185E-5428-MONOMER
GLYCTO2,G185E-5428-MONOMER
GLYCTO3,G185E-5428-MONOMER
GLYCTO4,G185E-5428-MONOMER
GLYDHDA,G185E-7029-MONOMER
GLYK,G185E-7981-MONOMER_mod_mg2(1) OR G185E-7981-MONOMER_mod_mn2(1)
GLYTRS,G185E-6583-MONOMER
GLYt2r,G185E-5895-MONOMER
GMAND,G185E-4229-MONOMER OR G185E-5699-MONOMER_mod_nadp(1)
GMHEPK,G185E-4232-MONOMER
GMHEPPA,G185E-4231-MONOMER_mod_mg2(1)
GMPS2,G185E-7673-MONOMER_mod_mg2(1)
GMT1,G185E-6255-MONOMER
GND,G185E-5288-MONOMER OR G185E-6039-MONOMER
GPDDA2,G185E-4440-MONOMER OR G185E-6495-MONOMER OR G185E-8138-MONOMER_mod_mg2(1)
GRTT,G185E-5248-MONOMER
GTHOr,CPLX-5741_mod_fad(1)
GTHRDt2_1,CPLX_GTHRDt2_1-0
GTMLT,CPLX_GTMLT-0
GTPCI,G185E-7888-MONOMER_mod_zn2(1)
GTPCII,G185E-5598-MONOMER_mod_mg2(1) OR G185E-6137-MONOMER
GTPCII2,G185E-5598-MONOMER_mod_mg2(1) OR G185E-6137-MONOMER
GTPDPK,G185E-6825-MONOMER_mod_mn2(1)
GTPH1,G185E-6825-MONOMER_mod_mn2(1)
GUACYC,G185E-6666-MONOMER
GUAPRT,G185E-7903-MONOMER
H2CO3D,G185E-7547-MONOMER OR G185E-7866-MONOMER_mod_zn2(1) OR G185E-5456-MONOMER
HACD9,G185E-8069-MONOMER OR G185E-5311-MONOMER
HCO3E,G185E-7866-MONOMER_mod_zn2(1) OR G185E-5456-MONOMER OR G185E-7547-MONOMER
HCYSMT,G185E-6690-MONOMER
HDAD,CPLX-8370
HEMEAS,CPLX_HEMEAS-0
HEMEOS,G185E-5634-MONOMER_mod_mg2(1) OR G185E-5634-MONOMER_mod_ca2(1)
HEX1,G185E-6950-MONOMER OR G185E-4793-MONOMER
HEXTT,G185E-4695-MONOMER_mod_mg2(1)
HIBD,G185E-4897-MONOMER
HISTD,G185E-5787-MONOMER_mod_mn2(1)
HISTP,G185E-5789-MONOMER_mod_mg2(1) OR G185E-5789-MONOMER_mod_mn2(1)
HMBS,G185E-4642-MONOMER_mod_dpm(1)
HMEDR,G185E-5275-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1) OR G185E-7658-MONOMER
HMEDS,G185E-7120-MONOMER_mod_mn2(1)
HMPK1,G185E-4547-MONOMER
HMPK2,G185E-4547-MONOMER
HMPK3,G185E-4547-MONOMER
HMPK4,G185E-4547-MONOMER
HOAS,G185E-5419-MONOMER
HOPNTAL,G185E-7746-MONOMER OR G185E-7811-MONOMER
