Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
B488_RS01030-MONOMER	Plasma_Membrane	B488_RS01030()	Plasma_Membrane	s
B488_RS01055-MONOMER	Plasma_Membrane	B488_RS01055()	Plasma_Membrane	s
B488_RS01100-MONOMER	Plasma_Membrane	B488_RS01100()	Plasma_Membrane	s
B488_RS01350-MONOMER	Plasma_Membrane	B488_RS01350()	Plasma_Membrane	s
B488_RS01470-MONOMER	Plasma_Membrane	B488_RS01470()	Plasma_Membrane	s
B488_RS01530-MONOMER	Plasma_Membrane	B488_RS01530()	Plasma_Membrane	s
B488_RS01540-MONOMER	Plasma_Membrane	B488_RS01540()	Plasma_Membrane	s
B488_RS01615-MONOMER	Plasma_Membrane	B488_RS01615()	Plasma_Membrane	s
B488_RS01620-MONOMER	Plasma_Membrane	B488_RS01620()	Plasma_Membrane	s
B488_RS01625-MONOMER	Plasma_Membrane	B488_RS01625()	Plasma_Membrane	s
B488_RS01630-MONOMER	Plasma_Membrane	B488_RS01630()	Plasma_Membrane	s
B488_RS01640-MONOMER	Plasma_Membrane	B488_RS01640()	Plasma_Membrane	s
B488_RS01645-MONOMER	Plasma_Membrane	B488_RS01645()	Plasma_Membrane	s
B488_RS01750-MONOMER	Plasma_Membrane	B488_RS01750()	Plasma_Membrane	s
B488_RS01830-MONOMER	Plasma_Membrane	B488_RS01830()	Plasma_Membrane	s
B488_RS01860-MONOMER	Plasma_Membrane	B488_RS01860()	Plasma_Membrane	s
B488_RS02100-MONOMER	Plasma_Membrane	B488_RS02100()	Plasma_Membrane	s
B488_RS02530-MONOMER	Plasma_Membrane	B488_RS02530()	Plasma_Membrane	s
B488_RS02555-MONOMER	Plasma_Membrane	B488_RS02555()	Plasma_Membrane	s
B488_RS02650-MONOMER	Extracellular_Space	B488_RS02650()	Extracellular_Space	s
B488_RS02730-MONOMER	Plasma_Membrane	B488_RS02730()	Plasma_Membrane	s
B488_RS02745-MONOMER	Plasma_Membrane	B488_RS02745()	Plasma_Membrane	s
B488_RS02750-MONOMER	Plasma_Membrane	B488_RS02750()	Plasma_Membrane	s
B488_RS02820-MONOMER	Plasma_Membrane	B488_RS02820()	Plasma_Membrane	s
B488_RS02890-MONOMER	Plasma_Membrane	B488_RS02890()	Plasma_Membrane	s
B488_RS02905-MONOMER	Plasma_Membrane	B488_RS02905()	Plasma_Membrane	s
B488_RS02960-MONOMER	Plasma_Membrane	B488_RS02960()	Plasma_Membrane	s
B488_RS02970-MONOMER	Plasma_Membrane	B488_RS02970()	Plasma_Membrane	s
B488_RS02975-MONOMER	Plasma_Membrane	B488_RS02975()	Plasma_Membrane	s
B488_RS02980-MONOMER	Plasma_Membrane	B488_RS02980()	Plasma_Membrane	s
B488_RS03330-MONOMER	Plasma_Membrane	B488_RS03330()	Plasma_Membrane	s
B488_RS03340-MONOMER	Plasma_Membrane	B488_RS03340()	Plasma_Membrane	s
B488_RS03435-MONOMER	Plasma_Membrane	B488_RS03435()	Plasma_Membrane	s
B488_RS03440-MONOMER	Plasma_Membrane	B488_RS03440()	Plasma_Membrane	s
B488_RS03450-MONOMER	Plasma_Membrane	B488_RS03450()	Plasma_Membrane	s
B488_RS03465-MONOMER	Plasma_Membrane	B488_RS03465()	Plasma_Membrane	s
B488_RS03550-MONOMER	Plasma_Membrane	B488_RS03550()	Plasma_Membrane	s
B488_RS03620-MONOMER	Plasma_Membrane	B488_RS03620()	Plasma_Membrane	s
B488_RS03815-MONOMER	Plasma_Membrane	B488_RS03815()	Plasma_Membrane	s
B488_RS04005-MONOMER	Plasma_Membrane	B488_RS04005()	Plasma_Membrane	s
B488_RS04110-MONOMER	Plasma_Membrane	B488_RS04110()	Plasma_Membrane	s
B488_RS04225-MONOMER	Plasma_Membrane	B488_RS04225()	Plasma_Membrane	s
B488_RS04235-MONOMER	Plasma_Membrane	B488_RS04235()	Plasma_Membrane	s
B488_RS04240-MONOMER	Plasma_Membrane	B488_RS04240()	Plasma_Membrane	s
B488_RS04425-MONOMER	Plasma_Membrane	B488_RS04425()	Plasma_Membrane	s
B488_RS04460-MONOMER	Plasma_Membrane	B488_RS04460()	Plasma_Membrane	s
B488_RS04500-MONOMER	Plasma_Membrane	B488_RS04500()	Plasma_Membrane	s
B488_RS04505-MONOMER	Plasma_Membrane	B488_RS04505()	Plasma_Membrane	s
B488_RS04590-MONOMER	Plasma_Membrane	B488_RS04590()	Plasma_Membrane	s
B488_RS04830-MONOMER	Plasma_Membrane	B488_RS04830()	Plasma_Membrane	s
B488_RS04835-MONOMER	Plasma_Membrane	B488_RS04835()	Plasma_Membrane	s
B488_RS04870-MONOMER	Plasma_Membrane	B488_RS04870()	Plasma_Membrane	s
B488_RS04895-MONOMER	Plasma_Membrane	B488_RS04895()	Plasma_Membrane	s
B488_RS04925-MONOMER	Plasma_Membrane	B488_RS04925()	Plasma_Membrane	s
B488_RS04930-MONOMER	Plasma_Membrane	B488_RS04930()	Plasma_Membrane	s
B488_RS05070-MONOMER	Plasma_Membrane	B488_RS05070()	Plasma_Membrane	s
B488_RS05120-MONOMER	Plasma_Membrane	B488_RS05120()	Plasma_Membrane	s
B488_RS05125-MONOMER	Plasma_Membrane	B488_RS05125()	Plasma_Membrane	s
B488_RS05130-MONOMER	Plasma_Membrane	B488_RS05130()	Plasma_Membrane	s
B488_RS05200-MONOMER	Plasma_Membrane	B488_RS05200()	Plasma_Membrane	s
B488_RS05245-MONOMER	Plasma_Membrane	B488_RS05245()	Plasma_Membrane	s
B488_RS05250-MONOMER	Plasma_Membrane	B488_RS05250()	Plasma_Membrane	s
B488_RS05255-MONOMER	Plasma_Membrane	B488_RS05255()	Plasma_Membrane	s
B488_RS05265-MONOMER	Plasma_Membrane	B488_RS05265()	Plasma_Membrane	s
B488_RS05345-MONOMER	Extracellular_Space	B488_RS05345()	Extracellular_Space	s
B488_RS05435-MONOMER	Plasma_Membrane	B488_RS05435()	Plasma_Membrane	s
B488_RS05445-MONOMER	Plasma_Membrane	B488_RS05445()	Plasma_Membrane	s
B488_RS05575-MONOMER	Plasma_Membrane	B488_RS05575()	Plasma_Membrane	s
B488_RS05590-MONOMER	Plasma_Membrane	B488_RS05590()	Plasma_Membrane	s
B488_RS05610-MONOMER	Plasma_Membrane	B488_RS05610()	Plasma_Membrane	s
B488_RS05725-MONOMER	Plasma_Membrane	B488_RS05725()	Plasma_Membrane	s
B488_RS05730-MONOMER	Plasma_Membrane	B488_RS05730()	Plasma_Membrane	s
B488_RS05735-MONOMER	Plasma_Membrane	B488_RS05735()	Plasma_Membrane	s
B488_RS05800-MONOMER	Plasma_Membrane	B488_RS05800()	Plasma_Membrane	s
B488_RS05850-MONOMER	Plasma_Membrane	B488_RS05850()	Plasma_Membrane	s
B488_RS05990-MONOMER	Plasma_Membrane	B488_RS05990()	Plasma_Membrane	s
B488_RS06050-MONOMER	Plasma_Membrane	B488_RS06050()	Plasma_Membrane	s
B488_RS06080-MONOMER	Plasma_Membrane	B488_RS06080()	Plasma_Membrane	s
B488_RS06135-MONOMER	Plasma_Membrane	B488_RS06135()	Plasma_Membrane	s
B488_RS06140-MONOMER	Plasma_Membrane	B488_RS06140()	Plasma_Membrane	s
B488_RS06145-MONOMER	Plasma_Membrane	B488_RS06145()	Plasma_Membrane	s
B488_RS06340-MONOMER	Plasma_Membrane	B488_RS06340()	Plasma_Membrane	s
B488_RS06430-MONOMER	Plasma_Membrane	B488_RS06430()	Plasma_Membrane	s
B488_RS06515-MONOMER	Plasma_Membrane	B488_RS06515()	Plasma_Membrane	s
B488_RS06775-MONOMER	Plasma_Membrane	B488_RS06775()	Plasma_Membrane	s
B488_RS06945-MONOMER	Plasma_Membrane	B488_RS06945()	Plasma_Membrane	s
CPLX27KH-1	Plasma_Membrane	B488_RS03550()	Plasma_Membrane	s
CPLX27KH-11	Plasma_Membrane	B488_RS03620()	Plasma_Membrane	s
CPLX27KH-12	Plasma_Membrane	B488_RS03620()	Plasma_Membrane	s
CPLX27KH-15	Plasma_Membrane	B488_RS01350()	Plasma_Membrane	s
CPLX27KH-18	Plasma_Membrane	B488_RS06145()	Plasma_Membrane	s
CPLX27KH-18	Plasma_Membrane	B488_RS06140()	Plasma_Membrane	s
CPLX27KH-19	Plasma_Membrane	B488_RS05255()	Plasma_Membrane	s
CPLX27KH-19	Plasma_Membrane	B488_RS05250()	Plasma_Membrane	s
CPLX27KH-19	Plasma_Membrane	B488_RS05245()	Plasma_Membrane	s
CPLX27KH-2	Plasma_Membrane	B488_RS05730()	Plasma_Membrane	s
CPLX27KH-2	Plasma_Membrane	B488_RS05735()	Plasma_Membrane	s
CPLX27KH-20	Plasma_Membrane	B488_RS04240()	Plasma_Membrane	s
CPLX27KH-20	Plasma_Membrane	B488_RS04235()	Plasma_Membrane	s
CPLX27KH-20	Plasma_Membrane	B488_RS04225()	Plasma_Membrane	s
CPLX27KH-21	Plasma_Membrane	B488_RS02975()	Plasma_Membrane	s
CPLX27KH-21	Plasma_Membrane	B488_RS02980()	Plasma_Membrane	s
CPLX27KH-3	Plasma_Membrane	B488_RS01350()	Plasma_Membrane	s
CPLX27KH-4	Plasma_Membrane	B488_RS00720()	Plasma_Membrane	s
CPLX27KH-4	Plasma_Membrane	B488_RS00725()	Plasma_Membrane	s
CPLX27KH-5	Plasma_Membrane	B488_RS00400()	Plasma_Membrane	s
CPLX27KH-5	Plasma_Membrane	B488_RS00395()	Plasma_Membrane	s
CPLX27KH-5	Plasma_Membrane	B488_RS00405()	Plasma_Membrane	s
CPLX_3PEPTabcpp-0	Plasma_Membrane	B488_RS01620()	Plasma_Membrane	s
CPLX_3PEPTabcpp-0	Plasma_Membrane	B488_RS01630()	Plasma_Membrane	s
CPLX_3PEPTabcpp-0	Plasma_Membrane	B488_RS01625()	Plasma_Membrane	s
CPLX_3PEPTabcpp-0	Plasma_Membrane	B488_RS01615()	Plasma_Membrane	s
CPLX_3PEPTabcpp-1	Plasma_Membrane	B488_RS05590()	Plasma_Membrane	s
CPLX_3PEPTabcpp-1	Plasma_Membrane	B488_RS04240()	Plasma_Membrane	s
CPLX_4PEPTabcpp-0	Plasma_Membrane	B488_RS04240()	Plasma_Membrane	s
CPLX_4PEPTabcpp-0	Plasma_Membrane	B488_RS05120()	Plasma_Membrane	s
CPLX_ALAALAabcpp-0	Plasma_Membrane	B488_RS01625()	Plasma_Membrane	s
CPLX_ALAALAabcpp-0	Plasma_Membrane	B488_RS05120()	Plasma_Membrane	s
CPLX_ARGabcpp-0	Plasma_Membrane	B488_RS02975()	Plasma_Membrane	s
CPLX_ARGabcpp-1	Plasma_Membrane	B488_RS02975()	Plasma_Membrane	s
CPLX_ARGabcpp-1	Plasma_Membrane	B488_RS05120()	Plasma_Membrane	s
CPLX_ARGabcpp-2	Plasma_Membrane	B488_RS02975()	Plasma_Membrane	s
CPLX_ARGabcpp-2	Plasma_Membrane	B488_RS02980()	Plasma_Membrane	s
CPLX_ARGabcpp-3	Plasma_Membrane	B488_RS04235()	Plasma_Membrane	s
CPLX_ARGabcpp-3	Plasma_Membrane	B488_RS04240()	Plasma_Membrane	s
CPLX_ASPabcpp-0	Plasma_Membrane	B488_RS04235()	Plasma_Membrane	s
CPLX_ASPabcpp-0	Plasma_Membrane	B488_RS04225()	Plasma_Membrane	s
CPLX_ASPabcpp-1	Plasma_Membrane	B488_RS02975()	Plasma_Membrane	s
CPLX_ATPS4rpp-0	Plasma_Membrane	B488_RS05735()	Plasma_Membrane	s
CPLX_ATPS4rpp-0	Plasma_Membrane	B488_RS05730()	Plasma_Membrane	s
CPLX_ATPS4rpp-0	Plasma_Membrane	B488_RS03550()	Plasma_Membrane	s
CPLX_BUTSO3abcpp-0	Plasma_Membrane	B488_RS05125()	Plasma_Membrane	s
CPLX_BUTSO3abcpp-0	Plasma_Membrane	B488_RS05250()	Plasma_Membrane	s
CPLX_BUTSO3abcpp-0	Plasma_Membrane	B488_RS05590()	Plasma_Membrane	s
CPLX_CGLYabcpp-0	Plasma_Membrane	B488_RS01615()	Plasma_Membrane	s
CPLX_CGLYabcpp-0	Plasma_Membrane	B488_RS01630()	Plasma_Membrane	s
CPLX_CGLYabcpp-0	Plasma_Membrane	B488_RS01620()	Plasma_Membrane	s
CPLX_CGLYabcpp-0	Plasma_Membrane	B488_RS05120()	Plasma_Membrane	s
CPLX_CHLabcpp-0	Plasma_Membrane	B488_RS01615()	Plasma_Membrane	s
CPLX_CHLabcpp-0	Plasma_Membrane	B488_RS05250()	Plasma_Membrane	s
CPLX_CRNabcpp-0	Plasma_Membrane	B488_RS05120()	Plasma_Membrane	s
CPLX_CRNabcpp-0	Plasma_Membrane	B488_RS05250()	Plasma_Membrane	s
CPLX_CRNabcpp-0	Plasma_Membrane	B488_RS05245()	Plasma_Membrane	s
CPLX_CS-0	Plasma_Membrane	B488_RS05590()	Plasma_Membrane	s
CPLX_CS-0	Plasma_Membrane	B488_RS05250()	Plasma_Membrane	s
CPLX_CYO1b-0	Plasma_Membrane	B488_RS00395()	Plasma_Membrane	s
CPLX_CYO1b-0	Plasma_Membrane	B488_RS00400()	Plasma_Membrane	s
CPLX_DHDPRy-0	Plasma_Membrane	B488_RS00720()	Plasma_Membrane	s
CPLX_DHDPRy-0	Plasma_Membrane	B488_RS00725()	Plasma_Membrane	s
CPLX_DOXRBCNtpp-0	Plasma_Membrane	B488_RS06515()	Plasma_Membrane	s
CPLX_DOXRBCNtpp-1	Plasma_Membrane	B488_RS04830()	Plasma_Membrane	s
CPLX_ETHSO3abcpp-0	Plasma_Membrane	B488_RS05125()	Plasma_Membrane	s
CPLX_ETHSO3abcpp-0	Plasma_Membrane	B488_RS05590()	Plasma_Membrane	s
CPLX_GLYCTO1-0	Plasma_Membrane	B488_RS00300()	Plasma_Membrane	s
CPLX_GLYabcpp-0	Plasma_Membrane	B488_RS04235()	Plasma_Membrane	s
CPLX_GLYabcpp-1	Plasma_Membrane	B488_RS04225()	Plasma_Membrane	s
CPLX_HISabcpp-0	Plasma_Membrane	B488_RS05125()	Plasma_Membrane	s
CPLX_HISabcpp-0	Plasma_Membrane	B488_RS04235()	Plasma_Membrane	s
CPLX_HXAtex-0	Plasma_Membrane	B488_RS06515()	Plasma_Membrane	s
CPLX_HXAtex-0	Plasma_Membrane	B488_RS04830()	Plasma_Membrane	s
CPLX_ICITtex-0	Plasma_Membrane	B488_RS02555()	Plasma_Membrane	s
CPLX_METabcpp-0	Plasma_Membrane	B488_RS05120()	Plasma_Membrane	s
CPLX_METabcpp-0	Plasma_Membrane	B488_RS05125()	Plasma_Membrane	s
CPLX_METabcpp-0	Plasma_Membrane	B488_RS05130()	Plasma_Membrane	s
CPLX_NADH16pp-0	Plasma_Membrane	B488_RS01350()	Plasma_Membrane	s
CPLX_NADH16pp-0	Plasma_Membrane	B488_02680()	Plasma_Membrane	s
CPLX_SUCD1-0	Plasma_Membrane	B488_RS03620()	Plasma_Membrane	s
