,value
B488_07980,MONOMER
B488_08000,MONOMER
B488_08010,MONOMER
B488_08040,MONOMER
B488_08050,MONOMER
B488_08120,MONOMER
B488_08300,MONOMER
B488_08460,MONOMER
B488_08560,MONOMER
B488_08610,MONOMER
B488_08620,MONOMER
B488_08670,MONOMER
B488_08890,MONOMER
B488_08900,MONOMER
B488_08950,MONOMER
B488_09030,MONOMER
B488_09040,MONOMER
B488_09060,MONOMER
B488_09070,MONOMER
B488_09080,MONOMER
B488_09200,MONOMER
B488_09220,MONOMER
B488_09480,MONOMER
B488_09690,MONOMER
B488_10040,MONOMER
B488_10050,MONOMER
B488_10410,MONOMER
B488_10440,MONOMER
B488_10450,MONOMER
B488_10700,MONOMER
B488_10800,MONOMER
B488_10810,MONOMER
B488_10880,MONOMER
B488_10960,MONOMER
B488_11100,MONOMER
B488_11360,MONOMER
B488_11440,MONOMER
B488_11490,MONOMER
B488_11500,MONOMER
B488_11570,MONOMER
B488_11580,MONOMER
B488_11670,MONOMER
B488_11720,MONOMER
B488_11730,MONOMER
B488_11740,MONOMER
B488_11840,MONOMER
B488_11920,MONOMER
B488_12140,MONOMER
B488_12290,MONOMER
B488_12340,MONOMER
B488_12390,MONOMER
B488_12410,MONOMER
B488_12450,MONOMER
B488_12480,MONOMER
B488_12500,MONOMER
B488_12540,MONOMER
B488_12660,MONOMER
B488_12740,MONOMER
B488_12870,MONOMER
B488_12880,MONOMER
B488_12910,MONOMER
B488_13060,MONOMER
B488_13160,MONOMER
B488_13400,MONOMER
B488_13460,MONOMER
B488_RS00005,MONOMER
B488_RS00010,MONOMER
B488_RS00015,MONOMER
B488_RS00020,MONOMER
B488_RS00025,MONOMER
B488_RS00030,MONOMER
B488_RS00035,MONOMER
B488_RS00040,MONOMER
B488_RS00045,MONOMER
B488_RS00050,MONOMER
B488_RS00055,MONOMER
B488_RS00060,MONOMER
B488_RS00065,MONOMER
B488_RS00070,MONOMER
B488_RS00075,MONOMER
B488_RS00080,MONOMER
B488_RS00085,MONOMER
B488_RS00090,MONOMER
B488_RS00095,MONOMER
B488_RS00100,MONOMER
B488_RS00105,MONOMER
B488_RS00110,MONOMER
B488_RS00115,MONOMER
B488_RS00120,MONOMER
B488_RS00125,MONOMER
B488_RS00130,MONOMER
B488_RS00135,MONOMER
B488_RS00140,MONOMER
B488_RS00145,MONOMER
B488_RS00150,MONOMER
B488_RS00155,MONOMER
B488_RS00160,MONOMER
B488_RS00165,MONOMER
B488_RS00170,MONOMER
B488_RS00175,MONOMER
B488_RS00180,MONOMER
B488_RS00185,MONOMER
B488_RS00190,MONOMER
B488_RS00195,MONOMER
B488_RS00200,MONOMER
B488_RS00205,MONOMER
B488_RS00210,MONOMER
B488_RS00215,MONOMER
B488_RS00220,MONOMER
B488_RS00225,MONOMER
B488_RS00230,MONOMER
B488_RS00235,MONOMER
B488_RS00240,MONOMER
B488_RS00245,MONOMER
B488_RS00250,MONOMER
B488_RS00255,MONOMER
B488_RS00260,MONOMER
B488_RS00265,MONOMER
B488_RS00270,MONOMER
B488_RS00275,MONOMER
B488_RS00280,MONOMER
B488_RS00285,MONOMER
B488_RS00290,MONOMER
B488_RS00295,MONOMER
B488_RS00300,MONOMER
B488_RS00305,MONOMER
B488_RS00310,MONOMER
B488_RS00315,MONOMER
B488_RS00320,MONOMER
B488_RS00325,tRNA
B488_RS00335,MONOMER
B488_RS00340,MONOMER
B488_RS00345,MONOMER
B488_RS00350,MONOMER
B488_RS00355,MONOMER
B488_RS00360,MONOMER
B488_RS00365,MONOMER
B488_RS00370,MONOMER
B488_RS00375,MONOMER
B488_RS00380,MONOMER
B488_RS00385,MONOMER
B488_RS00390,MONOMER
B488_RS00395,MONOMER
B488_RS00400,MONOMER
B488_RS00405,MONOMER
B488_RS00410,MONOMER
B488_RS00415,MONOMER
B488_RS00420,MONOMER
B488_RS00425,MONOMER
B488_RS00430,MONOMER
B488_RS00435,MONOMER
B488_RS00440,tRNA
B488_RS00445,MONOMER
B488_RS00450,MONOMER
B488_RS00455,MONOMER
B488_RS00460,MONOMER
B488_RS00465,MONOMER
B488_RS00470,MONOMER
B488_RS00475,MONOMER
B488_RS00480,MONOMER
B488_RS00485,MONOMER
B488_RS00490,MONOMER
B488_RS00495,MONOMER
B488_RS00500,MONOMER
B488_RS00505,MONOMER
B488_RS00510,MONOMER
B488_RS00520,MONOMER
B488_RS00525,MONOMER
B488_RS00530,MONOMER
B488_RS00535,tRNA
B488_RS00540,MONOMER
B488_RS00545,MONOMER
B488_RS00550,MONOMER
B488_RS00555,MONOMER
B488_RS00560,tRNA
B488_RS00565,MONOMER
B488_RS00570,MONOMER
B488_RS00575,MONOMER
B488_RS00580,MONOMER
B488_RS00585,MONOMER
B488_RS00590,MONOMER
B488_RS00595,MONOMER
B488_RS00600,MONOMER
B488_RS00605,MONOMER
B488_RS00610,MONOMER
B488_RS00615,MONOMER
B488_RS00620,MONOMER
B488_RS00625,MONOMER
B488_RS00630,MONOMER
B488_RS00635,MONOMER
B488_RS00640,MONOMER
B488_RS00645,MONOMER
B488_RS00650,MONOMER
B488_RS00655,MONOMER
B488_RS00660,MONOMER
B488_RS00665,MONOMER
B488_RS00670,MONOMER
B488_RS00675,MONOMER
B488_RS00680,MONOMER
B488_RS00685,MONOMER
B488_RS00690,MONOMER
B488_RS00695,MONOMER
B488_RS00700,MONOMER
B488_RS00705,MONOMER
B488_RS00710,MONOMER
B488_RS00715,MONOMER
B488_RS00720,MONOMER
B488_RS00725,MONOMER
B488_RS00730,MONOMER
B488_RS00735,MONOMER
B488_RS00740,MONOMER
B488_RS00745,MONOMER
B488_RS00750,MONOMER
B488_RS00755,MONOMER
B488_RS00760,MONOMER
B488_RS00765,MONOMER
B488_RS00770,MONOMER
B488_RS00775,MONOMER
B488_RS00780,MONOMER
B488_RS00785,MONOMER
B488_RS00790,MONOMER
B488_RS00795,MONOMER
B488_RS00800,MONOMER
B488_RS00805,MONOMER
B488_RS00810,MONOMER
B488_RS00815,MONOMER
B488_RS00820,MONOMER
B488_RS00825,MONOMER
B488_RS00830,MONOMER
B488_RS00835,MONOMER
B488_RS00840,MONOMER
B488_RS00845,MONOMER
B488_RS00850,MONOMER
B488_RS00855,MONOMER
B488_RS00860,MONOMER
B488_RS00865,MONOMER
B488_RS00870,MONOMER
B488_RS00875,MONOMER
B488_RS00880,tRNA
B488_RS00885,MONOMER
B488_RS00890,MONOMER
B488_RS00895,MONOMER
B488_RS00900,MONOMER
B488_RS00905,MONOMER
B488_RS00910,MONOMER
B488_RS00920,MONOMER
B488_RS00925,MONOMER
B488_RS00930,MONOMER
B488_RS00935,MONOMER
B488_RS00940,MONOMER
B488_RS00945,MONOMER
B488_RS00950,MONOMER
B488_RS00955,MONOMER
B488_RS00960,MONOMER
B488_RS00965,MONOMER
B488_RS00970,MONOMER
B488_RS00975,MONOMER
B488_RS00980,tRNA
B488_RS00985,MONOMER
B488_RS00990,MONOMER
B488_RS00995,MONOMER
B488_RS01000,MONOMER
B488_RS01005,MONOMER
B488_RS01010,MONOMER
B488_RS01015,MONOMER
B488_RS01020,MONOMER
B488_RS01025,MONOMER
B488_RS01030,MONOMER
B488_RS01035,MONOMER
B488_RS01040,MONOMER
B488_RS01045,MONOMER
B488_RS01050,MONOMER
B488_RS01055,MONOMER
B488_RS01060,MONOMER
B488_RS01065,tRNA
B488_RS01070,MONOMER
B488_RS01075,MONOMER
B488_RS01080,MONOMER
B488_RS01085,MONOMER
B488_RS01090,MONOMER
B488_RS01095,MONOMER
B488_RS01100,MONOMER
B488_RS01105,MONOMER
B488_RS01110,MONOMER
B488_RS01115,MONOMER
B488_RS01120,MONOMER
B488_RS01125,MONOMER
B488_RS01130,MONOMER
B488_RS01135,MONOMER
B488_RS01140,MONOMER
B488_RS01145,MONOMER
B488_RS01150,MONOMER
B488_RS01155,MONOMER
B488_RS01160,MONOMER
B488_RS01165,MONOMER
B488_RS01170,MONOMER
B488_RS01175,MONOMER
B488_RS01180,MONOMER
B488_RS01185,MONOMER
B488_RS01190,MONOMER
B488_RS01195,MONOMER
B488_RS01200,MONOMER
B488_RS01205,MONOMER
B488_RS01210,MONOMER
B488_RS01215,MONOMER
B488_RS01220,MONOMER
B488_RS01225,MONOMER
B488_RS01230,MONOMER
B488_RS01235,tRNA
B488_RS01240,MONOMER
B488_RS01245,tRNA
B488_RS01250,MONOMER
B488_RS01255,MONOMER
B488_RS01260,MONOMER
B488_RS01265,MONOMER
B488_RS01270,MONOMER
B488_RS01275,tRNA
B488_RS01280,tRNA
B488_RS01285,MONOMER
B488_RS01290,MONOMER
B488_RS01295,MONOMER
B488_RS01300,MONOMER
B488_RS01305,MONOMER
B488_RS01310,MONOMER
B488_RS01315,MONOMER
B488_RS01320,MONOMER
B488_RS01325,MONOMER
B488_RS01330,MONOMER
B488_RS01335,MONOMER
B488_RS01340,MONOMER
B488_RS01345,MONOMER
B488_RS01350,MONOMER
B488_RS01355,MONOMER
B488_RS01360,MONOMER
B488_RS01365,MONOMER
B488_RS01370,MONOMER
B488_RS01375,MONOMER
B488_RS01380,MONOMER
B488_RS01385,MONOMER
B488_RS01390,MONOMER
B488_RS01395,MONOMER
B488_RS01400,MONOMER
B488_RS01405,MONOMER
B488_RS01410,MONOMER
B488_RS01415,MONOMER
B488_RS01420,rRNA
B488_RS01425,tRNA
B488_RS01430,tRNA
B488_RS01435,rRNA
B488_RS01440,rRNA
B488_RS01445,tRNA
B488_RS01450,MONOMER
B488_RS01455,MONOMER
B488_RS01460,MONOMER
B488_RS01465,MONOMER
B488_RS01470,MONOMER
B488_RS01475,tRNA
B488_RS01480,MONOMER
B488_RS01485,MONOMER
B488_RS01490,MONOMER
B488_RS01495,MONOMER
B488_RS01500,MONOMER
B488_RS01505,MONOMER
B488_RS01510,MONOMER
B488_RS01515,MONOMER
B488_RS01525,MONOMER
B488_RS01530,MONOMER
B488_RS01535,MONOMER
B488_RS01540,MONOMER
B488_RS01545,MONOMER
B488_RS01550,MONOMER
B488_RS01555,MONOMER
B488_RS01560,MONOMER
B488_RS01565,MONOMER
B488_RS01570,MONOMER
B488_RS01575,MONOMER
B488_RS01580,MONOMER
B488_RS01585,MONOMER
B488_RS01590,MONOMER
B488_RS01595,MONOMER
B488_RS01600,MONOMER
B488_RS01605,MONOMER
B488_RS01610,MONOMER
B488_RS01615,MONOMER
B488_RS01620,MONOMER
B488_RS01625,MONOMER
B488_RS01630,MONOMER
B488_RS01635,MONOMER
B488_RS01640,MONOMER
B488_RS01645,MONOMER
B488_RS01650,MONOMER
B488_RS01655,MONOMER
B488_RS01660,MONOMER
B488_RS01665,MONOMER
B488_RS01670,MONOMER
B488_RS01675,MONOMER
B488_RS01680,MONOMER
B488_RS01685,MONOMER
B488_RS01690,MONOMER
B488_RS01695,tRNA
B488_RS01700,MONOMER
B488_RS01705,MONOMER
B488_RS01710,MONOMER
B488_RS01715,MONOMER
B488_RS01720,MONOMER
B488_RS01725,MONOMER
B488_RS01730,MONOMER
B488_RS01735,MONOMER
B488_RS01740,MONOMER
B488_RS01745,MONOMER
B488_RS01750,MONOMER
B488_RS01755,MONOMER
B488_RS01760,MONOMER
B488_RS01765,MONOMER
B488_RS01770,MONOMER
B488_RS01775,MONOMER
B488_RS01780,MONOMER
B488_RS01785,MONOMER
B488_RS01790,MONOMER
B488_RS01795,MONOMER
B488_RS01800,MONOMER
B488_RS01805,MONOMER
B488_RS01810,MONOMER
B488_RS01815,MONOMER
B488_RS01820,MONOMER
B488_RS01825,MONOMER
B488_RS01830,MONOMER
B488_RS01835,MONOMER
B488_RS01840,MONOMER
B488_RS01850,MONOMER
B488_RS01855,MONOMER
B488_RS01860,MONOMER
B488_RS01865,MONOMER
B488_RS01870,MONOMER
B488_RS01875,MONOMER
B488_RS01880,MONOMER
B488_RS01885,MONOMER
B488_RS01890,MONOMER
B488_RS01895,MONOMER
B488_RS01900,MONOMER
B488_RS01910,MONOMER
B488_RS01915,MONOMER
B488_RS01920,MONOMER
B488_RS01925,MONOMER
B488_RS01930,MONOMER
B488_RS01935,MONOMER
B488_RS01940,MONOMER
B488_RS01945,MONOMER
B488_RS01950,MONOMER
B488_RS01955,MONOMER
B488_RS01960,MONOMER
B488_RS01965,MONOMER
B488_RS01970,MONOMER
B488_RS01975,MONOMER
B488_RS01980,MONOMER
B488_RS01985,MONOMER
B488_RS01990,MONOMER
B488_RS01995,MONOMER
B488_RS02000,MONOMER
B488_RS02005,MONOMER
B488_RS02010,MONOMER
B488_RS02015,MONOMER
B488_RS02020,MONOMER
B488_RS02025,MONOMER
B488_RS02030,MONOMER
B488_RS02035,MONOMER
B488_RS02040,MONOMER
B488_RS02045,MONOMER
B488_RS02050,MONOMER
B488_RS02055,MONOMER
B488_RS02060,MONOMER
B488_RS02065,MONOMER
B488_RS02070,MONOMER
B488_RS02075,MONOMER
B488_RS02080,MONOMER
B488_RS02085,MONOMER
B488_RS02090,MONOMER
B488_RS02095,MONOMER
B488_RS02100,MONOMER
B488_RS02105,MONOMER
B488_RS02110,MONOMER
B488_RS02115,MONOMER
B488_RS02120,MONOMER
B488_RS02125,MONOMER
B488_RS02130,MONOMER
B488_RS02135,MONOMER
B488_RS02140,MONOMER
B488_RS02145,MONOMER
B488_RS02150,MONOMER
B488_RS02155,MONOMER
B488_RS02160,MONOMER
B488_RS02165,tRNA
B488_RS02170,MONOMER
B488_RS02175,MONOMER
B488_RS02180,MONOMER
B488_RS02185,MONOMER
B488_RS02190,MONOMER
B488_RS02195,MONOMER
B488_RS02200,MONOMER
B488_RS02205,MONOMER
B488_RS02210,MONOMER
B488_RS02215,MONOMER
B488_RS02220,MONOMER
B488_RS02225,MONOMER
B488_RS02230,MONOMER
B488_RS02235,MONOMER
B488_RS02240,MONOMER
B488_RS02245,MONOMER
B488_RS02250,MONOMER
B488_RS02255,MONOMER
B488_RS02260,MONOMER
B488_RS02265,MONOMER
B488_RS02270,MONOMER
B488_RS02275,MONOMER
B488_RS02280,MONOMER
B488_RS02290,MONOMER
B488_RS02295,MONOMER
B488_RS02300,MONOMER
B488_RS02305,MONOMER
B488_RS02320,MONOMER
B488_RS02325,MONOMER
B488_RS02330,MONOMER
B488_RS02335,MONOMER
B488_RS02340,MONOMER
B488_RS02350,MONOMER
B488_RS02355,MONOMER
B488_RS02360,MONOMER
B488_RS02365,MONOMER
B488_RS02370,MONOMER
B488_RS02375,MONOMER
B488_RS02380,MONOMER
B488_RS02385,MONOMER
B488_RS02390,MONOMER
B488_RS02395,MONOMER
B488_RS02400,MONOMER
B488_RS02405,MONOMER
B488_RS02415,MONOMER
B488_RS02420,MONOMER
B488_RS02425,MONOMER
B488_RS02430,MONOMER
B488_RS02435,MONOMER
B488_RS02440,MONOMER
B488_RS02445,MONOMER
B488_RS02450,MONOMER
B488_RS02455,MONOMER
B488_RS02460,MONOMER
B488_RS02465,MONOMER
B488_RS02470,MONOMER
B488_RS02475,MONOMER
B488_RS02480,MONOMER
B488_RS02485,MONOMER
B488_RS02490,MONOMER
B488_RS02495,MONOMER
B488_RS02500,MONOMER
B488_RS02505,MONOMER
B488_RS02510,MONOMER
B488_RS02515,MONOMER
B488_RS02520,MONOMER
B488_RS02525,MONOMER
B488_RS02530,MONOMER
B488_RS02535,MONOMER
B488_RS02540,MONOMER
B488_RS02545,MONOMER
B488_RS02550,MONOMER
B488_RS02555,MONOMER
B488_RS02560,MONOMER
B488_RS02565,MONOMER
B488_RS02570,MONOMER
B488_RS02575,MONOMER
B488_RS02580,MONOMER
B488_RS02585,MONOMER
B488_RS02590,MONOMER
B488_RS02595,MONOMER
B488_RS02600,MONOMER
B488_RS02605,MONOMER
B488_RS02610,MONOMER
B488_RS02635,MONOMER
B488_RS02640,MONOMER
B488_RS02645,MONOMER
B488_RS02650,MONOMER
B488_RS02655,MONOMER
B488_RS02670,MONOMER
B488_RS02675,MONOMER
B488_RS02680,MONOMER
B488_RS02695,tRNA
B488_RS02700,MONOMER
B488_RS02710,tRNA
B488_RS02715,MONOMER
B488_RS02720,MONOMER
B488_RS02725,MONOMER
B488_RS02730,MONOMER
B488_RS02735,tRNA
B488_RS02740,MONOMER
B488_RS02745,MONOMER
B488_RS02750,MONOMER
B488_RS02755,MONOMER
B488_RS02760,MONOMER
B488_RS02765,MONOMER
B488_RS02770,MONOMER
B488_RS02775,MONOMER
B488_RS02780,MONOMER
B488_RS02790,MONOMER
B488_RS02795,MONOMER
B488_RS02800,MONOMER
B488_RS02805,MONOMER
B488_RS02810,MONOMER
B488_RS02815,MONOMER
B488_RS02820,MONOMER
B488_RS02825,MONOMER
B488_RS02830,MONOMER
B488_RS02835,MONOMER
B488_RS02840,MONOMER
B488_RS02845,MONOMER
B488_RS02850,MONOMER
B488_RS02855,MONOMER
B488_RS02860,MONOMER
B488_RS02865,MONOMER
B488_RS02870,MONOMER
B488_RS02875,MONOMER
B488_RS02880,MONOMER
B488_RS02885,MONOMER
B488_RS02890,MONOMER
B488_RS02895,MONOMER
B488_RS02900,MONOMER
B488_RS02905,MONOMER
B488_RS02910,MONOMER
B488_RS02915,MONOMER
B488_RS02920,MONOMER
B488_RS02925,MONOMER
B488_RS02930,MONOMER
B488_RS02935,MONOMER
B488_RS02940,MONOMER
B488_RS02945,MONOMER
B488_RS02950,MONOMER
B488_RS02955,MONOMER
B488_RS02960,MONOMER
B488_RS02965,MONOMER
B488_RS02970,MONOMER
B488_RS02975,MONOMER
B488_RS02980,MONOMER
B488_RS02985,MONOMER
B488_RS02990,MONOMER
B488_RS02995,MONOMER
B488_RS03000,MONOMER
B488_RS03005,MONOMER
B488_RS03010,MONOMER
B488_RS03015,MONOMER
B488_RS03020,MONOMER
B488_RS03030,MONOMER
B488_RS03045,MONOMER
B488_RS03050,MONOMER
B488_RS03055,MONOMER
B488_RS03060,MONOMER
B488_RS03065,MONOMER
B488_RS03070,MONOMER
B488_RS03075,MONOMER
B488_RS03080,MONOMER
B488_RS03085,MONOMER
B488_RS03090,MONOMER
B488_RS03095,MONOMER
B488_RS03100,MONOMER
B488_RS03105,MONOMER
B488_RS03110,MONOMER
B488_RS03115,MONOMER
B488_RS03120,MONOMER
B488_RS03125,MONOMER
B488_RS03130,MONOMER
B488_RS03135,MONOMER
B488_RS03140,MONOMER
B488_RS03145,MONOMER
B488_RS03150,MONOMER
B488_RS03155,MONOMER
B488_RS03160,MONOMER
B488_RS03165,MONOMER
B488_RS03170,MONOMER
B488_RS03175,MONOMER
B488_RS03180,MONOMER
B488_RS03185,MONOMER
B488_RS03190,MONOMER
B488_RS03195,MONOMER
B488_RS03200,MONOMER
B488_RS03205,MONOMER
B488_RS03210,MONOMER
B488_RS03215,MONOMER
B488_RS03220,MONOMER
B488_RS03225,MONOMER
B488_RS03230,MONOMER
B488_RS03240,MONOMER
B488_RS03245,MONOMER
B488_RS03250,MONOMER
B488_RS03255,MONOMER
B488_RS03260,MONOMER
B488_RS03265,MONOMER
B488_RS03270,MONOMER
B488_RS03275,MONOMER
B488_RS03280,MONOMER
B488_RS03285,MONOMER
B488_RS03295,MONOMER
B488_RS03300,MONOMER
B488_RS03305,MONOMER
B488_RS03310,MONOMER
B488_RS03315,MONOMER
B488_RS03320,MONOMER
B488_RS03325,MONOMER
B488_RS03330,MONOMER
B488_RS03335,MONOMER
B488_RS03340,MONOMER
B488_RS03345,MONOMER
B488_RS03350,MONOMER
B488_RS03355,MONOMER
B488_RS03360,MONOMER
B488_RS03365,MONOMER
B488_RS03370,MONOMER
B488_RS03375,MONOMER
B488_RS03380,MONOMER
B488_RS03385,MONOMER
B488_RS03390,MONOMER
B488_RS03395,MONOMER
B488_RS03400,MONOMER
B488_RS03405,MONOMER
B488_RS03410,MONOMER
B488_RS03415,MONOMER
B488_RS03420,MONOMER
B488_RS03425,MONOMER
B488_RS03430,MONOMER
B488_RS03435,MONOMER
B488_RS03440,MONOMER
B488_RS03445,MONOMER
B488_RS03450,MONOMER
B488_RS03455,MONOMER
B488_RS03460,MONOMER
B488_RS03465,MONOMER
B488_RS03470,MONOMER
B488_RS03475,MONOMER
B488_RS03480,MONOMER
B488_RS03485,MONOMER
B488_RS03490,MONOMER
B488_RS03495,MONOMER
B488_RS03500,MONOMER
B488_RS03505,MONOMER
B488_RS03510,MONOMER
B488_RS03515,MONOMER
B488_RS03525,MONOMER
B488_RS03530,MONOMER
B488_RS03535,MONOMER
B488_RS03540,MONOMER
B488_RS03545,MONOMER
B488_RS03550,MONOMER
B488_RS03555,MONOMER
B488_RS03560,MONOMER
B488_RS03565,MONOMER
B488_RS03570,MONOMER
B488_RS03575,MONOMER
B488_RS03580,MONOMER
B488_RS03585,MONOMER
B488_RS03590,MONOMER
B488_RS03595,MONOMER
B488_RS03600,MONOMER
B488_RS03605,MONOMER
B488_RS03615,MONOMER
B488_RS03620,MONOMER
B488_RS03625,MONOMER
B488_RS03630,MONOMER
B488_RS03635,MONOMER
B488_RS03640,MONOMER
B488_RS03645,MONOMER
B488_RS03650,MONOMER
B488_RS03655,MONOMER
B488_RS03660,MONOMER
B488_RS03665,MONOMER
B488_RS03670,MONOMER
B488_RS03675,MONOMER
B488_RS03680,MONOMER
B488_RS03685,MONOMER
B488_RS03690,MONOMER
B488_RS03695,MONOMER
B488_RS03700,MONOMER
B488_RS03705,MONOMER
B488_RS03715,MONOMER
B488_RS03720,MONOMER
B488_RS03725,MONOMER
B488_RS03730,MONOMER
B488_RS03735,MONOMER
B488_RS03740,MONOMER
B488_RS03745,MONOMER
B488_RS03750,MONOMER
B488_RS03765,MONOMER
B488_RS03770,MONOMER
B488_RS03780,MONOMER
B488_RS03785,MONOMER
B488_RS03795,MONOMER
B488_RS03800,MONOMER
B488_RS03805,MONOMER
B488_RS03810,MONOMER
B488_RS03815,MONOMER
B488_RS03820,MONOMER
B488_RS03825,MONOMER
B488_RS03830,MONOMER
B488_RS03835,MONOMER
B488_RS03840,MONOMER
B488_RS03845,MONOMER
B488_RS03850,MONOMER
B488_RS03855,MONOMER
B488_RS03860,MONOMER
B488_RS03865,MONOMER
B488_RS03870,MONOMER
B488_RS03885,MONOMER
B488_RS03890,MONOMER
B488_RS03895,tRNA
B488_RS03900,MONOMER
B488_RS03910,MONOMER
B488_RS03915,MONOMER
B488_RS03920,MONOMER
B488_RS03925,MONOMER
B488_RS03930,MONOMER
B488_RS03935,MONOMER
B488_RS03940,MONOMER
B488_RS03945,MONOMER
B488_RS03950,MONOMER
B488_RS03955,MONOMER
B488_RS03960,MONOMER
B488_RS03965,MONOMER
B488_RS03975,MONOMER
B488_RS03980,MONOMER
B488_RS03985,MONOMER
B488_RS03990,MONOMER
B488_RS03995,MONOMER
B488_RS04000,MONOMER
B488_RS04005,MONOMER
B488_RS04010,MONOMER
B488_RS04015,MONOMER
B488_RS04020,MONOMER
B488_RS04025,MONOMER
B488_RS04030,MONOMER
B488_RS04035,MONOMER
B488_RS04040,MONOMER
B488_RS04045,MONOMER
B488_RS04050,MONOMER
B488_RS04055,MONOMER
B488_RS04060,MONOMER
B488_RS04065,MONOMER
B488_RS04070,MONOMER
B488_RS04075,tRNA
B488_RS04080,MONOMER
B488_RS04085,MONOMER
B488_RS04090,tRNA
B488_RS04095,MONOMER
B488_RS04100,MONOMER
B488_RS04105,MONOMER
B488_RS04110,MONOMER
B488_RS04115,MONOMER
B488_RS04120,MONOMER
B488_RS04125,MONOMER
B488_RS04130,MONOMER
B488_RS04135,MONOMER
B488_RS04140,MONOMER
B488_RS04145,MONOMER
B488_RS04150,MONOMER
B488_RS04155,MONOMER
B488_RS04160,MONOMER
B488_RS04165,MONOMER
B488_RS04170,MONOMER
B488_RS04175,MONOMER
B488_RS04180,MONOMER
B488_RS04185,MONOMER
B488_RS04190,MONOMER
B488_RS04195,MONOMER
B488_RS04200,MONOMER
B488_RS04205,MONOMER
B488_RS04210,MONOMER
B488_RS04215,MONOMER
B488_RS04220,MONOMER
B488_RS04225,MONOMER
B488_RS04230,MONOMER
B488_RS04235,MONOMER
B488_RS04240,MONOMER
B488_RS04245,tRNA
B488_RS04250,MONOMER
B488_RS04255,tRNA
B488_RS04260,MONOMER
B488_RS04265,MONOMER
B488_RS04270,MONOMER
B488_RS04280,MONOMER
B488_RS04285,MONOMER
B488_RS04300,MONOMER
B488_RS04305,MONOMER
B488_RS04310,MONOMER
B488_RS04315,MONOMER
B488_RS04325,MONOMER
B488_RS04330,MONOMER
B488_RS04335,MONOMER
B488_RS04340,MONOMER
B488_RS04345,MONOMER
B488_RS04350,MONOMER
B488_RS04355,MONOMER
B488_RS04360,MONOMER
B488_RS04365,MONOMER
B488_RS04370,MONOMER
B488_RS04375,MONOMER
B488_RS04380,MONOMER
B488_RS04385,MONOMER
B488_RS04390,MONOMER
B488_RS04395,MONOMER
B488_RS04400,MONOMER
B488_RS04410,MONOMER
B488_RS04415,MONOMER
B488_RS04420,MONOMER
B488_RS04425,MONOMER
B488_RS04430,MONOMER
B488_RS04435,MONOMER
B488_RS04440,MONOMER
B488_RS04445,MONOMER
B488_RS04450,MONOMER
B488_RS04455,MONOMER
B488_RS04460,MONOMER
