TU_id,replicon,genes,start,stop,tss,strand,rho_dependent,rnapol
TU271D-531_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c08970,993494,994684,,+,False,CLJU_RS04050-MONOMER
TU271D-1861_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c32150,3519507,3521984,,-,True,CLJU_RS04050-MONOMER
TU271D-1395_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1","CLJU_c24180,CLJU_c24170,CLJU_c24160,CLJU_c24150",2672924,2677233,,-,True,CLJU_RS04050-MONOMER
TU271D-472_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c08050,CLJU_c08040",891560,892209,,+,False,CLJU_RS04050-MONOMER
TU271D-267_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1","CLJU_c04390,CLJU_c04380,CLJU_c04370,CLJU_c04360",458689,462369,,-,False,CLJU_RS04050-MONOMER
TU271D-1802_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c30840,3412583,3412765,,+,True,CLJU_RS04050-MONOMER
TU271D-2657_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c27220,3006930,3007184,,+,False,CLJU_RS04050-MONOMER
TU271D-305_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c04980,CLJU_c04970",536180,538067,,+,True,CLJU_RS04050-MONOMER
TU271D-1735_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c29720,3279123,3279317,,-,False,CLJU_RS04050-MONOMER
TU271D-1296_from_CLJU_RS04050-MONOMER,CLJU_RS22245,CLJU_RS22245,1,1986,,-,True,CLJU_RS04050-MONOMER
TU271D-390_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c06630,CLJU_c06620",728066,731019,,+,False,CLJU_RS04050-MONOMER
TU271D-2039_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c35060,CLJU_c35050",3822510,3823854,,+,True,CLJU_RS04050-MONOMER
TU271D-954_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c16770,CLJU_c16760",1816378,1817618,,+,True,CLJU_RS04050-MONOMER
TU271D-862_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c15080,CLJU_c15070",1633558,1635463,,-,True,CLJU_RS04050-MONOMER
TU271D-2436_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c41890,4529290,4530222,,-,True,CLJU_RS04050-MONOMER
TU271D-369_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c06230,686862,688371,,+,True,CLJU_RS04050-MONOMER
TU271D-416_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c07090,788578,789957,,+,True,CLJU_RS04050-MONOMER
TU271D-80_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c01300,132414,135303,,+,True,CLJU_RS04050-MONOMER
TU271D-1762_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c30260,3343604,3345736,,-,True,CLJU_RS04050-MONOMER
TU271D-1592_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c27490,3036249,3037283,,-,True,CLJU_RS04050-MONOMER
TU271D-201_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1","CLJU_c03240,CLJU_RS01580,CLJU_c03210,CLJU_c03200,CLJU_c03190",328433,336404,,+,True,CLJU_RS04050-MONOMER
TU271D-1045_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c18200,1972616,1973458,,-,True,CLJU_RS04050-MONOMER
TU271D-975_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c17070,1851099,1852073,,-,True,CLJU_RS04050-MONOMER
TU271D-1174_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c20270,2199541,2200437,,+,True,CLJU_RS04050-MONOMER
TU271D-2193_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1,NC_014328.1","CLJU_c37720,CLJU_c37710,CLJU_c37700",4094937,4096209,,-,True,CLJU_RS04050-MONOMER
TU271D-641_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c11100,1212290,1212850,,+,True,CLJU_RS04050-MONOMER
TU271D-2045_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c35150,3830346,3830972,,-,True,CLJU_RS04050-MONOMER
TU271D-168_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c02650,267554,268792,,+,True,CLJU_RS04050-MONOMER
TU271D-2838_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c08830,974532,975212,,+,True,CLJU_RS04050-MONOMER
TU271D-2774_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c17730,1920977,1921393,,+,True,CLJU_RS04050-MONOMER
TU271D-2656_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c27230,3007472,3008767,,-,True,CLJU_RS04050-MONOMER
TU271D-2325_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c40010,4350444,4351886,,-,True,CLJU_RS04050-MONOMER
TU271D-1091_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c19020,2066542,2068161,,+,True,CLJU_RS04050-MONOMER
TU271D-2266_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c38800,4220219,4220803,,+,True,CLJU_RS04050-MONOMER
TU271D-1312_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c22510,2469610,2469993,,-,True,CLJU_RS04050-MONOMER
TU271D-1468_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1","CLJU_c25410,CLJU_c25400,CLJU_c25390,CLJU_c25380",2814629,2817807,,-,True,CLJU_RS04050-MONOMER
TU271D-517_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c08740,CLJU_c08730",963719,966228,,+,True,CLJU_RS04050-MONOMER
TU271D-1043_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c18180,1971219,1971995,,+,True,CLJU_RS04050-MONOMER
TU271D-979_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1,NC_014328.1","CLJU_c17150,CLJU_c17140,CLJU_c17130",1858465,1861120,,+,True,CLJU_RS04050-MONOMER
TU271D-1344_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c23210,2546014,2547645,,-,True,CLJU_RS04050-MONOMER
TU271D-1240_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c21360,2326078,2326791,,-,True,CLJU_RS04050-MONOMER
TU271D-861_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c15060,1632428,1633468,,-,True,CLJU_RS04050-MONOMER
TU271D-2435_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c41880,4528287,4528997,,-,True,CLJU_RS04050-MONOMER
TU271D-1290_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1","CLJU_c22320,CLJU_c22310,CLJU_c22300,CLJU_c22290,CLJU_c22280,CLJU_c22270,CLJU_c22260",2428629,2436127,,-,True,CLJU_RS04050-MONOMER
TU271D-1207_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c20860,2274377,2275267,,+,True,CLJU_RS04050-MONOMER
TU271D-1188_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c20550,2240671,2242038,,+,True,CLJU_RS04050-MONOMER
TU271D-938_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c16440,1784260,1785345,,-,True,CLJU_RS04050-MONOMER
TU271D-1323_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c22750,2494663,2495772,,-,False,CLJU_RS04050-MONOMER
TU271D-48_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1,NC_014328.1","CLJU_c00830,CLJU_c00820,CLJU_c00810",77732,79539,,-,True,CLJU_RS04050-MONOMER
TU271D-2123_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c36410,3964260,3965348,,-,True,CLJU_RS04050-MONOMER
TU271D-1719_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c29480,3256151,3256513,,-,True,CLJU_RS04050-MONOMER
TU271D-225_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c03710,382751,383677,,+,True,CLJU_RS04050-MONOMER
TU271D-640_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1","CLJU_c11090,CLJU_c11080,CLJU_c11070,CLJU_c11060,CLJU_c11050",1209135,1212232,,+,True,CLJU_RS04050-MONOMER
TU271D-530_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c08960,CLJU_c08950",990573,993310,,+,True,CLJU_RS04050-MONOMER
TU271D-1661_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c28490,CLJU_c28480",3152300,3154124,,-,False,CLJU_RS04050-MONOMER
TU271D-471_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c08030,891075,891419,,+,True,CLJU_RS04050-MONOMER
TU271D-1400_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c24240,2685877,2686872,,-,False,CLJU_RS04050-MONOMER
TU271D-1801_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c30830,3412004,3412360,,+,True,CLJU_RS04050-MONOMER
TU271D-1631_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c28040,3101255,3102094,,-,True,CLJU_RS04050-MONOMER
TU271D-1905_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c32820,3588230,3588655,,-,False,CLJU_RS04050-MONOMER
TU271D-2655_from_CLJU_RS04050-MONOMER,CLJU_RS13430,CLJU_RS13430,1,192,,+,True,CLJU_RS04050-MONOMER
TU271D-1039_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1,NC_014328.1","CLJU_c18100,CLJU_c18090,CLJU_c18080",1961202,1964204,,+,True,CLJU_RS04050-MONOMER
TU271D-2076_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1,NC_014328.1","CLJU_c35730,CLJU_c35720,CLJU_c35710,CLJU_c35700,CLJU_c35690,CLJU_c35680",3889206,3893868,,-,True,CLJU_RS04050-MONOMER
TU271D-187_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c02980,304444,305133,,+,True,CLJU_RS04050-MONOMER
TU271D-1167_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c20180,CLJU_c20170",2187853,2190997,,+,True,CLJU_RS04050-MONOMER
TU271D-1308_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c22480,2465910,2466536,,-,False,CLJU_RS04050-MONOMER
TU271D-398_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c06760,745098,745796,,+,False,CLJU_RS04050-MONOMER
TU271D-860_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c15050,1630422,1632335,,+,True,CLJU_RS04050-MONOMER
TU271D-2434_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c41870,4527850,4528248,,+,True,CLJU_RS04050-MONOMER
TU271D-1946_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c33450,CLJU_c33440",3653789,3655044,,-,False,CLJU_RS04050-MONOMER
TU271D-2772_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c17800,1927416,1927676,,+,True,CLJU_RS04050-MONOMER
TU271D-343_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c05760,631357,631707,,+,True,CLJU_RS04050-MONOMER
TU271D-2870_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c04870,521293,521985,,+,False,CLJU_RS04050-MONOMER
TU271D-1655_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c28390,3143375,3144112,,-,True,CLJU_RS04050-MONOMER
TU271D-1158_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c20060,CLJU_c20050",2174655,2175565,,+,True,CLJU_RS04050-MONOMER
TU271D-2065_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c35470,3868535,3869179,,+,True,CLJU_RS04050-MONOMER
TU271D-639_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c11040,CLJU_c11030",1207640,1209077,,+,True,CLJU_RS04050-MONOMER
TU271D-115_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c01850,182633,183142,,+,True,CLJU_RS04050-MONOMER
TU271D-1991_from_CLJU_RS04050-MONOMER,"NC_014328.1,NC_014328.1","CLJU_c34240,CLJU_c34230",3742990,3744853,,+,True,CLJU_RS04050-MONOMER
TU271D-2163_from_CLJU_RS04050-MONOMER,NC_014328.1,CLJU_c37220,4034446,4035933,,-,True,CLJU_RS04050-MONOMER
