,value
RNAP_BSU34200MONOMER,"{'sigma_factor': 'BSU34200-MONOMER', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_BSU38700MONOMER,"{'sigma_factor': 'BSU38700-MONOMER', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J244,"{'sigma_factor': 'CPLX8J2-44', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J245,"{'sigma_factor': 'CPLX8J2-45', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J246,"{'sigma_factor': 'CPLX8J2-46', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J247,"{'sigma_factor': 'CPLX8J2-47', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J248,"{'sigma_factor': 'CPLX8J2-48', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J249,"{'sigma_factor': 'CPLX8J2-49', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J250,"{'sigma_factor': 'CPLX8J2-50', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J251,"{'sigma_factor': 'CPLX8J2-51', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J252,"{'sigma_factor': 'CPLX8J2-52', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J253,"{'sigma_factor': 'CPLX8J2-53', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J254,"{'sigma_factor': 'CPLX8J2-54', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J255,"{'sigma_factor': 'CPLX8J2-55', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J256,"{'sigma_factor': 'CPLX8J2-56', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J257,"{'sigma_factor': 'CPLX8J2-57', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J258,"{'sigma_factor': 'CPLX8J2-58', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J259,"{'sigma_factor': 'CPLX8J2-59', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J260,"{'sigma_factor': 'CPLX8J2-60', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_CPLX8J261,"{'sigma_factor': 'CPLX8J2-61', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_MONOMER8J253,"{'sigma_factor': 'MONOMER8J2-53', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_MONOMER8J254,"{'sigma_factor': 'MONOMER8J2-54', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
RNAP_MONOMER8J26,"{'sigma_factor': 'MONOMER8J2-6', 'polymerase': 'CPLX8J2-30_mod_zn2(1)_mod_mg2(2)'}"
