Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,replicon
BSU12030,BSU12030,1275808,1276291,BSU12030-MONOMER,NC_000964.3
BSU36080,BSU36080,3717998,3718616,BSU36080-MONOMER,NC_000964.3
BSU11160,BSU11160,1192253,1192562,BSU11160-MONOMER,NC_000964.3
BSU34510,BSU34510,3542178,3542691,BSU34510-MONOMER,NC_000964.3
BSU09980,BSU09980,1072767,1073109,BSU09980-MONOMER,NC_000964.3
BSU32650,BSU32650,3354211,3354487,BSU32650-MONOMER,NC_000964.3
BSU08900,BSU08900,967228,967852,BSU08900-MONOMER,NC_000964.3
BSU31810,BSU31810,3263834,3264224,BSU31810-MONOMER,NC_000964.3
BSU08040,BSU08040,877598,878051,BSU08040-MONOMER,NC_000964.3
BSU30659,BSU30659,3136767,3136944,BSU30659-MONOMER,NC_000964.3
BSU07380,BSU07380,811568,812015,BSU07380-MONOMER,NC_000964.3
BSU29270,BSU29270,2997300,2998620,BSU29270-MONOMER,NC_000964.3
BSU06390,BSU06390,697156,697324,BSU06390-MONOMER,NC_000964.3
BSU27680,BSU27680,2831123,2831780,BSU27680-MONOMER,NC_000964.3
BSU05760,BSU05760,622292,622790,BSU05760-MONOMER,NC_000964.3
BSU27190,BSU27190,2778922,2779072,BSU27190-MONOMER,NC_000964.3
BSU04790,BSU04790,528128,528581,BSU04790-MONOMER,NC_000964.3
BSU25950,BSU25950,2667389,2668490,BSU25950-MONOMER,NC_000964.3
BSU04120,BSU04120,463244,463490,BSU04120-MONOMER,NC_000964.3
BSU25150,BSU25150,2595668,2596412,BSU25150-MONOMER,NC_000964.3
BSU02619,BSU02619,283815,283992,BSU02619-MONOMER,NC_000964.3
BSU24490,BSU24490,2541050,2542007,BSU24490-MONOMER,NC_000964.3
BSU00650,BSU00650,73105,73843,BSU00650-MONOMER,NC_000964.3
BSU23600,BSU23600,2457348,2458512,BSU23600-MONOMER,NC_000964.3
BSU22820,BSU22820,2388609,2388813,BSU22820-MONOMER,NC_000964.3
BSU21990,BSU21990,2310418,2310817,BSU21990-MONOMER,NC_000964.3
BSU19660,BSU19660,2137601,2137778,BSU19660-MONOMER,NC_000964.3
BSU18980,BSU18980,2070243,2071086,BSU18980-MONOMER,NC_000964.3
BSU35678,BSU35678,3666840,3667059,BSU35678-MONOMER,NC_000964.3
BSU18270,BSU18270,1957450,1957756,BSU18270-MONOMER,NC_000964.3
BSU26449,BSU26449,2706533,2706782,BSU26449-MONOMER,NC_000964.3
BSU17559,BSU17559,1885752,1885917,BSU17559-MONOMER,NC_000964.3
BSU18275,BSU18275,1957745,1957919,BSU18275-MONOMER,NC_000964.3
BSU15970,BSU15970,1671827,1672160,BSU15970-MONOMER,NC_000964.3
BSU40939,BSU40939,4203123,4203330,BSU40939-MONOMER,NC_000964.3
BSU14940,BSU14940,1565346,1565709,BSU14940-MONOMER,NC_000964.3
BSU40230,BSU40230,4134435,4134915,BSU40230-MONOMER,NC_000964.3
BSU14420,BSU14420,1511922,1512192,BSU14420-MONOMER,NC_000964.3
BSU39290,BSU39290,4036343,4036787,BSU39290-MONOMER,NC_000964.3
BSU13800,BSU13800,1447250,1447541,BSU13800-MONOMER,NC_000964.3
BSU38180,BSU38180,3918776,3919022,BSU38180-MONOMER,NC_000964.3
BSU12280,BSU12280,1298611,1299034,BSU12280-MONOMER,NC_000964.3
BSU36770,BSU36770,3779292,3780033,BSU36770-MONOMER,NC_000964.3
BSU11940,BSU11940,1266613,1267117,BSU11940-MONOMER,NC_000964.3
BSU35970,BSU35970,3707143,3707680,BSU35970-MONOMER,NC_000964.3
BSU11080,BSU11080,1185000,1185588,BSU11080-MONOMER,NC_000964.3
BSU34210,BSU34210,3513886,3514105,BSU34210-MONOMER,NC_000964.3
BSU09800,BSU09800,1054745,1055099,BSU09800-MONOMER,NC_000964.3
BSU32390,BSU32390,3325916,3326765,BSU32390-MONOMER,NC_000964.3
BSU08750,BSU08750,945519,946404,BSU08750-MONOMER,NC_000964.3
BSU31500,BSU31500,3235805,3236219,BSU31500-MONOMER,NC_000964.3
BSU07930,BSU07930,866330,867125,BSU07930-MONOMER,NC_000964.3
BSU30500,BSU30500,3121537,3122641,BSU30500-MONOMER,NC_000964.3
BSU07140,BSU07140,784380,785076,BSU07140-MONOMER,NC_000964.3
BSU28960,BSU28960,2961585,2962431,BSU28960-MONOMER,NC_000964.3
BSU06330,BSU06330,688183,689146,BSU06330-MONOMER,NC_000964.3
BSU05560,BSU05560,602184,602427,BSU05560-MONOMER,NC_000964.3
BSU26930,BSU26930,2751291,2751651,BSU26930-MONOMER,NC_000964.3
BSU04610,BSU04610,515015,515615,BSU04610-MONOMER,NC_000964.3
BSU25720,BSU25720,2649841,2650468,BSU25720-MONOMER,NC_000964.3
BSU03940,BSU03940,446173,446788,BSU03940-MONOMER,NC_000964.3
BSU25050,BSU25050,2587995,2588424,BSU25050-MONOMER,NC_000964.3
BSU02300,BSU02300,249594,249873,BSU02300-MONOMER,NC_000964.3
BSU24110,BSU24110,2507019,2507256,BSU24110-MONOMER,NC_000964.3
BSU00300,BSU00300,40212,40653,BSU00300-MONOMER,NC_000964.3
BSU23340,BSU23340,2434142,2434346,BSU23340-MONOMER,NC_000964.3
BSU22570,BSU22570,2365234,2365681,BSU22570-MONOMER,NC_000964.3
BSU21860,BSU21860,2300220,2300655,BSU21860-MONOMER,NC_000964.3
BSU19610,BSU19610,2134243,2134495,BSU19610-MONOMER,NC_000964.3
G8J2-18,BSU04536,506454,506619,G8J2-18-MONOMER,NC_000964.3
BSU18898,BSU18898,2059690,2059864,BSU18898-MONOMER,NC_000964.3
BSU31725,BSU31725,3257453,3257579,BSU31725-MONOMER,NC_000964.3
BSU18060,BSU18060,1931544,1931832,BSU18060-MONOMER,NC_000964.3
BSU25875,BSU25875,2663407,2663554,BSU25875-MONOMER,NC_000964.3
BSU17530,BSU17530,1884237,1884879,BSU17530-MONOMER,NC_000964.3
BSU17679,BSU17679,1901780,1901945,BSU17679-MONOMER,NC_000964.3
BSU15660,BSU15660,1640719,1641595,BSU15660-MONOMER,NC_000964.3
BSU40750,BSU40750,4186091,4186448,BSU40750-MONOMER,NC_000964.3
BSU14790,BSU14790,1548388,1548598,BSU14790-MONOMER,NC_000964.3
BSU40139,BSU40139,4123930,4124089,BSU40139-MONOMER,NC_000964.3
BSU14160,BSU14160,1487503,1488397,BSU14160-MONOMER,NC_000964.3
BSU39190,BSU39190,4021428,4021845,BSU39190-MONOMER,NC_000964.3
BSU13509,BSU13509,1417560,1417716,BSU13509-MONOMER,NC_000964.3
BSU37950,BSU37950,3895804,3896122,BSU37950-MONOMER,NC_000964.3
BSU12170,BSU12170,1288540,1289101,BSU12170-MONOMER,NC_000964.3
BSU36580,BSU36580,3761986,3762421,BSU36580-MONOMER,NC_000964.3
BSU11920,BSU11920,1265056,1265377,BSU11920-MONOMER,NC_000964.3
BSU35460,BSU35460,3641810,3642107,BSU35460-MONOMER,NC_000964.3
BSU11020,BSU11020,1180908,1181400,BSU11020-MONOMER,NC_000964.3
BSU33410,BSU33410,3427801,3428287,BSU33410-MONOMER,NC_000964.3
BSU10590,BSU10590,1133497,1135225,BSU10590-MONOMER,NC_000964.3
BSU33049,BSU33049,3390478,3390664,BSU33049-MONOMER,NC_000964.3
BSU09630,BSU09630,1038652,1038760,BSU09630-MONOMER,NC_000964.3
BSU32190,BSU32190,3308367,3308604,BSU32190-MONOMER,NC_000964.3
BSU08610,BSU08610,931878,934464,BSU08610-MONOMER,NC_000964.3
BSU31330,BSU31330,3219836,3220241,BSU31330-MONOMER,NC_000964.3
BSU07770,BSU07770,847281,847482,BSU07770-MONOMER,NC_000964.3
BSU30080,BSU30080,3078392,3078575,BSU30080-MONOMER,NC_000964.3
BSU06870,BSU06870,754479,754923,BSU06870-MONOMER,NC_000964.3
BSU28610,BSU28610,2925639,2925897,BSU28610-MONOMER,NC_000964.3
BSU06270,BSU06270,681254,681464,BSU06270-MONOMER,NC_000964.3
BSU27470,BSU27470,2805703,2806228,BSU27470-MONOMER,NC_000964.3
BSU23260,BSU23260,2428388,2429585,BSU23260-MONOMER,NC_000964.3
BSU05529,BSU05529,599874,600105,BSU05529-MONOMER,NC_000964.3
BSU04040,BSU04040,456067,456817,BSU04040-MONOMER,NC_000964.3
BSU26880,BSU26880,2746607,2747711,BSU26880-MONOMER,NC_000964.3
BSU23270,BSU23270,2429599,2430247,BSU23270-MONOMER,NC_000964.3
BSU04530,BSU04530,506321,506501,BSU04530-MONOMER,NC_000964.3
BSU16670,BSU16670,1737833,1738784,BSU16670-MONOMER,NC_000964.3
BSU25569,BSU25569,2637368,2637503,BSU25569-MONOMER,NC_000964.3
BSU23280,BSU23280,2430257,2431343,BSU23280-MONOMER,NC_000964.3
BSU03788,BSU03788,430184,430274,BSU03788-MONOMER,NC_000964.3
BSU23250,BSU23250,2427891,2428356,BSU23250-MONOMER,NC_000964.3
BSU24920,BSU24920,2575716,2576187,BSU24920-MONOMER,NC_000964.3
BSU15720,BSU15720,1646511,1646994,BSU15720-MONOMER,NC_000964.3
BSU02160,BSU02160,235964,236882,BSU02160-MONOMER,NC_000964.3
BSU16870,BSU16870,1759654,1760383,BSU16870-MONOMER,NC_000964.3
BSU23940,BSU23940,2488952,2489483,BSU23940-MONOMER,NC_000964.3
BSU10250,BSU10250,1099158,1100154,BSU10250-MONOMER,NC_000964.3
BSU00220,BSU00220,29480,29705,BSU00220-MONOMER,NC_000964.3
BSU14560,BSU14560,1526194,1526749,BSU14560-MONOMER,NC_000964.3
BSU23300,BSU23300,2431736,2432081,BSU23300-MONOMER,NC_000964.3
BSU29520,BSU29520,3019532,3020027,BSU29520-MONOMER,NC_000964.3
BSU22330,BSU22330,2344263,2344758,BSU22330-MONOMER,NC_000964.3
BSU38810,BSU38810,3984132,3985230,BSU38810-MONOMER,NC_000964.3
BSU21730,BSU21730,2290284,2290848,BSU21730-MONOMER,NC_000964.3
BSU40150,BSU40150,4124962,4125592,BSU40150-MONOMER,NC_000964.3
BSU19470,BSU19470,2122324,2122675,BSU19470-MONOMER,NC_000964.3
BSU33730,BSU33730,3462104,3463250,BSU33730-MONOMER,NC_000964.3
G8J2-171,BSU26827,2741132,2741294,G8J2-171-MONOMER,NC_000964.3
BSU34590,BSU34590,3552368,3553205,BSU34590-MONOMER,NC_000964.3
BSU18860,BSU18860,2056649,2057006,BSU18860-MONOMER,NC_000964.3
BSU30290,BSU30290,3100030,3100861,BSU30290-MONOMER,NC_000964.3
BSU29479,BSU29479,3016470,3016674,BSU29479-MONOMER,NC_000964.3
BSU34600,BSU34600,3553205,3554513,BSU34600-MONOMER,NC_000964.3
BSU17960,BSU17960,1924992,1925421,BSU17960-MONOMER,NC_000964.3
BSU33700,BSU33700,3459805,3460486,BSU33700-MONOMER,NC_000964.3
BSU22205,BSU22205,2333094,2333223,BSU22205-MONOMER,NC_000964.3
BSU40140,BSU40140,4124219,4124942,BSU40140-MONOMER,NC_000964.3
BSU17350,BSU17350,1867789,1868062,BSU17350-MONOMER,NC_000964.3
BSU33720,BSU33720,3461434,3462088,BSU33720-MONOMER,NC_000964.3
BSU12875,BSU12875,1354130,1354277,BSU12875-MONOMER,NC_000964.3
BSU30280,BSU30280,3099122,3100034,BSU30280-MONOMER,NC_000964.3
BSU15370,BSU15370,1609326,1610163,BSU15370-MONOMER,NC_000964.3
BSU36510,BSU36510,3756789,3758004,BSU36510-MONOMER,NC_000964.3
BSU40580,BSU40580,4173113,4173551,BSU40580-MONOMER,NC_000964.3
BSU40970,BSU40970,4206396,4207158,BSU40970-MONOMER,NC_000964.3
BSU14720,BSU14720,1543815,1544085,BSU14720-MONOMER,NC_000964.3
BSU15940,BSU15940,1666559,1670120,BSU15940-MONOMER,NC_000964.3
BSU39830,BSU39830,4091476,4091728,BSU39830-MONOMER,NC_000964.3
BSU32350,BSU32350,3322462,3323227,BSU32350-MONOMER,NC_000964.3
BSU14100,BSU14100,1484116,1484356,BSU14100-MONOMER,NC_000964.3
BSU40960,BSU40960,4205555,4206404,BSU40960-MONOMER,NC_000964.3
BSU39150,BSU39150,4019624,4019921,BSU39150-MONOMER,NC_000964.3
BSU35470,BSU35470,3642166,3643558,BSU35470-MONOMER,NC_000964.3
BSU13320,BSU13320,1397937,1398093,BSU13320-MONOMER,NC_000964.3
BSU04920,BSU04920,538060,538309,BSU04920-MONOMER,NC_000964.3
BSU37590,BSU37590,3858998,3859499,BSU37590-MONOMER,NC_000964.3
BSU25590,BSU25590,2640512,2641130,BSU25590-MONOMER,NC_000964.3
BSU12130,BSU12130,1283462,1284362,BSU12130-MONOMER,NC_000964.3
BSU04930,BSU04930,538321,538846,BSU04930-MONOMER,NC_000964.3
BSU36269,BSU36269,3733504,3733648,BSU36269-MONOMER,NC_000964.3
BSU03430,BSU03430,372153,372603,BSU03430-MONOMER,NC_000964.3
BSU11799,BSU11799,1252814,1253021,BSU11799-MONOMER,NC_000964.3
BSU34770,BSU34770,3571500,3572388,BSU34770-MONOMER,NC_000964.3
BSU35140,BSU35140,3608990,3609221,BSU35140-MONOMER,NC_000964.3
BSU04990,BSU04990,545594,545975,BSU04990-MONOMER,NC_000964.3
BSU10410,BSU10410,1116582,1116816,BSU10410-MONOMER,NC_000964.3
BSU04910,BSU04910,536984,538049,BSU04910-MONOMER,NC_000964.3
BSU32860,BSU32860,3374000,3374333,BSU32860-MONOMER,NC_000964.3
BSU21480,BSU21480,2269520,2269691,BSU21480-MONOMER,NC_000964.3
BSU09165,BSU09165,989711,990680,BSU09165-MONOMER,NC_000964.3
BSU32080,BSU32080,3299343,3299664,BSU32080-MONOMER,NC_000964.3
BSU08530,BSU08530,926428,926743,BSU08530-MONOMER,NC_000964.3
BSU31279,BSU31279,3213341,3213596,BSU31279-MONOMER,NC_000964.3
BSU07680,BSU07680,839338,839653,BSU07680-MONOMER,NC_000964.3
BSU29830,BSU29830,3053363,3054173,BSU29830-MONOMER,NC_000964.3
BSU06800,BSU06800,746632,746839,BSU06800-MONOMER,NC_000964.3
BSU28320,BSU28320,2897787,2898123,BSU28320-MONOMER,NC_000964.3
BSU06200,BSU06200,673018,673783,BSU06200-MONOMER,NC_000964.3
BSU27400,BSU27400,2797822,2798089,BSU27400-MONOMER,NC_000964.3
