TU_id	replicon	genes	start	stop	tss	strand	rho_dependent	rnapol
TU185E-6689_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv2942,Rv2941	3283335	3287832		+	True	G185E-7691-MONOMER
TU185E-5573_from_G185E-7691-MONOMER	Rv0796,Rv0795	Rv0796,Rv0795	1	987		+	True	G185E-7691-MONOMER
TU185E-7054_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv3672c,Rv3671c	4112322	4114342		-	True	G185E-7691-MONOMER
TU185E-5940_from_G185E-7691-MONOMER	NC_000962.3	Rv1497	1687941	1689230		+	True	G185E-7691-MONOMER
TU185E-7684_from_G185E-7691-MONOMER	NC_000962.3	Rv0216	258913	259926		+	True	G185E-7691-MONOMER
TU185E-6305_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3	Rv2219,Rv2218,Rv2217	2484584	2486987		+	True	G185E-7691-MONOMER
TU185E-6673_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv2903c,Rv2902c	3212162	3213854		-	True	G185E-7691-MONOMER
TU185E-5557_from_G185E-7691-MONOMER	NC_000962.3	Rv0757	851608	852351		+	True	G185E-7691-MONOMER
TU185E-7038_from_G185E-7691-MONOMER	NC_000962.3	Rv3644c	4081516	4082721		-	True	G185E-7691-MONOMER
TU185E-5924_from_G185E-7691-MONOMER	NC_000962.3	Rv1459c	1644363	1646138		-	True	G185E-7691-MONOMER
TU185E-7406_from_G185E-7691-MONOMER	NC_000962.3	Rv2263	2535641	2536594		+	True	G185E-7691-MONOMER
TU185E-7668_from_G185E-7691-MONOMER	NC_000962.3	Rv0314c	382879	383541		-	True	G185E-7691-MONOMER
TU185E-6289_from_G185E-7691-MONOMER	NC_000962.3	Rv2186c	2447605	2447994		-	True	G185E-7691-MONOMER
TU185E-6657_from_G185E-7691-MONOMER	NC_000962.3	Rv2867c	3178458	3179312		-	True	G185E-7691-MONOMER
TU185E-5541_from_G185E-7691-MONOMER	NC_000962.3	Rv0735	827543	828076		+	True	G185E-7691-MONOMER
TU185E-7022_from_G185E-7691-MONOMER	NC_000962.3	Rv3616c	4055197	4056375		-	True	G185E-7691-MONOMER
TU185E-5909_from_G185E-7691-MONOMER	NC_000962.3	Rv1412	1588567	1589172		+	True	G185E-7691-MONOMER
TU185E-7390_from_G185E-7691-MONOMER	NC_000962.3	Rv2401A	2698042	2698245		-	True	G185E-7691-MONOMER
TU185E-7652_from_G185E-7691-MONOMER	NC_000962.3	Rv0406c	489887	490705		-	True	G185E-7691-MONOMER
TU185E-6273_from_G185E-7691-MONOMER	Rv2160c	Rv2160c	1	342		-	True	G185E-7691-MONOMER
TU185E-6641_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3	Rv2835c,Rv2834c,Rv2833c,Rv2832c	3138099	3142222		-	True	G185E-7691-MONOMER
TU185E-5525_from_G185E-7691-MONOMER	NC_000962.3	Rv0695	794715	795470		+	True	G185E-7691-MONOMER
TU185E-7006_from_G185E-7691-MONOMER	NC_000962.3	Rv3587c	4028968	4029762		-	True	G185E-7691-MONOMER
TU185E-5893_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv1376,Rv1375	1547832	1550641		+	True	G185E-7691-MONOMER
TU185E-7374_from_G185E-7691-MONOMER	NC_000962.3	Rv2521	2837684	2838157		+	True	G185E-7691-MONOMER
TU185E-7636_from_G185E-7691-MONOMER	NC_000962.3	Rv0583c	678389	679075		-	True	G185E-7691-MONOMER
TU185E-6257_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv2130c,Rv2129c	2390308	2392459		-	True	G185E-7691-MONOMER
TU185E-6625_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3	Rv2798c,Rv2797c,Rv2796c	3105056	3107637		-	True	G185E-7691-MONOMER
TU185E-5509_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3	Rv0666,Rv0665,Rv0664,Rv0663	756137	759309		+	True	G185E-7691-MONOMER
TU185E-6990_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3	Rv3552,Rv3551,Rv3550	3989153	3991523		+	True	G185E-7691-MONOMER
TU185E-5877_from_G185E-7691-MONOMER	G185E-5527	G185E-5527	1	84		+	True	G185E-7691-MONOMER
TU185E-7358_from_G185E-7691-MONOMER	NC_000962.3	Rv2670c	2985731	2986840		-	True	G185E-7691-MONOMER
TU185E-7620_from_G185E-7691-MONOMER	NC_000962.3	Rv0779c	872672	873292		-	True	G185E-7691-MONOMER
TU185E-6241_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3	Rv2097c,Rv2096c,Rv2095c	2353365	2356677		-	True	G185E-7691-MONOMER
TU185E-6609_from_G185E-7691-MONOMER	NC_000962.3	Rv2769c	3078158	3078985		-	True	G185E-7691-MONOMER
TU185E-5493_from_G185E-7691-MONOMER	NC_000962.3,G185E-4775,G185E-4774	Rv0634B,G185E-4775,G185E-4774	1	731879		+	True	G185E-7691-MONOMER
TU185E-5243_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3	Rv0157,Rv0156,Rv0155	183622	186479		+	True	G185E-7691-MONOMER
TU185E-6974_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv3512,Rv3511	3939617	3944963		+	True	G185E-7691-MONOMER
TU185E-5861_from_G185E-7691-MONOMER	G185E-5490	G185E-5490	1	124		+	True	G185E-7691-MONOMER
TU185E-7342_from_G185E-7691-MONOMER	NC_000962.3	Rv2765	3074636	3075373		+	True	G185E-7691-MONOMER
TU185E-7604_from_G185E-7691-MONOMER	NC_000962.3	Rv0846c	942680	944194		-	True	G185E-7691-MONOMER
TU185E-6225_from_G185E-7691-MONOMER	NC_000962.3	Rv2062c	2317169	2320753		-	True	G185E-7691-MONOMER
TU185E-6593_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3	Rv2737c,Rv2736c,Rv2735c	3047560	3051424		-	True	G185E-7691-MONOMER
TU185E-5477_from_G185E-7691-MONOMER	G185E-4746	G185E-4746	1	61		+	True	G185E-7691-MONOMER
TU185E-5227_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv0127,Rv0126	152324	155599		+	True	G185E-7691-MONOMER
TU185E-6958_from_G185E-7691-MONOMER	Rv3475,Rv3474	Rv3475,Rv3474	1	987		+	True	G185E-7691-MONOMER
TU185E-5845_from_G185E-7691-MONOMER	NC_000962.3	Rv1284	1437324	1437815		+	True	G185E-7691-MONOMER
TU185E-7326_from_G185E-7691-MONOMER	NC_000962.3	Rv2961	3313283	3313672		+	True	G185E-7691-MONOMER
TU185E-7588_from_G185E-7691-MONOMER	NC_000962.3	Rv0949	1058260	1060575		+	True	G185E-7691-MONOMER
TU185E-6209_from_G185E-7691-MONOMER	Rv2020c	Rv2020c	1	300		-	True	G185E-7691-MONOMER
TU185E-6577_from_G185E-7691-MONOMER	NC_000962.3	Rv2709	3021839	3022285		+	True	G185E-7691-MONOMER
TU185E-5461_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv0574c,Rv0573c	665851	668394		-	True	G185E-7691-MONOMER
TU185E-5211_from_G185E-7691-MONOMER	NC_000962.3	Rv0094c	103710	104663		-	True	G185E-7691-MONOMER
TU185E-6942_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv3447c,Rv3446c	3863317	3868238		-	True	G185E-7691-MONOMER
TU185E-5829_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv1256c,Rv1255c	1402778	1404603		-	True	G185E-7691-MONOMER
TU185E-7310_from_G185E-7691-MONOMER	NC_000962.3	Rv3035	3395379	3396461		+	True	G185E-7691-MONOMER
TU185E-7572_from_G185E-7691-MONOMER	NC_000962.3	Rv1051c	1173945	1174700		-	True	G185E-7691-MONOMER
TU185E-6193_from_G185E-7691-MONOMER	NC_000962.3	Rv1995	2238141	2238908		+	True	G185E-7691-MONOMER
TU185E-6561_from_G185E-7691-MONOMER	NC_000962.3	Rv2674	2990706	2991116		+	True	G185E-7691-MONOMER
TU185E-5445_from_G185E-7691-MONOMER	NC_000962.3	Rv0551c	641096	642811		-	True	G185E-7691-MONOMER
TU185E-5195_from_G185E-7691-MONOMER	NC_000962.3	Rv0066c	72274	74511		-	True	G185E-7691-MONOMER
TU185E-6926_from_G185E-7691-MONOMER	NC_000962.3	Rv3418c	3836986	3837288		-	True	G185E-7691-MONOMER
TU185E-5813_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv1224,Rv1223	1365875	1367858		+	True	G185E-7691-MONOMER
TU185E-7294_from_G185E-7691-MONOMER	NC_000962.3	Rv3142c	3509118	3509546		-	True	G185E-7691-MONOMER
TU185E-7556_from_G185E-7691-MONOMER	NC_000962.3	Rv1157c	1283056	1284171		-	True	G185E-7691-MONOMER
TU185E-6177_from_G185E-7691-MONOMER	NC_000962.3	Rv1977	2219754	2220800		+	True	G185E-7691-MONOMER
TU185E-6545_from_G185E-7691-MONOMER	G185E-6889	G185E-6889	1	72		-	True	G185E-7691-MONOMER
TU185E-5429_from_G185E-7691-MONOMER	Rv0521,Rv0520	Rv0521,Rv0520	1	351		+	True	G185E-7691-MONOMER
TU185E-5179_from_G185E-7691-MONOMER	NC_000962.3	Rv0042c	46581	47207		-	True	G185E-7691-MONOMER
TU185E-6910_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv3387,Rv3386	3800092	3801463		+	True	G185E-7691-MONOMER
TU185E-5797_from_G185E-7691-MONOMER	NC_000962.3	Rv1191	1333931	1334845		+	True	G185E-7691-MONOMER
TU185E-7278_from_G185E-7691-MONOMER	NC_000962.3	Rv3235	3611300	3611941		+	True	G185E-7691-MONOMER
TU185E-7540_from_G185E-7691-MONOMER	NC_000962.3	Rv1239c	1381942	1383042		-	True	G185E-7691-MONOMER
TU185E-6161_from_G185E-7691-MONOMER	NC_000962.3	Rv1919c	2171061	2171525		-	True	G185E-7691-MONOMER
TU185E-6529_from_G185E-7691-MONOMER	NC_000962.3	Rv2626c	2952562	2952993		-	True	G185E-7691-MONOMER
TU185E-5413_from_G185E-7691-MONOMER	NC_000962.3	Rv0489	578426	579175		+	True	G185E-7691-MONOMER
TU185E-5163_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv0013,Rv0012	14089	15612		+	True	G185E-7691-MONOMER
TU185E-6894_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv3356c,Rv3355c	3769514	3770649		-	True	G185E-7691-MONOMER
TU185E-6526_from_G185E-7691-MONOMER	NC_000962.3	Rv2622	2948636	2949457		+	True	G185E-7691-MONOMER
TU185E-5410_from_G185E-7691-MONOMER	G185E-4614	G185E-4614	1	37		+	True	G185E-7691-MONOMER
TU185E-5160_from_G185E-7691-MONOMER	G185E-4120,G185E-4119	G185E-4120,G185E-4119	1	74		+	True	G185E-7691-MONOMER
TU185E-6891_from_G185E-7691-MONOMER	NC_000962.3	Rv3351c	3767346	3768140		-	True	G185E-7691-MONOMER
TU185E-5778_from_G185E-7691-MONOMER	NC_000962.3	Rv1155	1281429	1281872		+	True	G185E-7691-MONOMER
TU185E-7259_from_G185E-7691-MONOMER	NC_000962.3	Rv3392c	3807574	3808437		-	True	G185E-7691-MONOMER
TU185E-7521_from_G185E-7691-MONOMER	NC_000962.3	Rv1424c	1598893	1599654		-	True	G185E-7691-MONOMER
TU185E-6142_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3	Rv1886c,Rv1885c,Rv1884c,Rv1883c,Rv1882c,Rv1881c	2131907	2135867		-	True	G185E-7691-MONOMER
TU185E-6510_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3	Rv2587c,Rv2586c,Rv2585c	2911004	2915736		-	True	G185E-7691-MONOMER
TU185E-5394_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv0465c,Rv0464c	554313	556306		-	True	G185E-7691-MONOMER
TU185E-6875_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3	Rv3324c,Rv3323c,Rv3322c	3708438	3710248		-	True	G185E-7691-MONOMER
TU185E-5762_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3	Rv1120c,Rv1119c,Rv1118c	1241971	1243504		-	True	G185E-7691-MONOMER
TU185E-7243_from_G185E-7691-MONOMER	NC_000962.3	Rv3515c	3950824	3952470		-	True	G185E-7691-MONOMER
TU185E-7505_from_G185E-7691-MONOMER	NC_000962.3	Rv1508c	1698095	1699894		-	True	G185E-7691-MONOMER
TU185E-6126_from_G185E-7691-MONOMER	NC_000962.3	Rv1860	2107736	2108713		+	True	G185E-7691-MONOMER
TU185E-6494_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv2550c,Rv2549c	2869727	2870364		-	True	G185E-7691-MONOMER
TU185E-5378_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv0439c,Rv0438c	526143	528314		-	True	G185E-7691-MONOMER
TU185E-6859_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv3287c,Rv3286c	3668169	3669388		-	True	G185E-7691-MONOMER
TU185E-5746_from_G185E-7691-MONOMER	NC_000962.3	Rv1092c	1219248	1220186		-	True	G185E-7691-MONOMER
TU185E-7227_from_G185E-7691-MONOMER	NC_000962.3	Rv3634c	4072667	4073611		-	True	G185E-7691-MONOMER
TU185E-7489_from_G185E-7691-MONOMER	G185E-5880	G185E-5880	1	229		-	True	G185E-7691-MONOMER
TU185E-6110_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv1828,Rv1827	2072596	2073824		+	True	G185E-7691-MONOMER
TU185E-6478_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv2517c,Rv2516c	2832710	2833761		-	True	G185E-7691-MONOMER
TU185E-5362_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv0403c,Rv0402c	480355	483656		-	True	G185E-7691-MONOMER
TU185E-6843_from_G185E-7691-MONOMER	NC_000962.3	Rv3248c	3628160	3629647		-	True	G185E-7691-MONOMER
TU185E-5730_from_G185E-7691-MONOMER	NC_000962.3	Rv1073	1197231	1198082		+	True	G185E-7691-MONOMER
TU185E-7211_from_G185E-7691-MONOMER	NC_000962.3	Rv3760	4205538	4205840		+	True	G185E-7691-MONOMER
TU185E-7473_from_G185E-7691-MONOMER	NC_000962.3	Rv1785c	2023447	2024628		-	True	G185E-7691-MONOMER
TU185E-6094_from_G185E-7691-MONOMER	NC_000962.3	Rv1805c	2047687	2048034		-	True	G185E-7691-MONOMER
TU185E-6462_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3	Rv2484c,Rv2483c,Rv2482c,Rv2481c	2786575	2792494		-	True	G185E-7691-MONOMER
TU185E-5346_from_G185E-7691-MONOMER	NC_000962.3	Rv0377	454421	455386		+	True	G185E-7691-MONOMER
TU185E-6827_from_G185E-7691-MONOMER	Rv3224B	Rv3224B	1	219		+	True	G185E-7691-MONOMER
TU185E-5714_from_G185E-7691-MONOMER	NC_000962.3	Rv1050	1172881	1173786		+	True	G185E-7691-MONOMER
TU185E-7195_from_G185E-7691-MONOMER	G185E-8139	G185E-8139	1	94		+	True	G185E-7691-MONOMER
TU185E-7457_from_G185E-7691-MONOMER	NC_000962.3	Rv1927	2179673	2180446		+	True	G185E-7691-MONOMER
TU185E-6078_from_G185E-7691-MONOMER	NC_000962.3	Rv1786	2024828	2025031		+	True	G185E-7691-MONOMER
TU185E-6446_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv2457c,Rv2456c	2756936	2759488		-	True	G185E-7691-MONOMER
TU185E-5330_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv0338c,Rv0337c	401873	405841		-	True	G185E-7691-MONOMER
TU185E-6811_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv3196,Rv3195	3564364	3566687		+	True	G185E-7691-MONOMER
TU185E-5698_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv1021,Rv1020	1138967	1143648		+	True	G185E-7691-MONOMER
TU185E-7179_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv3898c,Rv3897c	4383008	4383985		-	True	G185E-7691-MONOMER
TU185E-7441_from_G185E-7691-MONOMER	NC_000962.3	Rv2049c	2307293	2307517		-	True	G185E-7691-MONOMER
TU185E-6062_from_G185E-7691-MONOMER	NC_000962.3	Rv1753c	1981614	1984775		-	True	G185E-7691-MONOMER
TU185E-6430_from_G185E-7691-MONOMER	NC_000962.3	Rv2427c	2724230	2725477		-	True	G185E-7691-MONOMER
TU185E-5314_from_G185E-7691-MONOMER	NC_000962.3	Rv0308	377113	377829		+	True	G185E-7691-MONOMER
TU185E-6795_from_G185E-7691-MONOMER	NC_000962.3	Rv3171c	3539846	3540745		-	True	G185E-7691-MONOMER
TU185E-5682_from_G185E-7691-MONOMER	NC_000962.3	Rv0994	1110269	1111549		+	True	G185E-7691-MONOMER
TU185E-7163_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3	Rv3870,Rv3869,Rv3868,Rv3867,Rv3866,Rv3865	4341566	4348724		+	True	G185E-7691-MONOMER
TU185E-7425_from_G185E-7691-MONOMER	G185E-6348	G185E-6348	1	86		+	True	G185E-7691-MONOMER
TU185E-6046_from_G185E-7691-MONOMER	NC_000962.3	Rv1730c	1955692	1957245		-	True	G185E-7691-MONOMER
TU185E-6414_from_G185E-7691-MONOMER	NC_000962.3	Rv2395A	2692224	2692439		+	True	G185E-7691-MONOMER
TU185E-5298_from_G185E-7691-MONOMER	NC_000962.3	Rv0269c	323338	324531		-	True	G185E-7691-MONOMER
TU185E-6779_from_G185E-7691-MONOMER	NC_000962.3	Rv3124	3489506	3490375		+	True	G185E-7691-MONOMER
TU185E-5666_from_G185E-7691-MONOMER	NC_000962.3	Rv0964c	1076196	1076678		-	True	G185E-7691-MONOMER
TU185E-7147_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv3838c,Rv3837c	4311009	4312669		-	True	G185E-7691-MONOMER
TU185E-6030_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv1689,Rv1688	1912979	1914876		+	True	G185E-7691-MONOMER
TU185E-6398_from_G185E-7691-MONOMER	NC_000962.3	Rv2365c	2646747	2647088		-	True	G185E-7691-MONOMER
TU185E-5282_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv0240,Rv0239	289104	289782		+	True	G185E-7691-MONOMER
TU185E-6763_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3	Rv3089,Rv3088,Rv3087,Rv3086,Rv3085,Rv3084,Rv3083	3448504	3457272		+	True	G185E-7691-MONOMER
TU185E-5650_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3,NC_000962.3,NC_000962.3	Rv0936,Rv0935,Rv0934,Rv0933	1041264	1045222		+	True	G185E-7691-MONOMER
TU185E-7131_from_G185E-7691-MONOMER	NC_000962.3	Rv3798	4252993	4254327		+	True	G185E-7691-MONOMER
TU185E-6014_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv1650,Rv1649	1858733	1862253		+	True	G185E-7691-MONOMER
TU185E-6382_from_G185E-7691-MONOMER	G185E-6566	G185E-6566	1	73		-	True	G185E-7691-MONOMER
TU185E-5266_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv0208c,Rv0207c	247384	248906		-	True	G185E-7691-MONOMER
TU185E-6747_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv3056,Rv3055	3416081	3417745		+	True	G185E-7691-MONOMER
TU185E-5634_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv0908,Rv0907	1010136	1014124		+	True	G185E-7691-MONOMER
TU185E-7115_from_G185E-7691-MONOMER	NC_000962.3	Rv3768	4214070	4214429		+	True	G185E-7691-MONOMER
TU185E-5998_from_G185E-7691-MONOMER	NC_000962.3	Rv1619	1818575	1820029		+	True	G185E-7691-MONOMER
TU185E-6366_from_G185E-7691-MONOMER	NC_000962.3	Rv2312	2584486	2584755		+	True	G185E-7691-MONOMER
TU185E-6731_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv3025c,Rv3024c	3382785	3385066		-	True	G185E-7691-MONOMER
TU185E-5618_from_G185E-7691-MONOMER	NC_000962.3	Rv0878c	976872	978203		-	True	G185E-7691-MONOMER
TU185E-7099_from_G185E-7691-MONOMER	NC_000962.3	Rv3738c	4189285	4190232		-	True	G185E-7691-MONOMER
TU185E-5982_from_G185E-7691-MONOMER	NC_000962.3,NC_000962.3	Rv1577c,Rv1576c	1780643	1782584		-	True	G185E-7691-MONOMER
TU185E-6350_from_G185E-7691-MONOMER	NC_000962.3	Rv2298	2569082	2570053		+	True	G185E-7691-MONOMER
