,query,evalue
b0103,b0103,1.89e-152
b0104,b0104,0.0
b0106,b0106,0.0
b0107,b0107,0.0
b0108,b0108,5.35e-109
b0109,b0109,0.0
b0110,b0110,7.81e-139
b0111,b0111,0.0
b0112,b0112,0.0
b0113,b0113,0.0
b0114,b0114,0.0
b0115,b0115,0.0
b0116,b0116,0.0
b0117,b0117,0.0
b0118,b0118,0.0
b0119,b0119,5.88e-87
b0120,b0120,0.0
b0121,b0121,0.0
b0122,b0122,4.18e-84
b0123,b0123,0.0
b0124,b0124,0.0
b0125,b0125,5.19e-130
b0126,b0126,1.5100000000000002e-167
b0127,b0127,0.0
b0128,b0128,0.0
b0129,b0129,2.3200000000000003e-110
b0130,b0130,0.0
b0131,b0131,1.63e-93
b0132,b0132,0.0
b0133,b0133,0.0
b0134,b0134,0.0
b0135,b0135,0.0
b0136,b0136,1.9e-148
b0137,b0137,8.56e-147
b0138,b0138,2.38e-140
b0139,b0139,0.0
b0140,b0140,0.0
b0141,b0141,1.4e-141
b0142,b0142,1.97e-118
b0143,b0143,0.0
b0144,b0144,0.0
b0145,b0145,6.58e-112
b0146,b0146,3.95e-180
b0147,b0147,2.09e-130
b0148,b0148,0.0
b0149,b0149,0.0
b0150,b0150,0.0
b0151,b0151,0.0
b0152,b0152,0.0
b0153,b0153,0.0
b0154,b0154,0.0
b0155,b0155,0.0
b0156,b0156,4.31e-82
b0157,b0157,9.95e-148
b0158,b0158,0.0
b0159,b0159,6.48e-172
b0160,b0160,0.0
b0161,b0161,0.0
b0162,b0162,0.0
b0163,b0163,7.25e-92
b0164,b0164,0.0
b0166,b0166,0.0
b0167,b0167,0.0
b0168,b0168,0.0
b0169,b0169,0.0
b0170,b0170,0.0
b0171,b0171,4.729999999999999e-180
b0172,b0172,3.2100000000000003e-133
b0173,b0173,0.0
b0174,b0174,0.0
b0175,b0175,0.0
b0176,b0176,0.0
b0177,b0177,0.0
b0178,b0178,1e-114
b0179,b0179,0.0
b0180,b0180,2.07e-110
b0181,b0181,0.0
b0182,b0182,0.0
b0183,b0183,3.4899999999999997e-146
b0184,b0184,0.0
b0185,b0185,0.0
b0186,b0186,0.0
b0187,b0187,1.13e-96
b0188,b0188,0.0
b0189,b0189,6.51e-60
b0190,b0190,2.0499999999999999e-134
b0191,b0191,1.33e-99
b0192,b0192,0.0
b0193,b0193,0.0
b0194,b0194,0.0
b0195,b0195,9.65e-178
b0196,b0196,4.22e-97
b0197,b0197,0.0
b0198,b0198,3.02e-152
b0199,b0199,0.0
b0200,b0200,3.34e-146
b0207,b0207,0.0
b0208,b0208,0.0
b0209,b0209,0.0
b0210,b0210,4.92e-156
b0211,b0211,0.0
b0212,b0212,0.0
b0213,b0213,0.0
b0214,b0214,7.62e-118
b0215,b0215,0.0
b0217,b0217,0.0
b0219,b0219,0.0
b0220,b0220,8.77e-118
b0221,b0221,0.0
b0222,b0222,8.73e-143
b0223,b0223,0.0
b0224,b0224,0.0
b0225,b0225,1.24e-66
b0226,b0226,1.17e-58
b0227,b0227,0.0
b0228,b0228,1.28e-125
b0231,b0231,0.0
b0232,b0232,7.929999999999999e-69
b0233,b0233,1.25e-98
b0234,b0234,7.08e-114
b0237,b0237,0.0
b0238,b0238,8.939999999999999e-112
b0239,b0239,0.0
b0240,b0240,1.47e-98
b0241,b0241,0.0
b0242,b0242,0.0
b0243,b0243,0.0
b0245,b0245,2.66e-83
b0246,b0246,1.09e-77
b0247,b0247,7.710000000000001e-116
b0248,b0248,2.29e-116
b0249,b0249,7.650000000000001e-56
b0250,b0250,1.43e-116
b0251,b0251,1.71e-109
b0252,b0252,0.0
b0253,b0253,0.0
b0254,b0254,0.0
b0256,b0256,0.0
b0260,b0260,0.0
b0261,b0261,0.0
b0262,b0262,0.0
b0267,b0267,0.0
b0268,b0268,0.0
b0269,b0269,0.0
b0270,b0270,0.0
b0271,b0271,0.0
b0272,b0272,0.0
b0273,b0273,0.0
b0274,b0274,2.26e-126
b0277,b0277,2.22e-159
b0278,b0278,4.58e-176
b0279,b0279,0.0
b0280,b0280,4.76e-108
b0281,b0281,0.0
b0283,b0283,0.0
b0284,b0284,0.0
b0285,b0285,0.0
b0286,b0286,7.29e-173
b0287,b0287,8.57e-152
b0288,b0288,5.35e-80
b0289,b0289,5.09e-180
b0290,b0290,0.0
b0291,b0291,0.0
b0292,b0292,8.94e-168
b0293,b0293,6.25e-139
b0294,b0294,2.13e-146
b0295,b0295,9.9e-52
b0296,b0296,1.7899999999999997e-61
b0301,b0301,7.42e-147
b0303,b0303,3.5e-52
b0304,b0304,0.0
b0305,b0305,0.0
b0306,b0306,0.0
b0307,b0307,0.0
b0308,b0308,2.0499999999999997e-172
b0310,b0310,5.1e-169
b0311,b0311,0.0
b0312,b0312,0.0
b0313,b0313,8.23e-145
b0314,b0314,0.0
b0315,b0315,0.0
b0316,b0316,0.0
b0317,b0317,8.66e-115
b0318,b0318,1.15e-148
b0319,b0319,0.0
b0320,b0320,0.0
b0321,b0321,0.0
b0323,b0323,0.0
b0324,b0324,0.0
b0325,b0325,0.0
b0326,b0326,0.0
b0327,b0327,3.6200000000000004e-56
b0328,b0328,7.9e-163
b0329,b0329,1.12e-61
b0330,b0330,0.0
b0331,b0331,0.0
b0333,b0333,0.0
b0334,b0334,0.0
b0335,b0335,0.0
b0336,b0336,0.0
b0337,b0337,0.0
b0338,b0338,0.0
b0339,b0339,1.8899999999999998e-165
b0340,b0340,2.02e-112
b0341,b0341,0.0
b0342,b0342,6.72e-153
b0343,b0343,0.0
b0344,b0344,0.0
b0345,b0345,0.0
b0346,b0346,0.0
b0347,b0347,0.0
b0348,b0348,0.0
b0349,b0349,0.0
b0350,b0350,0.0
b0351,b0351,0.0
b0352,b0352,0.0
b0353,b0353,0.0
b0354,b0354,2.0500000000000003e-129
b0355,b0355,0.0
b0356,b0356,0.0
b0357,b0357,4.88e-64
b0358,b0358,0.0
b0363,b0363,0.0
b0364,b0364,1.93e-140
b0365,b0365,0.0
b0366,b0366,0.0
b0367,b0367,0.0
b0368,b0368,0.0
b0369,b0369,0.0
b0375,b0375,4.1300000000000003e-156
b0376,b0376,0.0
b0377,b0377,0.0
b0378,b0378,0.0
b0379,b0379,3.06e-73
b0380,b0380,5.61e-48
b0381,b0381,0.0
b0382,b0382,5.08e-59
b0383,b0383,0.0
b0384,b0384,2e-75
b0385,b0385,0.0
b0386,b0386,0.0
b0387,b0387,9.36e-111
b0388,b0388,4.5200000000000004e-129
b0389,b0389,8.010000000000001e-43
b0390,b0390,8.89e-165
b0391,b0391,1.6599999999999997e-67
b0393,b0393,0.0
b0394,b0394,0.0
b0396,b0396,0.0
b0397,b0397,0.0
b0398,b0398,0.0
b0399,b0399,2.8699999999999997e-172
b0400,b0400,0.0
b0401,b0401,0.0
b0402,b0402,0.0
b0403,b0403,0.0
b0404,b0404,2.3600000000000002e-144
b0405,b0405,0.0
b0406,b0406,0.0
b0407,b0407,2.94e-78
b0408,b0408,0.0
b0409,b0409,0.0
b0410,b0410,5.69e-87
b0411,b0411,0.0
b0412,b0412,6.82e-131
b0413,b0413,5.630000000000001e-109
b0414,b0414,0.0
b0415,b0415,1.3500000000000002e-110
b0416,b0416,9.87e-101
b0417,b0417,0.0
b0418,b0418,1.34e-124
b0419,b0419,0.0
b0420,b0420,0.0
b0421,b0421,0.0
b0422,b0422,1.4999999999999999e-53
b0423,b0423,0.0
b0424,b0424,1.5400000000000002e-144
b0425,b0425,0.0
b0426,b0426,8.53e-118
b0427,b0427,0.0
b0428,b0428,0.0
b0429,b0429,1.61e-75
b0430,b0430,1.71e-150
b0431,b0431,0.0
b0432,b0432,0.0
b0433,b0433,0.0
b0434,b0434,4.28e-143
b0435,b0435,7.2e-77
b0436,b0436,0.0
b0437,b0437,1.4500000000000001e-157
b0438,b0438,0.0
b0439,b0439,0.0
b0440,b0440,8.14e-60
b0441,b0441,0.0
b0442,b0442,1.19e-86
b0443,b0443,1.78e-97
b0444,b0444,3.1800000000000003e-177
b0445,b0445,0.0
b0446,b0446,0.0
b0447,b0447,1.98e-113
b0448,b0448,0.0
b0449,b0449,0.0
b0450,b0450,1.7100000000000001e-77
b0451,b0451,0.0
b0452,b0452,0.0
b0453,b0453,1.7300000000000001e-133
b0454,b0454,1.7e-95
b0456,b0456,1.69e-83
b0457,b0457,0.0
b0458,b0458,5.68e-116
b0459,b0459,4.72e-138
b0460,b0460,1.79e-50
b0461,b0461,1.2099999999999999e-92
b0462,b0462,0.0
b0463,b0463,0.0
b0464,b0464,3.0700000000000004e-163
b0465,b0465,0.0
b0466,b0466,1.83e-32
b0467,b0467,3.1800000000000005e-123
b0468,b0468,2.75e-87
b0469,b0469,3.7500000000000006e-132
b0470,b0470,0.0
b0471,b0471,4.93e-78
b0472,b0472,4.91e-151
b0473,b0473,0.0
b0474,b0474,4.45e-158
b0475,b0475,0.0
b0476,b0476,0.0
b0477,b0477,0.0
b0478,b0478,0.0
b0479,b0479,0.0
b0480,b0480,0.0
b0481,b0481,6.769999999999999e-115
b0482,b0482,0.0
b0483,b0483,6.29e-81
b0484,b0484,0.0
b0485,b0485,0.0
b0486,b0486,0.0
b0487,b0487,4.56e-101
b0488,b0488,2.27e-106
b0489,b0489,0.0
b0490,b0490,5.68e-171
b0491,b0491,0.0
b0492,b0492,0.0
b0493,b0493,0.0
b0494,b0494,1.41e-155
b0495,b0495,4.6000000000000006e-166
b0496,b0496,0.0
b0497,b0497,0.0
b0498,b0498,3.0399999999999997e-89
b0503,b0503,0.0
b0504,b0504,0.0
b0505,b0505,1.0799999999999999e-120
b0506,b0506,0.0
b0507,b0507,0.0
b0508,b0508,0.0
b0509,b0509,0.0
b0511,b0511,0.0
b0512,b0512,0.0
b0513,b0513,0.0
b0514,b0514,0.0
b0515,b0515,0.0
b0516,b0516,0.0
b0517,b0517,0.0
b0518,b0518,0.0
b0520,b0520,0.0
b0521,b0521,0.0
b0522,b0522,0.0
b0523,b0523,5.290000000000001e-124
b0524,b0524,0.0
b0525,b0525,1.2200000000000001e-123
b0526,b0526,0.0
b0527,b0527,4.2300000000000005e-124
b0528,b0528,1.78e-47
b0529,b0529,0.0
b0530,b0530,8.14e-130
b0531,b0531,2.05e-171
b0532,b0532,0.0
b0533,b0533,0.0
b0534,b0534,2.76e-125
b0535,b0535,3.1000000000000003e-156
b0537,b0537,0.0
b0543,b0543,1.86e-76
b0544,b0544,0.0
b0545,b0545,8.56e-137
b0546,b0546,0.0
b0547,b0547,1.32e-115
b0548,b0548,3.4700000000000004e-37
b0549,b0549,3.69e-69
b0550,b0550,1.2299999999999998e-89
b0551,b0551,1.22e-93
b0554,b0554,3.7899999999999995e-48
b0555,b0555,4.66e-123
b0556,b0556,4.4799999999999996e-111
b0557,b0557,2.04e-68
b0558,b0558,3.62e-100
b0559,b0559,5.49e-46
b0560,b0560,1.0300000000000001e-133
b0564,b0564,0.0
b0565,b0565,0.0
b0566,b0566,0.0
b0567,b0567,0.0
b0568,b0568,0.0
b0569,b0569,0.0
b0570,b0570,0.0
b0571,b0571,4.11e-167
b0572,b0572,0.0
b0573,b0573,8.560000000000001e-80
b0574,b0574,0.0
b0575,b0575,0.0
b0576,b0576,0.0
b0577,b0577,0.0
b0578,b0578,4.81e-164
b0579,b0579,1.7199999999999997e-89
b0580,b0580,6.4799999999999995e-55
b0581,b0581,0.0
b0583,b0583,2.51e-157
b0584,b0584,0.0
b0585,b0585,0.0
b0586,b0586,0.0
b0587,b0587,0.0
b0588,b0588,0.0
b0589,b0589,0.0
b0590,b0590,0.0
b0591,b0591,0.0
b0592,b0592,0.0
b0593,b0593,0.0
b0594,b0594,0.0
b0595,b0595,0.0
b0596,b0596,0.0
b0597,b0597,1.36e-101
b0598,b0598,0.0
b0599,b0599,0.0
b0600,b0600,0.0
b0601,b0601,7.490000000000001e-160
b0602,b0602,0.0
b0603,b0603,0.0
b0604,b0604,0.0
b0605,b0605,8.37e-142
b0606,b0606,0.0
b0607,b0607,6.97e-102
b0608,b0608,0.0
b0610,b0610,4.52e-99
b0611,b0611,0.0
b0612,b0612,0.0
b0613,b0613,0.0
b0614,b0614,6.9e-135
b0615,b0615,0.0
b0616,b0616,0.0
b0617,b0617,1.2299999999999998e-68
b0618,b0618,0.0
b0619,b0619,0.0
b0620,b0620,5.26e-171
b0621,b0621,0.0
b0622,b0622,1.45e-140
b0623,b0623,8.060000000000001e-47
b0624,b0624,1.62e-87
b0627,b0627,5.62e-42
b0628,b0628,0.0
b0629,b0629,0.0
b0630,b0630,2.55e-162
b0631,b0631,1.5799999999999998e-61
b0632,b0632,0.0
b0633,b0633,0.0
b0634,b0634,0.0
b0635,b0635,0.0
b0636,b0636,1.28e-114
b0637,b0637,7.19e-74
b0638,b0638,7.01e-154
b0639,b0639,3.36e-161
b0640,b0640,0.0
b0641,b0641,3.82e-144
b0642,b0642,0.0
b0643,b0643,8.33e-120
b0644,b0644,0.0
b0645,b0645,2.05e-180
b0646,b0646,0.0
b0647,b0647,2.1899999999999998e-139
b0648,b0648,0.0
b0649,b0649,0.0
b0650,b0650,0.0
b0651,b0651,0.0
b0652,b0652,0.0
b0653,b0653,7.49e-162
b0654,b0654,0.0
b0655,b0655,0.0
b0657,b0657,0.0
b0658,b0658,0.0
b0659,b0659,1.28e-114
b0660,b0660,0.0
b0661,b0661,0.0
b0662,b0662,0.0
b0674,b0674,0.0
b0675,b0675,0.0
b0676,b0676,0.0
b0677,b0677,0.0
b0678,b0678,0.0
b0679,b0679,0.0
b0680,b0680,0.0
b0681,b0681,0.0
b0682,b0682,9.35e-78
b0683,b0683,1.4200000000000002e-109
b0684,b0684,5.36e-131
b0685,b0685,1.7e-66
b0686,b0686,0.0
b0687,b0687,9.13e-138
b0688,b0688,0.0
b0689,b0689,3.7700000000000003e-125
b0692,b0692,0.0
b0693,b0693,0.0
b0694,b0694,8.400000000000001e-166
b0695,b0695,0.0
b0696,b0696,1.28e-138
b0697,b0697,0.0
b0698,b0698,0.0
b0699,b0699,3.19e-47
b0700,b0700,0.0
b0702,b0702,1.21e-72
b0704,b0704,4.03e-145
b0706,b0706,0.0
b0707,b0707,1.76e-125
b0708,b0708,0.0
b0709,b0709,0.0
b0710,b0710,0.0
b0711,b0711,7.67e-160
b0712,b0712,0.0
b0713,b0713,0.0
b0714,b0714,0.0
b0715,b0715,0.0
b0716,b0716,0.0
b0717,b0717,0.0
b0718,b0718,0.0
b0719,b0719,1.71e-140
b0720,b0720,0.0
b0721,b0721,1.4299999999999998e-91
b0722,b0722,3.34e-78
b0723,b0723,0.0
b0724,b0724,0.0
b0726,b0726,0.0
b0727,b0727,0.0
b0728,b0728,0.0
b0729,b0729,0.0
b0730,b0730,0.0
b0731,b0731,0.0
b0732,b0732,0.0
b0733,b0733,0.0
b0734,b0734,0.0
b0735,b0735,1.29e-67
b0736,b0736,5.82e-100
b0737,b0737,2.03e-171
b0738,b0738,1.2400000000000001e-100
b0739,b0739,0.0
b0740,b0740,0.0
b0741,b0741,4.0100000000000004e-129
b0742,b0742,0.0
b0750,b0750,0.0
b0751,b0751,1.64e-175
b0752,b0752,0.0
b0753,b0753,4.84e-89
b0754,b0754,0.0
b0755,b0755,0.0
b0756,b0756,0.0
b0757,b0757,0.0
b0758,b0758,0.0
b0759,b0759,0.0
b0760,b0760,0.0
b0761,b0761,0.0
b0762,b0762,4.1999999999999996e-30
b0763,b0763,0.0
b0764,b0764,2.42e-162
b0765,b0765,0.0
b0766,b0766,0.0
b0767,b0767,0.0
b0768,b0768,0.0
b0769,b0769,0.0
b0770,b0770,0.0
b0771,b0771,0.0
b0772,b0772,0.0
b0773,b0773,2.77e-117
b0774,b0774,0.0
b0775,b0775,0.0
b0776,b0776,0.0
b0777,b0777,0.0
b0778,b0778,1.4e-169
b0779,b0779,0.0
b0780,b0780,0.0
b0781,b0781,0.0
b0782,b0782,3.85e-128
b0783,b0783,2.75e-119
b0784,b0784,6.930000000000001e-56
b0785,b0785,5.42e-111
b0786,b0786,1.14e-168
b0787,b0787,1.59e-174
b0788,b0788,0.0
b0789,b0789,0.0
b0790,b0790,0.0
b0791,b0791,3.91e-96
b0792,b0792,0.0
b0793,b0793,0.0
b0794,b0794,0.0
b0795,b0795,0.0
b0796,b0796,2.8200000000000004e-169
b0797,b0797,0.0
b0798,b0798,2.57e-121
b0799,b0799,0.0
b0800,b0800,0.0
b0801,b0801,0.0
b0802,b0802,1.85e-56
b0803,b0803,9.48e-63
b0804,b0804,1.7699999999999998e-172
b0805,b0805,0.0
b0806,b0806,9.259999999999999e-60
b0807,b0807,0.0
b0808,b0808,0.0
b0809,b0809,9.660000000000001e-179
b0810,b0810,4.71e-156
b0811,b0811,0.0
b0812,b0812,3.8600000000000005e-123
b0813,b0813,0.0
b0814,b0814,9.29e-127
b0815,b0815,0.0
b0817,b0817,1.9599999999999999e-112
b0818,b0818,0.0
b0819,b0819,0.0
b0820,b0820,0.0
b0821,b0821,0.0
b0822,b0822,0.0
b0823,b0823,0.0
b0824,b0824,0.0
b0825,b0825,8.45e-162
b0826,b0826,0.0
b0827,b0827,0.0
b0828,b0828,0.0
b0829,b0829,0.0
b0830,b0830,0.0
b0831,b0831,0.0
b0832,b0832,0.0
b0833,b0833,0.0
b0834,b0834,0.0
b0835,b0835,0.0
b0836,b0836,3.72e-92
b0837,b0837,0.0
b0838,b0838,2.84e-156
b0839,b0839,0.0
b0840,b0840,0.0
b0841,b0841,1.0600000000000001e-144
b0842,b0842,0.0
b0843,b0843,7.62e-65
b0844,b0844,0.0
b0845,b0845,0.0
b0846,b0846,3.39e-135
b0847,b0847,0.0
b0848,b0848,3.61e-88
b0849,b0849,1.05e-61
b0850,b0850,2.62e-64
b0851,b0851,0.0
b0852,b0852,0.0
b0853,b0853,3.0000000000000003e-117
b0854,b0854,0.0
b0855,b0855,0.0
b0856,b0856,0.0
b0857,b0857,0.0
b0858,b0858,9.43e-118
b0859,b0859,0.0
b0860,b0860,0.0
b0861,b0861,6.86e-162
b0862,b0862,2.66e-174
b0863,b0863,0.0
b0864,b0864,0.0
b0865,b0865,8.28e-129
b0866,b0866,7.94e-75
b0867,b0867,0.0
b0868,b0868,0.0
b0869,b0869,0.0
b0870,b0870,0.0
b0871,b0871,0.0
b0872,b0872,0.0
b0873,b0873,0.0
b0874,b0874,0.0
b0875,b0875,2.7600000000000003e-163
b0876,b0876,0.0
b0877,b0877,0.0
b0878,b0878,0.0
b0879,b0879,0.0
b0880,b0880,1.16e-52
b0881,b0881,2.72e-78
b0882,b0882,0.0
b0884,b0884,3.39e-50
b0885,b0885,1.25e-178
b0886,b0886,0.0
b0887,b0887,0.0
b0888,b0888,0.0
b0889,b0889,1.47e-120
b0890,b0890,0.0
b0891,b0891,1.4499999999999999e-152
b0892,b0892,0.0
b0893,b0893,0.0
b0894,b0894,0.0
b0895,b0895,3.03e-157
b0896,b0896,0.0
b0897,b0897,8.86e-158
b0898,b0898,0.0
b0899,b0899,0.0
b0900,b0900,0.0
b0901,b0901,2.9e-150
b0902,b0902,0.0
b0903,b0903,0.0
b0904,b0904,0.0
b0905,b0905,0.0
b0906,b0906,1.09e-173
b0907,b0907,0.0
b0908,b0908,0.0
b0909,b0909,0.0
b0910,b0910,3.4600000000000004e-166
b0911,b0911,0.0
b0912,b0912,7.22e-68
b0913,b0913,0.0
b0914,b0914,0.0
b0915,b0915,0.0
b0916,b0916,0.0
b0917,b0917,3.18e-41
b0918,b0918,0.0
b0919,b0919,0.0
b0920,b0920,0.0
b0921,b0921,0.0
b0922,b0922,0.0
b0923,b0923,1.34e-175
b0924,b0924,0.0
b0925,b0925,0.0
b0926,b0926,1.15e-135
b0927,b0927,1.0200000000000001e-161
b0928,b0928,0.0
b0929,b0929,0.0
b0930,b0930,0.0
b0931,b0931,0.0
b0932,b0932,0.0
b0933,b0933,0.0
b0934,b0934,0.0
b0935,b0935,0.0
b0936,b0936,0.0
b0937,b0937,9.15e-141
b0938,b0938,6.71e-128
b0939,b0939,7.44e-175
b0940,b0940,0.0
b0941,b0941,0.0
b0942,b0942,2.5900000000000003e-132
b0943,b0943,1.35e-127
b0944,b0944,2.33e-174
b0945,b0945,0.0
b0946,b0946,1.5e-136
b0947,b0947,0.0
b0948,b0948,0.0
b0949,b0949,0.0
b0950,b0950,0.0
b0951,b0951,0.0
b0952,b0952,2.32e-137
b0953,b0953,5.7400000000000005e-37
b0954,b0954,5.13e-127
b0955,b0955,0.0
b0956,b0956,6.990000000000001e-110
b0957,b0957,0.0
b0958,b0958,6.49e-126
b0959,b0959,1.4500000000000001e-157
b0960,b0960,0.0
b0961,b0961,4.5200000000000005e-105
b0962,b0962,0.0
b0963,b0963,1.41e-113
b0964,b0964,4.26e-164
b0965,b0965,6.91e-100
b0966,b0966,2.16e-75
b0967,b0967,0.0
b0968,b0968,1.94e-66
b0969,b0969,2.16e-79
b0970,b0970,1.47e-155
b0972,b0972,0.0
b0973,b0973,0.0
b0974,b0974,2.48e-177
b0975,b0975,3.1400000000000004e-144
b0976,b0976,3.23e-96
b0977,b0977,0.0
b0978,b0978,0.0
b0979,b0979,0.0
b0980,b0980,0.0
b0981,b0981,0.0
b0982,b0982,6.1999999999999995e-111
b0983,b0983,0.0
b0984,b0984,0.0
b0985,b0985,0.0
b0986,b0986,1.96e-162
b0987,b0987,1.24e-60
b0988,b0988,2.6099999999999998e-126
b0989,b0989,1.13e-48
b0990,b0990,5.46e-49
b0991,b0991,7.7e-53
b0992,b0992,0.0
b0993,b0993,0.0
b0994,b0994,0.0
b0995,b0995,3.96e-171
b0996,b0996,0.0
b0997,b0997,0.0
b0998,b0998,8.529999999999999e-149
b0999,b0999,1.1e-71
b1000,b1000,0.0
b1001,b1001,0.0
b1002,b1002,0.0
b1003,b1003,3.9299999999999995e-52
b1004,b1004,4.44e-146
b1006,b1006,0.0
b1007,b1007,4.97e-124
b1008,b1008,1.6899999999999999e-147
b1009,b1009,0.0
b1010,b1010,5.3e-94
b1011,b1011,4.74e-175
b1012,b1012,0.0
b1013,b1013,1.17e-158
b1014,b1014,0.0
b1015,b1015,0.0
b1018,b1018,0.0
b1019,b1019,0.0
b1020,b1020,0.0
b1021,b1021,4.86e-100
b1022,b1022,0.0
b1023,b1023,0.0
b1024,b1024,0.0
b1025,b1025,0.0
b1029,b1029,0.0
b1033,b1033,0.0
b1034,b1034,0.0
b1035,b1035,3.27e-136
b1036,b1036,1.36e-114
b1037,b1037,0.0
b1038,b1038,3.57e-100
b1039,b1039,3.63e-95
b1040,b1040,1.31e-162
b1041,b1041,8.02e-107
b1042,b1042,8.679999999999999e-106
b1043,b1043,1.61e-76
b1044,b1044,2.49e-74
b1045,b1045,5.71e-132
b1046,b1046,0.0
b1047,b1047,0.0
b1048,b1048,0.0
b1049,b1049,0.0
b1050,b1050,5.1799999999999995e-52
b1051,b1051,8.62e-88
b1053,b1053,0.0
b1054,b1054,0.0
b1055,b1055,0.0
b1056,b1056,1.27e-141
b1057,b1057,3.37e-136
b1058,b1058,1.5e-27
b1059,b1059,0.0
b1060,b1060,5.38e-61
b1061,b1061,5.19e-57
b1062,b1062,0.0
b1063,b1063,2.5e-138
b1064,b1064,6.63e-162
b1065,b1065,0.0
b1066,b1066,1.35e-149
b1067,b1067,3.63e-161
b1068,b1068,0.0
b1069,b1069,0.0
b1070,b1070,9.48e-100
b1071,b1071,1.23e-66
b1072,b1072,1.19e-159
b1073,b1073,2.4e-100
b1074,b1074,1.7799999999999998e-95
b1075,b1075,1.6800000000000002e-164
b1076,b1076,0.0
b1077,b1077,0.0
b1078,b1078,0.0
b1079,b1079,5.6100000000000006e-173
b1080,b1080,0.0
b1081,b1081,0.0
b1082,b1082,0.0
b1083,b1083,0.0
b1084,b1084,0.0
b1085,b1085,8.400000000000001e-79
b1086,b1086,0.0
b1087,b1087,9.469999999999999e-146
b1088,b1088,2.3199999999999996e-128
b1089,b1089,4.65e-38
b1090,b1090,0.0
b1091,b1091,0.0
b1092,b1092,0.0
b1093,b1093,1.11e-177
b1094,b1094,3.21e-52
b1095,b1095,0.0
b1096,b1096,0.0
b1097,b1097,0.0
b1098,b1098,4.8100000000000006e-157
b1099,b1099,0.0
b1100,b1100,0.0
b1101,b1101,0.0
b1102,b1102,0.0
b1103,b1103,1.0600000000000001e-85
b1104,b1104,1.2899999999999998e-91
b1105,b1105,1.81e-158
b1106,b1106,0.0
b1107,b1107,0.0
b1108,b1108,1.31e-137
b1109,b1109,0.0
b1110,b1110,2.4e-131
b1111,b1111,4.61e-161
b1112,b1112,1.31e-58
b1113,b1113,0.0
b1114,b1114,0.0
b1115,b1115,0.0
b1116,b1116,0.0
b1117,b1117,7.88e-174
b1118,b1118,0.0
b1119,b1119,0.0
b1120,b1120,0.0
b1121,b1121,0.0
b1122,b1122,3.44e-112
b1123,b1123,0.0
b1124,b1124,0.0
b1125,b1125,0.0
b1126,b1126,0.0
b1127,b1127,0.0
b1128,b1128,0.0
b1129,b1129,0.0
b1130,b1130,5.13e-166
b1131,b1131,0.0
b1132,b1132,5.86e-157
b1133,b1133,0.0
b1134,b1134,1.9899999999999999e-115
b1135,b1135,3.24e-163
b1136,b1136,0.0
b1137,b1137,1.07e-165
b1138,b1138,8.51e-174
b1139,b1139,0.0
b1140,b1140,0.0
b1141,b1141,3.81e-57
