Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,replicon
USA300HOU_RS00020,USA300HOU_RS00020,3938,5051,USA300HOU_RS00020-MONOMER,NC_010079.1
USA300HOU_RS03540,USA300HOU_RS03540,729349,730393,USA300HOU_RS03540-MONOMER,NC_010079.1
USA300HOU_RS06425,USA300HOU_RS06425,1298339,1300013,USA300HOU_RS06425-MONOMER,NC_010079.1
USA300HOU_RS09150,USA300HOU_RS09150,1837009,1837105,USA300HOU_RS09150-MONOMER,NC_010079.1
USA300HOU_RS01475,USA300HOU_RS01475,328544,329132,USA300HOU_RS01475-MONOMER,NC_010079.1
USA300HOU_RS05280,USA300HOU_RS05280,1069538,1070639,USA300HOU_RS05280-MONOMER,NC_010079.1
USA300HOU_RS03020,USA300HOU_RS03020,636311,636677,USA300HOU_RS03020-MONOMER,NC_010079.1
USA300HOU_RS15340,USA300HOU_RS15340,1736426,1736617,USA300HOU_RS15340-ncRNA,NC_010079.1
USA300HOU_RS01620,USA300HOU_RS01620,354330,355155,USA300HOU_RS01620-MONOMER,NC_010079.1
USA300HOU_RS10105,USA300HOU_RS10105,2005659,2006115,USA300HOU_RS10105-MONOMER,NC_010079.1
USA300HOU_RS11075,USA300HOU_RS11075,2169385,2170390,USA300HOU_RS11075-MONOMER,NC_010079.1
USA300HOU_RS02045,USA300HOU_RS02045,434641,435304,USA300HOU_RS02045-MONOMER,NC_010079.1
USA300HOU_RS08455,USA300HOU_RS08455,1697492,1697744,USA300HOU_RS08455-MONOMER,NC_010079.1
USA300HOU_RS12195,USA300HOU_RS12195,2373887,2376023,USA300HOU_RS12195-MONOMER,NC_010079.1
USA300HOU_RS02305,USA300HOU_RS02305,484508,484622,USA300HOU_RS02305-MONOMER,NC_010079.1
USA300HOU_RS05530,USA300HOU_RS05530,1117440,1117632,USA300HOU_RS05530-MONOMER,NC_010079.1
USA300HOU_RS12690,USA300HOU_RS12690,2464751,2465801,USA300HOU_RS12690-MONOMER,NC_010079.1
USA300HOU_RS01855,USA300HOU_RS01855,401655,402369,USA300HOU_RS01855-MONOMER,NC_010079.1
USA300HOU_RS02455,USA300HOU_RS02455,520033,520651,USA300HOU_RS02455-MONOMER,NC_010079.1
USA300HOU_RS05680,USA300HOU_RS05680,1144485,1144593,USA300HOU_RS05680-MONOMER,NC_010079.1
USA300HOU_RS04535,USA300HOU_RS04535,915843,917241,USA300HOU_RS04535-MONOMER,NC_010079.1
USA300HOU_RS00025,USA300HOU_RS00025,5060,6995,USA300HOU_RS00025-MONOMER,NC_010079.1
USA300HOU_RS03830,USA300HOU_RS03830,783266,783851,USA300HOU_RS03830-MONOMER,NC_010079.1
USA300HOU_RS06715,USA300HOU_RS06715,1351143,1352235,USA300HOU_RS06715-MONOMER,NC_010079.1
USA300HOU_RS04665,USA300HOU_RS04665,935884,937093,USA300HOU_RS04665-MONOMER,NC_010079.1
USA300HOU_RS14595,USA300HOU_RS14595,2849054,2850011,USA300HOU_RS14595-MONOMER,NC_010079.1
USA300HOU_RS08840,USA300HOU_RS08840,1770458,1771127,USA300HOU_RS08840-MONOMER,NC_010079.1
USA300HOU_RS05995,USA300HOU_RS05995,1201023,1203777,USA300HOU_RS05995-MONOMER,NC_010079.1
USA300HOU_RS13400,USA300HOU_RS13400,2602082,2602901,USA300HOU_RS13400-MONOMER,NC_010079.1
USA300HOU_RS09435,USA300HOU_RS09435,1905393,1905864,USA300HOU_RS09435-MONOMER,NC_010079.1
USA300HOU_RS02115,USA300HOU_RS02115,448283,449342,USA300HOU_RS02115-MONOMER,NC_010079.1
USA300HOU_RS03355,USA300HOU_RS03355,693934,694219,USA300HOU_RS03355-MONOMER,NC_010079.1
USA300HOU_RS14620,USA300HOU_RS14620,2852883,2854302,USA300HOU_RS14620-MONOMER,NC_010079.1
USA300HOU_RS11355,USA300HOU_RS11355,2220910,2221315,USA300HOU_RS11355-MONOMER,NC_010079.1
USA300HOU_RS05430,USA300HOU_RS05430,1098369,1100067,USA300HOU_RS05430-MONOMER,NC_010079.1
USA300HOU_RS15980,USA300HOU_RS15980,805140,805386,USA300HOU_RS15980-MONOMER,NC_010079.1
USA300HOU_RS06575,USA300HOU_RS06575,1333599,1334838,USA300HOU_RS06575-MONOMER,NC_010079.1
USA300HOU_RS03025,USA300HOU_RS03025,636679,636949,USA300HOU_RS03025-MONOMER,NC_010079.1
USA300HOU_RS01625,USA300HOU_RS01625,355391,356699,USA300HOU_RS01625-MONOMER,NC_010079.1
USA300HOU_RS04095,USA300HOU_RS04095,836622,837273,USA300HOU_RS04095-MONOMER,NC_010079.1
USA300HOU_RS11205,USA300HOU_RS11205,2193343,2193904,USA300HOU_RS11205-MONOMER,NC_010079.1
USA300HOU_RS04960,USA300HOU_RS04960,1003555,1005364,USA300HOU_RS04960-MONOMER,NC_010079.1
USA300HOU_RS01035,USA300HOU_RS01035,231835,232678,USA300HOU_RS01035-MONOMER,NC_010079.1
USA300HOU_RS02650,USA300HOU_RS02650,553899,553992,USA300HOU_RS02650-MONOMER,NC_010079.1
USA300HOU_RS00030,USA300HOU_RS00030,7031,9695,USA300HOU_RS00030-MONOMER,NC_010079.1
USA300HOU_RS12965,USA300HOU_RS12965,2520939,2521917,USA300HOU_RS12965-MONOMER,NC_010079.1
USA300HOU_RS00455,USA300HOU_RS00455,97362,98349,USA300HOU_RS00455-MONOMER,NC_010079.1
USA300HOU_RS09440,USA300HOU_RS09440,1905976,1906420,USA300HOU_RS09440-MONOMER,NC_010079.1
USA300HOU_RS12200,USA300HOU_RS12200,2376048,2376144,USA300HOU_RS12200-MONOMER,NC_010079.1
USA300HOU_RS12515,USA300HOU_RS12515,2430960,2431653,USA300HOU_RS12515-MONOMER,NC_010079.1
USA300HOU_RS13585,USA300HOU_RS13585,2640301,2641066,USA300HOU_RS13585-MONOMER,NC_010079.1
USA300HOU_RS08460,USA300HOU_RS08460,1697788,1698763,USA300HOU_RS08460-MONOMER,NC_010079.1
USA300HOU_RS11640,USA300HOU_RS11640,2276791,2277226,USA300HOU_RS11640-MONOMER,NC_010079.1
USA300HOU_RS15720,USA300HOU_RS15720,476890,476956,USA300HOU_RS15720-MONOMER,NC_010079.1
USA300HOU_RS10905,USA300HOU_RS10905,2138215,2138652,USA300HOU_RS10905-MONOMER,NC_010079.1
USA300HOU_RS07165,USA300HOU_RS07165,1441630,1442767,USA300HOU_RS07165-MONOMER,NC_010079.1
USA300HOU_RS14375,USA300HOU_RS14375,2797978,2798539,USA300HOU_RS14375-MONOMER,NC_010079.1
USA300HOU_RS01515,USA300HOU_RS01515,340331,340724,USA300HOU_RS01515-MONOMER,NC_010079.1
USA300HOU_RS09735,USA300HOU_RS09735,1961368,1961457,USA300HOU_RS09735-tRNA,NC_010079.1
USA300HOU_RS07320,USA300HOU_RS07320,1469052,1469757,USA300HOU_RS07320-MONOMER,NC_010079.1
USA300HOU_RS04455,USA300HOU_RS04455,900423,900627,USA300HOU_RS04455-MONOMER,NC_010079.1
USA300HOU_RS10625,USA300HOU_RS10625,2102189,2102540,USA300HOU_RS10625-MONOMER,NC_010079.1
USA300HOU_RS06925,USA300HOU_RS06925,1395400,1397923,USA300HOU_RS06925-MONOMER,NC_010079.1
USA300HOU_RS11905,USA300HOU_RS11905,2334254,2334995,USA300HOU_RS11905-MONOMER,NC_010079.1
USA300HOU_RS08845,USA300HOU_RS08845,1771148,1772075,USA300HOU_RS08845-MONOMER,NC_010079.1
USA300HOU_RS00740,USA300HOU_RS00740,161116,161932,USA300HOU_RS00740-MONOMER,NC_010079.1
USA300HOU_RS04730,USA300HOU_RS04730,948619,949213,USA300HOU_RS04730-MONOMER,NC_010079.1
USA300HOU_RS06000,USA300HOU_RS06000,1204066,1204864,USA300HOU_RS06000-MONOMER,NC_010079.1
USA300HOU_RS08320,USA300HOU_RS08320,1669974,1671075,USA300HOU_RS08320-MONOMER,NC_010079.1
USA300HOU_RS00035,USA300HOU_RS00035,9781,10594,USA300HOU_RS00035-MONOMER,NC_010079.1
USA300HOU_RS10110,USA300HOU_RS10110,2006195,2007485,USA300HOU_RS10110-MONOMER,NC_010079.1
USA300HOU_RS03550,USA300HOU_RS03550,730721,731150,USA300HOU_RS03550-MONOMER,NC_010079.1
USA300HOU_RS13745,USA300HOU_RS13745,2669127,2670063,USA300HOU_RS13745-MONOMER,NC_010079.1
USA300HOU_RS10745,USA300HOU_RS10745,2114256,2114625,USA300HOU_RS10745-MONOMER,NC_010079.1
USA300HOU_RS09155,USA300HOU_RS09155,1837065,1838196,USA300HOU_RS09155-MONOMER,NC_010079.1
USA300HOU_RS08465,USA300HOU_RS08465,1698819,1701021,USA300HOU_RS08465-MONOMER,NC_010079.1
USA300HOU_RS13050,USA300HOU_RS13050,2535028,2535808,USA300HOU_RS13050-MONOMER,NC_010079.1
USA300HOU_RS13510,USA300HOU_RS13510,2620846,2621155,USA300HOU_RS13510-MONOMER,NC_010079.1
USA300HOU_RS05685,USA300HOU_RS05685,1144832,1145573,USA300HOU_RS05685-MONOMER,NC_010079.1
USA300HOU_RS05020,USA300HOU_RS05020,1016506,1018075,USA300HOU_RS05020-MONOMER,NC_010079.1
USA300HOU_RS07735,USA300HOU_RS07735,1579756,1580158,USA300HOU_RS07735-MONOMER,NC_010079.1
USA300HOU_RS03030,USA300HOU_RS03030,637149,637317,USA300HOU_RS03030-MONOMER,NC_010079.1
USA300HOU_RS13235,USA300HOU_RS13235,2569739,2570591,USA300HOU_RS13235-MONOMER,NC_010079.1
USA300HOU_RS01630,USA300HOU_RS01630,357282,358173,USA300HOU_RS01630-MONOMER,NC_010079.1
USA300HOU_RS08265,USA300HOU_RS08265,1659660,1659864,USA300HOU_RS08265-MONOMER,NC_010079.1
USA300HOU_RS06335,USA300HOU_RS06335,1275661,1276543,USA300HOU_RS06335-MONOMER,NC_010079.1
USA300HOU_RS04905,USA300HOU_RS04905,991180,992122,USA300HOU_RS04905-MONOMER,NC_010079.1
USA300HOU_RS12205,USA300HOU_RS12205,2376209,2377097,USA300HOU_RS12205-MONOMER,NC_010079.1
USA300HOU_RS11405,USA300HOU_RS11405,2229128,2229758,USA300HOU_RS11405-MONOMER,NC_010079.1
USA300HOU_RS10910,USA300HOU_RS10910,2138969,2139560,USA300HOU_RS10910-MONOMER,NC_010079.1
USA300HOU_RS02655,USA300HOU_RS02655,554044,555532,USA300HOU_RS02655-MONOMER,NC_010079.1
USA300HOU_RS12695,USA300HOU_RS12695,2465831,2466779,USA300HOU_RS12695-MONOMER,NC_010079.1
USA300HOU_RS02460,USA300HOU_RS02460,520678,521008,USA300HOU_RS02460-MONOMER,NC_010079.1
USA300HOU_RS08470,USA300HOU_RS08470,1701025,1701487,USA300HOU_RS08470-MONOMER,NC_010079.1
USA300HOU_RS00855,USA300HOU_RS00855,185425,186631,USA300HOU_RS00855-MONOMER,NC_010079.1
USA300HOU_RS00040,USA300HOU_RS00040,10919,12434,USA300HOU_RS00040-MONOMER,NC_010079.1
USA300HOU_RS04205,USA300HOU_RS04205,862166,863471,USA300HOU_RS04205-MONOMER,NC_010079.1
USA300HOU_RS10060,USA300HOU_RS10060,1998104,1998180,USA300HOU_RS10060-tRNA,NC_010079.1
USA300HOU_RS06430,USA300HOU_RS06430,1300268,1302638,USA300HOU_RS06430-MONOMER,NC_010079.1
USA300HOU_RS10635,USA300HOU_RS10635,2103503,2103908,USA300HOU_RS10635-MONOMER,NC_010079.1
USA300HOU_RS11910,USA300HOU_RS11910,2335031,2335193,USA300HOU_RS11910-MONOMER,NC_010079.1
USA300HOU_RS10320,USA300HOU_RS10320,2043125,2044583,USA300HOU_RS10320-MONOMER,NC_010079.1
USA300HOU_RS08850,USA300HOU_RS08850,1772116,1772932,USA300HOU_RS08850-MONOMER,NC_010079.1
USA300HOU_RS00745,USA300HOU_RS00745,161928,162729,USA300HOU_RS00745-MONOMER,NC_010079.1
USA300HOU_RS04295,USA300HOU_RS04295,881205,881406,USA300HOU_RS04295-MONOMER,NC_010079.1
USA300HOU_RS14060,USA300HOU_RS14060,2731284,2731872,USA300HOU_RS14060-MONOMER,NC_010079.1
USA300HOU_RS06795,USA300HOU_RS06795,1366154,1366424,USA300HOU_RS06795-MONOMER,NC_010079.1
USA300HOU_RS11480,USA300HOU_RS11480,2243530,2245141,USA300HOU_RS11480-MONOMER,NC_010079.1
USA300HOU_RS07860,USA300HOU_RS07860,1594745,1595147,USA300HOU_RS07860-MONOMER,NC_010079.1
USA300HOU_RS10550,USA300HOU_RS10550,2086498,2086849,USA300HOU_RS10550-MONOMER,NC_010079.1
USA300HOU_RS11780,USA300HOU_RS11780,2308836,2309868,USA300HOU_RS11780-MONOMER,NC_010079.1
USA300HOU_RS08475,USA300HOU_RS08475,1701578,1702265,USA300HOU_RS08475-MONOMER,NC_010079.1
USA300HOU_RS01640,USA300HOU_RS01640,358421,359471,USA300HOU_RS01640-MONOMER,NC_010079.1
USA300HOU_RS14565,USA300HOU_RS14565,2842769,2843603,USA300HOU_RS14565-MONOMER,NC_010079.1
USA300HOU_RS13815,USA300HOU_RS13815,2681543,2682821,USA300HOU_RS13815-MONOMER,NC_010079.1
USA300HOU_RS14770,USA300HOU_RS14770,0,1758,USA300HOU_RS14770-MONOMER,USA300HOU_RS14770
USA300HOU_RS05690,USA300HOU_RS05690,1145953,1147012,USA300HOU_RS05690-MONOMER,NC_010079.1
USA300HOU_RS03035,USA300HOU_RS03035,637823,638654,USA300HOU_RS03035-MONOMER,NC_010079.1
USA300HOU_RS09740,USA300HOU_RS09740,1961511,1961583,USA300HOU_RS09740-tRNA,NC_010079.1
USA300HOU_RS00045,USA300HOU_RS00045,12812,14099,USA300HOU_RS00045-MONOMER,NC_010079.1
USA300HOU_RS13405,USA300HOU_RS13405,2603133,2604672,USA300HOU_RS13405-MONOMER,NC_010079.1
USA300HOU_RS01790,USA300HOU_RS01790,390995,391922,USA300HOU_RS01790-MONOMER,NC_010079.1
USA300HOU_RS08095,USA300HOU_RS08095,1631235,1631673,USA300HOU_RS08095-MONOMER,NC_010079.1
USA300HOU_RS15630,USA300HOU_RS15630,2863689,2864016,USA300HOU_RS15630-MONOMER,NC_010079.1
USA300HOU_RS05345,USA300HOU_RS05345,1081880,1083359,USA300HOU_RS05345-MONOMER,NC_010079.1
USA300HOU_RS12210,USA300HOU_RS12210,2377277,2378141,USA300HOU_RS12210-MONOMER,NC_010079.1
USA300HOU_RS07045,USA300HOU_RS07045,1419749,1421564,USA300HOU_RS07045-MONOMER,NC_010079.1
USA300HOU_RS02725,USA300HOU_RS02725,562588,563971,USA300HOU_RS02725-MONOMER,NC_010079.1
USA300HOU_RS14120,USA300HOU_RS14120,2742633,2743050,USA300HOU_RS14120-MONOMER,NC_010079.1
USA300HOU_RS10790,USA300HOU_RS10790,2120813,2121074,USA300HOU_RS10790-MONOMER,NC_010079.1
USA300HOU_RS14185,USA300HOU_RS14185,2756610,2756772,USA300HOU_RS14185-MONOMER,NC_010079.1
USA300HOU_RS13330,USA300HOU_RS13330,2587708,2587903,USA300HOU_RS13330-MONOMER,NC_010079.1
USA300HOU_RS04460,USA300HOU_RS04460,900628,901012,USA300HOU_RS04460-MONOMER,NC_010079.1
