TU_id,replicon,genes,start,stop,tss,strand,rho_dependent,rnapol
TU2KSB-2293_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS04575,USA300HOU_RS04570,USA300HOU_RS04565",920584,923618,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-1964_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS01545,344609,345292,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2605_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS07925,1601676,1601867,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3089_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS13015,USA300HOU_RS13010,USA300HOU_RS15830",2530126,2530749,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2443_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS06165,1239723,1241783,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2103_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS02930,609185,609655,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2178_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS03600,741519,742163,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2659_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS08610,USA300HOU_RS08605,USA300HOU_RS08600",1721568,1722583,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2752_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS09490,1913595,1914503,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3494_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS04170,853236,854138,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3104_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS13175,2556552,2557694,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2868_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS10845,USA300HOU_RS10840,USA300HOU_RS10835",2123873,2125881,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2724_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS09230,1856776,1856880,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2704_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS09075,1822925,1824127,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3221_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS14205,2759628,2760998,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2792_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS09880,USA300HOU_RS09875",1981757,1983514,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3418_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS08020,1616497,1617405,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2602_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS07900,USA300HOU_RS07895,USA300HOU_RS07890,USA300HOU_RS07885,USA300HOU_RS07880,USA300HOU_RS07875",1597365,1600364,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2023_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS02120,449461,449598,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2261_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS04285,879352,879822,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2957_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS11715,2292946,2295868,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2353_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS05165,1044697,1044828,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3452_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS06005,1204925,1205140,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2627_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS08180,USA300HOU_RS08175",1646757,1647570,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3214_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS14160,USA300HOU_RS14155",2749443,2752903,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2782_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS09815,USA300HOU_RS09810",1967792,1969748,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3302_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS13705,2663460,2664080,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2668_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS08695,USA300HOU_RS08690,USA300HOU_RS08685",1740200,1743725,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2560_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS07370,USA300HOU_RS07365",1508050,1512388,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3238_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS14340,2786211,2786738,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-1925_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS01105,USA300HOU_RS01100,USA300HOU_RS01095,USA300HOU_RS01090",246056,250549,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2405_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS05765,USA300HOU_RS05760,USA300HOU_RS05755",1162223,1164118,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2175_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS03570,USA300HOU_RS03565,USA300HOU_RS03560",731978,734624,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2413_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS05820,1169604,1169837,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2485_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS06590,USA300HOU_RS06585",1336338,1338065,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3253_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS14495,USA300HOU_RS14490,USA300HOU_RS14485,USA300HOU_RS14480",2826757,2830172,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-1989_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS01780,388807,389247,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3383_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS10140,2013123,2014100,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-1863_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS00495,104170,104772,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2234_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS04065,830259,830831,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2772_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS09655,USA300HOU_RS09650,USA300HOU_RS09645,USA300HOU_RS09640,USA300HOU_RS09635,USA300HOU_RS09630",1939504,1944419,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3123_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS13395,2601455,2601820,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3393_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS09320,1877273,1878541,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2369_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS05375,1088266,1088400,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2695_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS08985,USA300HOU_RS08980",1798881,1801319,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2497_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS06695,1347621,1347818,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2215_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS03880,790975,792915,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2922_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS11425,USA300HOU_RS11420",2231682,2233144,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2991_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS12015,USA300HOU_RS12010",2352691,2353540,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-1799_from_USA300HOU_RS08330-MONOMER,USA300HOU_RS14860,USA300HOU_RS14860,1,1467,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2831_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS10360,2053564,2054859,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3301_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS13710,2664274,2664765,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2751_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS09485,1912550,1913383,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-1823_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS00175,42442,44049,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3545_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS01125,254149,254643,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3199_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS14015,USA300HOU_RS14010",2722854,2725294,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2994_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS12065,USA300HOU_RS12060,USA300HOU_RS12055,USA300HOU_RS12050",2358992,2360156,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2582_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS07590,1551013,1552473,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3404_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS09045,1817967,1818380,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2022_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS02115,448284,449342,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3368_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS10550,2086499,2086849,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3561_from_USA300HOU_RS08330-MONOMER,USA300HOU_RS14900,USA300HOU_RS14900,1,582,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2845_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS10500,USA300HOU_RS10495,USA300HOU_RS10490,USA300HOU_RS10485,USA300HOU_RS10480",2076529,2080092,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3130_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS13455,2609731,2610525,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2608_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS07970,USA300HOU_RS15965",1605928,1608876,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3029_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS12500,USA300HOU_RS12495",2424670,2428097,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2686_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS08905,USA300HOU_RS08900",1780239,1780995,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3352_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS11475,2242901,2243422,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2462_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS06365,USA300HOU_RS06360",1280169,1283178,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2762_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS09565,1927405,1928046,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2915_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS11320,2216094,2216789,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2054_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS02405,508393,508494,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2149_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS03275,679048,679422,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-1924_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS01085,245095,245673,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3021_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS12445,2416169,2416411,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2231_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS04035,823821,824891,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2195_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS03730,763365,764918,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3277_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS14700,2867054,2867893,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2280_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS04465,USA300HOU_RS04460,USA300HOU_RS04455,USA300HOU_RS15185,USA300HOU_RS04450,USA300HOU_RS04445",899744,901261,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2576_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS07545,USA300HOU_RS07540",1543372,1545697,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2139_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS03215,668016,669026,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2174_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS03550,730722,731150,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3300_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS13820,2683075,2684241,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2394_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS05635,1135971,1136144,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2513_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS06845,1373158,1373625,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-1988_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS01775,USA300HOU_RS01770",386822,388703,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2129_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS03135,656068,656685,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2432_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS06000,1204067,1204864,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2077_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS02630,550739,551671,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3337_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS12440,2415349,2416152,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-1847_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS14945,76215,76888,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2988_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS11980,2347283,2348689,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2292_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS04560,920438,920536,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2442_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS06160,USA300HOU_RS06155",1237498,1239533,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2588_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS07640,1559683,1559868,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2102_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS02925,USA300HOU_RS02920",607846,609118,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3498_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS03920,802383,803300,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3299_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS13825,2684411,2684932,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2750_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS15370,1910863,1912487,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3382_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS10185,2020290,2021441,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-1822_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS00170,42191,42451,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3169_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS13785,2677865,2678743,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-1899_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS15700,170221,170651,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2791_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS09870,1980937,1981401,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3392_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS09380,1894547,1895548,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2021_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS02110,447298,447993,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3293_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS14090,2735936,2736796,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2260_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS04280,877995,879017,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3467_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS05405,1094418,1094651,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2391_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS05590,USA300HOU_RS05585",1129549,1131036,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3515_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS02190,462844,463152,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3050_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS12680,2462551,2463159,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3485_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS04590,925211,925477,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2119_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS03055,640497,641981,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2917_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS11340,USA300HOU_RS11335",2218266,2220005,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2053_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS15060,508055,508324,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3477_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS05015,1015080,1016165,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3088_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS13005,2528387,2529937,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-1923_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS01080,244260,244886,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3298_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS13830,2685341,2687446,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2620_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS08095,USA300HOU_RS08090",1630242,1631673,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3269_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS14660,USA300HOU_RS14655,USA300HOU_RS14650",2859570,2862482,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3367_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS10555,2087534,2087983,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2985_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS11950,2341790,2342605,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2321_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS04830,974704,976518,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2173_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS03540,729350,730393,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-2484_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS06580,USA300HOU_RS06575",1333600,1336095,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-1987_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1,NC_010079.1,NC_010079.1","USA300HOU_RS01765,USA300HOU_RS01760,USA300HOU_RS01755,USA300HOU_RS01750",382560,386610,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2331_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS04955,1002523,1003508,,+,True,USA300HOU_RS08330-MONOMER
TU2KSB-3140_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS13535,2626706,2627062,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3103_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS13170,2555898,2556284,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-3440_from_USA300HOU_RS08330-MONOMER,NC_010079.1,USA300HOU_RS06745,1355764,1357146,,-,True,USA300HOU_RS08330-MONOMER
TU2KSB-2352_from_USA300HOU_RS08330-MONOMER,"NC_010079.1,NC_010079.1","USA300HOU_RS05150,USA300HOU_RS05145",1040996,1042770,,+,True,USA300HOU_RS08330-MONOMER
