,query,evalue
BSU06730,LLMG_RS06655,2.8e-131
BSU06840,LLMG_RS01270,1.55e-100
BSU06980,LLMG_RS02490,2.2e-37
BSU07100,LLMG_RS09205,1.73e-15
BSU07120,LLMG_RS05135,2.5699999999999998e-74
BSU07140,LLMG_RS11995,6.99e-21
BSU07260,LLMG_RS08800,8.560000000000001e-157
BSU07330,LLMG_RS05060,3.37e-45
BSU07340,LLMG_RS00630,1.1e-85
BSU07370,LLMG_RS04830,5.47e-155
BSU07420,LLMG_RS00570,0.0
BSU07640,LLMG_RS02955,1.71e-14
BSU07820,LLMG_RS02295,3.86e-64
BSU07840,LLMG_RS01640,7.5e-60
BSU07880,LLMG_RS12490,2.56e-41
BSU07900,LLMG_RS03005,9.050000000000001e-26
BSU08020,LLMG_RS12360,6.5500000000000006e-133
BSU08210,LLMG_RS01410,2.8400000000000003e-109
BSU08220,LLMG_RS01415,9.49e-162
BSU08240,LLMG_RS08310,5.980000000000001e-43
BSU08310,LLMG_RS02160,2.41e-58
BSU08330,LLMG_RS01375,3.1e-15
BSU08340,LLMG_RS11040,3.3600000000000004e-32
BSU08425,LLMG_RS07310,5.02e-22
BSU08470,LLMG_RS05840,1.43e-13
BSU08520,LLMG_RS12370,1.8299999999999999e-25
BSU08600,LLMG_RS00720,1.39e-91
BSU08630,LLMG_RS08635,2.29e-102
BSU08680,LLMG_RS07790,3.45e-77
BSU08730,LLMG_RS05200,1.5800000000000001e-21
BSU08899,LLMG_RS01780,3.39e-11
BSU08930,LLMG_RS06805,6.81e-62
BSU09080,LLMG_RS07805,1.3100000000000001e-43
BSU09110,LLMG_RS01740,2.02e-32
BSU09240,LLMG_RS09105,1.1e-18
BSU09280,LLMG_RS05570,1.4899999999999998e-82
BSU09290,LLMG_RS05580,0.0
BSU09300,LLMG_RS05575,7.030000000000001e-88
BSU09440,LLMG_RS03315,5.1999999999999996e-46
BSU09540,LLMG_RS00635,4.29e-33
BSU09620,LLMG_RS00415,4.01e-43
BSU09710,LLMG_RS06080,8.4e-157
BSU09720,LLMG_RS06085,9.88e-126
BSU09890,LLMG_RS09790,9.85e-86
BSU09900,LLMG_RS09785,5.68e-30
BSU09930,LLMG_RS10980,8.169999999999999e-81
BSU10020,LLMG_RS02940,1.86e-111
BSU10030,LLMG_RS11410,8.42e-48
BSU10040,LLMG_RS11400,3.22e-109
BSU10050,LLMG_RS11395,5.3199999999999996e-24
BSU10070,LLMG_RS03460,1.47e-97
BSU10110,LLMG_RS11990,3.29e-91
BSU10130,LLMG_RS04765,9.58e-13
BSU10160,LLMG_RS08345,2.1e-118
BSU10240,LLMG_RS09240,5.07e-60
BSU10250,LLMG_RS00410,2.53e-83
BSU10260,LLMG_RS07335,1.1900000000000001e-35
BSU10340,LLMG_RS01830,3.29e-14
BSU10370,LLMG_RS09825,2.4800000000000003e-27
BSU10620,LLMG_RS00015,8.99e-53
BSU10630,LLMG_RS00020,6.13e-154
BSU10640,LLMG_RS05750,5.2e-26
BSU10650,LLMG_RS05755,2.92e-18
BSU10820,LLMG_RS11960,1.2300000000000001e-29
BSU10840,LLMG_RS04870,6.8e-61
BSU10890,LLMG_RS09050,7.2e-24
BSU11030,LLMG_RS11455,2.4999999999999998e-54
BSU11110,LLMG_RS10295,1.14e-51
BSU11120,LLMG_RS11110,2.11e-65
BSU11140,LLMG_RS09580,1.2699999999999999e-42
BSU11160,LLMG_RS08340,2.06e-41
BSU11190,LLMG_RS08835,1.84e-100
BSU11200,LLMG_RS08830,2.74e-131
BSU11210,LLMG_RS08820,2.98e-39
BSU11220,LLMG_RS08825,4.2e-115
BSU11250,LLMG_RS08815,2.24e-77
BSU11330,LLMG_RS08965,1.92e-78
BSU11340,LLMG_RS08945,1.37e-127
BSU11370,LLMG_RS03600,1.03e-94
BSU11382,LLMG_RS10125,2.0399999999999998e-23
BSU11390,LLMG_RS10135,3.7000000000000005e-71
BSU11400,LLMG_RS10130,2.02e-44
BSU11420,LLMG_RS00430,2.5e-45
BSU11430,LLMG_RS01870,6.91e-68
BSU11440,LLMG_RS01875,3.13e-87
BSU11460,LLMG_RS01885,5.5300000000000004e-157
BSU11470,LLMG_RS01890,1.72e-130
BSU11500,LLMG_RS02615,2.17e-55
BSU11520,LLMG_RS09910,7.23e-16
BSU11530,LLMG_RS09560,1.35e-21
BSU11540,LLMG_RS09555,0.0
BSU11580,LLMG_RS01950,6.61e-24
BSU11600,LLMG_RS01960,5.5900000000000004e-77
BSU11610,LLMG_RS01965,2.3400000000000003e-75
BSU11620,LLMG_RS01970,1.54e-79
BSU11640,LLMG_RS10945,6.26e-24
BSU11650,LLMG_RS09810,4.95e-55
BSU11710,LLMG_RS06150,8.82e-59
BSU11720,LLMG_RS02820,1.35e-84
BSU11870,LLMG_RS10955,1.44e-129
BSU12020,LLMG_RS08975,2.47e-119
BSU12060,LLMG_RS01720,7.860000000000001e-27
BSU12100,LLMG_RS01530,3.9e-49
BSU12300,LLMG_RS04410,1.75e-154
BSU12340,LLMG_RS04395,6.13e-131
BSU12470,LLMG_RS03130,5.04e-26
BSU12870,LLMG_RS00520,4.27e-56
BSU12940,LLMG_RS01880,6.41e-61
BSU13010,LLMG_RS12210,9.48e-75
BSU13020,LLMG_RS11595,8.64e-13
BSU13100,LLMG_RS00710,3.39e-15
BSU13120,LLMG_RS04525,2.9500000000000003e-64
BSU13130,LLMG_RS04530,2.61e-139
BSU13180,LLMG_RS06190,0.0
BSU13220,LLMG_RS01770,3.45e-76
BSU13250,LLMG_RS04635,9.16e-75
BSU13260,LLMG_RS04640,1.24e-53
BSU13390,LLMG_RS07655,1.4e-113
BSU13700,LLMG_RS02775,0.0
BSU13850,LLMG_RS07850,6.69e-108
BSU13860,LLMG_RS03995,8.34e-102
BSU13900,LLMG_RS00670,1.5e-39
BSU13910,LLMG_RS00675,0.0
BSU13960,LLMG_RS12530,2.91e-108
BSU14000,LLMG_RS00370,8.069999999999999e-134
BSU14050,LLMG_RS04610,6.75e-56
BSU14150,LLMG_RS02985,2.98e-29
BSU14180,LLMG_RS01520,5.83e-81
BSU14190,LLMG_RS01525,2.63e-119
BSU14210,LLMG_RS05975,2.09e-32
BSU14380,LLMG_RS07910,6.03e-58
BSU14390,LLMG_RS07905,1.02e-96
BSU14400,LLMG_RS07900,0.0
BSU14430,LLMG_RS00460,0.0
BSU14440,LLMG_RS05745,1.15e-15
BSU14530,LLMG_RS01580,0.0
BSU14550,LLMG_RS09130,3.46e-45
BSU14560,LLMG_RS02790,6.0199999999999994e-55
BSU14580,LLMG_RS00405,6.2400000000000006e-124
BSU14590,LLMG_RS00400,1.61e-143
BSU14600,LLMG_RS00395,1.82e-110
BSU14610,LLMG_RS00390,2.86e-175
BSU14640,LLMG_RS02620,1.97e-20
BSU14650,LLMG_RS09690,2.46e-35
BSU14670,LLMG_RS02625,2.7699999999999997e-42
BSU14730,LLMG_RS12280,4.08e-12
BSU14770,LLMG_RS11500,0.0
BSU14850,LLMG_RS03305,1.8199999999999997e-54
BSU14860,LLMG_RS03310,0.0
BSU15010,LLMG_RS12265,1.8800000000000002e-59
BSU15020,LLMG_RS12260,1.9600000000000002e-26
BSU15050,LLMG_RS12255,3.0400000000000004e-57
BSU15060,LLMG_RS01265,6.57e-44
BSU15070,LLMG_RS04630,2.6e-17
BSU15080,LLMG_RS00535,5.71e-11
BSU15140,LLMG_RS08455,1.42e-136
BSU15160,LLMG_RS08445,2.4099999999999998e-95
BSU15180,LLMG_RS09965,1.5100000000000001e-43
BSU15190,LLMG_RS08440,1.16e-76
BSU15200,LLMG_RS04655,9.229999999999999e-152
BSU15220,LLMG_RS04660,5.18e-113
BSU15230,LLMG_RS06735,2.01e-66
BSU15240,LLMG_RS04665,1.0900000000000001e-21
BSU15280,LLMG_RS10290,7.329999999999999e-89
BSU15290,LLMG_RS10285,6.43e-130
BSU15340,LLMG_RS06495,2.21e-63
BSU15380,LLMG_RS10280,1.46e-62
BSU15390,LLMG_RS10275,9.42e-19
BSU15400,LLMG_RS10270,1.12e-11
BSU15410,LLMG_RS10265,4.61e-45
BSU15420,LLMG_RS10260,7.48e-25
BSU15430,LLMG_RS10255,0.0
BSU15450,LLMG_RS07675,9.630000000000001e-27
BSU15460,LLMG_RS07670,2.18e-123
BSU15470,LLMG_RS04550,5.56e-65
BSU15480,LLMG_RS04555,1.23e-135
BSU15490,LLMG_RS04560,1.87e-114
BSU15500,LLMG_RS07600,1.03e-100
BSU15510,LLMG_RS04565,3.35e-165
BSU15520,LLMG_RS05530,0.0
BSU15530,LLMG_RS05610,1.02e-64
BSU15540,LLMG_RS05615,2.97e-147
BSU15550,LLMG_RS05620,5.5e-87
BSU15560,LLMG_RS07605,5.14e-84
BSU15640,LLMG_RS05715,2.1899999999999998e-139
BSU15650,LLMG_RS03350,0.0
BSU15680,LLMG_RS10780,1.3299999999999999e-89
BSU15700,LLMG_RS02840,5.2299999999999996e-48
BSU15710,LLMG_RS10770,0.0
BSU15730,LLMG_RS10745,2.87e-92
BSU15740,LLMG_RS10385,1.1299999999999999e-90
BSU15750,LLMG_RS01025,3.8100000000000004e-132
BSU15760,LLMG_RS10380,7.4500000000000005e-59
BSU15770,LLMG_RS10375,1.81e-120
BSU15780,LLMG_RS11015,3.5399999999999996e-94
BSU15790,LLMG_RS11000,6.41e-72
BSU15800,LLMG_RS10075,5.55e-30
BSU15820,LLMG_RS01080,2.31e-18
BSU15830,LLMG_RS01075,9.39e-36
BSU15840,LLMG_RS01070,0.0
BSU15850,LLMG_RS08710,5.8699999999999996e-68
BSU15860,LLMG_RS08705,1.94e-117
BSU15870,LLMG_RS12670,0.0
BSU15890,LLMG_RS00450,2.46e-93
BSU15900,LLMG_RS08955,1.9899999999999998e-91
BSU15910,LLMG_RS08950,4.549999999999999e-90
BSU15920,LLMG_RS08960,1.52e-13
BSU15930,LLMG_RS08810,5.85e-64
BSU15940,LLMG_RS08805,0.0
BSU15950,LLMG_RS08765,3.93e-118
BSU15970,LLMG_RS05425,1.27e-32
BSU15980,LLMG_RS04490,5.4099999999999996e-170
BSU15990,LLMG_RS04755,1.5999999999999998e-42
BSU16000,LLMG_RS04760,1e-11
BSU16020,LLMG_RS04775,1.85e-55
BSU16030,LLMG_RS04780,6.480000000000001e-97
BSU16040,LLMG_RS08405,1.88e-57
BSU16050,LLMG_RS05950,1.92e-93
BSU16060,LLMG_RS05955,6.79e-74
BSU16110,LLMG_RS06455,1.9499999999999998e-60
BSU16120,LLMG_RS06450,0.0
BSU16130,LLMG_RS06445,0.0
BSU16170,LLMG_RS00925,6.87e-80
BSU16490,LLMG_RS12205,1.25e-127
BSU16500,LLMG_RS12200,3.96e-75
BSU16510,LLMG_RS11470,4.66e-113
BSU16520,LLMG_RS11465,4.92e-72
BSU16530,LLMG_RS12110,1.39e-86
BSU16540,LLMG_RS12105,9.650000000000001e-57
BSU16560,LLMG_RS12100,2.15e-89
BSU16570,LLMG_RS12095,0.0
BSU16580,LLMG_RS12080,0.0
BSU16590,LLMG_RS09005,4.11e-32
BSU16600,LLMG_RS09000,6.46e-126
BSU16610,LLMG_RS08995,9.24e-24
BSU16620,LLMG_RS08990,1.48e-26
BSU16630,LLMG_RS08985,0.0
BSU16650,LLMG_RS08980,1.35e-25
BSU16660,LLMG_RS07220,4.8699999999999996e-83
BSU16670,LLMG_RS07215,1.17e-53
BSU16680,LLMG_RS10370,2.05e-39
BSU16690,LLMG_RS10215,0.0
BSU16750,LLMG_RS04455,1.16e-153
BSU16770,LLMG_RS04470,5.95e-88
BSU16800,LLMG_RS03960,0.0
BSU16845,LLMG_RS11170,2.52e-69
BSU16860,LLMG_RS11165,8.43e-122
BSU16910,LLMG_RS11160,5.19e-14
BSU16920,LLMG_RS11155,2.26e-48
BSU16940,LLMG_RS01920,1.57e-160
BSU16960,LLMG_RS10785,0.0
BSU17040,LLMG_RS12515,0.0
BSU17050,LLMG_RS12505,0.0
BSU17150,LLMG_RS04740,2.6499999999999998e-52
BSU17280,LLMG_RS02040,2.12e-49
BSU17330,LLMG_RS03065,1.02e-79
BSU17370,LLMG_RS07755,4.41e-11
BSU17380,LLMG_RS07760,0.0
BSU17390,LLMG_RS07765,8.62e-90
BSU17430,LLMG_RS01225,2.32e-112
BSU17450,LLMG_RS12485,2.38e-33
BSU17460,LLMG_RS12480,0.0
BSU17580,LLMG_RS06680,3.26e-14
BSU17600,LLMG_RS05100,1.49e-88
BSU17660,LLMG_RS10575,2.13e-11
BSU17680,LLMG_RS04905,1.9699999999999998e-38
BSU17880,LLMG_RS07445,1.98e-15
BSU17890,LLMG_RS04440,0.0
BSU18000,LLMG_RS03320,0.0
BSU18070,LLMG_RS07745,9.819999999999999e-42
BSU18080,LLMG_RS00895,1.2099999999999999e-42
BSU18090,LLMG_RS07740,0.0
BSU18100,LLMG_RS07720,0.0
BSU18190,LLMG_RS09290,1.5e-37
BSU18370,LLMG_RS00950,3.16e-40
BSU18440,LLMG_RS05995,5.4799999999999995e-152
BSU18450,LLMG_RS05990,0.0
BSU18530,LLMG_RS08870,4.4900000000000005e-21
BSU18750,LLMG_RS01955,6.51e-64
BSU19050,LLMG_RS04895,8.2e-16
BSU19070,LLMG_RS00765,8.79e-17
BSU19100,LLMG_RS13900,2.05e-19
BSU19120,LLMG_RS04540,5.33e-14
BSU19130,LLMG_RS02935,4.5200000000000004e-26
BSU19210,LLMG_RS11020,8.22e-25
BSU19220,LLMG_RS09980,0.0
BSU19520,LLMG_RS12395,1.54e-170
BSU19560,LLMG_RS00515,2.03e-27
BSU19620,LLMG_RS07950,8.9e-16
BSU19630,LLMG_RS08050,3.02e-88
BSU19680,LLMG_RS11445,1.61e-15
BSU19710,LLMG_RS02810,1.46e-20
BSU20020,LLMG_RS04195,2.55e-11
BSU21390,LLMG_RS08175,2.13e-12
BSU21680,LLMG_RS01065,6.52e-54
BSU21690,LLMG_RS11450,5.06e-61
BSU21730,LLMG_RS02520,1.95e-18
BSU21740,LLMG_RS02510,2.85e-35
BSU21770,LLMG_RS06470,1.2200000000000001e-148
BSU21790,LLMG_RS02500,8.31e-50
BSU21810,LLMG_RS06800,1.5e-28
BSU21870,LLMG_RS06490,1.44e-136
BSU21890,LLMG_RS00420,6.16e-29
BSU21900,LLMG_RS05525,4.46e-61
BSU21910,LLMG_RS10960,3.53e-104
BSU22060,LLMG_RS06815,8.98e-139
BSU22070,LLMG_RS06820,5.540000000000001e-66
BSU22100,LLMG_RS04420,2.02e-39
BSU22110,LLMG_RS04415,1.09e-84
BSU22170,LLMG_RS03985,1.67e-125
BSU22180,LLMG_RS03975,4.75e-18
BSU22190,LLMG_RS02610,1.26e-40
BSU22310,LLMG_RS02605,6.490000000000001e-64
BSU22320,LLMG_RS02600,5.89e-127
BSU22340,LLMG_RS07570,2.13e-75
BSU22350,LLMG_RS07575,1.94e-18
BSU22360,LLMG_RS10095,0.0
BSU22370,LLMG_RS10105,2.9499999999999997e-146
BSU22400,LLMG_RS10115,2.74e-55
BSU22440,LLMG_RS09820,1.9700000000000002e-29
BSU22450,LLMG_RS04805,2.68e-77
BSU22490,LLMG_RS04795,8.24e-94
BSU22510,LLMG_RS11100,3.78e-85
BSU22590,LLMG_RS06635,2.43e-33
BSU22600,LLMG_RS09640,1.1400000000000001e-154
BSU22610,LLMG_RS09645,3.23e-90
BSU22620,LLMG_RS06585,1.37e-33
BSU22630,LLMG_RS05285,2.2099999999999998e-48
BSU22640,LLMG_RS05280,0.0
BSU22650,LLMG_RS05270,2.14e-27
BSU22660,LLMG_RS05265,7.52e-39
BSU22670,LLMG_RS05245,2.66e-59
BSU22680,LLMG_RS05235,4.51e-102
BSU22700,LLMG_RS09700,1.95e-71
BSU22710,LLMG_RS09680,7.35e-155
BSU22740,LLMG_RS05635,4.39e-51
BSU22750,LLMG_RS03890,1.68e-90
BSU22780,LLMG_RS06775,4.2999999999999997e-61
BSU22790,LLMG_RS02525,3.97e-33
BSU22830,LLMG_RS05655,1.86e-117
BSU22840,LLMG_RS09045,0.0
BSU22870,LLMG_RS02185,5.31e-65
BSU22880,LLMG_RS08670,5.56e-97
BSU22890,LLMG_RS03780,1.74e-72
BSU23050,LLMG_RS06050,5.48e-16
BSU23070,LLMG_RS02945,2.08e-49
BSU23080,LLMG_RS04035,2.53e-39
BSU23160,LLMG_RS06045,8.79e-87
BSU23210,LLMG_RS06040,6.62e-36
BSU23220,LLMG_RS06035,2.4e-41
BSU23250,LLMG_RS07695,1.2800000000000001e-70
BSU23260,LLMG_RS07700,3.04e-167
BSU23270,LLMG_RS07705,2.8699999999999997e-74
BSU23280,LLMG_RS07710,1.58e-94
BSU23328,LLMG_RS09280,1.62e-16
BSU23360,LLMG_RS08285,6.26e-25
BSU23380,LLMG_RS06000,1.3199999999999999e-40
BSU23500,LLMG_RS08060,4.6e-149
BSU23510,LLMG_RS08335,2.17e-28
BSU23610,LLMG_RS10355,4.9e-53
BSU23640,LLMG_RS00700,4.990000000000001e-32
BSU23760,LLMG_RS05370,2.57e-80
BSU23780,LLMG_RS03150,1.72e-40
BSU23800,LLMG_RS10365,3.3899999999999994e-42
BSU23840,LLMG_RS03145,5.07e-102
BSU23850,LLMG_RS12560,1.12e-178
BSU23860,LLMG_RS03045,0.0
BSU23870,LLMG_RS11555,4.0200000000000004e-73
BSU23890,LLMG_RS02825,1.3699999999999998e-40
BSU23960,LLMG_RS09720,3.55e-108
BSU23970,LLMG_RS09920,2.6e-45
BSU23980,LLMG_RS02805,1e-44
BSU24170,LLMG_RS04745,4.11e-85
BSU24240,LLMG_RS08480,3.62e-160
BSU24250,LLMG_RS11605,1.73e-19
BSU24260,LLMG_RS08490,1.5e-105
BSU24270,LLMG_RS03870,9.75e-109
BSU24280,LLMG_RS08500,5.36e-72
BSU24290,LLMG_RS08510,3.72e-11
BSU24300,LLMG_RS08515,1.16e-121
BSU24310,LLMG_RS08520,1.85e-116
BSU24320,LLMG_RS09400,6.85e-22
BSU24330,LLMG_RS09405,5.11e-28
BSU24340,LLMG_RS08930,0.0
BSU24350,LLMG_RS08940,1.02e-21
BSU24450,LLMG_RS09410,1.43e-53
BSU24460,LLMG_RS09415,2.05e-99
BSU24520,LLMG_RS06185,8.01e-13
BSU24720,LLMG_RS12070,2.29e-22
