TU_id	replicon	genes	start	stop	tss	strand	rho_dependent	rnapol
TU2K2B-2723_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS09965,ALW85_RS09960,ALW85_RS09955	2064788	2067983		-	True	ALW85_RS01185-MONOMER
TU2K2B-2930_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS11690	2425795	2427483		-	True	ALW85_RS01185-MONOMER
TU2K2B-1689_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS00185	41193	43616		+	True	ALW85_RS01185-MONOMER
TU2K2B-3049_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS12730,ALW85_RS12725	2665307	2665999		+	True	ALW85_RS01185-MONOMER
TU2K2B-1939_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS13885	531738	531872		-	True	ALW85_RS01185-MONOMER
TU2K2B-2178_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS04900,ALW85_RS04895	1021050	1022994		-	True	ALW85_RS01185-MONOMER
TU2K2B-2252_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS05635,ALW85_RS05630	1169990	1172282		-	True	ALW85_RS01185-MONOMER
TU2K2B-2722_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09950	2064316	2064624		-	True	ALW85_RS01185-MONOMER
TU2K2B-2841_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS10940	2287101	2287331		-	True	ALW85_RS01185-MONOMER
TU2K2B-1688_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS00180,ALW85_RS00175,ALW85_RS00170	37794	41082		+	True	ALW85_RS01185-MONOMER
TU2K2B-3243_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS06055	1265130	1266302		+	True	ALW85_RS01185-MONOMER
TU2K2B-2527_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS08025	1669973	1672525		-	True	ALW85_RS01185-MONOMER
TU2K2B-2435_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS07210,ALW85_RS07205	1498397	1499024		+	True	ALW85_RS01185-MONOMER
TU2K2B-1938_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS02575	529967	531649		-	True	ALW85_RS01185-MONOMER
TU2K2B-2177_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS04885,ALW85_RS04880,ALW85_RS04875	1017952	1020640		+	True	ALW85_RS01185-MONOMER
TU2K2B-2336_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS06310	1320268	1322652		+	True	ALW85_RS01185-MONOMER
TU2K2B-3172_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09635	1996977	1997843		+	True	ALW85_RS01185-MONOMER
TU2K2B-2721_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09940	2061632	2063482		-	True	ALW85_RS01185-MONOMER
TU2K2B-2929_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS11685	2424692	2425654		-	True	ALW85_RS01185-MONOMER
TU2K2B-1687_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS00165	37623	37708		+	True	ALW85_RS01185-MONOMER
TU2K2B-3048_from_ALW85_RS01185-MONOMER	ALW85_RS13795	ALW85_RS13795	1	282		+	True	ALW85_RS01185-MONOMER
TU2K2B-1937_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS02570,ALW85_RS02565,ALW85_RS02560	526117	529639		+	True	ALW85_RS01185-MONOMER
TU2K2B-2293_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS05965	1249493	1249924		-	True	ALW85_RS01185-MONOMER
TU2K2B-2589_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS08570	1775496	1776092		-	True	ALW85_RS01185-MONOMER
TU2K2B-2720_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09935	2060724	2061368		-	True	ALW85_RS01185-MONOMER
TU2K2B-2175_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS04855,ALW85_RS04850,ALW85_RS04845,ALW85_RS04840	1008210	1011335		-	True	ALW85_RS01185-MONOMER
TU2K2B-1686_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS00160	36729	37457		+	True	ALW85_RS01185-MONOMER
TU2K2B-1936_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS02555,ALW85_RS02550	521508	526066		+	True	ALW85_RS01185-MONOMER
TU2K2B-2434_from_ALW85_RS01185-MONOMER	ALW85_RS07200	ALW85_RS07200	1	243		+	True	ALW85_RS01185-MONOMER
TU2K2B-2335_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS06305,ALW85_RS06300	1317108	1320198		+	True	ALW85_RS01185-MONOMER
TU2K2B-3171_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09650	2000393	2001646		+	True	ALW85_RS01185-MONOMER
TU2K2B-2719_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09930	2060192	2060476		-	True	ALW85_RS01185-MONOMER
TU2K2B-2928_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS11680,ALW85_RS11675	2421663	2424622		-	True	ALW85_RS01185-MONOMER
TU2K2B-1685_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS00155,ALW85_RS00150	34605	36578		+	True	ALW85_RS01185-MONOMER
TU2K2B-1935_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS02545,ALW85_RS02540	520813	521406		-	True	ALW85_RS01185-MONOMER
TU2K2B-2174_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS04835,ALW85_RS04830	1003119	1008022		+	True	ALW85_RS01185-MONOMER
TU2K2B-3047_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS12715,ALW85_RS12710	2659644	2663796		+	True	ALW85_RS01185-MONOMER
TU2K2B-2718_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1,NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS09925,ALW85_RS09920,ALW85_RS09915,ALW85_RS09910,ALW85_RS09905,ALW85_RS09900	2053858	2059948		+	True	ALW85_RS01185-MONOMER
TU2K2B-2840_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS10935	2285699	2287000		+	True	ALW85_RS01185-MONOMER
TU2K2B-1684_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS00145,ALW85_RS00140	31721	34444		-	True	ALW85_RS01185-MONOMER
TU2K2B-3242_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS06220	1300720	1301280		+	True	ALW85_RS01185-MONOMER
TU2K2B-2526_from_ALW85_RS01185-MONOMER	NC_004757.1,ALW85_RS08015	ALW85_RS08020,ALW85_RS08015	1	1669760		-	True	ALW85_RS01185-MONOMER
TU2K2B-2433_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS07195	1497598	1497948		+	True	ALW85_RS01185-MONOMER
TU2K2B-3046_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS12705	2658578	2659252		-	True	ALW85_RS01185-MONOMER
TU2K2B-1934_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS02535	520320	520748		+	True	ALW85_RS01185-MONOMER
TU2K2B-2173_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS04825,ALW85_RS04820	1002360	1002930		-	True	ALW85_RS01185-MONOMER
TU2K2B-2334_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS06290,ALW85_RS06285,ALW85_RS06280,ALW85_RS06275	1311777	1316858		+	True	ALW85_RS01185-MONOMER
TU2K2B-3170_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09655	2001694	2002356		-	True	ALW85_RS01185-MONOMER
TU2K2B-2717_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS09890,ALW85_RS09885,ALW85_RS09880	2050345	2053462		+	True	ALW85_RS01185-MONOMER
TU2K2B-2927_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS11670	2420648	2421631		+	True	ALW85_RS01185-MONOMER
TU2K2B-1683_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS00130	30420	31184		-	True	ALW85_RS01185-MONOMER
TU2K2B-1933_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS02530,ALW85_RS02525	519527	520161		+	True	ALW85_RS01185-MONOMER
TU2K2B-2172_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS04815,ALW85_RS04810	999579	1002328		+	True	ALW85_RS01185-MONOMER
TU2K2B-2588_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS08565	1774969	1775340		-	True	ALW85_RS01185-MONOMER
TU2K2B-2716_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09875	2048756	2050270		+	True	ALW85_RS01185-MONOMER
TU2K2B-1682_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS00125	29244	30356		-	True	ALW85_RS01185-MONOMER
TU2K2B-2525_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS08010	1667659	1668963		-	True	ALW85_RS01185-MONOMER
TU2K2B-2432_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS07190,ALW85_RS07185	1496762	1497386		-	True	ALW85_RS01185-MONOMER
TU2K2B-3044_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS12695,ALW85_RS12690	2656460	2658059		-	True	ALW85_RS01185-MONOMER
TU2K2B-1932_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS13875	517180	517371		+	True	ALW85_RS01185-MONOMER
TU2K2B-2832_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS10880	2270548	2271693		+	True	ALW85_RS01185-MONOMER
TU2K2B-2171_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS04805,ALW85_RS04800	998204	999465		+	True	ALW85_RS01185-MONOMER
TU2K2B-2333_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS06260	1310341	1310817		-	True	ALW85_RS01185-MONOMER
TU2K2B-2811_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS10700,ALW85_RS10695	2228137	2231448		-	True	ALW85_RS01185-MONOMER
TU2K2B-2715_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09870	2047045	2048652		+	True	ALW85_RS01185-MONOMER
TU2K2B-2926_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS13760	2420020	2420262		+	True	ALW85_RS01185-MONOMER
TU2K2B-1681_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS00120	28652	29176		+	True	ALW85_RS01185-MONOMER
TU2K2B-2170_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS04795,ALW85_RS04790	996615	997969		+	True	ALW85_RS01185-MONOMER
TU2K2B-2325_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS06215,ALW85_RS06210,ALW85_RS06205,ALW85_RS06200	1296474	1300259		-	True	ALW85_RS01185-MONOMER
TU2K2B-2714_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09865	2045620	2046996		+	True	ALW85_RS01185-MONOMER
TU2K2B-2839_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS14220	2285457	2285603		+	True	ALW85_RS01185-MONOMER
TU2K2B-1680_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS00115	26860	28377		+	True	ALW85_RS01185-MONOMER
TU2K2B-3241_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS06265	1310848	1311408		+	True	ALW85_RS01185-MONOMER
TU2K2B-2524_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS08005	1665234	1667357		-	True	ALW85_RS01185-MONOMER
TU2K2B-1930_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS02510	516404	516625		+	True	ALW85_RS01185-MONOMER
TU2K2B-2431_from_ALW85_RS01185-MONOMER	NC_004757.1,ALW85_RS07175	ALW85_RS07180,ALW85_RS07175	1	1496731		+	True	ALW85_RS01185-MONOMER
TU2K2B-2332_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS06255	1307957	1310128		-	True	ALW85_RS01185-MONOMER
TU2K2B-3169_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09770	2028086	2028991		-	True	ALW85_RS01185-MONOMER
TU2K2B-2713_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS09860,ALW85_RS09855,ALW85_RS14200	2044196	2045555		+	True	ALW85_RS01185-MONOMER
TU2K2B-2925_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS11655,ALW85_RS11650	2417795	2418638		+	True	ALW85_RS01185-MONOMER
TU2K2B-1679_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS00110	22874	26788		-	True	ALW85_RS01185-MONOMER
TU2K2B-1929_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS02505	515103	516257		+	True	ALW85_RS01185-MONOMER
TU2K2B-2168_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS04780	995548	995889		+	True	ALW85_RS01185-MONOMER
TU2K2B-2587_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS08560,ALW85_RS08555	1771967	1774863		-	True	ALW85_RS01185-MONOMER
TU2K2B-2712_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09850	2042579	2044162		-	True	ALW85_RS01185-MONOMER
TU2K2B-2160_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS04700	976669	977811		-	True	ALW85_RS01185-MONOMER
TU2K2B-1678_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS00105	21543	22817		-	True	ALW85_RS01185-MONOMER
TU2K2B-2523_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS08000	1662877	1665003		-	True	ALW85_RS01185-MONOMER
TU2K2B-2430_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS07170	1492130	1495783		-	True	ALW85_RS01185-MONOMER
TU2K2B-3043_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS12685,ALW85_RS12680,ALW85_RS12675	2652449	2656332		-	True	ALW85_RS01185-MONOMER
TU2K2B-1928_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS02500	514553	514918		+	True	ALW85_RS01185-MONOMER
TU2K2B-2829_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS10850,ALW85_RS10845	2262244	2264806		-	True	ALW85_RS01185-MONOMER
TU2K2B-2167_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS04770	993053	994396		+	True	ALW85_RS01185-MONOMER
TU2K2B-2331_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS06250	1306210	1307823		+	True	ALW85_RS01185-MONOMER
TU2K2B-2711_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS09845,ALW85_RS09840	2041956	2042466		-	True	ALW85_RS01185-MONOMER
TU2K2B-2924_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS11645	2416689	2417594		+	True	ALW85_RS01185-MONOMER
TU2K2B-1677_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS00100,ALW85_RS00095,ALW85_RS00090	18115	21533		+	True	ALW85_RS01185-MONOMER
TU2K2B-1927_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS02495	513569	514387		+	True	ALW85_RS01185-MONOMER
TU2K2B-2166_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS04765	992515	992781		+	True	ALW85_RS01185-MONOMER
TU2K2B-2710_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS13690	2041717	2041895		-	True	ALW85_RS01185-MONOMER
TU2K2B-1676_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS00085,ALW85_RS00080,ALW85_RS00075	15451	17994		-	True	ALW85_RS01185-MONOMER
TU2K2B-3240_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS06270	1311438	1311560		-	True	ALW85_RS01185-MONOMER
TU2K2B-2522_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS07995,ALW85_RS07990	1661067	1662799		-	True	ALW85_RS01185-MONOMER
TU2K2B-3042_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS12665,ALW85_RS12660	2651288	2651878		-	True	ALW85_RS01185-MONOMER
TU2K2B-2709_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09835	2041205	2041666		-	True	ALW85_RS01185-MONOMER
TU2K2B-1926_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS02490,ALW85_RS02485	512715	513439		+	True	ALW85_RS01185-MONOMER
TU2K2B-2165_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS04760	992286	992489		-	True	ALW85_RS01185-MONOMER
TU2K2B-2330_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS06245	1305064	1306113		+	True	ALW85_RS01185-MONOMER
TU2K2B-3168_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09775	2029161	2030333		+	True	ALW85_RS01185-MONOMER
TU2K2B-2708_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS09830,ALW85_RS09825	2038953	2041125		-	True	ALW85_RS01185-MONOMER
TU2K2B-2923_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS11640	2415225	2416268		-	True	ALW85_RS01185-MONOMER
TU2K2B-1675_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS00070	14771	15367		-	True	ALW85_RS01185-MONOMER
TU2K2B-1925_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS02480	511368	512426		+	True	ALW85_RS01185-MONOMER
TU2K2B-2586_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS08550	1768644	1771862		-	True	ALW85_RS01185-MONOMER
TU2K2B-2707_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09820	2037432	2038889		-	True	ALW85_RS01185-MONOMER
TU2K2B-1674_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS00065,ALW85_RS00060,ALW85_RS00055	8100	14627		-	True	ALW85_RS01185-MONOMER
TU2K2B-3239_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS06320	1323582	1325750		-	True	ALW85_RS01185-MONOMER
TU2K2B-2521_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS07985	1658229	1660688		-	True	ALW85_RS01185-MONOMER
TU2K2B-2428_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS07160	1489538	1490359		-	True	ALW85_RS01185-MONOMER
TU2K2B-1924_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS02475	510537	511034		+	True	ALW85_RS01185-MONOMER
TU2K2B-2831_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS10875,ALW85_RS10870,ALW85_RS10865	2267867	2270489		+	True	ALW85_RS01185-MONOMER
TU2K2B-3040_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS12655	2649963	2650370		-	True	ALW85_RS01185-MONOMER
TU2K2B-2329_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS06240	1304195	1304830		+	True	ALW85_RS01185-MONOMER
TU2K2B-3167_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09780	2030393	2030989		-	True	ALW85_RS01185-MONOMER
TU2K2B-2706_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09815	2036733	2037107		+	True	ALW85_RS01185-MONOMER
TU2K2B-2922_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS11635	2413308	2414870		-	True	ALW85_RS01185-MONOMER
TU2K2B-1673_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS00050	7717	8076		+	True	ALW85_RS01185-MONOMER
TU2K2B-2705_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS09810,ALW85_RS09805,ALW85_RS09800	2034157	2036676		+	True	ALW85_RS01185-MONOMER
TU2K2B-1923_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS02470,ALW85_RS14145	509421	510355		+	True	ALW85_RS01185-MONOMER
TU2K2B-2162_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS04730,ALW85_RS04725	984210	986191		-	True	ALW85_RS01185-MONOMER
TU2K2B-2704_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09795	2033321	2033998		-	True	ALW85_RS01185-MONOMER
TU2K2B-1918_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS02395	494466	495416		+	True	ALW85_RS01185-MONOMER
TU2K2B-1672_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS00045	7350	7673		+	True	ALW85_RS01185-MONOMER
TU2K2B-3238_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS06335	1327791	1328939		-	True	ALW85_RS01185-MONOMER
TU2K2B-2520_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS07980	1656957	1658159		-	True	ALW85_RS01185-MONOMER
TU2K2B-2427_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS07145	1487570	1487899		+	True	ALW85_RS01185-MONOMER
TU2K2B-3037_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS12640	2648208	2648636		-	True	ALW85_RS01185-MONOMER
TU2K2B-2703_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09790	2032033	2033076		-	True	ALW85_RS01185-MONOMER
TU2K2B-1922_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS02460	506417	508981		-	True	ALW85_RS01185-MONOMER
TU2K2B-2161_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1	ALW85_RS04715,ALW85_RS04710	978889	982770		-	True	ALW85_RS01185-MONOMER
TU2K2B-2328_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS06235	1302722	1303684		-	True	ALW85_RS01185-MONOMER
TU2K2B-3166_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09785	2031097	2031915		+	True	ALW85_RS01185-MONOMER
TU2K2B-2702_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS09765	2027464	2028117		+	True	ALW85_RS01185-MONOMER
TU2K2B-2921_from_ALW85_RS01185-MONOMER	NC_004757.1	ALW85_RS11630	2412161	2413066		-	True	ALW85_RS01185-MONOMER
TU2K2B-1671_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS00040,ALW85_RS00035,ALW85_RS00030	6774	7128		+	True	ALW85_RS01185-MONOMER
TU2K2B-2701_from_ALW85_RS01185-MONOMER	NC_004757.1,NC_004757.1,NC_004757.1,NC_004757.1,NC_004757.1	ALW85_RS09760,ALW85_RS09755,ALW85_RS09750,ALW85_RS09745,ALW85_RS09740	2022943	2027151		+	True	ALW85_RS01185-MONOMER
