,query,evalue
BSU05940,JCVISYN3A_0079,2.97e-99
BSU06610,JCVISYN3A_0695,2.2199999999999998e-147
BSU06620,JCVISYN3A_0690,0.0
BSU06680,JCVISYN3A_0688,3.7500000000000004e-79
BSU06690,JCVISYN3A_0687,1.12e-143
BSU07830,JCVISYN3A_0302,5.64e-13
BSU08720,JCVISYN3A_0054,1.62e-20
BSU08730,JCVISYN3A_0620,3.34e-16
BSU08930,JCVISYN3A_0548,1.48e-44
BSU09130,JCVISYN3A_0886,1.46e-25
BSU09290,JCVISYN3A_0218,0.0
BSU09310,JCVISYN3A_0733,8.100000000000001e-124
BSU09540,JCVISYN3A_0512,4.87e-13
BSU09930,JCVISYN3A_0437,5.5e-59
BSU10030,JCVISYN3A_0438,2.37e-31
BSU10910,JCVISYN3A_0931,1.96e-71
BSU11110,JCVISYN3A_0616,4.92e-16
BSU11420,JCVISYN3A_0308,2.36e-116
BSU11450,JCVISYN3A_0166,1.3e-34
BSU11460,JCVISYN3A_0167,1.1000000000000001e-110
BSU11470,JCVISYN3A_0168,6.47e-77
BSU11610,JCVISYN3A_0259,9.150000000000001e-35
BSU12020,JCVISYN3A_0435,1.6600000000000002e-70
BSU12930,JCVISYN3A_0165,3.24e-22
BSU13500,JCVISYN3A_0685,1.2e-50
BSU13890,JCVISYN3A_0779,1.58e-94
BSU13900,JCVISYN3A_0694,2.06e-20
BSU13910,JCVISYN3A_0233,0.0
BSU14510,JCVISYN3A_0686,9.66e-17
BSU14530,JCVISYN3A_0600,0.0
BSU14560,JCVISYN3A_0201,2.87e-38
BSU14600,JCVISYN3A_0227,1.73e-81
BSU14610,JCVISYN3A_0228,6.2000000000000005e-99
BSU15010,JCVISYN3A_0202,8.09e-25
BSU15080,JCVISYN3A_0526,3.08e-16
BSU15130,JCVISYN3A_0525,1.02e-22
BSU15140,JCVISYN3A_0524,3.85e-102
BSU15290,JCVISYN3A_0522,1.77e-108
BSU15430,JCVISYN3A_0519,0.0
BSU15460,JCVISYN3A_0517,1.81e-87
BSU15650,JCVISYN3A_0787,3.25e-96
BSU15680,JCVISYN3A_0203,4.47e-61
BSU15730,JCVISYN3A_0390,3.49e-77
BSU15770,JCVISYN3A_0264,1.8999999999999998e-34
BSU15780,JCVISYN3A_0263,2.51e-55
BSU15790,JCVISYN3A_0262,1.04e-49
BSU15820,JCVISYN3A_0422,1.43e-15
BSU15840,JCVISYN3A_0420,6.84e-120
BSU15890,JCVISYN3A_0419,2.11e-74
BSU15930,JCVISYN3A_0418,6.0799999999999994e-61
BSU15940,JCVISYN3A_0415,6.0599999999999994e-61
BSU15950,JCVISYN3A_0429,9.589999999999999e-89
BSU15970,JCVISYN3A_0430,1.05e-16
BSU15980,JCVISYN3A_0360,9.799999999999999e-120
BSU15990,JCVISYN3A_0362,8.550000000000001e-37
BSU16030,JCVISYN3A_0364,7.39e-74
BSU16040,JCVISYN3A_0365,3.8399999999999997e-42
BSU16050,JCVISYN3A_0366,9.82e-58
BSU16120,JCVISYN3A_0859,2.3e-82
BSU16130,JCVISYN3A_0434,7.730000000000001e-145
BSU16490,JCVISYN3A_0540,1.03e-78
BSU16500,JCVISYN3A_0539,3.7000000000000003e-88
BSU16510,JCVISYN3A_0537,4.66e-60
BSU16520,JCVISYN3A_0536,2.9799999999999998e-52
BSU16540,JCVISYN3A_0304,1.69e-24
BSU16580,JCVISYN3A_0303,0.0
BSU16590,JCVISYN3A_0301,2.56e-15
BSU16600,JCVISYN3A_0300,5.57e-71
BSU16610,JCVISYN3A_0299,2.93e-17
BSU16630,JCVISYN3A_0297,0.0
BSU16660,JCVISYN3A_0290,1.98e-41
BSU16670,JCVISYN3A_0291,1.45e-13
BSU16680,JCVISYN3A_0294,7.67e-30
BSU16920,JCVISYN3A_0875,5.9099999999999996e-40
BSU16960,JCVISYN3A_0359,1.07e-122
BSU16970,JCVISYN3A_0431,4.95e-76
BSU17380,JCVISYN3A_0771,0.0
BSU17390,JCVISYN3A_0773,1.36e-63
BSU17890,JCVISYN3A_0316,0.0
BSU18070,JCVISYN3A_0117,2.07e-22
BSU18090,JCVISYN3A_0452,0.0
BSU18100,JCVISYN3A_0453,0.0
BSU19630,JCVISYN3A_0747,8.870000000000001e-33
BSU20070,JCVISYN3A_0772,3.63e-18
BSU21050,JCVISYN3A_0350,1.21e-22
BSU22360,JCVISYN3A_0076,7.639999999999999e-91
BSU22840,JCVISYN3A_0348,2.88e-158
BSU22890,JCVISYN3A_0347,1.61e-53
BSU23160,JCVISYN3A_0329,2.34e-71
BSU23210,JCVISYN3A_0328,8.860000000000001e-27
BSU23220,JCVISYN3A_0327,1.5e-15
BSU24300,JCVISYN3A_0106,1.18e-77
BSU24310,JCVISYN3A_0684,7.88e-86
BSU24450,JCVISYN3A_0391,2.57e-54
BSU24460,JCVISYN3A_0305,2.8999999999999997e-84
BSU24960,JCVISYN3A_0427,3.8499999999999995e-104
BSU24980,JCVISYN3A_0426,1.21e-33
BSU25130,JCVISYN3A_0109,3.49e-80
BSU25140,JCVISYN3A_0410,1.07e-101
BSU25180,JCVISYN3A_0408,1.3400000000000002e-21
BSU25200,JCVISYN3A_0407,1.9e-95
BSU25210,JCVISYN3A_0406,2.09e-71
BSU25290,JCVISYN3A_0403,1.29e-86
BSU25320,JCVISYN3A_0402,1.88e-24
BSU25460,JCVISYN3A_0541,3.2699999999999997e-74
BSU25470,JCVISYN3A_0542,0.0
BSU25480,JCVISYN3A_0543,1.18e-14
BSU25490,JCVISYN3A_0544,9.68e-50
BSU25510,JCVISYN3A_0285,0.0
BSU25550,JCVISYN3A_0082,3.22e-13
BSU25560,JCVISYN3A_0826,1.4e-19
BSU25580,JCVISYN3A_0515,1.4e-20
BSU25630,JCVISYN3A_0380,7.73e-20
BSU27020,JCVISYN3A_0400,2.57e-12
BSU27270,JCVISYN3A_0381,3.41e-26
BSU27320,JCVISYN3A_0253,1.46e-34
BSU27390,JCVISYN3A_0215,7.67e-28
BSU27410,JCVISYN3A_0163,0.0
BSU27500,JCVISYN3A_0387,2.03e-120
BSU27550,JCVISYN3A_0287,3.22e-179
BSU27560,JCVISYN3A_0288,1.3499999999999999e-101
BSU27600,JCVISYN3A_0414,3.3300000000000005e-163
BSU27610,JCVISYN3A_0413,4.46e-49
BSU27650,JCVISYN3A_0412,1.68e-12
BSU27920,JCVISYN3A_0377,9.03e-99
BSU27940,JCVISYN3A_0499,1.63e-47
BSU27950,JCVISYN3A_0500,2.06e-14
BSU27960,JCVISYN3A_0501,1.1800000000000002e-37
BSU28080,JCVISYN3A_0823,2.79e-41
BSU28090,JCVISYN3A_0260,0.0
BSU28190,JCVISYN3A_0247,2.28e-57
BSU28200,JCVISYN3A_0394,0.0
BSU28360,JCVISYN3A_0549,2.11e-34
BSU28490,JCVISYN3A_0254,1.75e-107
BSU28500,JCVISYN3A_0065,3.84e-26
BSU28630,JCVISYN3A_0528,2.22e-64
BSU28640,JCVISYN3A_0529,1.07e-124
BSU28650,JCVISYN3A_0448,5.68e-48
BSU28850,JCVISYN3A_0198,5.58e-48
BSU28860,JCVISYN3A_0199,2.26e-13
BSU28870,JCVISYN3A_0200,6.599999999999999e-42
BSU28950,JCVISYN3A_0222,2.43e-171
BSU28980,JCVISYN3A_0608,1.06e-31
BSU28990,JCVISYN3A_0609,5.4e-11
BSU29080,JCVISYN3A_0610,1.75e-52
BSU29090,JCVISYN3A_0611,0.0
BSU29180,JCVISYN3A_0221,1.85e-105
BSU29190,JCVISYN3A_0220,2.26e-106
BSU29230,JCVISYN3A_0612,0.0
BSU29250,JCVISYN3A_0139,2.93e-46
BSU29470,JCVISYN3A_0230,7.9e-129
BSU29580,JCVISYN3A_0240,7.6e-86
BSU29660,JCVISYN3A_0238,9.79e-71
BSU29670,JCVISYN3A_0613,1.5e-139
BSU29980,JCVISYN3A_0493,4.66e-60
BSU30320,JCVISYN3A_0634,0.0
BSU30380,JCVISYN3A_0030,9.05e-57
BSU30550,JCVISYN3A_0432,5.28e-152
BSU31350,JCVISYN3A_0445,2.71e-151
BSU31550,JCVISYN3A_0010,2.1200000000000003e-166
BSU31560,JCVISYN3A_0009,1.4299999999999999e-30
BSU31570,JCVISYN3A_0008,4.94e-32
BSU31750,JCVISYN3A_0614,1.46e-12
BSU32050,JCVISYN3A_0154,2.98e-71
BSU32550,JCVISYN3A_0197,4.86e-73
BSU32580,JCVISYN3A_0195,7.32e-12
BSU32680,JCVISYN3A_0442,1.52e-15
BSU32690,JCVISYN3A_0441,6.86e-93
BSU33540,JCVISYN3A_0029,1.5100000000000002e-21
BSU33600,JCVISYN3A_0776,2.79e-35
BSU33610,JCVISYN3A_0775,3.1999999999999998e-114
BSU33900,JCVISYN3A_0213,0.0
BSU33910,JCVISYN3A_0729,8.029999999999999e-131
BSU33920,JCVISYN3A_0727,1.2999999999999999e-82
BSU33930,JCVISYN3A_0606,5.52e-135
BSU33940,JCVISYN3A_0607,1.2e-117
BSU34750,JCVISYN3A_0817,2.61e-44
BSU34790,JCVISYN3A_0819,3.02e-92
BSU34900,JCVISYN3A_0918,2.15e-50
BSU34990,JCVISYN3A_0818,9.13e-16
BSU35000,JCVISYN3A_0821,7.63e-46
BSU35160,JCVISYN3A_0824,0.0
BSU35170,JCVISYN3A_0825,0.0
BSU35300,JCVISYN3A_0095,0.0
BSU35670,JCVISYN3A_0115,1.11e-91
BSU36810,JCVISYN3A_0790,0.0
BSU36820,JCVISYN3A_0791,1.84e-50
BSU36830,JCVISYN3A_0792,0.0
BSU36890,JCVISYN3A_0798,1.1199999999999999e-81
BSU36900,JCVISYN3A_0799,0.0
BSU36920,JCVISYN3A_0800,1.53e-35
BSU37000,JCVISYN3A_0142,5.14e-38
BSU37010,JCVISYN3A_0141,2.72e-140
BSU37060,JCVISYN3A_0140,2.9399999999999997e-67
BSU37070,JCVISYN3A_0137,8.06e-15
BSU37150,JCVISYN3A_0129,0.0
BSU37230,JCVISYN3A_0371,2.91e-87
BSU37240,JCVISYN3A_0147,1.2e-64
BSU37330,JCVISYN3A_0535,1.72e-131
BSU37600,JCVISYN3A_0127,9.1e-74
BSU37660,JCVISYN3A_0229,3.4e-76
BSU38860,JCVISYN3A_0813,3.36e-71
BSU39420,JCVISYN3A_0732,3.1400000000000004e-72
BSU39670,JCVISYN3A_0131,1.34e-93
BSU40230,JCVISYN3A_0361,3.4e-28
BSU40440,JCVISYN3A_0834,3.68e-106
BSU40500,JCVISYN3A_0833,1.05e-28
BSU40890,JCVISYN3A_0025,1.37e-28
BSU40900,JCVISYN3A_0026,1.1999999999999998e-23
BSU40910,JCVISYN3A_0027,4.51e-17
BSU40920,JCVISYN3A_0872,6.22e-149
BSU41000,JCVISYN3A_0874,1.0099999999999999e-38
BSU41010,JCVISYN3A_0885,0.0
BSU41020,JCVISYN3A_0081,4.34e-109
BSU41050,JCVISYN3A_0909,2.96e-18
BSU41060,JCVISYN3A_0910,8.58e-14
JCVISYN3A_0001,BSU00010,9.930000000000001e-72
JCVISYN3A_0002,BSU00020,1.76e-41
JCVISYN3A_0003,BSU00410,6.63e-15
JCVISYN3A_0004,BSU00420,1.62e-53
JCVISYN3A_0006,BSU00060,0.0
JCVISYN3A_0007,BSU00070,0.0
JCVISYN3A_0008,BSU31570,2.3599999999999998e-30
JCVISYN3A_0009,BSU31560,6.91e-29
JCVISYN3A_0010,BSU31550,1.73e-165
JCVISYN3A_0012,BSU00380,2.62e-147
JCVISYN3A_0025,BSU40890,1.18e-27
JCVISYN3A_0026,BSU40900,5.85e-22
JCVISYN3A_0027,BSU40910,5.04e-16
JCVISYN3A_0029,BSU33540,1.11e-20
JCVISYN3A_0030,BSU30380,1.08e-55
JCVISYN3A_0039,BSU00690,0.0
JCVISYN3A_0040,BSU00670,2.2200000000000002e-29
JCVISYN3A_0043,BSU00340,1.81e-53
JCVISYN3A_0045,BSU00280,5.5700000000000004e-64
JCVISYN3A_0046,BSU00210,9.67e-41
JCVISYN3A_0047,BSU00190,9.48e-75
JCVISYN3A_0054,BSU08720,1.19e-19
JCVISYN3A_0061,BSU00130,4.55e-143
JCVISYN3A_0063,BSU00810,1.02e-100
JCVISYN3A_0064,BSU00820,0.0
JCVISYN3A_0065,BSU28500,2.92e-25
JCVISYN3A_0076,BSU22360,6.25e-90
JCVISYN3A_0079,BSU05940,2.12e-98
JCVISYN3A_0081,BSU41020,3.31e-108
JCVISYN3A_0082,BSU25550,2.3e-12
JCVISYN3A_0095,BSU35300,0.0
JCVISYN3A_0106,BSU24300,9.54e-77
JCVISYN3A_0109,BSU25130,2.6300000000000003e-79
JCVISYN3A_0113,BSU04300,1.06e-12
JCVISYN3A_0115,BSU35670,8.56e-91
JCVISYN3A_0117,BSU18070,3.1e-25
JCVISYN3A_0126,BSU00920,8.440000000000001e-157
JCVISYN3A_0127,BSU37600,6.58e-73
JCVISYN3A_0129,BSU37150,0.0
JCVISYN3A_0131,BSU39670,1.06e-92
JCVISYN3A_0137,BSU37070,8.71e-14
JCVISYN3A_0139,BSU29250,2.29e-45
JCVISYN3A_0140,BSU37060,2.45e-66
JCVISYN3A_0141,BSU37010,2.15e-139
JCVISYN3A_0142,BSU37000,3.9e-37
JCVISYN3A_0147,BSU37240,1.89e-71
JCVISYN3A_0148,BSU01100,4.44e-74
JCVISYN3A_0149,BSU01110,5.95e-78
JCVISYN3A_0150,BSU01120,0.0
JCVISYN3A_0151,BSU01130,0.0
JCVISYN3A_0154,BSU32050,2.09e-70
JCVISYN3A_0163,BSU27410,0.0
JCVISYN3A_0165,BSU12930,3.3200000000000002e-21
JCVISYN3A_0166,BSU11450,1.2600000000000002e-31
JCVISYN3A_0167,BSU11460,9.020000000000001e-110
JCVISYN3A_0168,BSU11470,1.1900000000000001e-77
JCVISYN3A_0195,BSU32580,1.53e-12
JCVISYN3A_0197,BSU32550,3.5700000000000004e-72
JCVISYN3A_0198,BSU28850,4.32e-47
JCVISYN3A_0199,BSU28860,1.67e-12
JCVISYN3A_0200,BSU28870,5.35e-41
JCVISYN3A_0201,BSU14560,4.39e-39
JCVISYN3A_0202,BSU15010,6.3e-24
JCVISYN3A_0203,BSU15680,5.04e-60
JCVISYN3A_0213,BSU33900,0.0
JCVISYN3A_0215,BSU27390,6.160000000000001e-27
JCVISYN3A_0216,BSU00680,6.590000000000001e-47
JCVISYN3A_0218,BSU09290,0.0
JCVISYN3A_0220,BSU29190,1.7900000000000002e-105
JCVISYN3A_0221,BSU29180,1.1699999999999999e-104
JCVISYN3A_0222,BSU28950,1.88e-170
JCVISYN3A_0227,BSU14600,1.7400000000000002e-77
JCVISYN3A_0228,BSU14610,5.7700000000000006e-105
JCVISYN3A_0229,BSU37660,2.62e-75
JCVISYN3A_0230,BSU29470,6.089999999999999e-128
JCVISYN3A_0233,BSU13910,0.0
JCVISYN3A_0238,BSU29660,7.89e-70
JCVISYN3A_0240,BSU29580,2.04e-91
JCVISYN3A_0247,BSU28190,1.7800000000000002e-56
JCVISYN3A_0253,BSU27320,1.13e-33
JCVISYN3A_0254,BSU28490,1.34e-106
JCVISYN3A_0259,BSU11610,7.07e-34
JCVISYN3A_0260,BSU28090,0.0
JCVISYN3A_0262,BSU15790,8.35e-49
JCVISYN3A_0263,BSU15780,1.9599999999999999e-54
JCVISYN3A_0264,BSU15770,7.599999999999999e-34
JCVISYN3A_0270,BSU05910,1.03e-18
JCVISYN3A_0271,BSU05920,3.45e-13
JCVISYN3A_0285,BSU25510,0.0
JCVISYN3A_0287,BSU27550,2.42e-178
JCVISYN3A_0288,BSU27560,1.02e-100
JCVISYN3A_0290,BSU16660,1.45e-40
JCVISYN3A_0291,BSU16670,6.56e-13
JCVISYN3A_0294,BSU16680,5.88e-29
JCVISYN3A_0297,BSU16630,0.0
JCVISYN3A_0299,BSU16610,2.32e-16
JCVISYN3A_0300,BSU16600,1.7800000000000002e-66
JCVISYN3A_0301,BSU16590,2.08e-14
JCVISYN3A_0302,BSU07830,4.66e-16
JCVISYN3A_0303,BSU16580,0.0
JCVISYN3A_0304,BSU16540,1.06e-23
JCVISYN3A_0305,BSU24460,2.28e-83
JCVISYN3A_0308,BSU11420,1.86e-115
JCVISYN3A_0316,BSU17890,0.0
JCVISYN3A_0327,BSU23220,6.41e-13
JCVISYN3A_0328,BSU23210,7.29e-26
JCVISYN3A_0329,BSU23160,1.8700000000000002e-70
JCVISYN3A_0330,BSU00140,4.37e-29
JCVISYN3A_0347,BSU22890,1.23e-52
JCVISYN3A_0348,BSU22840,2.23e-157
JCVISYN3A_0350,BSU21050,2.2899999999999998e-24
JCVISYN3A_0359,BSU16960,3.46e-112
JCVISYN3A_0360,BSU15980,1.17e-122
JCVISYN3A_0361,BSU40230,6.35e-33
JCVISYN3A_0362,BSU15990,6.77e-36
JCVISYN3A_0364,BSU16030,5.66e-73
JCVISYN3A_0365,BSU16040,3.28e-41
JCVISYN3A_0366,BSU16050,8.53e-57
JCVISYN3A_0371,BSU37230,2.44e-86
JCVISYN3A_0377,BSU27920,7.05e-97
JCVISYN3A_0378,BSU03130,8.05e-37
JCVISYN3A_0380,BSU25630,1.18e-18
JCVISYN3A_0381,BSU27270,1.95e-20
JCVISYN3A_0387,BSU27500,1.59e-119
JCVISYN3A_0390,BSU15730,2.7e-76
JCVISYN3A_0391,BSU24450,1.98e-53
JCVISYN3A_0394,BSU28200,0.0
JCVISYN3A_0400,BSU27020,2.15e-11
JCVISYN3A_0402,BSU25320,3.65e-20
JCVISYN3A_0403,BSU25290,9.970000000000001e-86
JCVISYN3A_0406,BSU25210,1.9600000000000002e-70
JCVISYN3A_0407,BSU25200,1.4699999999999998e-94
JCVISYN3A_0408,BSU25180,1.08e-20
JCVISYN3A_0410,BSU25140,3.06e-100
JCVISYN3A_0412,BSU27650,2.41e-13
JCVISYN3A_0413,BSU27610,1.7899999999999998e-52
JCVISYN3A_0414,BSU27600,1.44e-165
JCVISYN3A_0415,BSU15940,3.91e-60
JCVISYN3A_0418,BSU15930,1.86e-60
JCVISYN3A_0419,BSU15890,1.21e-68
JCVISYN3A_0420,BSU15840,5.25e-119
JCVISYN3A_0422,BSU15820,1.16e-14
JCVISYN3A_0426,BSU24980,1.7500000000000002e-32
JCVISYN3A_0427,BSU24960,1.44e-107
JCVISYN3A_0429,BSU15950,2.6400000000000003e-80
JCVISYN3A_0430,BSU15970,8.32e-16
JCVISYN3A_0431,BSU16970,3.73e-75
JCVISYN3A_0432,BSU30550,3.96e-151
JCVISYN3A_0434,BSU16130,6.03e-144
JCVISYN3A_0435,BSU12020,1.1e-71
JCVISYN3A_0437,BSU09930,4.43e-58
JCVISYN3A_0438,BSU10030,1.67e-30
JCVISYN3A_0441,BSU32690,5.39e-92
JCVISYN3A_0442,BSU32680,1.57e-17
JCVISYN3A_0445,BSU31350,1.99e-150
JCVISYN3A_0448,BSU28650,4.53e-47
JCVISYN3A_0451,BSU03910,1.05e-75
JCVISYN3A_0452,BSU18090,0.0
JCVISYN3A_0453,BSU18100,0.0
JCVISYN3A_0475,BSU03050,1.02e-91
JCVISYN3A_0493,BSU29980,3.5e-59
JCVISYN3A_0499,BSU27940,1.25e-46
JCVISYN3A_0500,BSU27950,1.48e-13
JCVISYN3A_0501,BSU27960,9e-37
JCVISYN3A_0504,BSU00360,2.19e-51
JCVISYN3A_0512,BSU09540,5.97e-12
JCVISYN3A_0513,BSU04620,3.64e-14
JCVISYN3A_0515,BSU25580,9.19e-20
JCVISYN3A_0517,BSU15460,1.44e-86
JCVISYN3A_0519,BSU15430,0.0
JCVISYN3A_0522,BSU15290,1.33e-100
JCVISYN3A_0524,BSU15140,2.96e-101
JCVISYN3A_0525,BSU15130,7.38e-22
JCVISYN3A_0526,BSU15080,2.39e-15
JCVISYN3A_0528,BSU28630,1.7e-63
JCVISYN3A_0529,BSU28640,8.42e-124
JCVISYN3A_0535,BSU37330,1.3600000000000002e-132
JCVISYN3A_0536,BSU16520,2.28e-51
JCVISYN3A_0537,BSU16510,1.54e-51
JCVISYN3A_0539,BSU16500,1.65e-76
JCVISYN3A_0540,BSU16490,4.41e-76
JCVISYN3A_0541,BSU25460,3.51e-71
JCVISYN3A_0542,BSU25470,0.0
JCVISYN3A_0543,BSU25480,7.56e-14
JCVISYN3A_0544,BSU25490,7.44e-49
JCVISYN3A_0545,BSU00860,0.0
JCVISYN3A_0548,BSU08930,1.3e-43
JCVISYN3A_0549,BSU28360,1.65e-33
JCVISYN3A_0600,BSU14530,0.0
JCVISYN3A_0606,BSU33930,4.39e-134
JCVISYN3A_0607,BSU33940,9.39e-117
JCVISYN3A_0608,BSU28980,8.270000000000001e-31
JCVISYN3A_0609,BSU28990,2.92e-12
JCVISYN3A_0610,BSU29080,1.35e-51
JCVISYN3A_0611,BSU29090,0.0
JCVISYN3A_0612,BSU29230,0.0
JCVISYN3A_0613,BSU29670,1.14e-138
JCVISYN3A_0614,BSU31750,7.84e-12
JCVISYN3A_0616,BSU11110,2.08e-18
JCVISYN3A_0620,BSU08730,2.75e-15
JCVISYN3A_0634,BSU30320,0.0
JCVISYN3A_0637,BSU01500,6.33e-52
JCVISYN3A_0638,BSU01490,7.329999999999999e-52
JCVISYN3A_0640,BSU01480,6.42e-22
JCVISYN3A_0641,BSU01470,3.38e-34
JCVISYN3A_0642,BSU01460,3.3300000000000003e-80
JCVISYN3A_0643,BSU01450,2.65e-66
JCVISYN3A_0644,BSU01440,1.67e-44
JCVISYN3A_0645,BSU01430,1.31e-87
JCVISYN3A_0646,BSU01420,6.839999999999999e-55
JCVISYN3A_0647,BSU01410,2.28e-60
JCVISYN3A_0648,BSU01400,7.48e-16
JCVISYN3A_0649,BSU01390,1.46e-35
JCVISYN3A_0650,BSU01380,2.3200000000000003e-79
JCVISYN3A_0651,BSU01370,2.25e-45
JCVISYN3A_0652,BSU01360,1.48e-95
JCVISYN3A_0653,BSU01350,3.69e-49
JCVISYN3A_0654,BSU01330,3.7699999999999996e-67
JCVISYN3A_0655,BSU01320,1.6799999999999999e-46
JCVISYN3A_0656,BSU01310,2.06e-63
JCVISYN3A_0657,BSU01300,3.52e-50
JCVISYN3A_0658,BSU01290,9.65e-28
JCVISYN3A_0659,BSU01280,5.96e-89
JCVISYN3A_0660,BSU01270,6.95e-21
JCVISYN3A_0661,BSU01260,3.14e-55
JCVISYN3A_0662,BSU01250,8.8e-40
JCVISYN3A_0664,BSU01230,8.76e-65
JCVISYN3A_0665,BSU01220,7.71e-72
JCVISYN3A_0666,BSU01210,1.47e-36
JCVISYN3A_0667,BSU01200,1.44e-36
JCVISYN3A_0668,BSU01190,6.78e-139
JCVISYN3A_0669,BSU01180,2.09e-18
JCVISYN3A_0670,BSU01170,4.7e-71
JCVISYN3A_0671,BSU01160,2.9799999999999996e-82
JCVISYN3A_0672,BSU01150,7.470000000000001e-51
JCVISYN3A_0684,BSU24310,6.21e-85
JCVISYN3A_0685,BSU13500,1.11e-52
JCVISYN3A_0686,BSU14510,8.2e-16
JCVISYN3A_0687,BSU06690,8.73e-143
JCVISYN3A_0688,BSU06680,2.49e-69
JCVISYN3A_0690,BSU06620,0.0
JCVISYN3A_0694,BSU13900,1.62e-19
JCVISYN3A_0695,BSU06610,3.12e-142
JCVISYN3A_0710,BSU04040,2.6e-25
JCVISYN3A_0726,BSU02360,3.99e-79
JCVISYN3A_0727,BSU33920,9.849999999999999e-82
JCVISYN3A_0729,BSU33910,6.47e-130
JCVISYN3A_0732,BSU39420,2.42e-71
JCVISYN3A_0733,BSU09310,6.98e-127
JCVISYN3A_0747,BSU19630,6.41e-32
JCVISYN3A_0771,BSU17380,0.0
