Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
USA300HOU_RS02360-MONOMER	Plasma_Membrane	USA300HOU_RS02360()	Plasma_Membrane	s
USA300HOU_RS11745-MONOMER	Plasma_Membrane	USA300HOU_RS11745()	Plasma_Membrane	s
USA300HOU_RS04830-MONOMER	Plasma_Membrane	USA300HOU_RS04830()	Plasma_Membrane	s
USA300HOU_RS11750-MONOMER	Plasma_Membrane	USA300HOU_RS11750()	Plasma_Membrane	s
USA300HOU_RS13840-MONOMER	Plasma_Membrane	USA300HOU_RS13840()	Plasma_Membrane	s
USA300HOU_RS00420-MONOMER	Extracellular_Space	USA300HOU_RS00420()	Extracellular_Space	s
USA300HOU_RS00660-MONOMER	Plasma_Membrane	USA300HOU_RS00660()	Plasma_Membrane	s
USA300HOU_RS02650-MONOMER	Extracellular_Space	USA300HOU_RS02650()	Extracellular_Space	s
USA300HOU_RS08535-MONOMER	Extracellular_Space	USA300HOU_RS08535()	Extracellular_Space	s
USA300HOU_RS10160-MONOMER	Plasma_Membrane	USA300HOU_RS10160()	Plasma_Membrane	s
USA300HOU_RS13365-MONOMER	Plasma_Membrane	USA300HOU_RS13365()	Plasma_Membrane	s
USA300HOU_RS00910-MONOMER	Plasma_Membrane	USA300HOU_RS00910()	Plasma_Membrane	s
USA300HOU_RS02275-MONOMER	Plasma_Membrane	USA300HOU_RS02275()	Plasma_Membrane	s
USA300HOU_RS10830-MONOMER	Plasma_Membrane	USA300HOU_RS10830()	Plasma_Membrane	s
USA300HOU_RS06520-MONOMER	Plasma_Membrane	USA300HOU_RS06520()	Plasma_Membrane	s
USA300HOU_RS10935-MONOMER	Plasma_Membrane	USA300HOU_RS10935()	Plasma_Membrane	s
USA300HOU_RS12210-MONOMER	Plasma_Membrane	USA300HOU_RS12210()	Plasma_Membrane	s
USA300HOU_RS11760-MONOMER	Plasma_Membrane	USA300HOU_RS11760()	Plasma_Membrane	s
USA300HOU_RS12895-MONOMER	Plasma_Membrane	USA300HOU_RS12895()	Plasma_Membrane	s
USA300HOU_RS13850-MONOMER	Plasma_Membrane	USA300HOU_RS13850()	Plasma_Membrane	s
USA300HOU_RS03065-MONOMER	Plasma_Membrane	USA300HOU_RS03065()	Plasma_Membrane	s
USA300HOU_RS00670-MONOMER	Plasma_Membrane	USA300HOU_RS00670()	Plasma_Membrane	s
USA300HOU_RS13370-MONOMER	Plasma_Membrane	USA300HOU_RS13370()	Plasma_Membrane	s
USA300HOU_RS02035-MONOMER	Extracellular_Space	USA300HOU_RS02035()	Extracellular_Space	s
USA300HOU_RS10380-MONOMER	Plasma_Membrane	USA300HOU_RS10380()	Plasma_Membrane	s
USA300HOU_RS05005-MONOMER	Plasma_Membrane	USA300HOU_RS05005()	Plasma_Membrane	s
USA300HOU_RS06285-MONOMER	Plasma_Membrane	USA300HOU_RS06285()	Plasma_Membrane	s
USA300HOU_RS05740-MONOMER	Plasma_Membrane	USA300HOU_RS05740()	Plasma_Membrane	s
USA300HOU_RS00380-MONOMER	Plasma_Membrane	USA300HOU_RS00380()	Plasma_Membrane	s
USA300HOU_RS08395-MONOMER	Plasma_Membrane	USA300HOU_RS08395()	Plasma_Membrane	s
USA300HOU_RS00680-MONOMER	Plasma_Membrane	USA300HOU_RS00680()	Plasma_Membrane	s
USA300HOU_RS05130-MONOMER	Plasma_Membrane	USA300HOU_RS05130()	Plasma_Membrane	s
USA300HOU_RS05225-MONOMER	Plasma_Membrane	USA300HOU_RS05225()	Plasma_Membrane	s
USA300HOU_RS09460-MONOMER	Plasma_Membrane	USA300HOU_RS09460()	Plasma_Membrane	s
USA300HOU_RS11780-MONOMER	Plasma_Membrane	USA300HOU_RS11780()	Plasma_Membrane	s
USA300HOU_RS10565-MONOMER	Extracellular_Space	USA300HOU_RS10565()	Extracellular_Space	s
USA300HOU_RS00125-MONOMER	Cell_Wall	USA300HOU_RS00125()	Cell_Wall	s
USA300HOU_RS11770-MONOMER	Plasma_Membrane	USA300HOU_RS11770()	Plasma_Membrane	s
USA300HOU_RS01510-MONOMER	Plasma_Membrane	USA300HOU_RS01510()	Plasma_Membrane	s
USA300HOU_RS02740-MONOMER	Plasma_Membrane	USA300HOU_RS02740()	Plasma_Membrane	s
USA300HOU_RS13375-MONOMER	Cell_Wall	USA300HOU_RS13375()	Cell_Wall	s
USA300HOU_RS08785-MONOMER	Plasma_Membrane	USA300HOU_RS08785()	Plasma_Membrane	s
USA300HOU_RS00385-MONOMER	Plasma_Membrane	USA300HOU_RS00385()	Plasma_Membrane	s
USA300HOU_RS05010-MONOMER	Plasma_Membrane	USA300HOU_RS05010()	Plasma_Membrane	s
USA300HOU_RS01860-MONOMER	Plasma_Membrane	USA300HOU_RS01860()	Plasma_Membrane	s
USA300HOU_RS11775-MONOMER	Plasma_Membrane	USA300HOU_RS11775()	Plasma_Membrane	s
USA300HOU_RS09575-MONOMER	Plasma_Membrane	USA300HOU_RS09575()	Plasma_Membrane	s
USA300HOU_RS11370-MONOMER	Plasma_Membrane	USA300HOU_RS11370()	Plasma_Membrane	s
USA300HOU_RS05485-MONOMER	Plasma_Membrane	USA300HOU_RS05485()	Plasma_Membrane	s
USA300HOU_RS12220-MONOMER	Plasma_Membrane	USA300HOU_RS12220()	Plasma_Membrane	s
USA300HOU_RS03725-MONOMER	Plasma_Membrane	USA300HOU_RS03725()	Plasma_Membrane	s
USA300HOU_RS08270-MONOMER	Plasma_Membrane	USA300HOU_RS08270()	Plasma_Membrane	s
USA300HOU_RS00920-MONOMER	Plasma_Membrane	USA300HOU_RS00920()	Plasma_Membrane	s
USA300HOU_RS07940-MONOMER	Extracellular_Space	USA300HOU_RS07940()	Extracellular_Space	s
USA300HOU_RS08545-MONOMER	Plasma_Membrane	USA300HOU_RS08545()	Plasma_Membrane	s
USA300HOU_RS00700-MONOMER	Extracellular_Space	USA300HOU_RS00700()	Extracellular_Space	s
USA300HOU_RS08370-MONOMER	Plasma_Membrane	USA300HOU_RS08370()	Plasma_Membrane	s
USA300HOU_RS05135-MONOMER	Plasma_Membrane	USA300HOU_RS05135()	Plasma_Membrane	s
USA300HOU_RS07355-MONOMER	Plasma_Membrane	USA300HOU_RS07355()	Plasma_Membrane	s
USA300HOU_RS04720-MONOMER	Plasma_Membrane	USA300HOU_RS04720()	Plasma_Membrane	s
USA300HOU_RS13875-MONOMER	Plasma_Membrane	USA300HOU_RS13875()	Plasma_Membrane	s
USA300HOU_RS11785-MONOMER	Plasma_Membrane	USA300HOU_RS11785()	Plasma_Membrane	s
USA300HOU_RS05490-MONOMER	Plasma_Membrane	USA300HOU_RS05490()	Plasma_Membrane	s
USA300HOU_RS10945-MONOMER	Plasma_Membrane	USA300HOU_RS10945()	Plasma_Membrane	s
USA300HOU_RS00390-MONOMER	Plasma_Membrane	USA300HOU_RS00390()	Plasma_Membrane	s
USA300HOU_RS13880-MONOMER	Plasma_Membrane	USA300HOU_RS13880()	Plasma_Membrane	s
USA300HOU_RS09580-MONOMER	Plasma_Membrane	USA300HOU_RS09580()	Plasma_Membrane	s
USA300HOU_RS14895-MONOMER	Plasma_Membrane	USA300HOU_RS14895()	Plasma_Membrane	s
USA300HOU_RS07335-MONOMER	Cell_Wall	USA300HOU_RS07335()	Cell_Wall	s
USA300HOU_RS09830-MONOMER	Plasma_Membrane	USA300HOU_RS09830()	Plasma_Membrane	s
USA300HOU_RS11320-MONOMER	Extracellular_Space	USA300HOU_RS11320()	Extracellular_Space	s
USA300HOU_RS05015-MONOMER	Plasma_Membrane	USA300HOU_RS05015()	Plasma_Membrane	s
USA300HOU_RS05495-MONOMER	Plasma_Membrane	USA300HOU_RS05495()	Plasma_Membrane	s
USA300HOU_RS01670-MONOMER	Plasma_Membrane	USA300HOU_RS01670()	Plasma_Membrane	s
USA300HOU_RS00690-MONOMER	Plasma_Membrane	USA300HOU_RS00690()	Plasma_Membrane	s
USA300HOU_RS02775-MONOMER	Plasma_Membrane	USA300HOU_RS02775()	Plasma_Membrane	s
USA300HOU_RS12230-MONOMER	Plasma_Membrane	USA300HOU_RS12230()	Plasma_Membrane	s
USA300HOU_RS09465-MONOMER	Plasma_Membrane	USA300HOU_RS09465()	Plasma_Membrane	s
USA300HOU_RS03730-MONOMER	Plasma_Membrane	USA300HOU_RS03730()	Plasma_Membrane	s
USA300HOU_RS05020-MONOMER	Plasma_Membrane	USA300HOU_RS05020()	Plasma_Membrane	s
USA300HOU_RS12915-MONOMER	Plasma_Membrane	USA300HOU_RS12915()	Plasma_Membrane	s
USA300HOU_RS01865-MONOMER	Plasma_Membrane	USA300HOU_RS01865()	Plasma_Membrane	s
USA300HOU_RS05505-MONOMER	Plasma_Membrane	USA300HOU_RS05505()	Plasma_Membrane	s
USA300HOU_RS00425-MONOMER	Plasma_Membrane	USA300HOU_RS00425()	Plasma_Membrane	s
USA300HOU_RS11805-MONOMER	Plasma_Membrane	USA300HOU_RS11805()	Plasma_Membrane	s
USA300HOU_RS10250-MONOMER	Plasma_Membrane	USA300HOU_RS10250()	Plasma_Membrane	s
USA300HOU_RS10115-MONOMER	Plasma_Membrane	USA300HOU_RS10115()	Plasma_Membrane	s
USA300HOU_RS00695-MONOMER	Plasma_Membrane	USA300HOU_RS00695()	Plasma_Membrane	s
USA300HOU_RS07345-MONOMER	Plasma_Membrane	USA300HOU_RS07345()	Plasma_Membrane	s
USA300HOU_RS04650-MONOMER	Plasma_Membrane	USA300HOU_RS04650()	Plasma_Membrane	s
USA300HOU_RS12235-MONOMER	Plasma_Membrane	USA300HOU_RS12235()	Plasma_Membrane	s
USA300HOU_RS11840-MONOMER	Plasma_Membrane	USA300HOU_RS11840()	Plasma_Membrane	s
USA300HOU_RS00450-MONOMER	Plasma_Membrane	USA300HOU_RS00450()	Plasma_Membrane	s
USA300HOU_RS12660-MONOMER	Plasma_Membrane	USA300HOU_RS12660()	Plasma_Membrane	s
USA300HOU_RS05510-MONOMER	Plasma_Membrane	USA300HOU_RS05510()	Plasma_Membrane	s
USA300HOU_RS01520-MONOMER	Extracellular_Space	USA300HOU_RS01520()	Extracellular_Space	s
USA300HOU_RS00400-MONOMER	Plasma_Membrane	USA300HOU_RS00400()	Plasma_Membrane	s
USA300HOU_RS10170-MONOMER	Plasma_Membrane	USA300HOU_RS10170()	Plasma_Membrane	s
USA300HOU_RS08180-MONOMER	Plasma_Membrane	USA300HOU_RS08180()	Plasma_Membrane	s
USA300HOU_RS02130-MONOMER	Extracellular_Space	USA300HOU_RS02130()	Extracellular_Space	s
USA300HOU_RS09470-MONOMER	Plasma_Membrane	USA300HOU_RS09470()	Plasma_Membrane	s
USA300HOU_RS00940-MONOMER	Plasma_Membrane	USA300HOU_RS00940()	Plasma_Membrane	s
USA300HOU_RS05515-MONOMER	Plasma_Membrane	USA300HOU_RS05515()	Plasma_Membrane	s
USA300HOU_RS08235-MONOMER	Cell_Wall	USA300HOU_RS08235()	Cell_Wall	s
USA300HOU_RS11380-MONOMER	Plasma_Membrane	USA300HOU_RS11380()	Plasma_Membrane	s
USA300HOU_RS10495-MONOMER	Plasma_Membrane	USA300HOU_RS10495()	Plasma_Membrane	s
USA300HOU_RS11835-MONOMER	Plasma_Membrane	USA300HOU_RS11835()	Plasma_Membrane	s
USA300HOU_RS04175-MONOMER	Plasma_Membrane	USA300HOU_RS04175()	Plasma_Membrane	s
USA300HOU_RS13910-MONOMER	Plasma_Membrane	USA300HOU_RS13910()	Plasma_Membrane	s
USA300HOU_RS12075-MONOMER	Plasma_Membrane	USA300HOU_RS12075()	Plasma_Membrane	s
USA300HOU_RS01870-MONOMER	Plasma_Membrane	USA300HOU_RS01870()	Plasma_Membrane	s
USA300HOU_RS02140-MONOMER	Extracellular_Space	USA300HOU_RS02140()	Extracellular_Space	s
USA300HOU_RS02815-MONOMER	Plasma_Membrane	USA300HOU_RS02815()	Plasma_Membrane	s
USA300HOU_RS13405-MONOMER	Plasma_Membrane	USA300HOU_RS13405()	Plasma_Membrane	s
USA300HOU_RS00405-MONOMER	Extracellular_Space	USA300HOU_RS00405()	Extracellular_Space	s
USA300HOU_RS11845-MONOMER	Plasma_Membrane	USA300HOU_RS11845()	Plasma_Membrane	s
USA300HOU_RS04855-MONOMER	Plasma_Membrane	USA300HOU_RS04855()	Plasma_Membrane	s
USA300HOU_RS04725-MONOMER	Cell_Wall	USA300HOU_RS04725()	Cell_Wall	s
USA300HOU_RS05530-MONOMER	Plasma_Membrane	USA300HOU_RS05530()	Plasma_Membrane	s
USA300HOU_RS12245-MONOMER	Plasma_Membrane	USA300HOU_RS12245()	Plasma_Membrane	s
USA300HOU_RS06540-MONOMER	Plasma_Membrane	USA300HOU_RS06540()	Plasma_Membrane	s
USA300HOU_RS09150-MONOMER	Extracellular_Space	USA300HOU_RS09150()	Extracellular_Space	s
USA300HOU_RS03740-MONOMER	Plasma_Membrane	USA300HOU_RS03740()	Plasma_Membrane	s
USA300HOU_RS01785-MONOMER	Plasma_Membrane	USA300HOU_RS01785()	Plasma_Membrane	s
USA300HOU_RS12935-MONOMER	Plasma_Membrane	USA300HOU_RS12935()	Plasma_Membrane	s
USA300HOU_RS05535-MONOMER	Plasma_Membrane	USA300HOU_RS05535()	Plasma_Membrane	s
USA300HOU_RS01985-MONOMER	Plasma_Membrane	USA300HOU_RS01985()	Plasma_Membrane	s
USA300HOU_RS13925-MONOMER	Extracellular_Space	USA300HOU_RS13925()	Extracellular_Space	s
USA300HOU_RS08820-MONOMER	Plasma_Membrane	USA300HOU_RS08820()	Plasma_Membrane	s
USA300HOU_RS06835-MONOMER	Plasma_Membrane	USA300HOU_RS06835()	Plasma_Membrane	s
USA300HOU_RS00165-MONOMER	Plasma_Membrane	USA300HOU_RS00165()	Plasma_Membrane	s
USA300HOU_RS04900-MONOMER	Plasma_Membrane	USA300HOU_RS04900()	Plasma_Membrane	s
USA300HOU_RS00545-MONOMER	Plasma_Membrane	USA300HOU_RS00545()	Plasma_Membrane	s
USA300HOU_RS12940-MONOMER	Plasma_Membrane	USA300HOU_RS12940()	Plasma_Membrane	s
USA300HOU_RS13930-MONOMER	Plasma_Membrane	USA300HOU_RS13930()	Plasma_Membrane	s
USA300HOU_RS10960-MONOMER	Plasma_Membrane	USA300HOU_RS10960()	Plasma_Membrane	s
USA300HOU_RS10535-MONOMER	Plasma_Membrane	USA300HOU_RS10535()	Plasma_Membrane	s
USA300HOU_RS05880-MONOMER	Plasma_Membrane	USA300HOU_RS05880()	Plasma_Membrane	s
USA300HOU_RS04865-MONOMER	Plasma_Membrane	USA300HOU_RS04865()	Plasma_Membrane	s
USA300HOU_RS02375-MONOMER	Plasma_Membrane	USA300HOU_RS02375()	Plasma_Membrane	s
USA300HOU_RS00725-MONOMER	Plasma_Membrane	USA300HOU_RS00725()	Plasma_Membrane	s
USA300HOU_RS03535-MONOMER	Plasma_Membrane	USA300HOU_RS03535()	Plasma_Membrane	s
USA300HOU_RS06840-MONOMER	Extracellular_Space	USA300HOU_RS06840()	Extracellular_Space	s
USA300HOU_RS03745-MONOMER	Plasma_Membrane	USA300HOU_RS03745()	Plasma_Membrane	s
USA300HOU_RS12665-MONOMER	Plasma_Membrane	USA300HOU_RS12665()	Plasma_Membrane	s
USA300HOU_RS12945-MONOMER	Plasma_Membrane	USA300HOU_RS12945()	Plasma_Membrane	s
USA300HOU_RS13940-MONOMER	Extracellular_Space	USA300HOU_RS13940()	Extracellular_Space	s
USA300HOU_RS11385-MONOMER	Plasma_Membrane	USA300HOU_RS11385()	Plasma_Membrane	s
USA300HOU_RS09835-MONOMER	Plasma_Membrane	USA300HOU_RS09835()	Plasma_Membrane	s
USA300HOU_RS05555-MONOMER	Plasma_Membrane	USA300HOU_RS05555()	Plasma_Membrane	s
USA300HOU_RS06845-MONOMER	Plasma_Membrane	USA300HOU_RS06845()	Plasma_Membrane	s
USA300HOU_RS09920-MONOMER	Plasma_Membrane	USA300HOU_RS09920()	Plasma_Membrane	s
USA300HOU_RS04870-MONOMER	Plasma_Membrane	USA300HOU_RS04870()	Plasma_Membrane	s
USA300HOU_RS13945-MONOMER	Plasma_Membrane	USA300HOU_RS13945()	Plasma_Membrane	s
USA300HOU_RS01435-MONOMER	Plasma_Membrane	USA300HOU_RS01435()	Plasma_Membrane	s
USA300HOU_RS12260-MONOMER	Plasma_Membrane	USA300HOU_RS12260()	Plasma_Membrane	s
USA300HOU_RS12670-MONOMER	Plasma_Membrane	USA300HOU_RS12670()	Plasma_Membrane	s
USA300HOU_RS04570-MONOMER	Plasma_Membrane	USA300HOU_RS04570()	Plasma_Membrane	s
USA300HOU_RS03265-MONOMER	Plasma_Membrane	USA300HOU_RS03265()	Plasma_Membrane	s
USA300HOU_RS05110-MONOMER	Plasma_Membrane	USA300HOU_RS05110()	Plasma_Membrane	s
USA300HOU_RS02145-MONOMER	Extracellular_Space	USA300HOU_RS02145()	Extracellular_Space	s
USA300HOU_RS05935-MONOMER	Plasma_Membrane	USA300HOU_RS05935()	Plasma_Membrane	s
USA300HOU_RS10970-MONOMER	Plasma_Membrane	USA300HOU_RS10970()	Plasma_Membrane	s
USA300HOU_RS03755-MONOMER	Plasma_Membrane	USA300HOU_RS03755()	Plasma_Membrane	s
USA300HOU_RS05565-MONOMER	Plasma_Membrane	USA300HOU_RS05565()	Plasma_Membrane	s
USA300HOU_RS07375-MONOMER	Plasma_Membrane	USA300HOU_RS07375()	Plasma_Membrane	s
USA300HOU_RS05240-MONOMER	Extracellular_Space	USA300HOU_RS05240()	Extracellular_Space	s
USA300HOU_RS12675-MONOMER	Plasma_Membrane	USA300HOU_RS12675()	Plasma_Membrane	s
USA300HOU_RS01545-MONOMER	Plasma_Membrane	USA300HOU_RS01545()	Plasma_Membrane	s
USA300HOU_RS05035-MONOMER	Plasma_Membrane	USA300HOU_RS05035()	Plasma_Membrane	s
USA300HOU_RS12955-MONOMER	Plasma_Membrane	USA300HOU_RS12955()	Plasma_Membrane	s
USA300HOU_RS05570-MONOMER	Plasma_Membrane	USA300HOU_RS05570()	Plasma_Membrane	s
USA300HOU_RS09315-MONOMER	Plasma_Membrane	USA300HOU_RS09315()	Plasma_Membrane	s
USA300HOU_RS01695-MONOMER	Plasma_Membrane	USA300HOU_RS01695()	Plasma_Membrane	s
USA300HOU_RS05575-MONOMER	Plasma_Membrane	USA300HOU_RS05575()	Plasma_Membrane	s
USA300HOU_RS03550-MONOMER	Plasma_Membrane	USA300HOU_RS03550()	Plasma_Membrane	s
USA300HOU_RS04880-MONOMER	Plasma_Membrane	USA300HOU_RS04880()	Plasma_Membrane	s
USA300HOU_RS00740-MONOMER	Plasma_Membrane	USA300HOU_RS00740()	Plasma_Membrane	s
USA300HOU_RS09325-MONOMER	Cell_Wall	USA300HOU_RS09325()	Cell_Wall	s
USA300HOU_RS12960-MONOMER	Plasma_Membrane	USA300HOU_RS12960()	Plasma_Membrane	s
USA300HOU_RS11390-MONOMER	Plasma_Membrane	USA300HOU_RS11390()	Plasma_Membrane	s
USA300HOU_RS11920-MONOMER	Plasma_Membrane	USA300HOU_RS11920()	Plasma_Membrane	s
USA300HOU_RS04665-MONOMER	Plasma_Membrane	USA300HOU_RS04665()	Plasma_Membrane	s
USA300HOU_RS04090-MONOMER	Extracellular_Space	USA300HOU_RS04090()	Extracellular_Space	s
USA300HOU_RS05155-MONOMER	Plasma_Membrane	USA300HOU_RS05155()	Plasma_Membrane	s
USA300HOU_RS06860-MONOMER	Plasma_Membrane	USA300HOU_RS06860()	Plasma_Membrane	s
USA300HOU_RS13105-MONOMER	Extracellular_Space	USA300HOU_RS13105()	Extracellular_Space	s
USA300HOU_RS12685-MONOMER	Plasma_Membrane	USA300HOU_RS12685()	Plasma_Membrane	s
USA300HOU_RS08300-MONOMER	Plasma_Membrane	USA300HOU_RS08300()	Plasma_Membrane	s
USA300HOU_RS10480-MONOMER	Plasma_Membrane	USA300HOU_RS10480()	Plasma_Membrane	s
USA300HOU_RS00460-MONOMER	Plasma_Membrane	USA300HOU_RS00460()	Plasma_Membrane	s
USA300HOU_RS00745-MONOMER	Plasma_Membrane	USA300HOU_RS00745()	Plasma_Membrane	s
USA300HOU_RS03865-MONOMER	Plasma_Membrane	USA300HOU_RS03865()	Plasma_Membrane	s
USA300HOU_RS13110-MONOMER	Plasma_Membrane	USA300HOU_RS13110()	Plasma_Membrane	s
USA300HOU_RS05940-MONOMER	Plasma_Membrane	USA300HOU_RS05940()	Plasma_Membrane	s
USA300HOU_RS13445-MONOMER	Plasma_Membrane	USA300HOU_RS13445()	Plasma_Membrane	s
USA300HOU_RS02295-MONOMER	Plasma_Membrane	USA300HOU_RS02295()	Plasma_Membrane	s
USA300HOU_RS01700-MONOMER	Extracellular_Space	USA300HOU_RS01700()	Extracellular_Space	s
USA300HOU_RS09655-MONOMER	Extracellular_Space	USA300HOU_RS09655()	Extracellular_Space	s
USA300HOU_RS09180-MONOMER	Plasma_Membrane	USA300HOU_RS09180()	Plasma_Membrane	s
USA300HOU_RS08290-MONOMER	Extracellular_Space	USA300HOU_RS08290()	Extracellular_Space	s
USA300HOU_RS00750-MONOMER	Plasma_Membrane	USA300HOU_RS00750()	Plasma_Membrane	s
USA300HOU_RS06865-MONOMER	Plasma_Membrane	USA300HOU_RS06865()	Plasma_Membrane	s
USA300HOU_RS01550-MONOMER	Plasma_Membrane	USA300HOU_RS01550()	Plasma_Membrane	s
USA300HOU_RS06555-MONOMER	Plasma_Membrane	USA300HOU_RS06555()	Plasma_Membrane	s
USA300HOU_RS11910-MONOMER	Plasma_Membrane	USA300HOU_RS11910()	Plasma_Membrane	s
USA300HOU_RS04885-MONOMER	Plasma_Membrane	USA300HOU_RS04885()	Plasma_Membrane	s
USA300HOU_RS02150-MONOMER	Extracellular_Space	USA300HOU_RS02150()	Extracellular_Space	s
USA300HOU_RS04100-MONOMER	Plasma_Membrane	USA300HOU_RS04100()	Plasma_Membrane	s
USA300HOU_RS04890-MONOMER	Plasma_Membrane	USA300HOU_RS04890()	Plasma_Membrane	s
USA300HOU_RS05775-MONOMER	Extracellular_Space	USA300HOU_RS05775()	Extracellular_Space	s
USA300HOU_RS11175-MONOMER	Extracellular_Space	USA300HOU_RS11175()	Extracellular_Space	s
USA300HOU_RS00470-MONOMER	Plasma_Membrane	USA300HOU_RS00470()	Plasma_Membrane	s
USA300HOU_RS12695-MONOMER	Plasma_Membrane	USA300HOU_RS12695()	Plasma_Membrane	s
USA300HOU_RS00980-MONOMER	Plasma_Membrane	USA300HOU_RS00980()	Plasma_Membrane	s
USA300HOU_RS09170-MONOMER	Plasma_Membrane	USA300HOU_RS09170()	Plasma_Membrane	s
USA300HOU_RS02390-MONOMER	Plasma_Membrane	USA300HOU_RS02390()	Plasma_Membrane	s
USA300HOU_RS09925-MONOMER	Plasma_Membrane	USA300HOU_RS09925()	Plasma_Membrane	s
USA300HOU_RS04895-MONOMER	Plasma_Membrane	USA300HOU_RS04895()	Plasma_Membrane	s
USA300HOU_RS00765-MONOMER	Cell_Wall	USA300HOU_RS00765()	Cell_Wall	s
USA300HOU_RS02585-MONOMER	Plasma_Membrane	USA300HOU_RS02585()	Plasma_Membrane	s
USA300HOU_RS04405-MONOMER	Plasma_Membrane	USA300HOU_RS04405()	Plasma_Membrane	s
USA300HOU_RS03880-MONOMER	Plasma_Membrane	USA300HOU_RS03880()	Plasma_Membrane	s
USA300HOU_RS01555-MONOMER	Plasma_Membrane	USA300HOU_RS01555()	Plasma_Membrane	s
USA300HOU_RS14010-MONOMER	Plasma_Membrane	USA300HOU_RS14010()	Plasma_Membrane	s
USA300HOU_RS00210-MONOMER	Extracellular_Space	USA300HOU_RS00210()	Extracellular_Space	s
USA300HOU_RS03570-MONOMER	Plasma_Membrane	USA300HOU_RS03570()	Plasma_Membrane	s
