complex_id,name,genes,mod,replace
HP_RS03420-MONOMER,,,cd2(1) AND zn2(1) AND mg2(1) AND mn2(1) AND cobalt2(1),
HP_RS05450-MONOMER,,,thmpp(1),
HP_RS07270-MONOMER,,,pydx5p(6),
HP_RS07270-MONOMER,,,pydx5p(1),
HP_RS00150-MONOMER,,,mn2(1),
HP_RS00150-MONOMER,,,mg2(1),
HP_RS06575-MONOMER,,,zn2(4),
HP_RS01395-MONOMER,,,cobalt2(1) AND nad(1),
HP_RS07000-MONOMER,,,mg2(2),
HP_RS00540-MONOMER,,,pydx5p(1),
HP_RS04535-MONOMER,,,cobalt2(1),
HP_RS03905-MONOMER,,,mg2(1),
HP_RS05850-MONOMER,,,mg2(4),
HP_RS01620-MONOMER,,,mg2(1),
HP_RS01620-MONOMER,,,mn2(1),
HP_RS00775-MONOMER,,,mg2(1),
HP_RS00775-MONOMER,,,mn2(1),
HP_RS00775-MONOMER,,,cobalt2(1),
HP_RS00775-MONOMER,,,fe2(1),
HP_RS00775-MONOMER,,,ca2(1),
HP_RS00775-MONOMER,,,k(1),
HP_RS00285-MONOMER,,,fad(1),
HP_RS06720-MONOMER,,,mg2(1),
HP_RS00435-MONOMER,,,fad(1),
HP_RS02065-MONOMER,,,zn2(2),
HP_RS03635-MONOMER,,,mg2(1),
HP_RS05665-MONOMER,,,mg2(1),
HP_RS07305-MONOMER,,,mg2(1),
HP_RS05160-MONOMER,,,k(1) AND mg2(1),
HP_RS04995-MONOMER,,,mg2(1),
HP_RS02860-MONOMER,,,zn2(2),
HP_RS00760-MONOMER,,,mg2(4),
HP_RS02525-MONOMER,,,mn2(1),
HP_RS06025-MONOMER,,,mg2(1),
HP_RS01510-MONOMER,,,pydx5p(1),
HP_RS01430-MONOMER,,,pydx5p(1),
HP_RS01085-MONOMER,,,fe2(1),
HP_RS01085-MONOMER,,,fe2(2),
HP_RS06945-MONOMER,,,4fe4s(1) AND 2fe2s(1),
HP_RS04775-MONOMER,,,pydx5p(1),
HP_RS04270-MONOMER,,,hemed(6),
HP_RS04115-MONOMER,,,mg2(1),
HP_RS03860-MONOMER,,,fe2(1),
HP_RS07770-MONOMER,,,mg2(1),
HP_RS03080-MONOMER,,,mn2(1),
HP_RS06840-MONOMER,,,mg2(1),
HP_RS04670-MONOMER,,,fad(1),
HP_RS06080-MONOMER,,,mg2(1),
HP_RS01915-MONOMER,,,fe3(1),
HP_RS01735-MONOMER,,,thmpp(1),
HP_RS03585-MONOMER,,,mg2(1),
HP_RS05605-MONOMER,,,mg2(1) AND k(1),
HP_RS01055-MONOMER,,,mg2(1) AND k(1),
HP_RS00960-MONOMER,,,k(4) AND mg2(1),
HP_RS00960-MONOMER,,,k(4) AND mn2(1),
HP_RS00960-MONOMER,,,k(4) AND cobalt2(1),
HP_RS00960-MONOMER,,,k(4) AND zn2(1),
HP_RS00960-MONOMER,,,k(4) AND cd2(1),
HP_RS00960-MONOMER,,,k(4) AND ni2(1),
HP_RS00960-MONOMER,,,k(4) AND ca2(1),
HP_RS00960-MONOMER,,,nh4(4) AND mg2(1),
HP_RS00960-MONOMER,,,nh4(4) AND mn2(1),
HP_RS00960-MONOMER,,,nh4(4) AND cobalt2(1),
HP_RS00960-MONOMER,,,nh4(4) AND zn2(1),
HP_RS00960-MONOMER,,,nh4(4) AND cd2(1),
HP_RS00960-MONOMER,,,nh4(4) AND ni2(1),
HP_RS00960-MONOMER,,,nh4(4) AND ca2(1),
HP_RS00960-MONOMER,,,tl(4) AND mg2(1),
HP_RS00960-MONOMER,,,tl(4) AND mn2(1),
HP_RS00960-MONOMER,,,tl(4) AND cobalt2(1),
HP_RS00960-MONOMER,,,tl(4) AND zn2(1),
HP_RS00960-MONOMER,,,tl(4) AND cd2(1),
HP_RS00960-MONOMER,,,tl(4) AND ni2(1),
HP_RS00960-MONOMER,,,tl(4) AND ca2(1),
HP_RS00960-MONOMER,,,cs(4) AND mg2(1),
HP_RS00960-MONOMER,,,cs(4) AND mn2(1),
HP_RS00960-MONOMER,,,cs(4) AND cobalt2(1),
HP_RS00960-MONOMER,,,cs(4) AND zn2(1),
HP_RS00960-MONOMER,,,cs(4) AND cd2(1),
HP_RS00960-MONOMER,,,cs(4) AND ni2(1),
HP_RS00960-MONOMER,,,cs(4) AND ca2(1),
HP_RS00960-MONOMER,,,LI(4) AND mg2(1),
HP_RS00960-MONOMER,,,LI(4) AND mn2(1),
HP_RS00960-MONOMER,,,LI(4) AND cobalt2(1),
HP_RS00960-MONOMER,,,LI(4) AND zn2(1),
HP_RS00960-MONOMER,,,LI(4) AND cd2(1),
HP_RS00960-MONOMER,,,LI(4) AND ni2(1),
HP_RS00960-MONOMER,,,LI(4) AND ca2(1),
HP_RS00960-MONOMER,,,na1(4) AND mg2(1),
HP_RS00960-MONOMER,,,na1(4) AND mn2(1),
HP_RS00960-MONOMER,,,na1(4) AND cobalt2(1),
HP_RS00960-MONOMER,,,na1(4) AND zn2(1),
HP_RS00960-MONOMER,,,na1(4) AND cd2(1),
HP_RS00960-MONOMER,,,na1(4) AND ni2(1),
HP_RS00960-MONOMER,,,na1(4) AND ca2(1),
HP_RS02815-MONOMER,,,mg2(1),
HP_RS02815-MONOMER,,,mn2(1),
HP_RS00545-MONOMER,,,pydx5p(1),
HP_RS00030-MONOMER,,,mg2(1) AND k(1),
HP_RS00030-MONOMER,,,mg2(1) AND nh4(1),
HP_RS00030-MONOMER,,,mn2(1) AND k(1),
HP_RS00030-MONOMER,,,mn2(1) AND nh4(1),
HP_RS01630-MONOMER,,,mg2(1),
HP_RS07490-MONOMER,,,pydx5p(1),
HP_RS01385-MONOMER,,,zn2(6),
HP_RS03215-MONOMER,,,mg2(1),
HP_RS01040-MONOMER,,,zn2(1) AND cobalt2(1),
HP_RS06890-MONOMER,,,mg2(1),
HP_RS00615-MONOMER,,,mg2(1),
HP_RS04525-MONOMER,,,zn2(1),
HP_RS04320-MONOMER,,,zn2(1),
HP_RS01800-MONOMER,,,pydx5p(1),
HP_RS01370-MONOMER,,,nh4(1) AND mg2(1),
HP_RS03280-MONOMER,,,4fe4s(1),
HP_RS03200-MONOMER,,,mg2(1),
HP_RS03200-MONOMER,,,mn2(1),
HP_RS03200-MONOMER,,,cobalt2(1),
HP_RS02445-MONOMER,,,k(1) AND mg2(1),
HP_RS02355-MONOMER,,,mg2(1) AND zn2(1),
CPLX2DNV-1047,,,pydx5p(1),
CPLX2DNV-983,,,btn(1),
CPLX2DNV-967,,,fad(1) AND k(2),
CPLX2DNV-980,,,mg2(1),
CPLX2DNV-980,,,mn2(1),
CPLX2DNV-980,,,cobalt2(1),
CPLX2DNV-980,,,cd2(1),
CPLX2DNV-980,,,zn2(1),
CPLX2DNV-1041,,,ni2(1) AND 4fe4s(1),
CPLX2DNV-974,,,mg2(1) AND fe2(1),
CPLX2DNV-1152,,,nadp(1),
CPLX2DNV-1111,,,fad(1),
CPLX-7740,,,pydx5p(1),
CPLX2DNV-968,,,mg2(1),
CPLX2DNV-1160,,,hemed(6),
CPLX2DNV-1115,,,pydx5p(1),
CPLX2DNV-982,,,pydx5p(1),
CPLX2DNV-1156,,,mg2(1),
CPLX-9124,,,k(4) AND mg2(1),
CPLX-9124,,,k(4) AND mn2(1),
CPLX-9124,,,k(4) AND cobalt2(1),
CPLX-9124,,,k(4) AND zn2(1),
CPLX-9124,,,k(4) AND cd2(1),
CPLX-9124,,,k(4) AND ni2(1),
CPLX-9124,,,k(4) AND ca2(1),
CPLX-9124,,,nh4(4) AND mg2(1),
CPLX-9124,,,nh4(4) AND mn2(1),
CPLX-9124,,,nh4(4) AND cobalt2(1),
CPLX-9124,,,nh4(4) AND zn2(1),
CPLX-9124,,,nh4(4) AND cd2(1),
CPLX-9124,,,nh4(4) AND ni2(1),
CPLX-9124,,,nh4(4) AND ca2(1),
CPLX-9124,,,tl(4) AND mg2(1),
CPLX-9124,,,tl(4) AND mn2(1),
CPLX-9124,,,tl(4) AND cobalt2(1),
CPLX-9124,,,tl(4) AND zn2(1),
CPLX-9124,,,tl(4) AND cd2(1),
CPLX-9124,,,tl(4) AND ni2(1),
CPLX-9124,,,tl(4) AND ca2(1),
CPLX-9124,,,cs(4) AND mg2(1),
CPLX-9124,,,cs(4) AND mn2(1),
CPLX-9124,,,cs(4) AND cobalt2(1),
CPLX-9124,,,cs(4) AND zn2(1),
CPLX-9124,,,cs(4) AND cd2(1),
CPLX-9124,,,cs(4) AND ni2(1),
CPLX-9124,,,cs(4) AND ca2(1),
CPLX-9124,,,LI(4) AND mg2(1),
CPLX-9124,,,LI(4) AND mn2(1),
CPLX-9124,,,LI(4) AND cobalt2(1),
CPLX-9124,,,LI(4) AND zn2(1),
CPLX-9124,,,LI(4) AND cd2(1),
CPLX-9124,,,LI(4) AND ni2(1),
CPLX-9124,,,LI(4) AND ca2(1),
CPLX-9124,,,na1(4) AND mg2(1),
CPLX-9124,,,na1(4) AND mn2(1),
CPLX-9124,,,na1(4) AND cobalt2(1),
CPLX-9124,,,na1(4) AND zn2(1),
CPLX-9124,,,na1(4) AND cd2(1),
CPLX-9124,,,na1(4) AND ni2(1),
CPLX-9124,,,na1(4) AND ca2(1),
HP_RS04220-MONOMER,,,zn2(1),
HP_RS01950-MONOMER,,,mn2(1),
HP_RS03265-MONOMER,,,mg2(2),
HP_RS01180-MONOMER,,,mg2(1),
HP_RS07040-MONOMER,,,zn2(2),
HP_RS06695-MONOMER,,,mg2(1),
HP_RS06600-MONOMER,,,mg2(1),
HP_RS00500-MONOMER,,,pydx5p(1),
HP_RS06180-MONOMER,,,mg2(1),
HP_RS02015-MONOMER,,,mg2(1),
HP_RS06015-MONOMER,,,mg2(1),
HP_RS05890-MONOMER,,,acetyl(1),
HP_RS03775-MONOMER,,,mn2(1),
HP_RS01580-MONOMER,,,mg2(1),
HP_RS01255-MONOMER,,,mg2(1),
HP_RS01165-MONOMER,,,dpm(1),
HP_RS04970-MONOMER,,,fmn(1),
HP_RS02755-MONOMER,,,pan4p(1),
HP_RS02755-MONOMER,,,pan4p(1) AND ac(1),
HP_RS02755-MONOMER,,,pan4p(1) AND mal(1),
HP_RS02755-MONOMER,,,pan4p(1) AND but2e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND act(1),
HP_RS02755-MONOMER,,,pan4p(1) AND but(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3ha(1),
HP_RS02755-MONOMER,,,pan4p(1) AND egme(1),
HP_RS02755-MONOMER,,,pan4p(1) AND ogme(1),
HP_RS02755-MONOMER,,,pan4p(1) AND gme(1),
HP_RS02755-MONOMER,,,pan4p(1) AND hgme(1),
HP_RS02755-MONOMER,,,pan4p(1) AND thex2e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3ohex(1),
HP_RS02755-MONOMER,,,pan4p(1) AND hex(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3hhex(1),
HP_RS02755-MONOMER,,,pan4p(1) AND pim(1),
HP_RS02755-MONOMER,,,pan4p(1) AND epme(1),
HP_RS02755-MONOMER,,,pan4p(1) AND opme(1),
HP_RS02755-MONOMER,,,pan4p(1) AND pme(1),
HP_RS02755-MONOMER,,,pan4p(1) AND hpme(1),
HP_RS02755-MONOMER,,,pan4p(1) AND toct2e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3ooct(1),
HP_RS02755-MONOMER,,,pan4p(1) AND oc(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3hoct(1),
HP_RS02755-MONOMER,,,pan4p(1) AND tdec2e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND cdec3e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3odec(1),
HP_RS02755-MONOMER,,,pan4p(1) AND dca(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3hdec(1),
HP_RS02755-MONOMER,,,pan4p(1) AND t3c5ddece(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3ocddec5e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND tddec2e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND cddec5e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3oddec(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3hcddec5e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND ddca(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3hddec(1),
HP_RS02755-MONOMER,,,pan4p(1) AND t3c7mrse(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3ocmrs7e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND tde(1),
HP_RS02755-MONOMER,,,pan4p(1) AND tmrs2e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3omrs(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3hcmrs7e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND myrs(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3hmrs(1),
HP_RS02755-MONOMER,,,pan4p(1) AND t3c9palme(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3ocpalm9e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND hde(1),
HP_RS02755-MONOMER,,,pan4p(1) AND tpalm2e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3opalm(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3hcpalm9e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND palm(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3hpalm(1),
HP_RS02755-MONOMER,,,pan4p(1) AND t3c11vace(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3ocvac11e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND toctd2e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND octe(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3ooctd(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3hcvac11e(1),
HP_RS02755-MONOMER,,,pan4p(1) AND ocdca(1),
HP_RS02755-MONOMER,,,pan4p(1) AND 3hocta(1),
HP_RS04765-MONOMER,,,mn2(1),
HP_RS00160-MONOMER,,,mg2(1),
HP_RS06410-MONOMER,,,fe2(2),
HP_RS04190-MONOMER,,,nadp(1),
HP_RS04105-MONOMER,,,fmn(1),
HP_RS04105-MONOMER,,,mg2(1),
HP_RS03935-MONOMER,,,mg2(1),
HP_RS03935-MONOMER,,,mn2(1),
HP_RS05705-MONOMER,,,Oxidized(1),
HP_RS01325-MONOMER,,,4fe4s(1),
HP_RS05200-MONOMER,,,mg2(1),
HP_RS01060-MONOMER,,,mn2(1),
HP_RS01060-MONOMER,,,cobalt2(1),
HP_RS01060-MONOMER,,,mg2(1),
HP_RS03070-MONOMER,,,mg2(1),
HP_RS00965-MONOMER,,,mg2(1),
HP_RS00965-MONOMER,,,mn2(1),
HP_RS00965-MONOMER,,,ca2(1),
HP_RS00800-MONOMER,,,zn2(1),
HP_RS00230-MONOMER,,,nadp(1),
HP_RS02090-MONOMER,,,mg2(1) AND pydx5p(4),
HP_RS03915-MONOMER,,,mg2(1),
HP_RS01310-MONOMER,,,cobalt2(1) AND zn2(1),
HP_RS01310-MONOMER,,,mn2(1) AND zn2(1),
HP_RS01310-MONOMER,,,ni2(1) AND zn2(1),
HP_RS05350-MONOMER,,,thmpp(1),
HP_RS07330-MONOMER,,,mg2(1),
HP_RS01130-MONOMER,,,mg2(1),
HP_RS03055-MONOMER,,,mg2(1),
HP_RS02805-MONOMER,,,zn2(1),
HP_RS00620-MONOMER,,,zn2(1),
HP_RS04530-MONOMER,,,mg2(1),
HP_RS04530-MONOMER,,,mn2(1),
HP_RS00020-MONOMER,,,zn2(1),
HP_RS01970-MONOMER,,,nadph(1) AND nadh(1) AND fad(1) AND cobalt2(1),
HP_RS01710-MONOMER,,,mg2(1),
