,value
b0299,TU0-12882
b0300,TU0-12883
b0301,TU0-12885
b0303,TU0-12885
b0304,TU0-12885
b0305,TU0-12886
b0306,TU0-12887
b0307,TU0-12887
b0308,TU0-12887
b0310,TU0-12888
b0311,TU00115
b0312,TU00115
b0313,TU00115
b0314,TU00116
b0315,TU0-12889
b0316,TU0-12890
b0317,TU0-12891
b0318,TU0-12892
b0319,TU0-12892
b0320,TU0-12892
b0321,TU0-12892
b0323,TU0-12894
b0324,TU0-12894
b0325,TU0-12895
b0326,TU0-12896
b0327,TU0-12897
b0328,TU0-8548
b0329,TU0-8549
b0330,TU0-7221
b0331,TU0-3602
b0333,TU0-3602
b0334,TU0-3602
b0335,TU0-3602
b0336,TU00197
b0337,TU00197
b0338,TU00143
b0339,TU0-14378
b0340,TU0-14378
b0341,TU00142
b0342,TU00036
b0343,TU00036
b0344,TU00036
b0345,TU0-36427
b0346,TU0-36427
b0347,TU0-2402
b0348,TU0-2402
b0349,TU0-2402
b0350,TU0-2402
b0351,TU0-2402
b0352,TU0-2402
b0353,TU0-12900
b0354,TU0-12901
b0355,TU0-12902
b0356,TU0-12902
b0357,TU0-12902
b0358,TU0-12903
b0360,TU0-12904
b0361,TU0-12904
b0363,TU0-12906
b0364,TU0-4401
b0365,TU302
b0366,TU302
b0367,TU302
b0368,TU302
b0369,TU0-12908
b0372,TU0-12910
b0373,TU0-12910
b0375,TU0-12912
b0376,TU0-8768
b0377,TU0-3426
b0378,TU0-3426
b0379,TU0-8551
b0380,TU0-8554
b0381,TU0-8784
b0382,TU0-12913
b0383,TU00052
b0384,TU00052
b0385,TU0-8872
b0386,TU0-8493
b0387,TU0-12914
b0388,TU00011
b0389,TU0-14546
b0390,TU0-44218
b0391,TU0-12915
b0392,TU0-12916
b0393,TU0-8495
b0394,TU0-8828
b0396,TU00099
b0397,TU0-12917
b0398,TU0-12917
b0399,TU00053
b0400,TU00053
b0401,TU0-12918
b0402,TU0-12918
b0403,TU0-5402
b0404,TU0-8764
b0405,TU871
b0406,TU870
b0407,TU869
b0408,TU869
b0409,TU869
b0410,TU0-12919
b0411,TU00450
b0412,TU0-12920
b0413,TU0-12921
b0414,TU0-12921
b0415,TU0-14466
b0416,TU0-14466
b0417,TU0-14466
b0418,TU0-14466
b0419,TU00373
b0420,TU00373
b0421,TU00373
b0422,TU00373
b0423,TU0-8529
b0424,TU0-12924
b0425,TU0-12924
b0426,TU0-8555
b0427,TU0-12925
b0428,TU00101
b0429,TU00101
b0430,TU00101
b0431,TU00101
b0432,TU00101
b0433,TU0-12926
b0434,TU0-12927
b0435,TU0-14251
b0436,TU0-12928
b0437,TU00251
b0438,TU00251
b0439,TU0-45285
b0440,TU490
b0441,TU0-6621
b0442,TU0-12931
b0443,TU0-12932
b0444,TU0-12933
b0445,TU0-12934
b0446,TU0-12935
b0447,TU0-12936
b0448,TU0-12937
b0449,TU0-12937
b0450,TU587
b0451,TU587
b0452,TU0-8528
b0453,TU0-8552
b0454,TU0-8553
b0455,TU0-12938
b0456,TU0-12939
b0457,TU0-12940
b0458,TU0-12941
b0459,TU0-12942
b0460,TU0-12943
b0461,TU0-12943
b0462,TU0-14615
b0463,TU00233
b0464,TU0-8325
b0465,TU0-12944
b0466,TU0-12945
b0467,TU0-12945
b0468,TU0-12946
b0469,TU0-12947
b0470,TU0-12948
b0471,TU0-3422
b0472,TU0-3422
b0473,TU00402
b0474,TU0-6481
b0475,TU0-12951
b0476,TU0-5421
b0477,TU0-8806
b0478,TU0-12952
b0479,TU0-12953
b0480,TU0-8534
b0481,TU0-8556
b0482,TU0-8523
b0483,TU0-8524
b0484,TU0-3122
b0485,TU0-3123
b0486,TU0-3123
b0487,TU0-12955
b0488,TU0-12956
b0489,TU0-12956
b0490,TU0-12957
b0491,TU0-12957
b0492,TU0-8356
b0493,TU0-6623
b0494,TU0-6623
b0495,TU0-12959
b0496,TU0-12959
b0497,TU0-12960
b0498,TU0-12960
b0499,TU0-12960
b0501,TU0-12960
b0502,TU0-12961
b0503,TU0-14295
b0504,TU0-7602
b0505,TU0-7601
b0506,TU0-8873
b0507,TU0-7603
b0508,TU0-7603
b0509,TU0-7603
b0511,TU0-7603
b0512,TU0-44198
b0513,TU0-7603
b0514,TU0-7603
b0515,TU0-7622
b0516,TU0-7622
b0517,TU0-7622
b0518,TU0-12962
b0520,TU0-12962
b0521,TU0-12962
b0522,TU00082
b0523,TU00082
b0524,TU0-12963
b0525,TU0-12963
b0526,TU0-8477
b0527,TU0-12964
b0528,TU0-12965
b0529,TU0-12965
b0530,TU0-12966
b0531,TU0-12967
b0532,TU0-12967
b0533,TU0-12968
b0534,TU0-12968
b0535,TU0-8799
b0536,TU00491
b0537,TU0-8837
b0539,TU0-12969
b0540,TU0-12971
b0541,TU0-12971
b0543,TU0-14417
b0544,TU0-12973
b0545,TU0-12974
b0546,TU0-12974
b0547,TU0-12975
b0548,TU0-12975
b0549,TU0-12975
b0550,TU0-12975
b0551,TU0-12976
b0552,TU0-14363
b0554,TU-8422
b0555,TU-8422
b0556,TU-8422
b0557,TU0-7783
b0558,TU0-12979
b0559,TU0-12980
b0560,TU0-12981
b0561,TU0-12982
b0562,TU0-8557
b0563,TU0-12983
b0564,TU0-8479
b0565,TU00264
b0566,TU00264
b0567,TU0-14365
b0568,TU00307
b0569,TU00307
b0570,TU0-1822
b0571,TU0-1822
b0572,TU0-1821
b0573,TU0-1821
b0574,TU0-1821
b0575,TU0-1821
b0576,TU0-8149
b0577,TU0-12985
b0578,TU0-4624
b0579,TU0-12987
b0580,TU0-12988
b0581,TU0-12989
b0582,TU0-12990
b0583,TU00163
b0584,TU00163
b0585,TU00270
b0586,TU00270
b0587,TU00270
b0588,TU0-3963
b0589,TU0-3963
b0590,TU0-3963
b0591,TU0-6042
b0592,TU00164
b0593,TU00166
b0594,TU00166
b0595,TU00166
b0596,TU00166
b0597,TU00166
b0598,TU0-6821
b0599,TU0-8558
b0600,TU0-8559
b0601,TU0-12992
b0602,TU0-12993
b0603,TU0-12994
b0604,TU0-12995
b0605,TU00074
b0606,TU-8435
b0607,TU0-8536
b0608,TU0-14246
b0610,TU0-12996
b0611,TU0-12997
b0612,TU0-12998
b0613,TU0-14750
b0614,TU0-14750
b0615,TU0-14750
b0616,TU0-14750
b0617,TU0-14750
b0618,TU0-14750
b0619,TU0-14751
b0620,TU0-14751
b0621,TU0-1603
b0622,TU0-7821
b0623,TU0-14576
b0624,TU0-8778
b0627,TU0-13003
b0628,TU0-13004
b0629,TU0-13005
b0630,TU0-13006
b0631,TU0-14470
b0632,TU0-13008
b0633,TU0-13009
b0634,TU0-13009
b0635,TU0-13009
b0636,TU0-13009
b0637,TU0-13009
b0638,TU0-13010
b0639,TU0-13010
b0640,TU0-13010
b0641,TU0-13010
b0642,TU0-13010
b0643,TU0-8560
b0644,TU0-8561
b0645,TU0-13011
b0646,TU0-13011
b0647,TU0-8562
b0648,TU0-13012
b0649,TU0-13012
b0650,TU0-13013
b0651,TU0-13014
b0652,TU0-42594
b0653,TU0-42594
b0654,TU0-42594
b0655,TU0-42594
b0656,TU0-13015
b0657,TU0-13016
b0658,TU0-13016
b0659,TU0-14471
b0660,TU0-14471
b0661,TU0-13018
b0662,TU0-8533
b0664,TU00507
b0665,TU00507
b0666,TU00507
b0668,TU00507
b0670,TU00507
b0672,TU00507
b0673,TU00507
b0674,TU0-4929
b0675,TU00043
b0676,TU00043
b0677,TU00043
b0678,TU00043
b0679,TU0-4421
b0680,TU0-14467
b0681,TU0-13021
b0682,TU0-13022
b0683,TU0-1282
b0684,TU0-1282
b0685,TU0-8265
b0686,TU0-13023
b0687,TU0-4444
b0688,TU0-4444
b0689,TU0-13024
b0691,TU0-8375
b0692,TU00360
b0693,TU00360
b0694,TU00292
b0695,TU00292
b0696,TU00035
b0697,TU00035
b0698,TU00035
b0699,TU0-13025
b0700,TU0-13026
b0702,TU0-13026
b0703,TU0-13027
b0704,TU0-13027
b0705,TU0-13029
b0706,TU0-13030
b0707,TU0-14679
b0708,TU0-14679
b0709,TU0-8563
b0710,TU0-8455
b0711,TU0-8455
b0712,TU0-8455
b0713,TU0-8455
b0714,TU0-8455
b0715,TU0-13031
b0716,TU0-13032
b0717,TU0-13032
b0718,TU0-13032
b0719,TU0-13033
b0720,TU00416
b0721,TU00524
b0722,TU00524
b0723,TU00524
b0724,TU00524
b0726,TU00524
b0727,TU00524
b0728,TU00524
b0729,TU00524
b0730,TU00408
b0731,TU0-4482
b0732,TU0-44203
b0733,TU00100
b0734,TU00100
b0735,TU0-14366
b0736,TU00367
b0737,TU00367
b0738,TU00367
b0739,TU00367
b0740,TU21
b0741,TU21
b0742,TU21
b0743,TU00492
b0744,TU00492
b0745,TU00492
b0746,TU0-13034
b0747,TU0-13034
b0748,TU0-13035
b0749,TU0-13036
b0750,TU0-13037
b0751,TU0-13037
b0752,TU0-13038
b0753,TU0-13039
b0754,TU00009
b0755,TU0-45252
b0756,TU0-4545
b0757,TU0-42588
b0758,TU0-42581
b0759,TU0-45178
b0760,TU0-13040
b0761,TU0-13040
b0762,TU0-13041
b0763,TU0-14276
b0764,TU0-14276
b0765,TU0-14276
b0766,TU0-8564
b0767,TU0-8101
b0768,TU0-8565
b0769,TU0-13042
b0770,TU0-13043
b0771,TU0-13044
b0772,TU0-13045
b0773,TU0-13046
b0774,TU00013
b0775,TU00117
b0776,TU00117
b0777,TU00117
b0778,TU00117
b0779,TU0-14730
b0780,TU0-6363
b0781,TU00300
b0782,TU00300
b0783,TU00300
b0784,TU00300
b0785,TU00300
b0786,TU0-13047
b0787,TU0-13048
b0788,TU0-13049
b0789,TU0-13049
b0790,TU0-13049
b0791,TU0-8566
b0792,TU0-13050
b0793,TU0-13050
b0794,TU0-13050
b0795,TU0-13050
b0796,TU0-13050
b0797,TU0-8500
b0798,TU0-8567
b0799,TU0-6301
b0800,TU0-14368
b0801,TU0-13051
b0802,TU0-13052
b0803,TU0-13053
b0804,TU0-13054
b0805,TU0-2521
b0806,TU0-13056
b0807,TU0-8568
b0808,TU0-13057
b0809,TU0-8001
b0810,TU00172
b0811,TU00172
b0812,TU0-45200
b0813,TU0-13058
b0814,TU0-14688
b0815,TU0-8569
b0817,TU0-13059
b0818,TU0-13059
b0819,TU0-8334
b0820,TU0-8503
b0821,TU0-13060
b0822,TU0-13061
b0823,TU0-13062
b0824,TU0-13062
b0825,TU0-8800
b0826,TU00302
b0827,TU00302
b0828,TU0-13063
b0829,TU0-13063
b0830,TU0-13063
b0831,TU0-13063
b0832,TU0-13063
b0833,TU0-13064
b0834,TU0-13064
b0835,TU0-8632
b0836,TU0-13065
b0837,TU0-13066
b0838,TU0-8633
b0839,TU0-8782
b0840,TU0-13067
b0841,TU0-7822
b0842,TU423
b0843,TU0-13068
b0844,TU0-13069
b0845,TU0-13069
b0846,TU0-8671
b0847,TU0-13071
b0848,TU0-8672
b0849,TU721
b0850,TU0-2101
b0851,TU0-2101
b0852,TU0-2121
b0853,TU0-2121
b0854,TU00322
b0855,TU00322
b0856,TU00322
b0857,TU00322
b0858,TU0-13072
b0859,TU0-13072
b0860,TU0-8161
b0861,TU0-14677
b0862,TU0-14677
b0863,TU0-14677
b0864,TU0-14677
b0865,TU0-8201
b0866,TU0-13073
b0867,TU0-13073
b0868,TU0-13074
b0869,TU0-14618
b0870,TU0-14618
b0871,TU541
b0872,TU0-14451
b0873,TU0-14451
b0874,TU0-13076
b0875,TU0-1106
b0876,TU0-8670
b0877,TU0-8513
b0878,TU0-14298
b0879,TU0-8349
b0880,TU0-6486
b0881,TU0-14357
b0882,TU00446
b0883,TU00508
b0884,TU-8390
b0885,TU0-13077
b0886,TU00254
b0887,TU00254
b0888,TU0-13078
b0889,TU00181
b0890,TU0-14447
b0891,TU0-13079
b0892,TU0-13079
b0893,TU0-13080
b0894,TU0-1122
b0895,TU0-1122
b0896,TU0-1122
b0897,TU-8382
b0898,TU0-13081
b0899,TU0-13082
b0900,TU0-8674
b0901,TU0-8673
b0902,TU0-13083
b0903,TU00379
b0904,TU00379
b0905,TU0-13084
b0906,TU0-13085
b0907,TU0-42569
b0908,TU00357
b0909,TU0-13086
b0910,TU361
b0911,TU565
b0912,TU565
b0913,TU0-13087
b0914,TU0-13087
b0915,TU0-13087
b0916,TU0-13087
b0917,TU0-13088
b0918,TU0-13088
b0919,TU0-13089
b0920,TU0-8676
b0921,TU261
b0922,TU261
b0923,TU261
b0924,TU261
b0925,TU0-13090
b0926,TU0-13091
b0927,TU0-13091
b0928,TU0-6482
b0929,TU00050
b0930,TU0-13093
b0931,TU00195
b0932,TU0-8489
b0933,TU0-6629
b0934,TU0-6629
b0935,TU0-6629
b0936,TU0-6629
b0937,TU0-6629
b0938,TU0-13094
b0939,TU0-13095
b0940,TU0-13095
b0941,TU0-13095
b0942,TU0-13095
b0943,TU0-13095
b0944,TU0-13095
b0945,TU00061
b0946,TU0-13096
b0947,TU0-8678
b0948,TU0-2001
b0949,TU0-2001
b0950,TU0-45259
b0951,TU0-45259
b0952,TU0-14325
b0953,TU0-42483
b0954,TU00092
b0955,TU0-13098
b0956,TU0-8677
b0957,TU00048
b0958,TU00066
b0959,TU0-8679
b0960,TU0-13099
b0961,TU0-13099
b0962,TU0-8809
b0963,TU0-13100
b0964,TU0-13101
b0965,TU0-8680
b0966,TU0-13102
b0967,TU0-13103
b0968,TU0-8681
b0969,TU0-13104
b0970,TU0-13105
b0971,TU00509
b0972,TU00288
b0973,TU00288
b0974,TU00288
b0975,TU00288
b0976,TU00288
b0977,TU00288
b0978,TU0-45265
b0979,TU0-45265
b0980,TU0-45265
b0981,TU0-13106
b0982,TU0-13106
b0983,TU0-13106
b0984,TU0-13107
b0985,TU0-13107
b0986,TU0-13107
b0987,TU0-13108
b0988,TU0-13109
b0989,TU0-8780
b0990,TU0-6983
b0991,TU0-13110
b0992,TU0-13111
b0993,TU0-13112
b0994,TU0-8530
b0995,TU793
b0996,TU00212
b0997,TU00212
b0998,TU00212
b0999,TU00387
b1000,TU00387
b1001,TU0-13113
b1002,TU0-7401
b1003,TU0-13114
b1004,TU0-13114
b1006,TU0-3645
b1007,TU0-3645
b1008,TU0-3645
b1009,TU0-3645
b1010,TU0-3645
b1011,TU0-3645
b1012,TU0-3645
b1013,TU0-14540
b1014,TU355
b1015,TU122
b1018,TU0-13116
b1019,TU0-13116
b1020,TU866
b1021,TU0-8471
b1022,TU0-8471
b1023,TU0-8471
b1024,TU0-8471
b1025,TU0-8682
b1026,TU0-13117
b1027,TU0-13117
b1028,TU0-13118
b1029,TU0-13118
b1032,TU00510
b1033,TU0-13119
b1034,TU0-13120
b1035,TU0-13120
b1036,TU0-13121
b1037,TU0-45257
b1038,TU0-45257
b1039,TU0-45257
b1040,TU0-45257
b1041,TU00390
b1042,TU0-42695
b1043,TU00390
b1044,TU0-42664
b1045,TU0-42664
b1046,TU0-14619
b1047,TU0-8826
b1048,TU0-4143
b1049,TU0-4143
b1050,TU0-13124
b1051,TU0-8150
b1053,TU0-13125
b1054,TU0-901
b1055,TU0-921
b1056,TU0-45228
b1057,TU0-45228
b1058,TU0-13127
b1059,TU0-13127
b1060,TU0-8351
b1061,TU0-13128
b1062,TU00060
b1063,TU0-13129
b1064,TU0-13130
b1065,TU0-13131
b1066,TU0-8281
b1067,TU0-14349
b1068,TU0-14350
b1069,TU0-13132
b1070,TU00272
b1071,TU00272
b1072,TU00272
b1073,TU00273
b1074,TU00273
b1075,TU00273
b1076,TU00273
b1077,TU00273
b1078,TU00273
b1079,TU00273
b1080,TU00273
b1081,TU00273
b1082,TU0-1545
b1083,TU0-1545
b1084,TU0-14273
b1085,TU0-13133
b1086,TU0-13134
b1087,TU0-8683
b1088,TU602
b1089,TU0-1
b1090,TU0-1
b1091,TU0-1
b1092,TU0-1
b1093,TU0-1
b1094,TU441
b1095,TU441
b1096,TU0-13135
b1097,TU0-13135
b1098,TU0-13135
b1099,TU0-13135
b1100,TU0-13135
b1101,TU0-1142
b1102,TU0-2581
b1103,TU0-13136
b1104,TU0-13136
b1105,TU0-13136
b1106,TU0-13136
b1107,TU0-13136
b1108,TU0-13136
b1109,TU00158
b1110,TU0-13137
b1111,TU0-8684
b1112,TU0-8685
b1113,TU0-13138
b1114,TU0-2081
b1115,TU0-13140
b1116,TU0-13141
b1117,TU0-13141
b1118,TU0-13141
b1119,TU0-13142
b1120,TU0-13142
b1121,TU0-13143
b1122,TU0-13143
b1123,TU00321
b1124,TU00321
b1125,TU00321
b1126,TU00321
b1127,TU0-8490
b1128,TU0-13144
b1129,TU0-41681
b1130,TU00319
b1131,TU00054
b1132,TU00054
b1133,TU0-14364
b1134,TU0-13145
b1135,TU0-13145
b1136,TU00425
b1137,TU0-13147
b1138,TU0-13147
b1139,TU0-8848
b1140,TU0-13148
b1141,TU0-13148
b1142,TU0-13148
b1143,TU0-8635
b1144,TU0-13149
b1145,TU0-13150
b1146,TU0-13151
b1147,TU0-13151
b1148,TU0-13151
b1149,TU0-13151
b1150,TU0-13151
b1151,TU0-13151
b1152,TU0-13151
b1153,TU0-13151
b1154,TU0-13151
b1155,TU0-13151
b1156,TU0-13152
b1157,TU0-13152
b1158,TU0-13153
b1159,TU0-13154
b1160,TU0-13156
b1161,TU0-13157
b1162,TU0-13158
b1163,TU0-42501
b1164,TU0-45166
b1165,TU0-45166
b1166,TU0-45166
b1167,TU0-45166
b1168,TU0-13163
b1171,TU0-13167
b1172,TU0-13167
b1174,TU00299
b1175,TU00299
b1176,TU00299
b1177,TU0-8687
b1178,TU0-8688
b1179,TU0-13169
b1180,TU0-13170
b1181,TU0-13171
b1182,TU581
b1183,TU00180
b1184,TU00180
b1185,TU0-13172
b1186,TU0-13173
b1187,TU0-8794
b1188,TU0-8686
b1189,TU461
b1190,TU461
b1191,TU0-13174
b1192,TU0-13175
b1193,TU0-8791
b1194,TU0-1548
b1195,TU0-13176
b1196,TU0-13177
b1197,TU00396
b1198,TU0-14518
b1199,TU0-7981
b1200,TU0-7981
b1201,TU0-7962
b1202,TU0-13178
b1203,TU0-1782
b1204,TU0-1781
b1205,TU0-8689
b1206,TU0-13179
b1207,TU0-8323
b1208,TU0-8323
b1209,TU0-8323
b1210,TU0-4202
b1211,TU0-4201
b1212,TU0-4201
b1213,TU305
b1214,TU305
b1215,TU305
b1216,TU0-8777
b1217,TU00249
b1218,TU0-14458
b1219,TU0-8690
b1220,TU0-8691
b1221,TU00156
b1222,TU00156
b1223,TU0-8324
b1224,TU00044
b1225,TU00044
b1226,TU00044
b1227,TU00044
b1228,TU0-13180
b1229,TU0-14549
b1230,TU0-14549
b1231,TU00511
b1232,TU0-13182
b1233,TU0-13183
b1234,TU0-8367
b1235,TU0-8364
b1236,TU0-7441
b1237,TU00139
b1238,TU0-8527
b1241,TU00198
b1242,TU0-13185
b1243,TU00222
b1244,TU0-45147
b1245,TU0-45147
b1246,TU0-45147
b1247,TU0-45147
b1248,TU863
b1249,TU863
b1250,TU0-4403
b1251,TU0-13188
b1252,TU00167
b1253,TU0-13189
b1254,TU0-13190
b1255,TU0-13190
b1256,TU0-8813
b1257,TU0-13193
b1258,TU0-13193
b1259,TU0-13193
b1260,TU00067
b1261,TU00067
b1262,TU00067
b1263,TU00067
b1264,TU00067
b1265,TU0-42510
b1266,TU0-13194
b1267,TU0-13194
b1268,TU0-13194
b1269,TU0-13195
b1270,TU0-13196
b1271,TU0-13196
b1272,TU0-45253
b1273,TU0-8692
b1274,TU0-45223
b1275,TU00077
b1276,TU0-14625
b1277,TU0-1742
b1278,TU0-13199
b1279,TU0-45261
b1280,TU0-45261
b1281,TU0-6407
b1282,TU0-6407
b1283,TU0-45230
b1284,TU0-8475
b1285,TU0-4021
b1286,TU583
b1287,TU0-13203
b1288,TU0-42604
b1289,TU0-13205
b1290,TU0-13206
b1291,TU0-13206
b1292,TU0-13206
b1293,TU0-13206
b1294,TU0-13206
b1295,TU0-13207
b1296,TU0-13209
b1297,TU0-13209
b1298,TU0-13210
b1299,TU0-13210
b1300,TU0-13210
b1301,TU0-13210
b1302,TU0-13210
b1303,TU0-1803
b1304,TU00326
b1305,TU0-14550
b1306,TU0-14550
b1307,TU0-14550
b1308,TU0-14499
b1309,TU0-13212
b1310,TU0-13212
b1311,TU0-13212
b1312,TU0-13212
b1313,TU0-13212
b1314,TU0-13212
b1315,TU0-13212
b1316,TU0-13212
b1317,TU0-13212
b1318,TU0-13212
b1319,TU0-13212
b1320,TU0-8695
b1321,TU0-13214
b1322,TU0-13214
b1323,TU00068
b1324,TU544
b1325,TU0-8693
b1326,TU0-41739
b1327,TU0-13216
b1328,TU0-13217
b1329,TU0-13218
b1330,TU0-8636
b1331,TU0-13219
b1332,TU0-13220
b1333,TU0-13221
b1334,TU00022
b1335,TU0-13222
b1336,TU0-13222
b1337,TU0-13222
b1338,TU0-13222
b1339,TU0-8760
b1340,TU0-8696
b1341,TU0-8697
b1342,TU0-13223
b1344,TU0-13225
b1345,TU0-13226
b1346,TU0-13226
b1347,TU0-13226
b1348,TU0-13226
b1349,TU0-13226
b1350,TU0-13226
b1351,TU0-13227
b1352,TU0-13228
b1353,TU0-8509
b1355,TU0-13229
b1356,TU0-13230
b1357,TU0-13231
b1358,TU0-13231
b1359,TU0-13231
b1360,TU0-13231
b1361,TU0-13231
b1362,TU0-13231
b1363,TU0-13233
b1365,TU0-13234
b1366,TU0-13234
b1368,TU0-13235
b1370,TU0-8834
b1372,TU0-13236
b1373,TU0-13236
b1374,TU0-13237
b1375,TU0-13238
b1376,TU0-13239
b1377,TU0-42540
b1378,TU0-42540
b1379,TU0-13241
b1380,TU0-8353
b1381,TU0-13242
