,0,1,2,3,4,5,6,7,8,9,10,11,12,13
EX_glcglyc_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gln__L_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glu__L_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0731475406790925e-23,0.0,0.0,0.0,0.0
EX_gly_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h2_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_hco3_e,0,0,0,0.0,4.7990130382645e-23,0.0,0.0,0.0,0.0,2.2364241522038964e-23,0.0,0.0,0.0,0.0
EX_his__L_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_leu__L_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_lys__L_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mal__L_e,0,0,0,7.858615764319233e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_nh4_e,0,0,0,3.5549383020728496e-23,3.4995250046322207e-23,2.860813706761667e-23,2.860813706761667e-23,0.0,2.5849581047043133e-23,2.860813706761667e-23,0.0,0.0,0.0,0.0
EX_pro__L_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ptrc_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pyr_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ser__L_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_spmd_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_succ_e,0,0,0,0.0007435434943647666,0.16891827731358072,0.2992858637935257,0.44931069136271456,0.5993259189730948,0.7100535120650922,0.6977646464168766,0.8286260608026836,0.8286260608026836,0.8286260608026836,0.8286260608026836
EX_sucr_e,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_urea_e,0,0,0,2.1568034395824756e-22,1.6417963573580119e-22,1.4595746185000293e-22,1.4199785524485745e-22,0.0,1.1793218691700144e-22,1.4595746185000293e-22,0.0,0.0,0.0,0.0
DM_cyanphy_c,0,0,0,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037
DM_polyp_c,0,0,0,0.0,3.1084014292086683e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_glycogen_c,0,0,0,0.061667,0.061667,0.061667,0.061667,0.061667,0.061667,0.061667,0.061667,0.061667,0.061667,0.061667
DM_spmd_c,0,0,0,0.052857,0.052857,0.052857,0.052857,0.052857,0.052857,0.052857,0.052857,0.052857,0.052857,0.052857
DM_sucr_c,0,0,0,0.030833,0.030833,0.030833,0.030833,0.030833,0.030833,0.030833,0.030833,0.030833,0.030833,0.030833
DM_dialurate_c,0,0,0,5.836824988999814e-51,1.065799095956851e-22,0.0,0.0,-3.7519693020139383e-53,0.0,0.0,0.0,0.0,0.0,0.0
DM_z_c,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_meoh_c,0,0,0,-4.507738623493229e-43,4.663480444051967e-22,0.0,0.0,-1.7763761252922895e-50,-5.2475974434545034e-45,-1.868878974284699e-48,0.0,0.0,0.0,0.0
DM_dad_5_c,0,0,0,4.669409491588532e-49,0.0,0.0,0.0,0.0,0.0,0.0,3.28513151512429e-23,3.28513151512429e-23,3.28513151512429e-23,3.28513151512429e-23
transcription_TU220H-1903_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,-5.8624540784945986e-31,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-676_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,2.0456532523386256e-26,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-2145_from_SGL_RS12540-MONOMER,0,0,0,0.0,-1.2467551048132686e-43,0.0,0.0,3.0521849790627057e-35,4.713470776002906e-43,-1.3467059360008303e-43,0.0,0.0,0.0,0.0
transcription_TU220H-286_from_SGL_RS12540-MONOMER,0,0,0,3.798638785157216e-10,4.173620319778059e-10,4.5424863812106115e-10,4.6204330783941323e-10,4.698522773403784e-10,5.36659732649088e-10,4.737392991427553e-10,5.737142509133447e-10,5.737142509133447e-10,5.737142509133447e-10,5.737142509133447e-10
transcription_TU220H-1330_from_SGL_RS12540-MONOMER,0,0,0,-6.032465523478746e-44,-1.1068945882115818e-31,-2.0998499306680563e-32,-2.0998499306677166e-32,1.6050409966174542e-26,0.0,-2.0998499306678888e-32,0.0,0.0,0.0,0.0
transcription_TU220H-1232_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-615_from_SGL_RS12540-MONOMER,0,0,0,0.0,-1.1991761139945433e-29,9.256638728451685e-65,0.0,-1.001759668420706e-25,0.0,-9.562513204041317e-31,-3.105680062011137e-31,-3.105680062011137e-31,-3.105680062011137e-31,0.0
transcription_TU220H-2566_from_SGL_RS12540-MONOMER,0,0,0,5.941895145004949e-10,5.586253720923646e-10,5.194806403943886e-10,4.738813750565517e-10,4.282850320577791e-10,3.9439177859184654e-10,3.3708324584418643e-10,3.5343687020109504e-10,3.5343687020109504e-10,3.5343687020109504e-10,3.5343687020109504e-10
transcription_TU220H-554_from_SGL_RS12540-MONOMER,0,0,0,0.0,-2.2832894679018996e-30,1.9468972939106977e-44,-1.9767708452685658e-30,1.0610461953872627e-31,-3.431014218168695e-30,-1.2599267414489948e-30,0.0,0.0,0.0,0.0
transcription_TU220H-2587_from_SGL_RS12540-MONOMER,0,0,0,1.0326504080542663e-11,2.067918899543137e-11,2.763517337858477e-11,2.7635513371830674e-11,2.7639262661716926e-11,4.169599801425834e-11,2.763618520929109e-11,4.7844822580469056e-11,4.7844822580469056e-11,4.7844822580469056e-11,4.7844822580469056e-11
transcription_TU220H-334_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,0.0,-4.6525405423271046e-39,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-2539_from_SGL_RS12540-MONOMER,0,0,0,1.8736635270530693e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-1558_from_SGL_RS12540-MONOMER,0,0,0,0.0,-2.283289467900777e-30,-1.896418432659547e-44,-1.9767708452685682e-30,1.0610461954647672e-31,-3.431014218169485e-30,-1.2599267414489191e-30,0.0,0.0,0.0,0.0
transcription_TU220H-1288_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-1118_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-1641_from_SGL_RS12540-MONOMER,0,0,0,2.0277506865524573e-14,4.097139041680276e-14,5.4992677767635434e-14,5.4992421606258286e-14,5.4999060733956254e-14,8.361708498646994e-14,5.499187825090676e-14,9.625254306101172e-14,9.625254306101172e-14,9.625254306101172e-14,9.625254306101172e-14
transcription_TU220H-2184_from_SGL_RS12540-MONOMER,0,0,0,-5.810022824339769e-51,0.0,0.0,0.0,6.293206411460988e-26,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-675_from_SGL_RS12540-MONOMER,0,0,0,9.12598169657492e-16,1.8439355563117658e-15,2.47496979821686e-15,2.4749582695607254e-15,2.47525706644071e-15,3.763223911933975e-15,2.4749338156126853e-15,4.3318882940043256e-15,4.3318882940043256e-15,4.3318882940043256e-15,4.3318882940043256e-15
transcription_TU220H-2805_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-1775_from_SGL_RS12540-MONOMER,0,0,0,2.3641346637507956e-11,4.7470852268056103e-11,6.347993947739099e-11,6.347860770224566e-11,6.348512254074406e-11,9.58333423586306e-11,6.347559227419746e-11,1.0998088101824104e-10,1.0998088101824104e-10,1.0998088101824104e-10,1.0998088101824104e-10
transcription_TU220H-2285_from_SGL_RS12540-MONOMER,0,0,0,-2.0046183209464986e-30,-1.404229614213985e-30,0.0,-1.2107477098748648e-30,-1.3516631121339603e-30,-9.832010088043523e-31,-1.2107477098748648e-30,0.0,0.0,0.0,0.0
transcription_TU220H-1062_from_SGL_RS12540-MONOMER,0,0,0,0.0,-1.5095783566061134e-29,5.157130306846587e-32,2.7006198341825192e-30,-5.223712904234615e-29,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-753_from_SGL_RS12540-MONOMER,0,0,0,3.0771725594583263e-44,9.771686626895666e-32,5.128620932430544e-45,-2.0514483729722175e-44,4.627175744181543e-31,-9.851931609729268e-32,-1.0257241864861087e-44,0.0,0.0,0.0,0.0
transcription_TU220H-2846_from_SGL_RS12540-MONOMER,0,0,0,7.977450354184291e-14,1.6011901847377367e-13,2.1455495194423351e-13,2.145501855499326e-13,2.145721898753289e-13,3.2567617773126874e-13,2.1453828771020281e-13,3.747311668160252e-13,3.747311668160252e-13,3.747311668160252e-13,3.747311668160252e-13
transcription_TU220H-1883_from_SGL_RS12540-MONOMER,0,0,0,0.0,3.4089684851973357e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-1320_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,6.094963903450023e-32,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-1857_from_SGL_RS12540-MONOMER,0,0,0,7.357063916796077e-13,1.4807476289029511e-12,1.9812716677292636e-12,1.981192968478925e-12,1.981359601651423e-12,2.9927344303300603e-12,1.9810486775555317e-12,3.4350246724228997e-12,3.4350246724228997e-12,3.4350246724228997e-12,3.4350246724228997e-12
transcription_TU220H-1647_from_SGL_RS12540-MONOMER,0,0,0,0.0,7.262326833009674e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-1938_from_SGL_RS12540-MONOMER,0,0,0,-3.750645713070556e-44,-5.281827999289183e-32,-1.00199660168186e-32,-1.0019966016835995e-32,0.0,0.0,-1.0019966016836118e-32,0.0,0.0,0.0,0.0
transcription_TU220H-614_from_SGL_RS12540-MONOMER,0,0,0,1.419151067659571e-32,7.92006567732017e-32,1.0794285259714498e-32,1.0794291078455353e-32,1.0692344204988243e-32,2.0225324306623989e-32,-6.383303397504464e-50,0.0,0.0,0.0,0.0
transcription_TU220H-1101_from_SGL_RS12540-MONOMER,0,0,0,2.3340283211247526e-14,4.715983390998748e-14,6.329893917204115e-14,6.329864431927004e-14,6.33062862410198e-14,9.624686396735067e-14,6.329801889387269e-14,1.1079082008185007e-13,1.1079082008185007e-13,1.1079082008185007e-13,1.1079082008185007e-13
transcription_TU220H-1611_from_SGL_RS12540-MONOMER,0,0,0,4.314805991523606e-19,9.2567997363487e-19,1.2904732294144734e-18,1.2904518720724584e-18,1.2906157258906945e-18,2.107169278342895e-18,1.290403277489399e-18,2.4973516433725052e-18,2.4973516433725052e-18,2.4973516433725052e-18,2.4973516433725052e-18
transcription_TU220H-389_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,1.564273070400077e-38,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-907_from_SGL_RS12540-MONOMER,0,0,0,0.0,3.049531108620122e-63,1.2198124434480487e-62,-3.049531108620122e-63,3.621911189152055e-30,-6.099062217240244e-63,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-525_from_SGL_RS12540-MONOMER,0,0,0,1.818027713017748e-09,1.9270639375310217e-09,1.7209820537350904e-09,1.3217559663374943e-09,9.226224570485904e-10,9.022896723189994e-10,6.709446212816873e-10,6.839433039499517e-10,6.839433039499517e-10,6.839433039499517e-10,6.839433039499517e-10
transcription_TU220H-2216_from_SGL_RS12540-MONOMER,0,0,0,9.276274499653625e-12,1.7270677820815935e-11,2.2667866831754308e-11,2.266402642028433e-11,2.2662837475561765e-11,3.3621796866943196e-11,2.2654647803691247e-11,3.8432616281351463e-11,3.8432616281351463e-11,3.8432616281351463e-11,3.8432616281351463e-11
transcription_TU220H-1132_from_SGL_RS12540-MONOMER,0,0,0,2.8478742957730476e-08,5.744161175716171e-08,7.68930622324383e-08,7.689647514294926e-08,7.690941926560354e-08,1.1619342079465338e-07,7.690288073791025e-08,1.3336946001184407e-07,1.3336946001184407e-07,1.3336946001184407e-07,1.3336946001184407e-07
transcription_TU220H-2096_from_SGL_RS12540-MONOMER,0,0,0,0.0,-2.0594315646491213e-25,0.0,0.0,0.0,-2.0376106239593316e-25,-1.1573216982811545e-44,0.0,0.0,0.0,0.0
transcription_TU220H-2177_from_SGL_RS12540-MONOMER,0,0,0,2.7533325142012365e-10,2.4643526647873504e-10,2.1229941700603493e-10,1.6825952750843955e-10,1.2422426084770156e-10,9.892670610604419e-11,3.6140072239652435e-11,6.26334829552705e-11,6.26334829552705e-11,6.26334829552705e-11,6.26334829552705e-11
transcription_TU220H-2607_from_SGL_RS12540-MONOMER,0,0,0,-7.187138075958531e-51,2.6762011051193826e-31,0.0,-6.99036655442226e-32,4.2437605470802577e-26,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-2737_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,2.158168770331208e-30,5.8444389885701155e-31,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-1714_from_SGL_RS12540-MONOMER,0,0,0,4.998256554035402e-20,2.0143482679248252e-19,3.5942321737841704e-19,3.5943878632773546e-19,3.595427792024172e-19,8.147397187600139e-19,3.5946919483551733e-19,1.0702908285888262e-18,1.0702908285888262e-18,1.0702908285888262e-18,1.0702908285888262e-18
transcription_TU220H-380_from_SGL_RS12540-MONOMER,0,0,0,5.769144581952674e-45,8.738593921118998e-27,-3.718128975786974e-47,0.0,-2.198587243146768e-27,1.2371418816103013e-48,-7.569791808187024e-46,0.0,0.0,0.0,0.0
transcription_TU220H-1229_from_SGL_RS12540-MONOMER,0,0,0,0.0,-6.0846500415113025e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-951_from_SGL_RS12540-MONOMER,0,0,0,-1.6949219504456192e-51,-4.5405621227922817e-51,0.0,5.250164199980579e-52,2.960703677487672e-26,4.1276280190129416e-51,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-2842_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-2119_from_SGL_RS12540-MONOMER,0,0,0,8.633847551482728e-10,8.117084168155196e-10,7.548293171888403e-10,6.885714826463618e-10,6.223178943972558e-10,5.730694347211164e-10,4.89797494865631e-10,5.135600649154338e-10,5.135600649154338e-10,5.135600649154338e-10,5.135600649154338e-10
transcription_TU220H-180_from_SGL_RS12540-MONOMER,0,0,0,2.9951553324149e-10,2.5094458846528584e-10,2.014746175513648e-10,1.511059631635236e-10,1.0073748440497543e-10,5.07285105994879e-11,-1.6933091972782477e-43,0.0,0.0,0.0,0.0
transcription_TU220H-1177_from_SGL_RS12540-MONOMER,0,0,0,9.12598169657492e-16,1.8439355563117658e-15,2.47496979821686e-15,2.4749582695607254e-15,2.47525706644071e-15,3.763223911933975e-15,2.4749338156126853e-15,4.3318882940043256e-15,4.3318882940043256e-15,4.3318882940043256e-15,4.3318882940043256e-15
transcription_TU220H-2167_from_SGL_RS12540-MONOMER,0,0,0,0.0,-8.746224216048895e-25,0.0,0.0,-3.4986841053205876e-38,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-1806_from_SGL_RS12540-MONOMER,0,0,0,1.3608946172414574e-30,0.0,2.524171096061406e-30,0.0,0.0,-2.894441565332792e-31,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-2069_from_SGL_RS12540-MONOMER,0,0,0,7.550305437018489e-45,3.989610782446021e-34,5.576752546173667e-38,-3.654398574548982e-48,0.0,-5.820562183321663e-49,5.1153426855901095e-47,0.0,0.0,0.0,0.0
transcription_TU220H-761_from_SGL_RS12540-MONOMER,0,0,0,8.61637258211053e-11,7.219098282752364e-11,5.795961070443441e-11,4.34697080283258e-11,2.897985587672285e-11,1.4593425026418053e-11,-4.00119079224778e-31,0.0,0.0,0.0,0.0
transcription_TU220H-553_from_SGL_RS12540-MONOMER,0,0,0,0.0,-2.283289467903349e-30,6.154982505719109e-45,-1.9767708452685962e-30,-1.4926886127638156e-56,-3.431014218173354e-30,-1.259926741449084e-30,0.0,0.0,0.0,0.0
transcription_TU220H-1619_from_SGL_RS12540-MONOMER,0,0,0,-5.255169080091883e-31,-3.917706715165409e-31,-3.588349015397573e-31,-3.4910024989341854e-31,-1.7755009492953381e-31,-2.920064804720221e-31,-3.588349015397573e-31,0.0,0.0,0.0,0.0
transcription_TU220H-1813_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,-2.7614684380331533e-25,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-2630_from_SGL_RS12540-MONOMER,0,0,0,0.0,-1.870126908407087e-30,-9.932784658380264e-32,-9.932784658380264e-32,-9.733672374281887e-31,0.0,1.1627674783956386e-31,3.77639610113799e-32,3.77639610113799e-32,3.77639610113799e-32,0.0
transcription_TU220H-709_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,1.9415383847246567e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-1961_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,9.195387240188554e-31,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-2740_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,0.0,6.157082423873815e-38,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU220H-1899_from_SGL_RS12540-MONOMER,0,0,0,9.12598169657492e-16,1.8439355563117658e-15,2.47496979821686e-15,2.4749582695607254e-15,2.47525706644071e-15,3.763223911933975e-15,2.4749338156126853e-15,4.3318882940043256e-15,4.3318882940043256e-15,4.3318882940043256e-15,4.3318882940043256e-15
transcription_TU220H-1610_from_SGL_RS12540-MONOMER,0,0,0,0.0,0.0,0.0,2.7858456188992986e-39,1.6053263644986608e-31,-2.3207386057306778e-32,-1.5157210157537377e-64,0.0,0.0,0.0,0.0
transcription_TU220H-2634_from_SGL_RS12540-MONOMER,0,0,0,7.475892830080153e-20,3.0130594634798417e-19,5.376328051910055e-19,5.376539928087012e-19,5.378074495986365e-19,1.218715833547088e-18,5.376949775542349e-19,1.6009819345419681e-18,1.6009819345419681e-18,1.6009819345419681e-18,1.6009819345419681e-18
transcription_TU220H-1122_from_SGL_RS12540-MONOMER,0,0,0,0.0,-2.097281496265569e-31,0.0,0.0,7.392037705219285e-26,-1.7260105635867816e-31,-2.157660702193377e-44,0.0,0.0,0.0,0.0
