,0,1,2,3,4,5,6,7,8,9,10,11,12,13
EX_no2_e,3.719903236249828e-55,1.812008667862618e-23,9.951689054803312e-23,-1.0075444348755841e-23,2.4268772971612218e-23,0.0,-2.281703539770655e-23,0.0,0.0,9.64729401075276e-36,0.0,0.0,0.0,0.0
EX_o2_e,-1.109097736816657e-32,2.461208926104588e-22,2.962364265448996e-22,6.50678901011457e-22,2.4825782506098676e-23,1.826441888420117e-23,1.4436048847271414e-23,7.244925863647306e-56,6.332940257630413e-22,-1.544555304548776e-53,0.0,0.0,0.0,0.0
EX_urea_e,4.340369277878385e-24,7.620290857776427e-24,3.176605321654244e-57,0.0,-1.8493497388761004e-35,0.0,-6.461387235792137e-36,5.070884269209226e-34,1.8151366809939378e-37,-6.500653638673299e-58,0.0,0.0,0.0,0.0
EX_chol_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_adn_e,-0.03893309107873477,-0.06331997706342679,-0.09548399158660373,-0.1363851104443107,-0.1901717685160903,-0.2548256463000375,-0.32865967144993663,-0.4085187195453001,-0.4998658772957035,-0.598813486257694,-0.5988134862576948,-0.5988134862576948,-0.5988134862576948,-0.5988134862576948
EX_cytd_e,-2.74602093451947e-23,-9.742643839574348e-50,-4.787695804497244e-23,-1.1272700863286082e-35,-7.672347521525238e-50,2.478959565005197e-25,-6.702655710441576e-50,3.9821766059219684e-50,-2.5288894243085137e-23,2.6002614554693197e-57,0.0,0.0,0.0,0.0
EX_dad_2_e,-0.0046385870184632,-0.0092771740369264,-0.0139157610553896,-0.0185543480738528,-0.023192935092316,-0.02712293021879949,-0.031096416393880066,-0.03574157408978591,-0.04088496960588017,-0.046385870184632,-0.04638587018463207,-0.04638587018463207,-0.04638587018463207,-0.04638587018463207
EX_dcyt_e,-2.74602093451947e-23,0.0,-3.908072024564178e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_dgsn_e,-0.0030207211529356,-0.0060414423058712,-0.0090621634588068,-0.0120828846117424,-0.015103605764678,-0.017662880682287625,-0.020250477657872593,-0.023275477739771063,-0.026624938161994103,-0.030207211529356,-0.030207211529356036,-0.030207211529356036,-0.030207211529356036,-0.030207211529356036
EX_thymd_e,-2.112071163475985e-23,4.416795895242011e-57,1.4640564657168455e-23,-5.697406619672207e-57,0.0,0.0,-3.009173636923729e-23,0.0,-2.778852350463529e-23,0.0,0.0,0.0,0.0,0.0
EX_duri_e,4.4368435979061154e-21,1.1306997491819548e-54,0.0,-5.469510354885319e-55,4.912765071289056e-23,7.830564097018025e-22,-1.6153468089480342e-35,-8.626665653359163e-22,-1.7354770836478393e-34,5.995794699221756e-39,0.0,0.0,0.0,0.0
EX_h_e,-56.22210276887281,-109.15264874834125,-163.1817137621834,-218.3908634782233,-276.45431535400564,-337.07443641883054,-400.09533548343836,-465.00181095650925,-532.4226667371021,-599.4140040056185,-599.4140040056209,-599.4140040056209,-599.4140040056209,-599.4140040056209
EX_malt_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fru_e,-2.396436143591183e-56,1.8955241613383297e-22,1.9483441905519287e-49,0.0,0.0,-4.664991204023536e-56,0.0,-6.414974075505647e-35,-2.2652905778804347e-34,3.747371687013597e-39,0.0,0.0,0.0,0.0
EX_glc__D_e,-5.193974192400573e-55,-1.0519985429763886e-54,5.784768020287982e-23,0.0,1.943234653326544e-24,7.21908852822378e-23,-1.392035844096293e-21,0.0,2.514471703278007e-23,9.314561044627439e-57,0.0,0.0,0.0,0.0
EX_glcn__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mnl_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acgam_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gsn_e,-2.74602093451947e-23,0.0,-3.908072024564178e-23,0.0,0.0,0.0,0.0,0.0,-2.7242828143841335e-23,0.0,0.0,0.0,0.0,0.0
EX_uri_e,-2.74602093451947e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_csn_e,-0.022275999455852215,-0.11956842459833429,-0.17578332053149964,-0.35343045772309234,-0.49405401452762476,-0.6592847044954429,-0.8469194442113028,-1.0580254196708803,-1.2986588561667647,-1.5603627664790185,-1.56036276647902,-1.56036276647902,-1.56036276647902,-1.56036276647902
EX_xan_e,-0.030510570689703052,-0.05468449816289992,-0.08655305667578395,-0.127036174496575,-0.17959526964600295,-0.24181976909296488,-0.3142610468035637,-0.39401417488237545,-0.4851243637278599,-0.5844402132451952,-0.5844402132451958,-0.5844402132451958,-0.5844402132451958,-0.5844402132451958
EX_ura_e,-0.06450273467771006,-0.034998269990180915,-0.0671915248943115,5.952118615022599e-35,-1.7474973868052827e-35,-2.13553819665829e-34,1.4740260987361895e-34,0.0,-7.277220945084357e-35,8.956915010386409e-36,0.0,0.0,0.0,0.0
EX_taur_e,0.0,0.0,7.935196843338233e-57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_etha_e,-2.995545179488979e-57,0.0,2.8946205888059244e-24,4.557925295737766e-56,0.0,0.0,0.0,1.2937367613655901e-57,0.0,0.0,0.0,0.0,0.0,0.0
EX_sucr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tre_e,-7.790996784254959e-23,-1.4326591080392105e-21,-7.641629503708304e-22,0.0,0.0,-3.4450390058705495e-23,-3.76727536942107e-23,0.0,-3.4719041601535024e-23,0.0,0.0,0.0,0.0,0.0
EX_2pg_e,-0.04628464781997872,-0.18005884615273843,-0.28509063187902256,-0.48208397506613254,-0.6169320351690494,-0.7573303617864413,-0.8978698804100609,-1.06136043042847,-1.235857638798027,-1.2455974061121267,-1.2455974061114794,-1.2455974061114794,-1.2455974061114794,-1.2455974061114794
EX_glyb_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_bz_e,0.0,1.0968426374590603e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3pg_e,0.0,0.0,0.0,0.0,6.941776568422001e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ac_e,3.0674382637967145e-54,-1.7667183580968043e-56,-2.541284257323395e-56,0.0,0.0,5.8683494147134325e-22,8.756812597894929e-56,0.0,0.0,1.6641673315003646e-55,0.0,0.0,0.0,0.0
EX_akg_e,-8.545387710818991e-36,1.4171734576119579e-36,1.7224817487889705e-35,0.0,0.0,-7.913987402571048e-35,9.104203017544802e-36,0.0,-5.2781994008602526e-36,0.0,0.0,0.0,0.0,0.0
EX_cit_e,2.323409361474591e-21,0.0,0.0,0.0,0.0,0.0,-7.012136111208851e-22,0.0,0.0,1.0224644084738241e-51,0.0,0.0,0.0,0.0
EX_for_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5349234430007695e-36,0.0,0.0,0.0,0.0
EX_fum_e,-0.0271583509682949,-0.0543167019365899,-0.0814750529048848,-0.10863340387318,-0.135791754841475,-0.1595270372924829,-0.18165563313937758,-0.19155783537155494,-0.19808584939408735,-0.2715835096828581,-0.27158350968294936,-0.27158350968294936,-0.27158350968294936,-0.27158350968294936
EX_succ_e,0.037045579261991674,0.07763382483504508,0.10796998588813356,0.12878160300689526,0.14596553853787866,0.1595270372924829,0.18165563313937758,0.19155783537155494,0.19808584939408735,0.2715835096828581,0.27158350968294936,0.27158350968294936,0.27158350968294936,0.27158350968294936
EX_icit_e,1.4977725897444895e-57,-2.2613994983639095e-54,2.83806605177522e-21,3.1453889685385578e-21,8.678730567917388e-23,-8.746858507544131e-57,0.0,5.498549207576269e-35,-2.9042186895903004e-36,1.8736858435067987e-40,0.0,0.0,0.0,0.0
EX_mal__L_e,-0.009887228293696771,-0.023317122898455174,-0.026494932983248752,-0.020148199133715253,-0.010173783696403671,7.841610060252468e-35,-6.01396037516789e-36,0.0,1.8304746767634818e-35,1.3304785756144797e-39,0.0,0.0,0.0,0.0
EX_glyclt_e,-2.1785820692985475e-36,-6.62929502296474e-48,-1.4713079395581613e-23,-9.289316670574785e-24,-1.4982921730332332e-22,-1.9583578747660953e-23,-1.6224804172809255e-46,-1.2243922633497838e-34,0.0,0.0,0.0,0.0,0.0,0.0
EX_no3_e,7.439806472499656e-55,-1.812008667862618e-23,-9.951689054803312e-23,1.0075444348755841e-23,-2.4268772971612218e-23,0.0,2.281703539770655e-23,9.629281462469577e-57,0.0,-2.552237010412937e-35,0.0,0.0,0.0,0.0
EX_pi_e,0.021623486189910158,0.14151939309477718,0.2203073863599458,0.3789250507177355,0.4579444524569857,0.5278012000124834,0.5812066176246613,0.6436561453303439,0.6976963858587364,0.5692409831418886,0.5692409831412394,0.5692409831412394,0.5692409831412394,0.5692409831412394
EX_so4_e,-0.0008275646576077224,-0.004025637523995893,-0.005674980781533052,-0.006518558481173306,-0.0062473229810685324,-0.0044170987321946135,-0.0052769193268771605,-0.0042402179060257355,-0.002674982191431517,-3.335929502567815e-16,0.0,0.0,0.0,0.0
EX_ala__L_e,-0.15880021356870858,-0.3100799703743171,-0.4488311889002338,-0.5742972817816967,-0.690857822424686,-0.7980243874460373,-0.8889997862937618,-0.969033922319442,-1.0350712577635661,-1.230408332592813,-1.2304083325929975,-1.2304083325929975,-1.2304083325929975,-1.2304083325929975
EX_arg__L_e,-0.05126136489416325,-0.10219630159859673,-0.16099567602310835,-0.22137337407135443,-0.2857863767193258,-0.35464661551742716,-0.42399855518842683,-0.4969211198805775,-0.5742020220884402,-0.656797191745267,-0.6567971917452673,-0.6567971917452673,-0.6567971917452673,-0.6567971917452673
EX_asn__L_e,-0.053280097834677,-0.09990905675444167,-0.15131502281343043,-0.20376395263194091,-0.2577231099308095,-0.3135574295933123,-0.3613773908945436,-0.4174346048761945,-0.4729793300516281,-0.53280097834677,-0.5328009783467699,-0.5328009783467699,-0.5328009783467699,-0.5328009783467699
EX_asp__L_e,0.0,0.0,-3.9847449744763945e-35,6.88428974739388e-36,0.0,2.091181399947656e-34,1.6371383127741999e-34,0.0,1.6942038208139689e-34,-2.8427533824628667e-35,0.0,0.0,0.0,0.0
EX_cys__L_e,-0.0102069513781735,-0.020413902756347,-0.0306208541345204,-0.0408278055126939,-0.0510347568908674,-0.0612417082690409,-0.0714486596472144,-0.0816556110253878,-0.0918625624035613,-0.102069513781735,-0.10206951378173483,-0.10206951378173483,-0.10206951378173483,-0.10206951378173483
EX_ala__D_e,6.520564023849494e-24,-3.782516109295051e-22,-1.153558792472215e-22,2.4114598850306883e-24,-2.5308913279588147e-57,0.0,-1.2055009717070951e-22,1.2342523502686343e-57,0.0,0.0,0.0,0.0,0.0,0.0
EX_glu__D_e,-0.05226963990521338,-0.09854906171913462,-0.11636012502827751,-0.13304942448596482,-0.14136437412131872,-0.14044362150786174,-0.13592407738868809,-0.08478752749215941,-0.015187364410432407,4.000769525204028e-38,0.0,0.0,0.0,0.0
EX_gln__L_e,-0.168949956768974,-0.337899913537949,-0.506849870306923,-0.675799827075897,-0.844749783844872,-1.01369974061385,-1.18264969738282,-1.35159965415179,-1.52054961092077,-1.6894995676896543,-1.6894995676897437,-1.6894995676897437,-1.6894995676897437,-1.6894995676897437
EX_glu__L_e,4.8085979653670694e-35,1.7442521767146055e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9006092370555915e-39,0.0,0.0,0.0,0.0
EX_gly_e,-0.082253320271,-0.164506640542,-0.246759960813,-0.329013281084,-0.411266601355,-0.493519921626,-0.575773241897,-0.658026562168,-0.740279882439,-0.8225332027099992,-0.8225332027099997,-0.8225332027099997,-0.8225332027099997,-0.8225332027099997
EX_his__L_e,-0.02497797901316723,-0.04967787467013073,-0.0737374960722384,-0.0998686076188235,-0.12674903969904203,-0.15433626862133984,-0.18756131401476558,-0.2248653921146498,-0.2643376652919182,-0.305366363563594,-0.3053663635635942,-0.3053663635635942,-0.3053663635635942,-0.3053663635635942
EX_ile__L_e,-0.084822952374669,-0.169645904749338,-0.254468857124007,-0.339291809498676,-0.424114761873345,-0.508937714248014,-0.593760666622683,-0.678583618997352,-0.763406571372021,-0.84822952374669,-0.8482295237466898,-0.8482295237466898,-0.8482295237466898,-0.8482295237466898
EX_leu__L_e,-0.115982343377458,-0.231964686754916,-0.347947030132375,-0.463929373509833,-0.579911716887291,-0.695894060264749,-0.811876403642208,-0.927858747019666,-1.04384109039712,-1.15982343377458,-1.1598234337745825,-1.1598234337745825,-1.1598234337745825,-1.1598234337745825
EX_lys__L_e,-0.0820235555971451,-0.16404711119429,-0.246070666791435,-0.328094222388581,-0.410117777985726,-0.492141333582871,-0.574164889180016,-0.656188444777161,-0.738212000374306,-0.8202355559714497,-0.8202355559714514,-0.8202355559714514,-0.8202355559714514,-0.8202355559714514
EX_met__L_e,-0.02804363561558736,-0.055328773276829196,-0.08695938876567524,-0.11647506270817304,-0.1464159287945707,-0.17688808253457294,-0.204691500090277,-0.23851948763564074,-0.27325468855753926,-0.310466149313215,-0.3104661493132147,-0.3104661493132147,-0.3104661493132147,-0.3104661493132147
EX_phe__L_e,-0.0440650658872027,-0.0881301317744054,-0.132195197661608,-0.176260263548811,-0.220325329436013,-0.264390395323216,-0.308455461210419,-0.352520527097622,-0.396585592984824,-0.44065065887202565,-0.4406506588720269,-0.4406506588720269,-0.4406506588720269,-0.4406506588720269
EX_pro__L_e,-0.043434546277461,-0.086869092554922,-0.130303638832383,-0.173738185109844,-0.217172731387305,-0.260607277664766,-0.304041823942227,-0.347476370219688,-0.390910916497149,-0.43434546277461,-0.43434546277460984,-0.43434546277460984,-0.43434546277460984,-0.43434546277460984
EX_cl_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ser__L_e,-0.08808351333381902,-0.11345060518690431,-0.20027379215445268,-0.19176402127422715,-0.2389506728176841,-0.27134520427920794,-0.29481419779858564,-0.3157648197922399,-0.33170129673936766,8.472160065122556e-35,0.0,0.0,0.0,0.0
EX_thr__L_e,-0.0645474469534731,-0.129094893906946,-0.193642340860419,-0.258189787813892,-0.322737234767365,-0.387284681720838,-0.451832128674311,-0.516379575627784,-0.580927022581258,-0.6454744695347294,-0.6454744695347306,-0.6454744695347306,-0.6454744695347306,-0.6454744695347306
EX_trp__L_e,-0.0133467449234606,-0.0266934898469212,-0.0400402347703818,-0.0533869796938424,-0.066733724617303,-0.0800804695407635,-0.09220795945155949,-0.106773959387685,-0.120120704311145,-0.13346744923460532,-0.13346744923460596,-0.13346744923460596,-0.13346744923460596,-0.13346744923460596
EX_mg2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h2o_e,1.77762275460147,3.3429429488509235,5.003524962108745,6.612997917986261,8.363668099315538,10.163523565596195,12.03130459304644,13.933705329381324,15.907471898851243,17.25734923139499,17.257349231394066,17.257349231394066,17.257349231394066,17.257349231394066
SK_ACP_c,9.420350476032786e-29,-4.890990990760683e-50,-5.80247857226592e-56,1.5819620438266223e-29,-7.835831689871768e-28,6.014659866007104e-28,-5.19423339341338e-36,8.595825615240511e-27,1.1445649747945332e-56,-2.0391747884115437e-26,0.0,0.0,0.0,0.0
EX_nh4_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028880378055711142,0.028880378056268786,0.028880378056268786,0.028880378056268786,0.028880378056268786
EX_arab__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glcr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gal_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_man_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_galt_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_sbt__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glyc_e,2.7702747542839894e-21,7.418992534118711e-23,7.439467878862421e-23,6.943841825634594e-23,0.0,5.738456788694537e-23,6.880944058551204e-23,5.940252926232237e-23,3.6831804817556e-21,0.0,0.0,0.0,0.0,0.0
EX_fuc__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glcn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glyc3p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_xyl__D_e,-0.1172893178175011,-0.2092512176602392,-0.32952795303686333,-0.4804667146468195,-0.6736493991949494,-0.9011046169412298,-1.161180646915082,-1.4520397393912312,-1.783783319545204,-2.1448029797242136,-2.144802979724216,-2.144802979724216,-2.144802979724216,-2.144802979724216
EX_lac__L_e,-0.002794730224457168,-1.1757576957024801e-35,-9.02560434731699e-37,-5.213668053797811e-36,0.0,0.0,-6.454453786043803e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_g6p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_rib__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_rmn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_melib_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_rna_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_cav_c,0.0,0.0,0.0,0.0,0.0,-8.700205543757942e-49,0.0,0.0,1.0458012180901841e-54,7.012816260269327e-47,0.0,0.0,0.0,0.0
DM_phospholipid_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7041073474563733e-52,0.0,0.0,0.0,0.0
EX_asp__D_e,-6.874426776652596e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_lipids_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gam_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_13ppd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_2obut_e,-2.9097794582650135e-15,-2.824709763528714e-16,-1.0860174684387355e-15,-1.4278370451798829e-16,-9.839405053043127e-17,-1.549531079114523e-15,-6.395832674981658e-17,-2.994935066156123e-16,-2.327158074892848e-15,-6.324504280629388e-16,0.0,0.0,0.0,0.0
EX_tartr__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_lps_c,0.0,0.0,0.0,-1.831612132217335e-57,-2.406895399435742e-24,1.0347041976928928e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_g1p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_f6p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mbdg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_biomass_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_rbt_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_malttr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_inost_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ppa_e,-6.725217296067158e-38,0.0,-7.416841725939998e-37,0.0,0.0,-2.798994722414122e-55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_galct__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glx_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ins_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gly_glu__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acac_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acmana_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mal__D_e,0.0,0.0,0.0,0.0,9.246748694380502e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4hoxpac_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3hoxpac_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tym_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_all__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_lyx__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pyr_e,1.4509152686939773e-23,1.8525384690597147e-49,3.750273625071337e-36,0.0,0.0,0.0,0.0,6.109499119529187e-36,-4.6467499033444807e-35,-3.069846886001539e-36,0.0,0.0,0.0,0.0
EX_galur_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_peamn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_lcts_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SK_met__L_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_protein_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
