,value
CD630_00750,TU12WB-56
CD630_00760,TU12WB-56
CD630_00770,TU12WB-56
CD630_00780,TU12WB-56
CD630_00790,TU12WB-56
CD630_00800,TU12WB-56
CD630_00801,TU12WB-56
CD630_00810,TU12WB-56
CD630_00820,TU12WB-56
CD630_00830,TU12WB-56
CD630_00840,TU12WB-56
CD630_00841,TU12WB-56
CD630_00850,TU12WB-56
CD630_00860,TU12WB-56
CD630_00870,TU12WB-56
CD630_00880,TU12WB-56
CD630_00881,TU12WB-56
CD630_00890,TU12WB-56
CD630_00900,TU12WB-57
CD630_00910,TU12WB-57
CD630_00920,TU12WB-57
CD630_00930,TU12WB-57
CD630_00940,TU12WB-57
CD630_00941,TU12WB-57
CD630_00950,TU12WB-58
CD630_00960,TU12WB-58
CD630_00970,TU12WB-58
CD630_00980,TU12WB-59
CD630_00990,TU12WB-59
CD630_01000,TU12WB-60
CD630_01010,TU12WB-60
CD630_01020,TU12WB-60
CD630_01030,TU12WB-60
CD630_01040,TU12WB-61
CD630_01050,TU12WB-61
CD630_01060,TU12WB-62
CD630_01070,TU12WB-2388
CD630_01080,TU12WB-63
CD630_01090,TU12WB-63
CD630_01100,TU12WB-65
CD630_01110,TU12WB-65
CD630_01111,TU12WB-65
CD630_01120,TU12WB-66
CD630_01130,TU12WB-66
CD630_01140,TU12WB-66
CD630_01150,TU12WB-67
CD630_01160,TU12WB-67
CD630_01170,TU12WB-67
CD630_01180,TU12WB-67
CD630_01190,TU12WB-68
CD630_01200,TU12WB-68
CD630_01210,TU12WB-69
CD630_01220,TU12WB-70
CD630_01230,TU12WB-70
CD630_01240,TU12WB-71
CD630_01250,TU12WB-72
CD630_01260,TU12WB-73
CD630_01270,TU12WB-74
CD630_01280,TU12WB-74
CD630_01290,TU12WB-2387
CD630_01300,TU12WB-75
CD630_01310,TU12WB-76
CD630_01320,TU12WB-77
CD630_01330,TU12WB-77
CD630_01340,TU12WB-78
CD630_01350,TU12WB-79
CD630_01360,TU12WB-79
CD630_01370,TU12WB-79
CD630_01380,TU12WB-79
CD630_01390,TU12WB-80
CD630_01400,TU12WB-81
CD630_01410,TU12WB-81
CD630_01420,TU12WB-82
CD630_01430,TU12WB-83
CD630_01440,TU12WB-84
CD630_01450,TU12WB-85
CD630_01460,TU12WB-86
CD630_01470,TU12WB-87
CD630_01480,TU12WB-88
CD630_01490,TU12WB-89
CD630_01500,TU12WB-89
CD630_01510,TU12WB-89
CD630_01520,TU12WB-89
CD630_01530,TU12WB-90
CD630_01540,TU12WB-90
CD630_01550,TU12WB-90
CD630_01560,TU12WB-91
CD630_01570,TU12WB-2386
CD630_01590,TU12WB-92
CD630_01600,TU12WB-93
CD630_01610,TU12WB-94
CD630_01620,TU12WB-94
CD630_01630,TU12WB-94
CD630_01631,TU12WB-94
CD630_01632,TU12WB-95
CD630_01640,TU12WB-96
CD630_01650,TU12WB-97
CD630_01660,TU12WB-97
CD630_01670,TU12WB-98
CD630_01680,TU12WB-2385
CD630_01690,TU12WB-99
CD630_01700,TU12WB-99
CD630_01710,TU12WB-100
CD630_01720,TU12WB-101
CD630_01721,TU12WB-2384
CD630_01730,TU12WB-102
CD630_01740,TU12WB-103
CD630_01750,TU12WB-103
CD630_01760,TU12WB-104
CD630_01770,TU12WB-2383
CD630_01780,TU12WB-105
CD630_01790,TU12WB-106
CD630_01810,TU12WB-107
CD630_01811,TU12WB-107
CD630_01830,TU12WB-108
CD630_01840,TU12WB-109
CD630_01850,TU12WB-109
CD630_01860,TU12WB-109
CD630_01870,TU12WB-109
CD630_01880,TU12WB-110
CD630_01890,TU12WB-2382
CD630_01900,TU12WB-111
CD630_01910,TU12WB-112
CD630_01920,TU12WB-112
CD630_01930,TU12WB-113
CD630_01940,TU12WB-113
CD630_01950,TU12WB-114
CD630_01980,TU12WB-115
CD630_01981,TU12WB-115
CD630_01990,TU12WB-116
CD630_02010,TU12WB-117
CD630_02020,TU12WB-118
CD630_02030,TU12WB-119
CD630_02040,TU12WB-120
CD630_02050,TU12WB-121
CD630_02060,TU12WB-121
CD630_02070,TU12WB-121
CD630_02080,TU12WB-122
CD630_02090,TU12WB-123
CD630_02100,TU12WB-124
CD630_02110,TU12WB-125
CD630_02120,TU12WB-125
CD630_02130,TU12WB-126
CD630_02140,TU12WB-126
CD630_02150,TU12WB-127
CD630_02160,TU12WB-127
CD630_02170,TU12WB-2381
CD630_02180,TU12WB-128
CD630_02190,TU12WB-128
CD630_02200,TU12WB-128
CD630_02210,TU12WB-128
CD630_02220,TU12WB-128
CD630_02230,TU12WB-128
CD630_02240,TU12WB-128
CD630_02250,TU12WB-128
CD630_02260,TU12WB-129
CD630_02270,TU12WB-129
CD630_02280,TU12WB-129
CD630_02290,TU12WB-130
CD630_02300,TU12WB-130
CD630_02310,TU12WB-130
CD630_02320,TU12WB-130
CD630_02330,TU12WB-130
CD630_02340,TU12WB-130
CD630_02350,TU12WB-130
CD630_02360,TU12WB-130
CD630_02370,TU12WB-130
CD630_02380,TU12WB-130
CD630_02390,TU12WB-131
CD630_02400,TU12WB-132
CD630_02410,TU12WB-133
CD630_02420,TU12WB-134
CD630_02430,TU12WB-134
CD630_02440,TU12WB-134
CD630_02450,TU12WB-135
CD630_02460,TU12WB-135
CD630_02470,TU12WB-135
CD630_02480,TU12WB-135
CD630_02490,TU12WB-135
CD630_02500,TU12WB-135
CD630_02510,TU12WB-135
CD630_02520,TU12WB-135
CD630_02530,TU12WB-135
CD630_02540,TU12WB-135
CD630_02550,TU12WB-135
CD630_02551,TU12WB-135
CD630_02560,TU12WB-135
CD630_02570,TU12WB-135
CD630_02580,TU12WB-135
CD630_02590,TU12WB-135
CD630_02600,TU12WB-135
CD630_02610,TU12WB-135
CD630_02620,TU12WB-135
CD630_02630,TU12WB-135
CD630_02640,TU12WB-136
CD630_02650,TU12WB-136
CD630_02660,TU12WB-136
CD630_02670,TU12WB-136
CD630_02671,TU12WB-136
CD630_02680,TU12WB-136
CD630_02690,TU12WB-136
CD630_02700,TU12WB-136
CD630_02710,TU12WB-136
CD630_02720,TU12WB-136
CD630_02730,TU12WB-137
CD630_02740,TU12WB-138
CD630_02750,TU12WB-139
CD630_02760,TU12WB-140
CD630_02770,TU12WB-140
CD630_02780,TU12WB-2380
CD630_02790,TU12WB-141
CD630_02791,TU12WB-142
CD630_02810,TU12WB-143
CD630_02820,TU12WB-144
CD630_02830,TU12WB-145
CD630_02840,TU12WB-146
CD630_02850,TU12WB-146
CD630_02860,TU12WB-146
CD630_02870,TU12WB-146
CD630_02880,TU12WB-146
CD630_02890,TU12WB-146
CD630_02900,TU12WB-147
CD630_02910,TU12WB-148
CD630_02920,TU12WB-149
CD630_02921,TU12WB-149
CD630_02930,TU12WB-149
CD630_02940,TU12WB-149
CD630_02950,TU12WB-150
CD630_02960,TU12WB-151
CD630_02970,TU12WB-152
CD630_02980,TU12WB-153
CD630_02990,TU12WB-154
CD630_03000,TU12WB-155
CD630_03010,TU12WB-156
CD630_03020,TU12WB-156
CD630_03030,TU12WB-157
CD630_03040,TU12WB-157
CD630_03050,TU12WB-158
CD630_03060,TU12WB-159
CD630_03070,TU12WB-159
CD630_03080,TU12WB-159
CD630_03090,TU12WB-2379
CD630_03100,TU12WB-2378
CD630_03110,TU12WB-2377
CD630_03120,TU12WB-160
CD630_03130,TU12WB-160
CD630_03140,TU12WB-162
CD630_03160,TU12WB-163
CD630_03170,TU12WB-163
CD630_03180,TU12WB-163
CD630_03181,TU12WB-163
CD630_03190,TU12WB-164
CD630_03200,TU12WB-164
CD630_03210,TU12WB-164
CD630_03220,TU12WB-165
CD630_03230,TU12WB-165
CD630_03240,TU12WB-166
CD630_03250,TU12WB-166
CD630_03260,TU12WB-166
CD630_03270,TU12WB-166
CD630_03280,TU12WB-167
CD630_03290,TU12WB-167
CD630_03300,TU12WB-167
CD630_03310,TU12WB-168
CD630_03320,TU12WB-169
CD630_03330,TU12WB-2376
CD630_03340,TU12WB-2375
CD630_03350,TU12WB-170
CD630_03360,TU12WB-170
CD630_03370,TU12WB-170
CD630_03380,TU12WB-171
CD630_03390,TU12WB-171
CD630_03400,TU12WB-172
CD630_03410,TU12WB-172
CD630_03420,TU12WB-173
CD630_03430,TU12WB-174
CD630_03440,TU12WB-175
CD630_03450,TU12WB-176
CD630_03460,TU12WB-177
CD630_03470,TU12WB-178
CD630_03500,TU12WB-179
CD630_03510,TU12WB-179
CD630_03520,TU12WB-180
CD630_03530,TU12WB-181
CD630_03541,TU12WB-182
CD630_03550,TU12WB-183
CD630_03560,TU12WB-184
CD630_03580,TU12WB-185
CD630_03590,TU12WB-185
CD630_03600,TU12WB-186
CD630_03610,TU12WB-187
CD630_03620,TU12WB-187
CD630_03630,TU12WB-188
CD630_03640,TU12WB-188
CD630_03650,TU12WB-189
CD630_03660,TU12WB-189
CD630_03670,TU12WB-190
CD630_03680,TU12WB-190
CD630_03690,TU12WB-190
CD630_03700,TU12WB-190
CD630_03710,TU12WB-191
CD630_03720,TU12WB-191
CD630_03730,TU12WB-191
CD630_03740,TU12WB-191
CD630_03750,TU12WB-192
CD630_03760,TU12WB-193
CD630_03770,TU12WB-193
CD630_03780,TU12WB-194
CD630_03790,TU12WB-195
CD630_03800,TU12WB-195
CD630_03810,TU12WB-195
CD630_03820,TU12WB-196
CD630_03830,TU12WB-196
CD630_03850,TU12WB-197
CD630_03851,TU12WB-197
CD630_03860,TU12WB-197
CD630_03880,TU12WB-198
CD630_03890,TU12WB-198
CD630_03900,TU12WB-198
CD630_03901,TU12WB-199
CD630_03910,TU12WB-200
CD630_03920,TU12WB-201
CD630_03930,TU12WB-201
CD630_03940,TU12WB-202
CD630_03950,TU12WB-203
CD630_03960,TU12WB-203
CD630_03970,TU12WB-203
CD630_03980,TU12WB-203
CD630_03990,TU12WB-204
CD630_04000,TU12WB-204
CD630_04010,TU12WB-204
CD630_04020,TU12WB-205
CD630_04030,TU12WB-2374
CD630_04040,TU12WB-206
CD630_04050,TU12WB-206
CD630_04060,TU12WB-206
CD630_04080,TU12WB-206
CD630_04081,TU12WB-206
CD630_04090,TU12WB-207
CD630_04100,TU12WB-207
CD630_04110,TU12WB-207
CD630_04120,TU12WB-207
CD630_04121,TU12WB-208
CD630_04130,TU12WB-208
CD630_04140,TU12WB-208
CD630_04150,TU12WB-208
CD630_04160,TU12WB-208
CD630_04170,TU12WB-208
CD630_04180,TU12WB-208
CD630_04190,TU12WB-208
CD630_04191,TU12WB-208
CD630_04200,TU12WB-209
CD630_04210,TU12WB-210
CD630_04220,TU12WB-211
CD630_04230,TU12WB-212
CD630_04240,TU12WB-213
CD630_04250,TU12WB-214
CD630_04260,TU12WB-214
CD630_04270,TU12WB-215
CD630_04280,TU12WB-216
CD630_04290,TU12WB-217
CD630_04300,TU12WB-217
CD630_04310,TU12WB-217
CD630_04320,TU12WB-217
CD630_04330,TU12WB-217
CD630_04340,TU12WB-217
CD630_04341,TU12WB-217
CD630_04350,TU12WB-218
CD630_04351,TU12WB-219
CD630_04352,TU12WB-220
CD630_04360,TU12WB-221
CD630_04380,TU12WB-222
CD630_04390,TU12WB-223
CD630_04400,TU12WB-224
CD630_04401,TU12WB-225
CD630_04410,TU12WB-226
CD630_04420,TU12WB-227
CD630_04430,TU12WB-227
CD630_04440,TU12WB-227
CD630_04450,TU12WB-227
CD630_04460,TU12WB-227
CD630_04470,TU12WB-227
CD630_04480,TU12WB-227
CD630_04490,TU12WB-227
CD630_04500,TU12WB-228
CD630_04510,TU12WB-229
CD630_04520,TU12WB-230
CD630_04530,TU12WB-230
CD630_04532,TU12WB-231
CD630_04540,TU12WB-232
CD630_04550,TU12WB-233
CD630_04560,TU12WB-2373
CD630_04570,TU12WB-234
CD630_04580,TU12WB-235
CD630_04590,TU12WB-236
CD630_04600,TU12WB-236
CD630_04610,TU12WB-237
CD630_04620,TU12WB-237
CD630_04630,TU12WB-238
CD630_04640,TU12WB-239
CD630_04650,TU12WB-240
CD630_04660,TU12WB-240
CD630_04670,TU12WB-241
CD630_04680,TU12WB-241
CD630_04690,TU12WB-241
CD630_04700,TU12WB-242
CD630_04710,TU12WB-242
CD630_04720,TU12WB-243
CD630_04730,TU12WB-243
CD630_04740,TU12WB-244
CD630_04750,TU12WB-245
CD630_04760,TU12WB-246
CD630_04770,TU12WB-247
CD630_04780,TU12WB-248
CD630_04790,TU12WB-248
CD630_04800,TU12WB-248
CD630_04810,TU12WB-249
CD630_04820,TU12WB-249
CD630_04830,TU12WB-250
CD630_04840,TU12WB-250
CD630_04850,TU12WB-251
CD630_04860,TU12WB-251
CD630_04870,TU12WB-252
CD630_04880,TU12WB-2372
CD630_04890,TU12WB-2371
CD630_04900,TU12WB-253
CD630_04910,TU12WB-254
CD630_04920,TU12WB-254
CD630_04930,TU12WB-255
CD630_04940,TU12WB-255
CD630_04960,TU12WB-256
CD630_04970,TU12WB-256
CD630_04980,TU12WB-256
CD630_04990,TU12WB-257
CD630_04991,TU12WB-258
CD630_05000,TU12WB-259
CD630_05010,TU12WB-260
CD630_05020,TU12WB-260
CD630_05030,TU12WB-260
CD630_05060,TU12WB-261
CD630_05070,TU12WB-262
CD630_05080,TU12WB-263
CD630_05081,TU12WB-264
CD630_05090,TU12WB-2370
CD630_05091,TU12WB-265
CD630_05100,TU12WB-266
CD630_05101,TU12WB-266
CD630_05103,TU12WB-267
CD630_05110,TU12WB-268
CD630_05130,TU12WB-269
CD630_05140,TU12WB-270
CD630_05150,TU12WB-271
CD630_05160,TU12WB-272
CD630_05170,TU12WB-273
CD630_05180,TU12WB-273
CD630_05190,TU12WB-274
CD630_05200,TU12WB-275
CD630_05210,TU12WB-275
CD630_05211,TU12WB-2369
CD630_05220,TU12WB-276
CD630_05230,TU12WB-277
CD630_05240,TU12WB-278
CD630_05270,TU12WB-279
CD630_05280,TU12WB-280
CD630_05290,TU12WB-280
CD630_05300,TU12WB-280
CD630_05310,TU12WB-281
CD630_05320,TU12WB-282
CD630_05330,TU12WB-283
CD630_05340,TU12WB-284
CD630_05350,TU12WB-284
CD630_05360,TU12WB-285
CD630_05370,TU12WB-286
CD630_05380,TU12WB-286
CD630_05390,TU12WB-287
CD630_05400,TU12WB-287
CD630_05410,TU12WB-287
CD630_05420,TU12WB-287
CD630_05430,TU12WB-288
CD630_05440,TU12WB-289
CD630_05450,TU12WB-290
CD630_05460,TU12WB-291
CD630_05470,TU12WB-292
CD630_05480,TU12WB-292
CD630_05490,TU12WB-293
CD630_05500,TU12WB-294
CD630_05510,TU12WB-2368
CD630_05520,TU12WB-295
CD630_05530,TU12WB-296
CD630_05540,TU12WB-297
CD630_05550,TU12WB-298
CD630_05560,TU12WB-298
CD630_05570,TU12WB-299
CD630_05580,TU12WB-300
CD630_05590,TU12WB-301
CD630_05600,TU12WB-302
CD630_05610,TU12WB-303
CD630_05620,TU12WB-2367
CD630_05630,TU12WB-304
CD630_05640,TU12WB-305
CD630_05650,TU12WB-306
CD630_05660,TU12WB-307
CD630_05670,TU12WB-307
CD630_05690,TU12WB-308
CD630_05700,TU12WB-309
CD630_05710,TU12WB-310
CD630_05720,TU12WB-310
CD630_05730,TU12WB-311
CD630_05740,TU12WB-312
CD630_05750,TU12WB-313
CD630_05760,TU12WB-314
CD630_05770,TU12WB-315
CD630_05780,TU12WB-316
CD630_05790,TU12WB-317
CD630_05800,TU12WB-318
CD630_05810,TU12WB-319
CD630_05820,TU12WB-319
CD630_05821,TU12WB-319
CD630_05830,TU12WB-320
CD630_05840,TU12WB-320
CD630_05850,TU12WB-321
CD630_05860,TU12WB-322
CD630_05870,TU12WB-323
CD630_05880,TU12WB-323
CD630_05890,TU12WB-2395
CD630_05900,TU12WB-2395
CD630_05910,TU12WB-325
CD630_05920,TU12WB-326
CD630_05921,TU12WB-2366
CD630_05930,TU12WB-2365
CD630_05940,TU12WB-327
CD630_05950,TU12WB-327
CD630_05960,TU12WB-328
CD630_05970,TU12WB-328
CD630_05980,TU12WB-329
CD630_06010,TU12WB-330
CD630_06011,TU12WB-331
CD630_06020,TU12WB-2364
CD630_06040,TU12WB-2363
CD630_06052,TU12WB-332
CD630_06080,TU12WB-333
CD630_06090,TU12WB-2362
CD630_06100,TU12WB-334
CD630_06110,TU12WB-335
CD630_06120,TU12WB-336
CD630_06130,TU12WB-336
CD630_06140,TU12WB-337
CD630_06150,TU12WB-338
CD630_06160,TU12WB-339
CD630_06170,TU12WB-340
CD630_06180,TU12WB-341
CD630_06190,TU12WB-342
CD630_06200,TU12WB-342
CD630_06220,TU12WB-343
CD630_06230,TU12WB-344
CD630_06240,TU12WB-344
CD630_06250,TU12WB-345
CD630_06260,TU12WB-346
CD630_06270,TU12WB-347
CD630_06271,TU12WB-348
CD630_06280,TU12WB-348
CD630_06290,TU12WB-349
CD630_06300,TU12WB-350
CD630_06310,TU12WB-351
CD630_06320,TU12WB-352
CD630_06330,TU12WB-353
CD630_06340,TU12WB-354
CD630_06350,TU12WB-355
CD630_06360,TU12WB-356
CD630_06370,TU12WB-357
CD630_06380,TU12WB-358
CD630_06390,TU12WB-359
CD630_06400,TU12WB-360
CD630_06410,TU12WB-361
CD630_06420,TU12WB-361
CD630_06430,TU12WB-362
CD630_06440,TU12WB-362
CD630_06450,TU12WB-363
CD630_06460,TU12WB-363
CD630_06480,TU12WB-364
CD630_06490,TU12WB-365
CD630_06500,TU12WB-365
CD630_06510,TU12WB-365
CD630_06512,TU12WB-2361
CD630_06520,TU12WB-366
CD630_06530,TU12WB-366
CD630_06540,TU12WB-366
CD630_06550,TU12WB-367
CD630_06560,TU12WB-368
CD630_06570,TU12WB-369
CD630_06580,TU12WB-370
CD630_06590,TU12WB-371
CD630_06600,TU12WB-372
CD630_06610,TU12WB-373
CD630_06620,TU12WB-374
CD630_06630,TU12WB-375
CD630_06640,TU12WB-2360
CD630_06641,TU12WB-2359
CD630_06642,TU12WB-376
CD630_06650,TU12WB-377
CD630_06660,TU12WB-377
CD630_06670,TU12WB-377
CD630_06680,TU12WB-378
CD630_06690,TU12WB-379
CD630_06700,TU12WB-380
CD630_06710,TU12WB-381
CD630_06720,TU12WB-382
CD630_06730,TU12WB-383
CD630_06750,TU12WB-384
CD630_06760,TU12WB-385
CD630_06770,TU12WB-385
CD630_06790,TU12WB-386
CD630_06800,TU12WB-386
CD630_06810,TU12WB-387
CD630_06820,TU12WB-388
CD630_06830,TU12WB-388
CD630_06840,TU12WB-2358
CD630_06850,TU12WB-389
CD630_06860,TU12WB-389
CD630_06870,TU12WB-390
CD630_06880,TU12WB-391
CD630_06890,TU12WB-392
CD630_06900,TU12WB-393
CD630_06910,TU12WB-394
CD630_06920,TU12WB-395
CD630_06930,TU12WB-396
CD630_06940,TU12WB-397
CD630_06941,TU12WB-397
CD630_06950,TU12WB-2357
CD630_06960,TU12WB-398
CD630_06970,TU12WB-399
CD630_06980,TU12WB-400
CD630_06990,TU12WB-401
CD630_07000,TU12WB-401
CD630_07010,TU12WB-401
CD630_07020,TU12WB-402
CD630_07030,TU12WB-403
CD630_07040,TU12WB-404
CD630_07050,TU12WB-404
CD630_07060,TU12WB-405
CD630_07070,TU12WB-406
CD630_07080,TU12WB-2356
CD630_07090,TU12WB-407
CD630_07100,TU12WB-408
CD630_07110,TU12WB-409
CD630_07120,TU12WB-410
CD630_07121,TU12WB-2355
CD630_07130,TU12WB-411
CD630_07140,TU12WB-411
CD630_07150,TU12WB-412
CD630_07160,TU12WB-413
CD630_07170,TU12WB-413
CD630_07180,TU12WB-413
CD630_07190,TU12WB-413
CD630_07200,TU12WB-413
CD630_07210,TU12WB-413
CD630_07220,TU12WB-413
CD630_07230,TU12WB-414
CD630_07240,TU12WB-414
CD630_07250,TU12WB-414
CD630_07260,TU12WB-414
CD630_07270,TU12WB-414
CD630_07280,TU12WB-415
CD630_07290,TU12WB-416
CD630_07300,TU12WB-417
CD630_07310,TU12WB-417
CD630_07320,TU12WB-417
CD630_07330,TU12WB-418
CD630_07340,TU12WB-419
CD630_07350,TU12WB-419
CD630_07360,TU12WB-419
CD630_07370,TU12WB-420
CD630_07380,TU12WB-2354
CD630_07390,TU12WB-2353
CD630_07400,TU12WB-2352
CD630_07410,TU12WB-421
CD630_07420,TU12WB-421
CD630_07430,TU12WB-2351
CD630_07440,TU12WB-423
CD630_07450,TU12WB-423
CD630_07460,TU12WB-424
CD630_07470,TU12WB-425
CD630_07480,TU12WB-426
CD630_07490,TU12WB-427
CD630_07500,TU12WB-428
CD630_07510,TU12WB-428
CD630_07520,TU12WB-429
CD630_07530,TU12WB-430
CD630_07540,TU12WB-431
CD630_07550,TU12WB-432
CD630_07560,TU12WB-433
CD630_07570,TU12WB-434
CD630_07580,TU12WB-435
CD630_07590,TU12WB-436
CD630_07600,TU12WB-437
CD630_07610,TU12WB-438
CD630_07620,TU12WB-439
CD630_07630,TU12WB-439
CD630_07640,TU12WB-439
CD630_07650,TU12WB-440
CD630_07670,TU12WB-440
CD630_07680,TU12WB-441
CD630_07690,TU12WB-442
CD630_07700,TU12WB-443
CD630_07710,TU12WB-443
CD630_07720,TU12WB-443
CD630_07730,TU12WB-444
CD630_07740,TU12WB-445
CD630_07750,TU12WB-445
CD630_07760,TU12WB-446
CD630_07770,TU12WB-447
CD630_07780,TU12WB-448
CD630_07790,TU12WB-448
CD630_07800,TU12WB-449
CD630_07810,TU12WB-2350
CD630_07820,TU12WB-2349
CD630_07830,TU12WB-2348
CD630_07840,TU12WB-450
CD630_07850,TU12WB-451
CD630_07860,TU12WB-451
CD630_07870,TU12WB-2347
CD630_07880,TU12WB-452
CD630_07890,TU12WB-452
CD630_07900,TU12WB-453
CD630_07910,TU12WB-454
CD630_07920,TU12WB-455
CD630_07930,TU12WB-455
CD630_07940,TU12WB-456
CD630_07950,TU12WB-457
CD630_07960,TU12WB-2346
CD630_07970,TU12WB-458
CD630_07980,TU12WB-459
CD630_07990,TU12WB-460
CD630_08000,TU12WB-461
CD630_08010,TU12WB-462
CD630_08020,TU12WB-463
CD630_08030,TU12WB-463
CD630_08040,TU12WB-463
CD630_08050,TU12WB-463
CD630_08060,TU12WB-464
CD630_08070,TU12WB-2345
CD630_08090,TU12WB-465
CD630_08100,TU12WB-466
CD630_08110,TU12WB-467
CD630_08120,TU12WB-468
CD630_08130,TU12WB-468
CD630_08140,TU12WB-469
CD630_08150,TU12WB-469
CD630_08160,TU12WB-470
CD630_08170,TU12WB-471
CD630_08180,TU12WB-472
CD630_08190,TU12WB-472
CD630_08200,TU12WB-473
CD630_08210,TU12WB-473
CD630_08220,TU12WB-474
CD630_08230,TU12WB-474
CD630_08240,TU12WB-474
CD630_08250,TU12WB-475
CD630_08260,TU12WB-475
CD630_08270,TU12WB-475
CD630_08280,TU12WB-476
CD630_08290,TU12WB-477
CD630_08300,TU12WB-478
CD630_08310,TU12WB-2344
CD630_08320,TU12WB-479
CD630_08330,TU12WB-479
CD630_08340,TU12WB-479
CD630_08350,TU12WB-480
CD630_08360,TU12WB-480
CD630_08370,TU12WB-481
CD630_08380,TU12WB-482
CD630_08390,TU12WB-482
CD630_08400,TU12WB-483
CD630_08410,TU12WB-484
CD630_08420,TU12WB-485
CD630_08430,TU12WB-486
CD630_08440,TU12WB-487
CD630_08450,TU12WB-2343
CD630_08460,TU12WB-488
CD630_08470,TU12WB-489
CD630_08480,TU12WB-489
CD630_08490,TU12WB-490
CD630_08500,TU12WB-490
CD630_08510,TU12WB-491
CD630_08520,TU12WB-491
CD630_08530,TU12WB-492
CD630_08540,TU12WB-492
CD630_08550,TU12WB-493
CD630_08560,TU12WB-494
CD630_08570,TU12WB-494
CD630_08600,TU12WB-495
CD630_08610,TU12WB-496
CD630_08620,TU12WB-496
CD630_08630,TU12WB-496
CD630_08640,TU12WB-497
CD630_08650,TU12WB-498
CD630_08660,TU12WB-499
CD630_08670,TU12WB-500
CD630_08680,TU12WB-2342
CD630_08690,TU12WB-501
CD630_08700,TU12WB-502
CD630_08710,TU12WB-502
CD630_08720,TU12WB-502
CD630_08730,TU12WB-503
CD630_08740,TU12WB-504
CD630_08750,TU12WB-504
CD630_08760,TU12WB-505
CD630_08770,TU12WB-506
CD630_08780,TU12WB-506
CD630_08790,TU12WB-507
CD630_08800,TU12WB-508
CD630_08810,TU12WB-508
CD630_08820,TU12WB-2400
CD630_08830,TU12WB-2400
CD630_08840,TU12WB-2400
CD630_08850,TU12WB-2400
CD630_08860,TU12WB-509
CD630_08870,TU12WB-510
CD630_08880,TU12WB-511
CD630_08890,TU12WB-511
CD630_08900,TU12WB-511
CD630_08910,TU12WB-511
CD630_08920,TU12WB-2341
CD630_08930,TU12WB-512
CD630_08940,TU12WB-512
CD630_08950,TU12WB-513
CD630_08960,TU12WB-514
CD630_08970,TU12WB-515
CD630_08980,TU12WB-516
CD630_08990,TU12WB-517
CD630_09000,TU12WB-518
CD630_09010,TU12WB-518
CD630_09020,TU12WB-519
CD630_09040,TU12WB-520
CD630_09050,TU12WB-521
CD630_09060,TU12WB-522
CD630_09070,TU12WB-523
CD630_09071,TU12WB-524
CD630_09080,TU12WB-524
CD630_09090,TU12WB-525
CD630_09100,TU12WB-2340
CD630_09110,TU12WB-526
CD630_09120,TU12WB-526
CD630_09130,TU12WB-527
CD630_09140,TU12WB-527
CD630_09150,TU12WB-528
CD630_09160,TU12WB-529
CD630_09170,TU12WB-529
CD630_09180,TU12WB-529
CD630_09190,TU12WB-530
CD630_09200,TU12WB-531
CD630_09210,TU12WB-531
