,value
CD630_01770,MONOMER
CD630_01780,MONOMER
CD630_01790,MONOMER
CD630_01800,MONOMER
CD630_01810,MONOMER
CD630_01811,MONOMER
CD630_01820,MONOMER
CD630_01830,MONOMER
CD630_01840,MONOMER
CD630_01850,MONOMER
CD630_01860,MONOMER
CD630_01870,MONOMER
CD630_01880,MONOMER
CD630_01890,MONOMER
CD630_01900,MONOMER
CD630_01910,MONOMER
CD630_01920,MONOMER
CD630_01930,MONOMER
CD630_01940,MONOMER
CD630_01950,MONOMER
CD630_01960,MONOMER
CD630_01980,MONOMER
CD630_01981,MONOMER
CD630_01990,MONOMER
CD630_02000,MONOMER
CD630_02010,MONOMER
CD630_02020,MONOMER
CD630_02030,MONOMER
CD630_02040,MONOMER
CD630_02050,MONOMER
CD630_02060,MONOMER
CD630_02070,MONOMER
CD630_02080,MONOMER
CD630_02090,MONOMER
CD630_02100,MONOMER
CD630_02110,MONOMER
CD630_02120,MONOMER
CD630_02130,MONOMER
CD630_02140,MONOMER
CD630_02150,MONOMER
CD630_02160,MONOMER
CD630_02170,MONOMER
CD630_02180,MONOMER
CD630_02190,MONOMER
CD630_02200,MONOMER
CD630_02210,MONOMER
CD630_02220,MONOMER
CD630_02230,MONOMER
CD630_02240,MONOMER
CD630_02250,MONOMER
CD630_02260,MONOMER
CD630_02270,MONOMER
CD630_02280,MONOMER
CD630_02290,MONOMER
CD630_02300,MONOMER
CD630_02310,MONOMER
CD630_02320,MONOMER
CD630_02330,MONOMER
CD630_02340,MONOMER
CD630_02350,MONOMER
CD630_02360,MONOMER
CD630_02370,MONOMER
CD630_02380,MONOMER
CD630_02390,MONOMER
CD630_02400,MONOMER
CD630_02410,MONOMER
CD630_02420,MONOMER
CD630_02430,MONOMER
CD630_02440,MONOMER
CD630_02450,MONOMER
CD630_02460,MONOMER
CD630_02470,MONOMER
CD630_02480,MONOMER
CD630_02490,MONOMER
CD630_02500,MONOMER
CD630_02510,MONOMER
CD630_02520,MONOMER
CD630_02530,MONOMER
CD630_02540,MONOMER
CD630_02550,MONOMER
CD630_02551,MONOMER
CD630_02560,MONOMER
CD630_02570,MONOMER
CD630_02580,MONOMER
CD630_02590,MONOMER
CD630_02600,MONOMER
CD630_02610,MONOMER
CD630_02620,MONOMER
CD630_02630,MONOMER
CD630_02640,MONOMER
CD630_02650,MONOMER
CD630_02660,MONOMER
CD630_02670,MONOMER
CD630_02671,MONOMER
CD630_02680,MONOMER
CD630_02690,MONOMER
CD630_02700,MONOMER
CD630_02710,MONOMER
CD630_02720,MONOMER
CD630_02730,MONOMER
CD630_02731,MONOMER
CD630_02740,MONOMER
CD630_02750,MONOMER
CD630_02760,MONOMER
CD630_02770,MONOMER
CD630_02780,MONOMER
CD630_02790,MONOMER
CD630_02791,MONOMER
CD630_02810,MONOMER
CD630_02820,MONOMER
CD630_02830,MONOMER
CD630_02840,MONOMER
CD630_02850,MONOMER
CD630_02860,MONOMER
CD630_02870,MONOMER
CD630_02880,MONOMER
CD630_02890,MONOMER
CD630_02900,MONOMER
CD630_02910,MONOMER
CD630_02920,MONOMER
CD630_02921,MONOMER
CD630_02930,MONOMER
CD630_02940,MONOMER
CD630_02950,MONOMER
CD630_02960,MONOMER
CD630_02970,MONOMER
CD630_02980,MONOMER
CD630_02990,MONOMER
CD630_03000,MONOMER
CD630_03010,MONOMER
CD630_03020,MONOMER
CD630_03030,MONOMER
CD630_03040,MONOMER
CD630_03050,MONOMER
CD630_03060,MONOMER
CD630_03070,MONOMER
CD630_03080,MONOMER
CD630_03090,MONOMER
CD630_03100,MONOMER
CD630_03110,MONOMER
CD630_03120,MONOMER
CD630_03130,MONOMER
CD630_03140,MONOMER
CD630_03150,MONOMER
CD630_03160,MONOMER
CD630_03170,MONOMER
CD630_03180,MONOMER
CD630_03181,MONOMER
CD630_03190,MONOMER
CD630_03200,MONOMER
CD630_03210,MONOMER
CD630_03220,MONOMER
CD630_03230,MONOMER
CD630_03240,MONOMER
CD630_03250,MONOMER
CD630_03260,MONOMER
CD630_03270,MONOMER
CD630_03280,MONOMER
CD630_03290,MONOMER
CD630_03300,MONOMER
CD630_03310,MONOMER
CD630_03320,MONOMER
CD630_03330,MONOMER
CD630_03340,MONOMER
CD630_03350,MONOMER
CD630_03360,MONOMER
CD630_03370,MONOMER
CD630_03380,MONOMER
CD630_03390,MONOMER
CD630_03400,MONOMER
CD630_03410,MONOMER
CD630_03420,MONOMER
CD630_03430,MONOMER
CD630_03440,MONOMER
CD630_03450,MONOMER
CD630_03460,MONOMER
CD630_03470,MONOMER
CD630_03480,MONOMER
CD630_03500,MONOMER
CD630_03510,MONOMER
CD630_03520,MONOMER
CD630_03530,MONOMER
CD630_03540,MONOMER
CD630_03541,MONOMER
CD630_03550,MONOMER
CD630_03560,MONOMER
CD630_03580,MONOMER
CD630_03590,MONOMER
CD630_03600,MONOMER
CD630_03610,MONOMER
CD630_03620,MONOMER
CD630_03630,MONOMER
CD630_03640,MONOMER
CD630_03650,MONOMER
CD630_03660,MONOMER
CD630_03670,MONOMER
CD630_03680,MONOMER
CD630_03690,MONOMER
CD630_03700,MONOMER
CD630_03710,MONOMER
CD630_03720,MONOMER
CD630_03730,MONOMER
CD630_03740,MONOMER
CD630_03750,MONOMER
CD630_03760,MONOMER
CD630_03770,MONOMER
CD630_03780,MONOMER
CD630_03790,MONOMER
CD630_03800,MONOMER
CD630_03810,MONOMER
CD630_03820,MONOMER
CD630_03830,MONOMER
CD630_03840,MONOMER
CD630_03850,MONOMER
CD630_03851,MONOMER
CD630_03860,MONOMER
CD630_03880,MONOMER
CD630_03890,MONOMER
CD630_03900,MONOMER
CD630_03901,MONOMER
CD630_03910,MONOMER
CD630_03920,MONOMER
CD630_03930,MONOMER
CD630_03940,MONOMER
CD630_03950,MONOMER
CD630_03960,MONOMER
CD630_03970,MONOMER
CD630_03980,MONOMER
CD630_03990,MONOMER
CD630_04000,MONOMER
CD630_04010,MONOMER
CD630_04020,MONOMER
CD630_04030,MONOMER
CD630_04040,MONOMER
CD630_04050,MONOMER
CD630_04060,MONOMER
CD630_04080,MONOMER
CD630_04081,MONOMER
CD630_04090,MONOMER
CD630_04100,MONOMER
CD630_04110,MONOMER
CD630_04120,MONOMER
CD630_04121,MONOMER
CD630_04130,MONOMER
CD630_04140,MONOMER
CD630_04150,MONOMER
CD630_04160,MONOMER
CD630_04170,MONOMER
CD630_04180,MONOMER
CD630_04190,MONOMER
CD630_04191,MONOMER
CD630_04200,MONOMER
CD630_04210,MONOMER
CD630_04220,MONOMER
CD630_04230,MONOMER
CD630_04240,MONOMER
CD630_04250,MONOMER
CD630_04260,MONOMER
CD630_04270,MONOMER
CD630_04280,MONOMER
CD630_04290,MONOMER
CD630_04300,MONOMER
CD630_04310,MONOMER
CD630_04320,MONOMER
CD630_04330,MONOMER
CD630_04340,MONOMER
CD630_04341,MONOMER
CD630_04350,MONOMER
CD630_04351,MONOMER
CD630_04352,MONOMER
CD630_04360,MONOMER
CD630_04370,MONOMER
CD630_04371,MONOMER
CD630_04380,MONOMER
CD630_04390,MONOMER
CD630_04400,MONOMER
CD630_04401,MONOMER
CD630_04410,MONOMER
CD630_04420,MONOMER
CD630_04430,MONOMER
CD630_04440,MONOMER
CD630_04450,MONOMER
CD630_04460,MONOMER
CD630_04470,MONOMER
CD630_04480,MONOMER
CD630_04490,MONOMER
CD630_04500,MONOMER
CD630_04510,MONOMER
CD630_04520,MONOMER
CD630_04530,MONOMER
CD630_04532,MONOMER
CD630_04540,MONOMER
CD630_04550,MONOMER
CD630_04560,MONOMER
CD630_04570,MONOMER
CD630_04580,MONOMER
CD630_04590,MONOMER
CD630_04600,MONOMER
CD630_04610,MONOMER
CD630_04620,MONOMER
CD630_04630,MONOMER
CD630_04640,MONOMER
CD630_04650,MONOMER
CD630_04660,MONOMER
CD630_04670,MONOMER
CD630_04680,MONOMER
CD630_04690,MONOMER
CD630_04700,MONOMER
CD630_04710,MONOMER
CD630_04720,MONOMER
CD630_04730,MONOMER
CD630_04740,MONOMER
CD630_04750,MONOMER
CD630_04760,MONOMER
CD630_04770,MONOMER
CD630_04780,MONOMER
CD630_04790,MONOMER
CD630_04800,MONOMER
CD630_04810,MONOMER
CD630_04820,MONOMER
CD630_04830,MONOMER
CD630_04840,MONOMER
CD630_04850,MONOMER
CD630_04860,MONOMER
CD630_04870,MONOMER
CD630_04880,MONOMER
CD630_04890,MONOMER
CD630_04900,MONOMER
CD630_04910,MONOMER
CD630_04920,MONOMER
CD630_04930,MONOMER
CD630_04940,MONOMER
CD630_04950,MONOMER
CD630_04960,MONOMER
CD630_04970,MONOMER
CD630_04980,MONOMER
CD630_04981,MONOMER
CD630_04990,MONOMER
CD630_04991,MONOMER
CD630_05000,MONOMER
CD630_05010,MONOMER
CD630_05020,MONOMER
CD630_05030,MONOMER
CD630_05040,misc
CD630_05060,MONOMER
CD630_05070,MONOMER
CD630_05071,MONOMER
CD630_05080,MONOMER
CD630_05081,MONOMER
CD630_05090,MONOMER
CD630_05091,MONOMER
CD630_05100,MONOMER
CD630_05101,MONOMER
CD630_05102,MONOMER
CD630_05103,MONOMER
CD630_05110,MONOMER
CD630_05130,MONOMER
CD630_05140,MONOMER
CD630_05150,MONOMER
CD630_05160,MONOMER
CD630_05170,MONOMER
CD630_05180,MONOMER
CD630_05190,MONOMER
CD630_05200,MONOMER
CD630_05210,MONOMER
CD630_05211,MONOMER
CD630_05220,MONOMER
CD630_05230,MONOMER
CD630_05240,MONOMER
CD630_05250,MONOMER
CD630_05270,MONOMER
CD630_05280,MONOMER
CD630_05290,MONOMER
CD630_05300,MONOMER
CD630_05310,MONOMER
CD630_05320,MONOMER
CD630_05330,MONOMER
CD630_05340,MONOMER
CD630_05350,MONOMER
CD630_05360,MONOMER
CD630_05370,MONOMER
CD630_05380,MONOMER
CD630_05390,MONOMER
CD630_05400,MONOMER
CD630_05410,MONOMER
CD630_05420,MONOMER
CD630_05430,MONOMER
CD630_05440,MONOMER
CD630_05450,MONOMER
CD630_05460,MONOMER
CD630_05470,MONOMER
CD630_05480,MONOMER
CD630_05490,MONOMER
CD630_05500,MONOMER
CD630_05510,MONOMER
CD630_05520,MONOMER
CD630_05530,MONOMER
CD630_05540,MONOMER
CD630_05550,MONOMER
CD630_05560,MONOMER
CD630_05570,MONOMER
CD630_05580,MONOMER
CD630_05590,MONOMER
CD630_05600,MONOMER
CD630_05610,MONOMER
CD630_05620,MONOMER
CD630_05621,MONOMER
CD630_05630,MONOMER
CD630_05640,MONOMER
CD630_05650,MONOMER
CD630_05660,MONOMER
CD630_05670,MONOMER
CD630_05690,MONOMER
CD630_05700,MONOMER
CD630_05710,MONOMER
CD630_05720,MONOMER
CD630_05730,MONOMER
CD630_05740,MONOMER
CD630_05750,MONOMER
CD630_05760,MONOMER
CD630_05770,MONOMER
CD630_05780,MONOMER
CD630_05790,MONOMER
CD630_05800,MONOMER
CD630_05810,MONOMER
CD630_05820,MONOMER
CD630_05821,MONOMER
CD630_05822,MONOMER
CD630_05830,MONOMER
CD630_05840,MONOMER
CD630_05850,MONOMER
CD630_05860,MONOMER
CD630_05870,MONOMER
CD630_05880,MONOMER
CD630_05890,MONOMER
CD630_05900,MONOMER
CD630_05910,MONOMER
CD630_05920,MONOMER
CD630_05921,MONOMER
CD630_05930,MONOMER
CD630_05940,MONOMER
CD630_05950,MONOMER
CD630_05960,MONOMER
CD630_05970,MONOMER
CD630_05980,MONOMER
CD630_05990,MONOMER
CD630_06000,MONOMER
CD630_06010,MONOMER
CD630_06011,MONOMER
CD630_06012,MONOMER
CD630_06020,MONOMER
CD630_06030,MONOMER
CD630_06040,MONOMER
CD630_06050,MONOMER
CD630_06052,MONOMER
CD630_06060,MONOMER
CD630_06071,MONOMER
CD630_06080,MONOMER
CD630_06090,MONOMER
CD630_06100,MONOMER
CD630_06110,MONOMER
CD630_06120,MONOMER
CD630_06130,MONOMER
CD630_06140,MONOMER
CD630_06150,MONOMER
CD630_06160,MONOMER
CD630_06170,MONOMER
CD630_06180,MONOMER
CD630_06190,MONOMER
CD630_06200,MONOMER
CD630_06210,MONOMER
CD630_06220,MONOMER
CD630_06230,MONOMER
CD630_06240,MONOMER
CD630_06250,MONOMER
CD630_06260,MONOMER
CD630_06270,MONOMER
CD630_06271,MONOMER
CD630_06280,MONOMER
CD630_06290,MONOMER
CD630_06300,MONOMER
CD630_06310,MONOMER
CD630_06320,MONOMER
CD630_06330,MONOMER
CD630_06340,MONOMER
CD630_06350,MONOMER
CD630_06360,MONOMER
CD630_06370,MONOMER
CD630_06380,MONOMER
CD630_06390,MONOMER
CD630_06400,MONOMER
CD630_06410,MONOMER
CD630_06420,MONOMER
CD630_06421,MONOMER
CD630_06430,MONOMER
CD630_06440,MONOMER
CD630_06450,MONOMER
CD630_06460,MONOMER
CD630_06470,MONOMER
CD630_06480,MONOMER
CD630_06490,MONOMER
CD630_06500,MONOMER
CD630_06510,MONOMER
CD630_06511,MONOMER
CD630_06512,MONOMER
CD630_06520,MONOMER
CD630_06530,MONOMER
CD630_06540,MONOMER
CD630_06550,MONOMER
CD630_06560,MONOMER
CD630_06570,MONOMER
CD630_06580,MONOMER
CD630_06590,MONOMER
CD630_06600,MONOMER
CD630_06610,MONOMER
CD630_06620,MONOMER
CD630_06630,MONOMER
CD630_06640,MONOMER
CD630_06641,MONOMER
CD630_06642,MONOMER
CD630_06650,MONOMER
CD630_06660,MONOMER
CD630_06670,MONOMER
CD630_06680,MONOMER
CD630_06690,MONOMER
CD630_06700,MONOMER
CD630_06710,MONOMER
CD630_06720,MONOMER
CD630_06730,MONOMER
CD630_06740,MONOMER
CD630_06750,MONOMER
CD630_06760,MONOMER
CD630_06770,MONOMER
CD630_06780,MONOMER
CD630_06790,MONOMER
CD630_06800,MONOMER
CD630_06810,MONOMER
CD630_06820,MONOMER
CD630_06830,MONOMER
CD630_06840,MONOMER
CD630_06850,MONOMER
CD630_06860,MONOMER
CD630_06870,MONOMER
CD630_06880,MONOMER
CD630_06890,MONOMER
CD630_06900,MONOMER
CD630_06910,MONOMER
CD630_06920,MONOMER
CD630_06930,MONOMER
CD630_06940,MONOMER
CD630_06941,MONOMER
CD630_06950,MONOMER
CD630_06960,MONOMER
CD630_06970,MONOMER
CD630_06980,MONOMER
CD630_06990,MONOMER
CD630_07000,MONOMER
CD630_07010,MONOMER
CD630_07020,MONOMER
CD630_07030,MONOMER
CD630_07040,MONOMER
CD630_07050,MONOMER
CD630_07060,MONOMER
CD630_07070,MONOMER
CD630_07080,MONOMER
CD630_07090,MONOMER
CD630_07100,MONOMER
CD630_07110,MONOMER
CD630_07120,MONOMER
CD630_07121,MONOMER
CD630_07130,MONOMER
CD630_07140,MONOMER
CD630_07141,MONOMER
CD630_07150,MONOMER
CD630_07160,MONOMER
CD630_07170,MONOMER
CD630_07180,MONOMER
CD630_07190,MONOMER
CD630_07200,MONOMER
CD630_07210,MONOMER
CD630_07220,MONOMER
CD630_07230,MONOMER
CD630_07240,MONOMER
CD630_07250,MONOMER
CD630_07260,MONOMER
CD630_07270,MONOMER
CD630_07280,MONOMER
CD630_07290,MONOMER
CD630_07300,MONOMER
CD630_07310,MONOMER
CD630_07320,MONOMER
CD630_07330,MONOMER
CD630_07340,MONOMER
CD630_07350,MONOMER
CD630_07360,MONOMER
CD630_07370,MONOMER
CD630_07380,MONOMER
CD630_07390,MONOMER
CD630_07400,MONOMER
CD630_07410,MONOMER
CD630_07420,MONOMER
CD630_07430,MONOMER
CD630_07440,MONOMER
CD630_07450,MONOMER
CD630_07460,MONOMER
CD630_07470,MONOMER
CD630_07480,MONOMER
CD630_07490,MONOMER
CD630_07500,MONOMER
CD630_07510,MONOMER
CD630_07520,MONOMER
CD630_07530,MONOMER
CD630_07540,MONOMER
CD630_07550,MONOMER
CD630_07560,MONOMER
CD630_07570,MONOMER
CD630_07580,MONOMER
CD630_07590,MONOMER
CD630_07600,MONOMER
CD630_07610,MONOMER
CD630_07620,MONOMER
CD630_07630,MONOMER
CD630_07640,MONOMER
CD630_07650,MONOMER
CD630_07660,MONOMER
CD630_07670,MONOMER
CD630_07680,MONOMER
CD630_07690,MONOMER
CD630_07700,MONOMER
CD630_07710,MONOMER
CD630_07720,MONOMER
CD630_07730,MONOMER
CD630_07740,MONOMER
CD630_07750,MONOMER
CD630_07760,MONOMER
CD630_07770,MONOMER
CD630_07780,MONOMER
CD630_07790,MONOMER
CD630_07800,MONOMER
CD630_07810,MONOMER
CD630_07820,MONOMER
CD630_07830,MONOMER
CD630_07840,MONOMER
CD630_07850,MONOMER
CD630_07860,MONOMER
CD630_07870,MONOMER
CD630_07880,MONOMER
CD630_07890,MONOMER
CD630_07900,MONOMER
CD630_07910,MONOMER
CD630_07920,MONOMER
CD630_07930,MONOMER
CD630_07940,MONOMER
CD630_07950,MONOMER
CD630_07960,MONOMER
CD630_07970,MONOMER
CD630_07980,MONOMER
CD630_07990,MONOMER
CD630_08000,MONOMER
CD630_08010,MONOMER
CD630_08020,MONOMER
CD630_08030,MONOMER
CD630_08040,MONOMER
CD630_08050,MONOMER
CD630_08060,MONOMER
CD630_08070,MONOMER
CD630_08080,MONOMER
CD630_08090,MONOMER
CD630_08100,MONOMER
CD630_08110,MONOMER
CD630_08120,MONOMER
CD630_08130,MONOMER
CD630_08140,MONOMER
CD630_08150,MONOMER
CD630_08160,MONOMER
CD630_08170,MONOMER
CD630_08180,MONOMER
CD630_08190,MONOMER
CD630_08200,MONOMER
CD630_08210,MONOMER
CD630_08220,MONOMER
CD630_08230,MONOMER
CD630_08240,MONOMER
CD630_08250,MONOMER
CD630_08260,MONOMER
CD630_08270,MONOMER
CD630_08280,MONOMER
CD630_08290,MONOMER
CD630_08300,MONOMER
CD630_08310,MONOMER
CD630_08320,MONOMER
CD630_08330,MONOMER
CD630_08340,MONOMER
CD630_08350,MONOMER
CD630_08360,MONOMER
CD630_08370,MONOMER
CD630_08380,MONOMER
CD630_08390,MONOMER
CD630_08400,MONOMER
CD630_08410,MONOMER
CD630_08420,MONOMER
CD630_08430,MONOMER
CD630_08440,MONOMER
CD630_08450,MONOMER
CD630_08460,MONOMER
CD630_08470,MONOMER
CD630_08480,MONOMER
CD630_08490,MONOMER
CD630_08500,MONOMER
CD630_08510,MONOMER
CD630_08520,MONOMER
CD630_08530,MONOMER
CD630_08540,MONOMER
CD630_08550,MONOMER
CD630_08560,MONOMER
CD630_08570,MONOMER
CD630_08580,MONOMER
CD630_08600,MONOMER
CD630_08610,MONOMER
CD630_08620,MONOMER
CD630_08630,MONOMER
CD630_08640,MONOMER
CD630_08650,MONOMER
CD630_08660,MONOMER
CD630_08670,MONOMER
CD630_08680,MONOMER
CD630_08690,MONOMER
CD630_08700,MONOMER
CD630_08710,MONOMER
CD630_08720,MONOMER
CD630_08730,MONOMER
CD630_08740,MONOMER
CD630_08750,MONOMER
CD630_08760,MONOMER
CD630_08770,MONOMER
CD630_08780,MONOMER
CD630_08790,MONOMER
CD630_08800,MONOMER
CD630_08810,MONOMER
CD630_08820,MONOMER
CD630_08830,MONOMER
CD630_08840,MONOMER
CD630_08850,MONOMER
CD630_08860,MONOMER
CD630_08870,MONOMER
CD630_08880,MONOMER
CD630_08890,MONOMER
CD630_08900,MONOMER
CD630_08910,MONOMER
CD630_08920,MONOMER
CD630_08930,MONOMER
CD630_08940,MONOMER
CD630_08950,MONOMER
CD630_08960,MONOMER
CD630_08970,MONOMER
CD630_08980,MONOMER
CD630_08990,MONOMER
CD630_09000,MONOMER
CD630_09010,MONOMER
CD630_09020,MONOMER
CD630_09030,MONOMER
CD630_09040,MONOMER
CD630_09050,MONOMER
CD630_09060,MONOMER
CD630_09070,MONOMER
CD630_09071,MONOMER
CD630_09080,MONOMER
CD630_09090,MONOMER
CD630_09100,MONOMER
CD630_09110,MONOMER
CD630_09120,MONOMER
CD630_09130,MONOMER
CD630_09140,MONOMER
CD630_09150,MONOMER
CD630_09160,MONOMER
CD630_09170,MONOMER
CD630_09180,MONOMER
CD630_09190,MONOMER
CD630_09200,MONOMER
CD630_09210,MONOMER
CD630_09220,MONOMER
CD630_09230,MONOMER
CD630_09231,MONOMER
CD630_09240,MONOMER
CD630_09241,MONOMER
CD630_09250,MONOMER
CD630_09260,MONOMER
CD630_09270,MONOMER
CD630_09280,MONOMER
CD630_09290,MONOMER
CD630_09300,MONOMER
CD630_09301,MONOMER
CD630_09310,MONOMER
CD630_09320,MONOMER
CD630_09330,MONOMER
CD630_09340,MONOMER
CD630_09341,MONOMER
CD630_09350,MONOMER
CD630_09360,MONOMER
CD630_09370,MONOMER
CD630_09380,MONOMER
CD630_09390,MONOMER
CD630_09400,MONOMER
CD630_09401,MONOMER
CD630_09410,MONOMER
CD630_09420,MONOMER
CD630_09430,MONOMER
CD630_09440,MONOMER
CD630_09450,MONOMER
CD630_09460,MONOMER
CD630_09461,MONOMER
CD630_09470,MONOMER
CD630_09480,MONOMER
CD630_09490,MONOMER
CD630_09500,MONOMER
CD630_09510,MONOMER
CD630_09520,MONOMER
CD630_09530,MONOMER
CD630_09531,MONOMER
CD630_09540,MONOMER
CD630_09550,MONOMER
CD630_09560,MONOMER
CD630_09561,MONOMER
CD630_09562,MONOMER
CD630_09570,MONOMER
CD630_09580,MONOMER
CD630_09590,MONOMER
CD630_09600,MONOMER
CD630_09610,MONOMER
CD630_09620,MONOMER
CD630_09630,MONOMER
CD630_09640,MONOMER
CD630_09650,MONOMER
CD630_09660,MONOMER
CD630_09670,MONOMER
CD630_09680,MONOMER
CD630_09690,MONOMER
CD630_09700,MONOMER
CD630_09710,MONOMER
CD630_09720,MONOMER
CD630_09730,MONOMER
CD630_09740,MONOMER
CD630_09750,MONOMER
CD630_09760,MONOMER
CD630_09770,MONOMER
CD630_09771,MONOMER
CD630_09772,MONOMER
CD630_09780,MONOMER
CD630_09790,MONOMER
CD630_09810,MONOMER
CD630_09820,MONOMER
CD630_09830,MONOMER
CD630_09840,MONOMER
CD630_09850,MONOMER
CD630_09860,MONOMER
CD630_09870,MONOMER
CD630_09880,MONOMER
CD630_09890,MONOMER
CD630_09900,MONOMER
CD630_09910,MONOMER
CD630_09920,MONOMER
CD630_09930,MONOMER
CD630_09940,MONOMER
CD630_09950,MONOMER
CD630_09960,MONOMER
CD630_09970,MONOMER
CD630_09980,MONOMER
CD630_09990,MONOMER
CD630_10000,MONOMER
CD630_10010,MONOMER
CD630_10020,MONOMER
CD630_10030,MONOMER
CD630_10040,MONOMER
CD630_10050,MONOMER
CD630_10060,MONOMER
CD630_10070,MONOMER
CD630_10080,MONOMER
CD630_10090,MONOMER
CD630_10100,MONOMER
CD630_10110,MONOMER
CD630_10120,MONOMER
CD630_10130,MONOMER
CD630_10140,MONOMER
CD630_10150,MONOMER
CD630_10160,MONOMER
CD630_10170,MONOMER
CD630_10180,MONOMER
CD630_10190,MONOMER
CD630_10200,MONOMER
CD630_10210,MONOMER
