TU_id	replicon	genes	start	stop	tss	strand	rho_dependent	rnapol
TU1SOZ-1072_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS09320	1869363	1872359		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1289_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS11435,ABAYE_RS11430,ABAYE_RS11425,ABAYE_RS11420	2298289	2301228		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-864_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS07475	1473137	1473913		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-49_from_ABAYE_RS04385-MONOMER	ABAYE_RS19520	ABAYE_RS19520	1	200		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-280_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS02270	370320	371753		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-752_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS06355,ABAYE_RS06350	1265978	1267614		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1548_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS13625,ABAYE_RS13620,ABAYE_RS13615,ABAYE_RS13610,ABAYE_RS13605	2751951	2756658		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-459_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS03970	697757	698542		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-358_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS03080	525214	526587		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-168_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS01325,ABAYE_RS01320	170298	174997		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-537_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS04560	851377	853272		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1689_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS14905	3017736	3018209		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-391_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS03435,ABAYE_RS03430	582543	586244		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1266_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS11190	2250728	2251414		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2552_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS05470	1055023	1055655		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1854_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS16380	3340451	3342148		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-885_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS07665	1518521	1519243		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1327_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS11825,ABAYE_RS11820	2387823	2389472		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-206_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS01640	244326	245228		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2114_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS18555	3767236	3767541		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1215_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS10690,ABAYE_RS10685,ABAYE_RS10680	2146666	2148836		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1411_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS12545	2543589	2544317		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-661_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS05635	1098132	1099094		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-2439_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS10780	2167898	2168488		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1866_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS16500	3362626	3363147		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-157_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS01235	152775	153686		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-361_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS03115,ABAYE_RS03110,ABAYE_RS03105	530317	531694		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-2149_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS18940,ABAYE_RS18935,ABAYE_RS18930	3856392	3860127		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1323_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS11780,ABAYE_RS11775	2378773	2381374		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1005_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS08685,ABAYE_RS08680	1734238	1735309		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-2639_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS01735	259129	259887		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1881_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS16595	3379659	3380036		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1743_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS15380,ABAYE_RS15375	3120233	3123019		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2583_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS04510	841955	842284		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-623_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS05325,ABAYE_RS05320	1018129	1020498		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1647_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS14565	2952064	2952846		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2434_from_ABAYE_RS04385-MONOMER	ABAYE_RS10805	ABAYE_RS10805	1	249		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2065_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS18200,ABAYE_RS18195,ABAYE_RS18190,ABAYE_RS18185,ABAYE_RS20060	3689988	3696120		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2635_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS01885	291712	292050		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1314_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS11690	2359369	2360214		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1538_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS13515,ABAYE_RS13510	2741207	2741973		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-652_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS05555,ABAYE_RS05550	1078318	1080495		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1137_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS09900,ABAYE_RS09895,ABAYE_RS09890,ABAYE_RS09885,ABAYE_RS09880,ABAYE_RS09875,ABAYE_RS09870,ABAYE_RS09865	1980724	1987935		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2361_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS13220	2678537	2679895		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1015_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS08805	1758597	1759853		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2211_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS19215	3914035	3914397		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2156_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS18990,ABAYE_RS18985	3868983	3871181		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-521_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS04445,ABAYE_RS04440,ABAYE_RS04435	797842	803374		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1878_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS16575	3374834	3375406		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2484_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS08410	1681181	1681636		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-100_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS00720,ABAYE_RS00715	40503	44731		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1590_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS14030	2829493	2831757		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-398_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS03520	602712	603194		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2253_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS17805	3628017	3628196		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1558_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS13735	2768488	2770755		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1131_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS09820	1968772	1970181		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-927_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS08000,ABAYE_RS07995,ABAYE_RS07990,ABAYE_RS07985	1590270	1593984		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-5_from_ABAYE_RS04385-MONOMER	ABAYE_RS00120	ABAYE_RS00120	1	2667		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-189_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS01505,ABAYE_RS01500	217389	218972		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-2139_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS18795	3822464	3823039		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1163_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS10150	2034271	2036406		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-2306_from_ABAYE_RS04385-MONOMER	ABAYE_RS19875	ABAYE_RS19875	1	266		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1627_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS14390	2912520	2913902		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2188_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS19200	3910289	3911581		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-807_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS06945	1368517	1368879		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-146_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS01140,ABAYE_RS01135,ABAYE_RS01130,ABAYE_RS01125	128638	134541		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1901_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS16750	3413779	3414384		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-633_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS05405	1037334	1038653		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1858_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS16435,ABAYE_RS19905	3348149	3349455		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1942_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS17115,ABAYE_RS17110,ABAYE_RS17105	3496576	3496945		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2086_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS18345	3727328	3727870		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2244_from_ABAYE_RS04385-MONOMER	ABAYE_RS19990	ABAYE_RS19990	1	177		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2522_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS06900	1358999	1359916		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2264_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS16985	3461641	3462939		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1210_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS10625,ABAYE_RS10620,ABAYE_RS10615,ABAYE_RS10610,ABAYE_RS10605,ABAYE_RS10600,ABAYE_RS10595,ABAYE_RS10590,ABAYE_RS10585,ABAYE_RS10580,ABAYE_RS10575,ABAYE_RS10570,ABAYE_RS10565	2125703	2135666		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2148_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS18925,ABAYE_RS18920,ABAYE_RS18915,ABAYE_RS18910,ABAYE_RS18905,ABAYE_RS18900,ABAYE_RS18895,ABAYE_RS18890,ABAYE_RS18885,ABAYE_RS18880	3845711	3856033		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2637_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS01760	263059	263610		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1925_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS16935,ABAYE_RS16930	3447883	3449693		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-454_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS03920	694403	694546		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2393_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS11680	2357299	2358270		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1324_from_ABAYE_RS04385-MONOMER	NC_010410.1,ABAYE_RS19720,NC_010410.1,NC_010410.1	ABAYE_RS11805,ABAYE_RS19720,ABAYE_RS11790,ABAYE_RS11785	1	2386525		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-693_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS05860	1150059	1151027		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-299_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS02460,ABAYE_RS02455,ABAYE_RS02450,ABAYE_RS02445,ABAYE_RS02440	410873	414114		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1360_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS12160,ABAYE_RS12155,ABAYE_RS12150,ABAYE_RS12145,ABAYE_RS12140,ABAYE_RS12135,ABAYE_RS12130,ABAYE_RS12125	2450612	2461189		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1334_from_ABAYE_RS04385-MONOMER	ABAYE_RS11870	ABAYE_RS11870	1	258		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1040_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS09035	1808930	1810159		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-255_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS02095	336517	337467		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-600_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS05080	975925	976242		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-443_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS03845	673914	674258		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1014_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS08800,ABAYE_RS08795,ABAYE_RS08790,ABAYE_RS08785	1754723	1758560		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-2279_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS16405	3345560	3346435		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-788_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS06765,ABAYE_RS06760	1332747	1335628		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-585_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS04935	942840	945272		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-86_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS00625	18315	19851		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1296_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS11505	2317850	2318329		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1264_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS11180	2248305	2248466		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1998_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS17560	3586409	3587224		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-2485_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS08385	1673881	1674387		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-642_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS05460	1051716	1054478		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1227_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS10830,ABAYE_RS10825	2176213	2177348		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-837_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS07225	1420609	1420812		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2433_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS10810	2174109	2174294		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-511_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS04345	780637	781110		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1348_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS12025,ABAYE_RS12020,ABAYE_RS12015,ABAYE_RS12010	2427155	2430680		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2203_from_ABAYE_RS04385-MONOMER	ABAYE_RS00010,ABAYE_RS00005	ABAYE_RS00010,ABAYE_RS00005	1	951		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1033_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS08985	1800005	1800421		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2115_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS18560	3767603	3768130		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-696_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS05910	1163820	1165130		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2003_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1	ABAYE_RS17620,ABAYE_RS17615	3600184	3602032		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-878_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS07605	1506946	1507389		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-1600_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS14125	2854964	2856286		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-2098_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS18425	3743751	3744401		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-656_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS05595	1087344	1088774		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-499_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS04245	758300	759025		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-1367_from_ABAYE_RS04385-MONOMER	NC_010410.1,NC_010410.1,NC_010410.1	ABAYE_RS12240,ABAYE_RS12235,ABAYE_RS12230	2472591	2477606		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-65_from_ABAYE_RS04385-MONOMER	ABAYE_RS00095	ABAYE_RS00095	1	318		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-115_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS00835	63312	63515		-	True	ABAYE_RS04385-MONOMER
TU1SOZ-890_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS07705	1528702	1530414		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-303_from_ABAYE_RS04385-MONOMER	NC_010410.1	ABAYE_RS02495	419944	420930		+	True	ABAYE_RS04385-MONOMER
TU1SOZ-130_from_ABAYE_RS04385-MONOMER	ABAYE_RS19550	ABAYE_RS19550	1	207		+	True	ABAYE_RS04385-MONOMER
