,query,evalue
SYNPCC7942_RS04725,b1805,8.520000000000001e-31
SYNPCC7942_RS04745,b0144,4.5500000000000005e-64
SYNPCC7942_RS04755,b2219,1.0500000000000001e-29
SYNPCC7942_RS04760,b4005,3.66e-136
SYNPCC7942_RS04770,b2476,2.21e-53
SYNPCC7942_RS04780,b0096,6.76e-53
SYNPCC7942_RS04785,b0180,3.15e-42
SYNPCC7942_RS04790,b0181,6.06e-69
SYNPCC7942_RS04795,b0182,3.23e-37
SYNPCC7942_RS04815,b2668,6.83e-37
SYNPCC7942_RS04820,b0927,1.65e-19
SYNPCC7942_RS04830,b2750,3.5399999999999997e-81
SYNPCC7942_RS04840,b3352,8.59e-107
SYNPCC7942_RS04850,b1748,1.86e-102
SYNPCC7942_RS04855,b2315,7.82e-51
SYNPCC7942_RS04875,b1312,7.85e-37
SYNPCC7942_RS04880,b1311,4.14e-38
SYNPCC7942_RS04890,b0109,1.13e-48
SYNPCC7942_RS04920,b1270,4.57e-53
SYNPCC7942_RS04925,b2500,1.5e-38
SYNPCC7942_RS04930,b3183,6.26e-91
SYNPCC7942_RS04935,b3450,1.14e-104
SYNPCC7942_RS04945,b3289,6.389999999999999e-74
SYNPCC7942_RS04950,b0454,1.2e-18
SYNPCC7942_RS04970,b3805,2.04e-97
SYNPCC7942_RS04980,b3830,3.66e-104
SYNPCC7942_RS04995,b4243,1.3000000000000001e-37
SYNPCC7942_RS05005,b0082,1.9e-72
SYNPCC7942_RS05015,b2066,8.62e-25
SYNPCC7942_RS05020,b2764,1.17e-18
SYNPCC7942_RS05035,b1798,2.57e-12
SYNPCC7942_RS05065,b3628,1.47e-14
SYNPCC7942_RS05070,b0683,1e-19
SYNPCC7942_RS05135,b0002,3.9000000000000004e-33
SYNPCC7942_RS05145,b1264,2.89e-80
SYNPCC7942_RS05155,b3885,2.93e-19
SYNPCC7942_RS05170,b1611,0.0
SYNPCC7942_RS05175,b1232,4.2500000000000004e-80
SYNPCC7942_RS05185,b4022,2.9500000000000003e-35
SYNPCC7942_RS05190,b2078,5.419999999999999e-38
SYNPCC7942_RS05195,b0399,5.27e-63
SYNPCC7942_RS05215,b4355,4.11e-29
SYNPCC7942_RS05230,b1864,1.68e-58
SYNPCC7942_RS05240,b3416,8.94e-19
SYNPCC7942_RS05250,b2260,4.44e-26
SYNPCC7942_RS05285,b3770,3.9200000000000005e-58
SYNPCC7942_RS05290,b2021,1.24e-31
SYNPCC7942_RS05325,b2938,5.33e-172
SYNPCC7942_RS05420,b3993,6.46e-20
SYNPCC7942_RS05435,b4349,7.58e-17
SYNPCC7942_RS05480,b0727,1.03e-23
SYNPCC7942_RS05505,b3643,2.6300000000000003e-79
SYNPCC7942_RS05535,b3652,4.93e-153
SYNPCC7942_RS05555,b4242,1.88e-98
SYNPCC7942_RS05560,b1022,1.93e-18
SYNPCC7942_RS05570,b3432,0.0
SYNPCC7942_RS05575,b3997,4.03e-84
SYNPCC7942_RS05590,b2592,0.0
SYNPCC7942_RS05610,b1640,2.1299999999999998e-67
SYNPCC7942_RS05625,b3994,0.0
SYNPCC7942_RS05635,b3833,6.91e-45
SYNPCC7942_RS05640,b3702,1.62e-111
SYNPCC7942_RS05645,b0161,8.320000000000001e-66
SYNPCC7942_RS05655,b0678,7.16e-36
SYNPCC7942_RS05660,b0634,7.56e-51
SYNPCC7942_RS05665,b2113,1.0499999999999999e-94
SYNPCC7942_RS05680,b0440,3.84e-25
SYNPCC7942_RS05700,b2594,4.359999999999999e-68
SYNPCC7942_RS05705,b2493,1.21e-15
SYNPCC7942_RS05720,b2926,4.24e-101
SYNPCC7942_RS05735,b1750,5.03e-26
SYNPCC7942_RS05750,b4202,2.35e-18
SYNPCC7942_RS05755,b1286,7.920000000000001e-29
SYNPCC7942_RS05770,b3244,8.340000000000001e-72
SYNPCC7942_RS05810,b1218,1.15e-22
SYNPCC7942_RS05815,b0932,6.69e-28
SYNPCC7942_RS05825,b0188,7.68e-21
SYNPCC7942_RS05845,b2114,2.03e-55
SYNPCC7942_RS05865,b1654,2.07e-31
SYNPCC7942_RS05870,b3190,1.17e-11
SYNPCC7942_RS05900,b0133,7.87e-70
SYNPCC7942_RS05995,b3544,2.9100000000000003e-32
SYNPCC7942_RS06000,b2746,3.41e-46
SYNPCC7942_RS06010,b0657,4.84e-22
SYNPCC7942_RS06045,b2288,6.35e-20
SYNPCC7942_RS06050,b2287,2.68e-52
SYNPCC7942_RS06090,b3857,1.62e-13
SYNPCC7942_RS06095,b4260,7.41e-65
SYNPCC7942_RS06100,b3648,3.7599999999999994e-54
SYNPCC7942_RS06115,b2564,1.73e-101
SYNPCC7942_RS06130,b1262,3.31e-51
SYNPCC7942_RS06135,b0116,2.59e-76
SYNPCC7942_RS06140,b3651,1.4700000000000001e-21
SYNPCC7942_RS06180,b4539,7.65e-38
SYNPCC7942_RS06185,b2017,1.24e-20
SYNPCC7942_RS06220,b1710,1.42e-51
SYNPCC7942_RS06250,b3185,3.41e-32
SYNPCC7942_RS06260,b3166,3.71e-45
SYNPCC7942_RS06290,b3638,7.81e-41
SYNPCC7942_RS06305,b2828,4.01e-29
SYNPCC7942_RS06330,b4079,6.089999999999999e-104
SYNPCC7942_RS06365,b0768,2.1600000000000003e-27
SYNPCC7942_RS06410,b3064,4.74e-88
SYNPCC7942_RS06435,b2302,1.0300000000000001e-22
SYNPCC7942_RS06455,b2494,2.06e-19
SYNPCC7942_RS06460,b3919,1.6299999999999998e-60
SYNPCC7942_RS06470,b0948,4.9400000000000004e-79
SYNPCC7942_RS06480,b3290,4.91e-11
SYNPCC7942_RS06485,b2954,1.1500000000000001e-43
SYNPCC7942_RS06520,b4167,2.39e-31
SYNPCC7942_RS06535,b0863,5.01e-18
SYNPCC7942_RS06540,b1716,3.41e-32
SYNPCC7942_RS06565,b0781,2.43e-103
SYNPCC7942_RS06570,b0785,5.360000000000001e-21
SYNPCC7942_RS06580,b0783,2.07e-38
SYNPCC7942_RS06585,b0827,1.01e-58
SYNPCC7942_RS06600,b4235,1.51e-17
SYNPCC7942_RS06610,b3066,1.06e-84
SYNPCC7942_RS06615,b1713,2.73e-143
SYNPCC7942_RS06635,b2463,1.63e-111
SYNPCC7942_RS06655,b3822,8.43e-81
SYNPCC7942_RS06685,b0128,8.64e-18
SYNPCC7942_RS06690,b3384,6.950000000000001e-109
SYNPCC7942_RS06700,b2157,1.55e-41
SYNPCC7942_RS06715,b1866,0.0
SYNPCC7942_RS06735,b1858,7.06e-41
SYNPCC7942_RS06765,b3635,8.0699999999999995e-53
SYNPCC7942_RS06770,b1653,4.48e-12
SYNPCC7942_RS06775,b4052,2.85e-127
SYNPCC7942_RS06780,b1114,0.0
SYNPCC7942_RS06810,b2777,5.49e-31
SYNPCC7942_RS06815,b0444,1.9000000000000002e-36
SYNPCC7942_RS06820,b1812,1.01e-92
SYNPCC7942_RS06825,b1096,1.64e-22
SYNPCC7942_RS06850,b3287,6.51e-34
SYNPCC7942_RS06860,b2053,0.0
SYNPCC7942_RS06865,b2282,1.4e-71
SYNPCC7942_RS06870,b2281,1.79e-15
SYNPCC7942_RS06880,b2279,3.41e-19
SYNPCC7942_RS06885,b1380,8.84e-134
SYNPCC7942_RS06905,b2690,1.88e-25
SYNPCC7942_RS06910,b4069,0.0
SYNPCC7942_RS06920,b1828,8.260000000000001e-43
SYNPCC7942_RS06985,b1242,4.81e-37
SYNPCC7942_RS06990,b3930,2.18e-13
SYNPCC7942_RS07005,b0472,5.05e-55
SYNPCC7942_RS07015,b3816,1.39e-13
SYNPCC7942_RS07020,b4019,0.0
SYNPCC7942_RS07030,b0058,2.27e-40
SYNPCC7942_RS07045,b3650,0.0
SYNPCC7942_RS07060,b3256,1.96e-170
SYNPCC7942_RS07070,b4391,8.770000000000001e-124
SYNPCC7942_RS07080,b4226,5.790000000000001e-31
SYNPCC7942_RS07115,b1103,2.52e-39
SYNPCC7942_RS07120,b3765,2.9000000000000002e-145
SYNPCC7942_RS07180,b0212,6.650000000000001e-64
SYNPCC7942_RS07205,b1519,3.51e-12
SYNPCC7942_RS07215,b0074,1.8e-157
SYNPCC7942_RS07240,b2276,2.29e-72
SYNPCC7942_RS07245,b1274,3.5900000000000006e-129
SYNPCC7942_RS07270,b2457,2.88e-24
SYNPCC7942_RS07275,b2456,5.69e-17
SYNPCC7942_RS07305,b0522,6.54e-41
SYNPCC7942_RS07325,b3041,5.6000000000000005e-70
SYNPCC7942_RS07330,b3958,2.18e-58
SYNPCC7942_RS07340,b2264,2.15e-62
SYNPCC7942_RS07365,b0003,2.06e-42
SYNPCC7942_RS07385,b3137,9.41e-51
SYNPCC7942_RS07405,b0339,7.17e-57
SYNPCC7942_RS07410,b0750,1.06e-79
SYNPCC7942_RS07415,b0179,1.1e-51
SYNPCC7942_RS07430,b4389,1.13e-132
SYNPCC7942_RS07435,b3405,1.8799999999999997e-54
SYNPCC7942_RS07440,b1090,1.36e-63
SYNPCC7942_RS07445,b1091,2.2e-86
SYNPCC7942_RS07450,b1092,1.6099999999999998e-52
SYNPCC7942_RS07465,b1807,2.47e-14
SYNPCC7942_RS07500,b2414,7.07e-110
SYNPCC7942_RS07565,b3465,9.37e-17
SYNPCC7942_RS07570,b2023,8.18e-42
SYNPCC7942_RS07585,b0085,1.52e-99
SYNPCC7942_RS07595,b4557,2.71e-29
SYNPCC7942_RS07600,b3296,1.09e-49
SYNPCC7942_RS07620,b0366,1.9e-67
SYNPCC7942_RS07630,b2781,4.39e-64
SYNPCC7942_RS07645,b2818,1.41e-32
SYNPCC7942_RS07660,b1392,3.26e-18
SYNPCC7942_RS07665,b3259,9.600000000000001e-29
SYNPCC7942_RS07670,b2913,3.86e-51
SYNPCC7942_RS07690,b0073,4.56e-124
SYNPCC7942_RS07715,b1133,1.9499999999999998e-83
SYNPCC7942_RS07735,b0173,1.42e-106
SYNPCC7942_RS07740,b1135,2.13e-61
SYNPCC7942_RS07765,b2020,2.59e-94
SYNPCC7942_RS07775,b1100,9.599999999999999e-52
SYNPCC7942_RS07780,b3987,0.0
SYNPCC7942_RS07795,b3871,0.0
SYNPCC7942_RS07805,b4004,4.09e-21
SYNPCC7942_RS07825,b0763,6.259999999999999e-42
SYNPCC7942_RS07830,b0764,3.32e-32
SYNPCC7942_RS07835,b4153,4.95e-15
SYNPCC7942_RS07865,b0684,4.11e-53
SYNPCC7942_RS07900,b1183,1.61e-34
SYNPCC7942_RS07905,b1184,1.24e-128
SYNPCC7942_RS07915,b3774,1.7799999999999997e-42
SYNPCC7942_RS07920,b1266,2.32e-32
SYNPCC7942_RS07940,b2741,2.9799999999999997e-74
SYNPCC7942_RS07955,b2033,6.84e-14
SYNPCC7942_RS07970,b2099,1.81e-13
SYNPCC7942_RS08000,b2501,8.2e-133
SYNPCC7942_RS08020,b0484,0.0
SYNPCC7942_RS08035,b2137,1.85e-52
SYNPCC7942_RS08050,b0155,2.75e-85
SYNPCC7942_RS08055,b1876,0.0
SYNPCC7942_RS08060,b3839,3.87e-33
SYNPCC7942_RS08080,b3706,1.53e-81
SYNPCC7942_RS08090,b1706,1.92e-63
SYNPCC7942_RS08100,b0400,2.82e-34
SYNPCC7942_RS08145,b0185,3.06e-121
SYNPCC7942_RS08150,b1539,9.84e-25
SYNPCC7942_RS08155,b2153,1.12e-35
SYNPCC7942_RS08160,b1464,2.68e-23
SYNPCC7942_RS08175,b2532,1.42e-26
SYNPCC7942_RS08205,b2049,0.0
SYNPCC7942_RS08215,b1602,1.8499999999999998e-131
SYNPCC7942_RS08225,b1603,8.13e-90
SYNPCC7942_RS08250,b3705,1.19e-19
SYNPCC7942_RS08275,b1435,7.26e-64
SYNPCC7942_RS08285,b1662,4.58e-30
SYNPCC7942_RS08390,b2567,6.22e-18
SYNPCC7942_RS08420,b3794,5.810000000000001e-32
SYNPCC7942_RS08430,b3945,4.34e-86
SYNPCC7942_RS08445,b3942,0.0
SYNPCC7942_RS08460,b0578,8.17e-26
SYNPCC7942_RS08475,b0526,8.740000000000001e-122
SYNPCC7942_RS08490,b1315,5.42e-20
SYNPCC7942_RS08495,b2475,2.26e-16
SYNPCC7942_RS08500,b0088,4.5299999999999994e-42
SYNPCC7942_RS08505,b0698,1.61e-109
SYNPCC7942_RS08510,b0697,0.0
SYNPCC7942_RS08515,b0696,5.25e-34
SYNPCC7942_RS08560,b2422,1.05e-100
SYNPCC7942_RS08570,b2424,1.55e-71
SYNPCC7942_RS08585,b2423,3.27e-90
SYNPCC7942_RS08605,b2521,6.41e-35
SYNPCC7942_RS08615,b4351,8.61e-54
SYNPCC7942_RS08635,b3439,1.31e-60
SYNPCC7942_RS08645,b4212,7.059999999999999e-23
SYNPCC7942_RS08650,b1663,2.95e-50
SYNPCC7942_RS08655,b2052,1.5300000000000003e-129
SYNPCC7942_RS08670,b0732,7.83e-22
SYNPCC7942_RS08690,b3498,2.84e-138
SYNPCC7942_RS08725,b2498,2.9199999999999997e-52
SYNPCC7942_RS08735,b4467,1.1399999999999999e-67
SYNPCC7942_RS08740,b4468,2.8700000000000003e-21
SYNPCC7942_RS08745,b1136,1.2800000000000002e-163
SYNPCC7942_RS08765,b3917,2.45e-91
SYNPCC7942_RS08780,b1439,3e-112
SYNPCC7942_RS08785,b0027,2.57e-17
SYNPCC7942_RS08800,b0695,2.5399999999999998e-82
SYNPCC7942_RS08830,b1683,0.0
SYNPCC7942_RS08835,b1682,4.72e-112
SYNPCC7942_RS08840,b1681,2.34e-56
SYNPCC7942_RS08845,b1680,4.77e-137
SYNPCC7942_RS08850,b3292,8.87e-21
SYNPCC7942_RS08855,b3972,1.37e-22
SYNPCC7942_RS08860,b0091,1.71e-63
SYNPCC7942_RS08870,b2286,5.64e-93
SYNPCC7942_RS08925,b3679,3.77e-15
SYNPCC7942_RS08935,b2517,1.8500000000000002e-72
SYNPCC7942_RS08950,b3035,4.4e-11
SYNPCC7942_RS08975,b0734,1.57e-36
SYNPCC7942_RS08980,b0978,1.1800000000000002e-79
SYNPCC7942_RS09000,b2610,1.33e-139
SYNPCC7942_RS09005,b2609,1.93e-11
SYNPCC7942_RS09015,b3065,8.52e-14
SYNPCC7942_RS09020,b0660,1.3600000000000001e-86
SYNPCC7942_RS09040,b2616,4.0600000000000005e-80
SYNPCC7942_RS09045,b4170,3.29e-31
SYNPCC7942_RS09080,b2529,8.52e-12
SYNPCC7942_RS09095,b3387,8.39e-39
SYNPCC7942_RS09100,b0837,1.8000000000000003e-73
