Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
ALW85_RS05170-MONOMER	Plasma_Membrane	ALW85_RS05170()	Plasma_Membrane	s
ALW85_RS05195-MONOMER	Plasma_Membrane	ALW85_RS05195()	Plasma_Membrane	s
ALW85_RS05210-MONOMER	Plasma_Membrane	ALW85_RS05210()	Plasma_Membrane	s
ALW85_RS05215-MONOMER	Plasma_Membrane	ALW85_RS05215()	Plasma_Membrane	s
ALW85_RS05220-MONOMER	Plasma_Membrane	ALW85_RS05220()	Plasma_Membrane	s
ALW85_RS05265-MONOMER	Plasma_Membrane	ALW85_RS05265()	Plasma_Membrane	s
ALW85_RS05280-MONOMER	Plasma_Membrane	ALW85_RS05280()	Plasma_Membrane	s
ALW85_RS05295-MONOMER	Plasma_Membrane	ALW85_RS05295()	Plasma_Membrane	s
ALW85_RS05300-MONOMER	Plasma_Membrane	ALW85_RS05300()	Plasma_Membrane	s
ALW85_RS05315-MONOMER	Plasma_Membrane	ALW85_RS05315()	Plasma_Membrane	s
ALW85_RS05340-MONOMER	Plasma_Membrane	ALW85_RS05340()	Plasma_Membrane	s
ALW85_RS05345-MONOMER	Plasma_Membrane	ALW85_RS05345()	Plasma_Membrane	s
ALW85_RS05355-MONOMER	Plasma_Membrane	ALW85_RS05355()	Plasma_Membrane	s
ALW85_RS05435-MONOMER	Extracellular_Space	ALW85_RS05435()	Extracellular_Space	s
ALW85_RS05455-MONOMER	Plasma_Membrane	ALW85_RS05455()	Plasma_Membrane	s
ALW85_RS05470-MONOMER	Plasma_Membrane	ALW85_RS05470()	Plasma_Membrane	s
ALW85_RS05485-MONOMER	Plasma_Membrane	ALW85_RS05485()	Plasma_Membrane	s
ALW85_RS05920-MONOMER	Plasma_Membrane	ALW85_RS05920()	Plasma_Membrane	s
ALW85_RS05930-MONOMER	Plasma_Membrane	ALW85_RS05930()	Plasma_Membrane	s
ALW85_RS05950-MONOMER	Plasma_Membrane	ALW85_RS05950()	Plasma_Membrane	s
ALW85_RS05970-MONOMER	Plasma_Membrane	ALW85_RS05970()	Plasma_Membrane	s
ALW85_RS05975-MONOMER	Plasma_Membrane	ALW85_RS05975()	Plasma_Membrane	s
ALW85_RS06065-MONOMER	Plasma_Membrane	ALW85_RS06065()	Plasma_Membrane	s
ALW85_RS06090-MONOMER	Plasma_Membrane	ALW85_RS06090()	Plasma_Membrane	s
ALW85_RS06185-MONOMER	Plasma_Membrane	ALW85_RS06185()	Plasma_Membrane	s
ALW85_RS06210-MONOMER	Plasma_Membrane	ALW85_RS06210()	Plasma_Membrane	s
ALW85_RS06495-MONOMER	Plasma_Membrane	ALW85_RS06495()	Plasma_Membrane	s
ALW85_RS06500-MONOMER	Plasma_Membrane	ALW85_RS06500()	Plasma_Membrane	s
ALW85_RS06525-MONOMER	Plasma_Membrane	ALW85_RS06525()	Plasma_Membrane	s
ALW85_RS06705-MONOMER	Plasma_Membrane	ALW85_RS06705()	Plasma_Membrane	s
ALW85_RS06870-MONOMER	Plasma_Membrane	ALW85_RS06870()	Plasma_Membrane	s
ALW85_RS06880-MONOMER	Plasma_Membrane	ALW85_RS06880()	Plasma_Membrane	s
ALW85_RS06935-MONOMER	Extracellular_Space	ALW85_RS06935()	Extracellular_Space	s
ALW85_RS06955-MONOMER	Plasma_Membrane	ALW85_RS06955()	Plasma_Membrane	s
ALW85_RS06965-MONOMER	Plasma_Membrane	ALW85_RS06965()	Plasma_Membrane	s
ALW85_RS07170-MONOMER	Plasma_Membrane	ALW85_RS07170()	Plasma_Membrane	s
ALW85_RS07400-MONOMER	Plasma_Membrane	ALW85_RS07400()	Plasma_Membrane	s
ALW85_RS07405-MONOMER	Plasma_Membrane	ALW85_RS07405()	Plasma_Membrane	s
ALW85_RS07410-MONOMER	Plasma_Membrane	ALW85_RS07410()	Plasma_Membrane	s
ALW85_RS07440-MONOMER	Plasma_Membrane	ALW85_RS07440()	Plasma_Membrane	s
ALW85_RS07765-MONOMER	Extracellular_Space	ALW85_RS07765()	Extracellular_Space	s
ALW85_RS07885-MONOMER	Plasma_Membrane	ALW85_RS07885()	Plasma_Membrane	s
ALW85_RS08210-MONOMER	Extracellular_Space	ALW85_RS08210()	Extracellular_Space	s
ALW85_RS08315-MONOMER	Cell_Wall	ALW85_RS08315()	Cell_Wall	s
ALW85_RS08325-MONOMER	Extracellular_Space	ALW85_RS08325()	Extracellular_Space	s
ALW85_RS08525-MONOMER	Plasma_Membrane	ALW85_RS08525()	Plasma_Membrane	s
ALW85_RS08615-MONOMER	Plasma_Membrane	ALW85_RS08615()	Plasma_Membrane	s
ALW85_RS08655-MONOMER	Cell_Wall	ALW85_RS08655()	Cell_Wall	s
ALW85_RS08710-MONOMER	Plasma_Membrane	ALW85_RS08710()	Plasma_Membrane	s
ALW85_RS08850-MONOMER	Plasma_Membrane	ALW85_RS08850()	Plasma_Membrane	s
ALW85_RS08905-MONOMER	Plasma_Membrane	ALW85_RS08905()	Plasma_Membrane	s
ALW85_RS08915-MONOMER	Plasma_Membrane	ALW85_RS08915()	Plasma_Membrane	s
ALW85_RS08985-MONOMER	Plasma_Membrane	ALW85_RS08985()	Plasma_Membrane	s
ALW85_RS09035-MONOMER	Plasma_Membrane	ALW85_RS09035()	Plasma_Membrane	s
ALW85_RS09040-MONOMER	Plasma_Membrane	ALW85_RS09040()	Plasma_Membrane	s
ALW85_RS09045-MONOMER	Plasma_Membrane	ALW85_RS09045()	Plasma_Membrane	s
ALW85_RS09155-MONOMER	Plasma_Membrane	ALW85_RS09155()	Plasma_Membrane	s
ALW85_RS09540-MONOMER	Plasma_Membrane	ALW85_RS09540()	Plasma_Membrane	s
ALW85_RS09705-MONOMER	Plasma_Membrane	ALW85_RS09705()	Plasma_Membrane	s
ALW85_RS09740-MONOMER	Plasma_Membrane	ALW85_RS09740()	Plasma_Membrane	s
ALW85_RS09885-MONOMER	Plasma_Membrane	ALW85_RS09885()	Plasma_Membrane	s
ALW85_RS09890-MONOMER	Plasma_Membrane	ALW85_RS09890()	Plasma_Membrane	s
ALW85_RS09900-MONOMER	Plasma_Membrane	ALW85_RS09900()	Plasma_Membrane	s
ALW85_RS09905-MONOMER	Plasma_Membrane	ALW85_RS09905()	Plasma_Membrane	s
ALW85_RS09910-MONOMER	Plasma_Membrane	ALW85_RS09910()	Plasma_Membrane	s
ALW85_RS10035-MONOMER	Plasma_Membrane	ALW85_RS10035()	Plasma_Membrane	s
ALW85_RS10120-MONOMER	Plasma_Membrane	ALW85_RS10120()	Plasma_Membrane	s
ALW85_RS10530-MONOMER	Plasma_Membrane	ALW85_RS10530()	Plasma_Membrane	s
ALW85_RS10605-MONOMER	Plasma_Membrane	ALW85_RS10605()	Plasma_Membrane	s
ALW85_RS10625-MONOMER	Plasma_Membrane	ALW85_RS10625()	Plasma_Membrane	s
ALW85_RS10780-MONOMER	Plasma_Membrane	ALW85_RS10780()	Plasma_Membrane	s
ALW85_RS10830-MONOMER	Plasma_Membrane	ALW85_RS10830()	Plasma_Membrane	s
ALW85_RS10845-MONOMER	Plasma_Membrane	ALW85_RS10845()	Plasma_Membrane	s
ALW85_RS10855-MONOMER	Plasma_Membrane	ALW85_RS10855()	Plasma_Membrane	s
ALW85_RS10860-MONOMER	Plasma_Membrane	ALW85_RS10860()	Plasma_Membrane	s
ALW85_RS10870-MONOMER	Plasma_Membrane	ALW85_RS10870()	Plasma_Membrane	s
ALW85_RS11075-MONOMER	Plasma_Membrane	ALW85_RS11075()	Plasma_Membrane	s
ALW85_RS11100-MONOMER	Plasma_Membrane	ALW85_RS11100()	Plasma_Membrane	s
ALW85_RS11180-MONOMER	Plasma_Membrane	ALW85_RS11180()	Plasma_Membrane	s
ALW85_RS11345-MONOMER	Plasma_Membrane	ALW85_RS11345()	Plasma_Membrane	s
ALW85_RS11470-MONOMER	Plasma_Membrane	ALW85_RS11470()	Plasma_Membrane	s
ALW85_RS11480-MONOMER	Plasma_Membrane	ALW85_RS11480()	Plasma_Membrane	s
ALW85_RS11520-MONOMER	Plasma_Membrane	ALW85_RS11520()	Plasma_Membrane	s
ALW85_RS11560-MONOMER	Plasma_Membrane	ALW85_RS11560()	Plasma_Membrane	s
ALW85_RS11630-MONOMER	Extracellular_Space	ALW85_RS11630()	Extracellular_Space	s
ALW85_RS11910-MONOMER	Plasma_Membrane	ALW85_RS11910()	Plasma_Membrane	s
ALW85_RS11915-MONOMER	Plasma_Membrane	ALW85_RS11915()	Plasma_Membrane	s
ALW85_RS11965-MONOMER	Plasma_Membrane	ALW85_RS11965()	Plasma_Membrane	s
ALW85_RS12085-MONOMER	Plasma_Membrane	ALW85_RS12085()	Plasma_Membrane	s
ALW85_RS12100-MONOMER	Cell_Wall	ALW85_RS12100()	Cell_Wall	s
ALW85_RS12115-MONOMER	Plasma_Membrane	ALW85_RS12115()	Plasma_Membrane	s
ALW85_RS12130-MONOMER	Plasma_Membrane	ALW85_RS12130()	Plasma_Membrane	s
ALW85_RS12135-MONOMER	Plasma_Membrane	ALW85_RS12135()	Plasma_Membrane	s
ALW85_RS12160-MONOMER	Plasma_Membrane	ALW85_RS12160()	Plasma_Membrane	s
ALW85_RS12325-MONOMER	Cell_Wall	ALW85_RS12325()	Cell_Wall	s
ALW85_RS12400-MONOMER	Plasma_Membrane	ALW85_RS12400()	Plasma_Membrane	s
ALW85_RS12430-MONOMER	Plasma_Membrane	ALW85_RS12430()	Plasma_Membrane	s
ALW85_RS12555-MONOMER	Plasma_Membrane	ALW85_RS12555()	Plasma_Membrane	s
ALW85_RS12560-MONOMER	Plasma_Membrane	ALW85_RS12560()	Plasma_Membrane	s
ALW85_RS12875-MONOMER	Plasma_Membrane	ALW85_RS12875()	Plasma_Membrane	s
ALW85_RS12930-MONOMER	Plasma_Membrane	ALW85_RS12930()	Plasma_Membrane	s
ALW85_RS12935-MONOMER	Plasma_Membrane	ALW85_RS12935()	Plasma_Membrane	s
ALW85_RS12970-MONOMER	Plasma_Membrane	ALW85_RS12970()	Plasma_Membrane	s
ALW85_RS12975-MONOMER	Plasma_Membrane	ALW85_RS12975()	Plasma_Membrane	s
ALW85_RS12980-MONOMER	Plasma_Membrane	ALW85_RS12980()	Plasma_Membrane	s
ALW85_RS12985-MONOMER	Plasma_Membrane	ALW85_RS12985()	Plasma_Membrane	s
ALW85_RS12995-MONOMER	Plasma_Membrane	ALW85_RS12995()	Plasma_Membrane	s
ALW85_RS14300-MONOMER	Cell_Wall	ALW85_RS14300()	Cell_Wall	s
CPLX_14GLUCANabcpp-0	Plasma_Membrane	ALW85_RS03045()	Plasma_Membrane	s
CPLX_ALAALAabcpp-0	Plasma_Membrane	ALW85_RS12930()	Plasma_Membrane	s
CPLX_ALAALAabcpp-0	Plasma_Membrane	ALW85_RS05975()	Plasma_Membrane	s
CPLX_ATPS4rpp-0	Plasma_Membrane	ALW85_RS01060()	Plasma_Membrane	s
CPLX_ATPS4rpp-0	Plasma_Membrane	ALW85_RS01065()	Plasma_Membrane	s
CPLX_ATPS4rpp-0	Plasma_Membrane	ALW85_RS01040()	Plasma_Membrane	s
CPLX_ATPS4rpp-0	Plasma_Membrane	ALW85_RS01070()	Plasma_Membrane	s
CPLX_ATPS4rpp-0	Plasma_Membrane	ALW85_RS01055()	Plasma_Membrane	s
CPLX_ATPS4rpp-0	Plasma_Membrane	ALW85_RS01075()	Plasma_Membrane	s
CPLX_BUTSO3abcpp-0	Plasma_Membrane	ALW85_RS06210()	Plasma_Membrane	s
CPLX_CDPMEK-0	Plasma_Membrane	ALW85_RS01060()	Plasma_Membrane	s
CPLX_CDPMEK-0	Plasma_Membrane	ALW85_RS01040()	Plasma_Membrane	s
CPLX_CDPMEK-0	Plasma_Membrane	ALW85_RS01065()	Plasma_Membrane	s
CPLX_CDPMEK-0	Plasma_Membrane	ALW85_RS01070()	Plasma_Membrane	s
CPLX_CDPMEK-0	Plasma_Membrane	ALW85_RS01075()	Plasma_Membrane	s
CPLX_CDPMEK-0	Plasma_Membrane	ALW85_RS01055()	Plasma_Membrane	s
CPLX_CGLYabcpp-0	Plasma_Membrane	ALW85_RS12935()	Plasma_Membrane	s
CPLX_CGLYabcpp-0	Plasma_Membrane	ALW85_RS05975()	Plasma_Membrane	s
CPLX_CYT552OXI-0	Plasma_Membrane	ALW85_RS05295()	Plasma_Membrane	s
CPLX_CYT552OXI-0	Plasma_Membrane	ALW85_RS05300()	Plasma_Membrane	s
CPLX_CYTbc1-0	Plasma_Membrane	ALW85_RS04230()	Plasma_Membrane	s
CPLX_DHORD5-1	Plasma_Membrane	ALW85_RS05295()	Plasma_Membrane	s
CPLX_DHORD5-1	Plasma_Membrane	ALW85_RS05280()	Plasma_Membrane	s
CPLX_DHORD5-1	Plasma_Membrane	ALW85_RS05300()	Plasma_Membrane	s
CPLX_FRD2-0	Plasma_Membrane	ALW85_RS05455()	Plasma_Membrane	s
CPLX_GLYCTO1-0	Plasma_Membrane	ALW85_RS08710()	Plasma_Membrane	s
CPLX_GLYCTO1-0	Plasma_Membrane	ALW85_RS03530()	Plasma_Membrane	s
CPLX_GLYCTO3-0	Plasma_Membrane	ALW85_RS03530()	Plasma_Membrane	s
CPLX_GTHRDabcpp-0	Plasma_Membrane	ALW85_RS12930()	Plasma_Membrane	s
CPLX_GTHRDabcpp-0	Plasma_Membrane	ALW85_RS12935()	Plasma_Membrane	s
CPLX_Kt3pp-0	Plasma_Membrane	ALW85_RS09905()	Plasma_Membrane	s
CPLX_Kt3pp-0	Plasma_Membrane	ALW85_RS09910()	Plasma_Membrane	s
CPLX_Kt3pp-0	Plasma_Membrane	ALW85_RS09900()	Plasma_Membrane	s
CPLX_MOBDabcpp-0	Plasma_Membrane	ALW85_RS03045()	Plasma_Membrane	s
CPLX_PIuabcpp-0	Plasma_Membrane	ALW85_RS05220()	Plasma_Membrane	s
CPLX_PIuabcpp-0	Plasma_Membrane	ALW85_RS05215()	Plasma_Membrane	s
CPLX_PIuabcpp-0	Plasma_Membrane	ALW85_RS05210()	Plasma_Membrane	s
CPLX_PROabcpp-0	Plasma_Membrane	ALW85_RS12400()	Plasma_Membrane	s
CPLX_SUCDi-0	Plasma_Membrane	ALW85_RS05455()	Plasma_Membrane	s
CPLX_TAURabcpp-0	Plasma_Membrane	ALW85_RS09035()	Plasma_Membrane	s
CPLX_TAURabcpp-0	Plasma_Membrane	ALW85_RS09040()	Plasma_Membrane	s
CPLX_THRabcpp-0	Plasma_Membrane	ALW85_RS09885()	Plasma_Membrane	s
