Modified_enzyme,Core_enzyme,Modifications,Source
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_opme(1),FY484_RS10080-MONOMER,pan4p(1) AND opme(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_pme(1),FY484_RS10080-MONOMER,pan4p(1) AND pme(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_hpme(1),FY484_RS10080-MONOMER,pan4p(1) AND hpme(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_toct2e(1),FY484_RS10080-MONOMER,pan4p(1) AND toct2e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3ooct(1),FY484_RS10080-MONOMER,pan4p(1) AND 3ooct(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_oc(1),FY484_RS10080-MONOMER,pan4p(1) AND oc(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3hoct(1),FY484_RS10080-MONOMER,pan4p(1) AND 3hoct(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_tdec2e(1),FY484_RS10080-MONOMER,pan4p(1) AND tdec2e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_cdec3e(1),FY484_RS10080-MONOMER,pan4p(1) AND cdec3e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3odec(1),FY484_RS10080-MONOMER,pan4p(1) AND 3odec(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_dca(1),FY484_RS10080-MONOMER,pan4p(1) AND dca(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3hdec(1),FY484_RS10080-MONOMER,pan4p(1) AND 3hdec(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_t3c5ddece(1),FY484_RS10080-MONOMER,pan4p(1) AND t3c5ddece(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3ocddec5e(1),FY484_RS10080-MONOMER,pan4p(1) AND 3ocddec5e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_tddec2e(1),FY484_RS10080-MONOMER,pan4p(1) AND tddec2e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_cddec5e(1),FY484_RS10080-MONOMER,pan4p(1) AND cddec5e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3oddec(1),FY484_RS10080-MONOMER,pan4p(1) AND 3oddec(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3hcddec5e(1),FY484_RS10080-MONOMER,pan4p(1) AND 3hcddec5e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_ddca(1),FY484_RS10080-MONOMER,pan4p(1) AND ddca(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3hddec(1),FY484_RS10080-MONOMER,pan4p(1) AND 3hddec(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_t3c7mrse(1),FY484_RS10080-MONOMER,pan4p(1) AND t3c7mrse(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3ocmrs7e(1),FY484_RS10080-MONOMER,pan4p(1) AND 3ocmrs7e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_tde(1),FY484_RS10080-MONOMER,pan4p(1) AND tde(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_tmrs2e(1),FY484_RS10080-MONOMER,pan4p(1) AND tmrs2e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3omrs(1),FY484_RS10080-MONOMER,pan4p(1) AND 3omrs(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3hcmrs7e(1),FY484_RS10080-MONOMER,pan4p(1) AND 3hcmrs7e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_myrs(1),FY484_RS10080-MONOMER,pan4p(1) AND myrs(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3hmrs(1),FY484_RS10080-MONOMER,pan4p(1) AND 3hmrs(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_t3c9palme(1),FY484_RS10080-MONOMER,pan4p(1) AND t3c9palme(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3ocpalm9e(1),FY484_RS10080-MONOMER,pan4p(1) AND 3ocpalm9e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_hde(1),FY484_RS10080-MONOMER,pan4p(1) AND hde(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_tpalm2e(1),FY484_RS10080-MONOMER,pan4p(1) AND tpalm2e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3opalm(1),FY484_RS10080-MONOMER,pan4p(1) AND 3opalm(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3hcpalm9e(1),FY484_RS10080-MONOMER,pan4p(1) AND 3hcpalm9e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_palm(1),FY484_RS10080-MONOMER,pan4p(1) AND palm(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3hpalm(1),FY484_RS10080-MONOMER,pan4p(1) AND 3hpalm(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_t3c11vace(1),FY484_RS10080-MONOMER,pan4p(1) AND t3c11vace(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3ocvac11e(1),FY484_RS10080-MONOMER,pan4p(1) AND 3ocvac11e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_toctd2e(1),FY484_RS10080-MONOMER,pan4p(1) AND toctd2e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_octe(1),FY484_RS10080-MONOMER,pan4p(1) AND octe(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3ooctd(1),FY484_RS10080-MONOMER,pan4p(1) AND 3ooctd(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3hcvac11e(1),FY484_RS10080-MONOMER,pan4p(1) AND 3hcvac11e(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_ocdca(1),FY484_RS10080-MONOMER,pan4p(1) AND ocdca(1),Homology
FY484_RS10080-MONOMER_mod_pan4p(1)_mod_3hocta(1),FY484_RS10080-MONOMER,pan4p(1) AND 3hocta(1),Homology
FY484_RS13895-MONOMER_mod_pydx5p(1),FY484_RS13895-MONOMER,pydx5p(1),Homology
FY484_RS13080-MONOMER_mod_cobalt2(1)_mod_nad(1),FY484_RS13080-MONOMER,cobalt2(1) AND nad(1),Homology
FY484_RS09440-MONOMER_mod_mg2(1),FY484_RS09440-MONOMER,mg2(1),Homology
FY484_RS03960-MONOMER_mod_mg2(4),FY484_RS03960-MONOMER,mg2(4),Homology
FY484_RS02895-MONOMER_mod_zn2(4),FY484_RS02895-MONOMER,zn2(4),Homology
FY484_RS18365-MONOMER_mod_pydx5p(1),FY484_RS18365-MONOMER,pydx5p(1),Homology
FY484_RS04570-MONOMER_mod_thmpp(1),FY484_RS04570-MONOMER,thmpp(1),Homology
FY484_RS11275-MONOMER_mod_mg2(1),FY484_RS11275-MONOMER,mg2(1),Homology
FY484_RS03865-MONOMER_mod_zn2(6),FY484_RS03865-MONOMER,zn2(6),Homology
FY484_RS14965-MONOMER_mod_mg2(1),FY484_RS14965-MONOMER,mg2(1),Homology
FY484_RS12470-MONOMER_mod_mg2(1),FY484_RS12470-MONOMER,mg2(1),Homology
FY484_RS13445-MONOMER_mod_mg2(1),FY484_RS13445-MONOMER,mg2(1),Homology
FY484_RS01660-MONOMER_mod_mg2(1),FY484_RS01660-MONOMER,mg2(1),Homology
FY484_RS12955-MONOMER_mod_mg2(1),FY484_RS12955-MONOMER,mg2(1),Homology
FY484_RS04970-MONOMER_mod_mg2(1),FY484_RS04970-MONOMER,mg2(1),Homology
FY484_RS06760-MONOMER_mod_4fe4s(1),FY484_RS06760-MONOMER,4fe4s(1),Homology
FY484_RS00150-MONOMER_mod_pydx5p(6),FY484_RS00150-MONOMER,pydx5p(6),Homology
FY484_RS00150-MONOMER_mod_pydx5p(1),FY484_RS00150-MONOMER,pydx5p(1),Homology
FY484_RS02300-MONOMER_mod_mg2(1),FY484_RS02300-MONOMER,mg2(1),Homology
FY484_RS11080-MONOMER_mod_mg2(1)_mod_zn2(1),FY484_RS11080-MONOMER,mg2(1) AND zn2(1),Homology
FY484_RS09460-MONOMER_mod_mg2(1)_mod_cu(1)_mod_fad(1),FY484_RS09460-MONOMER,mg2(1) AND cu(1) AND fad(1),Homology
FY484_RS06575-MONOMER_mod_4fe4s(1),FY484_RS06575-MONOMER,4fe4s(1),Homology
FY484_RS17700-MONOMER_mod_mg2(1),FY484_RS17700-MONOMER,mg2(1),Homology
FY484_RS17700-MONOMER_mod_mn2(1),FY484_RS17700-MONOMER,mn2(1),Homology
FY484_RS15175-MONOMER_mod_zn2(1),FY484_RS15175-MONOMER,zn2(1),Homology
FY484_RS17190-MONOMER_mod_fad(1),FY484_RS17190-MONOMER,fad(1),Homology
FY484_RS03885-MONOMER_mod_mg2(1),FY484_RS03885-MONOMER,mg2(1),Homology
FY484_RS17090-MONOMER_mod_zn2(1),FY484_RS17090-MONOMER,zn2(1),Homology
FY484_RS13380-MONOMER_mod_mn2(1),FY484_RS13380-MONOMER,mn2(1),Homology
FY484_RS11360-MONOMER_mod_mg2(1),FY484_RS11360-MONOMER,mg2(1),Homology
FY484_RS05930-MONOMER_mod_mg2(1),FY484_RS05930-MONOMER,mg2(1),Homology
FY484_RS13055-MONOMER_mod_mg2(1),FY484_RS13055-MONOMER,mg2(1),Homology
FY484_RS07945-MONOMER_mod_cu2(1),FY484_RS07945-MONOMER,cu2(1),Homology
FY484_RS05675-MONOMER_mod_mg2(1),FY484_RS05675-MONOMER,mg2(1),Homology
FY484_RS19090-MONOMER_mod_mg2(1),FY484_RS19090-MONOMER,mg2(1),Homology
FY484_RS18845-MONOMER_mod_mg2(1),FY484_RS18845-MONOMER,mg2(1),Homology
FY484_RS14535-MONOMER_mod_fe2(1),FY484_RS14535-MONOMER,fe2(1),Homology
FY484_RS12170-MONOMER_mod_mg2(4),FY484_RS12170-MONOMER,mg2(4),Homology
FY484_RS04000-MONOMER_mod_mg2(1),FY484_RS04000-MONOMER,mg2(1),Homology
FY484_RS06750-MONOMER_mod_mg2(1),FY484_RS06750-MONOMER,mg2(1),Homology
FY484_RS18305-MONOMER_mod_pydx5p(1),FY484_RS18305-MONOMER,pydx5p(1),Homology
FY484_RS07815-MONOMER_mod_ca2(1),FY484_RS07815-MONOMER,ca2(1),Homology
FY484_RS05280-MONOMER_mod_zn2(2),FY484_RS05280-MONOMER,zn2(2),Homology
FY484_RS11950-MONOMER_mod_k(1)_mod_mg2(1),FY484_RS11950-MONOMER,k(1) AND mg2(1),Homology
VC_0027-MONOMER_mod_pydx5p(1),VC_0027-MONOMER,pydx5p(1),Homology
VC_0045-MONOMER_mod_mg2(1)_mod_k(1),VC_0045-MONOMER,mg2(1) AND k(1),Homology
VC_0062-MONOMER_mod_mg2(1),VC_0062-MONOMER,mg2(1),Homology
VC_0105-MONOMER_mod_zn2(1),VC_0105-MONOMER,zn2(1),Homology
VC_0125-MONOMER_mod_pydx5p(1),VC_0125-MONOMER,pydx5p(1),Homology
VC_0162-MONOMER_mod_mg2(1),VC_0162-MONOMER,mg2(1),Homology
VC_0215-MONOMER_mod_fmn(1),VC_0215-MONOMER,fmn(1),Homology
VC_0215-MONOMER_mod_mg2(1),VC_0215-MONOMER,mg2(1),Homology
VC_0222-MONOMER_mod_mg2(1),VC_0222-MONOMER,mg2(1),Homology
VC_0275-MONOMER_mod_mg2(1),VC_0275-MONOMER,mg2(1),Homology
VC_0306-MONOMER_mod_Oxidized(1),VC_0306-MONOMER,Oxidized(1),Homology
VC_0307-MONOMER_mod_mg2(3),VC_0307-MONOMER,mg2(3),Homology
VC_0309-MONOMER_mod_mn2(1),VC_0309-MONOMER,mn2(1),Homology
VC_0318-MONOMER_mod_fad(1),VC_0318-MONOMER,fad(1),Homology
VC_0327-MONOMER_mod_acetyl(1),VC_0327-MONOMER,acetyl(1),Homology
VC_0336-MONOMER_mod_mn2(1),VC_0336-MONOMER,mn2(1),Homology
VC_0342-MONOMER_mod_adocbl(1),VC_0342-MONOMER,adocbl(1),Homology
VC_0342-MONOMER_mod_4fe4s(2),VC_0342-MONOMER,4fe4s(2),Homology
VC_0346-MONOMER_mod_mg2(2),VC_0346-MONOMER,mg2(2),Homology
VC_0472-MONOMER_mod_k(4)_mod_mg2(1),VC_0472-MONOMER,k(4) AND mg2(1),Homology
VC_0472-MONOMER_mod_k(4)_mod_mn2(1),VC_0472-MONOMER,k(4) AND mn2(1),Homology
VC_0472-MONOMER_mod_k(4)_mod_cobalt2(1),VC_0472-MONOMER,k(4) AND cobalt2(1),Homology
VC_0472-MONOMER_mod_k(4)_mod_zn2(1),VC_0472-MONOMER,k(4) AND zn2(1),Homology
VC_0472-MONOMER_mod_k(4)_mod_cd2(1),VC_0472-MONOMER,k(4) AND cd2(1),Homology
VC_0472-MONOMER_mod_k(4)_mod_ni2(1),VC_0472-MONOMER,k(4) AND ni2(1),Homology
VC_0472-MONOMER_mod_k(4)_mod_ca2(1),VC_0472-MONOMER,k(4) AND ca2(1),Homology
VC_0472-MONOMER_mod_nh4(4)_mod_mg2(1),VC_0472-MONOMER,nh4(4) AND mg2(1),Homology
VC_0472-MONOMER_mod_nh4(4)_mod_mn2(1),VC_0472-MONOMER,nh4(4) AND mn2(1),Homology
VC_0472-MONOMER_mod_nh4(4)_mod_cobalt2(1),VC_0472-MONOMER,nh4(4) AND cobalt2(1),Homology
VC_0472-MONOMER_mod_nh4(4)_mod_zn2(1),VC_0472-MONOMER,nh4(4) AND zn2(1),Homology
VC_0472-MONOMER_mod_nh4(4)_mod_cd2(1),VC_0472-MONOMER,nh4(4) AND cd2(1),Homology
VC_0472-MONOMER_mod_nh4(4)_mod_ni2(1),VC_0472-MONOMER,nh4(4) AND ni2(1),Homology
VC_0472-MONOMER_mod_nh4(4)_mod_ca2(1),VC_0472-MONOMER,nh4(4) AND ca2(1),Homology
VC_0472-MONOMER_mod_tl(4)_mod_mg2(1),VC_0472-MONOMER,tl(4) AND mg2(1),Homology
VC_0472-MONOMER_mod_tl(4)_mod_mn2(1),VC_0472-MONOMER,tl(4) AND mn2(1),Homology
VC_0472-MONOMER_mod_tl(4)_mod_cobalt2(1),VC_0472-MONOMER,tl(4) AND cobalt2(1),Homology
VC_0472-MONOMER_mod_tl(4)_mod_zn2(1),VC_0472-MONOMER,tl(4) AND zn2(1),Homology
VC_0472-MONOMER_mod_tl(4)_mod_cd2(1),VC_0472-MONOMER,tl(4) AND cd2(1),Homology
VC_0472-MONOMER_mod_tl(4)_mod_ni2(1),VC_0472-MONOMER,tl(4) AND ni2(1),Homology
VC_0472-MONOMER_mod_tl(4)_mod_ca2(1),VC_0472-MONOMER,tl(4) AND ca2(1),Homology
VC_0472-MONOMER_mod_cs(4)_mod_mg2(1),VC_0472-MONOMER,cs(4) AND mg2(1),Homology
VC_0472-MONOMER_mod_cs(4)_mod_mn2(1),VC_0472-MONOMER,cs(4) AND mn2(1),Homology
VC_0472-MONOMER_mod_cs(4)_mod_cobalt2(1),VC_0472-MONOMER,cs(4) AND cobalt2(1),Homology
VC_0472-MONOMER_mod_cs(4)_mod_zn2(1),VC_0472-MONOMER,cs(4) AND zn2(1),Homology
VC_0472-MONOMER_mod_cs(4)_mod_cd2(1),VC_0472-MONOMER,cs(4) AND cd2(1),Homology
VC_0472-MONOMER_mod_cs(4)_mod_ni2(1),VC_0472-MONOMER,cs(4) AND ni2(1),Homology
VC_0472-MONOMER_mod_cs(4)_mod_ca2(1),VC_0472-MONOMER,cs(4) AND ca2(1),Homology
VC_0472-MONOMER_mod_LI(4)_mod_mg2(1),VC_0472-MONOMER,LI(4) AND mg2(1),Homology
VC_0472-MONOMER_mod_LI(4)_mod_mn2(1),VC_0472-MONOMER,LI(4) AND mn2(1),Homology
VC_0472-MONOMER_mod_LI(4)_mod_cobalt2(1),VC_0472-MONOMER,LI(4) AND cobalt2(1),Homology
VC_0472-MONOMER_mod_LI(4)_mod_zn2(1),VC_0472-MONOMER,LI(4) AND zn2(1),Homology
VC_0472-MONOMER_mod_LI(4)_mod_cd2(1),VC_0472-MONOMER,LI(4) AND cd2(1),Homology
VC_0472-MONOMER_mod_LI(4)_mod_ni2(1),VC_0472-MONOMER,LI(4) AND ni2(1),Homology
VC_0472-MONOMER_mod_LI(4)_mod_ca2(1),VC_0472-MONOMER,LI(4) AND ca2(1),Homology
VC_0472-MONOMER_mod_na1(4)_mod_mg2(1),VC_0472-MONOMER,na1(4) AND mg2(1),Homology
VC_0472-MONOMER_mod_na1(4)_mod_mn2(1),VC_0472-MONOMER,na1(4) AND mn2(1),Homology
VC_0472-MONOMER_mod_na1(4)_mod_cobalt2(1),VC_0472-MONOMER,na1(4) AND cobalt2(1),Homology
VC_0472-MONOMER_mod_na1(4)_mod_zn2(1),VC_0472-MONOMER,na1(4) AND zn2(1),Homology
VC_0472-MONOMER_mod_na1(4)_mod_cd2(1),VC_0472-MONOMER,na1(4) AND cd2(1),Homology
VC_0472-MONOMER_mod_na1(4)_mod_ni2(1),VC_0472-MONOMER,na1(4) AND ni2(1),Homology
VC_0472-MONOMER_mod_na1(4)_mod_ca2(1),VC_0472-MONOMER,na1(4) AND ca2(1),Homology
VC_0485-MONOMER_mod_mg2(1)_mod_k(1),VC_0485-MONOMER,mg2(1) AND k(1),Homology
VC_0485-MONOMER_mod_mn2(1)_mod_k(1),VC_0485-MONOMER,mn2(1) AND k(1),Homology
VC_0528-MONOMER_mod_mg2(1),VC_0528-MONOMER,mg2(1),Homology
VC_0528-MONOMER_mod_mn2(1),VC_0528-MONOMER,mn2(1),Homology
VC_0528-MONOMER_mod_cobalt2(1),VC_0528-MONOMER,cobalt2(1),Homology
VC_0529-MONOMER_mod_mn2(1),VC_0529-MONOMER,mn2(1),Homology
VC_0591-MONOMER_mod_mg2(1)_mod_k(1),VC_0591-MONOMER,mg2(1) AND k(1),Homology
VC_0591-MONOMER_mod_mg2(1)_mod_nh4(1),VC_0591-MONOMER,mg2(1) AND nh4(1),Homology
VC_0591-MONOMER_mod_mn2(1)_mod_k(1),VC_0591-MONOMER,mn2(1) AND k(1),Homology
VC_0591-MONOMER_mod_mn2(1)_mod_nh4(1),VC_0591-MONOMER,mn2(1) AND nh4(1),Homology
VC_0592-MONOMER_mod_mg2(1),VC_0592-MONOMER,mg2(1),Homology
VC_0593-MONOMER_mod_mg2(1),VC_0593-MONOMER,mg2(1),Homology
VC_0626-MONOMER_mod_pydx5p(1),VC_0626-MONOMER,pydx5p(1),Homology
VC_0627-MONOMER_mod_pydx5p(1),VC_0627-MONOMER,pydx5p(1),Homology
VC_0627-MONOMER_mod_pydx5p(1)_mod_SH(1),VC_0627-MONOMER,pydx5p(1) AND SH(1),Homology
VC_0627-MONOMER_mod_2fe2s(1),VC_0627-MONOMER,2fe2s(1),Homology
VC_0627-MONOMER_mod_4fe4s(1),VC_0627-MONOMER,4fe4s(1),Homology
VC_0638-MONOMER_mod_mg2(1),VC_0638-MONOMER,mg2(1),Homology
VC_0675-MONOMER_mod_mg2(1),VC_0675-MONOMER,mg2(1),Homology
VC_0685-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1),VC_0685-MONOMER,nadph(1) AND nadh(1) AND fad(1) AND cobalt2(1),Homology
VC_0709-MONOMER_mod_mg2(1),VC_0709-MONOMER,mg2(1),Homology
VC_0748-MONOMER_mod_pydx5p(2),VC_0748-MONOMER,pydx5p(2),Homology
VC_0749-MONOMER_mod_2fe2s(1),VC_0749-MONOMER,2fe2s(1),Homology
VC_0749-MONOMER_mod_4fe4s(1),VC_0749-MONOMER,4fe4s(1),Homology
VC_0749-MONOMER_mod_fe2(1),VC_0749-MONOMER,fe2(1),Homology
VC_0749-MONOMER_mod_fe2(2),VC_0749-MONOMER,fe2(2),Homology
VC_0756-MONOMER_mod_mg2(1),VC_0756-MONOMER,mg2(1),Homology
VC_0756-MONOMER_mod_mn2(1),VC_0756-MONOMER,mn2(1),Homology
VC_0756-MONOMER_mod_ca2(1),VC_0756-MONOMER,ca2(1),Homology
VC_0757-MONOMER_mod_4fe4s(1),VC_0757-MONOMER,4fe4s(1),Homology
VC_0759-MONOMER_mod_mn2(1),VC_0759-MONOMER,mn2(1),Homology
VC_0773-MONOMER_mod_mg2(1),VC_0773-MONOMER,mg2(1),Homology
VC_0853-MONOMER_mod_mg2(1),VC_0853-MONOMER,mg2(1),Homology
VC_0856-MONOMER_mod_zn2(4),VC_0856-MONOMER,zn2(4),Homology
VC_0890-MONOMER_mod_mg2(1),VC_0890-MONOMER,mg2(1),Homology
VC_0890-MONOMER_mod_mn2(1),VC_0890-MONOMER,mn2(1),Homology
VC_0917-MONOMER_mod_nad(1),VC_0917-MONOMER,nad(1),Homology
VC_0943-MONOMER_mod_4fe4s(2),VC_0943-MONOMER,4fe4s(2),Homology
VC_0962-MONOMER_mod_4fe4s(1),VC_0962-MONOMER,4fe4s(1),Homology
VC_0968-MONOMER_mod_pydx5p(2),VC_0968-MONOMER,pydx5p(2),Homology
VC_0986-MONOMER_mod_mg2(1),VC_0986-MONOMER,mg2(1),Homology
VC_0994-MONOMER_mod_zn2(1),VC_0994-MONOMER,zn2(1),Homology
VC_1004-MONOMER_mod_mg2(1),VC_1004-MONOMER,mg2(1),Homology
VC_1038-MONOMER_mod_mg2(1),VC_1038-MONOMER,mg2(1),Homology
VC_1053-MONOMER_mod_mg2(1),VC_1053-MONOMER,mg2(1),Homology
VC_1053-MONOMER_mod_mn2(1),VC_1053-MONOMER,mn2(1),Homology
VC_1110-MONOMER_mod_mg2(1),VC_1110-MONOMER,mg2(1),Homology
VC_1111-MONOMER_mod_pydx5p(1),VC_1111-MONOMER,pydx5p(1),Homology
VC_1112-MONOMER_mod_4fe4s(1)_mod_2fe2s(1),VC_1112-MONOMER,4fe4s(1) AND 2fe2s(1),Homology
