TU_id	replicon	genes	start	stop	tss	strand	rho_dependent	rnapol
TU2G6Z-2842_from_FY484_RS02755-MONOMER	plzA	plzA	1	372		-	True	FY484_RS02755-MONOMER
TU2G6Z-1425_from_FY484_RS02755-MONOMER	ldtB,phrA,AE003853.1,AE003853.1	ldtB,phrA,VC_A0056,VC_A0055	1	64092		+	True	FY484_RS02755-MONOMER
TU2G6Z-3209_from_FY484_RS02755-MONOMER	rtxB,rtxD,rtxE	rtxB,rtxD,rtxE	1	2166		-	True	FY484_RS02755-MONOMER
TU2G6Z-1795_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0658	594586	596196		-	True	FY484_RS02755-MONOMER
TU2G6Z-3579_from_FY484_RS02755-MONOMER	upp	upp	1	627		-	True	FY484_RS02755-MONOMER
TU2G6Z-3776_from_FY484_RS02755-MONOMER	AE003852.1	VC_2627	2797815	2799290		-	True	FY484_RS02755-MONOMER
TU2G6Z-2167_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0025	30484	31872		+	True	FY484_RS02755-MONOMER
TU2G6Z-2826_from_FY484_RS02755-MONOMER	brnQ	brnQ	1	1314		+	True	FY484_RS02755-MONOMER
TU2G6Z-1409_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0022	27484	27885		+	True	FY484_RS02755-MONOMER
TU2G6Z-3193_from_FY484_RS02755-MONOMER	hcp-1	hcp-1	1	519		+	True	FY484_RS02755-MONOMER
TU2G6Z-1779_from_FY484_RS02755-MONOMER	sseA,AE003853.1	sseA,VC_A0619	1	554592		+	True	FY484_RS02755-MONOMER
TU2G6Z-3563_from_FY484_RS02755-MONOMER	flaA	flaA	1	1140		-	True	FY484_RS02755-MONOMER
TU2G6Z-3760_from_FY484_RS02755-MONOMER	AE003852.1	VC_2603	2772776	2773756		-	True	FY484_RS02755-MONOMER
TU2G6Z-2151_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0125	141147	141407		-	True	FY484_RS02755-MONOMER
TU2G6Z-4128_from_FY484_RS02755-MONOMER	rep	rep	1	2016		+	True	FY484_RS02755-MONOMER
TU2G6Z-2810_from_FY484_RS02755-MONOMER	ftsH	ftsH	1	1947		+	True	FY484_RS02755-MONOMER
TU2G6Z-3177_from_FY484_RS02755-MONOMER	hrpA	hrpA	1	3930		+	True	FY484_RS02755-MONOMER
TU2G6Z-1763_from_FY484_RS02755-MONOMER	AE003853.1,AE003853.1	VC_A0580,VC_A0579	519142	519963		-	True	FY484_RS02755-MONOMER
TU2G6Z-3547_from_FY484_RS02755-MONOMER	AE003852.1	VC_2145	2300344	2301252		-	True	FY484_RS02755-MONOMER
TU2G6Z-2135_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0253	271933	272631		+	True	FY484_RS02755-MONOMER
TU2G6Z-4112_from_FY484_RS02755-MONOMER	lysC	lysC	1	1356		-	True	FY484_RS02755-MONOMER
TU2G6Z-2794_from_FY484_RS02755-MONOMER	AE003852.1,AE003852.1	VC_0610,VC_0609	640027	642683		+	True	FY484_RS02755-MONOMER
TU2G6Z-3161_from_FY484_RS02755-MONOMER	AE003852.1,prpF,acnD,prpC,prpB,AE003852.1	VC_1340,prpF,acnD,prpC,prpB,VC_1335	1	1427740		+	True	FY484_RS02755-MONOMER
TU2G6Z-1745_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0547	485540	485728		+	True	FY484_RS02755-MONOMER
TU2G6Z-3531_from_FY484_RS02755-MONOMER	fldA	fldA	1	528		+	True	FY484_RS02755-MONOMER
TU2G6Z-2119_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0574	511108	513789		+	True	FY484_RS02755-MONOMER
TU2G6Z-4096_from_FY484_RS02755-MONOMER	AE003852.1	VC_0631	672030	673217		+	True	FY484_RS02755-MONOMER
TU2G6Z-2778_from_FY484_RS02755-MONOMER	petC,petB,petA	petC,petB,petA	1	1266		+	True	FY484_RS02755-MONOMER
TU2G6Z-3145_from_FY484_RS02755-MONOMER	FY484_RS06610,AE003852.1	FY484_RS06610,VC_1306	1	1388846		+	True	FY484_RS02755-MONOMER
TU2G6Z-1729_from_FY484_RS02755-MONOMER	sbcC,sbcD	sbcC,sbcD	1	3042		+	True	FY484_RS02755-MONOMER
TU2G6Z-3515_from_FY484_RS02755-MONOMER	cheZ,cheA2,cheB2,parC;FY484_RS12085,parP,cheW1	cheZ,cheA2,cheB2,parC,parP,cheW1	1	2358		-	True	FY484_RS02755-MONOMER
TU2G6Z-2103_from_FY484_RS02755-MONOMER	glpD	glpD	1	1539		+	True	FY484_RS02755-MONOMER
TU2G6Z-4080_from_FY484_RS02755-MONOMER	AE003852.1	VC_0807	862473	863156		-	True	FY484_RS02755-MONOMER
TU2G6Z-2762_from_FY484_RS02755-MONOMER	csrA	csrA	1	198		+	True	FY484_RS02755-MONOMER
TU2G6Z-3129_from_FY484_RS02755-MONOMER	AE003852.1,AE003852.1	VC_1277,VC_1276	1350777	1352763		+	True	FY484_RS02755-MONOMER
TU2G6Z-1713_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0494	428878	429054		+	True	FY484_RS02755-MONOMER
TU2G6Z-3499_from_FY484_RS02755-MONOMER	rne	rne	1	3159		+	True	FY484_RS02755-MONOMER
TU2G6Z-2087_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0807	751488	752324		+	True	FY484_RS02755-MONOMER
TU2G6Z-4064_from_FY484_RS02755-MONOMER	yfcE	yfcE	1	549		+	True	FY484_RS02755-MONOMER
TU2G6Z-2746_from_FY484_RS02755-MONOMER	AE003852.1	VC_t038	550187	550262		-	True	FY484_RS02755-MONOMER
TU2G6Z-4061_from_FY484_RS02755-MONOMER	AE003852.1	VC_1008	1078369	1079253		+	True	FY484_RS02755-MONOMER
TU2G6Z-2743_from_FY484_RS02755-MONOMER	AE003852.1,AE003852.1	VC_0514,VC_0513	544362	547054		+	True	FY484_RS02755-MONOMER
TU2G6Z-3110_from_FY484_RS02755-MONOMER	AE003852.1	VC_1249	1321087	1321599		-	True	FY484_RS02755-MONOMER
TU2G6Z-1694_from_FY484_RS02755-MONOMER	higA2,higB2	higA2,higB2	1	333		+	True	FY484_RS02755-MONOMER
TU2G6Z-3480_from_FY484_RS02755-MONOMER	AE003852.1,tsaB	VC_1990,tsaB	1	2143366		-	True	FY484_RS02755-MONOMER
TU2G6Z-2068_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0957	905958	906566		-	True	FY484_RS02755-MONOMER
TU2G6Z-4045_from_FY484_RS02755-MONOMER	AE003852.1	VC_1099	1169290	1169748		+	True	FY484_RS02755-MONOMER
TU2G6Z-2727_from_FY484_RS02755-MONOMER	AE003852.1	VC_0493	527045	527920		-	True	FY484_RS02755-MONOMER
TU2G6Z-3094_from_FY484_RS02755-MONOMER	AE003852.1,AE003852.1,AE003852.1,AE003852.1	VC_t059,VC_t058,VC_t057,VC_t056	1293914	1294302		+	True	FY484_RS02755-MONOMER
TU2G6Z-1678_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0453	404320	404784		-	True	FY484_RS02755-MONOMER
TU2G6Z-3464_from_FY484_RS02755-MONOMER	AE003852.1,mltB	VC_1957,mltB	1	2110946		-	True	FY484_RS02755-MONOMER
TU2G6Z-2052_from_FY484_RS02755-MONOMER	AE003853.1	VC_A1024	971811	972152		-	True	FY484_RS02755-MONOMER
TU2G6Z-4029_from_FY484_RS02755-MONOMER	AE003852.1	VC_1226	1301949	1302605		+	True	FY484_RS02755-MONOMER
TU2G6Z-2711_from_FY484_RS02755-MONOMER	ruvX	ruvX	1	423		-	True	FY484_RS02755-MONOMER
TU2G6Z-3078_from_FY484_RS02755-MONOMER	AE003852.1	VC_1194	1266731	1267783		-	True	FY484_RS02755-MONOMER
TU2G6Z-1662_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0432	391927	392361		+	True	FY484_RS02755-MONOMER
TU2G6Z-3448_from_FY484_RS02755-MONOMER	dctP	dctP	1	999		-	True	FY484_RS02755-MONOMER
TU2G6Z-2036_from_FY484_RS02755-MONOMER	AE003853.1	VC_A1102	1058303	1059955		+	True	FY484_RS02755-MONOMER
TU2G6Z-4013_from_FY484_RS02755-MONOMER	yccX	yccX	1	276		+	True	FY484_RS02755-MONOMER
TU2G6Z-2695_from_FY484_RS02755-MONOMER	lptD	lptD	1	2352		-	True	FY484_RS02755-MONOMER
TU2G6Z-3062_from_FY484_RS02755-MONOMER	AE003852.1	VC_1167	1239996	1240574		+	True	FY484_RS02755-MONOMER
TU2G6Z-1646_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0413	381420	382073		+	True	FY484_RS02755-MONOMER
TU2G6Z-3432_from_FY484_RS02755-MONOMER	AE003852.1	VC_1909	2059194	2059982		+	True	FY484_RS02755-MONOMER
TU2G6Z-2020_from_FY484_RS02755-MONOMER	AE003853.1	VC_A1067	1016331	1017773		-	True	FY484_RS02755-MONOMER
TU2G6Z-3997_from_FY484_RS02755-MONOMER	AE003852.1	VC_1531	1644190	1644465		+	True	FY484_RS02755-MONOMER
TU2G6Z-2679_from_FY484_RS02755-MONOMER	mreB	mreB	1	1044		+	True	FY484_RS02755-MONOMER
TU2G6Z-3046_from_FY484_RS02755-MONOMER	hisI,hisF,hisA,hisH,hisB,hisC,hisD,hisG	hisI,hisF,hisA,hisH,hisB,hisC,hisD,hisG	1	1296		+	True	FY484_RS02755-MONOMER
TU2G6Z-1630_from_FY484_RS02755-MONOMER	FY484_RS15890,AE003852.1	FY484_RS15890,VC_0393	1	417599		+	True	FY484_RS02755-MONOMER
TU2G6Z-3416_from_FY484_RS02755-MONOMER	mfd,plzB	mfd,plzB	1	3468		+	True	FY484_RS02755-MONOMER
TU2G6Z-2662_from_FY484_RS02755-MONOMER	AE003852.1	VC_0376	391741	392919		+	True	FY484_RS02755-MONOMER
TU2G6Z-3030_from_FY484_RS02755-MONOMER	AE003852.1	VC_1091	1158668	1160299		+	True	FY484_RS02755-MONOMER
TU2G6Z-1614_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0376	360542	360937		+	True	FY484_RS02755-MONOMER
TU2G6Z-3400_from_FY484_RS02755-MONOMER	AE003852.1	VC_1853	1991934	1992608		-	True	FY484_RS02755-MONOMER
TU2G6Z-1989_from_FY484_RS02755-MONOMER	AE003853.1,AE003853.1	VC_A1013,VC_A1012	962112	963307		-	True	FY484_RS02755-MONOMER
TU2G6Z-3965_from_FY484_RS02755-MONOMER	AE003852.1	VC_1712	1847962	1848576		-	True	FY484_RS02755-MONOMER
TU2G6Z-2646_from_FY484_RS02755-MONOMER	orn	orn	1	546		+	True	FY484_RS02755-MONOMER
TU2G6Z-3017_from_FY484_RS02755-MONOMER	recR,AE003852.1	recR,VC_1055	1	1125168		+	True	FY484_RS02755-MONOMER
TU2G6Z-1598_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0353	345564	345746		+	True	FY484_RS02755-MONOMER
TU2G6Z-3384_from_FY484_RS02755-MONOMER	AE003852.1	VC_1817	1957201	1958964		-	True	FY484_RS02755-MONOMER
TU2G6Z-1971_from_FY484_RS02755-MONOMER	lldD	lldD	1	1137		+	True	FY484_RS02755-MONOMER
TU2G6Z-3949_from_FY484_RS02755-MONOMER	AE003852.1	VC_1832	1973909	1974481		+	True	FY484_RS02755-MONOMER
TU2G6Z-2630_from_FY484_RS02755-MONOMER	birA,murB	birA,murB	1	1074		+	True	FY484_RS02755-MONOMER
TU2G6Z-3001_from_FY484_RS02755-MONOMER	AE003852.1	VC_1031	1097088	1097528		+	True	FY484_RS02755-MONOMER
TU2G6Z-1582_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0336	335633	335815		+	True	FY484_RS02755-MONOMER
TU2G6Z-3368_from_FY484_RS02755-MONOMER	AE003852.1	VC_1784	1933231	1935654		+	True	FY484_RS02755-MONOMER
TU2G6Z-1955_from_FY484_RS02755-MONOMER	yaeO,speG	yaeO,speG	1	522		+	True	FY484_RS02755-MONOMER
TU2G6Z-3739_from_FY484_RS02755-MONOMER	AE003852.1,AE003852.1,AE003852.1	VC_2548,VC_2547,VC_2546	2726671	2732538		-	True	FY484_RS02755-MONOMER
TU2G6Z-3933_from_FY484_RS02755-MONOMER	AE003852.1	VC_1996	2150146	2150433		-	True	FY484_RS02755-MONOMER
TU2G6Z-2614_from_FY484_RS02755-MONOMER	accB,accC	accB,accC	1	1344		-	True	FY484_RS02755-MONOMER
TU2G6Z-2985_from_FY484_RS02755-MONOMER	nagA1,AE003852.1	nagA1,VC_0993	1	1059716		-	True	FY484_RS02755-MONOMER
TU2G6Z-1566_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0322	327418	327870		+	True	FY484_RS02755-MONOMER
TU2G6Z-3352_from_FY484_RS02755-MONOMER	AE003852.1	VC_1743	1878900	1879925		+	True	FY484_RS02755-MONOMER
TU2G6Z-1939_from_FY484_RS02755-MONOMER	AE003853.1	VC_A0922	873771	874379		+	True	FY484_RS02755-MONOMER
TU2G6Z-3723_from_FY484_RS02755-MONOMER	AE003852.1,AE003852.1	VC_2505,VC_2504	2691637	2693391		-	True	FY484_RS02755-MONOMER
