,query,evalue
BSU12380,TM0068,2.99e-16
BSU12840,TM0261,3.1800000000000004e-21
BSU12900,TM0571,3.24e-57
BSU12930,TM1747,1.7800000000000002e-79
BSU12960,TM1150,1.1199999999999999e-38
BSU12980,TM0006,2.3999999999999998e-60
BSU13120,TM0294,9.65e-69
BSU13130,TM0293,1.69e-138
BSU13180,TM1286,0.0
BSU13300,TM1161,4.78e-76
BSU13420,TM1788,6.12e-30
BSU13540,TM0887,5.8e-31
BSU13550,TM0911,1.0300000000000001e-110
BSU13570,TM0183,1.26e-19
BSU13730,TM0038,2.76e-14
BSU13750,TM0791,6.22e-17
BSU13910,TM0272,5.3e-34
BSU13990,TM1359,2.46e-35
BSU14040,TM1686,3.44e-20
BSU14110,TM1582,1.22e-12
BSU14180,TM1519,5.54e-98
BSU14220,TM0807,2.69e-36
BSU14360,TM0352,4.69e-87
BSU14370,TM0351,3.28e-60
BSU14390,TM0828,2.35e-28
BSU14410,TM1572,1.26e-14
BSU14510,TM1057,1.95e-13
BSU14610,TM0381,1.23e-96
BSU14810,TM0495,9.97e-120
BSU14850,TM0839,5.33e-34
BSU14860,TM0128,7.590000000000001e-86
BSU15010,TM1388,2.6800000000000003e-21
BSU15020,TM0741,7e-57
BSU15040,TM0712,1.83e-20
BSU15060,TM1513,6.219999999999999e-68
BSU15140,TM0872,2.17e-73
BSU15170,TM0870,1.0499999999999999e-54
BSU15180,TM0237,3.2e-81
BSU15190,TM0235,7.64e-69
BSU15200,TM0234,7.12e-51
BSU15210,TM0233,6.25e-37
BSU15220,TM0232,2.4800000000000003e-43
BSU15230,TM1714,3.9200000000000004e-70
BSU15280,TM0835,3.5599999999999995e-24
BSU15290,TM0836,5.39e-97
BSU15380,TM1731,1.12e-57
BSU15430,TM1361,0.0
BSU15460,TM0462,1.7699999999999999e-91
BSU15480,TM0819,2.3099999999999998e-104
BSU15500,TM0335,1e-55
BSU15510,TM0558,1.91e-113
BSU15520,TM0557,0.0
BSU15530,TM1639,3.52e-35
BSU15540,TM0333,1.14e-50
BSU15550,TM0332,2.22e-11
BSU15580,TM0917,5.2599999999999997e-23
BSU15640,TM0363,5.7e-65
BSU15660,TM1691,2.69e-33
BSU15670,TM1690,1.91e-33
BSU15680,TM1689,1.24e-49
BSU15700,TM1687,4.15e-111
BSU15710,TM0178,1.67e-93
BSU15720,TM1661,1.9400000000000002e-35
BSU15730,TM0528,7.91e-69
BSU15740,TM1512,9.050000000000001e-70
BSU15750,TM1715,5.18e-98
BSU15780,TM1717,1.77e-67
BSU15790,TM1718,3.39e-65
BSU15840,TM1772,6.11e-111
BSU15870,TM0205,4.91e-178
BSU15890,TM0149,1.0500000000000001e-73
BSU15900,TM0798,7.21e-74
BSU15910,TM1724,5.76e-86
BSU15920,TM0662,1.64e-20
BSU15930,TM1102,3.38e-55
BSU15940,TM1182,2.67e-70
BSU15950,TM0570,3.76e-88
BSU15980,TM1565,1.7200000000000002e-166
BSU15990,TM1566,5.49e-33
BSU16020,TM1568,4.98e-31
BSU16030,TM1569,1.5e-83
BSU16040,TM1571,7.58e-45
BSU16050,TM0768,1.2699999999999999e-42
BSU16060,TM0915,2.52e-49
BSU16080,TM1672,9.99e-19
BSU16110,TM0250,6.1199999999999994e-52
BSU16120,TM0258,1e-152
BSU16130,TM0734,5.46e-151
BSU16150,TM0521,5.44e-71
BSU16160,TM0522,4.7e-173
BSU16180,TM1364,2.04e-20
BSU16190,TM1365,8.12e-43
BSU16200,TM1366,7.33e-18
BSU16210,TM0221,5.740000000000001e-32
BSU16220,TM0220,2.93e-132
BSU16240,TM0218,1.7599999999999998e-170
BSU16280,TM0673,6.53e-12
BSU16290,TM1542,1.95e-59
BSU16299,TM0675,3.88e-20
BSU16310,TM0679,1.1699999999999998e-67
BSU16320,TM_RS09640,6.1799999999999996e-40
BSU16330,TM0700,4.43e-61
BSU16350,TM0698,1.1e-60
BSU16360,TM0697,3.67e-17
BSU16370,TM0910,6.880000000000001e-29
BSU16380,TM0909,3.4300000000000002e-99
BSU16390,TM0908,0.0
BSU16400,TM0907,1.88e-51
BSU16410,TM0906,4.3e-34
BSU16420,TM0408,3.43e-88
BSU16430,TM0702,7.75e-175
BSU16440,TM0718,1.06e-19
BSU16450,TM0904,4.22e-31
BSU16460,TM0903,2.8100000000000002e-33
BSU16470,TM0902,2.53e-33
BSU16490,TM0762,3.51e-111
BSU16500,TM1605,3.85e-28
BSU16510,TM1604,8.829999999999999e-52
BSU16520,TM1399,6.52e-53
BSU16530,TM1398,5.960000000000001e-73
BSU16540,TM1397,9.01e-27
BSU16550,TM0889,7.55e-78
BSU16560,TM0890,4.02e-20
BSU16570,TM0514,0.0
BSU16580,TM0576,0.0
BSU16590,TM1778,6e-20
BSU16600,TM1777,3.14e-115
BSU16630,TM0775,4.0700000000000006e-179
BSU16640,TM1649,8.87e-16
BSU16650,TM0855,2.93e-15
BSU16660,TM0856,3.14e-53
BSU16670,TM0857,4.15e-41
BSU16680,TM1344,2.31e-36
BSU16690,TM1345,0.0
BSU16710,TM1346,4.1900000000000004e-43
BSU16750,TM1523,5.78e-82
BSU16770,TM1521,2.07e-89
BSU16825,TM1021,2.68e-16
BSU16920,TM1861,3.66e-22
BSU16930,TM0703,1.36e-88
BSU16940,TM1859,5.69e-153
BSU16960,TM1857,3.23e-175
BSU16980,TM1059,5.72e-44
BSU16990,TM0436,1.24e-44
BSU17010,TM0653,1.63e-122
BSU17040,TM1719,0.0
BSU17050,TM0022,1.12e-46
BSU17330,TM0525,4.24e-70
BSU17340,TM0526,9.25e-22
BSU17380,TM0118,4.11e-32
BSU17400,TM1382,4.06e-20
BSU17430,TM0527,2.15e-87
BSU17460,TM0943,0.0
BSU17590,TM0110,6.23e-44
BSU17600,TM1667,0.0
BSU17610,TM0116,3.23e-131
BSU17850,TM1082,4.34e-43
BSU17890,TM1762,8.09e-40
BSU17930,TM1141,7.74e-20
BSU18070,TM1447,1.39e-32
BSU18440,TM1640,2.4300000000000003e-58
BSU18450,TM0397,9.47e-62
BSU19690,TM0121,1.0199999999999999e-48
BSU19710,TM1666,5e-25
BSU21350,TM0409,9.88e-16
BSU21450,TM0757,2.46e-13
BSU21770,TM0356,3.91e-65
BSU21810,TM1641,1.52e-14
BSU21850,TM0524,1e-46
BSU21870,TM0551,0.0
BSU21910,TM0881,2.2400000000000002e-125
BSU21980,TM0792,2.25e-32
BSU22100,TM0066,3.56e-47
BSU22140,TM0441,7.7e-53
BSU22340,TM0366,3.0800000000000004e-47
BSU22370,TM1255,4.57e-98
BSU22400,TM0496,1.59e-22
BSU22410,TM0939,2.24e-26
BSU22420,TM1077,6.28e-97
BSU22430,TM1728,1.43e-80
BSU22440,TM0224,9.59e-25
BSU22460,TM0622,7.250000000000001e-27
BSU22480,TM1185,9.6e-41
BSU22490,TM1520,1.37e-20
BSU22600,TM0345,1.6e-118
BSU22610,TM0344,8.07e-18
BSU22620,TM1040,3.5099999999999997e-34
BSU22630,TM0137,2.1399999999999999e-41
BSU22640,TM0138,9.540000000000001e-161
BSU22650,TM0139,1.8000000000000003e-21
BSU22660,TM0140,1.0499999999999999e-40
BSU22700,TM0348,1.2600000000000001e-35
BSU22710,TM0347,4.58e-85
BSU22720,TM0464,1.8399999999999999e-68
BSU22750,TM0753,6.54e-34
BSU22790,TM0266,5.74e-28
BSU22830,TM0378,4.39e-36
BSU22840,TM1446,4.77e-103
BSU22880,TM_RS09715,4.21e-33
BSU22890,TM1443,2.91e-51
BSU23070,TM1401,7.42e-76
BSU23210,TM0494,1.58e-17
BSU23220,TM0493,7.73e-20
BSU23250,TM1825,2.07e-53
BSU23260,TM1826,4.68e-97
BSU23270,TM1827,1.6e-36
BSU23280,TM1828,1.5500000000000002e-73
BSU23380,TM1517,4.82e-72
BSU23490,TM1737,5.84e-109
BSU23500,TM0167,7.01e-152
BSU23510,TM0967,4.25e-27
BSU23520,TM1776,4.33e-30
BSU23570,TM0444,8.23e-118
BSU23610,TM1181,2.52e-52
BSU23800,TM0578,1.54e-35
BSU23820,TM0428,4.0900000000000002e-22
BSU23840,TM0864,3.28e-11
BSU23850,TM1155,2.0399999999999998e-136
BSU23860,TM0438,1.14e-167
BSU23890,TM1461,5.88e-17
BSU23920,TM0716,0.0
BSU23960,TM0591,1.3e-96
BSU23980,TM0593,1.1e-43
BSU24070,TM1756,3.3e-142
BSU24090,TM1130,1.72e-80
BSU24100,TM1580,1.55e-11
BSU24180,TM1621,1.52e-20
BSU24250,TM0371,1.41e-32
BSU24260,TM1576,1.04e-74
BSU24270,TM1770,2.91e-153
BSU24280,TM0161,1.61e-42
BSU24290,TM1769,1.19e-11
BSU24300,TM1768,4.48e-64
BSU24310,TM1767,1.6699999999999997e-67
BSU24320,TM1765,9.279999999999999e-28
BSU24450,TM1763,3.6600000000000005e-58
BSU24460,TM0042,2.45e-97
BSU24470,TM0349,8.420000000000001e-43
BSU24490,TM1550,4.7700000000000004e-43
BSU24520,TM0510,1.68e-11
BSU24530,TM0708,2.73e-29
BSU24550,TM0214,0.0
BSU24560,TM0213,3.4999999999999997e-131
BSU24570,TM0211,1.05e-105
BSU24580,TM0990,1.69e-44
BSU24730,TM0837,8.65e-63
BSU24840,TM1703,4.0700000000000005e-77
BSU24850,TM1469,9.14e-47
BSU24960,TM1261,1.94e-102
BSU24970,TM1262,4.11e-39
BSU24980,TM1263,8.53e-41
BSU24990,TM1264,8e-31
BSU25070,TM0891,1.38e-110
BSU25130,TM0362,1.2499999999999998e-52
BSU25160,TM1444,3.31e-19
BSU25200,TM1451,3.42e-125
BSU25210,TM1452,3.31e-70
BSU25260,TM0217,2.2800000000000002e-129
BSU25270,TM0216,1.6299999999999998e-126
BSU25290,TM0847,1.96e-100
BSU25300,TM0846,1.9999999999999998e-42
BSU25320,TM1509,6.38e-22
BSU25330,TM1508,1.41e-80
BSU25340,TM1507,8.89e-101
BSU25400,TM0690,5.95e-40
BSU25430,TM0830,1.02e-85
BSU25440,TM1380,1.11e-13
BSU25450,TM1079,3.08e-35
BSU25460,TM0849,1.2500000000000001e-77
BSU25470,TM0373,0.0
BSU25480,TM0850,5.15e-23
BSU25490,TM0851,4.4e-31
BSU25500,TM1166,2e-67
BSU25510,TM1623,0.0
BSU25550,TM1657,2.73e-17
BSU25580,TM0404,8.54e-34
BSU25590,TM1052,6.43e-17
BSU25610,TM0938,3.88e-31
BSU25630,TM1648,7.29e-33
BSU25640,TM0097,2.24e-24
BSU25660,TM0346,1.4800000000000002e-21
BSU25670,TM0848,1.09e-59
BSU25680,TM0171,3.7e-15
BSU26610,TM0845,9.520000000000001e-43
BSU26650,TM0538,1.1e-57
BSU26800,TM0800,7.5499999999999995e-34
BSU27250,TM0882,3.43e-72
BSU27270,TM1129,3.86e-24
BSU27320,TM1706,6.439999999999999e-38
BSU27410,TM1396,0.0
BSU27420,TM1349,9.39e-20
BSU27450,TM0592,1.68e-53
BSU27490,TM1773,9.12e-12
BSU27500,TM0520,6.54e-66
BSU27510,TM1692,3.67e-82
BSU27520,TM0567,4.58e-14
BSU27530,TM0508,1.7e-70
BSU27550,TM1441,0.0
BSU27560,TM1090,1.63e-131
BSU27590,TM0730,1.02e-55
BSU27600,TM0729,0.0
BSU27610,TM1384,1.35e-63
BSU27620,TM1546,2.67e-109
BSU27650,TM0860,7.13e-51
BSU27700,TM0859,1.38e-17
BSU27710,TM1561,7.65e-131
BSU27720,TM0574,2.3e-121
BSU27729,TM0773,1.27e-12
BSU27730,TM1730,9.369999999999999e-131
BSU27740,TM0165,5.49e-20
BSU27770,TM0414,1.58e-116
BSU27820,TM0466,5.61e-79
BSU27850,TM1644,4.5100000000000003e-35
BSU27860,TM1645,3.3999999999999997e-38
BSU27890,TM1602,3.4100000000000004e-37
BSU27900,TM_RS00750,7.820000000000001e-31
BSU27920,TM0098,5.23e-118
BSU27940,TM1456,6.11e-24
BSU27960,TM1458,2.4e-25
BSU27990,TM1870,2.32e-91
BSU28000,TM1047,1.56e-13
BSU28030,TM0588,4.16e-130
BSU28040,TM1557,1.66e-57
BSU28050,TM1556,9.159999999999999e-38
BSU28070,TM1696,4.72e-20
BSU28080,TM0166,5.42e-79
BSU28090,TM1817,0.0
BSU28190,TM1466,5.84e-44
BSU28200,TM1633,0.0
BSU28220,TM0146,1.34e-176
BSU28230,TM0694,8.63e-23
BSU28250,TM0555,1.85e-18
BSU28260,TM0554,1.3899999999999999e-68
BSU28270,TM0556,7.88e-130
BSU28280,TM0553,6.68e-169
BSU28290,TM0550,6.86e-153
BSU28300,TM0549,5.71e-35
BSU28310,TM0548,0.0
BSU28360,TM0159,9.06e-36
BSU28400,TM0710,2.67e-20
BSU28470,TM1518,6.7e-109
BSU28490,TM0265,2.92e-109
BSU28520,TM1531,3.36e-61
BSU28530,TM1530,4.34e-28
BSU28580,TM1278,2.31e-144
BSU28630,TM0822,1.1400000000000002e-161
BSU28640,TM0821,1.27e-121
BSU28720,TM0281,8.77e-100
BSU28730,TM_RS03085,4.05e-49
BSU28760,TM0285,1.51e-40
BSU28780,TM0283,5.49e-38
BSU28800,TM0276,0.0
BSU28820,TM1049,1.88e-60
BSU28850,TM1592,8.25e-33
BSU28860,TM1591,3.69e-14
BSU28870,TM1590,2.0300000000000003e-37
BSU29000,TM1707,1.4599999999999998e-54
BSU29010,TM0655,8.66e-36
BSU29050,TM1009,4.89e-90
BSU29060,TM1387,3.48e-19
BSU29090,TM1619,0.0
BSU29100,TM1654,5.2e-68
BSU29110,TM1655,6.960000000000001e-79
BSU29180,TM0208,2.0100000000000002e-125
BSU29190,TM0209,2.79e-112
BSU29220,TM0542,2.2699999999999998e-128
BSU29230,TM0461,9.32e-93
BSU29250,TM1595,3.22e-26
BSU29410,TM1162,2.2799999999999996e-68
BSU29440,TM1781,6.65e-48
BSU29450,TM1780,3.5500000000000004e-123
BSU29470,TM0274,1.4499999999999998e-170
BSU29550,TM0330,1.64e-29
BSU29580,TM1694,1.78e-102
BSU29640,TM0519,1.78e-25
BSU29650,TM0972,3.98e-22
BSU29660,TM1473,2.64e-63
BSU29700,TM1140,1.33e-16
BSU29720,TM0677,1.93e-23
BSU29730,TM0676,2.13e-60
BSU29750,TM0343,2.56e-102
BSU29790,TM0231,5.08e-40
BSU29900,TM0925,2.73e-31
BSU29930,TM1845,1.03e-149
BSU29940,TM0358,2.69e-19
BSU30035,TM0264,5.53e-57
BSU30200,TM1269,1.03e-15
BSU30300,TM1834,1.4e-26
BSU30320,TM0168,0.0
BSU30460,TM0766,4.77e-22
BSU30480,TM0515,2.13e-77
BSU30510,TM1350,1.38e-34
BSU30550,TM1658,0.0
BSU30620,TM0485,5.69e-17
BSU30680,TM1462,7.789999999999999e-30
BSU30750,TM0125,3.17e-14
BSU30760,TM0124,1.1e-40
BSU30770,TM0123,9.66e-16
BSU30950,TM0895,7.04e-134
BSU30970,TM0240,1.0199999999999999e-136
BSU31050,TM0111,8e-55
BSU31150,TM0893,1.04e-25
BSU31200,TM1073,3.65e-101
BSU31210,TM1069,2.4100000000000004e-35
BSU31260,TM1428,9.2e-51
BSU31280,TM1872,1.87e-51
BSU31310,TM1511,4.75e-62
BSU31350,TM1385,1.32e-66
BSU31370,TM0820,1.93e-113
BSU31530,TM0186,4.15e-14
BSU31540,TM0102,3.24e-50
BSU31550,TM0103,0.0
BSU31560,TM0104,1.43e-62
BSU31570,TM0105,1.6799999999999998e-69
BSU31600,TM1212,6.41e-33
BSU31620,TM1210,1.56e-13
BSU31630,TM1211,2.73e-33
BSU31640,TM1205,1.79e-17
BSU31660,TM1207,2.31e-17
BSU31750,TM0474,8.59e-12
BSU31760,TM0475,1.73e-24
BSU31970,TM0133,3.19e-17
BSU32030,TM0799,3.15e-15
BSU32170,TM1522,1.92e-19
BSU32240,TM0545,9.04e-35
BSU32250,TM0546,1.1e-145
BSU32290,TM1742,2.1200000000000001e-44
BSU32390,TM1631,7.989999999999999e-30
BSU32520,TM1400,2.1699999999999998e-61
BSU32580,TM0279,5.1599999999999995e-45
BSU32590,TM0811,1.2699999999999999e-55
BSU32600,TM0810,4.93e-17
BSU32670,TM1369,2.47e-180
BSU32680,TM1372,1.1199999999999999e-28
BSU32690,TM1371,3.59e-118
BSU32710,TM1368,4.18e-75
BSU32800,TM0212,3.91e-37
BSU32960,TM0963,1.06e-16
BSU33170,TM0079,3.87e-58
BSU33180,TM0080,3.1500000000000004e-36
BSU33290,TM0078,2.7299999999999998e-46
BSU33300,TM0190,3.19e-51
BSU33500,TM0317,1.3700000000000002e-166
BSU33600,TM0254,6.36e-45
BSU33610,TM0722,0.0
BSU33620,TM1022,1.4299999999999998e-34
BSU33900,TM0877,0.0
BSU33930,TM0689,4.62e-166
BSU33940,TM0688,2.3200000000000002e-144
BSU33970,TM0275,5.11e-60
BSU34120,TM1201,2.98e-90
BSU34130,TM0310,1.03e-146
BSU34150,TM1837,1.05e-62
BSU34160,TM1839,3.9100000000000003e-56
BSU34230,TM0572,7.24e-69
BSU34240,TM0759,2.41e-15
BSU34250,TM0632,1.5900000000000002e-37
BSU34280,TM0756,2.14e-12
BSU34350,TM1548,6.25e-130
BSU34540,TM0695,1.17e-96
BSU34550,TM1254,8.66e-28
BSU34590,TM1836,1.06e-37
BSU34600,TM1203,2.92e-62
BSU34620,TM1835,3.0600000000000003e-72
BSU34750,TM1708,2.84e-31
BSU34760,TM1709,4.25e-77
BSU34770,TM1710,4.6599999999999995e-54
BSU34790,TM0869,8.28e-92
BSU34860,TM1035,2.35e-55
BSU34870,TM1036,2.97e-87
BSU34880,TM1037,1.01e-28
BSU34890,TM1038,1.06e-38
BSU34900,TM1039,4.52e-28
BSU34910,TM1041,2.5299999999999996e-128
BSU34920,TM1042,8.92e-41
BSU34990,TM0158,1.62e-51
BSU35010,TM0814,1.9400000000000002e-71
BSU35160,TM0480,0.0
BSU35170,TM1761,0.0
BSU35240,TM0747,4.71e-61
BSU35280,TM0177,6.3e-50
BSU35290,TM1579,8.45e-139
BSU35300,TM1578,0.0
BSU35310,TM1607,3.07e-18
BSU35330,TM1179,2.24e-19
BSU35340,TM1123,2.21e-28
BSU35360,TM0758,1.3399999999999998e-54
BSU35370,TM0251,2.81e-18
BSU35380,TM0081,1.66e-15
BSU35400,TM0082,5.53e-36
BSU35410,TM0083,3.87e-36
BSU35480,TM1468,3.17e-48
BSU35510,TM1713,6.44e-28
BSU35520,TM1866,1.35e-22
BSU35530,TM0805,2.5499999999999998e-24
BSU35580,TM0583,2.26e-35
BSU35590,TM0619,1.27e-29
BSU35660,TM1034,6.18e-167
BSU35750,TM0818,1.8799999999999998e-38
BSU35850,TM0651,4.42e-26
BSU35910,TM0949,1.7800000000000002e-56
BSU35920,TM0960,5.11e-50
BSU35930,TM0959,6.47e-36
BSU35940,TM0956,4.66e-156
BSU35950,TM0955,6.39e-91
BSU35960,TM0958,9.99e-60
BSU36170,TM1865,1.2499999999999998e-42
BSU36310,TM0604,1.19e-21
BSU36370,TM0801,1.59e-34
BSU36510,TM0402,2.86e-63
BSU36520,TM0403,2.04e-20
BSU36760,TM0108,7.23e-145
BSU36800,TM1609,2.45e-12
BSU36810,TM1610,0.0
BSU36820,TM1611,2.9500000000000003e-43
BSU36830,TM1612,0.0
BSU36850,TM1614,3.9e-15
BSU36870,TM1616,1.52e-30
BSU36890,TM0721,2.8e-86
BSU36900,TM0720,0.0
BSU36920,TM1080,4.93e-39
BSU36950,TM0852,8.7e-84
BSU37000,TM0488,6.91e-29
BSU37010,TM1363,3.56e-107
BSU37060,TM0401,1.65e-36
