,value
ALW85_RS00315,TU2K2B-1704
ALW85_RS00320,TU2K2B-1705
ALW85_RS00325,TU2K2B-1706
ALW85_RS00330,TU2K2B-1706
ALW85_RS00335,TU2K2B-1706
ALW85_RS00340,TU2K2B-1707
ALW85_RS00345,TU2K2B-1707
ALW85_RS00350,TU2K2B-1707
ALW85_RS00355,TU2K2B-1708
ALW85_RS00360,TU2K2B-1709
ALW85_RS00365,TU2K2B-1709
ALW85_RS00370,TU2K2B-1709
ALW85_RS00375,TU2K2B-1709
ALW85_RS00380,TU2K2B-1710
ALW85_RS00385,TU2K2B-1710
ALW85_RS00390,TU2K2B-1710
ALW85_RS00395,TU2K2B-1711
ALW85_RS00400,TU2K2B-1711
ALW85_RS00405,TU2K2B-1711
ALW85_RS00410,TU2K2B-1711
ALW85_RS00415,TU2K2B-1711
ALW85_RS00420,TU2K2B-1712
ALW85_RS00425,TU2K2B-1712
ALW85_RS00430,TU2K2B-1713
ALW85_RS00435,TU2K2B-1713
ALW85_RS00440,TU2K2B-1713
ALW85_RS00445,TU2K2B-1714
ALW85_RS00450,TU2K2B-1715
ALW85_RS00455,TU2K2B-1716
ALW85_RS00460,TU2K2B-1717
ALW85_RS00465,TU2K2B-1717
ALW85_RS00470,TU2K2B-1718
ALW85_RS00475,TU2K2B-1719
ALW85_RS00480,TU2K2B-1719
ALW85_RS00485,TU2K2B-1719
ALW85_RS00490,TU2K2B-1719
ALW85_RS00495,TU2K2B-3329
ALW85_RS00500,TU2K2B-1720
ALW85_RS00505,TU2K2B-1721
ALW85_RS00510,TU2K2B-1722
ALW85_RS00515,TU2K2B-1723
ALW85_RS00520,TU2K2B-1724
ALW85_RS00525,TU2K2B-1724
ALW85_RS00530,TU2K2B-1725
ALW85_RS00535,TU2K2B-1726
ALW85_RS00540,TU2K2B-1727
ALW85_RS00545,TU2K2B-1728
ALW85_RS00550,TU2K2B-1729
ALW85_RS00555,TU2K2B-1730
ALW85_RS00560,TU2K2B-1731
ALW85_RS00565,TU2K2B-1731
ALW85_RS00570,TU2K2B-1731
ALW85_RS00575,TU2K2B-1732
ALW85_RS00580,TU2K2B-1732
ALW85_RS00585,TU2K2B-1732
ALW85_RS00590,TU2K2B-1733
ALW85_RS00595,TU2K2B-1734
ALW85_RS00600,TU2K2B-1735
ALW85_RS00605,TU2K2B-1735
ALW85_RS00610,TU2K2B-1735
ALW85_RS00615,TU2K2B-1735
ALW85_RS00620,TU2K2B-1737
ALW85_RS00625,TU2K2B-1737
ALW85_RS00630,TU2K2B-1737
ALW85_RS00635,TU2K2B-1738
ALW85_RS00640,TU2K2B-1738
ALW85_RS00645,TU2K2B-1738
ALW85_RS00650,TU2K2B-1738
ALW85_RS00655,TU2K2B-1738
ALW85_RS00660,TU2K2B-1739
ALW85_RS00665,TU2K2B-1740
ALW85_RS00670,TU2K2B-1740
ALW85_RS00675,TU2K2B-1740
ALW85_RS00680,TU2K2B-1741
ALW85_RS00685,TU2K2B-1741
ALW85_RS00690,TU2K2B-1742
ALW85_RS00700,TU2K2B-1744
ALW85_RS00705,TU2K2B-3327
ALW85_RS00710,TU2K2B-3326
ALW85_RS00715,TU2K2B-3325
ALW85_RS00720,TU2K2B-3324
ALW85_RS00725,TU2K2B-3323
ALW85_RS00730,TU2K2B-3322
ALW85_RS00735,TU2K2B-1745
ALW85_RS00740,TU2K2B-1745
ALW85_RS00745,TU2K2B-1745
ALW85_RS00750,TU2K2B-3321
ALW85_RS00755,TU2K2B-1746
ALW85_RS00760,TU2K2B-1747
ALW85_RS00765,TU2K2B-1747
ALW85_RS00770,TU2K2B-1748
ALW85_RS00775,TU2K2B-1748
ALW85_RS00780,TU2K2B-1748
ALW85_RS00785,TU2K2B-1748
ALW85_RS00790,TU2K2B-1748
ALW85_RS00795,TU2K2B-1748
ALW85_RS00800,TU2K2B-1749
ALW85_RS00810,TU2K2B-1750
ALW85_RS00815,TU2K2B-1751
ALW85_RS00820,TU2K2B-1751
ALW85_RS00825,TU2K2B-1752
ALW85_RS00830,TU2K2B-1752
ALW85_RS00835,TU2K2B-1752
ALW85_RS00840,TU2K2B-1752
ALW85_RS00845,TU2K2B-1753
ALW85_RS00850,TU2K2B-1754
ALW85_RS00855,TU2K2B-1755
ALW85_RS00865,TU2K2B-3320
ALW85_RS00870,TU2K2B-1756
ALW85_RS00875,TU2K2B-1756
ALW85_RS00880,TU2K2B-1756
ALW85_RS00885,TU2K2B-1757
ALW85_RS00890,TU2K2B-1758
ALW85_RS00895,TU2K2B-1759
ALW85_RS00900,TU2K2B-1760
ALW85_RS00905,TU2K2B-1761
ALW85_RS00910,TU2K2B-1761
ALW85_RS00915,TU2K2B-1761
ALW85_RS00920,TU2K2B-1761
ALW85_RS00925,TU2K2B-1762
ALW85_RS00930,TU2K2B-1763
ALW85_RS00935,TU2K2B-1764
ALW85_RS00940,TU2K2B-1765
ALW85_RS00945,TU2K2B-1766
ALW85_RS00950,TU2K2B-1767
ALW85_RS00955,TU2K2B-1768
ALW85_RS00965,TU2K2B-3318
ALW85_RS00970,TU2K2B-3317
ALW85_RS00975,TU2K2B-1769
ALW85_RS00980,TU2K2B-1770
ALW85_RS00985,TU2K2B-1771
ALW85_RS00990,TU2K2B-1772
ALW85_RS00995,TU2K2B-1772
ALW85_RS01000,TU2K2B-1773
ALW85_RS01005,TU2K2B-1774
ALW85_RS01010,TU2K2B-1775
ALW85_RS01015,TU2K2B-1776
ALW85_RS01020,TU2K2B-1776
ALW85_RS01025,TU2K2B-1777
ALW85_RS01030,TU2K2B-1777
ALW85_RS01035,TU2K2B-1778
ALW85_RS01040,TU2K2B-1778
ALW85_RS01045,TU2K2B-1778
ALW85_RS01050,TU2K2B-1778
ALW85_RS01055,TU2K2B-1778
ALW85_RS01060,TU2K2B-1778
ALW85_RS01065,TU2K2B-1778
ALW85_RS01070,TU2K2B-1778
ALW85_RS01075,TU2K2B-1778
ALW85_RS01080,TU2K2B-1779
ALW85_RS01085,TU2K2B-1779
ALW85_RS01090,TU2K2B-1780
ALW85_RS01095,TU2K2B-1780
ALW85_RS01100,TU2K2B-1780
ALW85_RS01105,TU2K2B-1780
ALW85_RS01110,TU2K2B-1781
ALW85_RS01115,TU2K2B-1781
ALW85_RS01120,TU2K2B-1781
ALW85_RS01125,TU2K2B-1781
ALW85_RS01130,TU2K2B-1781
ALW85_RS01135,TU2K2B-1782
ALW85_RS01140,TU2K2B-1782
ALW85_RS01145,TU2K2B-1783
ALW85_RS01150,TU2K2B-1783
ALW85_RS01155,TU2K2B-3316
ALW85_RS01160,TU2K2B-3315
ALW85_RS01165,TU2K2B-3314
ALW85_RS01170,TU2K2B-1784
ALW85_RS01175,TU2K2B-1784
ALW85_RS01180,TU2K2B-1785
ALW85_RS01185,TU2K2B-1786
ALW85_RS01190,TU2K2B-1787
ALW85_RS01195,TU2K2B-1788
ALW85_RS01200,TU2K2B-1789
ALW85_RS01205,TU2K2B-1789
ALW85_RS01210,TU2K2B-1789
ALW85_RS01215,TU2K2B-1789
ALW85_RS01225,TU2K2B-1790
ALW85_RS01230,TU2K2B-1790
ALW85_RS01235,TU2K2B-1791
ALW85_RS01240,TU2K2B-1791
ALW85_RS01245,TU2K2B-1792
ALW85_RS01250,TU2K2B-1792
ALW85_RS01260,TU2K2B-3313
ALW85_RS01265,TU2K2B-1794
ALW85_RS01270,TU2K2B-1795
ALW85_RS01275,TU2K2B-1796
ALW85_RS01280,TU2K2B-1797
ALW85_RS01295,TU2K2B-1798
ALW85_RS01300,TU2K2B-1798
ALW85_RS01305,TU2K2B-1799
ALW85_RS01310,TU2K2B-1800
ALW85_RS01320,TU2K2B-1802
ALW85_RS01325,TU2K2B-1803
ALW85_RS01335,TU2K2B-1804
ALW85_RS01340,TU2K2B-1805
ALW85_RS01345,TU2K2B-1806
ALW85_RS01350,TU2K2B-1807
ALW85_RS01355,TU2K2B-1808
ALW85_RS01360,TU2K2B-1808
ALW85_RS01365,TU2K2B-3311
ALW85_RS01370,TU2K2B-1809
ALW85_RS01375,TU2K2B-3310
ALW85_RS01380,TU2K2B-1810
ALW85_RS01385,TU2K2B-1810
ALW85_RS01395,TU2K2B-1811
ALW85_RS01400,TU2K2B-1811
ALW85_RS01410,TU2K2B-1811
ALW85_RS01415,TU2K2B-1812
ALW85_RS01420,TU2K2B-1813
ALW85_RS01425,TU2K2B-1814
ALW85_RS01430,TU2K2B-1814
ALW85_RS01445,TU2K2B-1816
ALW85_RS01450,TU2K2B-1817
ALW85_RS01455,TU2K2B-1818
ALW85_RS01460,TU2K2B-1819
ALW85_RS01465,TU2K2B-1819
ALW85_RS01470,TU2K2B-1819
ALW85_RS01475,TU2K2B-1820
ALW85_RS01480,TU2K2B-1820
ALW85_RS01485,TU2K2B-1821
ALW85_RS01490,TU2K2B-1821
ALW85_RS01495,TU2K2B-1822
ALW85_RS01500,TU2K2B-1822
ALW85_RS01505,TU2K2B-1823
ALW85_RS01510,TU2K2B-3309
ALW85_RS01515,TU2K2B-3308
ALW85_RS01520,TU2K2B-3307
ALW85_RS01525,TU2K2B-3306
ALW85_RS01530,TU2K2B-1824
ALW85_RS01535,TU2K2B-1825
ALW85_RS01540,TU2K2B-1825
ALW85_RS01545,TU2K2B-1827
ALW85_RS01550,TU2K2B-1827
ALW85_RS01555,TU2K2B-1828
ALW85_RS01560,TU2K2B-1829
ALW85_RS01565,TU2K2B-1829
ALW85_RS01570,TU2K2B-1829
ALW85_RS01575,TU2K2B-1830
ALW85_RS01580,TU2K2B-1831
ALW85_RS01585,TU2K2B-1831
ALW85_RS01590,TU2K2B-1832
ALW85_RS01595,TU2K2B-1833
ALW85_RS01600,TU2K2B-1834
ALW85_RS01605,TU2K2B-1834
ALW85_RS01610,TU2K2B-1834
ALW85_RS01615,TU2K2B-1834
ALW85_RS01620,TU2K2B-1834
ALW85_RS01625,TU2K2B-1834
ALW85_RS01630,TU2K2B-1834
ALW85_RS01635,TU2K2B-1834
ALW85_RS01640,TU2K2B-1835
ALW85_RS01645,TU2K2B-1835
ALW85_RS01650,TU2K2B-1835
ALW85_RS01655,TU2K2B-1836
ALW85_RS01660,TU2K2B-1837
ALW85_RS01665,TU2K2B-1837
ALW85_RS01670,TU2K2B-1838
ALW85_RS01675,TU2K2B-1839
ALW85_RS01680,TU2K2B-1840
ALW85_RS01690,TU2K2B-1841
ALW85_RS01695,TU2K2B-1842
ALW85_RS01700,TU2K2B-1843
ALW85_RS01705,TU2K2B-1844
ALW85_RS01710,TU2K2B-1845
ALW85_RS01715,TU2K2B-1845
ALW85_RS01720,TU2K2B-1845
ALW85_RS01725,TU2K2B-1845
ALW85_RS01730,TU2K2B-1845
ALW85_RS01735,TU2K2B-1846
ALW85_RS01740,TU2K2B-1847
ALW85_RS01745,TU2K2B-1848
ALW85_RS01750,TU2K2B-1849
ALW85_RS01755,TU2K2B-1850
ALW85_RS01760,TU2K2B-1850
ALW85_RS01765,TU2K2B-1850
ALW85_RS01770,TU2K2B-1850
ALW85_RS01775,TU2K2B-1851
ALW85_RS01780,TU2K2B-1851
ALW85_RS01785,TU2K2B-1852
ALW85_RS01790,TU2K2B-1852
ALW85_RS01795,TU2K2B-1853
ALW85_RS01810,TU2K2B-1855
ALW85_RS01815,TU2K2B-1855
ALW85_RS01820,TU2K2B-1856
ALW85_RS01825,TU2K2B-1856
ALW85_RS01830,TU2K2B-1857
ALW85_RS01835,TU2K2B-1857
ALW85_RS01840,TU2K2B-1858
ALW85_RS01845,TU2K2B-1859
ALW85_RS01850,TU2K2B-1860
ALW85_RS01855,TU2K2B-1860
ALW85_RS01860,TU2K2B-1861
ALW85_RS01865,TU2K2B-1861
ALW85_RS01870,TU2K2B-1861
ALW85_RS01875,TU2K2B-1862
ALW85_RS01880,TU2K2B-1862
ALW85_RS01885,TU2K2B-1863
ALW85_RS01890,TU2K2B-1864
ALW85_RS01895,TU2K2B-1864
ALW85_RS01900,TU2K2B-1865
ALW85_RS01905,TU2K2B-1865
ALW85_RS01910,TU2K2B-1865
ALW85_RS01915,TU2K2B-1866
ALW85_RS01920,TU2K2B-1867
ALW85_RS01925,TU2K2B-1867
ALW85_RS01930,TU2K2B-1868
ALW85_RS01935,TU2K2B-1869
ALW85_RS01940,TU2K2B-1869
ALW85_RS01945,TU2K2B-1870
ALW85_RS01950,TU2K2B-1871
ALW85_RS01955,TU2K2B-1872
ALW85_RS01960,TU2K2B-1872
ALW85_RS01965,TU2K2B-1873
ALW85_RS01970,TU2K2B-1874
ALW85_RS01975,TU2K2B-1874
ALW85_RS01980,TU2K2B-1874
ALW85_RS01985,TU2K2B-1875
ALW85_RS01995,TU2K2B-1876
ALW85_RS02000,TU2K2B-1876
ALW85_RS02005,TU2K2B-1877
ALW85_RS02010,TU2K2B-1878
ALW85_RS02015,TU2K2B-1879
ALW85_RS02020,TU2K2B-1880
ALW85_RS02025,TU2K2B-1881
ALW85_RS02030,TU2K2B-1881
ALW85_RS02035,TU2K2B-1881
ALW85_RS02040,TU2K2B-1881
ALW85_RS02045,TU2K2B-1882
ALW85_RS02050,TU2K2B-1883
ALW85_RS02055,TU2K2B-1884
ALW85_RS02060,TU2K2B-1884
ALW85_RS02070,TU2K2B-1885
ALW85_RS02075,TU2K2B-1885
ALW85_RS02080,TU2K2B-1886
ALW85_RS02085,TU2K2B-1887
ALW85_RS02090,TU2K2B-1887
ALW85_RS02095,TU2K2B-1888
ALW85_RS02100,TU2K2B-1889
ALW85_RS02105,TU2K2B-1889
ALW85_RS02110,TU2K2B-1890
ALW85_RS02115,TU2K2B-1890
ALW85_RS02120,TU2K2B-1890
ALW85_RS02125,TU2K2B-1890
ALW85_RS02130,TU2K2B-1891
ALW85_RS02135,TU2K2B-1892
ALW85_RS02140,TU2K2B-1892
ALW85_RS02145,TU2K2B-1892
ALW85_RS02150,TU2K2B-1892
ALW85_RS02155,TU2K2B-1892
ALW85_RS02160,TU2K2B-1892
ALW85_RS02165,TU2K2B-1893
ALW85_RS02170,TU2K2B-1893
ALW85_RS02175,TU2K2B-1893
ALW85_RS02180,TU2K2B-1894
ALW85_RS02185,TU2K2B-1894
ALW85_RS02190,TU2K2B-1894
ALW85_RS02195,TU2K2B-1894
ALW85_RS02200,TU2K2B-1894
ALW85_RS02205,TU2K2B-1894
ALW85_RS02210,TU2K2B-1894
ALW85_RS02215,TU2K2B-1894
ALW85_RS02220,TU2K2B-1894
ALW85_RS02225,TU2K2B-1894
ALW85_RS02230,TU2K2B-1895
ALW85_RS02235,TU2K2B-1895
ALW85_RS02240,TU2K2B-1895
ALW85_RS02245,TU2K2B-1895
ALW85_RS02250,TU2K2B-1895
ALW85_RS02255,TU2K2B-1896
ALW85_RS02260,TU2K2B-1897
ALW85_RS02265,TU2K2B-1897
ALW85_RS02270,TU2K2B-1898
ALW85_RS02275,TU2K2B-1898
ALW85_RS02280,TU2K2B-1899
ALW85_RS02285,TU2K2B-1901
ALW85_RS02290,TU2K2B-1901
ALW85_RS02295,TU2K2B-1902
ALW85_RS02300,TU2K2B-3305
ALW85_RS02305,TU2K2B-1903
ALW85_RS02310,TU2K2B-1903
ALW85_RS02315,TU2K2B-1904
ALW85_RS02320,TU2K2B-1905
ALW85_RS02325,TU2K2B-1906
ALW85_RS02330,TU2K2B-1907
ALW85_RS02335,TU2K2B-1907
ALW85_RS02340,TU2K2B-1908
ALW85_RS02345,TU2K2B-1909
ALW85_RS02350,TU2K2B-1910
ALW85_RS02355,TU2K2B-1911
ALW85_RS02360,TU2K2B-1912
ALW85_RS02365,TU2K2B-1913
ALW85_RS02370,TU2K2B-1914
ALW85_RS02375,TU2K2B-1915
ALW85_RS02380,TU2K2B-1916
ALW85_RS02390,TU2K2B-1917
ALW85_RS02395,TU2K2B-1918
ALW85_RS02405,TU2K2B-3304
ALW85_RS02410,TU2K2B-3303
ALW85_RS02415,TU2K2B-1919
ALW85_RS02420,TU2K2B-1920
ALW85_RS02425,TU2K2B-1921
ALW85_RS02430,TU2K2B-1921
ALW85_RS02435,TU2K2B-1921
ALW85_RS02440,TU2K2B-1921
ALW85_RS02445,TU2K2B-1921
ALW85_RS02450,TU2K2B-1921
ALW85_RS02455,TU2K2B-1921
ALW85_RS02460,TU2K2B-1922
ALW85_RS02470,TU2K2B-1923
ALW85_RS02475,TU2K2B-1924
ALW85_RS02480,TU2K2B-1925
ALW85_RS02485,TU2K2B-1926
ALW85_RS02490,TU2K2B-1926
ALW85_RS02495,TU2K2B-1927
ALW85_RS02500,TU2K2B-1928
ALW85_RS02505,TU2K2B-1929
ALW85_RS02510,TU2K2B-1930
ALW85_RS02515,TU2K2B-1931
ALW85_RS02520,TU2K2B-3302
ALW85_RS02525,TU2K2B-1933
ALW85_RS02530,TU2K2B-1933
ALW85_RS02535,TU2K2B-1934
ALW85_RS02540,TU2K2B-1935
ALW85_RS02545,TU2K2B-1935
ALW85_RS02550,TU2K2B-1936
ALW85_RS02555,TU2K2B-1936
ALW85_RS02560,TU2K2B-1937
ALW85_RS02565,TU2K2B-1937
ALW85_RS02570,TU2K2B-1937
ALW85_RS02575,TU2K2B-1938
ALW85_RS02580,TU2K2B-1940
ALW85_RS02585,TU2K2B-1940
ALW85_RS02590,TU2K2B-1941
ALW85_RS02595,TU2K2B-1941
ALW85_RS02600,TU2K2B-1941
ALW85_RS02620,TU2K2B-1942
ALW85_RS02630,TU2K2B-1943
ALW85_RS02635,TU2K2B-1943
ALW85_RS02640,TU2K2B-1943
ALW85_RS02645,TU2K2B-1943
ALW85_RS02650,TU2K2B-1944
ALW85_RS02655,TU2K2B-1944
ALW85_RS02660,TU2K2B-1945
ALW85_RS02665,TU2K2B-1946
ALW85_RS02670,TU2K2B-1947
ALW85_RS02675,TU2K2B-1948
ALW85_RS02680,TU2K2B-1949
ALW85_RS02685,TU2K2B-1950
ALW85_RS02690,TU2K2B-1951
ALW85_RS02695,TU2K2B-1951
ALW85_RS02700,TU2K2B-1952
ALW85_RS02705,TU2K2B-3301
ALW85_RS02710,TU2K2B-3300
ALW85_RS02715,TU2K2B-3299
ALW85_RS02720,TU2K2B-1953
ALW85_RS02725,TU2K2B-1953
ALW85_RS02730,TU2K2B-3298
ALW85_RS02735,TU2K2B-3297
ALW85_RS02755,TU2K2B-3294
ALW85_RS02760,TU2K2B-1954
ALW85_RS02765,TU2K2B-1954
ALW85_RS02770,TU2K2B-1955
ALW85_RS02775,TU2K2B-1955
ALW85_RS02780,TU2K2B-1956
ALW85_RS02785,TU2K2B-1957
ALW85_RS02790,TU2K2B-1958
ALW85_RS02795,TU2K2B-1959
ALW85_RS02800,TU2K2B-1960
ALW85_RS02805,TU2K2B-1961
ALW85_RS02810,TU2K2B-1962
ALW85_RS02815,TU2K2B-1963
ALW85_RS02820,TU2K2B-1963
ALW85_RS02825,TU2K2B-1964
ALW85_RS02830,TU2K2B-1965
ALW85_RS02835,TU2K2B-1966
ALW85_RS02840,TU2K2B-1966
ALW85_RS02845,TU2K2B-1967
ALW85_RS02850,TU2K2B-1967
ALW85_RS02855,TU2K2B-1968
ALW85_RS02860,TU2K2B-1969
ALW85_RS02865,TU2K2B-1970
ALW85_RS02870,TU2K2B-1970
ALW85_RS02885,TU2K2B-1971
ALW85_RS02890,TU2K2B-1972
ALW85_RS02895,TU2K2B-1973
ALW85_RS02900,TU2K2B-1974
ALW85_RS02905,TU2K2B-1974
ALW85_RS02910,TU2K2B-1975
ALW85_RS02915,TU2K2B-1975
ALW85_RS02920,TU2K2B-3292
ALW85_RS02925,TU2K2B-1976
ALW85_RS02930,TU2K2B-1976
ALW85_RS02935,TU2K2B-1977
ALW85_RS02940,TU2K2B-1978
ALW85_RS02945,TU2K2B-1979
ALW85_RS02950,TU2K2B-1980
ALW85_RS02965,TU2K2B-1982
ALW85_RS02970,TU2K2B-1982
ALW85_RS02975,TU2K2B-1983
ALW85_RS02980,TU2K2B-1984
ALW85_RS02985,TU2K2B-3291
ALW85_RS02990,TU2K2B-1986
ALW85_RS02995,TU2K2B-1986
ALW85_RS03000,TU2K2B-1987
ALW85_RS03005,TU2K2B-1988
ALW85_RS03010,TU2K2B-1989
ALW85_RS03015,TU2K2B-1990
ALW85_RS03020,TU2K2B-1991
ALW85_RS03025,TU2K2B-1992
ALW85_RS03030,TU2K2B-1993
ALW85_RS03035,TU2K2B-1993
ALW85_RS03040,TU2K2B-1993
ALW85_RS03045,TU2K2B-1993
ALW85_RS03050,TU2K2B-1993
ALW85_RS03055,TU2K2B-1994
ALW85_RS03060,TU2K2B-1995
ALW85_RS03065,TU2K2B-1995
ALW85_RS03070,TU2K2B-1995
ALW85_RS03075,TU2K2B-3290
ALW85_RS03080,TU2K2B-3289
ALW85_RS03085,TU2K2B-1996
ALW85_RS03090,TU2K2B-1996
ALW85_RS03095,TU2K2B-1997
ALW85_RS03100,TU2K2B-1998
ALW85_RS03105,TU2K2B-1999
ALW85_RS03110,TU2K2B-1999
ALW85_RS03115,TU2K2B-1999
ALW85_RS03120,TU2K2B-1999
ALW85_RS03125,TU2K2B-3288
ALW85_RS03130,TU2K2B-2000
ALW85_RS03135,TU2K2B-2001
ALW85_RS03140,TU2K2B-2002
ALW85_RS03145,TU2K2B-2002
ALW85_RS03150,TU2K2B-2003
ALW85_RS03155,TU2K2B-3287
ALW85_RS03160,TU2K2B-2004
ALW85_RS03165,TU2K2B-2004
ALW85_RS03170,TU2K2B-2004
ALW85_RS03175,TU2K2B-2005
ALW85_RS03185,TU2K2B-2006
ALW85_RS03190,TU2K2B-2007
ALW85_RS03195,TU2K2B-2007
ALW85_RS03200,TU2K2B-2007
ALW85_RS03205,TU2K2B-2007
ALW85_RS03210,TU2K2B-2007
ALW85_RS03215,TU2K2B-2008
ALW85_RS03220,TU2K2B-2009
ALW85_RS03225,TU2K2B-2009
ALW85_RS03230,TU2K2B-2009
ALW85_RS03235,TU2K2B-2010
ALW85_RS03240,TU2K2B-2011
ALW85_RS03245,TU2K2B-3286
ALW85_RS03250,TU2K2B-3285
ALW85_RS03255,TU2K2B-2012
ALW85_RS03260,TU2K2B-2012
ALW85_RS03265,TU2K2B-3284
ALW85_RS03270,TU2K2B-2013
ALW85_RS03275,TU2K2B-2013
ALW85_RS03280,TU2K2B-2014
ALW85_RS03285,TU2K2B-2015
ALW85_RS03290,TU2K2B-2016
ALW85_RS03295,TU2K2B-2017
ALW85_RS03300,TU2K2B-2017
ALW85_RS03305,TU2K2B-2017
ALW85_RS03310,TU2K2B-2018
ALW85_RS03315,TU2K2B-2018
ALW85_RS03320,TU2K2B-2019
ALW85_RS03325,TU2K2B-2020
ALW85_RS03330,TU2K2B-2020
ALW85_RS03335,TU2K2B-2020
ALW85_RS03340,TU2K2B-2021
ALW85_RS03345,TU2K2B-2021
ALW85_RS03350,TU2K2B-2021
ALW85_RS03355,TU2K2B-2021
ALW85_RS03360,TU2K2B-2021
ALW85_RS03365,TU2K2B-2021
ALW85_RS03370,TU2K2B-2021
ALW85_RS03375,TU2K2B-2021
ALW85_RS03380,TU2K2B-2021
ALW85_RS03385,TU2K2B-2021
ALW85_RS03390,TU2K2B-2021
ALW85_RS03395,TU2K2B-2021
ALW85_RS03400,TU2K2B-3283
ALW85_RS03405,TU2K2B-3282
ALW85_RS03410,TU2K2B-2022
ALW85_RS03415,TU2K2B-2023
ALW85_RS03420,TU2K2B-2024
ALW85_RS03425,TU2K2B-2024
ALW85_RS03430,TU2K2B-2024
ALW85_RS03435,TU2K2B-2025
ALW85_RS03440,TU2K2B-2025
ALW85_RS03445,TU2K2B-2026
ALW85_RS03450,TU2K2B-2027
ALW85_RS03455,TU2K2B-2027
ALW85_RS03460,TU2K2B-2028
ALW85_RS03475,TU2K2B-2030
ALW85_RS03480,TU2K2B-2031
ALW85_RS03485,TU2K2B-2032
ALW85_RS03490,TU2K2B-2032
ALW85_RS03495,TU2K2B-2032
ALW85_RS03500,TU2K2B-2032
ALW85_RS03505,TU2K2B-2032
ALW85_RS03510,TU2K2B-2033
ALW85_RS03515,TU2K2B-2033
ALW85_RS03520,TU2K2B-2034
ALW85_RS03525,TU2K2B-2034
ALW85_RS03530,TU2K2B-2034
ALW85_RS03535,TU2K2B-2034
ALW85_RS03540,TU2K2B-2035
ALW85_RS03545,TU2K2B-2035
ALW85_RS03550,TU2K2B-2036
ALW85_RS03555,TU2K2B-2037
ALW85_RS03560,TU2K2B-2038
ALW85_RS03565,TU2K2B-2038
ALW85_RS03570,TU2K2B-2039
ALW85_RS03575,TU2K2B-2039
ALW85_RS03580,TU2K2B-2040
ALW85_RS03585,TU2K2B-2040
ALW85_RS03590,TU2K2B-2040
ALW85_RS03595,TU2K2B-2040
ALW85_RS03600,TU2K2B-2041
ALW85_RS03605,TU2K2B-2042
ALW85_RS03610,TU2K2B-2043
ALW85_RS03615,TU2K2B-2044
ALW85_RS03620,TU2K2B-2044
ALW85_RS03625,TU2K2B-2044
ALW85_RS03630,TU2K2B-2044
ALW85_RS03635,TU2K2B-2045
ALW85_RS03640,TU2K2B-2045
ALW85_RS03645,TU2K2B-2045
ALW85_RS03650,TU2K2B-2046
ALW85_RS03655,TU2K2B-2046
ALW85_RS03660,TU2K2B-2047
ALW85_RS03665,TU2K2B-2048
ALW85_RS03670,TU2K2B-2048
ALW85_RS03675,TU2K2B-2049
