Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,replicon
ALW85_RS04865,ALW85_RS04865,1012020,1015995,ALW85_RS04865-MONOMER,NC_004757.1
ALW85_RS04870,ALW85_RS04870,1015996,1017901,ALW85_RS04870-MONOMER,NC_004757.1
ALW85_RS04875,ALW85_RS04875,1017951,1018605,ALW85_RS04875-MONOMER,NC_004757.1
ALW85_RS08435,ALW85_RS08435,1743623,1744967,ALW85_RS08435-MONOMER,NC_004757.1
ALW85_RS04880,ALW85_RS04880,1018621,1018810,ALW85_RS04880-MONOMER,NC_004757.1
ALW85_RS00315,ALW85_RS00315,74040,74153,ALW85_RS00315-rRNA,NC_004757.1
ALW85_RS10735,ALW85_RS10735,2237158,2237731,ALW85_RS10735-MONOMER,NC_004757.1
ALW85_RS04885,ALW85_RS04885,1018825,1020640,ALW85_RS04885-MONOMER,NC_004757.1
ALW85_RS04895,ALW85_RS04895,1021049,1022083,ALW85_RS04895-MONOMER,NC_004757.1
ALW85_RS04900,ALW85_RS04900,1022004,1022994,ALW85_RS04900-MONOMER,NC_004757.1
ALW85_RS10740,ALW85_RS10740,2237797,2238433,ALW85_RS10740-MONOMER,NC_004757.1
ALW85_RS04905,ALW85_RS04905,1023189,1023927,ALW85_RS04905-MONOMER,NC_004757.1
ALW85_RS04910,ALW85_RS04910,1023923,1024496,ALW85_RS04910-MONOMER,NC_004757.1
ALW85_RS04915,ALW85_RS04915,1024552,1025596,ALW85_RS04915-MONOMER,NC_004757.1
ALW85_RS08440,ALW85_RS08440,1745224,1745785,ALW85_RS08440-MONOMER,NC_004757.1
ALW85_RS04920,ALW85_RS04920,1025873,1026158,ALW85_RS04920-MONOMER,NC_004757.1
ALW85_RS10745,ALW85_RS10745,2238596,2239859,ALW85_RS10745-MONOMER,NC_004757.1
ALW85_RS04925,ALW85_RS04925,1026939,1027512,ALW85_RS04925-MONOMER,NC_004757.1
ALW85_RS04930,ALW85_RS04930,1027578,1028214,ALW85_RS04930-MONOMER,NC_004757.1
ALW85_RS04935,ALW85_RS04935,1028377,1029640,ALW85_RS04935-MONOMER,NC_004757.1
ALW85_RS04940,ALW85_RS04940,1029641,1030472,ALW85_RS04940-MONOMER,NC_004757.1
ALW85_RS10750,ALW85_RS10750,2239860,2240691,ALW85_RS10750-MONOMER,NC_004757.1
ALW85_RS04945,ALW85_RS04945,1030635,1031451,ALW85_RS04945-MONOMER,NC_004757.1
ALW85_RS14165,ALW85_RS14165,1031511,1031685,ALW85_RS14165-MONOMER,NC_004757.1
ALW85_RS04950,ALW85_RS04950,1031892,1032912,ALW85_RS04950-MONOMER,NC_004757.1
ALW85_RS04955,ALW85_RS04955,1032927,1033677,ALW85_RS04955-MONOMER,NC_004757.1
ALW85_RS10755,ALW85_RS10755,2240854,2241670,ALW85_RS10755-MONOMER,NC_004757.1
ALW85_RS04960,ALW85_RS04960,1033716,1034685,ALW85_RS04960-MONOMER,NC_004757.1
ALW85_RS04965,ALW85_RS04965,1034798,1035467,ALW85_RS04965-MONOMER,NC_004757.1
ALW85_RS04970,ALW85_RS04970,1035581,1036325,ALW85_RS04970-MONOMER,NC_004757.1
ALW85_RS13550,ALW85_RS13550,1036707,1037103,ALW85_RS13550-MONOMER,NC_004757.1
ALW85_RS14210,ALW85_RS14210,2241730,2241904,ALW85_RS14210-MONOMER,NC_004757.1
ALW85_RS04980,ALW85_RS04980,1037077,1037386,ALW85_RS04980-MONOMER,NC_004757.1
ALW85_RS04985,ALW85_RS04985,1037436,1039803,ALW85_RS04985-MONOMER,NC_004757.1
ALW85_RS04990,ALW85_RS04990,1039821,1040841,ALW85_RS04990-MONOMER,NC_004757.1
ALW85_RS08445,ALW85_RS08445,1746144,1746804,ALW85_RS08445-MONOMER,NC_004757.1
ALW85_RS04995,ALW85_RS04995,1040927,1041287,ALW85_RS04995-MONOMER,NC_004757.1
ALW85_RS13725,ALW85_RS13725,0,315,ALW85_RS13725-MONOMER,ALW85_RS13725
ALW85_RS05000,ALW85_RS05000,1041298,1041496,ALW85_RS05000-MONOMER,NC_004757.1
ALW85_RS05005,ALW85_RS05005,1041620,1042205,ALW85_RS05005-MONOMER,NC_004757.1
ALW85_RS10280,ALW85_RS10280,2134753,2134829,ALW85_RS10280-tRNA,NC_004757.1
ALW85_RS05010,ALW85_RS05010,1042240,1044148,ALW85_RS05010-MONOMER,NC_004757.1
ALW85_RS05015,ALW85_RS05015,1044458,1045160,ALW85_RS05015-MONOMER,NC_004757.1
ALW85_RS10760,ALW85_RS10760,2243002,2243923,ALW85_RS10760-MONOMER,NC_004757.1
ALW85_RS05020,ALW85_RS05020,1045162,1045870,ALW85_RS05020-MONOMER,NC_004757.1
ALW85_RS05025,ALW85_RS05025,1045925,1047035,ALW85_RS05025-MONOMER,NC_004757.1
ALW85_RS05030,ALW85_RS05030,1047031,1048726,ALW85_RS05030-MONOMER,NC_004757.1
ALW85_RS05035,ALW85_RS05035,1049050,1050139,ALW85_RS05035-MONOMER,NC_004757.1
ALW85_RS10765,ALW85_RS10765,2243927,2245037,ALW85_RS10765-MONOMER,NC_004757.1
ALW85_RS05040,ALW85_RS05040,1050141,1051278,ALW85_RS05040-MONOMER,NC_004757.1
ALW85_RS05045,ALW85_RS05045,1051294,1052338,ALW85_RS05045-MONOMER,NC_004757.1
ALW85_RS05050,ALW85_RS05050,1052534,1053251,ALW85_RS05050-MONOMER,NC_004757.1
ALW85_RS13555,ALW85_RS13555,1053219,1053489,ALW85_RS13555-MONOMER,NC_004757.1
ALW85_RS10770,ALW85_RS10770,2245147,2247025,ALW85_RS10770-MONOMER,NC_004757.1
ALW85_RS05055,ALW85_RS05055,1053508,1053988,ALW85_RS05055-MONOMER,NC_004757.1
ALW85_RS05060,ALW85_RS05060,1053980,1054532,ALW85_RS05060-MONOMER,NC_004757.1
ALW85_RS05065,ALW85_RS05065,1054541,1055846,ALW85_RS05065-MONOMER,NC_004757.1
ALW85_RS13660,ALW85_RS13660,0,2440,ALW85_RS13660-MONOMER,ALW85_RS13660
ALW85_RS05070,ALW85_RS05070,1056000,1056420,ALW85_RS05070-MONOMER,NC_004757.1
ALW85_RS10775,ALW85_RS10775,2247021,2247573,ALW85_RS10775-MONOMER,NC_004757.1
ALW85_RS05075,ALW85_RS05075,1056450,1056849,ALW85_RS05075-MONOMER,NC_004757.1
ALW85_RS05080,ALW85_RS05080,1057023,1057683,ALW85_RS05080-MONOMER,NC_004757.1
ALW85_RS05085,ALW85_RS05085,1057891,1058239,ALW85_RS05085-MONOMER,NC_004757.1
ALW85_RS05090,ALW85_RS05090,1058238,1058484,ALW85_RS05090-MONOMER,NC_004757.1
ALW85_RS10780,ALW85_RS10780,2247529,2248447,ALW85_RS10780-MONOMER,NC_004757.1
ALW85_RS05095,ALW85_RS05095,1058874,1060161,ALW85_RS05095-MONOMER,NC_004757.1
ALW85_RS05100,ALW85_RS05100,1060188,1061931,ALW85_RS05100-MONOMER,NC_004757.1
ALW85_RS05105,ALW85_RS05105,1062257,1064669,ALW85_RS05105-MONOMER,NC_004757.1
ALW85_RS05110,ALW85_RS05110,1064833,1065877,ALW85_RS05110-MONOMER,NC_004757.1
ALW85_RS10790,ALW85_RS10790,2248809,2249871,ALW85_RS10790-MONOMER,NC_004757.1
ALW85_RS05115,ALW85_RS05115,1065882,1066386,ALW85_RS05115-MONOMER,NC_004757.1
ALW85_RS05120,ALW85_RS05120,1066781,1067399,ALW85_RS05120-MONOMER,NC_004757.1
ALW85_RS05125,ALW85_RS05125,1067679,1068126,ALW85_RS05125-MONOMER,NC_004757.1
ALW85_RS05130,ALW85_RS05130,1068141,1069095,ALW85_RS05130-MONOMER,NC_004757.1
ALW85_RS10795,ALW85_RS10795,2250029,2250317,ALW85_RS10795-MONOMER,NC_004757.1
ALW85_RS05135,ALW85_RS05135,1069091,1069382,ALW85_RS05135-MONOMER,NC_004757.1
ALW85_RS05140,ALW85_RS05140,1069378,1071121,ALW85_RS05140-MONOMER,NC_004757.1
ALW85_RS05145,ALW85_RS05145,1071117,1072683,ALW85_RS05145-MONOMER,NC_004757.1
ALW85_RS08460,ALW85_RS08460,1749838,1749937,ALW85_RS08460-MONOMER,NC_004757.1
ALW85_RS05150,ALW85_RS05150,1072679,1074038,ALW85_RS05150-MONOMER,NC_004757.1
ALW85_RS10800,ALW85_RS10800,2250379,2251840,ALW85_RS10800-MONOMER,NC_004757.1
ALW85_RS05155,ALW85_RS05155,1074124,1075210,ALW85_RS05155-MONOMER,NC_004757.1
ALW85_RS05160,ALW85_RS05160,1075206,1076622,ALW85_RS05160-MONOMER,NC_004757.1
ALW85_RS05165,ALW85_RS05165,1076626,1077793,ALW85_RS05165-MONOMER,NC_004757.1
ALW85_RS05170,ALW85_RS05170,1077857,1078931,ALW85_RS05170-MONOMER,NC_004757.1
ALW85_RS06830,ALW85_RS06830,1432427,1432503,ALW85_RS06830-tRNA,NC_004757.1
ALW85_RS10805,ALW85_RS10805,2251895,2253332,ALW85_RS10805-MONOMER,NC_004757.1
ALW85_RS05175,ALW85_RS05175,1078920,1080342,ALW85_RS05175-MONOMER,NC_004757.1
ALW85_RS05180,ALW85_RS05180,1080352,1081348,ALW85_RS05180-MONOMER,NC_004757.1
ALW85_RS05185,ALW85_RS05185,1081344,1082262,ALW85_RS05185-MONOMER,NC_004757.1
ALW85_RS08465,ALW85_RS08465,1749936,1750350,ALW85_RS08465-MONOMER,NC_004757.1
ALW85_RS05190,ALW85_RS05190,1082348,1083140,ALW85_RS05190-MONOMER,NC_004757.1
ALW85_RS01190,ALW85_RS01190,263038,263115,ALW85_RS01190-tRNA,NC_004757.1
ALW85_RS13730,ALW85_RS13730,2253518,2253707,ALW85_RS13730-MONOMER,NC_004757.1
ALW85_RS05195,ALW85_RS05195,1083136,1084375,ALW85_RS05195-MONOMER,NC_004757.1
ALW85_RS05200,ALW85_RS05200,1084444,1085593,ALW85_RS05200-MONOMER,NC_004757.1
ALW85_RS05205,ALW85_RS05205,1085753,1085996,ALW85_RS05205-MONOMER,NC_004757.1
ALW85_RS05210,ALW85_RS05210,1086199,1087129,ALW85_RS05210-MONOMER,NC_004757.1
ALW85_RS10810,ALW85_RS10810,2253951,2254386,ALW85_RS10810-MONOMER,NC_004757.1
ALW85_RS05215,ALW85_RS05215,1087143,1088070,ALW85_RS05215-MONOMER,NC_004757.1
ALW85_RS05220,ALW85_RS05220,1088079,1088880,ALW85_RS05220-MONOMER,NC_004757.1
ALW85_RS05225,ALW85_RS05225,1089056,1091909,ALW85_RS05225-MONOMER,NC_004757.1
ALW85_RS08475,ALW85_RS08475,1750573,1754287,ALW85_RS08475-MONOMER,NC_004757.1
ALW85_RS05230,ALW85_RS05230,1092043,1092952,ALW85_RS05230-MONOMER,NC_004757.1
ALW85_RS10815,ALW85_RS10815,2254619,2257505,ALW85_RS10815-MONOMER,NC_004757.1
ALW85_RS05235,ALW85_RS05235,1092992,1093550,ALW85_RS05235-MONOMER,NC_004757.1
ALW85_RS05240,ALW85_RS05240,1093775,1094663,ALW85_RS05240-MONOMER,NC_004757.1
ALW85_RS05245,ALW85_RS05245,1094753,1095266,ALW85_RS05245-MONOMER,NC_004757.1
ALW85_RS05250,ALW85_RS05250,1095272,1095638,ALW85_RS05250-MONOMER,NC_004757.1
ALW85_RS10820,ALW85_RS10820,2257504,2259127,ALW85_RS10820-MONOMER,NC_004757.1
ALW85_RS05255,ALW85_RS05255,1096046,1096517,ALW85_RS05255-MONOMER,NC_004757.1
ALW85_RS05260,ALW85_RS05260,1096561,1097929,ALW85_RS05260-MONOMER,NC_004757.1
ALW85_RS05265,ALW85_RS05265,1098001,1098898,ALW85_RS05265-MONOMER,NC_004757.1
ALW85_RS08480,ALW85_RS08480,1754413,1755805,ALW85_RS08480-MONOMER,NC_004757.1
ALW85_RS05270,ALW85_RS05270,1099006,1099588,ALW85_RS05270-MONOMER,NC_004757.1
ALW85_RS10825,ALW85_RS10825,2259409,2260438,ALW85_RS10825-MONOMER,NC_004757.1
ALW85_RS05275,ALW85_RS05275,1099562,1100276,ALW85_RS05275-MONOMER,NC_004757.1
ALW85_RS05280,ALW85_RS05280,1100389,1101235,ALW85_RS05280-MONOMER,NC_004757.1
ALW85_RS05285,ALW85_RS05285,1101259,1101496,ALW85_RS05285-MONOMER,NC_004757.1
ALW85_RS05290,ALW85_RS05290,1101507,1102032,ALW85_RS05290-MONOMER,NC_004757.1
ALW85_RS10830,ALW85_RS10830,2260538,2260784,ALW85_RS10830-MONOMER,NC_004757.1
ALW85_RS05295,ALW85_RS05295,1102157,1103735,ALW85_RS05295-MONOMER,NC_004757.1
ALW85_RS05300,ALW85_RS05300,1103789,1104632,ALW85_RS05300-MONOMER,NC_004757.1
ALW85_RS05310,ALW85_RS05310,1105099,1105795,ALW85_RS05310-MONOMER,NC_004757.1
ALW85_RS14015,ALW85_RS14015,1756462,1756624,ALW85_RS14015-MONOMER,NC_004757.1
ALW85_RS05315,ALW85_RS05315,1105865,1108214,ALW85_RS05315-MONOMER,NC_004757.1
ALW85_RS10835,ALW85_RS10835,2260926,2261724,ALW85_RS10835-MONOMER,NC_004757.1
ALW85_RS05320,ALW85_RS05320,1108245,1108455,ALW85_RS05320-MONOMER,NC_004757.1
ALW85_RS05325,ALW85_RS05325,1108609,1109578,ALW85_RS05325-MONOMER,NC_004757.1
ALW85_RS05330,ALW85_RS05330,1109546,1110923,ALW85_RS05330-MONOMER,NC_004757.1
ALW85_RS05335,ALW85_RS05335,1110999,1111893,ALW85_RS05335-MONOMER,NC_004757.1
ALW85_RS10840,ALW85_RS10840,2261755,2262085,ALW85_RS10840-MONOMER,NC_004757.1
ALW85_RS05340,ALW85_RS05340,1111912,1112866,ALW85_RS05340-MONOMER,NC_004757.1
ALW85_RS05345,ALW85_RS05345,1112894,1113557,ALW85_RS05345-MONOMER,NC_004757.1
ALW85_RS05350,ALW85_RS05350,1113711,1114440,ALW85_RS05350-MONOMER,NC_004757.1
ALW85_RS08485,ALW85_RS08485,1756637,1758497,ALW85_RS08485-MONOMER,NC_004757.1
ALW85_RS05355,ALW85_RS05355,1114708,1115584,ALW85_RS05355-MONOMER,NC_004757.1
ALW85_RS10845,ALW85_RS10845,2262243,2263557,ALW85_RS10845-MONOMER,NC_004757.1
ALW85_RS05360,ALW85_RS05360,1115621,1116068,ALW85_RS05360-MONOMER,NC_004757.1
ALW85_RS05365,ALW85_RS05365,1116257,1117289,ALW85_RS05365-MONOMER,NC_004757.1
ALW85_RS05370,ALW85_RS05370,1117415,1118984,ALW85_RS05370-MONOMER,NC_004757.1
ALW85_RS05375,ALW85_RS05375,1118991,1120062,ALW85_RS05375-MONOMER,NC_004757.1
ALW85_RS10850,ALW85_RS10850,2263570,2264806,ALW85_RS10850-MONOMER,NC_004757.1
ALW85_RS05380,ALW85_RS05380,1120084,1120405,ALW85_RS05380-MONOMER,NC_004757.1
ALW85_RS05385,ALW85_RS05385,1120427,1121372,ALW85_RS05385-MONOMER,NC_004757.1
ALW85_RS05390,ALW85_RS05390,1122054,1122381,ALW85_RS05390-MONOMER,NC_004757.1
ALW85_RS08490,ALW85_RS08490,1758503,1759418,ALW85_RS08490-MONOMER,NC_004757.1
ALW85_RS05395,ALW85_RS05395,1122603,1123863,ALW85_RS05395-MONOMER,NC_004757.1
ALW85_RS10855,ALW85_RS10855,2265037,2266684,ALW85_RS10855-MONOMER,NC_004757.1
ALW85_RS05400,ALW85_RS05400,1124142,1124367,ALW85_RS05400-MONOMER,NC_004757.1
ALW85_RS13565,ALW85_RS13565,0,2320,ALW85_RS13565-MONOMER,ALW85_RS13565
ALW85_RS05415,ALW85_RS05415,1127142,1127442,ALW85_RS05415-MONOMER,NC_004757.1
ALW85_RS10860,ALW85_RS10860,2266673,2267669,ALW85_RS10860-MONOMER,NC_004757.1
ALW85_RS05420,ALW85_RS05420,1127438,1128329,ALW85_RS05420-MONOMER,NC_004757.1
ALW85_RS05425,ALW85_RS05425,1128428,1128902,ALW85_RS05425-MONOMER,NC_004757.1
ALW85_RS05430,ALW85_RS05430,1129515,1129797,ALW85_RS05430-MONOMER,NC_004757.1
ALW85_RS08495,ALW85_RS08495,1759451,1760282,ALW85_RS08495-MONOMER,NC_004757.1
ALW85_RS05435,ALW85_RS05435,1129793,1131080,ALW85_RS05435-MONOMER,NC_004757.1
ALW85_RS10865,ALW85_RS10865,2267866,2268586,ALW85_RS10865-MONOMER,NC_004757.1
ALW85_RS05440,ALW85_RS05440,1131520,1133215,ALW85_RS05440-MONOMER,NC_004757.1
ALW85_RS05445,ALW85_RS05445,1133398,1133791,ALW85_RS05445-MONOMER,NC_004757.1
ALW85_RS05450,ALW85_RS05450,1133784,1134138,ALW85_RS05450-MONOMER,NC_004757.1
ALW85_RS05455,ALW85_RS05455,1134139,1135903,ALW85_RS05455-MONOMER,NC_004757.1
ALW85_RS10870,ALW85_RS10870,2268582,2270019,ALW85_RS10870-MONOMER,NC_004757.1
ALW85_RS05460,ALW85_RS05460,1136002,1136959,ALW85_RS05460-MONOMER,NC_004757.1
ALW85_RS05470,ALW85_RS05470,1137181,1139485,ALW85_RS05470-MONOMER,NC_004757.1
ALW85_RS05475,ALW85_RS05475,1139544,1140165,ALW85_RS05475-MONOMER,NC_004757.1
ALW85_RS08500,ALW85_RS08500,1760278,1761013,ALW85_RS08500-MONOMER,NC_004757.1
ALW85_RS05480,ALW85_RS05480,1140157,1141477,ALW85_RS05480-MONOMER,NC_004757.1
ALW85_RS10875,ALW85_RS10875,2270036,2270489,ALW85_RS10875-MONOMER,NC_004757.1
ALW85_RS05485,ALW85_RS05485,1141609,1143109,ALW85_RS05485-MONOMER,NC_004757.1
ALW85_RS05490,ALW85_RS05490,1143120,1144644,ALW85_RS05490-MONOMER,NC_004757.1
ALW85_RS05495,ALW85_RS05495,1144670,1145345,ALW85_RS05495-MONOMER,NC_004757.1
ALW85_RS05500,ALW85_RS05500,1145337,1146585,ALW85_RS05500-MONOMER,NC_004757.1
ALW85_RS10880,ALW85_RS10880,2270547,2271693,ALW85_RS10880-MONOMER,NC_004757.1
ALW85_RS05505,ALW85_RS05505,1146718,1147678,ALW85_RS05505-MONOMER,NC_004757.1
ALW85_RS05510,ALW85_RS05510,1148264,1149236,ALW85_RS05510-MONOMER,NC_004757.1
ALW85_RS05515,ALW85_RS05515,1149383,1150850,ALW85_RS05515-MONOMER,NC_004757.1
ALW85_RS14190,ALW85_RS14190,1761009,1761165,ALW85_RS14190-MONOMER,NC_004757.1
ALW85_RS05520,ALW85_RS05520,1150860,1151811,ALW85_RS05520-MONOMER,NC_004757.1
ALW85_RS01530,ALW85_RS01530,317974,318048,ALW85_RS01530-tRNA,NC_004757.1
ALW85_RS10885,ALW85_RS10885,2272054,2274154,ALW85_RS10885-MONOMER,NC_004757.1
ALW85_RS05530,ALW85_RS05530,1152386,1154177,ALW85_RS05530-MONOMER,NC_004757.1
ALW85_RS05535,ALW85_RS05535,1154442,1154874,ALW85_RS05535-MONOMER,NC_004757.1
ALW85_RS05540,ALW85_RS05540,1154870,1155119,ALW85_RS05540-MONOMER,NC_004757.1
ALW85_RS10890,ALW85_RS10890,2274371,2274968,ALW85_RS10890-MONOMER,NC_004757.1
ALW85_RS05545,ALW85_RS05545,1155349,1155622,ALW85_RS05545-MONOMER,NC_004757.1
ALW85_RS14290,ALW85_RS14290,1155621,1155777,ALW85_RS14290-MONOMER,NC_004757.1
ALW85_RS14295,ALW85_RS14295,1155807,1156071,ALW85_RS14295-MONOMER,NC_004757.1
ALW85_RS08505,ALW85_RS08505,1761186,1762383,ALW85_RS08505-MONOMER,NC_004757.1
ALW85_RS05555,ALW85_RS05555,1156051,1156270,ALW85_RS05555-MONOMER,NC_004757.1
ALW85_RS10895,ALW85_RS10895,2274960,2275983,ALW85_RS10895-MONOMER,NC_004757.1
