TU_id	replicon	genes	start	stop	tss	strand	rho_dependent	rnapol
TU220H-2064_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS16370	3118391	3119515		+	True	SGL_RS12540-MONOMER
TU220H-1939_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS15535	2933243	2934172		+	True	SGL_RS12540-MONOMER
TU220H-2772_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS08450	1400488	1400901		-	True	SGL_RS12540-MONOMER
TU220H-2054_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS19115	3109733	3110560		-	True	SGL_RS12540-MONOMER
TU220H-2591_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS14600	2728812	2730071		-	True	SGL_RS12540-MONOMER
TU220H-1528_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS12445	2246867	2248483		+	True	SGL_RS12540-MONOMER
TU220H-1231_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS10265	1776081	1776839		-	True	SGL_RS12540-MONOMER
TU220H-1489_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS12140	2181013	2181975		+	True	SGL_RS12540-MONOMER
TU220H-922_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS07905	1290496	1290957		+	True	SGL_RS12540-MONOMER
TU220H-370_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS03960	440610	441986		-	True	SGL_RS12540-MONOMER
TU220H-874_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS07515	1213518	1213796		+	True	SGL_RS12540-MONOMER
TU220H-2856_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS05400	754877	755497		-	True	SGL_RS12540-MONOMER
TU220H-1062_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS08980	1521210	1522226		-	True	SGL_RS12540-MONOMER
TU220H-1179_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS09855	1694717	1695400		-	True	SGL_RS12540-MONOMER
TU220H-170_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS02460	131116	131790		+	True	SGL_RS12540-MONOMER
TU220H-753_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS06590	1008321	1009148		-	True	SGL_RS12540-MONOMER
TU220H-1362_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS11155	1962366	1962545		+	True	SGL_RS12540-MONOMER
TU220H-2846_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS06105	904115	905506		+	True	SGL_RS12540-MONOMER
TU220H-2405_from_SGL_RS12540-MONOMER	SGL_RS01375	SGL_RS01375	1	249		+	True	SGL_RS12540-MONOMER
TU220H-1883_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS15100	2835816	2837510		-	True	SGL_RS12540-MONOMER
TU220H-1320_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS10890,SGL_RS10885	1908804	1910095		+	True	SGL_RS12540-MONOMER
TU220H-540_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS05135	701415	704267		+	True	SGL_RS12540-MONOMER
TU220H-1684_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS13545	2509823	2510014		+	True	SGL_RS12540-MONOMER
TU220H-1992_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS15880	3010157	3010864		+	True	SGL_RS12540-MONOMER
TU220H-419_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS04285	514847	515926		-	True	SGL_RS12540-MONOMER
TU220H-2_from_SGL_RS12540-MONOMER	SGL_RS00635	SGL_RS00635	1	582		-	True	SGL_RS12540-MONOMER
TU220H-484_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS04760	617390	618109		-	True	SGL_RS12540-MONOMER
TU220H-1668_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS13455	2485646	2486194		+	True	SGL_RS12540-MONOMER
TU220H-117_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS02045	44948	46789		+	True	SGL_RS12540-MONOMER
TU220H-2479_from_SGL_RS12540-MONOMER	SGL_RS00485	SGL_RS00485	1	423		-	True	SGL_RS12540-MONOMER
TU220H-319_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS03525	350479	350916		+	True	SGL_RS12540-MONOMER
TU220H-1287_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS10605	1844568	1845266		-	True	SGL_RS12540-MONOMER
TU220H-1857_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS14915	2799650	2801014		+	True	SGL_RS12540-MONOMER
TU220H-229_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS02925	227943	228812		+	True	SGL_RS12540-MONOMER
TU220H-674_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS06130,SGL_RS06125	908353	909483		-	True	SGL_RS12540-MONOMER
TU220H-1647_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS13305	2451971	2452044		-	True	SGL_RS12540-MONOMER
TU220H-2945_from_SGL_RS12540-MONOMER	SGL_RS00950	SGL_RS00950	1	1104		+	True	SGL_RS12540-MONOMER
TU220H-790_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS06850	1059922	1060773		+	True	SGL_RS12540-MONOMER
TU220H-960_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS08180	1345117	1345677		-	True	SGL_RS12540-MONOMER
TU220H-81_from_SGL_RS12540-MONOMER	SGL_RS01320	SGL_RS01320	1	750		-	True	SGL_RS12540-MONOMER
TU220H-284_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS03295	303424	303621		+	True	SGL_RS12540-MONOMER
TU220H-1938_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS15530,SGL_RS15525	2932211	2933184		+	True	SGL_RS12540-MONOMER
TU220H-816_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS07070	1109620	1111044		-	True	SGL_RS12540-MONOMER
TU220H-2305_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS18200	3535174	3535938		+	True	SGL_RS12540-MONOMER
TU220H-2748_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS19200	1679360	1679938		+	True	SGL_RS12540-MONOMER
TU220H-580_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS05430	763317	764072		-	True	SGL_RS12540-MONOMER
TU220H-1007_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS08570	1428196	1428930		-	True	SGL_RS12540-MONOMER
TU220H-1230_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS10255	1772457	1773203		-	True	SGL_RS12540-MONOMER
TU220H-614_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS05660	817967	819979		-	True	SGL_RS12540-MONOMER
TU220H-1101_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS09235	1578725	1579243		-	True	SGL_RS12540-MONOMER
TU220H-1061_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS08975	1520009	1521100		-	True	SGL_RS12540-MONOMER
TU220H-1611_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS13035	2396761	2397441		+	True	SGL_RS12540-MONOMER
TU220H-389_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS04090	467201	467296		+	True	SGL_RS12540-MONOMER
TU220H-1178_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS09850,SGL_RS09845	1692627	1694661		-	True	SGL_RS12540-MONOMER
TU220H-1485_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS12100	2173197	2176772		+	True	SGL_RS12540-MONOMER
TU220H-907_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS07775	1262049	1263260		+	True	SGL_RS12540-MONOMER
TU220H-2684_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS11785	2095079	2095666		+	True	SGL_RS12540-MONOMER
TU220H-206_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS02775	192136	192783		+	True	SGL_RS12540-MONOMER
TU220H-738_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS06505,SGL_RS06500	986492	987946		-	True	SGL_RS12540-MONOMER
TU220H-525_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS05030,SGL_RS05025	677045	679023		-	True	SGL_RS12540-MONOMER
TU220H-1087_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS09140	1554855	1555645		-	True	SGL_RS12540-MONOMER
TU220H-2794_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS07810	1269407	1270960		-	True	SGL_RS12540-MONOMER
TU220H-2759_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS09145	1555864	1556438		+	True	SGL_RS12540-MONOMER
TU220H-363_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS03890,SGL_RS03885	422772	424566		-	True	SGL_RS12540-MONOMER
TU220H-2600_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS19470	2630265	2630408		+	True	SGL_RS12540-MONOMER
TU220H-2216_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS17560	3394954	3395718		-	True	SGL_RS12540-MONOMER
TU220H-1132_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS09435	1619762	1619834		+	True	SGL_RS12540-MONOMER
TU220H-161_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS02375,SGL_RS02370	114874	116477		+	True	SGL_RS12540-MONOMER
TU220H-1_from_SGL_RS12540-MONOMER	SGL_RS00625	SGL_RS00625	1	1869		-	True	SGL_RS12540-MONOMER
TU220H-483_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS04755,SGL_RS04750	616456	617178		+	True	SGL_RS12540-MONOMER
TU220H-2660_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS12510	2263827	2264510		+	True	SGL_RS12540-MONOMER
TU220H-2309_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS18225,SGL_RS18220	3538447	3539387		+	True	SGL_RS12540-MONOMER
TU220H-1286_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS10600	1843610	1844437		-	True	SGL_RS12540-MONOMER
TU220H-2484_from_SGL_RS12540-MONOMER	SGL_RS00260	SGL_RS00260	1	954		-	True	SGL_RS12540-MONOMER
TU220H-2096_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS16615,SGL_RS16610	3182315	3183796		+	True	SGL_RS12540-MONOMER
TU220H-2177_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS17290	3333244	3335046		+	True	SGL_RS12540-MONOMER
TU220H-2607_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS13980	2597851	2599197		-	True	SGL_RS12540-MONOMER
TU220H-1509_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS12290,SGL_RS12285	2219290	2220961		+	True	SGL_RS12540-MONOMER
TU220H-2189_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS17375,SGL_RS17370	3352682	3353732		+	True	SGL_RS12540-MONOMER
TU220H-673_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS06120	907990	908313		+	True	SGL_RS12540-MONOMER
TU220H-2941_from_SGL_RS12540-MONOMER	SGL_RS01250	SGL_RS01250	1	516		-	True	SGL_RS12540-MONOMER
TU220H-1392_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS11375	2013538	2014185		+	True	SGL_RS12540-MONOMER
TU220H-2737_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS10140	1749146	1750510		+	True	SGL_RS12540-MONOMER
TU220H-2745_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS09880	1699970	1700431		-	True	SGL_RS12540-MONOMER
TU220H-1714_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS13795	2561499	2561993		-	True	SGL_RS12540-MONOMER
TU220H-80_from_SGL_RS12540-MONOMER	SGL_RS19310	SGL_RS19310	1	300		-	True	SGL_RS12540-MONOMER
TU220H-283_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS03290,SGL_RS03285	302367	303190		-	True	SGL_RS12540-MONOMER
TU220H-2300_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1,NC_000911.1	SGL_RS18175,SGL_RS18170,SGL_RS18165	3528265	3530971		+	True	SGL_RS12540-MONOMER
TU220H-380_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS04015	453214	454446		+	True	SGL_RS12540-MONOMER
TU220H-1343_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS11040	1938429	1938782		+	True	SGL_RS12540-MONOMER
TU220H-562_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS05285	732418	733284		+	True	SGL_RS12540-MONOMER
TU220H-1229_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS10250	1771458	1772243		-	True	SGL_RS12540-MONOMER
TU220H-873_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS07510	1212609	1213358		+	True	SGL_RS12540-MONOMER
TU220H-951_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS08115	1330930	1332144		+	True	SGL_RS12540-MONOMER
TU220H-1060_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS08965	1517576	1518604		-	True	SGL_RS12540-MONOMER
TU220H-2842_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS06460	981691	982629		-	True	SGL_RS12540-MONOMER
TU220H-2119_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS16800,SGL_RS16795	3225628	3227266		-	True	SGL_RS12540-MONOMER
TU220H-180_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS02555,SGL_RS02550	148022	149683		-	True	SGL_RS12540-MONOMER
TU220H-1177_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS09840,SGL_RS09835	1691493	1692559		-	True	SGL_RS12540-MONOMER
TU220H-2167_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS17225	3319281	3320051		+	True	SGL_RS12540-MONOMER
TU220H-2466_from_SGL_RS12540-MONOMER	SGL_RS01855	SGL_RS01855	1	1227		+	True	SGL_RS12540-MONOMER
TU220H-2030_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS16175	3075896	3078550		-	True	SGL_RS12540-MONOMER
TU220H-2541_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS16560	3167887	3168801		-	True	SGL_RS12540-MONOMER
TU220H-1319_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS10880,SGL_RS10875	1906170	1908621		-	True	SGL_RS12540-MONOMER
TU220H-1452_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1,NC_000911.1	SGL_RS11875,SGL_RS11870,SGL_RS11865	2116083	2119337		-	True	SGL_RS12540-MONOMER
TU220H-2812_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS07505	1211638	1212420		-	True	SGL_RS12540-MONOMER
TU220H-723_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS06415	971460	972284		-	True	SGL_RS12540-MONOMER
TU220H-2481_from_SGL_RS12540-MONOMER	SGL_RS00395	SGL_RS00395	1	321		+	True	SGL_RS12540-MONOMER
TU220H-1991_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS15875	3009463	3010095		+	True	SGL_RS12540-MONOMER
TU220H-348_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS03790	397037	398143		+	True	SGL_RS12540-MONOMER
TU220H-2572_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS15195	2860071	2860289		-	True	SGL_RS12540-MONOMER
TU220H-2707_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS11185	1970952	1971968		-	True	SGL_RS12540-MONOMER
TU220H-146_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS02275	91517	92482		+	True	SGL_RS12540-MONOMER
TU220H-1285_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS10595	1842983	1843534		-	True	SGL_RS12540-MONOMER
TU220H-2053_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS16305	3108819	3109761		-	True	SGL_RS12540-MONOMER
TU220H-2095_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS16605	3181708	3182013		-	True	SGL_RS12540-MONOMER
TU220H-1527_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS12440	2245636	2246631		+	True	SGL_RS12540-MONOMER
TU220H-406_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS04200	491084	491449		+	True	SGL_RS12540-MONOMER
TU220H-2555_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS15850	3006809	3007003		+	True	SGL_RS12540-MONOMER
TU220H-672_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS06115	907050	907826		+	True	SGL_RS12540-MONOMER
TU220H-228_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS02920	227123	227899		+	True	SGL_RS12540-MONOMER
TU220H-1806_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS14530	2713371	2716616		-	True	SGL_RS12540-MONOMER
TU220H-985_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS08385	1387040	1388296		-	True	SGL_RS12540-MONOMER
TU220H-2211_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS17535	3389395	3389883		-	True	SGL_RS12540-MONOMER
TU220H-2931_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS02150	67606	68361		+	True	SGL_RS12540-MONOMER
TU220H-2295_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS19505	3523312	3523458		+	True	SGL_RS12540-MONOMER
TU220H-1377_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS11270	1988385	1988837		+	True	SGL_RS12540-MONOMER
TU220H-2447_from_SGL_RS12540-MONOMER	SGL_RS01695	SGL_RS01695	1	2193		+	True	SGL_RS12540-MONOMER
TU220H-1422_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS11610	2061101	2062621		-	True	SGL_RS12540-MONOMER
TU220H-2205_from_SGL_RS12540-MONOMER	NC_000911.1	SGL_RS17495	3382575	3383369		+	True	SGL_RS12540-MONOMER
TU220H-79_from_SGL_RS12540-MONOMER	SGL_RS01315	SGL_RS01315	1	3714		+	True	SGL_RS12540-MONOMER
TU220H-1971_from_SGL_RS12540-MONOMER	NC_000911.1,NC_000911.1	SGL_RS15730,SGL_RS15725	2978508	2980600		+	True	SGL_RS12540-MONOMER
