,query,evalue
TM0577,b3441,2.36e-14
TM0578,b0386,1.0800000000000001e-29
TM0579,b0188,9.06e-28
TM0580,b3178,0.0
TM0583,b3787,2.9599999999999998e-68
TM0588,b3251,6.29e-117
TM0590,b0635,2.19e-76
TM0591,b3271,1.1200000000000001e-100
TM0592,b1918,2.4e-59
TM0593,b0860,6.07e-53
TM0594,b3664,6.77e-113
TM0604,b4059,3.85e-23
TM0605,b4202,1.08e-16
TM0622,b2044,3.49e-16
TM0632,b2047,2.49e-36
TM0644,b0981,9.03e-12
TM0645,b1740,5.13e-16
TM0647,b2746,2.0000000000000002e-29
TM0651,b3697,4.4000000000000004e-29
TM0653,b0661,1.77e-113
TM0654,b0121,1.4199999999999998e-61
TM0656,b1299,9.36e-26
TM0662,b1094,6.24e-18
TM0665,b2414,8.24e-86
TM0666,b3607,8.859999999999999e-38
TM0667,b1100,2.21e-50
TM0673,b1075,8.84e-19
TM0679,b1945,7.51e-28
TM0686,b0470,5.03e-78
TM0688,b1779,3.59e-115
TM0689,b2926,1.55e-100
TM0692,b2563,6.14e-13
TM0695,b0437,1.4299999999999999e-95
TM0698,b1948,1.1199999999999999e-60
TM0700,b2220,2.37e-20
TM0702,b1888,2.33e-125
TM0703,b2700,2.03e-40
TM0704,b2743,9.579999999999999e-23
TM0705,b0495,8.9e-65
TM0707,b3740,3.59e-18
TM0709,b3146,2.3e-61
TM0712,b1234,6.84e-19
TM0715,b3056,1.52e-18
TM0716,b2316,1.97e-13
TM0717,b3255,1.52e-13
TM0718,b1887,2.17e-27
TM0719,b0526,3.23e-131
TM0720,b2551,1.55e-175
TM0721,b2498,1.87e-67
TM0722,b4179,2.81e-135
TM0724,b3196,5.629999999999999e-34
TM0726,b3244,3.1699999999999996e-104
TM0727,b4235,3.23e-44
TM0729,b3650,1.7600000000000003e-164
TM0730,b3887,7.43e-49
TM0740,b1719,0.0
TM0741,b3634,7.93e-53
TM0742,b1838,1.7e-15
TM0747,b1830,2.73e-24
TM0751,b2066,5.2e-12
TM0752,b4119,1.3800000000000001e-22
TM0753,b3833,6.75e-35
TM0754,b2711,1.1099999999999999e-39
TM0755,b2710,1.09e-34
TM0758,b1923,8.93e-34
TM0759,b0342,9.38e-13
TM0762,b0169,1.09e-83
TM0763,b0866,1.06e-13
TM0775,b3168,5.32e-150
TM0780,b2480,2.96e-23
TM0788,b3994,1.4300000000000001e-117
TM0793,b0794,3.74e-54
TM0798,b1092,1.17e-56
TM0801,b0180,2.76e-39
TM0802,b1095,3.51e-100
TM0803,b2780,5.34e-151
TM0807,b0605,2.28e-25
TM0809,b1107,6.72e-27
TM0814,b0677,7.49e-44
TM0815,b1985,3.8299999999999995e-42
TM0818,b3794,2.31e-26
TM0819,b2497,5.68e-96
TM0820,b3011,6.54e-76
TM0821,b1714,1.83e-120
TM0822,b1713,1.24e-142
TM0823,b1013,3.38e-11
TM0828,b2168,1.18e-24
TM0831,b3770,1.1199999999999999e-28
TM0833,b3699,0.0
TM0835,b0094,1.09e-17
TM0836,b0095,1.67e-74
TM0837,b3326,2.53e-123
TM0839,b0634,2.09e-43
TM0844,b0636,2.23e-20
TM0845,b4218,7.82e-45
TM0847,b2566,2.3900000000000003e-59
TM0849,b0015,8.12e-85
TM0850,b2614,3.06e-19
TM0852,b3282,4.790000000000001e-21
TM0853,b3210,2.07e-35
TM0855,b3167,2.01e-15
TM0856,b3166,1.36e-43
TM0857,b0025,3.81e-36
TM0859,b0407,6.92e-15
TM0860,b0408,4.95e-52
TM0861,b0409,5.25e-45
TM0862,b2039,1.81e-54
TM0864,b2268,9.51e-12
TM0866,b0489,7.340000000000001e-86
TM0869,b0888,1.16e-53
TM0870,b0084,7.61e-38
TM0872,b0082,6.7e-62
TM0876,b3915,5.02e-32
TM0877,b2779,1.2199999999999998e-170
TM0881,b4013,2.6399999999999997e-113
TM0882,b3939,5.97e-59
TM0886,b3396,2.05e-49
TM0887,b1335,9.22e-19
TM0889,b0173,1.06e-58
TM0890,b0176,2.75e-14
TM0891,b2515,2.32e-90
TM0893,b3057,1.5e-27
TM0895,b3429,1.6e-91
TM0902,b1922,1.24e-35
TM0908,b1879,0.0
TM0909,b1880,1.06e-70
TM0910,b1950,2.3e-13
TM0913,b2781,7.35e-65
TM0915,b0183,3.68e-48
TM0919,b3356,1.98e-26
TM0920,b2453,2.9399999999999995e-48
TM0922,b4167,1.9999999999999997e-61
TM0925,b2960,1.1900000000000001e-27
TM0926,b3702,6.36e-69
TM0934,b0818,1.7e-15
TM0936,b2879,1.31e-17
TM0938,b2232,2.78e-11
TM0939,b0131,1.4e-22
TM0940,b1086,3.32e-58
TM0943,b3870,1.26e-94
TM0954,b2465,5.9e-45
TM0955,b3750,2.54e-76
TM0956,b3749,6.47e-162
TM0958,b3751,1.1399999999999999e-62
TM0959,b3748,7.85e-34
TM0960,b3752,1.23e-50
TM0962,b2778,1.1400000000000001e-26
TM0967,b3811,3.04e-29
TM0968,b1584,1.07e-13
TM0972,b1490,5.67e-31
TM0981,b1219,8.93e-11
TM0982,b2013,2.9900000000000003e-56
TM0983,b1930,1e-12
TM0984,b2520,2.37e-14
TM0986,b2229,3.6499999999999996e-24
TM0990,b0059,5.88e-19
TM0997,b3151,1.53e-12
TM0998,b3501,2.69e-14
TM1005,b3010,1.78e-37
TM1009,b3012,4.49e-78
TM1015,b1761,5.0099999999999993e-54
TM1021,b3710,4.41e-12
TM1031,b3610,1.16e-12
TM1033,b2049,8.2e-65
TM1034,b3786,4.49e-133
TM1035,b2026,3.96e-51
TM1036,b2025,1.98e-82
TM1037,b2024,6.83e-24
TM1038,b2023,1.8900000000000001e-31
TM1039,b2022,3.6e-26
TM1040,b2021,1.71e-33
TM1041,b2020,2.04e-91
TM1042,b2019,3.75e-18
TM1044,b1432,1.54e-53
TM1045,b3502,8.51e-22
TM1050,b3898,4.49e-61
TM1052,b0442,2.12e-11
TM1054,b3201,6.97e-72
TM1056,b4137,2.71e-18
TM1057,b1250,7.85e-24
TM1062,b1617,4.17e-108
TM1069,b4300,1.1300000000000002e-27
TM1072,b3902,3.76e-23
TM1073,b3904,1.17e-100
TM1077,b0133,1.19e-83
TM1079,b3259,2.7600000000000002e-22
TM1080,b4090,1.0699999999999999e-46
TM1082,b4043,9.96e-37
TM1084,b2231,0.0
TM1085,b2114,7.540000000000001e-79
TM1088,b3290,9.32e-16
TM1089,b1363,2.26e-44
TM1090,b2514,3.85e-109
TM1093,b1876,2.43e-39
TM1094,b2785,2.77e-50
TM1095,b1131,6.909999999999999e-23
TM1096,b4177,9.65e-91
TM1097,b4254,1.03e-98
TM1099,b1098,6.06e-34
TM1101,b2300,4.89e-35
TM1102,b2567,5.62e-40
TM1120,b3453,2.0400000000000002e-66
TM1121,b3452,7.11e-60
TM1122,b3451,2.09e-53
TM1128,b1905,2.0600000000000002e-29
TM1131,b1439,5.02e-35
TM1135,b3458,3.7200000000000003e-31
TM1136,b3457,1.24e-67
TM1137,b3456,7.84e-37
TM1138,b3455,8.82e-85
TM1139,b3454,1.55e-85
TM1143,b4355,6.07e-36
TM1149,b3543,7.66e-77
TM1150,b3544,4.2000000000000005e-58
TM1153,b1485,1.58e-66
TM1155,b1852,2.4600000000000003e-132
TM1166,b2955,2.0700000000000002e-47
TM1172,b0873,7.31e-118
TM1177,b4374,5.08e-25
TM1179,b1925,3.84e-17
TM1181,b3397,1.15e-17
TM1184,b2067,1.4700000000000002e-27
TM1185,b0963,1.87e-54
TM1190,b0757,7.24e-75
TM1191,b0758,1.01e-53
TM1193,b3076,0.0
TM1200,b3753,1.47e-68
TM1202,b4032,2.92e-57
TM1203,b4033,1.1999999999999999e-91
TM1204,b4034,7.080000000000001e-66
TM1212,b2482,1.87e-36
TM1213,b2722,8.080000000000001e-21
TM1214,b2287,1.83e-30
TM1216,b2286,7.32e-65
TM1228,b1853,8.16e-32
TM1231,b0732,6.1e-42
TM1238,b3813,5.1e-87
TM1240,b1203,8.8e-90
TM1243,b2476,7.380000000000001e-43
TM1246,b2557,8.23e-22
TM1247,b2312,1.29e-71
TM1248,b2500,4.97e-38
TM1249,b4006,9.39e-86
TM1250,b4005,1.2900000000000001e-66
TM1251,b2499,2.09e-44
TM1254,b2690,5.66e-25
TM1255,b0600,6.36e-57
TM1256,b0448,1.3799999999999999e-126
TM1260,b3724,3.39e-27
TM1261,b3725,9.04e-102
TM1262,b3726,2.78e-24
TM1267,b3990,1.0299999999999999e-52
TM1269,b0775,7.22e-14
TM1270,b3008,3.9799999999999995e-61
TM1276,b3450,1.04e-125
TM1281,b1734,1.34e-68
TM1286,b3829,0.0
TM1301,b1497,5.17e-13
TM1324,b3800,2.93e-13
TM1344,b3165,7.989999999999999e-30
TM1345,b3164,0.0
TM1347,b2508,2.35e-175
TM1349,b2493,1.91e-11
TM1350,b1410,6.02e-17
TM1351,b2400,1.42e-114
TM1357,b3421,4.27e-40
TM1359,b2219,5.22e-46
TM1361,b0026,0.0
TM1362,b2950,2.45e-84
TM1363,b1211,1.01e-99
TM1365,b1074,2.78e-31
TM1366,b1937,3.77e-12
TM1368,b1682,7.71e-66
TM1369,b1683,1.7599999999999999e-106
TM1371,b1680,4.2700000000000004e-97
TM1372,b2529,3.47e-11
TM1374,b4395,7.740000000000001e-21
TM1375,b1123,7.07e-72
TM1376,b0855,6.410000000000001e-103
TM1377,b1125,3.37e-55
TM1378,b1124,5.36e-55
TM1379,b0893,1.73e-152
TM1383,b1208,3.56e-22
TM1384,b0469,3.0899999999999997e-54
TM1385,b4025,2.7e-22
TM1387,b0103,8.74e-11
TM1388,b3465,1.22e-18
TM1393,b2747,1.59e-22
TM1394,b3401,4.46e-19
TM1396,b2697,0.0
TM1397,b1409,5.929999999999999e-23
TM1398,b0174,2.48e-67
TM1399,b0172,3.66e-47
TM1401,b1380,2.98e-50
TM1404,b0792,4.35e-11
TM1428,b1886,1.11e-30
TM1429,b3927,7.57e-34
TM1430,b3926,0.0
TM1431,b2768,7.13e-37
TM1432,b2660,2.05e-24
TM1437,b0051,3.18e-30
TM1441,b1866,3.08e-177
TM1443,b0910,3.04e-45
TM1444,b0029,8.75e-34
TM1446,b2511,1.4400000000000001e-80
TM1447,b3059,2.7500000000000002e-31
TM1450,b1114,1.96e-172
TM1451,b3067,2.56e-103
TM1452,b3066,2.2500000000000001e-66
TM1453,b3230,1.64e-44
TM1454,b3231,3.82e-58
TM1456,b3185,6.08e-30
TM1458,b3186,2.93e-23
TM1461,b3705,6.160000000000001e-27
TM1462,b4557,1.53e-25
TM1464,b2165,2.77e-64
TM1465,b1270,2.73e-25
TM1466,b3865,3.2400000000000003e-37
TM1469,b1594,3.03e-40
TM1470,b3783,4.07e-166
TM1471,b3294,2.01e-22
TM1472,b3295,1.09e-62
TM1473,b3296,7.41e-69
TM1474,b3297,1.97e-47
TM1475,b3298,2.07e-38
TM1477,b0884,4.63e-15
TM1478,b0168,1.7800000000000002e-70
TM1479,b0474,5.0199999999999996e-52
TM1480,b3300,7.66e-102
TM1481,b3301,4.22e-28
TM1483,b3303,1.8999999999999998e-54
TM1484,b3304,1.0100000000000001e-27
TM1485,b3305,4.85e-51
TM1486,b3306,4.05e-35
TM1487,b3307,4.8e-11
TM1488,b3308,3.02e-69
TM1489,b3309,1.59e-29
TM1490,b3310,6.36e-51
TM1491,b3311,1.34e-32
TM1493,b3313,1.49e-50
TM1494,b3314,8.47e-72
TM1495,b3315,2.4100000000000004e-35
TM1496,b3316,2.4e-34
TM1497,b3317,2.54e-115
TM1498,b3318,3.01e-13
TM1499,b3319,1.2899999999999998e-42
TM1500,b3320,3.07e-60
TM1501,b3321,2.02e-39
TM1502,b3980,0.0
TM1503,b3340,0.0
TM1504,b3341,3.13e-60
TM1505,b3342,1.84e-60
TM1507,b0660,5.94e-83
TM1509,b0659,5.73e-16
TM1512,b3289,3.33e-54
TM1516,b1338,5.67e-12
TM1517,b2838,4.9299999999999995e-52
TM1519,b0166,9.54e-19
TM1520,b0031,4.56e-39
TM1521,b2478,2.64e-85
TM1522,b3809,4.05e-19
TM1523,b2319,1.16e-45
TM1527,b4178,7.09e-14
TM1528,b3930,1.04e-12
TM1530,b1697,1.68e-11
TM1531,b1698,3.39e-34
TM1532,b0043,1.23e-72
TM1533,b0044,3.59e-19
TM1535,b3187,5.29e-34
TM1539,b1080,1.25e-53
TM1542,b1078,2.6e-88
TM1546,b2892,1.6200000000000001e-59
TM1549,b3784,1.2e-22
TM1552,b0902,6.3e-11
TM1553,b2214,7.24e-25
TM1556,b3248,2.97e-38
TM1557,b3638,2.23e-50
TM1559,b4381,6.34e-19
TM1561,b0406,3.04e-121
TM1563,b2924,2.03e-38
TM1564,b0968,5.98e-15
TM1565,b2610,1.17e-158
TM1566,b2609,2.3e-18
TM1568,b2608,1.2799999999999999e-24
TM1569,b2607,6.71e-69
TM1571,b2606,9.75e-39
TM1574,b2318,9.67e-50
TM1578,b0098,0.0
TM1579,b2891,3.88e-122
TM1590,b1718,6.67e-40
TM1592,b1716,1.64e-28
TM1593,b2113,2.55e-52
TM1598,b2573,1.2e-33
TM1603,b0045,9.71e-22
TM1604,b0171,4.53e-59
TM1605,b0170,1.58e-26
TM1606,b3247,1.7e-66
TM1610,b3732,0.0
TM1611,b3733,5.090000000000001e-37
TM1612,b3734,0.0
TM1614,b3736,5.17e-17
TM1619,b3863,0.0
TM1623,b2569,0.0
TM1626,b1204,1.1400000000000001e-26
TM1628,b1207,6.25e-109
TM1629,b3730,1.4200000000000002e-110
TM1632,b4168,2.6e-17
TM1633,b0439,0.0
TM1635,b0398,2.4e-14
TM1636,b0397,1.54e-11
TM1640,b2468,2.04e-89
TM1642,b4245,3.6500000000000003e-35
TM1644,b0750,2.78e-53
TM1645,b0109,2.4099999999999998e-30
TM1653,b4382,3.8599999999999996e-95
TM1654,b0400,1.33e-45
TM1655,b0399,1.6199999999999999e-55
TM1657,b0023,1.55e-12
TM1658,b2942,1.6e-175
TM1661,b3287,3.35e-33
TM1662,b2744,1.21e-49
TM1664,b4371,7.13e-24
TM1666,b2472,7.9599999999999995e-25
TM1667,b3565,7.1e-167
TM1674,b0920,2.32e-16
TM1683,b0623,1.4099999999999999e-24
TM1684,b3936,3.9e-13
TM1687,b3639,2.18e-70
TM1689,b3648,4.0599999999999997e-45
TM1691,b3644,6.3200000000000006e-27
TM1692,b2530,9.35e-91
TM1693,b3018,5.51e-12
TM1694,b0423,5.63e-36
TM1696,b2972,1.76e-30
TM1697,b0967,5.47e-82
TM1705,b4129,6.64e-153
TM1706,b3181,7.72e-34
TM1707,b0413,1.08e-48
TM1709,b0780,2.96e-34
TM1710,b3205,5.299999999999999e-54
TM1713,b3848,9.3e-14
TM1714,b3972,2.5399999999999997e-23
TM1715,b2517,2.09e-78
TM1717,b4161,9.58e-58
TM1718,b3386,7.37e-51
TM1719,b2733,3.05e-180
TM1724,b1093,1.45e-79
TM1728,b0134,7.97e-82
TM1730,b1860,5.78e-128
TM1731,b2951,1.97e-32
TM1733,b2615,1.5e-30
TM1736,b4052,1.24e-120
TM1737,b2407,1.82e-70
TM1738,b3040,4.96e-18
TM1741,b4180,3.23e-50
TM1742,b0675,5.2100000000000005e-43
TM1743,b1781,4.53e-53
TM1744,b0870,6.42e-107
TM1747,b1244,2.62e-82
TM1750,b1247,2.98e-109
TM1755,b2458,5.74e-13
TM1761,b0779,0.0
TM1763,b4147,5.8500000000000004e-43
TM1765,b0416,9.91e-20
TM1767,b0529,2.41e-48
TM1768,b2509,5.5300000000000005e-58
TM1769,b0422,1.75e-12
TM1770,b0420,1.25e-166
TM1776,b0683,1.81e-20
TM1777,b3169,2.15e-75
TM1778,b3170,1.99e-17
TM1780,b3172,1.51e-50
TM1781,b3960,8.7e-60
TM1782,b3958,5.01e-53
TM1784,b2818,1.1800000000000001e-36
TM1785,b3359,3.17e-116
TM1788,b1285,3.21e-28
TM1817,b4258,0.0
TM1820,b2507,0.0
TM1822,b4174,5.04e-50
TM1823,b4175,1.42e-45
TM1825,b0415,2.1600000000000001e-44
TM1826,b1277,1.22e-55
TM1827,b1662,1.3100000000000002e-21
TM1828,b0414,3.04e-62
TM1835,b0403,1.86e-74
TM1840,b4239,4.96e-41
TM1845,b3431,7.120000000000001e-35
TM1859,b2699,3.35e-139
TM1860,b0147,5.71e-14
TM1861,b1912,2.02e-16
TM1862,b0835,2.9e-89
TM1865,b3998,3.9000000000000003e-47
TM1867,b3236,5.3100000000000005e-21
TM1869,b0955,2.79e-74
TM1870,b1175,9.31e-61
TM1872,b4056,7.52e-22
TM1878,b0480,5.0099999999999997e-104
TM_RS00750,b2599,2.19e-42
TM_RS09645,b1946,2.48e-32
TM_RS09715,b0911,6.84e-38
b0002,TM0547,5.13e-38
b0003,TM0545,2.86e-26
b0014,TM0373,0.0
b0015,TM0849,3.17e-79
b0023,TM1657,6.34e-13
b0025,TM0857,1.83e-36
b0026,TM1361,0.0
b0029,TM1444,4.52e-34
b0031,TM1520,3.37e-43
b0032,TM0558,2.4300000000000003e-110
b0033,TM0557,0.0
b0043,TM1532,1.54e-77
b0044,TM1533,1.67e-19
b0045,TM1603,2.83e-21
b0051,TM1437,1.5e-30
b0059,TM0990,2.53e-19
b0062,TM0276,0.0
b0071,TM0555,1.33e-16
b0072,TM0554,2.73e-68
b0073,TM0556,3.51e-144
b0074,TM0553,2.49e-152
b0077,TM0548,3.19e-172
b0078,TM0549,3.65e-33
b0082,TM0872,3.15e-62
b0084,TM0870,3.45e-38
b0085,TM0237,2.91e-63
b0086,TM0236,1.15e-44
b0087,TM0235,4.8599999999999997e-60
b0088,TM0234,1.87e-40
b0089,TM0233,1.7e-33
b0090,TM0232,1.0100000000000001e-27
b0091,TM0231,7.75e-47
b0092,TM0259,6.84e-69
b0094,TM0835,4.9e-18
b0095,TM0836,3.61e-83
b0098,TM1578,0.0
b0103,TM1387,7.52e-14
b0109,TM1645,7.2e-38
b0116,TM0381,1.52e-66
b0121,TM0654,6.29e-62
b0125,TM0206,2.16e-34
b0131,TM0939,6.969999999999999e-23
b0133,TM1077,5.4e-84
b0134,TM1728,1.3200000000000001e-80
b0142,TM0041,1.42e-30
b0146,TM0565,1.09e-16
b0147,TM1860,2.42e-14
b0158,TM0080,7.32e-19
b0166,TM1519,1.86e-17
b0168,TM1478,8.43e-71
b0169,TM0762,5.54e-83
b0170,TM1605,1.01e-26
b0171,TM1604,2.13e-59
b0172,TM1399,1.65e-47
b0173,TM0889,7.900000000000001e-65
b0174,TM1398,1.51e-62
b0176,TM0890,8.99e-12
b0180,TM0801,1.37e-39
b0183,TM0915,2.45e-44
b0184,TM0461,3.71e-77
b0188,TM0579,2.67e-28
b0194,TM0514,5.1299999999999995e-180
b0195,TM0188,4.96e-19
b0215,TM0496,2.37e-20
b0219,TM0183,4.13e-13
b0242,TM0294,2.0399999999999999e-82
b0243,TM0293,6.47e-140
b0272,TM0065,7e-50
b0333,TM0290,9.74e-81
b0342,TM0759,3.37e-13
b0366,TM0483,5.98e-52
b0367,TM0485,2.8e-22
b0383,TM0156,6.3700000000000006e-43
b0386,TM0578,5.1399999999999994e-30
b0397,TM1636,4.87e-11
b0398,TM1635,1.12e-14
b0399,TM1655,6.96e-56
b0400,TM1654,1.33e-45
b0403,TM1835,1.07e-74
b0405,TM0574,1.11e-104
b0406,TM1561,1.45e-121
b0407,TM0859,4.21e-15
b0408,TM0860,2.13e-52
b0409,TM0861,2.99e-36
b0413,TM1707,4.64e-49
b0414,TM1828,1.44e-62
b0415,TM1825,9.17e-45
b0416,TM1765,7.46e-22
b0420,TM1770,1.87e-164
b0421,TM0161,5.28e-38
b0422,TM1769,8.4e-13
b0423,TM1694,1.55e-34
b0437,TM0695,6.55e-96
b0438,TM0146,2.8800000000000003e-179
b0439,TM1633,0.0
b0440,TM0266,2.98e-24
b0442,TM1052,6.49e-12
b0448,TM1256,6.34e-127
b0449,TM0043,1.07e-91
b0451,TM0402,1.58e-60
b0469,TM1384,1.4999999999999998e-54
