,value
TU2G6Z-1468,['FY484_RS14585']
TU2G6Z-1469,"['FY484_RS14595', 'FY484_RS14590']"
TU2G6Z-1470,['FY484_RS14610']
TU2G6Z-1471,['FY484_RS14615']
TU2G6Z-1472,['FY484_RS14620']
TU2G6Z-1473,"['FY484_RS14650', 'FY484_RS14645', 'FY484_RS14640', 'FY484_RS14635', 'FY484_RS14630', 'FY484_RS14625']"
TU2G6Z-1474,['FY484_RS14655']
TU2G6Z-1475,['FY484_RS14660']
TU2G6Z-1476,['FY484_RS14670']
TU2G6Z-1477,['FY484_RS14675']
TU2G6Z-1478,['FY484_RS14680']
TU2G6Z-1479,['FY484_RS14700']
TU2G6Z-1480,['FY484_RS14705']
TU2G6Z-1481,['FY484_RS14710']
TU2G6Z-1482,"['FY484_RS14720', 'FY484_RS14715']"
TU2G6Z-1483,['FY484_RS14725']
TU2G6Z-1484,['FY484_RS14740']
TU2G6Z-1485,['FY484_RS14745']
TU2G6Z-1486,['FY484_RS14755']
TU2G6Z-1487,['FY484_RS14760']
TU2G6Z-1488,"['FY484_RS14775', 'FY484_RS14770', 'FY484_RS14765']"
TU2G6Z-1489,['FY484_RS14780']
TU2G6Z-1490,['FY484_RS14790']
TU2G6Z-1491,['FY484_RS14795']
TU2G6Z-1492,['FY484_RS14800']
TU2G6Z-1493,['FY484_RS14805']
TU2G6Z-1494,['FY484_RS14810']
TU2G6Z-1495,['FY484_RS14820']
TU2G6Z-1496,['FY484_RS14835']
TU2G6Z-1497,['FY484_RS14840']
TU2G6Z-1498,['FY484_RS14850']
TU2G6Z-1499,['FY484_RS14855']
TU2G6Z-1500,['FY484_RS14860']
TU2G6Z-1501,['FY484_RS14865']
TU2G6Z-1502,"['FY484_RS14875', 'FY484_RS14870']"
TU2G6Z-1503,['FY484_RS14880']
TU2G6Z-1504,['FY484_RS14885']
TU2G6Z-1505,['FY484_RS14890']
TU2G6Z-1506,['FY484_RS14895']
TU2G6Z-1507,"['FY484_RS14910', 'FY484_RS14905', 'FY484_RS14900']"
TU2G6Z-1508,['FY484_RS14920']
TU2G6Z-1509,['FY484_RS14925']
TU2G6Z-1510,['FY484_RS14930']
TU2G6Z-1511,['FY484_RS14935']
TU2G6Z-1512,"['FY484_RS14950', 'FY484_RS14945']"
TU2G6Z-1513,['FY484_RS14955']
TU2G6Z-1514,"['FY484_RS14980', 'FY484_RS14975', 'FY484_RS14970', 'FY484_RS14965', 'FY484_RS14960']"
TU2G6Z-1515,['FY484_RS14985']
TU2G6Z-1516,"['FY484_RS14995', 'FY484_RS14990']"
TU2G6Z-1517,['FY484_RS15000']
TU2G6Z-1518,['FY484_RS15005']
TU2G6Z-1519,['FY484_RS15015']
TU2G6Z-1521,"['FY484_RS15035', 'FY484_RS15030', 'FY484_RS15025']"
TU2G6Z-1522,['FY484_RS15040']
TU2G6Z-1523,['FY484_RS15045']
TU2G6Z-1524,['FY484_RS15050']
TU2G6Z-1525,"['FY484_RS15060', 'FY484_RS15055']"
TU2G6Z-1526,['FY484_RS15075']
TU2G6Z-1527,"['FY484_RS15085', 'FY484_RS15080']"
TU2G6Z-1528,['FY484_RS15090']
TU2G6Z-1529,['FY484_RS15095']
TU2G6Z-1530,['FY484_RS15110']
TU2G6Z-1531,"['FY484_RS15130', 'FY484_RS15125', 'FY484_RS15120']"
TU2G6Z-1532,['FY484_RS15135']
TU2G6Z-1533,['FY484_RS15140']
TU2G6Z-1534,['FY484_RS15145']
TU2G6Z-1535,['FY484_RS15150']
TU2G6Z-1536,['FY484_RS15155']
TU2G6Z-1537,"['FY484_RS15165', 'FY484_RS15160']"
TU2G6Z-1538,['FY484_RS19500']
TU2G6Z-1539,"['FY484_RS15180', 'FY484_RS15175']"
TU2G6Z-1540,['FY484_RS15185']
TU2G6Z-1541,['FY484_RS15190']
TU2G6Z-1542,['FY484_RS15200']
TU2G6Z-1543,['FY484_RS15210']
TU2G6Z-1544,"['FY484_RS15225', 'FY484_RS15220']"
TU2G6Z-1545,['FY484_RS19600']
TU2G6Z-1546,['FY484_RS15245']
TU2G6Z-1547,['FY484_RS15250']
TU2G6Z-1548,"['FY484_RS15260', 'FY484_RS15255']"
TU2G6Z-1549,['FY484_RS15270']
TU2G6Z-1550,['FY484_RS15280']
TU2G6Z-1551,"['FY484_RS15290', 'FY484_RS15285']"
TU2G6Z-1552,['FY484_RS15295']
TU2G6Z-1553,['FY484_RS15300']
TU2G6Z-1554,['FY484_RS15305']
TU2G6Z-1555,['FY484_RS15315']
TU2G6Z-1556,['FY484_RS15320']
TU2G6Z-1557,['FY484_RS15325']
TU2G6Z-1558,['FY484_RS15330']
TU2G6Z-1559,"['FY484_RS15345', 'FY484_RS15340']"
TU2G6Z-1560,['FY484_RS15350']
TU2G6Z-1561,"['FY484_RS15360', 'FY484_RS15355']"
TU2G6Z-1562,['FY484_RS15375']
TU2G6Z-1563,['FY484_RS15380']
TU2G6Z-1564,"['FY484_RS15390', 'FY484_RS15385']"
TU2G6Z-1565,"['FY484_RS15400', 'FY484_RS15395']"
TU2G6Z-1566,['FY484_RS15410']
TU2G6Z-1567,"['FY484_RS15420', 'FY484_RS15415']"
TU2G6Z-1568,['FY484_RS15430']
TU2G6Z-1570,"['FY484_RS15445', 'FY484_RS15440']"
TU2G6Z-1571,['FY484_RS15450']
TU2G6Z-1572,['FY484_RS15455']
TU2G6Z-1573,['FY484_RS15460']
TU2G6Z-1574,['FY484_RS15465']
TU2G6Z-1576,['FY484_RS19510']
TU2G6Z-1577,['FY484_RS15480']
TU2G6Z-1578,['FY484_RS15485']
TU2G6Z-1579,"['FY484_RS15500', 'FY484_RS15495']"
TU2G6Z-1580,['FY484_RS15505']
TU2G6Z-1581,['FY484_RS15515']
TU2G6Z-1582,['FY484_RS15520']
TU2G6Z-1583,['FY484_RS15525']
TU2G6Z-1584,['FY484_RS15530']
TU2G6Z-1585,['FY484_RS15535']
TU2G6Z-1586,['FY484_RS15540']
TU2G6Z-1587,['FY484_RS15545']
TU2G6Z-1588,['FY484_RS15550']
TU2G6Z-1589,['FY484_RS15555']
TU2G6Z-1590,['FY484_RS15560']
TU2G6Z-1591,['FY484_RS15565']
TU2G6Z-1592,['FY484_RS15570']
TU2G6Z-1593,['FY484_RS15575']
TU2G6Z-1594,['FY484_RS15585']
TU2G6Z-1595,"['FY484_RS15600', 'FY484_RS15595']"
TU2G6Z-1596,['FY484_RS15605']
TU2G6Z-1597,['FY484_RS15610']
TU2G6Z-1598,['FY484_RS15620']
TU2G6Z-1599,"['FY484_RS15630', 'FY484_RS15625']"
TU2G6Z-1600,['FY484_RS15635']
TU2G6Z-1601,"['FY484_RS15645', 'FY484_RS15640']"
TU2G6Z-1602,['FY484_RS15660']
TU2G6Z-1603,['FY484_RS15665']
TU2G6Z-1604,"['FY484_RS15675', 'FY484_RS15670']"
TU2G6Z-1605,"['FY484_RS15690', 'FY484_RS15685']"
TU2G6Z-1606,['FY484_RS15700']
TU2G6Z-1607,['FY484_RS15710']
TU2G6Z-1609,"['FY484_RS15730', 'FY484_RS15725']"
TU2G6Z-1610,"['FY484_RS15740', 'FY484_RS15735']"
TU2G6Z-1611,"['FY484_RS15750', 'FY484_RS15745']"
TU2G6Z-1612,['FY484_RS15760']
TU2G6Z-1613,['FY484_RS15770']
TU2G6Z-1614,['FY484_RS15775']
TU2G6Z-1616,['FY484_RS15785']
TU2G6Z-1617,['FY484_RS15790']
TU2G6Z-1618,['FY484_RS15795']
TU2G6Z-1619,['FY484_RS15800']
TU2G6Z-1620,['FY484_RS15805']
TU2G6Z-1621,['FY484_RS15815']
TU2G6Z-1622,['FY484_RS19515']
TU2G6Z-1623,"['FY484_RS15835', 'FY484_RS15830']"
TU2G6Z-1624,['FY484_RS15840']
TU2G6Z-1625,['FY484_RS15845']
TU2G6Z-1626,['FY484_RS15850']
TU2G6Z-1627,['FY484_RS15855']
TU2G6Z-1629,"['FY484_RS19520', 'FY484_RS15870', 'FY484_RS15865']"
TU2G6Z-1630,"['FY484_RS15890', 'FY484_RS15885']"
TU2G6Z-1631,['FY484_RS15895']
TU2G6Z-1632,['FY484_RS15900']
TU2G6Z-1633,['FY484_RS15905']
TU2G6Z-1634,['FY484_RS15915']
TU2G6Z-1635,['FY484_RS15920']
TU2G6Z-1636,"['FY484_RS15930', 'FY484_RS19605']"
TU2G6Z-1637,['FY484_RS15940']
TU2G6Z-1638,['FY484_RS15955']
TU2G6Z-1639,['FY484_RS15965']
TU2G6Z-1640,['FY484_RS15970']
TU2G6Z-1641,['FY484_RS15975']
TU2G6Z-1642,['FY484_RS19530']
TU2G6Z-1643,['FY484_RS15990']
TU2G6Z-1644,"['FY484_RS16000', 'FY484_RS15995']"
TU2G6Z-1645,['FY484_RS16005']
TU2G6Z-1646,['FY484_RS16010']
TU2G6Z-1647,['FY484_RS16015']
TU2G6Z-1648,['FY484_RS16020']
TU2G6Z-1649,['FY484_RS16025']
TU2G6Z-1650,['FY484_RS16030']
TU2G6Z-1651,['FY484_RS16040']
TU2G6Z-1652,['FY484_RS16050']
TU2G6Z-1653,['FY484_RS16055']
TU2G6Z-1654,['FY484_RS16065']
TU2G6Z-1655,"['FY484_RS16080', 'FY484_RS16075']"
TU2G6Z-1656,['FY484_RS16085']
TU2G6Z-1657,['FY484_RS16090']
TU2G6Z-1658,['FY484_RS16100']
TU2G6Z-1659,['FY484_RS16115']
TU2G6Z-1660,['FY484_RS16120']
TU2G6Z-1661,['FY484_RS16125']
TU2G6Z-1662,['FY484_RS16130']
TU2G6Z-1663,['FY484_RS16135']
TU2G6Z-1664,['FY484_RS16140']
TU2G6Z-1665,['FY484_RS16145']
TU2G6Z-1666,"['FY484_RS19540', 'FY484_RS19535']"
TU2G6Z-1667,['FY484_RS16160']
TU2G6Z-1668,['FY484_RS16165']
TU2G6Z-1669,"['FY484_RS16180', 'FY484_RS16175', 'FY484_RS16170']"
TU2G6Z-1670,['FY484_RS16185']
TU2G6Z-1671,"['FY484_RS16195', 'FY484_RS16190']"
TU2G6Z-1672,['FY484_RS16210']
TU2G6Z-1673,['FY484_RS16215']
TU2G6Z-1674,['FY484_RS16220']
TU2G6Z-1675,['FY484_RS16225']
TU2G6Z-1676,['FY484_RS16230']
TU2G6Z-1677,['FY484_RS16240']
TU2G6Z-1678,['FY484_RS16245']
TU2G6Z-1680,['FY484_RS16255']
TU2G6Z-1681,['FY484_RS16265']
TU2G6Z-1682,['FY484_RS16275']
TU2G6Z-1683,['FY484_RS16280']
TU2G6Z-1684,['FY484_RS16285']
TU2G6Z-1685,['FY484_RS19545']
TU2G6Z-1686,['FY484_RS16300']
TU2G6Z-1687,['FY484_RS16305']
TU2G6Z-1689,['FY484_RS16320']
TU2G6Z-1690,['FY484_RS16325']
TU2G6Z-1691,['FY484_RS16330']
TU2G6Z-1692,['FY484_RS16335']
TU2G6Z-1693,"['FY484_RS16355', 'FY484_RS16350']"
TU2G6Z-1694,"['FY484_RS16375', 'FY484_RS16370']"
TU2G6Z-1695,['FY484_RS16380']
TU2G6Z-1696,['FY484_RS19565']
TU2G6Z-1698,"['FY484_RS16405', 'FY484_RS16400', 'FY484_RS16395']"
TU2G6Z-1699,['FY484_RS16410']
TU2G6Z-1700,"['FY484_RS16420', 'FY484_RS16415']"
TU2G6Z-1701,['FY484_RS16425']
TU2G6Z-1702,['FY484_RS16430']
TU2G6Z-1703,"['FY484_RS16445', 'FY484_RS16440']"
TU2G6Z-1704,['FY484_RS16450']
TU2G6Z-1705,['FY484_RS16455']
TU2G6Z-1706,['FY484_RS16460']
TU2G6Z-1707,"['FY484_RS16470', 'FY484_RS19570']"
TU2G6Z-1708,"['FY484_RS16485', 'FY484_RS16480']"
TU2G6Z-1709,['FY484_RS16490']
TU2G6Z-1710,['FY484_RS16495']
TU2G6Z-1712,['FY484_RS16505']
TU2G6Z-1713,['FY484_RS16510']
TU2G6Z-1714,['FY484_RS16515']
TU2G6Z-1715,['FY484_RS16520']
TU2G6Z-1716,"['FY484_RS16535', 'FY484_RS16530', 'FY484_RS16525']"
TU2G6Z-1717,['FY484_RS16540']
TU2G6Z-1718,['FY484_RS16550']
TU2G6Z-1719,"['FY484_RS16560', 'FY484_RS16555']"
TU2G6Z-1720,['FY484_RS16565']
TU2G6Z-1721,['FY484_RS16575']
TU2G6Z-1722,['FY484_RS16590']
TU2G6Z-1723,['FY484_RS16595']
TU2G6Z-1724,"['FY484_RS16605', 'FY484_RS16600']"
TU2G6Z-1725,['FY484_RS16610']
TU2G6Z-1726,['FY484_RS16615']
TU2G6Z-1727,"['FY484_RS16630', 'FY484_RS16625', 'FY484_RS16620']"
TU2G6Z-1728,['FY484_RS16635']
TU2G6Z-1729,"['FY484_RS16645', 'FY484_RS16640']"
TU2G6Z-1730,['FY484_RS16650']
TU2G6Z-1731,['FY484_RS16660']
TU2G6Z-1732,['FY484_RS16665']
TU2G6Z-1733,['FY484_RS16670']
TU2G6Z-1734,"['FY484_RS16700', 'FY484_RS16695']"
TU2G6Z-1735,['FY484_RS16705']
TU2G6Z-1736,['FY484_RS16710']
TU2G6Z-1737,['FY484_RS16715']
TU2G6Z-1738,['FY484_RS16720']
TU2G6Z-1739,['FY484_RS16725']
TU2G6Z-1740,"['FY484_RS16735', 'FY484_RS16730']"
TU2G6Z-1741,['FY484_RS16745']
TU2G6Z-1742,['FY484_RS16750']
TU2G6Z-1743,['FY484_RS16760']
TU2G6Z-1744,['FY484_RS16765']
TU2G6Z-1745,['FY484_RS16770']
TU2G6Z-1746,['FY484_RS16785']
TU2G6Z-1747,['FY484_RS16790']
TU2G6Z-1748,['FY484_RS16800']
TU2G6Z-1749,['FY484_RS16805']
TU2G6Z-1750,['FY484_RS16810']
TU2G6Z-1751,['FY484_RS16815']
TU2G6Z-1752,['FY484_RS16820']
TU2G6Z-1753,['FY484_RS16825']
TU2G6Z-1754,"['FY484_RS16840', 'FY484_RS16835']"
TU2G6Z-1755,"['FY484_RS16850', 'FY484_RS16845']"
TU2G6Z-1757,"['FY484_RS16875', 'FY484_RS16870', 'FY484_RS16855', 'FY484_RS16865', 'FY484_RS16860']"
TU2G6Z-1759,"['FY484_RS16885', 'FY484_RS16880']"
TU2G6Z-1760,['FY484_RS16890']
TU2G6Z-1761,['FY484_RS16895']
TU2G6Z-1762,['FY484_RS16915']
TU2G6Z-1763,"['FY484_RS16925', 'FY484_RS16920']"
TU2G6Z-1764,"['FY484_RS16955', 'FY484_RS16950']"
TU2G6Z-1765,"['FY484_RS16965', 'FY484_RS16960']"
TU2G6Z-1766,"['FY484_RS16985', 'FY484_RS16980', 'FY484_RS16975', 'FY484_RS16970']"
TU2G6Z-1767,['FY484_RS16990']
TU2G6Z-1768,['FY484_RS16995']
TU2G6Z-1769,['FY484_RS17015']
TU2G6Z-1770,"['FY484_RS17030', 'FY484_RS17025', 'FY484_RS17020']"
TU2G6Z-1771,['FY484_RS17035']
TU2G6Z-1772,"['FY484_RS17050', 'FY484_RS17045', 'FY484_RS17040']"
TU2G6Z-1773,['FY484_RS17055']
TU2G6Z-1774,"['FY484_RS17070', 'FY484_RS17065']"
TU2G6Z-1775,['FY484_RS17075']
TU2G6Z-1776,['FY484_RS17080']
TU2G6Z-1777,['FY484_RS17085']
TU2G6Z-1778,"['FY484_RS17100', 'FY484_RS17095']"
TU2G6Z-1779,"['FY484_RS17110', 'FY484_RS17105']"
TU2G6Z-1780,"['FY484_RS17130', 'FY484_RS17125']"
TU2G6Z-1781,['FY484_RS17140']
TU2G6Z-1782,['FY484_RS17145']
TU2G6Z-1783,"['FY484_RS17170', 'FY484_RS17165', 'FY484_RS17160', 'FY484_RS17155', 'FY484_RS17150']"
TU2G6Z-1784,"['FY484_RS17180', 'FY484_RS17175']"
TU2G6Z-1785,"['FY484_RS17190', 'FY484_RS17185']"
TU2G6Z-1786,"['FY484_RS17205', 'FY484_RS17200']"
TU2G6Z-1787,"['FY484_RS17220', 'FY484_RS17215', 'FY484_RS17210']"
TU2G6Z-1788,['FY484_RS17225']
TU2G6Z-1789,['FY484_RS17230']
TU2G6Z-1790,['FY484_RS17235']
TU2G6Z-1791,"['FY484_RS17255', 'FY484_RS17250', 'FY484_RS17245', 'FY484_RS17240']"
TU2G6Z-1792,"['FY484_RS17265', 'FY484_RS17260']"
TU2G6Z-1793,['FY484_RS17280']
TU2G6Z-1794,['FY484_RS17285']
TU2G6Z-1795,['FY484_RS17300']
TU2G6Z-1796,['FY484_RS17305']
TU2G6Z-1797,['FY484_RS17320']
TU2G6Z-1798,['FY484_RS17330']
TU2G6Z-1799,"['FY484_RS17340', 'FY484_RS17335']"
TU2G6Z-1800,['FY484_RS17345']
TU2G6Z-1801,['FY484_RS17350']
TU2G6Z-1802,['FY484_RS17355']
TU2G6Z-1803,"['FY484_RS17365', 'FY484_RS17360']"
TU2G6Z-1804,"['FY484_RS17395', 'FY484_RS17390', 'FY484_RS17385', 'FY484_RS17380', 'FY484_RS17375', 'FY484_RS17370']"
TU2G6Z-1806,"['FY484_RS17410', 'FY484_RS17405']"
TU2G6Z-1807,['FY484_RS17415']
TU2G6Z-1808,['FY484_RS17420']
TU2G6Z-1809,"['FY484_RS17430', 'FY484_RS17425']"
TU2G6Z-1810,"['FY484_RS17450', 'FY484_RS17445', 'FY484_RS17440', 'FY484_RS17435']"
TU2G6Z-1811,"['FY484_RS17460', 'FY484_RS17455']"
TU2G6Z-1812,['FY484_RS17465']
TU2G6Z-1813,['FY484_RS17470']
TU2G6Z-1814,['FY484_RS17475']
TU2G6Z-1815,['FY484_RS17480']
TU2G6Z-1816,['FY484_RS17490']
TU2G6Z-1817,['FY484_RS17495']
TU2G6Z-1818,['FY484_RS17500']
TU2G6Z-1819,"['FY484_RS17510', 'FY484_RS17505']"
TU2G6Z-1820,['FY484_RS17515']
TU2G6Z-1821,['FY484_RS17520']
TU2G6Z-1822,['FY484_RS17530']
TU2G6Z-1823,['FY484_RS17535']
TU2G6Z-1824,['FY484_RS17545']
TU2G6Z-1825,"['FY484_RS17555', 'FY484_RS17550']"
TU2G6Z-1826,"['FY484_RS17575', 'FY484_RS17570']"
TU2G6Z-1827,['FY484_RS17580']
TU2G6Z-1828,['FY484_RS17585']
TU2G6Z-1829,['FY484_RS17590']
TU2G6Z-1830,"['FY484_RS17610', 'FY484_RS17605', 'FY484_RS17600', 'FY484_RS17595']"
TU2G6Z-1831,"['FY484_RS17625', 'FY484_RS17620', 'FY484_RS17615']"
TU2G6Z-1832,['FY484_RS17630']
TU2G6Z-1833,['FY484_RS17635']
TU2G6Z-1834,['FY484_RS17645']
TU2G6Z-1835,['FY484_RS17650']
TU2G6Z-1836,"['FY484_RS17660', 'FY484_RS17655']"
TU2G6Z-1837,['FY484_RS17665']
TU2G6Z-1838,"['FY484_RS17675', 'FY484_RS17670']"
TU2G6Z-1839,['FY484_RS17680']
TU2G6Z-1840,['FY484_RS17685']
TU2G6Z-1841,['FY484_RS17695']
TU2G6Z-1842,['FY484_RS17700']
TU2G6Z-1843,['FY484_RS17705']
TU2G6Z-1844,"['FY484_RS17720', 'FY484_RS17715', 'FY484_RS17710']"
TU2G6Z-1845,['FY484_RS17730']
TU2G6Z-1846,['FY484_RS17735']
TU2G6Z-1847,['FY484_RS17740']
TU2G6Z-1848,"['FY484_RS17750', 'FY484_RS17745']"
TU2G6Z-1849,['FY484_RS17755']
TU2G6Z-1850,"['FY484_RS17775', 'FY484_RS17770', 'FY484_RS17765']"
TU2G6Z-1851,"['FY484_RS17785', 'FY484_RS17780']"
TU2G6Z-1852,"['FY484_RS17795', 'FY484_RS17790']"
TU2G6Z-1853,"['FY484_RS17805', 'FY484_RS17800']"
TU2G6Z-1854,['FY484_RS17810']
TU2G6Z-1855,['FY484_RS17815']
TU2G6Z-1856,"['FY484_RS17825', 'FY484_RS17820']"
TU2G6Z-1857,['FY484_RS17835']
TU2G6Z-1858,['FY484_RS17840']
TU2G6Z-1859,"['FY484_RS17865', 'FY484_RS17860', 'FY484_RS17855']"
TU2G6Z-1861,['FY484_RS17870']
TU2G6Z-1862,['FY484_RS17875']
TU2G6Z-1863,"['FY484_RS17885', 'FY484_RS17880']"
TU2G6Z-1864,['FY484_RS17890']
TU2G6Z-1865,['FY484_RS17895']
TU2G6Z-1866,['FY484_RS17900']
TU2G6Z-1867,['FY484_RS17905']
TU2G6Z-1868,['FY484_RS17920']
TU2G6Z-1869,['FY484_RS17925']
TU2G6Z-1870,"['FY484_RS17940', 'FY484_RS17935']"
TU2G6Z-1871,['FY484_RS17945']
TU2G6Z-1872,['FY484_RS17950']
TU2G6Z-1873,['FY484_RS17955']
TU2G6Z-1874,['FY484_RS17960']
TU2G6Z-1875,['FY484_RS17965']
TU2G6Z-1876,['FY484_RS17970']
TU2G6Z-1877,['FY484_RS17975']
TU2G6Z-1878,['FY484_RS17980']
TU2G6Z-1879,['FY484_RS17985']
TU2G6Z-1880,['FY484_RS18005']
TU2G6Z-1881,['FY484_RS18010']
TU2G6Z-1882,['FY484_RS18015']
TU2G6Z-1883,"['FY484_RS18025', 'FY484_RS18020']"
TU2G6Z-1884,"['FY484_RS18035', 'FY484_RS18030']"
TU2G6Z-1885,"['FY484_RS18045', 'FY484_RS18040']"
TU2G6Z-1886,"['FY484_RS18060', 'FY484_RS18055', 'FY484_RS18050']"
TU2G6Z-1887,"['FY484_RS18080', 'FY484_RS18075', 'FY484_RS18070', 'FY484_RS18065']"
TU2G6Z-1888,"['FY484_RS18090', 'FY484_RS18085']"
TU2G6Z-1889,['FY484_RS18095']
TU2G6Z-1890,"['FY484_RS18105', 'FY484_RS18100']"
TU2G6Z-1891,['FY484_RS18120']
TU2G6Z-1892,['FY484_RS18125']
TU2G6Z-1893,['FY484_RS18130']
TU2G6Z-1894,['FY484_RS18135']
TU2G6Z-1895,['FY484_RS18140']
TU2G6Z-1896,['FY484_RS18145']
TU2G6Z-1897,['FY484_RS18150']
TU2G6Z-1898,['FY484_RS18155']
TU2G6Z-1899,['FY484_RS18160']
TU2G6Z-1900,['FY484_RS18175']
TU2G6Z-1901,['FY484_RS18180']
TU2G6Z-1902,['FY484_RS18185']
TU2G6Z-1903,"['FY484_RS18215', 'FY484_RS18210', 'FY484_RS18205', 'FY484_RS18200', 'FY484_RS18195', 'FY484_RS18190']"
TU2G6Z-1904,['FY484_RS18225']
TU2G6Z-1905,"['FY484_RS18235', 'FY484_RS18230']"
TU2G6Z-1906,"['FY484_RS18245', 'FY484_RS18240']"
TU2G6Z-1907,['FY484_RS18250']
TU2G6Z-1908,['FY484_RS18270']
TU2G6Z-1909,['FY484_RS18275']
TU2G6Z-1910,['FY484_RS18280']
TU2G6Z-1911,"['FY484_RS18295', 'FY484_RS18290', 'FY484_RS18285']"
TU2G6Z-1912,['FY484_RS18300']
TU2G6Z-1913,['FY484_RS18310']
TU2G6Z-1914,['FY484_RS18315']
TU2G6Z-1915,['FY484_RS18320']
TU2G6Z-1916,"['FY484_RS18340', 'FY484_RS18335', 'FY484_RS18330', 'FY484_RS18325']"
TU2G6Z-1918,['FY484_RS18345']
TU2G6Z-1919,['FY484_RS18350']
TU2G6Z-1920,"['FY484_RS18365', 'FY484_RS18360']"
TU2G6Z-1921,['FY484_RS18380']
TU2G6Z-1922,"['FY484_RS18390', 'FY484_RS18385']"
TU2G6Z-1923,['FY484_RS18395']
TU2G6Z-1924,['FY484_RS18400']
TU2G6Z-1925,['FY484_RS18405']
TU2G6Z-1926,['FY484_RS18410']
TU2G6Z-1927,['FY484_RS18415']
TU2G6Z-1928,"['FY484_RS18430', 'FY484_RS18425', 'FY484_RS18420']"
TU2G6Z-1929,['FY484_RS18435']
TU2G6Z-1930,"['FY484_RS18445', 'FY484_RS18440']"
TU2G6Z-1931,['FY484_RS18450']
