,value
pilC,TU2G6Z-3677
rimO,TU2G6Z-3872
VC_0176,TU2G6Z-2551
tnpA,TU2G6Z-1530
VC_A0225,TU2G6Z-1505
VC_1618,TU2G6Z-3291
VC_A0802,TU2G6Z-1877
VC_2387,TU2G6Z-3661
VC_2386,TU2G6Z-3661
VC_2385,TU2G6Z-3661
fadA,TU2G6Z-3856
fadB,TU2G6Z-3856
rsmD,TU2G6Z-2534
VC_0145,TU2G6Z-2534
VC_0823,TU2G6Z-2906
FY484_RS19440,TU2G6Z-2906
VC_1582,TU2G6Z-3273
VC_1581,TU2G6Z-3273
VC_A0779,TU2G6Z-1861
VC_2353,TU2G6Z-3645
VC_2740,TU2G6Z-3840
polA,TU2G6Z-2518
ygiD,TU2G6Z-2890
VC_A0175,TU2G6Z-1473
VC_A0174,TU2G6Z-1473
VC_A0173,TU2G6Z-1473
VC_A0172,TU2G6Z-1473
VC_A0171,TU2G6Z-1473
FY484_RS14625,TU2G6Z-1473
VC_1541,TU2G6Z-3257
glpC,TU2G6Z-1844
glpB,TU2G6Z-1844
glpA,TU2G6Z-1844
recC,TU2G6Z-3629
recB,TU2G6Z-3629
recD,TU2G6Z-3629
gmk,TU2G6Z-3824
ftnA,TU2G6Z-2502
bamB,TU2G6Z-2874
VC_0761,TU2G6Z-2874
hisS,TU2G6Z-2874
ispG,TU2G6Z-2874
rodZ,TU2G6Z-2874
glpT,TU2G6Z-1457
glpQ,TU2G6Z-1457
VC_1501,TU2G6Z-3241
VC_1500,TU2G6Z-3241
VC_A0722,TU2G6Z-1828
dinB,TU2G6Z-3613
VC_2684,TU2G6Z-3808
metB,TU2G6Z-3808
VC_0057,TU2G6Z-2486
aroE,TU2G6Z-2486
ppk1,TU2G6Z-2858
ppx,TU2G6Z-2858
VC_A0094,TU2G6Z-1441
VC_1479,TU2G6Z-3225
vemP,TU2G6Z-1812
frr,TU2G6Z-3595
VC_2662,TU2G6Z-3792
VC__0023,TU2G6Z-2470
trpA,TU2G6Z-3064
plzA,TU2G6Z-2842
ldtB,TU2G6Z-1425
phrA,TU2G6Z-1425
VC_A0056,TU2G6Z-1425
VC_A0055,TU2G6Z-1425
rtxB,TU2G6Z-3209
rtxD,TU2G6Z-3209
rtxE,TU2G6Z-3209
VC_A0658,TU2G6Z-1795
upp,TU2G6Z-3579
VC_2627,TU2G6Z-3776
VC_A0025,TU2G6Z-2167
brnQ,TU2G6Z-2826
VC_A0022,TU2G6Z-1409
hcp-1,TU2G6Z-3193
sseA,TU2G6Z-1779
VC_A0619,TU2G6Z-1779
flaA,TU2G6Z-3563
VC_2603,TU2G6Z-3760
VC_A0125,TU2G6Z-2151
rep,TU2G6Z-4128
ftsH,TU2G6Z-2810
hrpA,TU2G6Z-3177
VC_A0580,TU2G6Z-1763
VC_A0579,TU2G6Z-1763
VC_2145,TU2G6Z-3547
VC_A0253,TU2G6Z-2135
lysC,TU2G6Z-4112
VC_0610,TU2G6Z-2794
VC_0609,TU2G6Z-2794
VC_1340,TU2G6Z-3161
prpF,TU2G6Z-3161
acnD,TU2G6Z-3161
prpC,TU2G6Z-3161
prpB,TU2G6Z-3161
VC_1335,TU2G6Z-3161
VC_A0547,TU2G6Z-1745
fldA,TU2G6Z-3531
VC_A0574,TU2G6Z-2119
VC_0631,TU2G6Z-4096
petC,TU2G6Z-2778
petB,TU2G6Z-2778
petA,TU2G6Z-2778
FY484_RS06610,TU2G6Z-3145
VC_1306,TU2G6Z-3145
sbcC,TU2G6Z-1729
sbcD,TU2G6Z-1729
cheZ,TU2G6Z-3515
cheA2,TU2G6Z-3515
cheB2,TU2G6Z-3515
parC,TU2G6Z-3680
parP,TU2G6Z-3515
cheW1,TU2G6Z-3515
glpD,TU2G6Z-2103
VC_0807,TU2G6Z-4080
csrA,TU2G6Z-2762
VC_1277,TU2G6Z-3129
VC_1276,TU2G6Z-3129
VC_A0494,TU2G6Z-1713
rne,TU2G6Z-3499
VC_A0807,TU2G6Z-2087
yfcE,TU2G6Z-4064
VC_t038,TU2G6Z-2746
VC_1008,TU2G6Z-4061
VC_0514,TU2G6Z-2743
VC_0513,TU2G6Z-2743
VC_1249,TU2G6Z-3110
higA2,TU2G6Z-1694
higB2,TU2G6Z-1694
VC_1990,TU2G6Z-3480
tsaB,TU2G6Z-3480
VC_A0957,TU2G6Z-2068
VC_1099,TU2G6Z-4045
VC_0493,TU2G6Z-2727
VC_t059,TU2G6Z-3094
VC_t058,TU2G6Z-3094
VC_t057,TU2G6Z-3094
VC_t056,TU2G6Z-3094
VC_A0453,TU2G6Z-1678
VC_1957,TU2G6Z-3464
mltB,TU2G6Z-3464
VC_A1024,TU2G6Z-2052
VC_1226,TU2G6Z-4029
ruvX,TU2G6Z-2711
VC_1194,TU2G6Z-3078
VC_A0432,TU2G6Z-1662
dctP,TU2G6Z-3448
VC_A1102,TU2G6Z-2036
yccX,TU2G6Z-4013
lptD,TU2G6Z-2695
VC_1167,TU2G6Z-3062
VC_A0413,TU2G6Z-1646
VC_1909,TU2G6Z-3432
VC_A1067,TU2G6Z-2020
VC_1531,TU2G6Z-3997
mreB,TU2G6Z-2679
hisI,TU2G6Z-3046
hisF,TU2G6Z-3046
hisA,TU2G6Z-3046
hisH,TU2G6Z-3046
hisB,TU2G6Z-3046
hisC,TU2G6Z-3046
hisD,TU2G6Z-3046
hisG,TU2G6Z-3046
FY484_RS15890,TU2G6Z-1630
VC_0393,TU2G6Z-2671
mfd,TU2G6Z-3416
plzB,TU2G6Z-3416
VC_0376,TU2G6Z-2662
VC_1091,TU2G6Z-3030
VC_A0376,TU2G6Z-1614
VC_1853,TU2G6Z-3400
VC_A1013,TU2G6Z-1989
VC_A1012,TU2G6Z-1989
VC_1712,TU2G6Z-3965
orn,TU2G6Z-2646
recR,TU2G6Z-3017
VC_1055,TU2G6Z-3017
VC_A0353,TU2G6Z-1598
VC_1817,TU2G6Z-3384
lldD,TU2G6Z-1971
VC_1832,TU2G6Z-3949
birA,TU2G6Z-2630
murB,TU2G6Z-2630
VC_1031,TU2G6Z-3001
VC_A0336,TU2G6Z-1582
VC_1784,TU2G6Z-3368
yaeO,TU2G6Z-1955
speG,TU2G6Z-1955
VC_2548,TU2G6Z-3739
VC_2547,TU2G6Z-3739
VC_2546,TU2G6Z-3739
VC_1996,TU2G6Z-3933
accB,TU2G6Z-2614
accC,TU2G6Z-2614
nagA1,TU2G6Z-2985
VC_0993,TU2G6Z-2985
VC_A0322,TU2G6Z-1566
VC_1743,TU2G6Z-3352
VC_A0922,TU2G6Z-1939
VC_2505,TU2G6Z-3723
VC_2504,TU2G6Z-3723
VC_2105,TU2G6Z-3917
VC_0268,TU2G6Z-2597
cysZ,TU2G6Z-2969
cysK,TU2G6Z-2969
VC_A0301,TU2G6Z-1550
VC_1707,TU2G6Z-3336
VC_A0891,TU2G6Z-1923
ilvI,TU2G6Z-3707
ilvH,TU2G6Z-3707
rnhA,TU2G6Z-3901
waaC,TU2G6Z-2580
rbmE,TU2G6Z-2952
VC_A0281,TU2G6Z-1534
VC_1672,TU2G6Z-3320
VC_A0863,TU2G6Z-1906
VC_A0862,TU2G6Z-1906
eno,TU2G6Z-3690
FY484_RS12015,TU2G6Z-3885
rarD,TU2G6Z-2564
thiI,TU2G6Z-2936
VC_A0250,TU2G6Z-1518
VC_1641,TU2G6Z-3304
VC_A0831,TU2G6Z-1890
VC_A0830,TU2G6Z-1890
xerD,TU2G6Z-3674
dsbC,TU2G6Z-3674
efp,TU2G6Z-3869
VC_0174,TU2G6Z-2548
VC_0863,TU2G6Z-2920
lifO,TU2G6Z-1502
lipA,TU2G6Z-2957
pilF,TU2G6Z-3288
VC_A0799,TU2G6Z-1874
btuF,TU2G6Z-3658
cbiB,TU2G6Z-3658
mtnN,TU2G6Z-3658
VC_r024,TU2G6Z-3853
VC_0142,TU2G6Z-2531
aldA,TU2G6Z-2903
VC_A0197,TU2G6Z-1486
VC_1576,TU2G6Z-3270
VC_1575,TU2G6Z-3270
VC_A0772,TU2G6Z-1857
radA,TU2G6Z-3642
hslO,TU2G6Z-3837
hslR,TU2G6Z-3837
VC_0103,TU2G6Z-2515
VC_0784,TU2G6Z-2887
VC_A0165,TU2G6Z-1470
VC_1539,TU2G6Z-3254
VC_A0743,TU2G6Z-1841
VC_2314,TU2G6Z-3626
dsbD,TU2G6Z-3821
VC_0074,TU2G6Z-2499
pepB,TU2G6Z-2871
VC_A0133,TU2G6Z-1454
proQ,TU2G6Z-3238
prc,TU2G6Z-3238
VC_A0716,TU2G6Z-1825
VC_A0715,TU2G6Z-1825
VC_2283,TU2G6Z-3610
priA,TU2G6Z-3805
VC_0050,TU2G6Z-2483
FY484_RS00250,TU2G6Z-2483
dprA,TU2G6Z-2483
VC_0047,TU2G6Z-2483
acfB,TU2G6Z-2909
VC_0717,TU2G6Z-2855
VC_0716,TU2G6Z-2855
VC_A0086,TU2G6Z-1438
VC_1475,TU2G6Z-3222
VC_1474,TU2G6Z-3222
FY484_RS17430,TU2G6Z-1809
VC_A0686,TU2G6Z-1809
bamA,TU2G6Z-3592
VC_2251,TU2G6Z-3592
lpxD,TU2G6Z-3592
VC_2654,TU2G6Z-3789
VC_0019,TU2G6Z-2467
anmK,TU2G6Z-2839
murQ2,TU2G6Z-2839
VC_A0051,TU2G6Z-1422
FY484_RS14065,TU2G6Z-1422
ccoN,TU2G6Z-3206
ccoO,TU2G6Z-3206
ccoQ,TU2G6Z-3206
ccoP,TU2G6Z-3206
VC_A0651,TU2G6Z-1792
VC_A0650,TU2G6Z-1792
smrA,TU2G6Z-3576
trpS,TU2G6Z-3773
VC_A0034,TU2G6Z-2164
plsB,TU2G6Z-4141
rimI,TU2G6Z-2823
holD,TU2G6Z-2823
glgB,TU2G6Z-1406
vceB,TU2G6Z-3190
vceA,TU2G6Z-3190
vceC,TU2G6Z-3190
fhs,TU2G6Z-1776
ychF,TU2G6Z-3560
pth,TU2G6Z-3560
rnr,TU2G6Z-3757
rlmB,TU2G6Z-3757
VC_A0163,TU2G6Z-2148
VC_0204,TU2G6Z-4125
dacB,TU2G6Z-2807
VC_1377,TU2G6Z-3174
cdgM,TU2G6Z-3174
ddl,TU2G6Z-1760
flaB,TU2G6Z-3544
VC_A0274a,TU2G6Z-2132
ispB,TU2G6Z-4109
VC_0605,TU2G6Z-2791
VC_1330,TU2G6Z-3158
VC_A0543,TU2G6Z-1742
seqA,TU2G6Z-3528
VC_A0581,TU2G6Z-2116
cdgI,TU2G6Z-4093
VC_0567,TU2G6Z-2775
pabB,TU2G6Z-3142
VC_A0514,TU2G6Z-1726
ccmC,TU2G6Z-3512
ccmD,TU2G6Z-3512
ccmE,TU2G6Z-3512
ccmF,TU2G6Z-3512
ccmG,TU2G6Z-3512
ccmH,TU2G6Z-3512
ccmI,TU2G6Z-3512
VC_A0681,TU2G6Z-2100
acfA,TU2G6Z-4077
recX,TU2G6Z-2759
recA,TU2G6Z-2759
VC_1272,TU2G6Z-3126
VC_A0491,TU2G6Z-1710
pabC,TU2G6Z-3496
mltG,TU2G6Z-3496
tmk,TU2G6Z-3496
holB,TU2G6Z-3496
VC_2014,TU2G6Z-3496
yjeH,TU2G6Z-2084
ompW,TU2G6Z-2081
cobO,TU2G6Z-4058
radC,TU2G6Z-2576
VC_0509,TU2G6Z-2740
VC_1246,TU2G6Z-3107
VC_A0465,TU2G6Z-1691
rnd,TU2G6Z-3477
VC_A0963,TU2G6Z-2065
bioA,TU2G6Z-4042
VC_0488,TU2G6Z-2724
VC_1211,TU2G6Z-3091
VC_A0450,TU2G6Z-1675
chiA1,TU2G6Z-3461
aroG,TU2G6Z-2049
cosR,TU2G6Z-4026
pilU,TU2G6Z-2708
pilT,TU2G6Z-2708
purC,TU2G6Z-3075
VC_A0428,TU2G6Z-1659
FY484_RS19470,TU2G6Z-3445
cheA3,TU2G6Z-2033
cheW3,TU2G6Z-2033
cheW2,TU2G6Z-2033
VC_A1092,TU2G6Z-2033
cheR3,TU2G6Z-2033
cheD,TU2G6Z-2033
cheB3,TU2G6Z-2033
cdgE,TU2G6Z-4010
folA,TU2G6Z-2692
VC_0439,TU2G6Z-2692
VC_0438,TU2G6Z-2692
cmoA,TU2G6Z-3059
cmoB,TU2G6Z-3059
VC_A0409,TU2G6Z-1643
lrp,TU2G6Z-3429
potE,TU2G6Z-2017
nlpC,TU2G6Z-3994
ssb,TU2G6Z-2675
purB,TU2G6Z-3043
FY484_RS15855,TU2G6Z-1627
VC_1874,TU2G6Z-3413
VC_1873,TU2G6Z-3413
VC_A1041,TU2G6Z-2002
vesC,TU2G6Z-3978
rplI,TU2G6Z-2659
rpsR,TU2G6Z-2659
priB,TU2G6Z-2659
rpsF,TU2G6Z-2659
VC_1079,TU2G6Z-3027
VC_A0371,TU2G6Z-1611
VC_A0370,TU2G6Z-1611
lpxH,TU2G6Z-3397
VC_1849,TU2G6Z-3397
VC_A1005,TU2G6Z-1984
torR,TU2G6Z-3962
VC_0338,TU2G6Z-2643
VC_1050,TU2G6Z-3014
relB2,TU2G6Z-1595
relE2,TU2G6Z-1595
VC_1812,TU2G6Z-3381
VC_A0982,TU2G6Z-1968
VC_1868,TU2G6Z-3946
VC_t013,TU2G6Z-2627
rrf,TU2G6Z-2540
uvrB,TU2G6Z-2998
VC_A0333,TU2G6Z-1579
VC_A0332,TU2G6Z-1579
VC_1775,TU2G6Z-3365
VC_A0942,TU2G6Z-1952
mpl,TU2G6Z-3736
VC_2541,TU2G6Z-3736
pyk,TU2G6Z-1821
VC_0289,TU2G6Z-2611
hemH,TU2G6Z-2982
VC_A0317,TU2G6Z-1563
VC_1740,TU2G6Z-3349
hutD,TU2G6Z-1936
hutC,TU2G6Z-3087
hutB,TU2G6Z-1936
exbD1,TU2G6Z-1936
exbB1,TU2G6Z-1936
tonB1,TU2G6Z-1936
pepA,TU2G6Z-3720
VC_2115,TU2G6Z-3914
VC_0264,TU2G6Z-2594
crr,TU2G6Z-2966
VC_A0298,TU2G6Z-1547
VC_1700,TU2G6Z-3333
VC_A0886,TU2G6Z-1920
tdh,TU2G6Z-1920
fau,TU2G6Z-3704
ssrS,TU2G6Z-3704
zapA,TU2G6Z-3704
VC_2337,TU2G6Z-3898
rpmG,TU2G6Z-2577
rpmB,TU2G6Z-2577
vpsK,TU2G6Z-2949
vpsJ,TU2G6Z-2949
vpsI,TU2G6Z-2949
vpsH,TU2G6Z-2949
vpsG,TU2G6Z-2949
vpsF,TU2G6Z-2949
vpsE,TU2G6Z-2949
vpsD,TU2G6Z-2949
vpsC,TU2G6Z-2949
vpsB,TU2G6Z-2949
vpsA,TU2G6Z-2949
glyA2,TU2G6Z-1531
gcvH,TU2G6Z-1531
gcvP,TU2G6Z-1531
VC_1669,TU2G6Z-3317
VC_A0856,TU2G6Z-1903
VC_A0855,TU2G6Z-1903
VC_A0854,TU2G6Z-1903
VC_A0853,TU2G6Z-1903
VC_A0852,TU2G6Z-1903
VC_A0851,TU2G6Z-1903
VC_2442,TU2G6Z-3687
tolC,TU2G6Z-3882
VC_0191,TU2G6Z-2561
ispA,TU2G6Z-2933
dxs,TU2G6Z-2933
VC_A0246,TU2G6Z-1515
VC_1636,TU2G6Z-3301
ectA,TU2G6Z-1887
ectB,TU2G6Z-1887
ectC,TU2G6Z-1887
ask,TU2G6Z-1887
aceE,TU2G6Z-3671
aceF,TU2G6Z-3671
lpdA,TU2G6Z-3671
zapB,TU2G6Z-3866
VC_0170,TU2G6Z-2545
nadK,TU2G6Z-2917
VC_A0218,TU2G6Z-1499
VC_1605a,TU2G6Z-3285
VC_A0795,TU2G6Z-1871
VC_2371,TU2G6Z-3655
cdgJ,TU2G6Z-2528
rhtB,TU2G6Z-2528
VC_0813,TU2G6Z-2900
VC_0812,TU2G6Z-2900
nnr,TU2G6Z-1483
VC_1571,TU2G6Z-3267
VC_1570,TU2G6Z-3267
VC_A0766,TU2G6Z-1854
VC_2340,TU2G6Z-3639
nfuA,TU2G6Z-3834
ubiC,TU2G6Z-2512
ubiA,TU2G6Z-2512
viuG,TU2G6Z-2884
VC_A0159,TU2G6Z-1467
FY484_RS07690,TU2G6Z-3251
VC_1528,TU2G6Z-3251
VC_A0740,TU2G6Z-1838
VC_A0739,TU2G6Z-1838
csdA,TU2G6Z-3623
VC_2308,TU2G6Z-3623
panE,TU2G6Z-3623
aspA,TU2G6Z-3818
VC_0070,TU2G6Z-2496
iscA,TU2G6Z-2868
iscU,TU2G6Z-2868
iscS,TU2G6Z-2868
iscR,TU2G6Z-2868
VC_A0121,TU2G6Z-1451
VC_1493,TU2G6Z-3235
torT,TU2G6Z-1822
VC_2278,TU2G6Z-3607
gpt,TU2G6Z-3607
hslV,TU2G6Z-3802
hslU,TU2G6Z-3802
trkA,TU2G6Z-2480
VC_0042,TU2G6Z-2480
VC_0041,TU2G6Z-2480
cadC,TU2G6Z-4189
VC_r014,TU2G6Z-2852
VC_t049,TU2G6Z-2852
VC_A0080,TU2G6Z-1435
VC_1469,TU2G6Z-3219
VC_1468,TU2G6Z-3219
uhpB,TU2G6Z-1806
VC_A0682,TU2G6Z-1806
tilS,TU2G6Z-3589
VC_2241,TU2G6Z-3589
cysE,TU2G6Z-3786
gyrB,TU2G6Z-2464
recF,TU2G6Z-2464
dnaN,TU2G6Z-2464
dnaA,TU2G6Z-2464
treB,TU2G6Z-2945
lspA,TU2G6Z-2836
ileS,TU2G6Z-2836
ribF,TU2G6Z-2836
VC_A0043,TU2G6Z-1419
uspE,TU2G6Z-3203
VC_A0644,TU2G6Z-1789
gltX,TU2G6Z-3573
pabA,TU2G6Z-3770
plzD,TU2G6Z-2161
cyaA,TU2G6Z-4138
VC_0652,TU2G6Z-2820
VC_0651,TU2G6Z-2820
VC_A0006,TU2G6Z-1403
VC_1405,TU2G6Z-3187
rnk,TU2G6Z-1773
ushA,TU2G6Z-3557
rpsM,TU2G6Z-3754
rpsK,TU2G6Z-3754
rpsD,TU2G6Z-3754
rpoA,TU2G6Z-3754
rplQ,TU2G6Z-3754
norR,TU2G6Z-2145
coaD,TU2G6Z-4122
hemL,TU2G6Z-2804
VC_1370,TU2G6Z-3171
VC_1369,TU2G6Z-3171
pntB,TU2G6Z-1755
pntA,TU2G6Z-1755
flrB,TU2G6Z-3541
flrC,TU2G6Z-3541
VC_A0472,TU2G6Z-2129
irgB,TU2G6Z-4106
mrcB,TU2G6Z-2788
hrpB,TU2G6Z-2788
VC_1323,TU2G6Z-3155
nqrM,TU2G6Z-3614
FY484_RS16725,TU2G6Z-1739
sucC,TU2G6Z-3525
sucD,TU2G6Z-3525
VC_A0594,TU2G6Z-2113
rpsT,TU2G6Z-4090
rplS,TU2G6Z-2772
VC_1300,TU2G6Z-3139
VC_A0510,TU2G6Z-1723
VC_2046,TU2G6Z-3509
pncA,TU2G6Z-2097
FY484_RS19450,TU2G6Z-4074
cysM,TU2G6Z-2756
ldtA,TU2G6Z-3123
VC_A0487,TU2G6Z-1707
VC_A0486,TU2G6Z-1707
VC_2011,TU2G6Z-3493
plsC1,TU2G6Z-2078
VC_1057,TU2G6Z-4055
VC_0504,TU2G6Z-2737
cobC,TU2G6Z-3104
cobU,TU2G6Z-3104
cobS,TU2G6Z-3104
cobT,TU2G6Z-3104
yfbR,TU2G6Z-3474
ppnP,TU2G6Z-2062
hns,TU2G6Z-4039
VC_0483,TU2G6Z-2721
VC_1207,TU2G6Z-3088
VC_A0447,TU2G6Z-1672
folD,TU2G6Z-3458
FY484_RS19160,TU2G6Z-2046
VC_1289,TU2G6Z-4023
VC_0459,TU2G6Z-2705
VC_0458,TU2G6Z-2705
VC_1186,TU2G6Z-3072
VC_A0424,TU2G6Z-1656
lonA,TU2G6Z-3442
VC_A1084,TU2G6Z-2030
FY484_RS19280,TU2G6Z-2030
VC_A1081,TU2G6Z-2030
VC_A1080,TU2G6Z-2030
VC_1390,TU2G6Z-4007
VC_0433,TU2G6Z-2689
VC_1158,TU2G6Z-3056
VC_A0406,TU2G6Z-1640
nhaB,TU2G6Z-3426
VC_A1057,TU2G6Z-2014
varR,TU2G6Z-3991
uvrA,TU2G6Z-2672
bioD,TU2G6Z-3040
bioC,TU2G6Z-3040
bioF,TU2G6Z-3040
bioB,TU2G6Z-3040
FY484_RS15840,TU2G6Z-1624
VC_1870,TU2G6Z-3410
VC_A1032,TU2G6Z-1999
VC_1656,TU2G6Z-3975
tuf,TU2G6Z-2632
VC_1073,TU2G6Z-3024
cydA,TU2G6Z-1911
cydB,TU2G6Z-1911
cydX,TU2G6Z-1911
ybgE,TU2G6Z-3394
VC_A1001,TU2G6Z-1981
VC_1751,TU2G6Z-3959
envC,TU2G6Z-2640
VC_1045,TU2G6Z-3011
VC_1044,TU2G6Z-3011
VC_A0345,TU2G6Z-1592
VC_1805,TU2G6Z-3378
VC_A0977,TU2G6Z-1965
VC_A0976,TU2G6Z-1965
ald,TU2G6Z-3943
fre,TU2G6Z-2624
VC_0311,TU2G6Z-2624
ubiD,TU2G6Z-2624
VC_1009,TU2G6Z-2995
FY484_RS19510,TU2G6Z-1576
VC_1769,TU2G6Z-3362
VC_1768,TU2G6Z-3362
VC_1767,TU2G6Z-3362
VC_1766,TU2G6Z-3362
VC_1765,TU2G6Z-3362
VC_A0939,TU2G6Z-1949
VC_2533,TU2G6Z-3733
rapZ,TU2G6Z-3733
ptsN,TU2G6Z-3733
hpf,TU2G6Z-3733
rpoN,TU2G6Z-3733
adhE,TU2G6Z-3927
vciB,TU2G6Z-2608
toxR,TU2G6Z-2979
toxS,TU2G6Z-2979
VC_0982,TU2G6Z-2979
VC_A0313,TU2G6Z-1560
VC_1736,TU2G6Z-3346
aat,TU2G6Z-3346
VC_A0905,TU2G6Z-1933
FY484_RS12435,TU2G6Z-3717
VC_2147,TU2G6Z-3911
VC_0257,TU2G6Z-2591
corC,TU2G6Z-2963
lnt,TU2G6Z-2963
FY484_RS15225,TU2G6Z-1544
FY484_RS15220,TU2G6Z-1544
VC_1696,TU2G6Z-3330
makA,TU2G6Z-1916
makB,TU2G6Z-1916
makC,TU2G6Z-1916
makD,TU2G6Z-1916
ygfZ,TU2G6Z-3701
serB,TU2G6Z-3895
slmA,TU2G6Z-2574
lpxL,TU2G6Z-2574
lpxN,TU2G6Z-2574
VC_t054,TU2G6Z-2946
VC_t053,TU2G6Z-2946
VC_t052,TU2G6Z-2946
VC_t051,TU2G6Z-2946
dacA2,TU2G6Z-1528
VC_1663,TU2G6Z-3314
VC_A0848,TU2G6Z-1900
VC_2439,TU2G6Z-3684
nadB,TU2G6Z-3879
VC_0187,TU2G6Z-2558
VC_0882,TU2G6Z-2930
VC_0881,TU2G6Z-2930
VC_A0239,TU2G6Z-1512
VC_A0238,TU2G6Z-1512
VC_1631,TU2G6Z-3298
speA,TU2G6Z-1884
speB,TU2G6Z-1884
ftsQ,TU2G6Z-3668
ftsA,TU2G6Z-3668
ftsZ,TU2G6Z-3668
VC_2706,TU2G6Z-3863
VC_0163,TU2G6Z-2541
VC_0850,TU2G6Z-2914
VC_0849,TU2G6Z-2914
VC_A0213,TU2G6Z-1496
VC_1601,TU2G6Z-3282
VC_A0789,TU2G6Z-1868
VC_2367,TU2G6Z-3652
VC_2366,TU2G6Z-3652
add,TU2G6Z-3847
VC_0132,TU2G6Z-2525
VC_0131,TU2G6Z-2525
VC_0809,TU2G6Z-2897
VC_A0186,TU2G6Z-1480
VC_1558,TU2G6Z-3264
VC_At4,TU2G6Z-1851
artP,TU2G6Z-1851
VC_2333,TU2G6Z-3636
VC_2717,TU2G6Z-3831
dinF,TU2G6Z-2509
vibB,TU2G6Z-2881
VC_A0151,TU2G6Z-1464
VC_1520,TU2G6Z-3248
plzE,TU2G6Z-1835
VC_2302,TU2G6Z-3620
VC_2301,TU2G6Z-3620
trmL,TU2G6Z-3815
VC_0067,TU2G6Z-2493
tgt,TU2G6Z-2865
queA,TU2G6Z-2865
VC_A0106,TU2G6Z-1448
zapC,TU2G6Z-3232
VC_A0706,TU2G6Z-1819
VC_A0705,TU2G6Z-1819
proB,TU2G6Z-3603
proA,TU2G6Z-3603
nrdR,TU2G6Z-3603
ribD,TU2G6Z-3603
VC_2270,TU2G6Z-3603
VC_2269,TU2G6Z-3603
VC_2268,TU2G6Z-3603
nusB,TU2G6Z-3603
thiL,TU2G6Z-3603
pgpA,TU2G6Z-3603
VC_2671,TU2G6Z-3799
VC_0037,TU2G6Z-2477
rtxC,TU2G6Z-3210
VC_1449,TU2G6Z-3210
pgeF,TU2G6Z-2849
rluD,TU2G6Z-2849
VC_A0077,TU2G6Z-1432
VC_1463,TU2G6Z-3216
VC_1462,TU2G6Z-3216
fruI,TU2G6Z-1802
VC_2238,TU2G6Z-3586
argE,TU2G6Z-3783
rpmH,TU2G6Z-2461
rnpA,TU2G6Z-2461
yidD,TU2G6Z-2461
