Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,replicon
TM0113,TM0113,119159,119879,TM0113-MONOMER,NC_000853.1
TM0114,TM0114,119904,120876,TM0114-MONOMER,NC_000853.1
TM0115,TM0115,120891,122454,TM0115-MONOMER,NC_000853.1
TM0116,TM0116,122453,123932,TM0116-MONOMER,NC_000853.1
TM0117,TM0117,123953,124685,TM0117-MONOMER,NC_000853.1
TM0118,TM0118,124843,127327,TM0118-MONOMER,NC_000853.1
TM0119,TM0119,127339,128197,TM0119-MONOMER,NC_000853.1
TM0120,TM0120,128199,128754,TM0120-MONOMER,NC_000853.1
TM0121,TM0121,128771,129863,TM0121-MONOMER,NC_000853.1
TM0122,TM0122,130125,130491,TM0122-MONOMER,NC_000853.1
TM0123,TM0123,130487,131291,TM0123-MONOMER,NC_000853.1
TM0124,TM0124,131287,132010,TM0124-MONOMER,NC_000853.1
TM0125,TM0125,132006,132804,TM0125-MONOMER,NC_000853.1
TM0126,TM0126,132821,133463,TM0126-MONOMER,NC_000853.1
TM0127,TM0127,133459,134317,TM0127-MONOMER,NC_000853.1
TM0128,TM0128,134262,135651,TM0128-MONOMER,NC_000853.1
TM0129,TM0129,135640,136717,TM0129-MONOMER,NC_000853.1
TM0130,TM0130,136777,137932,TM0130-MONOMER,NC_000853.1
TM_RS09585,TM_RS09585,138100,138193,TM_RS09585-MONOMER,NC_000853.1
TM0132,TM0132,138371,139148,TM0132-MONOMER,NC_000853.1
TM0133,TM0133,139149,139734,TM0133-MONOMER,NC_000853.1
TM0134,TM0134,139694,140549,TM0134-MONOMER,NC_000853.1
TM0135,TM0135,140517,141750,TM0135-MONOMER,NC_000853.1
TM0136,TM0136,141858,142794,TM0136-MONOMER,NC_000853.1
TM0137,TM0137,142817,143537,TM0137-MONOMER,NC_000853.1
TM0138,TM0138,143533,144703,TM0138-MONOMER,NC_000853.1
TM0139,TM0139,144705,145323,TM0139-MONOMER,NC_000853.1
TM0140,TM0140,145310,146069,TM0140-MONOMER,NC_000853.1
TM0141,TM0141,146043,147675,TM0141-MONOMER,NC_000853.1
TM0142,TM0142,147680,149054,TM0142-MONOMER,NC_000853.1
TM0143,TM0143,149082,150435,TM0143-MONOMER,NC_000853.1
TM_t01,TM_t01,150534,150611,TM_t01-tRNA,NC_000853.1
TM_RS00700,TM_RS00700,150657,150885,TM_RS00700-MONOMER,NC_000853.1
TM0145,TM0145,150881,151865,TM0145-MONOMER,NC_000853.1
TM0146,TM0146,151861,153082,TM0146-MONOMER,NC_000853.1
TM0147,TM0147,153095,153428,TM0147-MONOMER,NC_000853.1
TM0148,TM0148,153445,155266,TM0148-MONOMER,NC_000853.1
TM0149,TM0149,155237,156221,TM0149-MONOMER,NC_000853.1
TM0150,TM0150,156225,156408,TM0150-MONOMER,NC_000853.1
TM0151,TM0151,156411,156960,TM0151-MONOMER,NC_000853.1
TM0152,TM0152,157517,158165,TM0152-MONOMER,NC_000853.1
TM0153,TM0153,158188,160060,TM0153-MONOMER,NC_000853.1
TM_RS00750,TM_RS00750,160257,161916,TM_RS00750-MONOMER,NC_000853.1
TM0156,TM0156,161932,163237,TM0156-MONOMER,NC_000853.1
TM0157,TM0157,163329,163779,TM0157-MONOMER,NC_000853.1
TM_RS00765,TM_RS00765,163830,164076,TM_RS00765-MONOMER,NC_000853.1
TM0158,TM0158,164072,164954,TM0158-MONOMER,NC_000853.1
TM0159,TM0159,164901,165492,TM0159-MONOMER,NC_000853.1
TM0160,TM0160,165609,166155,TM0160-MONOMER,NC_000853.1
TM0161,TM0161,166135,166954,TM0161-MONOMER,NC_000853.1
TM0162,TM0162,166950,169266,TM0162-MONOMER,NC_000853.1
TM0163,TM0163,169247,170081,TM0163-MONOMER,NC_000853.1
TM0164,TM0164,170077,170872,TM0164-MONOMER,NC_000853.1
TM0165,TM0165,170848,171415,TM0165-MONOMER,NC_000853.1
TM0166,TM0166,171411,172704,TM0166-MONOMER,NC_000853.1
TM0167,TM0167,172715,173888,TM0167-MONOMER,NC_000853.1
TM0168,TM0168,173979,176454,TM0168-MONOMER,NC_000853.1
TM0169,TM0169,176463,177090,TM0169-MONOMER,NC_000853.1
TM0170,TM0170,177091,177313,TM0170-MONOMER,NC_000853.1
TM0171,TM0171,177309,177765,TM0171-MONOMER,NC_000853.1
TM0172,TM0172,177761,178976,TM0172-MONOMER,NC_000853.1
TM0173,TM0173,178972,182281,TM0173-MONOMER,NC_000853.1
TM0174,TM0174,182280,184461,TM0174-MONOMER,NC_000853.1
TM0175,TM0175,184519,184786,TM0175-MONOMER,NC_000853.1
TM0176,TM0176,184766,185648,TM0176-MONOMER,NC_000853.1
TM0177,TM0177,185672,186524,TM0177-MONOMER,NC_000853.1
TM0178,TM0178,186525,188736,TM0178-MONOMER,NC_000853.1
TM_r01,TM_r01,188967,190525,TM_r01-rRNA,NC_000853.1
TM_t02,TM_t02,190567,190644,TM_t02-tRNA,NC_000853.1
TM_t03,TM_t03,190649,190725,TM_t03-tRNA,NC_000853.1
TM_r02,TM_r02,190765,193786,TM_r02-rRNA,NC_000853.1
TM_r03,TM_r03,193828,193945,TM_r03-rRNA,NC_000853.1
TM0179,TM0179,194000,194279,TM0179-MONOMER,NC_000853.1
TM0180,TM0180,194306,194876,TM0180-MONOMER,NC_000853.1
TM0181,TM0181,194959,195934,TM0181-MONOMER,NC_000853.1
TM0182,TM0182,195902,197096,TM0182-MONOMER,NC_000853.1
TM0183,TM0183,197061,197859,TM0183-MONOMER,NC_000853.1
TM0184,TM0184,197855,199145,TM0184-MONOMER,NC_000853.1
TM0185,TM0185,199124,199574,TM0185-MONOMER,NC_000853.1
TM0186,TM0186,199500,200607,TM0186-MONOMER,NC_000853.1
TM0187,TM0187,200581,202000,TM0187-MONOMER,NC_000853.1
TM_t04,TM_t04,202304,202380,TM_t04-tRNA,NC_000853.1
TM0188,TM0188,202435,202867,TM0188-MONOMER,NC_000853.1
TM0189,TM0189,202871,203948,TM0189-MONOMER,NC_000853.1
TM0190,TM0190,203941,204976,TM0190-MONOMER,NC_000853.1
TM0191,TM0191,204981,205758,TM0191-MONOMER,NC_000853.1
TM0192,TM0192,205814,206078,TM0192-MONOMER,NC_000853.1
TM_t05,TM_t05,206148,206225,TM_t05-tRNA,NC_000853.1
TM_t06,TM_t06,206230,206306,TM_t06-tRNA,NC_000853.1
TM_t07,TM_t07,206317,206394,TM_t07-tRNA,NC_000853.1
TM_t08,TM_t08,206405,206481,TM_t08-tRNA,NC_000853.1
TM0193,TM0193,206569,207358,TM0193-MONOMER,NC_000853.1
TM0194,TM0194,207357,207978,TM0194-MONOMER,NC_000853.1
TM_t09,TM_t09,208032,208122,TM_t09-tRNA,NC_000853.1
TM_t10,TM_t10,208135,208212,TM_t10-tRNA,NC_000853.1
TM0196,TM0196,209056,209548,TM0196-MONOMER,NC_000853.1
TM0197,TM0197,209556,210471,TM0197-MONOMER,NC_000853.1
TM0198,TM0198,210686,213149,TM0198-MONOMER,NC_000853.1
TM0199,TM0199,213145,214468,TM0199-MONOMER,NC_000853.1
TM0200,TM0200,214445,215504,TM0200-MONOMER,NC_000853.1
TM0201,TM0201,215600,217349,TM0201-MONOMER,NC_000853.1
TM0202,TM0202,217393,218296,TM0202-MONOMER,NC_000853.1
TM0203,TM0203,218292,219024,TM0203-MONOMER,NC_000853.1
TM0204,TM0204,218999,219701,TM0204-MONOMER,NC_000853.1
TM0205,TM0205,219684,221976,TM0205-MONOMER,NC_000853.1
TM0206,TM0206,222074,222587,TM0206-MONOMER,NC_000853.1
TM0207,TM0207,222586,223213,TM0207-MONOMER,NC_000853.1
TM0208,TM0208,223225,224626,TM0208-MONOMER,NC_000853.1
TM0209,TM0209,224639,225599,TM0209-MONOMER,NC_000853.1
TM0210,TM0210,225754,225964,TM0210-MONOMER,NC_000853.1
TM0211,TM0211,225960,227055,TM0211-MONOMER,NC_000853.1
TM0212,TM0212,227051,227426,TM0212-MONOMER,NC_000853.1
TM0213,TM0213,227454,228768,TM0213-MONOMER,NC_000853.1
TM0214,TM0214,228764,230189,TM0214-MONOMER,NC_000853.1
TM0215,TM0215,230190,230577,TM0215-MONOMER,NC_000853.1
TM0216,TM0216,230580,231441,TM0216-MONOMER,NC_000853.1
TM0217,TM0217,231421,233440,TM0217-MONOMER,NC_000853.1
TM0218,TM0218,233416,234733,TM0218-MONOMER,NC_000853.1
TM0219,TM0219,234692,235403,TM0219-MONOMER,NC_000853.1
TM0220,TM0220,235404,236412,TM0220-MONOMER,NC_000853.1
TM0221,TM0221,236416,238015,TM0221-MONOMER,NC_000853.1
TM0222,TM0222,238115,238865,TM0222-MONOMER,NC_000853.1
TM0223,TM0223,238861,239095,TM0223-MONOMER,NC_000853.1
TM0224,TM0224,239063,239759,TM0224-MONOMER,NC_000853.1
TM0225,TM0225,239812,240751,TM0225-MONOMER,NC_000853.1
TM0226,TM0226,240750,241425,TM0226-MONOMER,NC_000853.1
TM0227,TM0227,241492,241965,TM0227-MONOMER,NC_000853.1
TM0228,TM0228,241961,243599,TM0228-MONOMER,NC_000853.1
TM0229,TM0229,243658,244516,TM0229-MONOMER,NC_000853.1
TM0230,TM0230,244521,244998,TM0230-MONOMER,NC_000853.1
TM0231,TM0231,244949,246323,TM0231-MONOMER,NC_000853.1
TM0232,TM0232,246319,247339,TM0232-MONOMER,NC_000853.1
TM0233,TM0233,247335,248430,TM0233-MONOMER,NC_000853.1
TM0234,TM0234,248426,249719,TM0234-MONOMER,NC_000853.1
TM0235,TM0235,249715,250624,TM0235-MONOMER,NC_000853.1
TM0236,TM0236,250620,251901,TM0236-MONOMER,NC_000853.1
TM0237,TM0237,251897,253370,TM0237-MONOMER,NC_000853.1
TM0238,TM0238,253437,253980,TM0238-MONOMER,NC_000853.1
TM0239,TM0239,254019,255132,TM0239-MONOMER,NC_000853.1
TM0240,TM0240,255143,256415,TM0240-MONOMER,NC_000853.1
TM0241,TM0241,256418,257444,TM0241-MONOMER,NC_000853.1
TM_RS01250,TM_RS01250,257455,257713,TM_RS01250-MONOMER,NC_000853.1
TM0243,TM0243,257709,258561,TM0243-MONOMER,NC_000853.1
TM0244,TM0244,258565,259873,TM0244-MONOMER,NC_000853.1
TM0245,TM0245,259869,260826,TM0245-MONOMER,NC_000853.1
TM0246,TM0246,260822,261497,TM0246-MONOMER,NC_000853.1
TM0247,TM0247,261493,262096,TM0247-MONOMER,NC_000853.1
TM0248,TM0248,262092,262668,TM0248-MONOMER,NC_000853.1
TM0249,TM0249,262681,262975,TM0249-MONOMER,NC_000853.1
TM0250,TM0250,262961,263975,TM0250-MONOMER,NC_000853.1
TM0251,TM0251,263979,264231,TM0251-MONOMER,NC_000853.1
TM0252,TM0252,264193,264484,TM0252-MONOMER,NC_000853.1
TM0253,TM0253,264480,264807,TM0253-MONOMER,NC_000853.1
TM0254,TM0254,264808,265262,TM0254-MONOMER,NC_000853.1
TM0255,TM0255,265312,265525,TM0255-MONOMER,NC_000853.1
TM0257,TM0257,265928,266938,TM0257-MONOMER,NC_000853.1
TM0258,TM0258,266930,268832,TM0258-MONOMER,NC_000853.1
TM0259,TM0259,268746,269658,TM0259-MONOMER,NC_000853.1
TM0260,TM0260,269654,270323,TM0260-MONOMER,NC_000853.1
TM0261,TM0261,270335,271544,TM0261-MONOMER,NC_000853.1
TM0262,TM0262,271557,272658,TM0262-MONOMER,NC_000853.1
TM0263,TM0263,272668,274549,TM0263-MONOMER,NC_000853.1
TM0264,TM0264,274545,275265,TM0264-MONOMER,NC_000853.1
TM0265,TM0265,275224,276898,TM0265-MONOMER,NC_000853.1
TM0266,TM0266,277078,277351,TM0266-MONOMER,NC_000853.1
TM0267,TM0267,277379,278732,TM0267-MONOMER,NC_000853.1
TM0268,TM0268,278736,281043,TM0268-MONOMER,NC_000853.1
TM0269,TM0269,281026,281635,TM0269-MONOMER,NC_000853.1
TM0270,TM0270,281621,282467,TM0270-MONOMER,NC_000853.1
TM0271,TM0271,282531,283764,TM0271-MONOMER,NC_000853.1
TM0272,TM0272,283838,286484,TM0272-MONOMER,NC_000853.1
TM0273,TM0273,286531,287473,TM0273-MONOMER,NC_000853.1
TM0274,TM0274,287485,288697,TM0274-MONOMER,NC_000853.1
TM0275,TM0275,288747,289770,TM0275-MONOMER,NC_000853.1
TM0276,TM0276,289788,291279,TM0276-MONOMER,NC_000853.1
TM0277,TM0277,291591,292783,TM0277-MONOMER,NC_000853.1
TM0278,TM0278,292845,293703,TM0278-MONOMER,NC_000853.1
TM0279,TM0279,293702,294545,TM0279-MONOMER,NC_000853.1
TM0280,TM0280,294733,296596,TM0280-MONOMER,NC_000853.1
TM0281,TM0281,296617,298072,TM0281-MONOMER,NC_000853.1
TM0282,TM0282,298100,299171,TM0282-MONOMER,NC_000853.1
TM0283,TM0283,299247,299886,TM0283-MONOMER,NC_000853.1
TM0284,TM0284,299897,301418,TM0284-MONOMER,NC_000853.1
TM0285,TM0285,301421,302633,TM0285-MONOMER,NC_000853.1
TM0286,TM0286,302700,303153,TM0286-MONOMER,NC_000853.1
TM0287,TM0287,303149,304883,TM0287-MONOMER,NC_000853.1
TM0288,TM0288,304875,306672,TM0288-MONOMER,NC_000853.1
TM0289,TM0289,306698,307958,TM0289-MONOMER,NC_000853.1
TM0290,TM0290,308175,309279,TM0290-MONOMER,NC_000853.1
TM0291,TM0291,309271,310528,TM0291-MONOMER,NC_000853.1
TM0292,TM0292,310541,311042,TM0292-MONOMER,NC_000853.1
TM0293,TM0293,311054,312302,TM0293-MONOMER,NC_000853.1
TM0294,TM0294,312304,313360,TM0294-MONOMER,NC_000853.1
TM0295,TM0295,313385,314042,TM0295-MONOMER,NC_000853.1
TM0296,TM0296,314140,315088,TM0296-MONOMER,NC_000853.1
TM0297,TM0297,315196,315970,TM0297-MONOMER,NC_000853.1
TM0298,TM0298,315982,316936,TM0298-MONOMER,NC_000853.1
TM0299,TM0299,316979,318014,TM0299-MONOMER,NC_000853.1
TM0300,TM0300,318251,320087,TM0300-MONOMER,NC_000853.1
TM0301,TM0301,320151,321156,TM0301-MONOMER,NC_000853.1
TM0302,TM0302,321174,322044,TM0302-MONOMER,NC_000853.1
TM0303,TM0303,322046,323033,TM0303-MONOMER,NC_000853.1
TM0304,TM0304,323029,323980,TM0304-MONOMER,NC_000853.1
TM0305,TM0305,323995,326119,TM0305-MONOMER,NC_000853.1
TM0306,TM0306,326124,327465,TM0306-MONOMER,NC_000853.1
TM0307,TM0307,327461,328883,TM0307-MONOMER,NC_000853.1
TM0308,TM0308,328899,331194,TM0308-MONOMER,NC_000853.1
TM0309,TM0309,331513,333490,TM0309-MONOMER,NC_000853.1
TM0310,TM0310,333533,335552,TM0310-MONOMER,NC_000853.1
TM0311,TM0311,335647,336136,TM0311-MONOMER,NC_000853.1
TM0312,TM0312,336186,337173,TM0312-MONOMER,NC_000853.1
TM0313,TM0313,337186,338146,TM0313-MONOMER,NC_000853.1
TM0314,TM0314,338171,338351,TM0314-MONOMER,NC_000853.1
TM0315,TM0315,338445,338697,TM0315-MONOMER,NC_000853.1
TM0316,TM0316,338689,339016,TM0316-MONOMER,NC_000853.1
TM0317,TM0317,338972,341153,TM0317-MONOMER,NC_000853.1
TM0318,TM0318,341149,341773,TM0318-MONOMER,NC_000853.1
TM0319,TM0319,341765,342002,TM0319-MONOMER,NC_000853.1
TM0320,TM0320,342014,342218,TM0320-MONOMER,NC_000853.1
TM0321,TM0321,342202,342787,TM0321-MONOMER,NC_000853.1
TM0322,TM0322,342905,343916,TM0322-MONOMER,NC_000853.1
TM0323,TM0323,343984,344305,TM0323-MONOMER,NC_000853.1
TM0324,TM0324,344454,345738,TM0324-MONOMER,NC_000853.1
TM0325,TM0325,345753,346509,TM0325-MONOMER,NC_000853.1
TM0326,TM0326,346521,347364,TM0326-MONOMER,NC_000853.1
TM0327,TM0327,347381,348365,TM0327-MONOMER,NC_000853.1
TM_t11,TM_t11,348404,348481,TM_t11-tRNA,NC_000853.1
TM0328,TM0328,348514,349441,TM0328-MONOMER,NC_000853.1
TM0329,TM0329,349431,350106,TM0329-MONOMER,NC_000853.1
TM0330,TM0330,350080,351385,TM0330-MONOMER,NC_000853.1
TM0331,TM0331,351381,351945,TM0331-MONOMER,NC_000853.1
TM0332,TM0332,351941,352547,TM0332-MONOMER,NC_000853.1
TM0333,TM0333,352543,353356,TM0333-MONOMER,NC_000853.1
TM0334,TM0334,353343,353997,TM0334-MONOMER,NC_000853.1
TM0335,TM0335,353959,355090,TM0335-MONOMER,NC_000853.1
TM0336,TM0336,355116,356355,TM0336-MONOMER,NC_000853.1
TM0337,TM0337,356351,358055,TM0337-MONOMER,NC_000853.1
TM0339,TM0339,358598,358982,TM0339-MONOMER,NC_000853.1
TM0340,TM0340,358974,359259,TM0340-MONOMER,NC_000853.1
TM0341,TM0341,359248,359479,TM0341-MONOMER,NC_000853.1
TM_RS09550,TM_RS09550,359485,359662,TM_RS09550-MONOMER,NC_000853.1
TM0342,TM0342,359674,360916,TM0342-MONOMER,NC_000853.1
TM0343,TM0343,361172,362189,TM0343-MONOMER,NC_000853.1
TM0344,TM0344,362185,362947,TM0344-MONOMER,NC_000853.1
TM0345,TM0345,362943,364209,TM0345-MONOMER,NC_000853.1
TM0346,TM0346,364205,364967,TM0346-MONOMER,NC_000853.1
TM0347,TM0347,364963,366094,TM0347-MONOMER,NC_000853.1
TM0348,TM0348,366041,367520,TM0348-MONOMER,NC_000853.1
TM0349,TM0349,367516,367951,TM0349-MONOMER,NC_000853.1
TM0350,TM0350,367943,368546,TM0350-MONOMER,NC_000853.1
TM0351,TM0351,369841,371056,TM0351-MONOMER,NC_000853.1
TM0352,TM0352,371042,371747,TM0352-MONOMER,NC_000853.1
TM0353,TM0353,371743,372751,TM0353-MONOMER,NC_000853.1
TM0354,TM0354,372747,374010,TM0354-MONOMER,NC_000853.1
TM0355,TM0355,374025,375012,TM0355-MONOMER,NC_000853.1
TM0356,TM0356,375179,376385,TM0356-MONOMER,NC_000853.1
TM0357,TM0357,376400,376607,TM0357-MONOMER,NC_000853.1
TM0358,TM0358,376603,377518,TM0358-MONOMER,NC_000853.1
TM0359,TM0359,377531,378602,TM0359-MONOMER,NC_000853.1
TM0360,TM0360,378789,379140,TM0360-MONOMER,NC_000853.1
TM0361,TM0361,379136,379460,TM0361-MONOMER,NC_000853.1
TM0362,TM0362,379513,380377,TM0362-MONOMER,NC_000853.1
TM0363,TM0363,380378,382028,TM0363-MONOMER,NC_000853.1
TM0364,TM0364,382024,383350,TM0364-MONOMER,NC_000853.1
TM0365,TM0365,383349,384705,TM0365-MONOMER,NC_000853.1
TM0366,TM0366,384714,385356,TM0366-MONOMER,NC_000853.1
TM0367,TM0367,385327,386005,TM0367-MONOMER,NC_000853.1
TM0368,TM0368,386124,387234,TM0368-MONOMER,NC_000853.1
TM0369,TM0369,387243,387687,TM0369-MONOMER,NC_000853.1
TM0370,TM0370,387683,388412,TM0370-MONOMER,NC_000853.1
TM0371,TM0371,388583,389042,TM0371-MONOMER,NC_000853.1
TM0372,TM0372,389031,392034,TM0372-MONOMER,NC_000853.1
TM0373,TM0373,392267,394058,TM0373-MONOMER,NC_000853.1
TM0374,TM0374,394074,394518,TM0374-MONOMER,NC_000853.1
TM0375,TM0375,394548,395181,TM0375-MONOMER,NC_000853.1
TM0376,TM0376,395215,395941,TM0376-MONOMER,NC_000853.1
TM0378,TM0378,397242,398207,TM0378-MONOMER,NC_000853.1
TM0379,TM0379,398314,399646,TM0379-MONOMER,NC_000853.1
TM0380,TM0380,399670,400005,TM0380-MONOMER,NC_000853.1
TM0381,TM0381,400050,401400,TM0381-MONOMER,NC_000853.1
TM0382,TM0382,401376,402039,TM0382-MONOMER,NC_000853.1
TM0383,TM0383,402067,402568,TM0383-MONOMER,NC_000853.1
TM0384,TM0384,402699,403245,TM0384-MONOMER,NC_000853.1
TM0385,TM0385,403210,405166,TM0385-MONOMER,NC_000853.1
TM0386,TM0386,405247,406213,TM0386-MONOMER,NC_000853.1
TM0387,TM0387,406209,407220,TM0387-MONOMER,NC_000853.1
TM0388,TM0388,407212,408298,TM0388-MONOMER,NC_000853.1
TM0389,TM0389,408294,409200,TM0389-MONOMER,NC_000853.1
