Modified_enzyme,Core_enzyme,Modifications,Source
TM0545-MONOMER_mod_k(1)_mod_mg2(1),TM0545-MONOMER,k(1) AND mg2(1),Homology
TM0550-MONOMER_mod_mg2(1),TM0550-MONOMER,mg2(1),Homology
TM0551-MONOMER_mod_4fe4s(1),TM0551-MONOMER,4fe4s(1),Homology
TM0556-MONOMER_mod_mg2(1)_mod_mn2(1),TM0556-MONOMER,mg2(1) AND mn2(1),Homology
TM0572-MONOMER_mod_pydx5p(1),TM0572-MONOMER,pydx5p(1),Homology
TM0645-MONOMER_mod_mg2(1),TM0645-MONOMER,mg2(1),Homology
TM0645-MONOMER_mod_mn2(1),TM0645-MONOMER,mn2(1),Homology
TM0647-MONOMER_mod_mn2(1),TM0647-MONOMER,mn2(1),Homology
TM0653-MONOMER_mod_4fe4s(1),TM0653-MONOMER,4fe4s(1),Homology
TM0662-MONOMER_mod_pan4p(1),TM0662-MONOMER,pan4p(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_ac(1),TM0662-MONOMER,pan4p(1) AND ac(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_mal(1),TM0662-MONOMER,pan4p(1) AND mal(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_but2e(1),TM0662-MONOMER,pan4p(1) AND but2e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_act(1),TM0662-MONOMER,pan4p(1) AND act(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_but(1),TM0662-MONOMER,pan4p(1) AND but(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3ha(1),TM0662-MONOMER,pan4p(1) AND 3ha(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_egme(1),TM0662-MONOMER,pan4p(1) AND egme(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_ogme(1),TM0662-MONOMER,pan4p(1) AND ogme(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_gme(1),TM0662-MONOMER,pan4p(1) AND gme(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_hgme(1),TM0662-MONOMER,pan4p(1) AND hgme(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_thex2e(1),TM0662-MONOMER,pan4p(1) AND thex2e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3ohex(1),TM0662-MONOMER,pan4p(1) AND 3ohex(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_hex(1),TM0662-MONOMER,pan4p(1) AND hex(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3hhex(1),TM0662-MONOMER,pan4p(1) AND 3hhex(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_pim(1),TM0662-MONOMER,pan4p(1) AND pim(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_epme(1),TM0662-MONOMER,pan4p(1) AND epme(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_opme(1),TM0662-MONOMER,pan4p(1) AND opme(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_pme(1),TM0662-MONOMER,pan4p(1) AND pme(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_hpme(1),TM0662-MONOMER,pan4p(1) AND hpme(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_toct2e(1),TM0662-MONOMER,pan4p(1) AND toct2e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3ooct(1),TM0662-MONOMER,pan4p(1) AND 3ooct(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_oc(1),TM0662-MONOMER,pan4p(1) AND oc(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3hoct(1),TM0662-MONOMER,pan4p(1) AND 3hoct(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_tdec2e(1),TM0662-MONOMER,pan4p(1) AND tdec2e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_cdec3e(1),TM0662-MONOMER,pan4p(1) AND cdec3e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3odec(1),TM0662-MONOMER,pan4p(1) AND 3odec(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_dca(1),TM0662-MONOMER,pan4p(1) AND dca(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3hdec(1),TM0662-MONOMER,pan4p(1) AND 3hdec(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_t3c5ddece(1),TM0662-MONOMER,pan4p(1) AND t3c5ddece(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3ocddec5e(1),TM0662-MONOMER,pan4p(1) AND 3ocddec5e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_tddec2e(1),TM0662-MONOMER,pan4p(1) AND tddec2e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_cddec5e(1),TM0662-MONOMER,pan4p(1) AND cddec5e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3oddec(1),TM0662-MONOMER,pan4p(1) AND 3oddec(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3hcddec5e(1),TM0662-MONOMER,pan4p(1) AND 3hcddec5e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_ddca(1),TM0662-MONOMER,pan4p(1) AND ddca(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3hddec(1),TM0662-MONOMER,pan4p(1) AND 3hddec(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_t3c7mrse(1),TM0662-MONOMER,pan4p(1) AND t3c7mrse(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3ocmrs7e(1),TM0662-MONOMER,pan4p(1) AND 3ocmrs7e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_tde(1),TM0662-MONOMER,pan4p(1) AND tde(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_tmrs2e(1),TM0662-MONOMER,pan4p(1) AND tmrs2e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3omrs(1),TM0662-MONOMER,pan4p(1) AND 3omrs(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3hcmrs7e(1),TM0662-MONOMER,pan4p(1) AND 3hcmrs7e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_myrs(1),TM0662-MONOMER,pan4p(1) AND myrs(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3hmrs(1),TM0662-MONOMER,pan4p(1) AND 3hmrs(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_t3c9palme(1),TM0662-MONOMER,pan4p(1) AND t3c9palme(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3ocpalm9e(1),TM0662-MONOMER,pan4p(1) AND 3ocpalm9e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_hde(1),TM0662-MONOMER,pan4p(1) AND hde(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_tpalm2e(1),TM0662-MONOMER,pan4p(1) AND tpalm2e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3opalm(1),TM0662-MONOMER,pan4p(1) AND 3opalm(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3hcpalm9e(1),TM0662-MONOMER,pan4p(1) AND 3hcpalm9e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_palm(1),TM0662-MONOMER,pan4p(1) AND palm(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3hpalm(1),TM0662-MONOMER,pan4p(1) AND 3hpalm(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_t3c11vace(1),TM0662-MONOMER,pan4p(1) AND t3c11vace(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3ocvac11e(1),TM0662-MONOMER,pan4p(1) AND 3ocvac11e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_toctd2e(1),TM0662-MONOMER,pan4p(1) AND toctd2e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_octe(1),TM0662-MONOMER,pan4p(1) AND octe(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3ooctd(1),TM0662-MONOMER,pan4p(1) AND 3ooctd(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3hcvac11e(1),TM0662-MONOMER,pan4p(1) AND 3hcvac11e(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_ocdca(1),TM0662-MONOMER,pan4p(1) AND ocdca(1),Homology
TM0662-MONOMER_mod_pan4p(1)_mod_3hocta(1),TM0662-MONOMER,pan4p(1) AND 3hocta(1),Homology
TM0665-MONOMER_mod_pydx5p(2),TM0665-MONOMER,pydx5p(2),Homology
TM0692-MONOMER_mod_mg2(1),TM0692-MONOMER,mg2(1),Homology
TM0692-MONOMER_mod_mn2(1),TM0692-MONOMER,mn2(1),Homology
TM0719-MONOMER_mod_zn2(1),TM0719-MONOMER,zn2(1),Homology
TM0729-MONOMER_mod_mn2(1),TM0729-MONOMER,mn2(1),Homology
TM0740-MONOMER_mod_zn2(1),TM0740-MONOMER,zn2(1),Homology
TM0741-MONOMER_mod_mg2(1),TM0741-MONOMER,mg2(1),Homology
TM0751-MONOMER_mod_mg2(1),TM0751-MONOMER,mg2(1),Homology
TM0752-MONOMER_mod_mn2(1),TM0752-MONOMER,mn2(1),Homology
TM0755-MONOMER_mod_fad(1),TM0755-MONOMER,fad(1),Homology
TM0803-MONOMER_mod_mg2(1),TM0803-MONOMER,mg2(1),Homology
TM0814-MONOMER_mod_zn2(1),TM0814-MONOMER,zn2(1),Homology
TM0828-MONOMER_mod_mg2(1),TM0828-MONOMER,mg2(1),Homology
TM0831-MONOMER_mod_pydx5p(6),TM0831-MONOMER,pydx5p(6),Homology
TM0831-MONOMER_mod_pydx5p(1),TM0831-MONOMER,pydx5p(1),Homology
TM0849-MONOMER_mod_zn2(4),TM0849-MONOMER,zn2(4),Homology
TM0862-MONOMER_mod_mg2(1),TM0862-MONOMER,mg2(1),Homology
TM0864-MONOMER_mod_zn2(2),TM0864-MONOMER,zn2(2),Homology
TM0877-MONOMER_mod_mg2(4),TM0877-MONOMER,mg2(4),Homology
TM0882-MONOMER_mod_pydx5p(1),TM0882-MONOMER,pydx5p(1),Homology
TM0889-MONOMER_mod_mn2(1),TM0889-MONOMER,mn2(1),Homology
TM0889-MONOMER_mod_cobalt2(1),TM0889-MONOMER,cobalt2(1),Homology
TM0889-MONOMER_mod_mg2(1),TM0889-MONOMER,mg2(1),Homology
TM0891-MONOMER_mod_mn2(1),TM0891-MONOMER,mn2(1),Homology
TM0913-MONOMER_mod_mg2(1),TM0913-MONOMER,mg2(1),Homology
TM0938-MONOMER_mod_zn2(1),TM0938-MONOMER,zn2(1),Homology
TM0943-MONOMER_mod_mn2(1),TM0943-MONOMER,mn2(1),Homology
TM0954-MONOMER_mod_thmpp(1),TM0954-MONOMER,thmpp(1),Homology
TM0960-MONOMER_mod_k(1)_mod_mg2(1),TM0960-MONOMER,k(1) AND mg2(1),Homology
TM1031-MONOMER_mod_Oxidized(1),TM1031-MONOMER,Oxidized(1),Homology
TM1034-MONOMER_mod_nad(1),TM1034-MONOMER,nad(1),Homology
TM1039-MONOMER_mod_mg2(1),TM1039-MONOMER,mg2(1),Homology
TM1039-MONOMER_mod_mn2(1),TM1039-MONOMER,mn2(1),Homology
TM1040-MONOMER_mod_pydx5p(1),TM1040-MONOMER,pydx5p(1),Homology
TM1041-MONOMER_mod_mn2(1),TM1041-MONOMER,mn2(1),Homology
TM1072-MONOMER_mod_k(1)_mod_zn2(1),TM1072-MONOMER,k(1) AND zn2(1),Homology
TM1073-MONOMER_mod_mg2(1),TM1073-MONOMER,mg2(1),Homology
TM1077-MONOMER_mod_mg2(1)_mod_k(1),TM1077-MONOMER,mg2(1) AND k(1),Homology
TM1077-MONOMER_mod_mg2(1)_mod_nh4(1),TM1077-MONOMER,mg2(1) AND nh4(1),Homology
TM1077-MONOMER_mod_mn2(1)_mod_k(1),TM1077-MONOMER,mn2(1) AND k(1),Homology
TM1077-MONOMER_mod_mn2(1)_mod_nh4(1),TM1077-MONOMER,mn2(1) AND nh4(1),Homology
TM1085-MONOMER_mod_zn2(2),TM1085-MONOMER,zn2(2),Homology
TM1090-MONOMER_mod_mg2(4),TM1090-MONOMER,mg2(4),Homology
TM1093-MONOMER_mod_mg2(1),TM1093-MONOMER,mg2(1),Homology
TM1094-MONOMER_mod_4fe4s(1),TM1094-MONOMER,4fe4s(1),Homology
TM1096-MONOMER_mod_mg2(1),TM1096-MONOMER,mg2(1),Homology
TM1099-MONOMER_mod_mg2(1),TM1099-MONOMER,mg2(1),Homology
TM1102-MONOMER_mod_mg2(2),TM1102-MONOMER,mg2(2),Homology
TM1177-MONOMER_mod_mn2(1),TM1177-MONOMER,mn2(1),Homology
TM1181-MONOMER_mod_mg2(1),TM1181-MONOMER,mg2(1),Homology
TM1190-MONOMER_mod_mg2(1),TM1190-MONOMER,mg2(1),Homology
TM1191-MONOMER_mod_fe2(1)_mod_zn2(1),TM1191-MONOMER,fe2(1) AND zn2(1),Homology
TM1246-MONOMER_mod_mg2(1),TM1246-MONOMER,mg2(1),Homology
TM1247-MONOMER_mod_mg2(1),TM1247-MONOMER,mg2(1),Homology
TM1250-MONOMER_mod_mg2(1),TM1250-MONOMER,mg2(1),Homology
TM1251-MONOMER_mod_k(1)_mod_mg2(1),TM1251-MONOMER,k(1) AND mg2(1),Homology
TM1254-MONOMER_mod_mg2(1),TM1254-MONOMER,mg2(1),Homology
TM1269-MONOMER_mod_4fe4s(1)_mod_2fe2s(1),TM1269-MONOMER,4fe4s(1) AND 2fe2s(1),Homology
TM1270-MONOMER_mod_pydx5p(1),TM1270-MONOMER,pydx5p(1),Homology
TM1286-MONOMER_mod_zn2(1),TM1286-MONOMER,zn2(1),Homology
TM1351-MONOMER_mod_mg2(1)_mod_zn2(1),TM1351-MONOMER,mg2(1) AND zn2(1),Homology
TM1361-MONOMER_mod_zn2(2),TM1361-MONOMER,zn2(2),Homology
TM1372-MONOMER_mod_fe2(1),TM1372-MONOMER,fe2(1),Homology
TM1372-MONOMER_mod_fe2(2),TM1372-MONOMER,fe2(2),Homology
TM1379-MONOMER_mod_mg2(1),TM1379-MONOMER,mg2(1),Homology
TM1383-MONOMER_mod_mg2(1),TM1383-MONOMER,mg2(1),Homology
TM1384-MONOMER_mod_mg2(1),TM1384-MONOMER,mg2(1),Homology
TM1384-MONOMER_mod_mn2(1),TM1384-MONOMER,mn2(1),Homology
TM1393-MONOMER_mod_mg2(1),TM1393-MONOMER,mg2(1),Homology
TM1393-MONOMER_mod_mn2(1),TM1393-MONOMER,mn2(1),Homology
TM1393-MONOMER_mod_cobalt2(1),TM1393-MONOMER,cobalt2(1),Homology
TM1396-MONOMER_mod_zn2(4),TM1396-MONOMER,zn2(4),Homology
TM1398-MONOMER_mod_mg2(1),TM1398-MONOMER,mg2(1),Homology
TM1430-MONOMER_mod_mg2(1),TM1430-MONOMER,mg2(1),Homology
TM1430-MONOMER_mod_mn2(1),TM1430-MONOMER,mn2(1),Homology
TM1443-MONOMER_mod_mg2(1),TM1443-MONOMER,mg2(1),Homology
TM1444-MONOMER_mod_nadph(1)_mod_nadh(1)_mod_fad(1)_mod_cobalt2(1),TM1444-MONOMER,nadph(1) AND nadh(1) AND fad(1) AND cobalt2(1),Homology
TM1450-MONOMER_mod_mg2(1),TM1450-MONOMER,mg2(1),Homology
TM1470-MONOMER_mod_mg2(3),TM1470-MONOMER,mg2(3),Homology
TM1478-MONOMER_mod_fe2(2),TM1478-MONOMER,fe2(2),Homology
TM1479-MONOMER_mod_mg2(1),TM1479-MONOMER,mg2(1),Homology
TM1517-MONOMER_mod_pydx5p(1),TM1517-MONOMER,pydx5p(1),Homology
TM1528-MONOMER_mod_mg2(1),TM1528-MONOMER,mg2(1),Homology
TM1535-MONOMER_mod_mg2(1),TM1535-MONOMER,mg2(1),Homology
TM1549-MONOMER_mod_mg2(1),TM1549-MONOMER,mg2(1),Homology
TM1561-MONOMER_mod_zn2(6),TM1561-MONOMER,zn2(6),Homology
TM1628-MONOMER_mod_mg2(1)_mod_pi(1),TM1628-MONOMER,mg2(1) AND pi(1),Homology
TM1628-MONOMER_mod_mn2(1)_mod_pi(1),TM1628-MONOMER,mn2(1) AND pi(1),Homology
TM1629-MONOMER_mod_mg2(1),TM1629-MONOMER,mg2(1),Homology
TM1644-MONOMER_mod_4fe4s(1),TM1644-MONOMER,4fe4s(1),Homology
TM1645-MONOMER_mod_mg2(1),TM1645-MONOMER,mg2(1),Homology
TM1658-MONOMER_mod_k(4)_mod_mg2(1),TM1658-MONOMER,k(4) AND mg2(1),Homology
TM1658-MONOMER_mod_k(4)_mod_mn2(1),TM1658-MONOMER,k(4) AND mn2(1),Homology
TM1658-MONOMER_mod_k(4)_mod_cobalt2(1),TM1658-MONOMER,k(4) AND cobalt2(1),Homology
TM1658-MONOMER_mod_k(4)_mod_zn2(1),TM1658-MONOMER,k(4) AND zn2(1),Homology
TM1658-MONOMER_mod_k(4)_mod_cd2(1),TM1658-MONOMER,k(4) AND cd2(1),Homology
TM1658-MONOMER_mod_k(4)_mod_ni2(1),TM1658-MONOMER,k(4) AND ni2(1),Homology
TM1658-MONOMER_mod_k(4)_mod_ca2(1),TM1658-MONOMER,k(4) AND ca2(1),Homology
TM1658-MONOMER_mod_nh4(4)_mod_mg2(1),TM1658-MONOMER,nh4(4) AND mg2(1),Homology
TM1658-MONOMER_mod_nh4(4)_mod_mn2(1),TM1658-MONOMER,nh4(4) AND mn2(1),Homology
TM1658-MONOMER_mod_nh4(4)_mod_cobalt2(1),TM1658-MONOMER,nh4(4) AND cobalt2(1),Homology
TM1658-MONOMER_mod_nh4(4)_mod_zn2(1),TM1658-MONOMER,nh4(4) AND zn2(1),Homology
TM1658-MONOMER_mod_nh4(4)_mod_cd2(1),TM1658-MONOMER,nh4(4) AND cd2(1),Homology
TM1658-MONOMER_mod_nh4(4)_mod_ni2(1),TM1658-MONOMER,nh4(4) AND ni2(1),Homology
TM1658-MONOMER_mod_nh4(4)_mod_ca2(1),TM1658-MONOMER,nh4(4) AND ca2(1),Homology
TM1658-MONOMER_mod_tl(4)_mod_mg2(1),TM1658-MONOMER,tl(4) AND mg2(1),Homology
TM1658-MONOMER_mod_tl(4)_mod_mn2(1),TM1658-MONOMER,tl(4) AND mn2(1),Homology
TM1658-MONOMER_mod_tl(4)_mod_cobalt2(1),TM1658-MONOMER,tl(4) AND cobalt2(1),Homology
TM1658-MONOMER_mod_tl(4)_mod_zn2(1),TM1658-MONOMER,tl(4) AND zn2(1),Homology
TM1658-MONOMER_mod_tl(4)_mod_cd2(1),TM1658-MONOMER,tl(4) AND cd2(1),Homology
TM1658-MONOMER_mod_tl(4)_mod_ni2(1),TM1658-MONOMER,tl(4) AND ni2(1),Homology
TM1658-MONOMER_mod_tl(4)_mod_ca2(1),TM1658-MONOMER,tl(4) AND ca2(1),Homology
TM1658-MONOMER_mod_cs(4)_mod_mg2(1),TM1658-MONOMER,cs(4) AND mg2(1),Homology
TM1658-MONOMER_mod_cs(4)_mod_mn2(1),TM1658-MONOMER,cs(4) AND mn2(1),Homology
TM1658-MONOMER_mod_cs(4)_mod_cobalt2(1),TM1658-MONOMER,cs(4) AND cobalt2(1),Homology
TM1658-MONOMER_mod_cs(4)_mod_zn2(1),TM1658-MONOMER,cs(4) AND zn2(1),Homology
TM1658-MONOMER_mod_cs(4)_mod_cd2(1),TM1658-MONOMER,cs(4) AND cd2(1),Homology
TM1658-MONOMER_mod_cs(4)_mod_ni2(1),TM1658-MONOMER,cs(4) AND ni2(1),Homology
TM1658-MONOMER_mod_cs(4)_mod_ca2(1),TM1658-MONOMER,cs(4) AND ca2(1),Homology
TM1658-MONOMER_mod_LI(4)_mod_mg2(1),TM1658-MONOMER,LI(4) AND mg2(1),Homology
TM1658-MONOMER_mod_LI(4)_mod_mn2(1),TM1658-MONOMER,LI(4) AND mn2(1),Homology
TM1658-MONOMER_mod_LI(4)_mod_cobalt2(1),TM1658-MONOMER,LI(4) AND cobalt2(1),Homology
TM1658-MONOMER_mod_LI(4)_mod_zn2(1),TM1658-MONOMER,LI(4) AND zn2(1),Homology
TM1658-MONOMER_mod_LI(4)_mod_cd2(1),TM1658-MONOMER,LI(4) AND cd2(1),Homology
TM1658-MONOMER_mod_LI(4)_mod_ni2(1),TM1658-MONOMER,LI(4) AND ni2(1),Homology
TM1658-MONOMER_mod_LI(4)_mod_ca2(1),TM1658-MONOMER,LI(4) AND ca2(1),Homology
TM1658-MONOMER_mod_na1(4)_mod_mg2(1),TM1658-MONOMER,na1(4) AND mg2(1),Homology
TM1658-MONOMER_mod_na1(4)_mod_mn2(1),TM1658-MONOMER,na1(4) AND mn2(1),Homology
TM1658-MONOMER_mod_na1(4)_mod_cobalt2(1),TM1658-MONOMER,na1(4) AND cobalt2(1),Homology
TM1658-MONOMER_mod_na1(4)_mod_zn2(1),TM1658-MONOMER,na1(4) AND zn2(1),Homology
TM1658-MONOMER_mod_na1(4)_mod_cd2(1),TM1658-MONOMER,na1(4) AND cd2(1),Homology
TM1658-MONOMER_mod_na1(4)_mod_ni2(1),TM1658-MONOMER,na1(4) AND ni2(1),Homology
TM1658-MONOMER_mod_na1(4)_mod_ca2(1),TM1658-MONOMER,na1(4) AND ca2(1),Homology
TM1661-MONOMER_mod_fe2(1),TM1661-MONOMER,fe2(1),Homology
TM1662-MONOMER_mod_cobalt2(1),TM1662-MONOMER,cobalt2(1),Homology
TM1666-MONOMER_mod_zn2(1)_mod_cobalt2(1),TM1666-MONOMER,zn2(1) AND cobalt2(1),Homology
TM1667-MONOMER_mod_mn2(1),TM1667-MONOMER,mn2(1),Homology
TM1687-MONOMER_mod_fmn(1),TM1687-MONOMER,fmn(1),Homology
TM1687-MONOMER_mod_mg2(1),TM1687-MONOMER,mg2(1),Homology
TM1689-MONOMER_mod_mg2(1),TM1689-MONOMER,mg2(1),Homology
TM1692-MONOMER_mod_pydx5p(2),TM1692-MONOMER,pydx5p(2),Homology
TM1705-MONOMER_mod_mg2(6),TM1705-MONOMER,mg2(6),Homology
TM1705-MONOMER_mod_lys__L(1),TM1705-MONOMER,lys__L(1),Homology
TM1714-MONOMER_mod_fad(1),TM1714-MONOMER,fad(1),Homology
TM1715-MONOMER_mod_4fe4s(1),TM1715-MONOMER,4fe4s(1),Homology
TM1728-MONOMER_mod_mg2(1),TM1728-MONOMER,mg2(1),Homology
TM1733-MONOMER_mod_mg2(1),TM1733-MONOMER,mg2(1),Homology
TM1744-MONOMER_mod_pydx5p(1),TM1744-MONOMER,pydx5p(1),Homology
TM1770-MONOMER_mod_thmpp(1),TM1770-MONOMER,thmpp(1),Homology
TM1780-MONOMER_mod_mg2(1),TM1780-MONOMER,mg2(1),Homology
TM1785-MONOMER_mod_pydx5p(1),TM1785-MONOMER,pydx5p(1),Homology
TM1817-MONOMER_mod_mg2(1),TM1817-MONOMER,mg2(1),Homology
TM1820-MONOMER_mod_mg2(1),TM1820-MONOMER,mg2(1),Homology
TM1826-MONOMER_mod_mg2(1),TM1826-MONOMER,mg2(1),Homology
TM1861-MONOMER_mod_mg2(1),TM1861-MONOMER,mg2(1),Homology
TM1878-MONOMER_mod_zn2(1),TM1878-MONOMER,zn2(1),Homology
TM1878-MONOMER_mod_cobalt2(1),TM1878-MONOMER,cobalt2(1),Homology
CPLX-tRNA-PHE-LIGASE_mod_mg2(1),CPLX-tRNA-PHE-LIGASE,mg2(1),Homology
CPLX_CBPS-0_mod_mg2(1),CPLX_CBPS-0,mg2(1),Homology
CPLX_CBPS-0_mod_mn2(1),CPLX_CBPS-0,mn2(1),Homology
