reaction	keff
GMPS2	65
GND	65
GP4GH	65
GRTT	65
GRXR	65
GTHPi	65
GTHRDabc2pp	65
GTHRDabcpp	65
GTHS	65
GTPCI	65
GTPCII	65
GTPDPK	65
H2Otex	65
H2tex	65
H2tpp	65
HAO	65
HBZOPT	65
HCITS	65
HCO3E	65
HISTD	65
HISTP	65
HISTRS	65
HISabcpp	65
HMBS	65
HMPK1	65
HPPK	65
HPPK2	65
HSDy	65
HSERTA	65
HSK	65
HSTPT	65
HYDFDN	65
HYDFDN2r	65
Htex	65
I2FE2ST	65
I4FE4ST	65
ICDHyr	65
ICYSDS	65
IG3PS	65
IGPDH	65
IGPS	65
ILETA	65
ILETRS	65
ILEabcpp	65
ILEtex	65
IMPC	65
IMPD	65
INDOLEt2pp	65
IPDPS	65
IPMD	65
IPPMIa	65
IPPMIb	65
IPPS	65
ISETACabcpp	65
ISETACtex	65
K2L4Aabcpp	65
KARA1	65
KARA2	65
KAS14	65
KAS15	65
Kabcpp	65
Kt2pp	65
Kt3pp	65
Ktex	65
LCARS	65
LCARSyi	65
LDH_D	65
LEUTAi	65
LEUTRS	65
LEUabcpp	65
LEUtex	65
LIPACabcpp	65
LIPAabcpp	65
LIPOCT	65
LIPOS	65
LPLIPAL1A120pp	65
LPLIPAL1A140pp	65
LPLIPAL1A141pp	65
LPLIPAL1A160pp	65
LPLIPAL1A161pp	65
LPLIPAL1A180pp	65
LPLIPAL1A181pp	65
LPLIPAL1E120pp	65
LPLIPAL1E140pp	65
LPLIPAL1E141pp	65
LPLIPAL1E160pp	65
LPLIPAL1E161pp	65
LPLIPAL1E180pp	65
LPLIPAL1E181pp	65
LPLIPAL1G120pp	65
LPLIPAL1G140pp	65
LPLIPAL1G141pp	65
LPLIPAL1G160pp	65
LPLIPAL1G161pp	65
LPLIPAL1G180pp	65
LPLIPAL1G181pp	65
LYSTRS	65
LYSabcpp	65
LYStex	65
MALCOAMT	65
MALTHXabcpp	65
MALTPTabcpp	65
MALTTRabcpp	65
MALTTTRabcpp	65
MALTabcpp	65
MALt2_2pp	65
MAN1PT2	65
MAN6PI	65
MANptspp	65
MCOATA	65
MCTP1Aex	65
MCTP1App	65
MCTP1Bex	65
MCTP2Aex	65
MCTP2App	65
MDDCP1ex	65
MDDCP1pp	65
MDDCP2ex	65
MDDCP2pp	65
MDDCP3ex	65
MDDCP3pp	65
MDDCP4ex	65
MDDCP4pp	65
MDDCP5ex	65
MDDCP5pp	65
MDDEP1pp	65
MDDEP2pp	65
MDDEP3pp	65
MDDEP4pp	65
MDH	65
ME1	65
MECDPDH2	65
MECDPS	65
MEOHtex	65
MEPCT	65
METAOXIGENASE	65
METAT	65
METDabcpp	65
METS	65
METSOXR1	65
METSOXR2	65
METTRS	65
METabcpp	65
MG2tex	65
MG2tpp	65
MG2uabcpp	65
MI1PP	65
MLTGY1pp	65
MLTGY2pp	65
MLTGY3pp	65
MLTGY4pp	65
MN2t3pp	65
MNt2pp	65
MNtex	65
MOBDabcpp	65
MOBDtex	65
MOHMT	65
MPTG	65
MPTG2	65
MPTG2ex	65
MPTGex	65
MPTSS	65
MSO3abcpp	65
MSO3tex	65
MTHFC	65
MTHFD	65
MTHFR2	65
NADDP	65
NADH16pp	65
NADH17pp	65
NADH18pp	65
NADHHR	65
NADHHS	65
NADHPO	65
NADK	65
NADPHHR	65
NADPHHS	65
NADS1	65
NADS2	65
NADTRHD	65
NAt3pp	65
NAtex	65
NDPK1	65
NDPK2	65
NDPK3	65
NDPK4	65
NDPK5	65
NDPK6	65
NDPK7	65
NDPK8	65
NH4tex	65
NH4tpp	65
NITRRED	65
NMNDA	65
NNATr	65
NNDPR	65
NO2tex	65
NO3tex	65
NORED2	65
NPHTLoxi	65
NPHTLoxi2	65
NTD1	65
NTD10	65
NTD11	65
NTD12	65
NTD2	65
NTD3	65
NTD4	65
NTD5	65
NTD6	65
NTD7	65
NTD8	65
NTD9	65
NTP1	65
NTP10	65
NTP3	65
NTP5	65
NTPP10	65
NTPP11	65
NTPP5	65
NTPP7	65
NTPP8	65
NTPP9	65
OCBT	65
OCTDPS	65
OGMEACPD	65
OGMEACPR	65
OGMEACPS	65
OHPBAT	65
OHPHM	65
OMBZLM	65
OMCDC	65
OMPDC	65
OPHBDC	65
OPHHX	65
OPMEACPD	65
OPMEACPR	65
OPMEACPS	65
ORNTAC	65
ORNabcpp	65
OROTt2_2pp	65
ORPT	65
OXDHCOAT	65
P5CR	65
P5CRx	65
PA120abcpp	65
PA140abcpp	65
PA141abcpp	65
PA160abcpp	65
PA161abcpp	65
PA180abcpp	65
PA181abcpp	65
PANTS	65
PAPPT3	65
PAPSR	65
PAPSR2	65
PDH	65
PDX5POi	65
PDX5PS	65
PDX5PSa	65
PE120abcpp	65
PE140abcpp	65
PE141abcpp	65
PE160abcpp	65
PE161abcpp	65
PE180abcpp	65
PE181abcpp	65
PERD	65
PFK	65
PG120abcpp	65
PG140abcpp	65
PG141abcpp	65
PG160abcpp	65
PG161abcpp	65
PG180abcpp	65
PG181abcpp	65
PGAMT	65
PGCD	65
PGI	65
PGK	65
PGL	65
PGLYCP	65
PGM	65
PGP120abcpp	65
PGP140abcpp	65
PGP141abcpp	65
PGP160abcpp	65
PGP161abcpp	65
PGP180abcpp	65
PGP181abcpp	65
PGPP140	65
PGPP160	65
PGPP161	65
PGPP181	65
PGSA120	65
PGSA140	65
PGSA141	65
PGSA160	65
PGSA161	65
PGSA180	65
PGSA181	65
PHEMEabcpp	65
PHENOLOXI	65
PHENOLtex	65
PHETA1	65
PHETRS	65
PIt2rpp	65
PItex	65
PIuabcpp	65
PMDPHT	65
PMEACPE	65
PMPK	65
PNTK	65
PPA	65
PPA2	65
PPAKr	65
PPAtex	65
PPBNGS	65
PPC	65
PPCDC	65
PPDK	65
PPDOy	65
PPGPPDP	65
PPM	65
PPNCL2	65
PPND	65
PPNDH	65
PPS	65
PRAGSr	65
PRAIS	65
PRAIi	65
PRAMPC	65
PRASCSi	65
PRATPP	65
PRFGS	65
PRMICI	65
PROGLYabcpp	65
PROTRS	65
PROabcpp	65
PROt2rpp	65
PRPPS	65
PRUK	65
PSCVT	65
PSD140	65
PSD160	65
PSD161	65
PSD181	65
PSERT	65
PSP_L	65
PSSA140	65
PSSA160	65
PSSA161	65
PSSA181	65
PTA2	65
PTAr	65
PTPATi	65
PTRCTA	65
PTRCabcpp	65
PYK	65
PYK2	65
PYK3	65
PYK4	65
PYK6	65
PYRtex	65
Q8H2ASE	65
QULNS	65
RBCh	65
RBFK	65
RBFSa	65
RBFSb	65
RBPC	65
RIBabcpp	65
RNDR1	65
RNDR1b	65
RNDR2	65
RNDR2b	65
RNDR3	65
RNDR3b	65
RNDR4	65
RNDR4b	65
RNTR1	65
RNTR2	65
RNTR3	65
RPE	65
RPI	65
S2FE2SR	65
S2FE2SS	65
S2FE2SS2	65
S2FE2ST	65
S4FE4SR	65
S4FE4ST	65
SADT2	65
SBP	65
SCYSDS	65
SDPDS	65
SDPTA	65
SELNPS	65
SELabcpp	65
SERAT	65
SERD_L	65
SERTRS	65
SERTRS2	65
SFGTHi	65
SHCHD2	65
SHCHF	65
SHK3Dr	65
SHKK	65
SHSL2r	65
SKMt2pp	65
SLNTabcpp	65
SO3tex	65
SO4tex	65
SPMDabcpp	65
SPMS	65
SPODM	65
SSALx	65
SSALy	65
SUCCt2_2pp	65
SUCDi	65
SUCOAS	65
SULFACabcpp	65
SULFACtex	65
SULR	65
SULabcpp	65
T2DECAI	65
TALA	65
TAURabcpp	65
TAURtex	65
TDPAGTA	65
TDPDRE	65
TDPDRR	65
TDPGDH	65
THD2pp	65
THDPS	65
THFAT	65
THFGLUS	65
THIORDXi	65
THMabcpp	65
THRA	65
THRA2	65
THRD_L	65
THRS	65
THRTRS	65
THRabcpp	65
THZPSN	65
THZPSN3	65
TKT1	65
TKT2	65
TMDS	65
TMPK	65
TMPPP	65
TOLtex	65
TPI	65
TPK1	65
TRDR	65
TRPS1	65
TRPS2	65
TRPS3	65
TRSARr	65
TSULabcpp	65
TSULtex	65
TYRL	65
TYRTA	65
UAAGDS	65
UAG2E	65
UAG2EMA	65
UAGCVT	65
UAGDP	65
UAGPT3	65
UAMAGS	65
UAMAS	65
UAPGR	65
UDCPDP	65
UDCPDPS	65
UDCPDPex	65
UDCPDPpp	65
UDPG4E	65
UGMDDS	65
UM3PL	65
UM4PL	65
UMPK	65
UPP3MT	65
UPP3S	65
UPPDC1	65
UREAtex	65
UREAtpp	65
URIDK2r	65
VALTA	65
VALTRS	65
VALabcpp	65
VALtex	65
XYLabcpp	65
ZN2abcpp	65
ZN2t3pp	65
ZNabcpp	65
Zn2tex	65
chlbenOXI	65
rxn14202d	65
