complex_id,name,genes,mod,replace
CPLX_CYTbc1-0,CytCbc1 reductase using ubiquinol-8,ALW85_RS04225() AND ALW85_RS04230(),,
CPLX_RBPC-0,Ribulose-bisphosphate carboxylase,ALW85_RS09995() AND ALW85_RS10000(),,
CPLX_GLYCTO1-0,Glycolate oxidase,ALW85_RS03520() AND ALW85_RS03530() AND ALW85_RS03525() AND ALW85_RS08710(),,
CPLX_FRD2-0,Fumarate reductase,ALW85_RS05450() AND ALW85_RS05455() AND ALW85_RS12360(),,
CPLX_NADH16pp-0,NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm),ALW85_RS09225() AND ALW85_RS09240() AND ALW85_RS09190() AND ALW85_RS09230() AND ALW85_RS09185() AND ALW85_RS09205() AND ALW85_RS09245() AND ALW85_RS09210() AND ALW85_RS09250() AND ALW85_RS09200() AND ALW85_RS09215() AND ALW85_RS09195(),,
ALW85_RS11555-MONOMER,,,Oxidized(1),
ALW85_RS02345-MONOMER,,,mg2(1),
ALW85_RS11575-MONOMER,,,mg2(1),
ALW85_RS11575-MONOMER,,,mn2(1),
ALW85_RS11585-MONOMER,,,mg2(1),
ALW85_RS00410-MONOMER,,,mg2(1),
ALW85_RS11605-MONOMER,,,fmn(1),
ALW85_RS00415-MONOMER,,,mg2(1) AND k(1),
ALW85_RS00415-MONOMER,,,mg2(1) AND nh4(1),
ALW85_RS00415-MONOMER,,,mn2(1) AND k(1),
ALW85_RS00415-MONOMER,,,mn2(1) AND nh4(1),
ALW85_RS09515-MONOMER,,,mg2(1) AND pi(1),
ALW85_RS09515-MONOMER,,,mn2(1) AND pi(1),
ALW85_RS09525-MONOMER,,,mg2(1),
ALW85_RS05160-MONOMER,,,k(1) AND mg2(1),
ALW85_RS00425-MONOMER,,,mg2(2),
ALW85_RS00570-MONOMER,,,4fe4s(1),
ALW85_RS05435-MONOMER,,,mg2(4),
ALW85_RS05440-MONOMER,,,mg2(1),
ALW85_RS09580-MONOMER,,,mg2(1),
ALW85_RS09585-MONOMER,,,mn2(1),
ALW85_RS11770-MONOMER,,,mg2(1),
ALW85_RS11780-MONOMER,,,mg2(1),
ALW85_RS11785-MONOMER,,,mg2(1),
ALW85_RS01895-MONOMER,,,mg2(1),
ALW85_RS04560-MONOMER,,,mn2(1),
ALW85_RS03400-MONOMER,,,nadph(1) AND nadh(1) AND fad(1) AND cobalt2(1),
ALW85_RS02665-MONOMER,,,mn2(1),
ALW85_RS00905-MONOMER,,,pydx5p(2),
ALW85_RS11915-MONOMER,,,mg2(1),
ALW85_RS02755-MONOMER,,,mg2(1),
ALW85_RS11980-MONOMER,,,mg2(1),
ALW85_RS09675-MONOMER,,,4fe4s(1),
ALW85_RS12000-MONOMER,,,4fe4s(1) AND 2fe2s(1),
ALW85_RS03100-MONOMER,,,mg2(1),
ALW85_RS00730-MONOMER,,,zn2(1),
ALW85_RS12105-MONOMER,,,mg2(1),
ALW85_RS12105-MONOMER,,,mn2(1),
ALW85_RS00935-MONOMER,,,mg2(1),
ALW85_RS12120-MONOMER,,,mg2(2),
ALW85_RS00940-MONOMER,,,mg2(1),
ALW85_RS00940-MONOMER,,,mn2(1),
ALW85_RS00590-MONOMER,,,zn2(1) AND cobalt2(1),
ALW85_RS12175-MONOMER,,,4fe4s(1),
ALW85_RS02670-MONOMER,,,mg2(1),
ALW85_RS03105-MONOMER,,,dpm(1),
ALW85_RS03450-MONOMER,,,k(4) AND mg2(1),
ALW85_RS03450-MONOMER,,,k(4) AND mn2(1),
ALW85_RS03450-MONOMER,,,k(4) AND cobalt2(1),
ALW85_RS03450-MONOMER,,,k(4) AND zn2(1),
ALW85_RS03450-MONOMER,,,k(4) AND cd2(1),
ALW85_RS03450-MONOMER,,,k(4) AND ni2(1),
ALW85_RS03450-MONOMER,,,k(4) AND ca2(1),
ALW85_RS03450-MONOMER,,,nh4(4) AND mg2(1),
ALW85_RS03450-MONOMER,,,nh4(4) AND mn2(1),
ALW85_RS03450-MONOMER,,,nh4(4) AND cobalt2(1),
ALW85_RS03450-MONOMER,,,nh4(4) AND zn2(1),
ALW85_RS03450-MONOMER,,,nh4(4) AND cd2(1),
ALW85_RS03450-MONOMER,,,nh4(4) AND ni2(1),
ALW85_RS03450-MONOMER,,,nh4(4) AND ca2(1),
ALW85_RS03450-MONOMER,,,tl(4) AND mg2(1),
ALW85_RS03450-MONOMER,,,tl(4) AND mn2(1),
ALW85_RS03450-MONOMER,,,tl(4) AND cobalt2(1),
ALW85_RS03450-MONOMER,,,tl(4) AND zn2(1),
ALW85_RS03450-MONOMER,,,tl(4) AND cd2(1),
ALW85_RS03450-MONOMER,,,tl(4) AND ni2(1),
ALW85_RS03450-MONOMER,,,tl(4) AND ca2(1),
ALW85_RS03450-MONOMER,,,cs(4) AND mg2(1),
ALW85_RS03450-MONOMER,,,cs(4) AND mn2(1),
ALW85_RS03450-MONOMER,,,cs(4) AND cobalt2(1),
ALW85_RS03450-MONOMER,,,cs(4) AND zn2(1),
ALW85_RS03450-MONOMER,,,cs(4) AND cd2(1),
ALW85_RS03450-MONOMER,,,cs(4) AND ni2(1),
ALW85_RS03450-MONOMER,,,cs(4) AND ca2(1),
ALW85_RS03450-MONOMER,,,LI(4) AND mg2(1),
ALW85_RS03450-MONOMER,,,LI(4) AND mn2(1),
ALW85_RS03450-MONOMER,,,LI(4) AND cobalt2(1),
ALW85_RS03450-MONOMER,,,LI(4) AND zn2(1),
ALW85_RS03450-MONOMER,,,LI(4) AND cd2(1),
ALW85_RS03450-MONOMER,,,LI(4) AND ni2(1),
ALW85_RS03450-MONOMER,,,LI(4) AND ca2(1),
ALW85_RS03450-MONOMER,,,na1(4) AND mg2(1),
ALW85_RS03450-MONOMER,,,na1(4) AND mn2(1),
ALW85_RS03450-MONOMER,,,na1(4) AND cobalt2(1),
ALW85_RS03450-MONOMER,,,na1(4) AND zn2(1),
ALW85_RS03450-MONOMER,,,na1(4) AND cd2(1),
ALW85_RS03450-MONOMER,,,na1(4) AND ni2(1),
ALW85_RS03450-MONOMER,,,na1(4) AND ca2(1),
ALW85_RS12280-MONOMER,,,mg2(6),
ALW85_RS12280-MONOMER,,,lys__L(1),
ALW85_RS03255-MONOMER,,,fe2(1),
ALW85_RS09770-MONOMER,,,mn2(1),
ALW85_RS07340-MONOMER,,,mn2(1),
ALW85_RS12335-MONOMER,,,mg2(1),
ALW85_RS09775-MONOMER,,,fmnh2(1),
ALW85_RS09775-MONOMER,,,fadh2(1),
ALW85_RS12355-MONOMER,,,pydx5p(1),
ALW85_RS03460-MONOMER,,,fad(1),
ALW85_RS05175-MONOMER,,,mg2(1),
ALW85_RS12450-MONOMER,,,Oxidized(1),
ALW85_RS09820-MONOMER,,,hemed(6),
ALW85_RS01920-MONOMER,,,mg2(1),
ALW85_RS04745-MONOMER,,,zn2(1),
ALW85_RS07395-MONOMER,,,mg2(1),
ALW85_RS07395-MONOMER,,,mn2(1),
ALW85_RS07395-MONOMER,,,cobalt2(1),
ALW85_RS08475-MONOMER,,,zn2(1) AND cbl1(1),
ALW85_RS00145-MONOMER,,,pydx5p(1),
ALW85_RS09850-MONOMER,,,fad(1),
ALW85_RS08480-MONOMER,,,mg2(1) AND zn2(1),
ALW85_RS09855-MONOMER,,,pydx5p(6),
ALW85_RS09855-MONOMER,,,pydx5p(1),
ALW85_RS05180-MONOMER,,,fad(1),
ALW85_RS07420-MONOMER,,,pydx5p(1),
ALW85_RS05055-MONOMER,,,mg2(1),
ALW85_RS05840-MONOMER,,,mg2(1),
ALW85_RS03805-MONOMER,,,zn2(2),
ALW85_RS00750-MONOMER,,,pydx5p(1),
ALW85_RS04585-MONOMER,,,mg2(1),
ALW85_RS07450-MONOMER,,,pydx5p(1),
ALW85_RS07455-MONOMER,,,mg2(1),
ALW85_RS09950-MONOMER,,,Oxidized(1),
ALW85_RS05915-MONOMER,,,zn2(6),
ALW85_RS07470-MONOMER,,,ni2(1),
ALW85_RS07475-MONOMER,,,2fe2s(1),
ALW85_RS07475-MONOMER,,,4fe4s(1),
ALW85_RS07480-MONOMER,,,mg2(1),
ALW85_RS03650-MONOMER,,,mg2(1),
ALW85_RS03280-MONOMER,,,zn2(2),
ALW85_RS07515-MONOMER,,,zn2(1),
ALW85_RS07520-MONOMER,,,mg2(1),
ALW85_RS03655-MONOMER,,,pydx5p(1),
ALW85_RS07530-MONOMER,,,pydx5p(1),
ALW85_RS08605-MONOMER,,,pan4p(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND ac(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND mal(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND but2e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND act(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND but(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3ha(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND egme(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND ogme(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND gme(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND hgme(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND thex2e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3ohex(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND hex(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3hhex(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND pim(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND epme(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND opme(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND pme(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND hpme(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND toct2e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3ooct(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND oc(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3hoct(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND tdec2e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND cdec3e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3odec(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND dca(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3hdec(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND t3c5ddece(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3ocddec5e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND tddec2e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND cddec5e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3oddec(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3hcddec5e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND ddca(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3hddec(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND t3c7mrse(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3ocmrs7e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND tde(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND tmrs2e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3omrs(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3hcmrs7e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND myrs(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3hmrs(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND t3c9palme(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3ocpalm9e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND hde(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND tpalm2e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3opalm(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3hcpalm9e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND palm(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3hpalm(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND t3c11vace(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3ocvac11e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND toctd2e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND octe(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3ooctd(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3hcvac11e(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND ocdca(1),
ALW85_RS08605-MONOMER,,,pan4p(1) AND 3hocta(1),
ALW85_RS01940-MONOMER,,,mn2(1),
ALW85_RS07550-MONOMER,,,pydx5p(1),
ALW85_RS00760-MONOMER,,,mg2(1),
ALW85_RS00760-MONOMER,,,mn2(1),
ALW85_RS00760-MONOMER,,,ca2(1),
ALW85_RS07565-MONOMER,,,fe2(1),
ALW85_RS07565-MONOMER,,,fe2(2),
ALW85_RS03660-MONOMER,,,pydx5p(1),
ALW85_RS09970-MONOMER,,,mg2(1),
ALW85_RS00235-MONOMER,,,zn2(1),
ALW85_RS05945-MONOMER,,,mn2(2),
ALW85_RS05955-MONOMER,,,zn2(2),
ALW85_RS00765-MONOMER,,,4fe4s(1),
ALW85_RS07610-MONOMER,,,ca2(1),
ALW85_RS10030-MONOMER,,,zn2(1),
ALW85_RS06025-MONOMER,,,mg2(1),
ALW85_RS06025-MONOMER,,,mn2(1),
ALW85_RS08680-MONOMER,,,cobalt2(1) AND zn2(1),
ALW85_RS08680-MONOMER,,,mn2(1) AND zn2(1),
ALW85_RS08680-MONOMER,,,ni2(1) AND zn2(1),
ALW85_RS06030-MONOMER,,,thmpp(1),
ALW85_RS01955-MONOMER,,,fad(1),
ALW85_RS07625-MONOMER,,,zn2(2),
ALW85_RS10050-MONOMER,,,zn2(4),
ALW85_RS10065-MONOMER,,,mg2(1),
ALW85_RS00055-MONOMER,,,mg2(1),
ALW85_RS01715-MONOMER,,,mg2(1) AND k(1),
ALW85_RS01715-MONOMER,,,mn2(1) AND k(1),
ALW85_RS07650-MONOMER,,,zn2(1),
ALW85_RS01960-MONOMER,,,mg2(1),
ALW85_RS07655-MONOMER,,,fmn(1),
ALW85_RS07655-MONOMER,,,mg2(1),
ALW85_RS10135-MONOMER,,,zn2(4),
ALW85_RS05265-MONOMER,,,mg2(1),
ALW85_RS05265-MONOMER,,,ca2(1),
ALW85_RS02565-MONOMER,,,nad(1),
ALW85_RS03835-MONOMER,,,mg2(1),
ALW85_RS06150-MONOMER,,,mg2(1),
ALW85_RS10165-MONOMER,,,mg2(1),
ALW85_RS10180-MONOMER,,,pydx5p(1),
ALW85_RS10210-MONOMER,,,mg2(1),
ALW85_RS00785-MONOMER,,,mg2(4),
ALW85_RS01730-MONOMER,,,thmpp(1) AND mn2(1) AND mg2(1),
ALW85_RS08780-MONOMER,,,mg2(1),
ALW85_RS10250-MONOMER,,,fe2(1),
ALW85_RS08785-MONOMER,,,mg2(1),
ALW85_RS10255-MONOMER,,,mg2(1) AND k(1),
ALW85_RS10290-MONOMER,,,mg2(2),
ALW85_RS03540-MONOMER,,,mg2(1),
ALW85_RS10310-MONOMER,,,mg2(1),
ALW85_RS10310-MONOMER,,,mn2(1),
ALW85_RS10310-MONOMER,,,cobalt2(1),
ALW85_RS10310-MONOMER,,,fe2(1),
ALW85_RS10310-MONOMER,,,ca2(1),
ALW85_RS10310-MONOMER,,,k(1),
ALW85_RS10315-MONOMER,,,cobalt2(1) AND nad(1),
ALW85_RS10320-MONOMER,,,mg2(1),
ALW85_RS02995-MONOMER,,,mg2(1),
ALW85_RS10395-MONOMER,,,ca2(1) AND pqq(1),
ALW85_RS02795-MONOMER,,,mg2(1),
ALW85_RS00490-MONOMER,,,k(1) AND mg2(1),
ALW85_RS08910-MONOMER,,,mn2(1),
ALW85_RS08910-MONOMER,,,cobalt2(1),
ALW85_RS08910-MONOMER,,,mg2(1),
ALW85_RS01760-MONOMER,,,pydx5p(1),
ALW85_RS07730-MONOMER,,,mg2(1),
ALW85_RS08915-MONOMER,,,mg2(1) AND k(1),
ALW85_RS08920-MONOMER,,,mg2(1),
ALW85_RS03550-MONOMER,,,nad(1),
ALW85_RS07785-MONOMER,,,4fe4s(2),
ALW85_RS08990-MONOMER,,,mg2(1),
ALW85_RS01775-MONOMER,,,pydx5p(1),
ALW85_RS10575-MONOMER,,,mg2(1),
ALW85_RS07790-MONOMER,,,4fe4s(1),
ALW85_RS04970-MONOMER,,,cobalt2(1),
ALW85_RS01455-MONOMER,,,fe2(2),
ALW85_RS09005-MONOMER,,,mn2(1),
ALW85_RS09005-MONOMER,,,mg2(1),
ALW85_RS02460-MONOMER,,,pydx5p(1),
ALW85_RS09025-MONOMER,,,mg2(1),
ALW85_RS10660-MONOMER,,,acetyl(1),
ALW85_RS00520-MONOMER,,,mg2(1),
ALW85_RS02015-MONOMER,,,4fe4s(1),
ALW85_RS02305-MONOMER,,,zn2(2),
ALW85_RS09080-MONOMER,,,mg2(1),
ALW85_RS12820-MONOMER,,,zn2(1),
