,query,evalue
Rv0322,b2028,1.86e-41
Rv0334,b2039,3.61e-131
Rv0337c,b2290,0.0
Rv0346c,b1453,0.0
Rv0350,b0014,0.0
Rv0352,b0015,6.85e-93
Rv0357c,b4177,6.95e-155
Rv0363c,b2925,3.0600000000000003e-75
Rv0364,b2317,1.84e-46
Rv0373c,b2866,1.98e-74
Rv0374c,b0286,1.54e-33
Rv0375c,b2867,1.84e-18
Rv0376c,b2875,4.09e-18
Rv0384c,b2592,0.0
Rv0389,b1849,3.95e-80
Rv0405,b1092,5.260000000000001e-31
Rv0408,b2297,8.02e-132
Rv0409,b2296,2.43e-92
Rv0411c,b0863,2.21e-25
Rv0414c,b3993,6.38e-20
Rv0417,b3991,3.11e-76
Rv0422c,b2103,1.71e-51
Rv0423c,b3994,0.0
Rv0427c,b1749,1.0400000000000002e-27
Rv0429c,b3287,8.35e-24
Rv0433,b0581,5.660000000000001e-47
Rv0438c,b0827,2.29e-62
Rv0440,b4143,0.0
Rv0457c,b1845,1.94e-26
Rv0458,b3588,0.0
Rv0462,b0116,2.52e-80
Rv0467,b4015,0.0
Rv0468,b1395,7.71e-57
Rv0473,b4336,2.3600000000000003e-58
Rv0478,b4381,4.1e-18
Rv0482,b3972,1.8600000000000002e-43
Rv0484c,b1539,1.25e-47
Rv0485,b0676,7.27e-17
Rv0486,b3631,1.08e-11
Rv0488,b2923,1.47e-28
Rv0489,b0755,1.76e-80
Rv0490,b0400,1.34e-38
Rv0491,b0399,7.85e-50
Rv0494,b4324,1.19e-18
Rv0500,b0386,5.13e-40
Rv0509,b1210,1.67e-56
Rv0510,b3805,3.93e-63
Rv0512,b0369,5.96e-93
Rv0522,b2663,1.15e-116
Rv0524,b0154,1.59e-140
Rv0533c,b1091,9.869999999999999e-60
Rv0534c,b3930,6.1799999999999996e-40
Rv0545c,b3493,8.3e-21
Rv0548c,b2262,3.5900000000000003e-79
Rv0555,b2264,1.76e-38
Rv0558,b3833,2.21e-58
Rv0562,b3187,1.79e-45
Rv0563,b1829,5.09e-26
Rv0566c,b0426,2.1999999999999998e-38
Rv0620,b0757,2.11e-61
Rv0629c,b2819,3.83e-76
Rv0630c,b2820,3.53e-85
Rv0631c,b2822,7.49e-97
Rv0639,b3982,9.56e-44
Rv0640,b3983,5.04e-58
Rv0641,b3984,3.89e-64
Rv0644c,b1661,1.02e-46
Rv0647c,b3835,2.43e-41
Rv0648,b0732,1.89e-19
Rv0650,b1119,5.6e-30
Rv0651,b3985,4.03e-19
Rv0652,b3986,5.26e-19
Rv0655,b3195,2.46e-53
Rv0667,b3987,0.0
Rv0668,b3988,0.0
Rv0670,b2159,1.15e-16
Rv0672,b4187,1.8899999999999998e-136
Rv0682,b3342,8.02e-61
Rv0683,b3341,8.93e-58
Rv0684,b3340,0.0
Rv0685,b3980,0.0
Rv0700,b3321,2.7e-41
Rv0701,b3320,1.0699999999999999e-67
Rv0702,b3319,6.87e-35
Rv0703,b3318,1.2e-11
Rv0704,b3317,1.34e-106
Rv0705,b3316,4.62e-41
Rv0706,b3315,1.51e-32
Rv0707,b3314,8.8e-80
Rv0708,b3313,6.27e-44
Rv0710,b3311,4.52e-25
Rv0714,b3310,1.1399999999999999e-54
Rv0715,b3309,1.28e-17
Rv0716,b3308,9.75e-72
Rv0718,b3306,2.58e-41
Rv0719,b3305,4.86e-48
Rv0720,b3304,6.86e-17
Rv0721,b3303,2.41e-60
Rv0722,b3302,5.87e-13
Rv0723,b3301,5.73e-19
Rv0724,b1766,1.05e-62
Rv0727c,b2800,1.7100000000000001e-31
Rv0729,b3564,1.1400000000000001e-21
Rv0732,b3300,2.58e-96
Rv0733,b0474,2.1899999999999998e-40
Rv0751c,b3125,1.16e-43
Rv0761c,b0356,1.7400000000000002e-57
Rv0772,b4005,6.75e-101
Rv0777,b1131,1.91e-11
Rv0783c,b3754,5.79e-49
Rv0792c,b3375,1.48e-15
Rv0799c,b2431,1.94e-52
Rv0803,b2557,2.1900000000000002e-37
Rv0805,b3032,5.37e-16
Rv0808,b2312,5.03e-94
Rv0809,b2499,1.78e-100
Rv0820,b3725,6.01e-100
Rv0823c,b3260,5e-49
Rv0838,b1488,1.53e-28
Rv0844c,b2193,2.11e-31
Rv0846c,b0123,9.9e-14
Rv0849,b1065,1.13e-28
Rv0858c,b0600,1.03e-83
Rv0859,b1397,1.34e-103
Rv0860,b2341,4.19e-98
Rv0865,b0009,2.86e-20
Rv0870c,b0961,1.48e-22
Rv0896,b0720,2.23e-165
Rv0899,b3552,2.85e-22
Rv0904c,b2316,1.96e-44
Rv0917,b0314,2.1e-108
Rv0924c,b2392,3.12e-105
Rv0930,b3726,2.02e-43
Rv0934,b3728,1.63e-43
Rv0935,b3727,5.6599999999999994e-61
Rv0940c,b1012,2.93e-18
Rv0946c,b4025,0.0
Rv0949,b3813,2.18e-158
Rv0950c,b3613,1.09e-16
Rv0951,b0728,3.3900000000000004e-85
Rv0952,b0729,3.46e-98
Rv0956,b2500,5.11e-32
Rv0957,b4006,2.75e-146
Rv0969,b0484,1.49e-144
Rv0981,b0571,5.08e-58
Rv0985c,b3291,3.42e-17
Rv0986,b0495,3.06e-57
Rv0992c,b2912,4.42e-11
Rv0993,b1236,2.19e-55
Rv0995,b1066,5.98e-18
Rv1003,b3146,4.42e-50
Rv1007c,b2114,6.56e-49
Rv1008,b1100,1.6400000000000002e-43
Rv1010,b0051,2.75e-39
Rv1011,b1208,9.57e-19
Rv1014c,b1204,1.38e-34
Rv1015c,b2185,2.82e-11
Rv1017c,b1207,1.5e-80
Rv1018c,b3730,7.880000000000001e-97
Rv1020,b1114,0.0
Rv1021,b2781,2.72e-25
Rv1023,b2779,3.01e-157
Rv1026,b3779,6.46e-20
Rv1027c,b0694,3.18e-74
Rv1028c,b0695,1.04e-124
Rv1029,b0698,0.0
Rv1030,b0697,0.0
Rv1031,b0696,2.2599999999999999e-41
Rv1063c,b1234,1.01e-48
Rv1070c,b1393,4.3500000000000003e-75
Rv1079,b3939,3.6300000000000002e-99
Rv1080c,b3181,6.18e-19
Rv1085c,b2899,2.48e-19
Rv1092c,b3974,6.5e-116
Rv1098c,b1611,1.97e-143
Rv1099c,b3925,1.19e-86
Rv1106c,b0868,1.47e-14
Rv1108c,b2509,1.18e-51
Rv1110,b0029,1.78e-109
Rv1112,b1203,6.0200000000000005e-124
Rv1127c,b1702,6.81e-12
Rv1130,b0334,7.59e-18
Rv1131,b0333,1.39e-76
Rv1133c,b3829,0.0
Rv1142c,b1394,1.04e-39
Rv1151c,b1120,5.78e-41
Rv1160,b1759,5.23e-15
Rv1161,b1468,0.0
Rv1162,b1467,0.0
Rv1165,b3871,0.0
Rv1175c,b3081,0.0
Rv1178,b2379,8.03e-43
Rv1187,b1014,6.89e-44
Rv1200,b3523,2.46e-82
Rv1210,b3549,7.03e-53
Rv1213,b3430,4.89e-107
Rv1223,b0161,2.36e-46
Rv1229c,b2113,1.7e-50
Rv1236,b1311,1.3500000000000001e-27
Rv1237,b1312,1.11e-36
Rv1238,b3450,1.56e-111
Rv1239c,b3816,2.4e-14
Rv1248c,b0726,0.0
Rv1250,b2686,1.2099999999999999e-42
Rv1253,b3162,2.17e-162
Rv1257c,b2979,1.55e-91
Rv1272c,b0914,7.359999999999999e-91
Rv1279,b0311,1.16e-95
Rv1281c,b0829,2.94e-153
Rv1282c,b1245,5.24e-54
Rv1285,b2752,1.6e-100
Rv1286,b2751,3.2e-132
Rv1287,b2531,1.33e-11
Rv1292,b1876,1.5400000000000002e-31
Rv1293,b2838,1.9600000000000001e-31
Rv1297,b3783,5.1200000000000005e-143
Rv1298,b3936,1.19e-23
Rv1299,b1211,1.6e-90
Rv1300,b1212,2.63e-20
Rv1301,b3282,5.97e-15
Rv1302,b3784,1.91e-21
Rv1304,b3738,5.4699999999999996e-24
Rv1308,b3734,0.0
Rv1309,b3733,6.679999999999999e-54
Rv1310,b3732,0.0
Rv1315,b3189,3.66e-107
Rv1316c,b1335,8.98e-37
Rv1317c,b2068,6.449999999999999e-30
Rv1323,b2844,4.17e-102
Rv1324,b0492,7.74e-18
Rv1326c,b3432,0.0
Rv1328,b3417,2.52e-16
Rv1329c,b1808,1.26e-85
Rv1338,b3967,1.2199999999999999e-24
Rv1340,b3643,7.36e-85
Rv1341,b2954,2.21e-49
Rv1350,b2426,2.92e-51
Rv1354c,b1285,9.870000000000001e-70
Rv1380,b4245,2.42e-38
Rv1381,b0512,1.3499999999999999e-48
Rv1383,b0032,6.18e-99
Rv1384,b0033,0.0
Rv1389,b3648,2.96e-39
Rv1391,b3639,2.31e-71
Rv1392,b2942,5.59e-157
Rv1395,b3516,7.27e-16
Rv1400c,b0476,7.260000000000001e-27
Rv1402,b3935,3.6399999999999994e-23
Rv1406,b3288,9.359999999999999e-54
Rv1407,b3289,1.73e-38
Rv1408,b3386,1.61e-58
Rv1409,b0414,4.51e-72
Rv1412,b1662,8.65e-32
Rv1415,b1277,7.22e-61
Rv1416,b0415,1.1500000000000001e-29
Rv1420,b1913,3.33e-116
Rv1421,b3205,3.11e-62
Rv1422,b0780,1.83e-36
Rv1436,b1779,3.99e-113
Rv1437,b2926,7.600000000000001e-85
Rv1438,b3919,8.640000000000001e-57
Rv1442,b3551,0.0
Rv1447c,b1852,1.08e-128
Rv1448c,b2464,1e-10
Rv1449c,b2465,0.0
Rv1451,b0428,1.6900000000000002e-35
Rv1454c,b4051,1.34e-80
Rv1461,b1683,2.28e-64
Rv1462,b1681,4.77e-17
Rv1463,b1682,8.49e-80
Rv1464,b1680,2.29e-122
Rv1473,b0820,2.76e-75
Rv1475c,b1276,0.0
Rv1477,b1655,4.46e-17
Rv1483,b1093,5.93e-65
Rv1484,b1288,5.15e-32
Rv1488,b0489,4.27e-70
Rv1491c,b1752,8.4e-11
Rv1493,b2917,0.0
Rv1496,b2918,5.2e-93
Rv1500,b2351,3.04e-45
Rv1511,b2053,5.49e-133
Rv1512,b2052,4.96e-117
Rv1514c,b2055,3.26e-14
Rv1536,b0026,8.3e-90
Rv1538c,b2957,3.69e-27
Rv1540,b2594,3.49e-44
Rv1547,b0184,0.0
Rv1552,b4154,0.0
Rv1553,b4153,6.4e-86
Rv1554,b4152,1.24e-20
Rv1559,b3772,2.21e-56
Rv1564c,b3431,0.0
Rv1568,b0774,9.64e-143
Rv1589,b0775,5.68e-59
Rv1594,b0750,1.26e-48
Rv1595,b2574,6.01e-94
Rv1596,b0109,1.6500000000000001e-56
Rv1599,b2020,3.58e-75
Rv1600,b2021,4.93e-38
Rv1601,b2022,4.8e-45
Rv1602,b2023,4.56e-37
Rv1603,b2024,3.7500000000000003e-32
Rv1605,b2025,4.79e-68
Rv1606,b2026,1.56e-25
Rv1607,b1216,2.13e-59
Rv1609,b1264,6.06e-91
Rv1611,b1262,1.76e-35
Rv1612,b1261,6.47e-146
Rv1613,b1260,8.76e-22
Rv1617,b1676,3.82e-111
Rv1621c,b0887,1.2700000000000001e-64
Rv1622c,b0734,5.28e-54
Rv1623c,b0978,3.3299999999999996e-94
Rv1629,b3863,5.4500000000000005e-157
Rv1630,b0911,3.25e-92
Rv1631,b0103,5.5699999999999996e-30
Rv1633,b0779,0.0
Rv1638,b4058,0.0
Rv1641,b1718,1.59e-45
Rv1643,b1716,4.37e-35
Rv1644,b3651,1.11e-17
Rv1649,b1714,2.25e-98
Rv1650,b1713,2.38e-102
Rv1652,b3958,3.45e-44
Rv1654,b3959,6.36e-14
Rv1655,b1748,7.16e-101
Rv1656,b4254,1.3e-71
Rv1657,b3237,4.23e-12
Rv1658,b3172,3.96e-31
Rv1659,b3960,3.8800000000000004e-107
Rv1672c,b2246,1.43e-57
Rv1686c,b0792,9.26e-15
Rv1689,b1637,1.28e-135
Rv1692,b0675,5.84e-21
Rv1695,b2615,2.65e-32
Rv1696,b2616,6.92e-71
Rv1699,b2780,0.0
Rv1701,b2894,9.65e-66
Rv1704c,b4208,0.0
Rv1707,b1206,1.99e-52
Rv1711,b1269,1.08e-41
Rv1712,b0910,4.19e-49
Rv1713,b2511,5.0800000000000005e-86
Rv1719,b3574,2.57e-27
Rv1730c,b4150,3.44e-16
Rv1745c,b2889,6.82e-43
Rv1751,b0662,1.33e-16
Rv1781c,b3416,5.11e-88
Rv1811,b3508,4.9300000000000006e-21
Rv1819c,b1496,2.4100000000000003e-73
Rv1826,b2904,1.4199999999999999e-42
Rv1832,b2903,0.0
Rv1837c,b2976,0.0
Rv1841c,b4218,9.71e-28
Rv1844c,b2029,0.0
Rv1847,b0597,1.14e-16
Rv1854c,b1109,1.51e-34
Rv1857,b0763,2.17e-13
Rv1862,b1478,1.6999999999999998e-30
Rv1864c,b3910,1.23e-12
Rv1869c,b2542,3.23e-56
Rv1872c,b3605,5.51e-77
Rv1876,b3336,6.479999999999999e-40
Rv1895,b0608,3.88e-53
Rv1897c,b3887,4.990000000000001e-32
Rv1899c,b1045,5.79e-14
Rv1901,b2700,2.98e-34
Rv1902c,b3224,6.62e-30
Rv1908c,b3942,0.0
Rv1922,b2430,2.23e-17
Rv1928c,b2137,3.35e-48
Rv1932,b1324,1.2899999999999998e-55
Rv1937,b3844,4.28e-12
Rv1985c,b2916,3.1199999999999996e-45
Rv1997,b4242,6.81e-97
Rv2025c,b3915,3.31e-14
Rv2029c,b1723,9.42e-66
Rv2040c,b3452,2.7599999999999997e-38
Rv2043c,b1768,5.15e-30
Rv2051c,b0657,1.79e-28
Rv2056c,b3307,9.21e-25
Rv2058c,b3637,7.740000000000001e-21
Rv2093c,b3839,6.61e-31
Rv2121c,b2019,5.97e-35
Rv2124c,b4019,3.93e-169
Rv2136c,b3057,6.770000000000001e-37
Rv2139,b0945,4.81e-87
Rv2140c,b0545,3.01e-42
Rv2148c,b2951,1.1e-31
Rv2149c,b2593,1.6499999999999999e-38
Rv2150c,b0095,2.04e-87
Rv2152c,b0091,3.78e-67
Rv2153c,b0090,6.679999999999999e-55
Rv2154c,b0089,1.3199999999999999e-45
Rv2155c,b0088,2.44e-40
Rv2156c,b0087,8.29e-57
Rv2157c,b0086,4.81e-49
Rv2158c,b0085,5.38e-71
Rv2163c,b0084,1.75e-53
Rv2165c,b0082,2.14e-66
Rv2166c,b0081,7e-19
Rv2188c,b2044,6.3e-14
Rv2192c,b1263,6.160000000000001e-47
Rv2193,b0430,1.34e-22
Rv2201,b0674,7.65e-39
Rv2204c,b0156,2.34e-28
Rv2205c,b3124,2.11e-55
Rv2207,b1991,5.6199999999999994e-52
Rv2208,b1992,1.45e-17
Rv2210c,b3770,6.09e-34
Rv2211c,b2905,8.38e-66
Rv2213,b4260,6.32e-74
Rv2215,b0727,1.51e-76
Rv2216,b2304,2.5e-59
Rv2217,b0630,2.4500000000000002e-29
Rv2218,b0628,3.81e-79
Rv2220,b3870,1.13e-174
Rv2221c,b3053,3.65e-59
Rv2225,b0134,8.29e-76
Rv2232,b3385,5.29e-13
Rv2241,b0114,0.0
Rv2245,b1095,9.44e-87
Rv2251,b4463,1.96e-45
Rv2252,b2086,2.45e-15
Rv2272,b3676,4.03e-22
Rv2282c,b2157,1.39e-26
Rv2287,b4065,3.27e-49
Rv2289,b3918,1.5500000000000001e-27
Rv2294,b1622,1.09e-47
Rv2295,b3717,1.0499999999999999e-40
Rv2298,b1781,2.54e-29
Rv2299c,b0473,0.0
Rv2307c,b2534,4.0600000000000004e-32
Rv2315c,b3244,1.29e-11
Rv2320c,b1296,2.51e-20
Rv2332,b1479,2.2699999999999998e-142
Rv2334,b2414,6.45e-106
Rv2335,b3607,3.9699999999999994e-48
Rv2338c,b2812,3.58e-15
Rv2343c,b3066,1.2500000000000001e-70
Rv2344c,b0160,2.23e-20
Rv2359,b0683,1.9500000000000002e-27
Rv2361c,b0174,2.66e-59
Rv2364c,b2566,2.17e-51
Rv2366c,b0658,1.33e-40
Rv2367c,b0659,4.9e-13
Rv2368c,b0660,2.36e-100
Rv2372c,b2946,6.14e-19
Rv2377c,b4511,9e-17
Rv2380c,b0586,2.68e-101
Rv2384,b0594,2.37e-123
Rv2388c,b2955,4.69e-61
Rv2391,b2763,1.14e-27
Rv2392,b2762,1.24e-21
Rv2394,b3447,7.53e-77
Rv2397c,b2422,5.18e-92
Rv2398c,b2423,2.07e-55
Rv2399c,b2424,1.04e-53
Rv2400c,b3917,2.56e-44
Rv2404c,b2569,0.0
Rv2407,b2268,2.91e-14
Rv2412,b0023,3.36e-14
Rv2420c,b0637,3.34e-20
Rv2421c,b0639,5.6e-28
Rv2427c,b0243,1.13e-126
Rv2428,b0605,2.79e-31
Rv2436,b3752,4.91e-32
Rv2439c,b0242,4.94e-71
Rv2440c,b3183,1.0100000000000001e-70
Rv2441c,b3185,2.0999999999999998e-30
Rv2442c,b3186,1.02e-19
Rv2443,b3528,1.4400000000000001e-122
Rv2444c,b3247,8.35e-77
Rv2445c,b2518,2.5e-38
Rv2447c,b2315,1.17e-38
Rv2448c,b4258,0.0
Rv2457c,b0438,0.0
Rv2458,b0261,1.7500000000000002e-85
Rv2461c,b0437,2.1199999999999998e-67
Rv2462c,b0436,1.7e-33
Rv2464c,b0714,3.32e-22
Rv2465c,b4090,1.14e-19
Rv2467,b0932,7.6e-28
Rv2471,b4239,1.0000000000000001e-79
Rv2477c,b4391,0.0
Rv2482c,b4041,1.44e-33
Rv2483c,b3018,6.55e-18
Rv2498c,b0616,2.99e-20
Rv2501c,b3256,5.63e-132
Rv2503c,b2222,2.49e-72
Rv2504c,b2221,1.9499999999999997e-52
Rv2505c,b1701,6.909999999999999e-74
Rv2510c,b4263,1.42e-116
Rv2511,b4162,1.98e-51
Rv2521,b2480,3.36e-50
Rv2528c,b4351,2.45e-50
Rv2531c,b4117,1.3e-41
Rv2533c,b0416,1.46e-14
Rv2534c,b4147,3.92e-49
Rv2535c,b2385,6.97e-65
Rv2538c,b3389,1.08e-66
Rv2539c,b3390,1.1900000000000001e-26
Rv2540c,b2329,1.25e-47
Rv2552c,b1692,2.56e-18
Rv2553c,b1097,6.03e-15
Rv2555c,b2697,0.0
Rv2559c,b0892,8.4e-112
Rv2572c,b1866,0.0
Rv2575,b2475,1.3600000000000002e-57
Rv2580c,b2514,1.73e-112
Rv2581c,b0927,2.84e-33
Rv2583c,b3650,4.5900000000000004e-173
Rv2584c,b0469,6.8299999999999995e-34
Rv2586c,b0409,1.11e-25
Rv2587c,b0408,2.6500000000000004e-27
Rv2589,b1302,1.2299999999999999e-114
Rv2592c,b1860,1.4299999999999999e-136
Rv2593c,b1861,1.22e-28
Rv2594c,b1863,4.91e-18
Rv2601,b0121,6.32e-29
Rv2603c,b1864,4.7e-77
Rv2605c,b0452,3.09e-64
Rv2607,b1638,6.43e-49
Rv2614c,b1719,7.01e-165
Rv2631,b3421,2.3700000000000002e-36
Rv2639c,b1582,2.94e-12
Rv2642,b3501,9.06e-16
Rv2670c,b3232,1.66e-16
Rv2674,b1778,4.1199999999999997e-38
Rv2678c,b3997,7.44e-74
Rv2681,b1804,1.25e-15
Rv2682c,b0420,1.19e-151
Rv2685,b0818,1.71e-13
Rv2689c,b0859,1.5e-12
Rv2691,b3290,6.17e-13
Rv2697c,b3640,2.2e-19
Rv2701c,b2533,5.77e-34
Rv2703,b3067,1.33e-99
Rv2704,b1010,9.48e-11
Rv2713,b3962,7.14e-131
Rv2715,b1009,2.95e-15
Rv2718c,b0413,1.2999999999999998e-42
Rv2720,b4043,7.0900000000000005e-31
Rv2723,b3088,5.5699999999999995e-46
Rv2725c,b4173,2.57e-90
Rv2726c,b3809,1.94e-22
Rv2727c,b4171,2.5299999999999998e-48
Rv2733c,b0661,4.08e-111
Rv2737c,b2699,4.69e-114
Rv2746c,b1912,6.2299999999999996e-24
Rv2748c,b0890,2.48e-129
Rv2753c,b2478,3.73e-44
Rv2756c,b4349,4.4600000000000006e-27
Rv2763c,b0048,8e-23
Rv2764c,b2827,1.17e-141
Rv2765,b3830,8.96e-18
Rv2773c,b0031,2.9100000000000002e-21
Rv2776c,b1803,4.83e-47
Rv2779c,b0447,6.56e-17
Rv2782c,b1494,2.19e-13
Rv2783c,b3164,0.0
Rv2785c,b3165,2.25e-27
Rv2786c,b0025,3.76e-58
Rv2791c,b1432,1.1e-22
Rv2793c,b3166,7.719999999999999e-54
Rv2801c,b2782,4.21e-11
Rv2812,b0267,2.05e-20
Rv2833c,b3453,5.4800000000000004e-27
Rv2834c,b3451,1.41e-46
Rv2839c,b3168,2.29e-169
Rv2841c,b3169,4.0199999999999994e-61
Rv2842c,b3170,9.57e-11
Rv2845c,b0194,6.29e-138
Rv2847c,b3368,2.0799999999999998e-60
Rv2849c,b1270,1.67e-34
Rv2851c,b2267,2.76e-21
Rv2852c,b2210,6.3800000000000004e-161
Rv2855,b3500,4.53e-50
Rv2858c,b1385,6.460000000000001e-107
Rv2859c,b1298,8.460000000000001e-21
Rv2860c,b1297,8.939999999999999e-48
Rv2861c,b0168,1.94e-81
Rv2868c,b2515,4.44e-99
Rv2869c,b0176,7.3e-18
Rv2870c,b0173,3.5100000000000004e-80
Rv2881c,b0175,1.4799999999999999e-24
Rv2882c,b0172,6.259999999999999e-45
Rv2883c,b0171,5.32e-66
Rv2889c,b0170,3.03e-54
Rv2890c,b0169,1.45e-83
Rv2896c,b4473,2.74e-33
Rv2897c,b3765,3.58e-101
Rv2898c,b3148,1.95e-11
Rv2899c,b3895,1.58e-25
Rv2900c,b1501,0.0
Rv2902c,b0183,1.2200000000000001e-47
Rv2903c,b2568,4.03e-11
Rv2904c,b2606,7.25e-37
Rv2906c,b2607,5.02e-51
Rv2907c,b2608,2.94e-17
Rv2911,b0632,1.24e-21
Rv2916c,b2610,5.94e-142
Rv2918c,b0167,9.29e-50
Rv2919c,b2553,2.6299999999999998e-48
Rv2920c,b0451,6.24e-98
Rv2921c,b3464,1.1299999999999999e-68
Rv2922A,b0968,1.58e-17
Rv2924c,b3635,1.26e-46
Rv2925c,b2567,8.139999999999999e-38
Rv2936,b0794,3.82e-41
Rv2957,b3615,8.77e-15
Rv2964,b1232,5.27e-61
Rv2965c,b3634,6.52e-46
Rv2966c,b3465,2.14e-24
Rv2971,b3012,8.76e-88
Rv2973c,b3652,1.23e-113
Rv2976c,b2580,9.25e-43
Rv2977c,b0417,1.22e-28
Rv2981c,b0381,2.21e-93
Rv2982c,b3608,2.8300000000000002e-77
Rv2984,b2501,1.7199999999999998e-114
Rv2986c,b4000,2.54e-19
Rv2987c,b0071,4.37e-49
Rv2988c,b0072,0.0
Rv2992c,b2400,5.57e-87
Rv2993c,b1180,3.29e-47
Rv2995c,b1800,2.0200000000000002e-79
Rv2996c,b2913,8.29e-48
Rv3000,b0491,2.5499999999999998e-23
Rv3001c,b3774,5.889999999999999e-42
Rv3002c,b0078,6.46e-39
Rv3003c,b0077,2.21e-178
Rv3010c,b3916,9.379999999999999e-69
Rv3014c,b2411,6.799999999999999e-170
Rv3024c,b1133,5.37e-53
Rv3025c,b2530,2.87e-80
Rv3028c,b1698,8.970000000000001e-37
Rv3029c,b0041,3.47e-23
Rv3034c,b2033,9e-16
Rv3038c,b0210,1.6e-11
Rv3042c,b4388,8.95e-58
Rv3043c,b0431,1.11e-138
Rv3045,b0325,1.33e-111
Rv3048c,b2676,8.36e-178
Rv3051c,b2675,0.0
Rv3052c,b2674,1.1500000000000001e-59
Rv3053c,b2673,7.07e-21
Rv3054c,b3713,2.7200000000000004e-27
Rv3056,b0231,2.62e-34
Rv3063,b0598,0.0
Rv3065,b0543,6.299999999999999e-23
Rv3066,b0846,5.81e-18
Rv3068c,b0688,0.0
Rv3073c,b1792,3.38e-17
Rv3077,b3678,2.95e-25
Rv3080c,b3418,1.26e-44
Rv3089,b0037,7.709999999999999e-62
Rv3092c,b1958,4.62e-57
Rv3100c,b2620,4.21e-36
Rv3102c,b3463,3.8e-65
Rv3104c,b0808,8.33e-14
Rv3105c,b2891,2.24e-93
Rv3109,b0781,1.2799999999999999e-52
Rv3116,b0826,1.03e-63
Rv3117,b2521,2.3099999999999998e-30
Rv3119,b0785,1.6500000000000002e-26
Rv3132c,b2469,7.75e-13
Rv3133c,b3669,7.2e-28
Rv3145,b2288,1.6e-12
Rv3146,b2287,9.03e-60
Rv3148,b2286,4.08e-90
Rv3149,b2285,3.32e-18
Rv3150,b2284,1.4699999999999999e-137
Rv3151,b2283,4.5699999999999997e-45
Rv3152,b2282,2.9599999999999998e-74
Rv3153,b2281,9.710000000000001e-32
Rv3154,b2280,5.94e-11
Rv3155,b2279,5.3e-17
Rv3156,b2278,2.81e-112
Rv3157,b2277,4.2e-70
Rv3158,b2276,3.8900000000000003e-66
Rv3161c,b1802,5.450000000000001e-26
Rv3191c,b4284,1.74e-67
Rv3199c,b3996,4.5e-22
Rv3204,b0454,4.96e-11
Rv3215,b0593,1.7199999999999998e-68
Rv3223c,b2573,9.54e-22
Rv3226c,b1931,7.8e-22
Rv3227,b0908,1.23e-43
Rv3228,b4161,9.029999999999999e-23
Rv3230c,b0872,1.87e-24
Rv3240c,b0098,0.0
Rv3245c,b3911,4.52e-34
Rv3255c,b1613,1.32e-83
Rv3257c,b2048,1.58e-89
Rv3266c,b2040,3.51e-35
Rv3272,b2371,1.95e-45
Rv3274c,b0039,2.6499999999999997e-48
Rv3275c,b0523,8.369999999999999e-42
Rv3276c,b0522,1.1500000000000001e-35
Rv3279c,b3973,6.07e-19
Rv3282,b3248,2.06e-16
Rv3284,b2811,1.54e-11
Rv3286c,b1922,6.57e-23
Rv3291c,b0889,3.97e-22
Rv3292,b1423,1.8e-84
Rv3296,b1653,0.0
Rv3299c,b1498,9.84e-18
Rv3302c,b3426,4.82e-55
Rv3306c,b1337,1.48e-34
Rv3307,b2407,1.8e-46
