Complex,Complex_compartment,Protein,Protein_compartment,translocase_pathway
CPLX_ARG4abc-0,Plasma_Membrane,JCVISYN3A_0167(),Plasma_Membrane,s
JCVISYN3A_0168-MONOMER,Plasma_Membrane,JCVISYN3A_0168(),Plasma_Membrane,s
CPLX_ARG4abc-0,Plasma_Membrane,JCVISYN3A_0168(),Plasma_Membrane,s
JCVISYN3A_0165-MONOMER,Plasma_Membrane,JCVISYN3A_0165(),Plasma_Membrane,s
CPLX_ARG4abc-0,Plasma_Membrane,JCVISYN3A_0165(),Plasma_Membrane,s
JCVISYN3A_0685-MONOMER,Plasma_Membrane,JCVISYN3A_0685(),Plasma_Membrane,s
CPLX_Kt6-0,Plasma_Membrane,JCVISYN3A_0685(),Plasma_Membrane,s
JCVISYN3A_0779-MONOMER,Plasma_Membrane,JCVISYN3A_0779(),Plasma_Membrane,s
CPLX_GLCpts-0,Plasma_Membrane,JCVISYN3A_0779(),Plasma_Membrane,s
JCVISYN3A_0686-MONOMER,Plasma_Membrane,JCVISYN3A_0686(),Plasma_Membrane,s
CPLX_Kt6-0,Plasma_Membrane,JCVISYN3A_0686(),Plasma_Membrane,s
JCVISYN3A_0787-MONOMER,Plasma_Membrane,JCVISYN3A_0787(),Plasma_Membrane,s
JCVISYN3A_0264-MONOMER,Plasma_Membrane,JCVISYN3A_0264(),Plasma_Membrane,s
JCVISYN3A_0429-MONOMER,Plasma_Membrane,JCVISYN3A_0429(),Plasma_Membrane,s
JCVISYN3A_0304-MONOMER,Plasma_Membrane,JCVISYN3A_0304(),Plasma_Membrane,s
JCVISYN3A_0875-MONOMER,Plasma_Membrane,JCVISYN3A_0875(),Plasma_Membrane,s
JCVISYN3A_0359-MONOMER,Plasma_Membrane,JCVISYN3A_0359(),Plasma_Membrane,s
JCVISYN3A_0117-MONOMER,Plasma_Membrane,JCVISYN3A_0117(),Plasma_Membrane,s
JCVISYN3A_0453-MONOMER,Plasma_Membrane,JCVISYN3A_0453(),Plasma_Membrane,s
JCVISYN3A_0427-MONOMER,Plasma_Membrane,JCVISYN3A_0427(),Plasma_Membrane,s
CPLX_PIabc-0,Plasma_Membrane,JCVISYN3A_0427(),Plasma_Membrane,s
JCVISYN3A_0426-MONOMER,Plasma_Membrane,JCVISYN3A_0426(),Plasma_Membrane,s
CPLX_PIabc-0,Plasma_Membrane,JCVISYN3A_0426(),Plasma_Membrane,s
JCVISYN3A_0403-MONOMER,Plasma_Membrane,JCVISYN3A_0403(),Plasma_Membrane,s
JCVISYN3A_0285-MONOMER,Plasma_Membrane,JCVISYN3A_0285(),Plasma_Membrane,s
JCVISYN3A_0412-MONOMER,Plasma_Membrane,JCVISYN3A_0412(),Plasma_Membrane,s
JCVISYN3A_0030-MONOMER,Plasma_Membrane,JCVISYN3A_0030(),Plasma_Membrane,s
JCVISYN3A_0010-MONOMER,Plasma_Membrane,JCVISYN3A_0010(),Plasma_Membrane,s
CPLX_CYTDabc-0,Plasma_Membrane,JCVISYN3A_0010(),Plasma_Membrane,s
JCVISYN3A_0009-MONOMER,Plasma_Membrane,JCVISYN3A_0009(),Plasma_Membrane,s
CPLX_CYTDabc-0,Plasma_Membrane,JCVISYN3A_0009(),Plasma_Membrane,s
JCVISYN3A_0008-MONOMER,Plasma_Membrane,JCVISYN3A_0008(),Plasma_Membrane,s
CPLX_CYTDabc-0,Plasma_Membrane,JCVISYN3A_0008(),Plasma_Membrane,s
JCVISYN3A_0197-MONOMER,Plasma_Membrane,JCVISYN3A_0197(),Plasma_Membrane,s
CPLX_SPRMabc-0,Plasma_Membrane,JCVISYN3A_0197(),Plasma_Membrane,s
JCVISYN3A_0195-MONOMER,Plasma_Membrane,JCVISYN3A_0195(),Plasma_Membrane,s
CPLX_SPRMabc-0,Plasma_Membrane,JCVISYN3A_0195(),Plasma_Membrane,s
JCVISYN3A_0213-MONOMER,Extracellular_Space,JCVISYN3A_0213(),Extracellular_Space,s
JCVISYN3A_0818-MONOMER,Plasma_Membrane,JCVISYN3A_0818(),Plasma_Membrane,s
JCVISYN3A_0095-MONOMER,Plasma_Membrane,JCVISYN3A_0095(),Plasma_Membrane,s
JCVISYN3A_0790-MONOMER,Plasma_Membrane,JCVISYN3A_0790(),Plasma_Membrane,s
CPLX_ATPase-0,Plasma_Membrane,JCVISYN3A_0790(),Plasma_Membrane,s
JCVISYN3A_0791-MONOMER,Plasma_Membrane,JCVISYN3A_0791(),Plasma_Membrane,s
CPLX_ATPase-0,Plasma_Membrane,JCVISYN3A_0791(),Plasma_Membrane,s
JCVISYN3A_0792-MONOMER,Plasma_Membrane,JCVISYN3A_0792(),Plasma_Membrane,s
CPLX_ATPase-0,Plasma_Membrane,JCVISYN3A_0792(),Plasma_Membrane,s
JCVISYN3A_0371-MONOMER,Plasma_Membrane,JCVISYN3A_0371(),Plasma_Membrane,s
JCVISYN3A_0147-MONOMER,Plasma_Membrane,JCVISYN3A_0147(),Plasma_Membrane,s
