Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,replicon
JCVISYN3A_0166,JCVISYN3A_0166,110166,111177,JCVISYN3A_0166-MONOMER,CP016816.2
JCVISYN3A_0167,JCVISYN3A_0167,111190,112891,JCVISYN3A_0167-MONOMER,CP016816.2
JCVISYN3A_0168,JCVISYN3A_0168,112892,114761,JCVISYN3A_0168-MONOMER,CP016816.2
JCVISYN3A_0169,JCVISYN3A_0169,114777,117879,JCVISYN3A_0169-MONOMER,CP016816.2
JCVISYN3A_0195,JCVISYN3A_0195,118737,121848,JCVISYN3A_0195-MONOMER,CP016816.2
JCVISYN3A_0196,JCVISYN3A_0196,121832,122825,JCVISYN3A_0196-MONOMER,CP016816.2
JCVISYN3A_0197,JCVISYN3A_0197,122824,123880,JCVISYN3A_0197-MONOMER,CP016816.2
JCVISYN3A_0198,JCVISYN3A_0198,124253,124613,JCVISYN3A_0198-MONOMER,CP016816.2
JCVISYN3A_0199,JCVISYN3A_0199,124631,124823,JCVISYN3A_0199-MONOMER,CP016816.2
JCVISYN3A_0200,JCVISYN3A_0200,124848,125394,JCVISYN3A_0200-MONOMER,CP016816.2
JCVISYN3A_0201,JCVISYN3A_0201,125582,126185,JCVISYN3A_0201-MONOMER,CP016816.2
JCVISYN3A_0202,JCVISYN3A_0202,126258,126816,JCVISYN3A_0202-MONOMER,CP016816.2
JCVISYN3A_0203,JCVISYN3A_0203,126818,127712,JCVISYN3A_0203-MONOMER,CP016816.2
JCVISYN3A_0213,JCVISYN3A_0213,127919,129275,JCVISYN3A_0213-MONOMER,CP016816.2
JCVISYN3A_0214,JCVISYN3A_0214,129341,130163,JCVISYN3A_0214-MONOMER,CP016816.2
JCVISYN3A_0215,JCVISYN3A_0215,130164,130596,JCVISYN3A_0215-MONOMER,CP016816.2
JCVISYN3A_0216,JCVISYN3A_0216,130601,131174,JCVISYN3A_0216-MONOMER,CP016816.2
JCVISYN3A_0218,JCVISYN3A_0218,131273,132791,JCVISYN3A_0218-MONOMER,CP016816.2
JCVISYN3A_0220,JCVISYN3A_0220,133141,134122,JCVISYN3A_0220-MONOMER,CP016816.2
JCVISYN3A_0221,JCVISYN3A_0221,134192,135629,JCVISYN3A_0221-MONOMER,CP016816.2
JCVISYN3A_0222,JCVISYN3A_0222,135893,137813,JCVISYN3A_0222-MONOMER,CP016816.2
JCVISYN3A_0227,JCVISYN3A_0227,138323,139649,JCVISYN3A_0227-MONOMER,CP016816.2
JCVISYN3A_0228,JCVISYN3A_0228,139667,141557,JCVISYN3A_0228-MONOMER,CP016816.2
JCVISYN3A_0229,JCVISYN3A_0229,141578,142547,JCVISYN3A_0229-MONOMER,CP016816.2
JCVISYN3A_0230,JCVISYN3A_0230,142559,143741,JCVISYN3A_0230-MONOMER,CP016816.2
JCVISYN3A_0233,JCVISYN3A_0233,143902,145624,JCVISYN3A_0233-MONOMER,CP016816.2
JCVISYN3A_0234,JCVISYN3A_0234,145705,146170,JCVISYN3A_0234-MONOMER,CP016816.2
JCVISYN3A_0235,JCVISYN3A_0235,146278,146461,JCVISYN3A_0235-MONOMER,CP016816.2
JCVISYN3A_0238,JCVISYN3A_0238,146577,147204,JCVISYN3A_0238-MONOMER,CP016816.2
JCVISYN3A_0239,JCVISYN3A_0239,147458,149246,JCVISYN3A_0239-MONOMER,CP016816.2
JCVISYN3A_0240,JCVISYN3A_0240,149253,150441,JCVISYN3A_0240-MONOMER,CP016816.2
JCVISYN3A_0247,JCVISYN3A_0247,150613,151204,JCVISYN3A_0247-MONOMER,CP016816.2
JCVISYN3A_0248,JCVISYN3A_0248,151197,151758,JCVISYN3A_0248-MONOMER,CP016816.2
JCVISYN3A_0249,JCVISYN3A_0249,151759,152338,JCVISYN3A_0249-MONOMER,CP016816.2
JCVISYN3A_0250,JCVISYN3A_0250,152340,153030,JCVISYN3A_0250-MONOMER,CP016816.2
JCVISYN3A_0253,JCVISYN3A_0253,153155,153629,JCVISYN3A_0253-MONOMER,CP016816.2
JCVISYN3A_0254,JCVISYN3A_0254,153751,155506,JCVISYN3A_0254-MONOMER,CP016816.2
JCVISYN3A_0257,JCVISYN3A_0257,155627,157379,JCVISYN3A_0257-MONOMER,CP016816.2
JCVISYN3A_0259,JCVISYN3A_0259,157515,158313,JCVISYN3A_0259-MONOMER,CP016816.2
JCVISYN3A_0260,JCVISYN3A_0260,158423,161042,JCVISYN3A_0260-MONOMER,CP016816.2
JCVISYN3A_0262,JCVISYN3A_0262,161213,161891,JCVISYN3A_0262-MONOMER,CP016816.2
JCVISYN3A_0263,JCVISYN3A_0263,161892,162795,JCVISYN3A_0263-MONOMER,CP016816.2
JCVISYN3A_0264,JCVISYN3A_0264,162804,163920,JCVISYN3A_0264-MONOMER,CP016816.2
JCVISYN3A_0270,JCVISYN3A_0270,164054,164471,JCVISYN3A_0270-MONOMER,CP016816.2
JCVISYN3A_0271,JCVISYN3A_0271,164472,165036,JCVISYN3A_0271-MONOMER,CP016816.2
JCVISYN3A_0280,JCVISYN3A_0280,165577,165667,JCVISYN3A_0280-tRNA,CP016816.2
JCVISYN3A_0281,JCVISYN3A_0281,165786,166467,JCVISYN3A_0281-MONOMER,CP016816.2
JCVISYN3A_0282,JCVISYN3A_0282,166447,167872,JCVISYN3A_0282-MONOMER,CP016816.2
JCVISYN3A_0283,JCVISYN3A_0283,167884,168502,JCVISYN3A_0283-MONOMER,CP016816.2
JCVISYN3A_0285,JCVISYN3A_0285,168526,170329,JCVISYN3A_0285-MONOMER,CP016816.2
JCVISYN3A_0286,JCVISYN3A_0286,170354,171161,JCVISYN3A_0286-MONOMER,CP016816.2
JCVISYN3A_0287,JCVISYN3A_0287,171177,172902,JCVISYN3A_0287-MONOMER,CP016816.2
JCVISYN3A_0288,JCVISYN3A_0288,172910,174155,JCVISYN3A_0288-MONOMER,CP016816.2
JCVISYN3A_0289,JCVISYN3A_0289,174339,174693,JCVISYN3A_0289-MONOMER,CP016816.2
JCVISYN3A_0290,JCVISYN3A_0290,174742,175621,JCVISYN3A_0290-MONOMER,CP016816.2
JCVISYN3A_0291,JCVISYN3A_0291,175607,176162,JCVISYN3A_0291-MONOMER,CP016816.2
JCVISYN3A_0294,JCVISYN3A_0294,176396,176663,JCVISYN3A_0294-MONOMER,CP016816.2
JCVISYN3A_0295,JCVISYN3A_0295,176722,176796,JCVISYN3A_0295-tRNA,CP016816.2
JCVISYN3A_0296,JCVISYN3A_0296,176893,177538,JCVISYN3A_0296-MONOMER,CP016816.2
JCVISYN3A_0297,JCVISYN3A_0297,177556,179419,JCVISYN3A_0297-MONOMER,CP016816.2
JCVISYN3A_0298,JCVISYN3A_0298,179440,179740,JCVISYN3A_0298-MONOMER,CP016816.2
JCVISYN3A_0299,JCVISYN3A_0299,179726,180008,JCVISYN3A_0299-MONOMER,CP016816.2
JCVISYN3A_0300,JCVISYN3A_0300,179988,181743,JCVISYN3A_0300-MONOMER,CP016816.2
JCVISYN3A_0301,JCVISYN3A_0301,181751,182246,JCVISYN3A_0301-MONOMER,CP016816.2
JCVISYN3A_0302,JCVISYN3A_0302,182358,183009,JCVISYN3A_0302-MONOMER,CP016816.2
JCVISYN3A_0303,JCVISYN3A_0303,183021,187470,JCVISYN3A_0303-MONOMER,CP016816.2
JCVISYN3A_0304,JCVISYN3A_0304,187478,188507,JCVISYN3A_0304-MONOMER,CP016816.2
JCVISYN3A_0305,JCVISYN3A_0305,188705,189782,JCVISYN3A_0305-MONOMER,CP016816.2
JCVISYN3A_0308,JCVISYN3A_0308,190226,191237,JCVISYN3A_0308-MONOMER,CP016816.2
JCVISYN3A_0314,JCVISYN3A_0314,191372,192107,JCVISYN3A_0314-MONOMER,CP016816.2
JCVISYN3A_0315,JCVISYN3A_0315,192228,192381,JCVISYN3A_0315-MONOMER,CP016816.2
JCVISYN3A_0316,JCVISYN3A_0316,192439,194410,JCVISYN3A_0316-MONOMER,CP016816.2
JCVISYN3A_0317,JCVISYN3A_0317,194425,194671,JCVISYN3A_0317-MONOMER,CP016816.2
JCVISYN3A_0325,JCVISYN3A_0325,196093,197593,JCVISYN3A_0325-MONOMER,CP016816.2
JCVISYN3A_0326,JCVISYN3A_0326,197610,198372,JCVISYN3A_0326-MONOMER,CP016816.2
JCVISYN3A_0327,JCVISYN3A_0327,198381,199218,JCVISYN3A_0327-MONOMER,CP016816.2
JCVISYN3A_0328,JCVISYN3A_0328,199201,199831,JCVISYN3A_0328-MONOMER,CP016816.2
JCVISYN3A_0329,JCVISYN3A_0329,199898,200657,JCVISYN3A_0329-MONOMER,CP016816.2
JCVISYN3A_0330,JCVISYN3A_0330,200666,201284,JCVISYN3A_0330-MONOMER,CP016816.2
JCVISYN3A_0332,JCVISYN3A_0332,201394,202222,JCVISYN3A_0332-MONOMER,CP016816.2
JCVISYN3A_0338,JCVISYN3A_0338,202896,203616,JCVISYN3A_0338-MONOMER,CP016816.2
JCVISYN3A_0344,JCVISYN3A_0344,204073,204634,JCVISYN3A_0344-MONOMER,CP016816.2
JCVISYN3A_0345,JCVISYN3A_0345,204772,205663,JCVISYN3A_0345-MONOMER,CP016816.2
JCVISYN3A_0346,JCVISYN3A_0346,205728,206424,JCVISYN3A_0346-MONOMER,CP016816.2
JCVISYN3A_0347,JCVISYN3A_0347,206432,207095,JCVISYN3A_0347-MONOMER,CP016816.2
JCVISYN3A_0348,JCVISYN3A_0348,207101,208409,JCVISYN3A_0348-MONOMER,CP016816.2
JCVISYN3A_0350,JCVISYN3A_0350,208463,208736,JCVISYN3A_0350-MONOMER,CP016816.2
JCVISYN3A_0352,JCVISYN3A_0352,208790,209339,JCVISYN3A_0352-MONOMER,CP016816.2
JCVISYN3A_0353,JCVISYN3A_0353,209402,209780,JCVISYN3A_0353-MONOMER,CP016816.2
JCVISYN3A_0356,JCVISYN3A_0356,210197,210537,JCVISYN3A_0356-ncRNA,CP016816.2
JCVISYN3A_0359,JCVISYN3A_0359,210711,212241,JCVISYN3A_0359-MONOMER,CP016816.2
JCVISYN3A_0360,JCVISYN3A_0360,212274,213618,JCVISYN3A_0360-MONOMER,CP016816.2
JCVISYN3A_0361,JCVISYN3A_0361,213621,214089,JCVISYN3A_0361-MONOMER,CP016816.2
JCVISYN3A_0362,JCVISYN3A_0362,214179,214458,JCVISYN3A_0362-MONOMER,CP016816.2
JCVISYN3A_0363,JCVISYN3A_0363,214489,214984,JCVISYN3A_0363-MONOMER,CP016816.2
JCVISYN3A_0364,JCVISYN3A_0364,214985,215708,JCVISYN3A_0364-MONOMER,CP016816.2
JCVISYN3A_0365,JCVISYN3A_0365,215709,216093,JCVISYN3A_0365-MONOMER,CP016816.2
JCVISYN3A_0366,JCVISYN3A_0366,216191,217142,JCVISYN3A_0366-MONOMER,CP016816.2
JCVISYN3A_0371,JCVISYN3A_0371,217522,219394,JCVISYN3A_0371-MONOMER,CP016816.2
JCVISYN3A_0372,JCVISYN3A_0372,219409,221263,JCVISYN3A_0372-MONOMER,CP016816.2
JCVISYN3A_0373,JCVISYN3A_0373,221296,222904,JCVISYN3A_0373-MONOMER,CP016816.2
JCVISYN3A_0374,JCVISYN3A_0374,222959,223036,JCVISYN3A_0374-tRNA,CP016816.2
JCVISYN3A_0375,JCVISYN3A_0375,223089,223830,JCVISYN3A_0375-MONOMER,CP016816.2
JCVISYN3A_0376,JCVISYN3A_0376,223801,224146,JCVISYN3A_0376-MONOMER,CP016816.2
JCVISYN3A_0377,JCVISYN3A_0377,224216,225518,JCVISYN3A_0377-MONOMER,CP016816.2
JCVISYN3A_0378,JCVISYN3A_0378,225519,226257,JCVISYN3A_0378-MONOMER,CP016816.2
JCVISYN3A_0379,JCVISYN3A_0379,226273,226552,JCVISYN3A_0379-MONOMER,CP016816.2
JCVISYN3A_0380,JCVISYN3A_0380,226569,227667,JCVISYN3A_0380-MONOMER,CP016816.2
JCVISYN3A_0381,JCVISYN3A_0381,227671,228331,JCVISYN3A_0381-MONOMER,CP016816.2
JCVISYN3A_0382,JCVISYN3A_0382,228340,228979,JCVISYN3A_0382-MONOMER,CP016816.2
JCVISYN3A_0387,JCVISYN3A_0387,229207,230335,JCVISYN3A_0387-MONOMER,CP016816.2
JCVISYN3A_0388,JCVISYN3A_0388,230381,230999,JCVISYN3A_0388-MONOMER,CP016816.2
JCVISYN3A_0389,JCVISYN3A_0389,231074,233219,JCVISYN3A_0389-MONOMER,CP016816.2
JCVISYN3A_0390,JCVISYN3A_0390,233208,234162,JCVISYN3A_0390-MONOMER,CP016816.2
JCVISYN3A_0391,JCVISYN3A_0391,234248,234803,JCVISYN3A_0391-MONOMER,CP016816.2
JCVISYN3A_0392,JCVISYN3A_0392,234820,235123,JCVISYN3A_0392-MONOMER,CP016816.2
JCVISYN3A_0394,JCVISYN3A_0394,235261,237622,JCVISYN3A_0394-MONOMER,CP016816.2
JCVISYN3A_0398,JCVISYN3A_0398,237759,240222,JCVISYN3A_0398-MONOMER,CP016816.2
JCVISYN3A_0399,JCVISYN3A_0399,240371,245633,JCVISYN3A_0399-MONOMER,CP016816.2
JCVISYN3A_0400,JCVISYN3A_0400,245680,246232,JCVISYN3A_0400-MONOMER,CP016816.2
JCVISYN3A_0401,JCVISYN3A_0401,246266,248114,JCVISYN3A_0401-MONOMER,CP016816.2
JCVISYN3A_0402,JCVISYN3A_0402,248118,248613,JCVISYN3A_0402-MONOMER,CP016816.2
JCVISYN3A_0403,JCVISYN3A_0403,248616,249522,JCVISYN3A_0403-MONOMER,CP016816.2
JCVISYN3A_0404,JCVISYN3A_0404,249521,250271,JCVISYN3A_0404-MONOMER,CP016816.2
JCVISYN3A_0405,JCVISYN3A_0405,250334,251705,JCVISYN3A_0405-MONOMER,CP016816.2
JCVISYN3A_0406,JCVISYN3A_0406,251739,253578,JCVISYN3A_0406-MONOMER,CP016816.2
JCVISYN3A_0407,JCVISYN3A_0407,253580,255101,JCVISYN3A_0407-MONOMER,CP016816.2
JCVISYN3A_0408,JCVISYN3A_0408,255100,255778,JCVISYN3A_0408-MONOMER,CP016816.2
JCVISYN3A_0409,JCVISYN3A_0409,255764,256541,JCVISYN3A_0409-MONOMER,CP016816.2
JCVISYN3A_0410,JCVISYN3A_0410,256549,257911,JCVISYN3A_0410-MONOMER,CP016816.2
JCVISYN3A_0411,JCVISYN3A_0411,257950,259465,JCVISYN3A_0411-MONOMER,CP016816.2
JCVISYN3A_0412,JCVISYN3A_0412,259580,263735,JCVISYN3A_0412-MONOMER,CP016816.2
JCVISYN3A_0413,JCVISYN3A_0413,263746,264259,JCVISYN3A_0413-MONOMER,CP016816.2
JCVISYN3A_0414,JCVISYN3A_0414,264341,266606,JCVISYN3A_0414-MONOMER,CP016816.2
JCVISYN3A_0415,JCVISYN3A_0415,266642,269609,JCVISYN3A_0415-MONOMER,CP016816.2
JCVISYN3A_0416,JCVISYN3A_0416,269914,270304,JCVISYN3A_0416-MONOMER,CP016816.2
JCVISYN3A_0418,JCVISYN3A_0418,270448,271147,JCVISYN3A_0418-MONOMER,CP016816.2
JCVISYN3A_0419,JCVISYN3A_0419,271136,272141,JCVISYN3A_0419-MONOMER,CP016816.2
JCVISYN3A_0420,JCVISYN3A_0420,272173,273817,JCVISYN3A_0420-MONOMER,CP016816.2
JCVISYN3A_0421,JCVISYN3A_0421,273841,274153,JCVISYN3A_0421-MONOMER,CP016816.2
JCVISYN3A_0422,JCVISYN3A_0422,274321,274519,JCVISYN3A_0422-MONOMER,CP016816.2
JCVISYN3A_0423,JCVISYN3A_0423,274582,274667,JCVISYN3A_0423-tRNA,CP016816.2
JCVISYN3A_0424,JCVISYN3A_0424,274749,275193,JCVISYN3A_0424-MONOMER,CP016816.2
JCVISYN3A_0425,JCVISYN3A_0425,275281,276412,JCVISYN3A_0425-MONOMER,CP016816.2
JCVISYN3A_0426,JCVISYN3A_0426,276463,278554,JCVISYN3A_0426-MONOMER,CP016816.2
JCVISYN3A_0427,JCVISYN3A_0427,278546,279356,JCVISYN3A_0427-MONOMER,CP016816.2
JCVISYN3A_0428,JCVISYN3A_0428,279364,280039,JCVISYN3A_0428-MONOMER,CP016816.2
JCVISYN3A_0429,JCVISYN3A_0429,280105,281335,JCVISYN3A_0429-MONOMER,CP016816.2
JCVISYN3A_0430,JCVISYN3A_0430,281318,281660,JCVISYN3A_0430-MONOMER,CP016816.2
JCVISYN3A_0431,JCVISYN3A_0431,281647,282421,JCVISYN3A_0431-MONOMER,CP016816.2
JCVISYN3A_0432,JCVISYN3A_0432,282630,283794,JCVISYN3A_0432-MONOMER,CP016816.2
JCVISYN3A_0433,JCVISYN3A_0433,283784,284468,JCVISYN3A_0433-MONOMER,CP016816.2
JCVISYN3A_0434,JCVISYN3A_0434,284460,285777,JCVISYN3A_0434-MONOMER,CP016816.2
JCVISYN3A_0435,JCVISYN3A_0435,285802,286732,JCVISYN3A_0435-MONOMER,CP016816.2
JCVISYN3A_0437,JCVISYN3A_0437,286804,287785,JCVISYN3A_0437-MONOMER,CP016816.2
JCVISYN3A_0438,JCVISYN3A_0438,287815,288214,JCVISYN3A_0438-MONOMER,CP016816.2
JCVISYN3A_0439,JCVISYN3A_0439,288216,290373,JCVISYN3A_0439-MONOMER,CP016816.2
JCVISYN3A_0440,JCVISYN3A_0440,290372,293309,JCVISYN3A_0440-MONOMER,CP016816.2
JCVISYN3A_0441,JCVISYN3A_0441,293511,294750,JCVISYN3A_0441-MONOMER,CP016816.2
JCVISYN3A_0442,JCVISYN3A_0442,294752,295190,JCVISYN3A_0442-MONOMER,CP016816.2
JCVISYN3A_0443,JCVISYN3A_0443,295182,295746,JCVISYN3A_0443-MONOMER,CP016816.2
JCVISYN3A_0444,JCVISYN3A_0444,295766,297662,JCVISYN3A_0444-MONOMER,CP016816.2
JCVISYN3A_0445,JCVISYN3A_0445,297881,299165,JCVISYN3A_0445-MONOMER,CP016816.2
JCVISYN3A_0447,JCVISYN3A_0447,299197,299701,JCVISYN3A_0447-MONOMER,CP016816.2
JCVISYN3A_0448,JCVISYN3A_0448,299717,300485,JCVISYN3A_0448-MONOMER,CP016816.2
