,value
JCVISYN3A_0151,MONOMER
JCVISYN3A_0154,MONOMER
JCVISYN3A_0158,tmRNA
JCVISYN3A_0163,MONOMER
JCVISYN3A_0164,MONOMER
JCVISYN3A_0165,MONOMER
JCVISYN3A_0166,MONOMER
JCVISYN3A_0167,MONOMER
JCVISYN3A_0168,MONOMER
JCVISYN3A_0169,MONOMER
JCVISYN3A_0195,MONOMER
JCVISYN3A_0196,MONOMER
JCVISYN3A_0197,MONOMER
JCVISYN3A_0198,MONOMER
JCVISYN3A_0199,MONOMER
JCVISYN3A_0200,MONOMER
JCVISYN3A_0201,MONOMER
JCVISYN3A_0202,MONOMER
JCVISYN3A_0203,MONOMER
JCVISYN3A_0213,MONOMER
JCVISYN3A_0214,MONOMER
JCVISYN3A_0215,MONOMER
JCVISYN3A_0216,MONOMER
JCVISYN3A_0218,MONOMER
JCVISYN3A_0220,MONOMER
JCVISYN3A_0221,MONOMER
JCVISYN3A_0222,MONOMER
JCVISYN3A_0227,MONOMER
JCVISYN3A_0228,MONOMER
JCVISYN3A_0229,MONOMER
JCVISYN3A_0230,MONOMER
JCVISYN3A_0233,MONOMER
JCVISYN3A_0234,MONOMER
JCVISYN3A_0235,MONOMER
JCVISYN3A_0238,MONOMER
JCVISYN3A_0239,MONOMER
JCVISYN3A_0240,MONOMER
JCVISYN3A_0247,MONOMER
JCVISYN3A_0248,MONOMER
JCVISYN3A_0249,MONOMER
JCVISYN3A_0250,MONOMER
JCVISYN3A_0253,MONOMER
JCVISYN3A_0254,MONOMER
JCVISYN3A_0257,MONOMER
JCVISYN3A_0259,MONOMER
JCVISYN3A_0260,MONOMER
JCVISYN3A_0262,MONOMER
JCVISYN3A_0263,MONOMER
JCVISYN3A_0264,MONOMER
JCVISYN3A_0270,MONOMER
JCVISYN3A_0271,MONOMER
JCVISYN3A_0280,tRNA
JCVISYN3A_0281,MONOMER
JCVISYN3A_0282,MONOMER
JCVISYN3A_0283,MONOMER
JCVISYN3A_0285,MONOMER
JCVISYN3A_0286,MONOMER
JCVISYN3A_0287,MONOMER
JCVISYN3A_0288,MONOMER
JCVISYN3A_0289,MONOMER
JCVISYN3A_0290,MONOMER
JCVISYN3A_0291,MONOMER
JCVISYN3A_0294,MONOMER
JCVISYN3A_0295,tRNA
JCVISYN3A_0296,MONOMER
JCVISYN3A_0297,MONOMER
JCVISYN3A_0298,MONOMER
JCVISYN3A_0299,MONOMER
JCVISYN3A_0300,MONOMER
JCVISYN3A_0301,MONOMER
JCVISYN3A_0302,MONOMER
JCVISYN3A_0303,MONOMER
JCVISYN3A_0304,MONOMER
JCVISYN3A_0305,MONOMER
JCVISYN3A_0308,MONOMER
JCVISYN3A_0314,MONOMER
JCVISYN3A_0315,MONOMER
JCVISYN3A_0316,MONOMER
JCVISYN3A_0317,MONOMER
JCVISYN3A_0325,MONOMER
JCVISYN3A_0326,MONOMER
JCVISYN3A_0327,MONOMER
JCVISYN3A_0328,MONOMER
JCVISYN3A_0329,MONOMER
JCVISYN3A_0330,MONOMER
JCVISYN3A_0332,MONOMER
JCVISYN3A_0338,MONOMER
JCVISYN3A_0344,MONOMER
JCVISYN3A_0345,MONOMER
JCVISYN3A_0346,MONOMER
JCVISYN3A_0347,MONOMER
JCVISYN3A_0348,MONOMER
JCVISYN3A_0350,MONOMER
JCVISYN3A_0352,MONOMER
JCVISYN3A_0353,MONOMER
JCVISYN3A_0356,ncRNA
JCVISYN3A_0359,MONOMER
JCVISYN3A_0360,MONOMER
JCVISYN3A_0361,MONOMER
JCVISYN3A_0362,MONOMER
JCVISYN3A_0363,MONOMER
JCVISYN3A_0364,MONOMER
JCVISYN3A_0365,MONOMER
JCVISYN3A_0366,MONOMER
JCVISYN3A_0371,MONOMER
JCVISYN3A_0372,MONOMER
JCVISYN3A_0373,MONOMER
JCVISYN3A_0374,tRNA
JCVISYN3A_0375,MONOMER
JCVISYN3A_0376,MONOMER
JCVISYN3A_0377,MONOMER
JCVISYN3A_0378,MONOMER
JCVISYN3A_0379,MONOMER
JCVISYN3A_0380,MONOMER
JCVISYN3A_0381,MONOMER
JCVISYN3A_0382,MONOMER
JCVISYN3A_0387,MONOMER
JCVISYN3A_0388,MONOMER
JCVISYN3A_0389,MONOMER
JCVISYN3A_0390,MONOMER
JCVISYN3A_0391,MONOMER
JCVISYN3A_0392,MONOMER
JCVISYN3A_0394,MONOMER
JCVISYN3A_0398,MONOMER
JCVISYN3A_0399,MONOMER
JCVISYN3A_0400,MONOMER
JCVISYN3A_0401,MONOMER
JCVISYN3A_0402,MONOMER
JCVISYN3A_0403,MONOMER
JCVISYN3A_0404,MONOMER
JCVISYN3A_0405,MONOMER
JCVISYN3A_0406,MONOMER
JCVISYN3A_0407,MONOMER
JCVISYN3A_0408,MONOMER
JCVISYN3A_0409,MONOMER
JCVISYN3A_0410,MONOMER
JCVISYN3A_0411,MONOMER
JCVISYN3A_0412,MONOMER
JCVISYN3A_0413,MONOMER
JCVISYN3A_0414,MONOMER
JCVISYN3A_0415,MONOMER
JCVISYN3A_0416,MONOMER
JCVISYN3A_0418,MONOMER
JCVISYN3A_0419,MONOMER
JCVISYN3A_0420,MONOMER
JCVISYN3A_0421,MONOMER
JCVISYN3A_0422,MONOMER
JCVISYN3A_0423,tRNA
JCVISYN3A_0424,MONOMER
JCVISYN3A_0425,MONOMER
JCVISYN3A_0426,MONOMER
JCVISYN3A_0427,MONOMER
JCVISYN3A_0428,MONOMER
JCVISYN3A_0429,MONOMER
JCVISYN3A_0430,MONOMER
JCVISYN3A_0431,MONOMER
JCVISYN3A_0432,MONOMER
JCVISYN3A_0433,MONOMER
JCVISYN3A_0434,MONOMER
JCVISYN3A_0435,MONOMER
JCVISYN3A_0437,MONOMER
JCVISYN3A_0438,MONOMER
JCVISYN3A_0439,MONOMER
JCVISYN3A_0440,MONOMER
JCVISYN3A_0441,MONOMER
JCVISYN3A_0442,MONOMER
JCVISYN3A_0443,MONOMER
JCVISYN3A_0444,MONOMER
JCVISYN3A_0445,MONOMER
JCVISYN3A_0447,MONOMER
JCVISYN3A_0448,MONOMER
JCVISYN3A_0451,MONOMER
JCVISYN3A_0452,MONOMER
JCVISYN3A_0453,MONOMER
JCVISYN3A_0475,MONOMER
JCVISYN3A_0478,MONOMER
JCVISYN3A_0479,MONOMER
JCVISYN3A_0481,MONOMER
JCVISYN3A_0482,MONOMER
JCVISYN3A_0493,MONOMER
JCVISYN3A_0494,MONOMER
JCVISYN3A_0495,MONOMER
JCVISYN3A_0499,MONOMER
JCVISYN3A_0500,MONOMER
JCVISYN3A_0501,MONOMER
JCVISYN3A_0503,MONOMER
JCVISYN3A_0504,MONOMER
JCVISYN3A_0505,MONOMER
JCVISYN3A_0506,tRNA
JCVISYN3A_0507,tRNA
JCVISYN3A_0508,tRNA
JCVISYN3A_0509,tRNA
JCVISYN3A_0510,tRNA
JCVISYN3A_0511,MONOMER
JCVISYN3A_0512,MONOMER
JCVISYN3A_0513,MONOMER
JCVISYN3A_0515,MONOMER
JCVISYN3A_0516,MONOMER
JCVISYN3A_0517,MONOMER
JCVISYN3A_0518,MONOMER
JCVISYN3A_0519,MONOMER
JCVISYN3A_0520,MONOMER
JCVISYN3A_0521,MONOMER
JCVISYN3A_0522,MONOMER
JCVISYN3A_0523,MONOMER
JCVISYN3A_0524,MONOMER
JCVISYN3A_0525,MONOMER
JCVISYN3A_0526,MONOMER
JCVISYN3A_0527,MONOMER
JCVISYN3A_0528,MONOMER
JCVISYN3A_0529,MONOMER
JCVISYN3A_0530,MONOMER
JCVISYN3A_0532,rRNA
JCVISYN3A_0533,rRNA
JCVISYN3A_0534,rRNA
JCVISYN3A_0535,MONOMER
JCVISYN3A_0536,MONOMER
JCVISYN3A_0537,MONOMER
JCVISYN3A_0538,MONOMER
JCVISYN3A_0539,MONOMER
JCVISYN3A_0540,MONOMER
JCVISYN3A_0541,MONOMER
JCVISYN3A_0542,MONOMER
JCVISYN3A_0543,MONOMER
JCVISYN3A_0544,MONOMER
JCVISYN3A_0545,MONOMER
JCVISYN3A_0546,MONOMER
JCVISYN3A_0548,MONOMER
JCVISYN3A_0549,MONOMER
JCVISYN3A_0592,MONOMER
JCVISYN3A_0593,MONOMER
JCVISYN3A_0599,MONOMER
JCVISYN3A_0600,MONOMER
JCVISYN3A_0601,MONOMER
JCVISYN3A_0602,MONOMER
JCVISYN3A_0604,MONOMER
JCVISYN3A_0605,MONOMER
JCVISYN3A_0606,MONOMER
JCVISYN3A_0607,MONOMER
JCVISYN3A_0608,MONOMER
JCVISYN3A_0609,MONOMER
JCVISYN3A_0610,MONOMER
JCVISYN3A_0611,MONOMER
JCVISYN3A_0612,MONOMER
JCVISYN3A_0613,MONOMER
JCVISYN3A_0614,MONOMER
JCVISYN3A_0615,MONOMER
JCVISYN3A_0616,MONOMER
JCVISYN3A_0617,MONOMER
JCVISYN3A_0618,tRNA
JCVISYN3A_0619,tRNA
JCVISYN3A_0620,MONOMER
JCVISYN3A_0621,MONOMER
JCVISYN3A_0622,MONOMER
JCVISYN3A_0623,MONOMER
JCVISYN3A_0624,tRNA
JCVISYN3A_0634,MONOMER
JCVISYN3A_0635,tRNA
JCVISYN3A_0636,MONOMER
JCVISYN3A_0637,MONOMER
JCVISYN3A_0638,MONOMER
JCVISYN3A_0639,MONOMER
JCVISYN3A_0640,MONOMER
JCVISYN3A_0641,MONOMER
JCVISYN3A_0642,MONOMER
JCVISYN3A_0643,MONOMER
JCVISYN3A_0644,MONOMER
JCVISYN3A_0645,MONOMER
JCVISYN3A_0646,MONOMER
JCVISYN3A_0647,MONOMER
JCVISYN3A_0648,MONOMER
JCVISYN3A_0649,MONOMER
JCVISYN3A_0650,MONOMER
JCVISYN3A_0651,MONOMER
JCVISYN3A_0652,MONOMER
JCVISYN3A_0653,MONOMER
JCVISYN3A_0654,MONOMER
JCVISYN3A_0655,MONOMER
JCVISYN3A_0656,MONOMER
JCVISYN3A_0657,MONOMER
JCVISYN3A_0658,MONOMER
JCVISYN3A_0659,MONOMER
JCVISYN3A_0660,MONOMER
JCVISYN3A_0661,MONOMER
JCVISYN3A_0662,MONOMER
JCVISYN3A_0663,MONOMER
JCVISYN3A_0664,MONOMER
JCVISYN3A_0665,MONOMER
JCVISYN3A_0666,MONOMER
JCVISYN3A_0667,MONOMER
JCVISYN3A_0668,MONOMER
JCVISYN3A_0669,MONOMER
JCVISYN3A_0670,MONOMER
JCVISYN3A_0671,MONOMER
JCVISYN3A_0672,MONOMER
JCVISYN3A_0678,tRNA
JCVISYN3A_0679,tRNA
JCVISYN3A_0680,tRNA
JCVISYN3A_0681,tRNA
JCVISYN3A_0684,MONOMER
JCVISYN3A_0685,MONOMER
JCVISYN3A_0686,MONOMER
JCVISYN3A_0687,MONOMER
JCVISYN3A_0688,MONOMER
JCVISYN3A_0689,MONOMER
JCVISYN3A_0690,MONOMER
JCVISYN3A_0691,MONOMER
JCVISYN3A_0692,MONOMER
JCVISYN3A_0693,MONOMER
JCVISYN3A_0694,MONOMER
JCVISYN3A_0695,MONOMER
JCVISYN3A_0696,MONOMER
JCVISYN3A_0697,MONOMER
JCVISYN3A_0706,MONOMER
JCVISYN3A_0707,MONOMER
JCVISYN3A_0708,MONOMER
JCVISYN3A_0710,MONOMER
JCVISYN3A_0717,tRNA
JCVISYN3A_0718,tRNA
JCVISYN3A_0719,tRNA
JCVISYN3A_0720,tRNA
JCVISYN3A_0721,tRNA
JCVISYN3A_0722,tRNA
JCVISYN3A_0723,tRNA
JCVISYN3A_0724,tRNA
JCVISYN3A_0725,tRNA
JCVISYN3A_0726,MONOMER
JCVISYN3A_0727,MONOMER
JCVISYN3A_0728,MONOMER
JCVISYN3A_0729,MONOMER
JCVISYN3A_0730,MONOMER
JCVISYN3A_0732,MONOMER
JCVISYN3A_0733,MONOMER
JCVISYN3A_0747,MONOMER
JCVISYN3A_0771,MONOMER
JCVISYN3A_0772,MONOMER
JCVISYN3A_0773,MONOMER
JCVISYN3A_0774,MONOMER
JCVISYN3A_0775,MONOMER
JCVISYN3A_0776,MONOMER
JCVISYN3A_0777,MONOMER
JCVISYN3A_0778,MONOMER
JCVISYN3A_0779,MONOMER
JCVISYN3A_0787,MONOMER
JCVISYN3A_0789,MONOMER
JCVISYN3A_0790,MONOMER
JCVISYN3A_0791,MONOMER
JCVISYN3A_0792,MONOMER
JCVISYN3A_0793,MONOMER
JCVISYN3A_0794,MONOMER
JCVISYN3A_0795,MONOMER
JCVISYN3A_0796,MONOMER
JCVISYN3A_0797,MONOMER
JCVISYN3A_0798,MONOMER
JCVISYN3A_0799,MONOMER
JCVISYN3A_0800,MONOMER
JCVISYN3A_0803,MONOMER
JCVISYN3A_0804,MONOMER
JCVISYN3A_0805,MONOMER
JCVISYN3A_0806,MONOMER
JCVISYN3A_0807,MONOMER
JCVISYN3A_0809,MONOMER
JCVISYN3A_0810,MONOMER
JCVISYN3A_0813,MONOMER
JCVISYN3A_0814,MONOMER
JCVISYN3A_0817,MONOMER
JCVISYN3A_0818,MONOMER
JCVISYN3A_0819,MONOMER
JCVISYN3A_0820,MONOMER
JCVISYN3A_0821,MONOMER
JCVISYN3A_0822,MONOMER
JCVISYN3A_0823,MONOMER
JCVISYN3A_0824,MONOMER
JCVISYN3A_0825,MONOMER
JCVISYN3A_0826,MONOMER
JCVISYN3A_0827,MONOMER
JCVISYN3A_0828,tRNA
JCVISYN3A_0830,MONOMER
JCVISYN3A_0831,MONOMER
JCVISYN3A_0832,MONOMER
JCVISYN3A_0833,MONOMER
JCVISYN3A_0834,MONOMER
JCVISYN3A_0835,MONOMER
JCVISYN3A_0836,MONOMER
JCVISYN3A_0837,MONOMER
JCVISYN3A_0838,MONOMER
JCVISYN3A_0839,MONOMER
JCVISYN3A_0840,MONOMER
JCVISYN3A_0851,MONOMER
JCVISYN3A_0852,MONOMER
JCVISYN3A_0853,MONOMER
JCVISYN3A_0859,MONOMER
JCVISYN3A_0870,MONOMER
JCVISYN3A_0872,MONOMER
JCVISYN3A_0873,MONOMER
JCVISYN3A_0874,MONOMER
JCVISYN3A_0875,MONOMER
JCVISYN3A_0876,MONOMER
JCVISYN3A_0877,MONOMER
JCVISYN3A_0878,MONOMER
JCVISYN3A_0879,MONOMER
JCVISYN3A_0881,MONOMER
JCVISYN3A_0885,MONOMER
JCVISYN3A_0886,MONOMER
JCVISYN3A_0887,MONOMER
JCVISYN3A_0906,MONOMER
JCVISYN3A_0907,MONOMER
JCVISYN3A_0908,MONOMER
JCVISYN3A_0909,MONOMER
JCVISYN3A_0910,MONOMER
JCVISYN3A_0913,MONOMER
JCVISYN3A_0918,MONOMER
JCVISYN3A_0930,MONOMER
JCVISYN3A_0931,MONOMER
JCVISYN3A_0932,MONOMER
