,value
CLJU_RS22200,TU271D-1019
CLJU_RS22205,TU271D-1029
CLJU_RS22210,TU271D-1116
CLJU_RS22215,TU271D-2735
CLJU_RS22225,TU271D-1275
CLJU_RS22230,TU271D-1276
CLJU_RS22235,TU271D-1294
CLJU_RS22240,TU271D-1295
CLJU_RS22245,TU271D-1296
CLJU_RS22250,TU271D-1311
CLJU_RS22260,TU271D-1367
CLJU_RS22270,TU271D-1445
CLJU_RS22280,TU271D-2685
CLJU_RS22285,TU271D-2683
CLJU_RS22295,TU271D-2666
CLJU_RS22300,TU271D-2659
CLJU_RS22305,TU271D-1553
CLJU_RS22310,TU271D-1573
CLJU_RS22325,TU271D-1593
CLJU_RS22330,TU271D-1605
CLJU_RS22340,TU271D-1621
CLJU_RS22350,TU271D-2632
CLJU_RS22360,TU271D-1733
CLJU_RS22365,TU271D-2617
CLJU_RS22380,TU271D-1794
CLJU_RS22395,TU271D-1830
CLJU_RS22400,TU271D-1844
CLJU_RS22405,TU271D-1850
CLJU_RS22410,TU271D-1864
CLJU_RS22425,TU271D-1912
CLJU_RS22430,TU271D-2584
CLJU_RS22435,TU271D-2566
CLJU_RS22460,TU271D-2091
CLJU_RS22465,TU271D-2117
CLJU_RS22470,TU271D-2130
CLJU_RS22480,TU271D-2171
CLJU_RS22495,TU271D-2327
CLJU_RS22500,TU271D-2338
CLJU_RS22535,TU271D-227
CLJU_RS22580,TU271D-1075
CLJU_RS22590,TU271D-1147
CLJU_RS22605,TU271D-1381
CLJU_RS22610,TU271D-1478
CLJU_RS22615,TU271D-1515
CLJU_RS22620,TU271D-1516
CLJU_RS22625,TU271D-1516
CLJU_RS22630,TU271D-1560
CLJU_RS22635,TU271D-1580
CLJU_RS22655,TU271D-1869
CLJU_RS22675,TU271D-2550
CLJU_RS22685,TU271D-2128
CLJU_RS22690,TU271D-2199
CLJU_RS22695,TU271D-2216
CLJU_RS22700,TU271D-2217
CLJU_RS22705,TU271D-2227
CLJU_RS22715,TU271D-2257
CLJU_c00010,TU271D-1
CLJU_c00020,TU271D-2
CLJU_c00030,TU271D-2
CLJU_c00040,TU271D-3
CLJU_c00050,TU271D-3
CLJU_c00060,TU271D-3
CLJU_c00070,TU271D-3
CLJU_c00080,TU271D-4
CLJU_c00090,TU271D-5
CLJU_c00100,TU271D-6
CLJU_c00110,TU271D-6
CLJU_c00120,TU271D-6
CLJU_c00130,TU271D-7
CLJU_c00140,TU271D-8
CLJU_c00150,TU271D-9
CLJU_c00160,TU271D-9
CLJU_c00170,TU271D-9
CLJU_c00180,TU271D-9
CLJU_c00190,TU271D-9
CLJU_c00200,TU271D-9
CLJU_c00210,TU271D-10
CLJU_c00220,TU271D-11
CLJU_c00230,TU271D-12
CLJU_c00240,TU271D-12
CLJU_c00250,TU271D-13
CLJU_c00260,TU271D-13
CLJU_c00270,TU271D-14
CLJU_c00280,TU271D-15
CLJU_c00290,TU271D-16
CLJU_c00310,TU271D-18
CLJU_c00320,TU271D-18
CLJU_c00330,TU271D-19
CLJU_c00340,TU271D-20
CLJU_c00350,TU271D-21
CLJU_c00360,TU271D-2904
CLJU_c00370,TU271D-2903
CLJU_c00380,TU271D-22
CLJU_c00390,TU271D-22
CLJU_c00400,TU271D-23
CLJU_c00410,TU271D-24
CLJU_c00420,TU271D-25
CLJU_c00430,TU271D-25
CLJU_c00440,TU271D-26
CLJU_c00450,TU271D-26
CLJU_c00460,TU271D-27
CLJU_c00470,TU271D-28
CLJU_c00480,TU271D-29
CLJU_c00500,TU271D-30
CLJU_c00510,TU271D-31
CLJU_c00520,TU271D-31
CLJU_c00530,TU271D-31
CLJU_c00540,TU271D-32
CLJU_c00550,TU271D-33
CLJU_c00560,TU271D-33
CLJU_c00570,TU271D-34
CLJU_c00580,TU271D-35
CLJU_c00590,TU271D-2902
CLJU_c00600,TU271D-36
CLJU_c00610,TU271D-37
CLJU_c00620,TU271D-38
CLJU_c00630,TU271D-39
CLJU_c00640,TU271D-40
CLJU_c00650,TU271D-41
CLJU_c00660,TU271D-41
CLJU_c00670,TU271D-41
CLJU_c00680,TU271D-41
CLJU_c00710,TU271D-43
CLJU_c00720,TU271D-2901
CLJU_c00730,TU271D-44
CLJU_c00740,TU271D-44
CLJU_c00750,TU271D-45
CLJU_c00760,TU271D-46
CLJU_c00770,TU271D-46
CLJU_c00780,TU271D-47
CLJU_c00790,TU271D-47
CLJU_c00800,TU271D-47
CLJU_c00810,TU271D-48
CLJU_c00820,TU271D-48
CLJU_c00830,TU271D-48
CLJU_c00840,TU271D-49
CLJU_c00850,TU271D-50
CLJU_c00860,TU271D-51
CLJU_c00870,TU271D-52
CLJU_c00880,TU271D-53
CLJU_c00890,TU271D-54
CLJU_c00900,TU271D-55
CLJU_c00910,TU271D-56
CLJU_c00920,TU271D-56
CLJU_c00930,TU271D-57
CLJU_c00940,TU271D-58
CLJU_c00950,TU271D-58
CLJU_c00960,TU271D-59
CLJU_c00970,TU271D-59
CLJU_c00980,TU271D-59
CLJU_c00990,TU271D-60
CLJU_c01000,TU271D-61
CLJU_c01010,TU271D-62
CLJU_c01020,TU271D-63
CLJU_c01030,TU271D-63
CLJU_c01040,TU271D-2900
CLJU_c01050,TU271D-64
CLJU_c01060,TU271D-64
CLJU_c01070,TU271D-65
CLJU_c01080,TU271D-65
CLJU_c01090,TU271D-66
CLJU_c01100,TU271D-66
CLJU_c01110,TU271D-66
CLJU_c01120,TU271D-2899
CLJU_c01130,TU271D-67
CLJU_c01140,TU271D-69
CLJU_c01150,TU271D-70
CLJU_c01160,TU271D-71
CLJU_c01170,TU271D-71
CLJU_c01180,TU271D-72
CLJU_c01190,TU271D-2898
CLJU_c01200,TU271D-73
CLJU_c01210,TU271D-73
CLJU_c01220,TU271D-74
CLJU_c01230,TU271D-75
CLJU_c01240,TU271D-76
CLJU_c01250,TU271D-76
CLJU_c01260,TU271D-77
CLJU_c01270,TU271D-78
CLJU_c01280,TU271D-78
CLJU_c01290,TU271D-79
CLJU_c01300,TU271D-80
CLJU_c01310,TU271D-81
CLJU_c01320,TU271D-2896
CLJU_c01330,TU271D-82
CLJU_c01340,TU271D-84
CLJU_c01350,TU271D-85
CLJU_c01360,TU271D-85
CLJU_c01370,TU271D-86
CLJU_c01380,TU271D-87
CLJU_c01390,TU271D-87
CLJU_c01400,TU271D-88
CLJU_c01410,TU271D-88
CLJU_c01420,TU271D-88
CLJU_c01430,TU271D-88
CLJU_c01440,TU271D-89
CLJU_c01450,TU271D-90
CLJU_c01460,TU271D-90
CLJU_c01470,TU271D-91
CLJU_c01480,TU271D-91
CLJU_c01490,TU271D-92
CLJU_c01500,TU271D-93
CLJU_c01510,TU271D-2895
CLJU_c01520,TU271D-2894
CLJU_c01530,TU271D-94
CLJU_c01540,TU271D-94
CLJU_c01550,TU271D-94
CLJU_c01560,TU271D-2893
CLJU_c01570,TU271D-95
CLJU_c01580,TU271D-96
CLJU_c01600,TU271D-97
CLJU_c01610,TU271D-98
CLJU_c01620,TU271D-99
CLJU_c01630,TU271D-100
CLJU_c01640,TU271D-101
CLJU_c01650,TU271D-102
CLJU_c01660,TU271D-2892
CLJU_c01670,TU271D-2891
CLJU_c01680,TU271D-103
CLJU_c01690,TU271D-103
CLJU_c01700,TU271D-104
CLJU_c01710,TU271D-104
CLJU_c01720,TU271D-105
CLJU_c01730,TU271D-106
CLJU_c01740,TU271D-107
CLJU_c01750,TU271D-108
CLJU_c01760,TU271D-109
CLJU_c01770,TU271D-109
CLJU_c01780,TU271D-110
CLJU_c01790,TU271D-110
CLJU_c01800,TU271D-111
CLJU_c01810,TU271D-112
CLJU_c01820,TU271D-113
CLJU_c01830,TU271D-2890
CLJU_c01840,TU271D-114
CLJU_c01850,TU271D-115
CLJU_c01860,TU271D-116
CLJU_c01870,TU271D-2889
CLJU_c01880,TU271D-117
CLJU_c01890,TU271D-118
CLJU_c01900,TU271D-119
CLJU_c01910,TU271D-120
CLJU_c01920,TU271D-121
CLJU_c01930,TU271D-122
CLJU_c01940,TU271D-123
CLJU_c01950,TU271D-123
CLJU_c01960,TU271D-124
CLJU_c01970,TU271D-125
CLJU_c01980,TU271D-126
CLJU_c01990,TU271D-2888
CLJU_c02000,TU271D-127
CLJU_c02010,TU271D-127
CLJU_c02020,TU271D-127
CLJU_c02030,TU271D-127
CLJU_c02040,TU271D-2887
CLJU_c02050,TU271D-128
CLJU_c02060,TU271D-129
CLJU_c02070,TU271D-130
CLJU_c02080,TU271D-131
CLJU_c02090,TU271D-132
CLJU_c02100,TU271D-132
CLJU_c02110,TU271D-133
CLJU_c02130,TU271D-134
CLJU_c02140,TU271D-135
CLJU_c02150,TU271D-136
CLJU_c02160,TU271D-2886
CLJU_c02170,TU271D-137
CLJU_c02180,TU271D-138
CLJU_c02190,TU271D-139
CLJU_c02200,TU271D-140
CLJU_c02210,TU271D-141
CLJU_c02220,TU271D-142
CLJU_c02230,TU271D-2885
CLJU_c02240,TU271D-143
CLJU_c02250,TU271D-143
CLJU_c02260,TU271D-144
CLJU_c02270,TU271D-145
CLJU_c02280,TU271D-146
CLJU_c02290,TU271D-147
CLJU_c02300,TU271D-148
CLJU_c02310,TU271D-149
CLJU_c02320,TU271D-150
CLJU_c02330,TU271D-151
CLJU_c02340,TU271D-152
CLJU_c02350,TU271D-152
CLJU_c02360,TU271D-153
CLJU_c02370,TU271D-153
CLJU_c02380,TU271D-154
CLJU_c02390,TU271D-155
CLJU_c02400,TU271D-155
CLJU_c02410,TU271D-155
CLJU_c02420,TU271D-155
CLJU_c02430,TU271D-155
CLJU_c02440,TU271D-155
CLJU_c02450,TU271D-156
CLJU_c02460,TU271D-157
CLJU_c02470,TU271D-158
CLJU_c02480,TU271D-159
CLJU_c02490,TU271D-160
CLJU_c02500,TU271D-161
CLJU_c02520,TU271D-2884
CLJU_c02530,TU271D-162
CLJU_c02540,TU271D-162
CLJU_c02550,TU271D-162
CLJU_c02560,TU271D-162
CLJU_c02570,TU271D-162
CLJU_c02580,TU271D-163
CLJU_c02590,TU271D-164
CLJU_c02600,TU271D-164
CLJU_c02610,TU271D-165
CLJU_c02620,TU271D-166
CLJU_c02630,TU271D-167
CLJU_c02640,TU271D-167
CLJU_c02650,TU271D-168
CLJU_c02660,TU271D-169
CLJU_c02670,TU271D-2883
CLJU_c02680,TU271D-170
CLJU_c02690,TU271D-171
CLJU_c02700,TU271D-172
CLJU_c02710,TU271D-173
CLJU_c02720,TU271D-173
CLJU_c02730,TU271D-2882
CLJU_c02740,TU271D-2881
CLJU_c02750,TU271D-174
CLJU_c02760,TU271D-174
CLJU_c02770,TU271D-175
CLJU_c02780,TU271D-175
CLJU_c02790,TU271D-175
CLJU_c02800,TU271D-175
CLJU_c02810,TU271D-176
CLJU_c02820,TU271D-177
CLJU_c02830,TU271D-177
CLJU_c02840,TU271D-178
CLJU_c02850,TU271D-179
CLJU_c02860,TU271D-180
CLJU_c02870,TU271D-180
CLJU_c02880,TU271D-181
CLJU_c02890,TU271D-181
CLJU_c02900,TU271D-2880
CLJU_c02910,TU271D-2879
CLJU_c02920,TU271D-182
CLJU_c02930,TU271D-183
CLJU_c02940,TU271D-184
CLJU_c02950,TU271D-185
CLJU_c02960,TU271D-2878
CLJU_c02970,TU271D-186
CLJU_c02980,TU271D-187
CLJU_c02990,TU271D-188
CLJU_c03000,TU271D-189
CLJU_c03010,TU271D-190
CLJU_c03020,TU271D-191
CLJU_c03030,TU271D-192
CLJU_c03040,TU271D-192
CLJU_c03050,TU271D-193
CLJU_c03060,TU271D-193
CLJU_c03070,TU271D-194
CLJU_c03080,TU271D-194
CLJU_c03090,TU271D-195
CLJU_c03100,TU271D-196
CLJU_c03110,TU271D-196
CLJU_c03120,TU271D-196
CLJU_c03130,TU271D-197
CLJU_c03140,TU271D-198
CLJU_c03150,TU271D-198
CLJU_c03160,TU271D-199
CLJU_c03170,TU271D-199
CLJU_c03180,TU271D-200
CLJU_c03190,TU271D-201
CLJU_c03200,TU271D-201
CLJU_c03210,TU271D-201
CLJU_c03240,TU271D-201
CLJU_c03250,TU271D-202
CLJU_c03260,TU271D-202
CLJU_c03270,TU271D-203
CLJU_c03280,TU271D-204
CLJU_c03300,TU271D-205
CLJU_c03310,TU271D-205
CLJU_c03320,TU271D-205
CLJU_c03330,TU271D-205
CLJU_c03340,TU271D-206
CLJU_c03350,TU271D-207
CLJU_c03360,TU271D-207
CLJU_c03370,TU271D-207
CLJU_c03380,TU271D-208
CLJU_c03390,TU271D-209
CLJU_c03400,TU271D-210
CLJU_c03410,TU271D-210
CLJU_c03420,TU271D-210
CLJU_c03430,TU271D-211
CLJU_c03440,TU271D-211
CLJU_c03450,TU271D-211
CLJU_c03460,TU271D-211
CLJU_c03470,TU271D-212
CLJU_c03480,TU271D-213
CLJU_c03490,TU271D-214
CLJU_c03500,TU271D-215
CLJU_c03510,TU271D-216
CLJU_c03520,TU271D-217
CLJU_c03530,TU271D-217
CLJU_c03540,TU271D-217
CLJU_c03550,TU271D-217
CLJU_c03560,TU271D-217
CLJU_c03570,TU271D-218
CLJU_c03590,TU271D-219
CLJU_c03600,TU271D-220
CLJU_c03610,TU271D-220
CLJU_c03620,TU271D-220
CLJU_c03630,TU271D-220
CLJU_c03640,TU271D-220
CLJU_c03650,TU271D-221
CLJU_c03660,TU271D-222
CLJU_c03670,TU271D-222
CLJU_c03680,TU271D-223
CLJU_c03690,TU271D-224
CLJU_c03700,TU271D-224
CLJU_c03710,TU271D-225
CLJU_c03720,TU271D-226
CLJU_c03730,TU271D-227
CLJU_c03740,TU271D-227
CLJU_c03750,TU271D-227
CLJU_c03760,TU271D-228
CLJU_c03770,TU271D-228
CLJU_c03780,TU271D-229
CLJU_c03790,TU271D-229
CLJU_c03800,TU271D-230
CLJU_c03810,TU271D-2877
CLJU_c03820,TU271D-231
CLJU_c03830,TU271D-231
CLJU_c03840,TU271D-232
CLJU_c03850,TU271D-232
CLJU_c03860,TU271D-233
CLJU_c03870,TU271D-234
CLJU_c03880,TU271D-235
CLJU_c03890,TU271D-236
CLJU_c03900,TU271D-237
CLJU_c03910,TU271D-238
CLJU_c03920,TU271D-239
CLJU_c03930,TU271D-240
CLJU_c03940,TU271D-241
CLJU_c03950,TU271D-242
CLJU_c03960,TU271D-243
CLJU_c03970,TU271D-243
CLJU_c03980,TU271D-243
CLJU_c03990,TU271D-243
CLJU_c04000,TU271D-243
CLJU_c04010,TU271D-244
CLJU_c04020,TU271D-245
CLJU_c04030,TU271D-2876
CLJU_c04040,TU271D-246
CLJU_c04050,TU271D-247
CLJU_c04060,TU271D-248
CLJU_c04070,TU271D-2875
CLJU_c04080,TU271D-249
CLJU_c04090,TU271D-249
CLJU_c04100,TU271D-250
CLJU_c04110,TU271D-2874
CLJU_c04120,TU271D-251
CLJU_c04130,TU271D-252
CLJU_c04150,TU271D-253
CLJU_c04160,TU271D-254
CLJU_c04170,TU271D-255
CLJU_c04180,TU271D-256
CLJU_c04190,TU271D-257
CLJU_c04200,TU271D-258
CLJU_c04210,TU271D-258
CLJU_c04220,TU271D-258
CLJU_c04230,TU271D-258
CLJU_c04240,TU271D-259
CLJU_c04250,TU271D-259
CLJU_c04260,TU271D-260
CLJU_c04270,TU271D-261
CLJU_c04280,TU271D-262
CLJU_c04290,TU271D-263
CLJU_c04300,TU271D-264
CLJU_c04310,TU271D-264
CLJU_c04320,TU271D-265
CLJU_c04330,TU271D-266
CLJU_c04340,TU271D-266
CLJU_c04350,TU271D-266
CLJU_c04360,TU271D-267
CLJU_c04370,TU271D-267
CLJU_c04380,TU271D-267
CLJU_c04390,TU271D-267
CLJU_c04400,TU271D-268
CLJU_c04410,TU271D-268
CLJU_c04420,TU271D-269
CLJU_c04430,TU271D-270
CLJU_c04440,TU271D-270
CLJU_c04450,TU271D-271
CLJU_c04460,TU271D-272
CLJU_c04470,TU271D-272
CLJU_c04480,TU271D-273
CLJU_c04490,TU271D-273
CLJU_c04500,TU271D-274
CLJU_c04510,TU271D-275
CLJU_c04520,TU271D-275
CLJU_c04530,TU271D-276
CLJU_c04540,TU271D-277
CLJU_c04550,TU271D-278
CLJU_c04560,TU271D-279
CLJU_c04570,TU271D-280
CLJU_c04580,TU271D-280
CLJU_c04590,TU271D-281
CLJU_c04600,TU271D-282
CLJU_c04610,TU271D-282
CLJU_c04620,TU271D-283
CLJU_c04630,TU271D-284
CLJU_c04640,TU271D-284
CLJU_c04650,TU271D-285
CLJU_c04660,TU271D-2873
CLJU_c04670,TU271D-2872
CLJU_c04680,TU271D-286
CLJU_c04690,TU271D-287
CLJU_c04700,TU271D-288
CLJU_c04710,TU271D-288
CLJU_c04720,TU271D-288
CLJU_c04730,TU271D-289
CLJU_c04740,TU271D-290
CLJU_c04750,TU271D-291
CLJU_c04760,TU271D-292
CLJU_c04770,TU271D-293
CLJU_c04780,TU271D-294
CLJU_c04790,TU271D-295
CLJU_c04800,TU271D-296
CLJU_c04810,TU271D-297
CLJU_c04820,TU271D-297
CLJU_c04830,TU271D-298
CLJU_c04840,TU271D-299
CLJU_c04850,TU271D-300
CLJU_c04860,TU271D-2871
CLJU_c04870,TU271D-2870
CLJU_c04880,TU271D-301
CLJU_c04890,TU271D-302
CLJU_c04900,TU271D-303
CLJU_c04910,TU271D-304
CLJU_c04920,TU271D-304
CLJU_c04930,TU271D-304
CLJU_c04940,TU271D-304
CLJU_c04950,TU271D-304
CLJU_c04960,TU271D-304
CLJU_c04970,TU271D-305
CLJU_c04980,TU271D-305
CLJU_c04990,TU271D-306
CLJU_c05000,TU271D-307
CLJU_c05010,TU271D-308
CLJU_c05020,TU271D-309
CLJU_c05030,TU271D-309
CLJU_c05040,TU271D-309
CLJU_c05050,TU271D-310
CLJU_c05060,TU271D-312
CLJU_c05070,TU271D-312
CLJU_c05080,TU271D-313
CLJU_c05090,TU271D-2869
CLJU_c05100,TU271D-314
CLJU_c05110,TU271D-315
CLJU_c05120,TU271D-316
CLJU_c05130,TU271D-317
CLJU_c05140,TU271D-317
CLJU_c05150,TU271D-318
CLJU_c05160,TU271D-318
CLJU_c05170,TU271D-319
CLJU_c05180,TU271D-319
CLJU_c05190,TU271D-320
CLJU_c05200,TU271D-320
CLJU_c05210,TU271D-321
CLJU_c05220,TU271D-322
CLJU_c05230,TU271D-322
CLJU_c05240,TU271D-323
CLJU_c05250,TU271D-324
CLJU_c05260,TU271D-324
CLJU_c05270,TU271D-325
CLJU_c05280,TU271D-325
CLJU_c05290,TU271D-325
CLJU_c05300,TU271D-325
CLJU_c05310,TU271D-326
CLJU_c05320,TU271D-327
CLJU_c05330,TU271D-327
CLJU_c05340,TU271D-327
CLJU_c05350,TU271D-327
CLJU_c05360,TU271D-2868
CLJU_c05370,TU271D-2867
CLJU_c05380,TU271D-328
CLJU_c05390,TU271D-329
CLJU_c05400,TU271D-329
CLJU_c05410,TU271D-330
CLJU_c05420,TU271D-331
CLJU_c05430,TU271D-332
CLJU_c05440,TU271D-332
CLJU_c05450,TU271D-332
CLJU_c05460,TU271D-332
CLJU_c05470,TU271D-332
CLJU_c05480,TU271D-332
CLJU_c05490,TU271D-332
CLJU_c05500,TU271D-332
CLJU_c05510,TU271D-332
CLJU_c05520,TU271D-332
CLJU_c05530,TU271D-332
CLJU_c05540,TU271D-333
CLJU_c05550,TU271D-334
CLJU_c05560,TU271D-334
CLJU_c05570,TU271D-334
CLJU_c05580,TU271D-334
CLJU_c05600,TU271D-335
CLJU_c05610,TU271D-335
CLJU_c05620,TU271D-336
CLJU_c05630,TU271D-337
CLJU_c05640,TU271D-338
CLJU_c05650,TU271D-339
CLJU_c05660,TU271D-339
CLJU_c05670,TU271D-340
CLJU_c05680,TU271D-340
CLJU_c05690,TU271D-340
CLJU_c05700,TU271D-340
CLJU_c05710,TU271D-340
CLJU_c05720,TU271D-340
CLJU_c05730,TU271D-341
CLJU_c05740,TU271D-341
CLJU_c05750,TU271D-342
CLJU_c05760,TU271D-343
CLJU_c05770,TU271D-344
CLJU_c05780,TU271D-344
CLJU_c05790,TU271D-344
CLJU_c05800,TU271D-344
CLJU_c05820,TU271D-345
CLJU_c05830,TU271D-345
CLJU_c05840,TU271D-345
CLJU_c05850,TU271D-2865
CLJU_c05860,TU271D-346
CLJU_c05870,TU271D-347
CLJU_c05880,TU271D-347
CLJU_c05890,TU271D-348
CLJU_c05900,TU271D-350
CLJU_c05910,TU271D-351
CLJU_c05920,TU271D-351
CLJU_c05930,TU271D-2864
CLJU_c05940,TU271D-2863
CLJU_c05950,TU271D-352
CLJU_c05960,TU271D-352
CLJU_c05970,TU271D-2862
CLJU_c05980,TU271D-353
CLJU_c05990,TU271D-354
CLJU_c06000,TU271D-354
CLJU_c06010,TU271D-355
CLJU_c06020,TU271D-355
CLJU_c06030,TU271D-356
CLJU_c06040,TU271D-357
CLJU_c06050,TU271D-357
CLJU_c06060,TU271D-358
CLJU_c06070,TU271D-358
CLJU_c06080,TU271D-2861
CLJU_c06090,TU271D-359
CLJU_c06100,TU271D-360
CLJU_c06110,TU271D-2860
CLJU_c06120,TU271D-361
CLJU_c06130,TU271D-361
CLJU_c06140,TU271D-362
CLJU_c06150,TU271D-363
CLJU_c06160,TU271D-363
CLJU_c06170,TU271D-364
CLJU_c06180,TU271D-365
CLJU_c06190,TU271D-366
CLJU_c06200,TU271D-366
CLJU_c06210,TU271D-367
CLJU_c06220,TU271D-368
CLJU_c06230,TU271D-369
CLJU_c06240,TU271D-370
CLJU_c06250,TU271D-370
CLJU_c06260,TU271D-371
CLJU_c06270,TU271D-372
CLJU_c06280,TU271D-372
CLJU_c06290,TU271D-372
CLJU_c06300,TU271D-372
CLJU_c06310,TU271D-373
CLJU_c06320,TU271D-373
CLJU_c06330,TU271D-374
CLJU_c06340,TU271D-375
CLJU_c06350,TU271D-375
CLJU_c06360,TU271D-375
CLJU_c06370,TU271D-375
CLJU_c06380,TU271D-376
CLJU_c06390,TU271D-376
CLJU_c06400,TU271D-377
CLJU_c06410,TU271D-379
CLJU_c06420,TU271D-380
CLJU_c06430,TU271D-381
CLJU_c06440,TU271D-381
CLJU_c06450,TU271D-381
CLJU_c06460,TU271D-382
CLJU_c06470,TU271D-382
CLJU_c06480,TU271D-382
CLJU_c06490,TU271D-382
CLJU_c06500,TU271D-383
CLJU_c06510,TU271D-383
CLJU_c06520,TU271D-384
CLJU_c06530,TU271D-385
CLJU_c06540,TU271D-385
CLJU_c06550,TU271D-386
CLJU_c06560,TU271D-387
CLJU_c06570,TU271D-387
CLJU_c06580,TU271D-388
CLJU_c06590,TU271D-388
CLJU_c06600,TU271D-388
CLJU_c06610,TU271D-389
CLJU_c06620,TU271D-390
CLJU_c06630,TU271D-390
CLJU_c06640,TU271D-2859
CLJU_c06650,TU271D-2858
CLJU_c06660,TU271D-391
CLJU_c06670,TU271D-392
CLJU_c06680,TU271D-392
CLJU_c06690,TU271D-392
CLJU_c06700,TU271D-393
CLJU_c06710,TU271D-393
CLJU_c06720,TU271D-394
CLJU_c06730,TU271D-395
CLJU_c06740,TU271D-396
CLJU_c06750,TU271D-397
CLJU_c06760,TU271D-398
CLJU_c06770,TU271D-399
CLJU_c06780,TU271D-400
CLJU_c06790,TU271D-400
CLJU_c06800,TU271D-401
CLJU_c06810,TU271D-401
CLJU_c06820,TU271D-2856
CLJU_c06830,TU271D-402
CLJU_c06840,TU271D-403
CLJU_c06850,TU271D-404
CLJU_c06860,TU271D-405
CLJU_c06870,TU271D-2855
CLJU_c06890,TU271D-2854
CLJU_c06900,TU271D-406
CLJU_c06910,TU271D-407
CLJU_c06920,TU271D-408
CLJU_c06930,TU271D-408
CLJU_c06940,TU271D-408
CLJU_c06950,TU271D-409
CLJU_c06960,TU271D-409
CLJU_c06970,TU271D-409
CLJU_c06980,TU271D-409
