,value
BSU06870,TU8J2-1038
BSU06880,TU8J2-1038
BSU06890,TU8J2-1037
BSU06900,TU8J2-1037
BSU06910,TU8J2-1037
BSU06920,TU8J2-1037
BSU06930,TU8J2-1037
BSU07150,TU8J2-1308
BSU07220,TU8J2-1354
BSU07230,TU8J2-1355
BSU07240,TU8J2-1356
BSU07260,TU8J2-1036
BSU07270,TU8J2-1035
BSU07280,TU8J2-1035
BSU07290,TU8J2-1035
BSU07300,TU8J2-1035
BSU07310,TU8J2-1035
BSU07320,TU8J2-1034
BSU07330,TU8J2-1033
BSU07340,TU8J2-1032
BSU07350,TU8J2-1031
BSU07360,TU8J2-1031
BSU07370,TU8J2-1030
BSU07380,TU8J2-1029
BSU07390,TU8J2-1028
BSU07400,TU8J2-1028
BSU07420,TU8J2-1027
BSU07430,TU8J2-1026
BSU07440,TU8J2-1025
BSU07450,TU8J2-1024
BSU07460,TU8J2-1024
BSU07480,TU8J2-1023
BSU07490,TU8J2-1022
BSU07500,TU8J2-1022
BSU07510,TU8J2-1022
BSU07520,TU8J2-1022
BSU07550,TU8J2-1021
BSU07560,TU8J2-1020
BSU07570,TU8J2-1019
BSU07580,TU8J2-1018
BSU07590,TU8J2-1018
BSU07600,TU8J2-1018
BSU07610,TU8J2-1017
BSU07620,TU8J2-1017
BSU07630,TU8J2-1015
BSU07640,TU8J2-1016
BSU07650,TU8J2-1015
BSU07680,TU8J2-181
BSU07690,TU8J2-181
BSU07700,TU8J2-1239
BSU07710,TU8J2-1014
BSU07750,TU8J2-1013
BSU07760,TU8J2-2950
BSU07770,TU8J2-2950
BSU07780,TU8J2-2950
BSU07790,TU8J2-2950
BSU07800,TU8J2-1012
BSU07810,TU8J2-1012
BSU07820,TU8J2-1012
BSU07830,TU8J2-1011
BSU07840,TU8J2-134
BSU07850,TU8J2-1010
BSU07880,TU8J2-43
BSU07890,TU8J2-43
BSU07900,TU8J2-43
BSU07910,TU8J2-1008
BSU07920,TU8J2-1007
BSU07930,TU8J2-1007
BSU07940,TU8J2-1006
BSU07955,TU8J2-1006
BSU07970,TU8J2-1005
BSU07980,TU8J2-1004
BSU07990,TU8J2-1003
BSU08000,TU8J2-1002
BSU08010,TU8J2-1001
BSU08020,TU8J2-1001
BSU08030,TU8J2-1000
BSU08040,TU8J2-999
BSU08050,TU8J2-999
BSU08060,TU8J2-998
BSU08070,TU8J2-998
BSU08080,TU8J2-998
BSU08090,TU8J2-998
BSU08100,TU8J2-997
BSU08110,TU8J2-997
BSU08120,TU8J2-996
BSU08130,TU8J2-996
BSU08140,TU8J2-996
BSU08150,TU8J2-996
BSU08160,TU8J2-996
BSU08170,TU8J2-996
BSU08180,TU8J2-995
BSU08190,TU8J2-995
BSU08200,TU8J2-995
BSU08210,TU8J2-1240
BSU08220,TU8J2-1240
BSU08230,TU8J2-994
BSU08240,TU8J2-994
BSU08250,TU8J2-993
BSU08260,TU8J2-992
BSU08270,TU8J2-992
BSU08280,TU8J2-992
BSU08290,TU8J2-991
BSU08300,TU8J2-991
BSU08340,TU8J2-990
BSU08350,TU8J2-989
BSU08360,TU8J2-988
BSU08370,TU8J2-987
BSU08380,TU8J2-987
BSU08390,TU8J2-986
BSU08400,TU8J2-985
BSU08410,TU8J2-984
BSU08425,TU8J2-983
BSU08440,TU8J2-982
BSU08450,TU8J2-981
BSU08460,TU8J2-981
BSU08470,TU8J2-980
BSU08480,TU8J2-979
BSU08490,TU8J2-978
BSU08500,TU8J2-978
BSU08510,TU8J2-978
BSU08520,TU8J2-977
BSU08530,TU8J2-977
BSU08540,TU8J2-976
BSU08550,TU8J2-975
BSU08570,TU8J2-974
BSU08580,TU8J2-974
BSU08590,TU8J2-974
BSU08600,TU8J2-47
BSU08610,TU8J2-972
BSU08620,TU8J2-971
BSU08630,TU8J2-970
BSU08640,TU8J2-969
BSU08650,TU8J2-970
BSU08660,TU8J2-970
BSU08730,TU8J2-968
BSU08740,TU8J2-1357
BSU08760,TU8J2-966
BSU08770,TU8J2-1358
BSU08779,TU8J2-1359
BSU08800,TU8J2-1360
BSU08810,TU8J2-965
BSU08820,TU8J2-964
BSU08830,TU8J2-174
BSU08840,TU8J2-174
BSU08850,TU8J2-174
BSU08860,TU8J2-174
BSU08870,TU8J2-174
BSU08880,TU8J2-1301
BSU08890,TU8J2-94
BSU08960,TU8J2-963
BSU08970,TU8J2-962
BSU08980,TU8J2-961
BSU08990,TU8J2-960
BSU09000,TU8J2-960
BSU09010,TU8J2-960
BSU09020,TU8J2-960
BSU09030,TU8J2-960
BSU09040,TU8J2-960
BSU09050,TU8J2-960
BSU09060,TU8J2-960
BSU09070,TU8J2-960
BSU09080,TU8J2-960
BSU09090,TU8J2-960
BSU09100,TU8J2-959
BSU09110,TU8J2-1361
BSU09120,TU8J2-1362
BSU09130,TU8J2-173
BSU09140,TU8J2-958
BSU09150,TU8J2-75
BSU09165,TU8J2-62
BSU09180,TU8J2-195
BSU09190,TU8J2-1310
BSU09200,TU8J2-1310
BSU09210,TU8J2-1363
BSU09230,TU8J2-956
BSU09260,TU8J2-955
BSU09270,TU8J2-955
BSU09280,TU8J2-954
BSU09290,TU8J2-954
BSU09300,TU8J2-953
BSU09320,TU8J2-114
BSU09330,TU8J2-114
BSU09340,TU8J2-114
BSU09350,TU8J2-1364
BSU09360,TU8J2-1365
BSU09370,TU8J2-952
BSU09380,TU8J2-951
BSU09400,TU8J2-950
BSU09410,TU8J2-949
BSU09420,TU8J2-3019
BSU09430,TU8J2-947
BSU09440,TU8J2-946
BSU09450,TU8J2-945
BSU09460,TU8J2-944
BSU09480,TU8J2-1366
BSU09490,TU8J2-943
BSU09500,TU8J2-942
BSU09510,TU8J2-942
BSU09520,TU8J2-942
BSU09530,TU8J2-941
BSU09540,TU8J2-941
BSU09660,TU8J2-1367
BSU09670,TU8J2-1368
BSU09690,TU8J2-940
BSU09710,TU8J2-1286
BSU09720,TU8J2-1286
BSU09750,TU8J2-938
BSU09770,TU8J2-939
BSU09780,TU8J2-939
BSU09810,TU8J2-148
BSU09830,TU8J2-937
BSU09840,TU8J2-936
BSU09880,TU8J2-1369
BSU09889,TU8J2-1370
BSU09910,TU8J2-149
BSU09920,TU8J2-149
BSU09930,TU8J2-149
BSU09950,TU8J2-1371
BSU09958,TU8J2-1290
BSU09959,TU8J2-1290
BSU09965,TU8J2-1372
BSU09980,TU8J2-1373
BSU09990,TU8J2-935
BSU10009,TU8J2-1374
BSU10010,TU8J2-934
BSU10100,TU8J2-933
BSU10110,TU8J2-932
BSU10120,TU8J2-931
BSU10130,TU8J2-931
BSU10140,TU8J2-931
BSU10170,TU8J2-1221
BSU10270,TU8J2-1223
BSU10280,TU8J2-930
BSU10290,TU8J2-929
BSU10300,TU8J2-928
BSU10330,TU8J2-927
BSU10380,TU8J2-926
BSU10390,TU8J2-925
BSU10400,TU8J2-924
BSU10410,TU8J2-923
BSU10420,TU8J2-922
BSU10430,TU8J2-921
BSU10440,TU8J2-1375
BSU10450,TU8J2-920
BSU10460,TU8J2-920
BSU10470,TU8J2-919
BSU10480,TU8J2-918
BSU10490,TU8J2-918
BSU10520,TU8J2-121
BSU10530,TU8J2-121
BSU10540,TU8J2-121
BSU10550,TU8J2-121
BSU10560,TU8J2-120
BSU10590,TU8J2-1376
BSU10610,TU8J2-63
BSU10620,TU8J2-916
BSU10630,TU8J2-916
BSU10640,TU8J2-915
BSU10650,TU8J2-915
BSU10660,TU8J2-915
BSU10670,TU8J2-129
BSU10680,TU8J2-129
BSU10690,TU8J2-129
BSU10700,TU8J2-129
BSU10710,TU8J2-129
BSU10720,TU8J2-129
BSU10730,TU8J2-2978
BSU10770,TU8J2-160
BSU10780,TU8J2-1377
BSU10790,TU8J2-914
BSU10800,TU8J2-1378
BSU10810,TU8J2-1379
BSU10820,TU8J2-1380
BSU10880,TU8J2-1381
BSU10890,TU8J2-1382
BSU10900,TU8J2-913
BSU10910,TU8J2-194
BSU10920,TU8J2-194
BSU10930,TU8J2-194
BSU10940,TU8J2-193
BSU10950,TU8J2-193
BSU10960,TU8J2-170
BSU10970,TU8J2-192
BSU10980,TU8J2-192
BSU11010,TU8J2-1258
BSU11030,TU8J2-1383
BSU11040,TU8J2-3012
BSU11055,TU8J2-3012
BSU11070,TU8J2-3012
BSU11110,TU8J2-1384
BSU11130,TU8J2-157
BSU11190,TU8J2-912
BSU11200,TU8J2-912
BSU11210,TU8J2-912
BSU11220,TU8J2-912
BSU11230,TU8J2-912
BSU11240,TU8J2-912
BSU11250,TU8J2-912
BSU11260,TU8J2-911
BSU11270,TU8J2-1385
BSU11300,TU8J2-910
BSU11310,TU8J2-910
BSU11320,TU8J2-1386
BSU11330,TU8J2-1218
BSU11340,TU8J2-1218
BSU11360,TU8J2-1241
BSU11370,TU8J2-1241
BSU11381,TU8J2-1241
BSU11382,TU8J2-1241
BSU11390,TU8J2-1241
BSU11400,TU8J2-1241
BSU11420,TU8J2-126
BSU11430,TU8J2-909
BSU11440,TU8J2-909
BSU11450,TU8J2-909
BSU11460,TU8J2-909
BSU11470,TU8J2-909
BSU11490,TU8J2-908
BSU11500,TU8J2-1260
BSU11510,TU8J2-907
BSU11520,TU8J2-906
BSU11530,TU8J2-905
BSU11550,TU8J2-1273
BSU11560,TU8J2-1273
BSU11570,TU8J2-904
BSU11630,TU8J2-1387
BSU11650,TU8J2-903
BSU11660,TU8J2-903
BSU11670,TU8J2-903
BSU11680,TU8J2-903
BSU11690,TU8J2-903
BSU11700,TU8J2-903
BSU11710,TU8J2-903
BSU11720,TU8J2-1220
BSU11730,TU8J2-902
BSU11740,TU8J2-901
BSU11750,TU8J2-901
BSU11760,TU8J2-900
BSU11770,TU8J2-900
BSU11780,TU8J2-900
BSU11790,TU8J2-187
BSU11799,TU8J2-1251
BSU11800,TU8J2-1251
BSU11809,TU8J2-1251
BSU11810,TU8J2-1249
BSU11820,TU8J2-1388
BSU11839,TU8J2-1389
BSU11870,TU8J2-899
BSU11880,TU8J2-899
BSU11920,TU8J2-163
BSU11940,TU8J2-898
BSU11950,TU8J2-898
BSU11990,TU8J2-133
BSU12000,TU8J2-2949
BSU12010,TU8J2-2948
BSU12020,TU8J2-2948
BSU12030,TU8J2-2948
BSU12050,TU8J2-897
BSU12060,TU8J2-1390
BSU12090,TU8J2-896
BSU12100,TU8J2-1391
BSU12110,TU8J2-895
BSU12120,TU8J2-894
BSU12130,TU8J2-1392
BSU12150,TU8J2-893
BSU12160,TU8J2-14564
BSU12170,TU8J2-14564
BSU12200,TU8J2-1393
BSU12229,TU8J2-1394
BSU12230,TU8J2-1395
BSU12280,TU8J2-1278
BSU12290,TU8J2-1278
BSU12300,TU8J2-892
BSU12310,TU8J2-892
BSU12320,TU8J2-892
BSU12330,TU8J2-892
BSU12340,TU8J2-892
BSU12350,TU8J2-892
BSU12360,TU8J2-892
BSU12370,TU8J2-892
BSU12380,TU8J2-892
BSU12390,TU8J2-892
BSU12420,TU8J2-891
BSU12430,TU8J2-890
BSU12440,TU8J2-890
BSU12450,TU8J2-1396
BSU12460,TU8J2-1397
BSU12470,TU8J2-1398
BSU12500,TU8J2-147
BSU12510,TU8J2-889
BSU12520,TU8J2-888
BSU12530,TU8J2-888
BSU12539,TU8J2-888
BSU12540,TU8J2-888
BSU12550,TU8J2-888
BSU12570,TU8J2-887
BSU12580,TU8J2-887
BSU12590,TU8J2-887
BSU12600,TU8J2-887
BSU12610,TU8J2-887
BSU12619,TU8J2-887
BSU12620,TU8J2-887
BSU12630,TU8J2-887
BSU12640,TU8J2-887
BSU12649,TU8J2-887
BSU12650,TU8J2-887
BSU12660,TU8J2-887
BSU12840,TU8J2-98
BSU12850,TU8J2-98
BSU12870,TU8J2-109
BSU12880,TU8J2-3033
BSU12890,TU8J2-3033
BSU12900,TU8J2-886
BSU12910,TU8J2-885
BSU12920,TU8J2-884
BSU12930,TU8J2-884
BSU12940,TU8J2-884
BSU12950,TU8J2-884
BSU12960,TU8J2-884
BSU12970,TU8J2-1277
BSU12980,TU8J2-1277
BSU12990,TU8J2-1277
BSU13000,TU8J2-1277
BSU13010,TU8J2-883
BSU13020,TU8J2-883
BSU13040,TU8J2-882
BSU13050,TU8J2-1399
BSU13120,TU8J2-1268
BSU13130,TU8J2-1268
BSU13140,TU8J2-881
BSU13150,TU8J2-880
BSU13160,TU8J2-879
BSU13170,TU8J2-878
BSU13190,TU8J2-1253
BSU13200,TU8J2-1400
BSU13300,TU8J2-1279
BSU13310,TU8J2-877
BSU13320,TU8J2-876
BSU13330,TU8J2-3038
BSU13350,TU8J2-1401
BSU13360,TU8J2-1402
BSU13370,TU8J2-1403
BSU13450,TU8J2-875
BSU13460,TU8J2-875
BSU13470,TU8J2-874
BSU13520,TU8J2-1404
BSU13530,TU8J2-166
BSU13540,TU8J2-166
BSU13550,TU8J2-184
BSU13560,TU8J2-184
BSU13570,TU8J2-183
BSU13580,TU8J2-186
BSU13590,TU8J2-89
BSU13600,TU8J2-89
BSU13610,TU8J2-89
BSU13620,TU8J2-89
BSU13630,TU8J2-1405
BSU13640,TU8J2-873
BSU13650,TU8J2-872
BSU13660,TU8J2-1406
BSU13670,TU8J2-1407
BSU13680,TU8J2-871
BSU13690,TU8J2-871
BSU13700,TU8J2-870
BSU13710,TU8J2-869
BSU13760,TU8J2-1408
BSU13780,TU8J2-868
BSU13789,TU8J2-868
BSU13790,TU8J2-868
BSU13800,TU8J2-146
BSU13810,TU8J2-1409
BSU13820,TU8J2-867
BSU13830,TU8J2-866
BSU13840,TU8J2-866
BSU13850,TU8J2-865
BSU13890,TU8J2-864
BSU13900,TU8J2-864
BSU13910,TU8J2-864
BSU13920,TU8J2-863
BSU13930,TU8J2-863
BSU13940,TU8J2-1410
BSU13950,TU8J2-862
BSU13970,TU8J2-1411
BSU13990,TU8J2-861
BSU14010,TU8J2-860
BSU14020,TU8J2-859
BSU14040,TU8J2-858
BSU14060,TU8J2-1222
BSU14071,TU8J2-1222
BSU14100,TU8J2-857
BSU14110,TU8J2-857
BSU14120,TU8J2-857
BSU14130,TU8J2-857
BSU14140,TU8J2-857
BSU14150,TU8J2-856
BSU14160,TU8J2-856
BSU14170,TU8J2-856
BSU14210,TU8J2-1412
BSU14240,TU8J2-855
BSU14250,TU8J2-854
BSU14340,TU8J2-853
BSU14350,TU8J2-853
BSU14360,TU8J2-853
BSU14370,TU8J2-853
