,value
ALW85_RS02190,MONOMER
ALW85_RS02195,MONOMER
ALW85_RS02200,MONOMER
ALW85_RS02205,MONOMER
ALW85_RS02210,MONOMER
ALW85_RS02215,MONOMER
ALW85_RS02220,MONOMER
ALW85_RS02225,MONOMER
ALW85_RS02230,MONOMER
ALW85_RS02235,MONOMER
ALW85_RS02240,MONOMER
ALW85_RS02245,MONOMER
ALW85_RS02250,MONOMER
ALW85_RS02255,tRNA
ALW85_RS02260,MONOMER
ALW85_RS02265,MONOMER
ALW85_RS02270,MONOMER
ALW85_RS02275,MONOMER
ALW85_RS02280,MONOMER
ALW85_RS02285,MONOMER
ALW85_RS02290,MONOMER
ALW85_RS02295,MONOMER
ALW85_RS02300,MONOMER
ALW85_RS02305,MONOMER
ALW85_RS02310,MONOMER
ALW85_RS02315,MONOMER
ALW85_RS02320,MONOMER
ALW85_RS02325,MONOMER
ALW85_RS02330,MONOMER
ALW85_RS02335,MONOMER
ALW85_RS02340,MONOMER
ALW85_RS02345,MONOMER
ALW85_RS02350,MONOMER
ALW85_RS02355,MONOMER
ALW85_RS02360,MONOMER
ALW85_RS02365,MONOMER
ALW85_RS02370,MONOMER
ALW85_RS02375,MONOMER
ALW85_RS02380,MONOMER
ALW85_RS02390,MONOMER
ALW85_RS02395,MONOMER
ALW85_RS02405,MONOMER
ALW85_RS02410,MONOMER
ALW85_RS02415,MONOMER
ALW85_RS02420,MONOMER
ALW85_RS02425,MONOMER
ALW85_RS02430,MONOMER
ALW85_RS02435,MONOMER
ALW85_RS02440,MONOMER
ALW85_RS02445,MONOMER
ALW85_RS02450,MONOMER
ALW85_RS02455,MONOMER
ALW85_RS02460,MONOMER
ALW85_RS02470,MONOMER
ALW85_RS02475,MONOMER
ALW85_RS02480,MONOMER
ALW85_RS02485,MONOMER
ALW85_RS02490,MONOMER
ALW85_RS02495,MONOMER
ALW85_RS02500,MONOMER
ALW85_RS02505,MONOMER
ALW85_RS02510,MONOMER
ALW85_RS02515,MONOMER
ALW85_RS02520,MONOMER
ALW85_RS02525,MONOMER
ALW85_RS02530,MONOMER
ALW85_RS02535,MONOMER
ALW85_RS02540,MONOMER
ALW85_RS02545,MONOMER
ALW85_RS02550,MONOMER
ALW85_RS02555,MONOMER
ALW85_RS02560,MONOMER
ALW85_RS02565,MONOMER
ALW85_RS02570,MONOMER
ALW85_RS02575,MONOMER
ALW85_RS02580,MONOMER
ALW85_RS02585,MONOMER
ALW85_RS02590,MONOMER
ALW85_RS02595,MONOMER
ALW85_RS02600,MONOMER
ALW85_RS02620,MONOMER
ALW85_RS02630,MONOMER
ALW85_RS02635,MONOMER
ALW85_RS02640,MONOMER
ALW85_RS02645,MONOMER
ALW85_RS02650,MONOMER
ALW85_RS02655,MONOMER
ALW85_RS02660,MONOMER
ALW85_RS02665,MONOMER
ALW85_RS02670,MONOMER
ALW85_RS02675,MONOMER
ALW85_RS02680,tRNA
ALW85_RS02685,MONOMER
ALW85_RS02690,MONOMER
ALW85_RS02695,MONOMER
ALW85_RS02700,MONOMER
ALW85_RS02705,MONOMER
ALW85_RS02710,MONOMER
ALW85_RS02715,MONOMER
ALW85_RS02720,MONOMER
ALW85_RS02725,MONOMER
ALW85_RS02730,MONOMER
ALW85_RS02735,MONOMER
ALW85_RS02755,MONOMER
ALW85_RS02760,MONOMER
ALW85_RS02765,MONOMER
ALW85_RS02770,MONOMER
ALW85_RS02775,MONOMER
ALW85_RS02780,MONOMER
ALW85_RS02785,MONOMER
ALW85_RS02790,MONOMER
ALW85_RS02795,MONOMER
ALW85_RS02800,MONOMER
ALW85_RS02805,MONOMER
ALW85_RS02810,MONOMER
ALW85_RS02815,MONOMER
ALW85_RS02820,MONOMER
ALW85_RS02825,MONOMER
ALW85_RS02830,MONOMER
ALW85_RS02835,MONOMER
ALW85_RS02840,MONOMER
ALW85_RS02845,MONOMER
ALW85_RS02850,MONOMER
ALW85_RS02855,MONOMER
ALW85_RS02860,MONOMER
ALW85_RS02865,MONOMER
ALW85_RS02870,MONOMER
ALW85_RS02885,MONOMER
ALW85_RS02890,MONOMER
ALW85_RS02895,MONOMER
ALW85_RS02900,MONOMER
ALW85_RS02905,MONOMER
ALW85_RS02910,MONOMER
ALW85_RS02915,MONOMER
ALW85_RS02920,MONOMER
ALW85_RS02925,MONOMER
ALW85_RS02930,MONOMER
ALW85_RS02935,MONOMER
ALW85_RS02940,MONOMER
ALW85_RS02945,MONOMER
ALW85_RS02950,MONOMER
ALW85_RS02965,MONOMER
ALW85_RS02970,MONOMER
ALW85_RS02975,MONOMER
ALW85_RS02980,MONOMER
ALW85_RS02985,MONOMER
ALW85_RS02990,MONOMER
ALW85_RS02995,MONOMER
ALW85_RS03000,MONOMER
ALW85_RS03005,MONOMER
ALW85_RS03010,MONOMER
ALW85_RS03015,MONOMER
ALW85_RS03020,MONOMER
ALW85_RS03025,MONOMER
ALW85_RS03030,MONOMER
ALW85_RS03035,MONOMER
ALW85_RS03040,MONOMER
ALW85_RS03045,MONOMER
ALW85_RS03050,MONOMER
ALW85_RS03055,MONOMER
ALW85_RS03060,MONOMER
ALW85_RS03065,MONOMER
ALW85_RS03070,MONOMER
ALW85_RS03075,MONOMER
ALW85_RS03080,MONOMER
ALW85_RS03085,MONOMER
ALW85_RS03090,MONOMER
ALW85_RS03095,MONOMER
ALW85_RS03100,MONOMER
ALW85_RS03105,MONOMER
ALW85_RS03110,MONOMER
ALW85_RS03115,MONOMER
ALW85_RS03120,MONOMER
ALW85_RS03125,MONOMER
ALW85_RS03130,MONOMER
ALW85_RS03135,MONOMER
ALW85_RS03140,MONOMER
ALW85_RS03145,MONOMER
ALW85_RS03150,MONOMER
ALW85_RS03155,MONOMER
ALW85_RS03160,MONOMER
ALW85_RS03165,MONOMER
ALW85_RS03170,MONOMER
ALW85_RS03175,MONOMER
ALW85_RS03185,MONOMER
ALW85_RS03190,MONOMER
ALW85_RS03195,MONOMER
ALW85_RS03200,MONOMER
ALW85_RS03205,MONOMER
ALW85_RS03210,MONOMER
ALW85_RS03215,MONOMER
ALW85_RS03220,MONOMER
ALW85_RS03225,MONOMER
ALW85_RS03230,MONOMER
ALW85_RS03235,MONOMER
ALW85_RS03240,MONOMER
ALW85_RS03245,MONOMER
ALW85_RS03250,MONOMER
ALW85_RS03255,MONOMER
ALW85_RS03260,MONOMER
ALW85_RS03265,MONOMER
ALW85_RS03270,MONOMER
ALW85_RS03275,MONOMER
ALW85_RS03280,MONOMER
ALW85_RS03285,MONOMER
ALW85_RS03290,MONOMER
ALW85_RS03295,MONOMER
ALW85_RS03300,MONOMER
ALW85_RS03305,MONOMER
ALW85_RS03310,MONOMER
ALW85_RS03315,MONOMER
ALW85_RS03320,MONOMER
ALW85_RS03325,MONOMER
ALW85_RS03330,MONOMER
ALW85_RS03335,MONOMER
ALW85_RS03340,MONOMER
ALW85_RS03345,MONOMER
ALW85_RS03350,MONOMER
ALW85_RS03355,MONOMER
ALW85_RS03360,MONOMER
ALW85_RS03365,MONOMER
ALW85_RS03370,MONOMER
ALW85_RS03375,MONOMER
ALW85_RS03380,MONOMER
ALW85_RS03385,MONOMER
ALW85_RS03390,MONOMER
ALW85_RS03395,MONOMER
ALW85_RS03400,MONOMER
ALW85_RS03405,MONOMER
ALW85_RS03410,MONOMER
ALW85_RS03415,MONOMER
ALW85_RS03420,MONOMER
ALW85_RS03425,MONOMER
ALW85_RS03430,MONOMER
ALW85_RS03435,MONOMER
ALW85_RS03440,MONOMER
ALW85_RS03445,MONOMER
ALW85_RS03450,MONOMER
ALW85_RS03455,MONOMER
ALW85_RS03460,MONOMER
ALW85_RS03475,MONOMER
ALW85_RS03480,MONOMER
ALW85_RS03485,MONOMER
ALW85_RS03490,MONOMER
ALW85_RS03495,MONOMER
ALW85_RS03500,MONOMER
ALW85_RS03505,MONOMER
ALW85_RS03510,MONOMER
ALW85_RS03515,MONOMER
ALW85_RS03520,MONOMER
ALW85_RS03525,MONOMER
ALW85_RS03530,MONOMER
ALW85_RS03535,MONOMER
ALW85_RS03540,MONOMER
ALW85_RS03545,MONOMER
ALW85_RS03550,MONOMER
ALW85_RS03555,MONOMER
ALW85_RS03560,MONOMER
ALW85_RS03565,MONOMER
ALW85_RS03570,MONOMER
ALW85_RS03575,MONOMER
ALW85_RS03580,MONOMER
ALW85_RS03585,MONOMER
ALW85_RS03590,MONOMER
ALW85_RS03595,MONOMER
ALW85_RS03600,MONOMER
ALW85_RS03605,MONOMER
ALW85_RS03610,MONOMER
ALW85_RS03615,MONOMER
ALW85_RS03620,MONOMER
ALW85_RS03625,MONOMER
ALW85_RS03630,MONOMER
ALW85_RS03635,MONOMER
ALW85_RS03640,MONOMER
ALW85_RS03645,MONOMER
ALW85_RS03650,MONOMER
ALW85_RS03655,MONOMER
ALW85_RS03660,MONOMER
ALW85_RS03665,MONOMER
ALW85_RS03670,MONOMER
ALW85_RS03675,MONOMER
ALW85_RS03680,MONOMER
ALW85_RS03685,MONOMER
ALW85_RS03690,MONOMER
ALW85_RS03695,MONOMER
ALW85_RS03705,MONOMER
ALW85_RS03710,MONOMER
ALW85_RS03720,MONOMER
ALW85_RS03725,MONOMER
ALW85_RS03730,MONOMER
ALW85_RS03745,MONOMER
ALW85_RS03750,MONOMER
ALW85_RS03755,MONOMER
ALW85_RS03760,MONOMER
ALW85_RS03765,MONOMER
ALW85_RS03770,MONOMER
ALW85_RS03775,MONOMER
ALW85_RS03780,MONOMER
ALW85_RS03785,MONOMER
ALW85_RS03790,MONOMER
ALW85_RS03800,MONOMER
ALW85_RS03805,MONOMER
ALW85_RS03810,MONOMER
ALW85_RS03815,MONOMER
ALW85_RS03820,MONOMER
ALW85_RS03825,MONOMER
ALW85_RS03830,MONOMER
ALW85_RS03835,MONOMER
ALW85_RS03840,MONOMER
ALW85_RS03845,MONOMER
ALW85_RS03850,MONOMER
ALW85_RS03855,MONOMER
ALW85_RS03860,MONOMER
ALW85_RS03865,MONOMER
ALW85_RS03870,MONOMER
ALW85_RS03875,MONOMER
ALW85_RS03880,MONOMER
ALW85_RS03885,MONOMER
ALW85_RS03890,MONOMER
ALW85_RS03895,MONOMER
ALW85_RS03900,MONOMER
ALW85_RS03905,MONOMER
ALW85_RS03915,MONOMER
ALW85_RS03920,MONOMER
ALW85_RS03925,MONOMER
ALW85_RS03930,MONOMER
ALW85_RS03935,MONOMER
ALW85_RS03940,MONOMER
ALW85_RS03945,MONOMER
ALW85_RS03950,MONOMER
ALW85_RS03955,MONOMER
ALW85_RS03960,MONOMER
ALW85_RS03965,MONOMER
ALW85_RS03970,MONOMER
ALW85_RS03975,MONOMER
ALW85_RS03980,MONOMER
ALW85_RS03985,MONOMER
ALW85_RS03990,MONOMER
ALW85_RS03995,MONOMER
ALW85_RS04000,MONOMER
ALW85_RS04005,MONOMER
ALW85_RS04010,MONOMER
ALW85_RS04015,MONOMER
ALW85_RS04020,MONOMER
ALW85_RS04025,MONOMER
ALW85_RS04030,MONOMER
ALW85_RS04035,MONOMER
ALW85_RS04040,MONOMER
ALW85_RS04045,tRNA
ALW85_RS04050,MONOMER
ALW85_RS04055,MONOMER
ALW85_RS04060,MONOMER
ALW85_RS04065,MONOMER
ALW85_RS04070,MONOMER
ALW85_RS04075,MONOMER
ALW85_RS04080,MONOMER
ALW85_RS04085,MONOMER
ALW85_RS04090,MONOMER
ALW85_RS04095,MONOMER
ALW85_RS04100,MONOMER
ALW85_RS04105,MONOMER
ALW85_RS04120,MONOMER
ALW85_RS04125,MONOMER
ALW85_RS04130,MONOMER
ALW85_RS04135,MONOMER
ALW85_RS04140,MONOMER
ALW85_RS04145,MONOMER
ALW85_RS04150,MONOMER
ALW85_RS04155,MONOMER
ALW85_RS04160,MONOMER
ALW85_RS04165,MONOMER
ALW85_RS04170,MONOMER
ALW85_RS04175,MONOMER
ALW85_RS04180,MONOMER
ALW85_RS04185,MONOMER
ALW85_RS04190,MONOMER
ALW85_RS04195,MONOMER
ALW85_RS04210,MONOMER
ALW85_RS04215,MONOMER
ALW85_RS04220,MONOMER
ALW85_RS04225,MONOMER
ALW85_RS04230,MONOMER
ALW85_RS04235,MONOMER
ALW85_RS04240,MONOMER
ALW85_RS04245,MONOMER
ALW85_RS04250,tRNA
ALW85_RS04260,MONOMER
ALW85_RS04270,MONOMER
ALW85_RS04275,MONOMER
ALW85_RS04280,MONOMER
ALW85_RS04285,MONOMER
ALW85_RS04290,MONOMER
ALW85_RS04295,MONOMER
ALW85_RS04300,MONOMER
ALW85_RS04305,MONOMER
ALW85_RS04310,MONOMER
ALW85_RS04315,MONOMER
ALW85_RS04320,MONOMER
ALW85_RS04325,MONOMER
ALW85_RS04330,MONOMER
ALW85_RS04335,MONOMER
ALW85_RS04340,MONOMER
ALW85_RS04345,MONOMER
ALW85_RS04350,MONOMER
ALW85_RS04355,MONOMER
ALW85_RS04360,MONOMER
ALW85_RS04365,MONOMER
ALW85_RS04370,MONOMER
ALW85_RS04375,MONOMER
ALW85_RS04380,MONOMER
ALW85_RS04385,MONOMER
ALW85_RS04390,MONOMER
ALW85_RS04395,MONOMER
ALW85_RS04400,MONOMER
ALW85_RS04405,MONOMER
ALW85_RS04410,MONOMER
ALW85_RS04415,MONOMER
ALW85_RS04420,MONOMER
ALW85_RS04425,MONOMER
ALW85_RS04430,MONOMER
ALW85_RS04435,MONOMER
ALW85_RS04440,MONOMER
ALW85_RS04445,MONOMER
ALW85_RS04450,MONOMER
ALW85_RS04455,MONOMER
ALW85_RS04460,MONOMER
ALW85_RS04465,MONOMER
ALW85_RS04470,MONOMER
ALW85_RS04475,MONOMER
ALW85_RS04480,MONOMER
ALW85_RS04485,MONOMER
ALW85_RS04490,MONOMER
ALW85_RS04495,MONOMER
ALW85_RS04500,MONOMER
ALW85_RS04505,MONOMER
ALW85_RS04510,MONOMER
ALW85_RS04515,MONOMER
ALW85_RS04520,MONOMER
ALW85_RS04525,MONOMER
ALW85_RS04530,MONOMER
ALW85_RS04535,MONOMER
ALW85_RS04540,MONOMER
ALW85_RS04545,MONOMER
ALW85_RS04550,MONOMER
ALW85_RS04555,MONOMER
ALW85_RS04560,MONOMER
ALW85_RS04565,MONOMER
ALW85_RS04570,MONOMER
ALW85_RS04575,MONOMER
ALW85_RS04580,MONOMER
ALW85_RS04585,MONOMER
ALW85_RS04590,MONOMER
ALW85_RS04595,MONOMER
ALW85_RS04600,MONOMER
ALW85_RS04605,MONOMER
ALW85_RS04610,MONOMER
ALW85_RS04615,MONOMER
ALW85_RS04620,MONOMER
