Modified_enzyme,Core_enzyme,Modifications,Source
BSU16540-MONOMER_mod_mg2(1)_mod_k(1),BSU16540-MONOMER,mg2(1) AND k(1),Homology
BSU25640-MONOMER_mod_mg2(1),BSU25640-MONOMER,mg2(1),Homology
BSU09310-MONOMER_mod_mg2(1),BSU09310-MONOMER,mg2(1),Homology
BSU27510-MONOMER_mod_pydx5p(2),BSU27510-MONOMER,pydx5p(2),Homology
BSU25460-MONOMER_mod_zn2(4),BSU25460-MONOMER,zn2(4),Homology
BSU31200-MONOMER_mod_mg2(1),BSU31200-MONOMER,mg2(1),Homology
BSU21820-MONOMER_mod_mg2(1),BSU21820-MONOMER,mg2(1),Homology
BSU29130-MONOMER_mod_mn2(1),BSU29130-MONOMER,mn2(1),Homology
BSU29130-MONOMER_mod_mg2(1),BSU29130-MONOMER,mg2(1),Homology
BSU17330-MONOMER_mod_mg2(2),BSU17330-MONOMER,mg2(2),Homology
BSU15230-MONOMER_mod_fad(1),BSU15230-MONOMER,fad(1),Homology
BSU28800-MONOMER_mod_mn2(1),BSU28800-MONOMER,mn2(1),Homology
BSU00510-MONOMER_mod_mg2(1)_mod_pi(1),BSU00510-MONOMER,mg2(1) AND pi(1),Homology
BSU00510-MONOMER_mod_mn2(1)_mod_pi(1),BSU00510-MONOMER,mn2(1) AND pi(1),Homology
BSU17000-MONOMER_mod_pydx5p(1),BSU17000-MONOMER,pydx5p(1),Homology
BSU25020-MONOMER_mod_mn2(1),BSU25020-MONOMER,mn2(1),Homology
BSU28150-MONOMER_mod_dpm(1),BSU28150-MONOMER,dpm(1),Homology
BSU28500-MONOMER_mod_Oxidized(1),BSU28500-MONOMER,Oxidized(1),Homology
BSU30560-MONOMER_mod_mg2(1),BSU30560-MONOMER,mg2(1),Homology
BSU30560-MONOMER_mod_ca2(1),BSU30560-MONOMER,ca2(1),Homology
BSU30560-MONOMER_mod_mn2(1),BSU30560-MONOMER,mn2(1),Homology
BSU11140-MONOMER_mod_mg2(1),BSU11140-MONOMER,mg2(1),Homology
BSU38290-MONOMER_mod_mg2(1),BSU38290-MONOMER,mg2(1),Homology
BSU22740-MONOMER_mod_mg2(1),BSU22740-MONOMER,mg2(1),Homology
BSU27860-MONOMER_mod_mg2(1),BSU27860-MONOMER,mg2(1),Homology
BSU27710-MONOMER_mod_zn2(6),BSU27710-MONOMER,zn2(6),Homology
BSU22420-MONOMER_mod_mg2(1)_mod_k(1),BSU22420-MONOMER,mg2(1) AND k(1),Homology
BSU22420-MONOMER_mod_mg2(1)_mod_nh4(1),BSU22420-MONOMER,mg2(1) AND nh4(1),Homology
BSU22420-MONOMER_mod_mn2(1)_mod_k(1),BSU22420-MONOMER,mn2(1) AND k(1),Homology
BSU22420-MONOMER_mod_mn2(1)_mod_nh4(1),BSU22420-MONOMER,mn2(1) AND nh4(1),Homology
BSU27410-MONOMER_mod_zn2(4),BSU27410-MONOMER,zn2(4),Homology
BSU23570-MONOMER_mod_mg2(1),BSU23570-MONOMER,mg2(1),Homology
BSU23570-MONOMER_mod_mn2(1),BSU23570-MONOMER,mn2(1),Homology
BSU23570-MONOMER_mod_cobalt2(1),BSU23570-MONOMER,cobalt2(1),Homology
BSU27250-MONOMER_mod_pydx5p(1),BSU27250-MONOMER,pydx5p(1),Homology
BSU10910-MONOMER_mod_mg2(1),BSU10910-MONOMER,mg2(1),Homology
BSU10910-MONOMER_mod_mn2(1),BSU10910-MONOMER,mn2(1),Homology
BSU10910-MONOMER_mod_cobalt2(1),BSU10910-MONOMER,cobalt2(1),Homology
BSU10910-MONOMER_mod_cd2(1),BSU10910-MONOMER,cd2(1),Homology
BSU15200-MONOMER_mod_k(1)_mod_mg2(1),BSU15200-MONOMER,k(1) AND mg2(1),Homology
BSU21770-MONOMER_mod_pydx5p(1),BSU21770-MONOMER,pydx5p(1),Homology
BSU00940-MONOMER_mod_zn2(1),BSU00940-MONOMER,zn2(1),Homology
BSU23260-MONOMER_mod_mg2(1),BSU23260-MONOMER,mg2(1),Homology
BSU11420-MONOMER_mod_mg2(1),BSU11420-MONOMER,mg2(1),Homology
CPLX8J2-2_mod_bmocogdp(1)_mod_3fe4s(1)_mod_4fe4s(1),CPLX8J2-2,bmocogdp(1) AND 3fe4s(1) AND 4fe4s(1),Homology
CPLX8J2-146_mod_mn2(1),CPLX8J2-146,mn2(1),Homology
BSU28120-MONOMER_mod_pydx5p(1),BSU28120-MONOMER,pydx5p(1),Homology
BSU16530-MONOMER_mod_mg2(1),BSU16530-MONOMER,mg2(1),Homology
BSU00460-MONOMER_mod_mg2(1),BSU00460-MONOMER,mg2(1),Homology
BSU22780-MONOMER_mod_zn2(1),BSU22780-MONOMER,zn2(1),Homology
BSU34910-MONOMER_mod_mn2(1),BSU34910-MONOMER,mn2(1),Homology
BSU09300-MONOMER_mod_fad(1),BSU09300-MONOMER,fad(1),Homology
BSU23840-MONOMER_mod_zn2(2),BSU23840-MONOMER,zn2(2),Homology
CPLX8J2-102_mod_pheme(1)_mod_hemed(1),CPLX8J2-102,pheme(1) AND hemed(1),Homology
BSU22620-MONOMER_mod_pydx5p(1),BSU22620-MONOMER,pydx5p(1),Homology
BSU23380-MONOMER_mod_pydx5p(1),BSU23380-MONOMER,pydx5p(1),Homology
BSU35530-MONOMER_mod_mg2(1),BSU35530-MONOMER,mg2(1),Homology
BSU16990-MONOMER_mod_zn2(1),BSU16990-MONOMER,zn2(1),Homology
BSU30550-MONOMER_mod_k(4)_mod_mg2(1),BSU30550-MONOMER,k(4) AND mg2(1),Homology
BSU30550-MONOMER_mod_k(4)_mod_mn2(1),BSU30550-MONOMER,k(4) AND mn2(1),Homology
BSU30550-MONOMER_mod_k(4)_mod_cobalt2(1),BSU30550-MONOMER,k(4) AND cobalt2(1),Homology
BSU30550-MONOMER_mod_k(4)_mod_zn2(1),BSU30550-MONOMER,k(4) AND zn2(1),Homology
BSU30550-MONOMER_mod_k(4)_mod_cd2(1),BSU30550-MONOMER,k(4) AND cd2(1),Homology
BSU30550-MONOMER_mod_k(4)_mod_ni2(1),BSU30550-MONOMER,k(4) AND ni2(1),Homology
BSU30550-MONOMER_mod_k(4)_mod_ca2(1),BSU30550-MONOMER,k(4) AND ca2(1),Homology
BSU30550-MONOMER_mod_nh4(4)_mod_mg2(1),BSU30550-MONOMER,nh4(4) AND mg2(1),Homology
BSU30550-MONOMER_mod_nh4(4)_mod_mn2(1),BSU30550-MONOMER,nh4(4) AND mn2(1),Homology
BSU30550-MONOMER_mod_nh4(4)_mod_cobalt2(1),BSU30550-MONOMER,nh4(4) AND cobalt2(1),Homology
BSU30550-MONOMER_mod_nh4(4)_mod_zn2(1),BSU30550-MONOMER,nh4(4) AND zn2(1),Homology
BSU30550-MONOMER_mod_nh4(4)_mod_cd2(1),BSU30550-MONOMER,nh4(4) AND cd2(1),Homology
BSU30550-MONOMER_mod_nh4(4)_mod_ni2(1),BSU30550-MONOMER,nh4(4) AND ni2(1),Homology
BSU30550-MONOMER_mod_nh4(4)_mod_ca2(1),BSU30550-MONOMER,nh4(4) AND ca2(1),Homology
BSU30550-MONOMER_mod_tl(4)_mod_mg2(1),BSU30550-MONOMER,tl(4) AND mg2(1),Homology
BSU30550-MONOMER_mod_tl(4)_mod_mn2(1),BSU30550-MONOMER,tl(4) AND mn2(1),Homology
BSU30550-MONOMER_mod_tl(4)_mod_cobalt2(1),BSU30550-MONOMER,tl(4) AND cobalt2(1),Homology
BSU30550-MONOMER_mod_tl(4)_mod_zn2(1),BSU30550-MONOMER,tl(4) AND zn2(1),Homology
BSU30550-MONOMER_mod_tl(4)_mod_cd2(1),BSU30550-MONOMER,tl(4) AND cd2(1),Homology
BSU30550-MONOMER_mod_tl(4)_mod_ni2(1),BSU30550-MONOMER,tl(4) AND ni2(1),Homology
BSU30550-MONOMER_mod_tl(4)_mod_ca2(1),BSU30550-MONOMER,tl(4) AND ca2(1),Homology
BSU30550-MONOMER_mod_cs(4)_mod_mg2(1),BSU30550-MONOMER,cs(4) AND mg2(1),Homology
BSU30550-MONOMER_mod_cs(4)_mod_mn2(1),BSU30550-MONOMER,cs(4) AND mn2(1),Homology
BSU30550-MONOMER_mod_cs(4)_mod_cobalt2(1),BSU30550-MONOMER,cs(4) AND cobalt2(1),Homology
BSU30550-MONOMER_mod_cs(4)_mod_zn2(1),BSU30550-MONOMER,cs(4) AND zn2(1),Homology
BSU30550-MONOMER_mod_cs(4)_mod_cd2(1),BSU30550-MONOMER,cs(4) AND cd2(1),Homology
BSU30550-MONOMER_mod_cs(4)_mod_ni2(1),BSU30550-MONOMER,cs(4) AND ni2(1),Homology
BSU30550-MONOMER_mod_cs(4)_mod_ca2(1),BSU30550-MONOMER,cs(4) AND ca2(1),Homology
BSU30550-MONOMER_mod_LI(4)_mod_mg2(1),BSU30550-MONOMER,LI(4) AND mg2(1),Homology
BSU30550-MONOMER_mod_LI(4)_mod_mn2(1),BSU30550-MONOMER,LI(4) AND mn2(1),Homology
BSU30550-MONOMER_mod_LI(4)_mod_cobalt2(1),BSU30550-MONOMER,LI(4) AND cobalt2(1),Homology
BSU30550-MONOMER_mod_LI(4)_mod_zn2(1),BSU30550-MONOMER,LI(4) AND zn2(1),Homology
BSU30550-MONOMER_mod_LI(4)_mod_cd2(1),BSU30550-MONOMER,LI(4) AND cd2(1),Homology
BSU30550-MONOMER_mod_LI(4)_mod_ni2(1),BSU30550-MONOMER,LI(4) AND ni2(1),Homology
BSU30550-MONOMER_mod_LI(4)_mod_ca2(1),BSU30550-MONOMER,LI(4) AND ca2(1),Homology
BSU30550-MONOMER_mod_na1(4)_mod_mg2(1),BSU30550-MONOMER,na1(4) AND mg2(1),Homology
BSU30550-MONOMER_mod_na1(4)_mod_mn2(1),BSU30550-MONOMER,na1(4) AND mn2(1),Homology
BSU30550-MONOMER_mod_na1(4)_mod_cobalt2(1),BSU30550-MONOMER,na1(4) AND cobalt2(1),Homology
BSU30550-MONOMER_mod_na1(4)_mod_zn2(1),BSU30550-MONOMER,na1(4) AND zn2(1),Homology
BSU30550-MONOMER_mod_na1(4)_mod_cd2(1),BSU30550-MONOMER,na1(4) AND cd2(1),Homology
BSU30550-MONOMER_mod_na1(4)_mod_ni2(1),BSU30550-MONOMER,na1(4) AND ni2(1),Homology
BSU30550-MONOMER_mod_na1(4)_mod_ca2(1),BSU30550-MONOMER,na1(4) AND ca2(1),Homology
CPLX8J2-29_mod_mg2(1),CPLX8J2-29,mg2(1),Homology
BSU39050-MONOMER_mod_hemed(6),BSU39050-MONOMER,hemed(6),Homology
BSU30230-MONOMER_mod_pydx5p(1),BSU30230-MONOMER,pydx5p(1),Homology
BSU22730-MONOMER_mod_mg2(1),BSU22730-MONOMER,mg2(1),Homology
BSU22730-MONOMER_mod_mn2(1),BSU22730-MONOMER,mn2(1),Homology
BSU22730-MONOMER_mod_ca2(1),BSU22730-MONOMER,ca2(1),Homology
CPLX8J2-20_mod_4fe4s(1)_mod_sheme(1)_mod_fmn(1)_mod_fad(1),CPLX8J2-20,4fe4s(1) AND sheme(1) AND fmn(1) AND fad(1),Homology
BSU15730-MONOMER_mod_mg2(1)_mod_k(1),BSU15730-MONOMER,mg2(1) AND k(1),Homology
BSU29450-MONOMER_mod_mg2(1),BSU29450-MONOMER,mg2(1),Homology
BSU37150-MONOMER_mod_mg2(1),BSU37150-MONOMER,mg2(1),Homology
CPLX8J2-11_mod_mg2(1),CPLX8J2-11,mg2(1),Homology
BSU17610-MONOMER_mod_mg2(1),BSU17610-MONOMER,mg2(1),Homology
BSU15680-MONOMER_mod_mg2(1),BSU15680-MONOMER,mg2(1),Homology
BSU17460-MONOMER_mod_mn2(1),BSU17460-MONOMER,mn2(1),Homology
BSU00770-MONOMER_mod_mg2(1),BSU00770-MONOMER,mg2(1),Homology
BSU00820-MONOMER_mod_mg2(6),BSU00820-MONOMER,mg2(6),Homology
BSU00820-MONOMER_mod_lys__L(1),BSU00820-MONOMER,lys__L(1),Homology
BSU15020-MONOMER_mod_mg2(1),BSU15020-MONOMER,mg2(1),Homology
BSU06530-MONOMER_mod_mg2(1),BSU06530-MONOMER,mg2(1),Homology
CPLX8J2-16_mod_fe2(1)_mod_fad(1),CPLX8J2-16,fe2(1) AND fad(1),Homology
BSU15430-MONOMER_mod_zn2(2),BSU15430-MONOMER,zn2(2),Homology
BSU06730-MONOMER_mod_4fe4s(1),BSU06730-MONOMER,4fe4s(1),Homology
BSU11220-MONOMER_mod_pydx5p(1),BSU11220-MONOMER,pydx5p(1),Homology
CPLX8J2-6_mod_mg2(1),CPLX8J2-6,mg2(1),Homology
CPLX8J2-6_mod_mn2(1),CPLX8J2-6,mn2(1),Homology
CPLX8J2-6_mod_cobalt2(1),CPLX8J2-6,cobalt2(1),Homology
CPLX8J2-6_mod_cd2(1),CPLX8J2-6,cd2(1),Homology
CPLX8J2-6_mod_zn2(1),CPLX8J2-6,zn2(1),Homology
BSU00130-MONOMER_mod_mg2(1),BSU00130-MONOMER,mg2(1),Homology
BSU00500-MONOMER_mod_mg2(1),BSU00500-MONOMER,mg2(1),Homology
BSU05900-MONOMER_mod_mg2(1),BSU05900-MONOMER,mg2(1),Homology
BSU00180-MONOMER_mod_zn2(2),BSU00180-MONOMER,zn2(2),Homology
BSU31990-MONOMER_mod_mg2(1),BSU31990-MONOMER,mg2(1),Homology
BSU02390-MONOMER_mod_pydx5p(6),BSU02390-MONOMER,pydx5p(6),Homology
BSU02390-MONOMER_mod_pydx5p(1),BSU02390-MONOMER,pydx5p(1),Homology
BSU13040-MONOMER_mod_fad(1)_mod_pheme(1),BSU13040-MONOMER,fad(1) AND pheme(1),Homology
BSU39740-MONOMER_mod_mg2(1),BSU39740-MONOMER,mg2(1),Homology
BSU17600-MONOMER_mod_mn2(1),BSU17600-MONOMER,mn2(1),Homology
BSU02230-MONOMER_mod_mg2(1),BSU02230-MONOMER,mg2(1),Homology
BSU06620-MONOMER_mod_mg2(1),BSU06620-MONOMER,mg2(1),Homology
BSU00550-MONOMER_mod_mg2(1),BSU00550-MONOMER,mg2(1),Homology
BSU27330-MONOMER_mod_mg2(1),BSU27330-MONOMER,mg2(1),Homology
CPLX8J2-199_mod_4fe4s(1)_mod_2fe2s(1),CPLX8J2-199,4fe4s(1) AND 2fe2s(1),Homology
BSU30210-MONOMER_mod_mg2(1),BSU30210-MONOMER,mg2(1),Homology
BSU23500-MONOMER_mod_mn2(1),BSU23500-MONOMER,mn2(1),Homology
BSU22710-MONOMER_mod_fmnh2(1),BSU22710-MONOMER,fmnh2(1),Homology
BSU22710-MONOMER_mod_fadh2(1),BSU22710-MONOMER,fadh2(1),Homology
BSU13180-MONOMER_mod_zn2(1),BSU13180-MONOMER,zn2(1),Homology
BSU17010-MONOMER_mod_4fe4s(1),BSU17010-MONOMER,4fe4s(1),Homology
BSU08690-MONOMER_mod_mg2(1),BSU08690-MONOMER,mg2(1),Homology
BSU30200-MONOMER_mod_4fe4s(1)_mod_2fe2s(1),BSU30200-MONOMER,4fe4s(1) AND 2fe2s(1),Homology
BSU22700-MONOMER_mod_cobalt2(1)_mod_nad(1),BSU22700-MONOMER,cobalt2(1) AND nad(1),Homology
BSU22890-MONOMER_mod_mg2(1),BSU22890-MONOMER,mg2(1),Homology
BSU07830-MONOMER_mod_fad(1),BSU07830-MONOMER,fad(1),Homology
BSU12300-MONOMER_mod_zn2(1),BSU12300-MONOMER,zn2(1),Homology
BSU37490-MONOMER_mod_mn2(2),BSU37490-MONOMER,mn2(2),Homology
CPLX8J2-19_mod_pydx5p(1),CPLX8J2-19,pydx5p(1),Homology
BSU37330-MONOMER_mod_mg2(1),BSU37330-MONOMER,mg2(1),Homology
BSU12290-MONOMER_mod_mg2(1)_mod_cu(1)_mod_fad(1),BSU12290-MONOMER,mg2(1) AND cu(1) AND fad(1),Homology
BSU22430-MONOMER_mod_mg2(1),BSU22430-MONOMER,mg2(1),Homology
BSU07330-MONOMER_mod_mn2(1),BSU07330-MONOMER,mn2(1),Homology
BSU15860-MONOMER_mod_4fe4s(1),BSU15860-MONOMER,4fe4s(1),Homology
BSU15460-MONOMER_mod_mg2(1),BSU15460-MONOMER,mg2(1),Homology
BSU15700-MONOMER_mod_fmn(1),BSU15700-MONOMER,fmn(1),Homology
BSU15700-MONOMER_mod_mg2(1),BSU15700-MONOMER,mg2(1),Homology
BSU00900-MONOMER_mod_mg2(1),BSU00900-MONOMER,mg2(1),Homology
BSU00900-MONOMER_mod_mn2(1),BSU00900-MONOMER,mn2(1),Homology
BSU00900-MONOMER_mod_cobalt2(1),BSU00900-MONOMER,cobalt2(1),Homology
CPLX8J2-40_mod_mg2(1),CPLX8J2-40,mg2(1),Homology
CPLX8J2-40_mod_mn2(1),CPLX8J2-40,mn2(1),Homology
BSU38490-MONOMER_mod_mg2(1),BSU38490-MONOMER,mg2(1),Homology
BSU25070-MONOMER_mod_mn2(1),BSU25070-MONOMER,mn2(1),Homology
BSU00580-MONOMER_mod_mg2(1),BSU00580-MONOMER,mg2(1),Homology
BSU00910-MONOMER_mod_mn2(1),BSU00910-MONOMER,mn2(1),Homology
BSU06500-MONOMER_mod_k(1)_mod_mg2(1),BSU06500-MONOMER,k(1) AND mg2(1),Homology
BSU00790-MONOMER_mod_mg2(1),BSU00790-MONOMER,mg2(1),Homology
BSU14670-MONOMER_mod_mg2(1),BSU14670-MONOMER,mg2(1),Homology
BSU30940-MONOMER_mod_pydx5p(1),BSU30940-MONOMER,pydx5p(1),Homology
BSU32410-MONOMER_mod_cobalt2(1)_mod_zn2(1),BSU32410-MONOMER,cobalt2(1) AND zn2(1),Homology
BSU32410-MONOMER_mod_mn2(1)_mod_zn2(1),BSU32410-MONOMER,mn2(1) AND zn2(1),Homology
BSU32410-MONOMER_mod_ni2(1)_mod_zn2(1),BSU32410-MONOMER,ni2(1) AND zn2(1),Homology
BSU35660-MONOMER_mod_nad(1),BSU35660-MONOMER,nad(1),Homology
BSU24270-MONOMER_mod_thmpp(1),BSU24270-MONOMER,thmpp(1),Homology
BSU28270-MONOMER_mod_mg2(1)_mod_mn2(1),BSU28270-MONOMER,mg2(1) AND mn2(1),Homology
BSU35010-MONOMER_mod_zn2(1),BSU35010-MONOMER,zn2(1),Homology
BSU28560-MONOMER_mod_mg2(1),BSU28560-MONOMER,mg2(1),Homology
BSU32240-MONOMER_mod_k(1)_mod_mg2(1),BSU32240-MONOMER,k(1) AND mg2(1),Homology
BSU27600-MONOMER_mod_mn2(1),BSU27600-MONOMER,mn2(1),Homology
BSU14260-MONOMER_mod_mg2(1),BSU14260-MONOMER,mg2(1),Homology
BSU14260-MONOMER_mod_mn2(1),BSU14260-MONOMER,mn2(1),Homology
BSU09620-MONOMER_mod_mg2(1),BSU09620-MONOMER,mg2(1),Homology
BSU30970-MONOMER_mod_mg2(1),BSU30970-MONOMER,mg2(1),Homology
BSU08910-MONOMER_mod_adocbl(1),BSU08910-MONOMER,adocbl(1),Homology
BSU08910-MONOMER_mod_4fe4s(2),BSU08910-MONOMER,4fe4s(2),Homology
BSU34900-MONOMER_mod_mg2(1),BSU34900-MONOMER,mg2(1),Homology
BSU34900-MONOMER_mod_mn2(1),BSU34900-MONOMER,mn2(1),Homology
BSU09290-MONOMER_mod_mg2(1),BSU09290-MONOMER,mg2(1),Homology
BSU09290-MONOMER_mod_mn2(1),BSU09290-MONOMER,mn2(1),Homology
BSU04620-MONOMER_mod_mg2(1),BSU04620-MONOMER,mg2(1),Homology
BSU04620-MONOMER_mod_mn2(1),BSU04620-MONOMER,mn2(1),Homology
BSU16550-MONOMER_mod_mn2(1),BSU16550-MONOMER,mn2(1),Homology
BSU16550-MONOMER_mod_cobalt2(1),BSU16550-MONOMER,cobalt2(1),Homology
BSU16550-MONOMER_mod_mg2(1),BSU16550-MONOMER,mg2(1),Homology
BSU30300-MONOMER_mod_mn2(1),BSU30300-MONOMER,mn2(1),Homology
BSU31180-MONOMER_mod_mn2(1),BSU31180-MONOMER,mn2(1),Homology
BSU02510-MONOMER_mod_fe2(1),BSU02510-MONOMER,fe2(1),Homology
BSU37890-MONOMER_mod_pydx5p(1),BSU37890-MONOMER,pydx5p(1),Homology
BSU39010-MONOMER_mod_zn2(2),BSU39010-MONOMER,zn2(2),Homology
BSU24280-MONOMER_mod_mg2(1),BSU24280-MONOMER,mg2(1),Homology
BSU24280-MONOMER_mod_mn2(1),BSU24280-MONOMER,mn2(1),Homology
BSU17890-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1),BSU17890-MONOMER,thmpp(1) AND mn2(1) AND mg2(1),Homology
BSU30540-MONOMER_mod_mg2(1),BSU30540-MONOMER,mg2(1),Homology
BSU15920-MONOMER_mod_pan4p(1),BSU15920-MONOMER,pan4p(1),Homology
