,query,evalue
BSU01420,STM3417,9.6e-59
BSU01430,STM3415,8e-87
BSU01440,STM3414,1.79e-28
BSU01480,STM2368,4.4499999999999995e-48
BSU01490,STM3345,1.72e-59
BSU01500,STM3344,1.25e-46
BSU01540,STM2154,1.37e-53
BSU01640,STM4117,3.19e-13
BSU01660,STM2166,3.39e-26
BSU01670,STM2478,4.08e-170
BSU01680,STM2570,1.94e-125
BSU01690,STM1887,6.16e-33
BSU01700,STM2571,3.4900000000000003e-97
BSU01730,STM2640,4.8000000000000004e-29
BSU01770,STM3294,4.41e-120
BSU01780,STM3861,5.05e-143
BSU01800,STM2124,8.89e-20
BSU01810,STM2265,4.990000000000001e-27
BSU02060,STM3930,0.0
BSU02130,STM2282,1.4e-25
BSU02140,STM2283,0.0
BSU02230,STM1883,6.039999999999999e-150
BSU02280,STM2367,2.5e-15
BSU02290,STM4348,9.82e-23
BSU02320,STM0581,5.4899999999999995e-24
BSU02330,STM1156,4.1699999999999996e-46
BSU02350,STM0685,4.19e-161
BSU02390,STM3903,3.63e-36
BSU02480,STM2962,0.0
BSU02490,STM2960,0.0
BSU02500,STM3084,1.09e-22
BSU02510,STM3250,0.0
BSU02690,STM3598,4.28e-127
BSU02870,STM1893,9.98e-28
BSU02980,STM2809,1.67e-134
BSU02990,STM2810,1.74e-76
BSU03020,STM4464,3.01e-58
BSU03130,STM1310,4.49e-104
BSU03150,STM3487,5.28e-24
BSU03160,STM0259,1.68e-44
BSU03210,STM1124,2.11e-78
BSU03220,STM1125,3.61e-168
BSU03300,STM3474,4.82e-151
BSU03360,STM4530,1.91e-26
BSU03370,STM1952,1.22e-71
BSU03450,STM2756,1.58e-45
BSU03460,STM2755,4.87e-57
BSU03470,STM4402,8.99e-20
BSU03610,STM1954,2.49e-47
BSU03630,STM2921,3.26e-79
BSU03640,STM2922,0.0
BSU03651,STM2923,6.33e-20
BSU03670,STM1452,2.9200000000000003e-64
BSU03750,STM3502,1.1699999999999999e-54
BSU03790,STM0002,7.64e-44
BSU03900,STM2792,2.1800000000000003e-124
BSU03910,STM2791,1.13e-174
BSU03950,STM1874,7.04e-11
BSU03981,STM3685,0.0
BSU03990,STM3686,1.72e-109
BSU04020,STM4506,7.87e-34
BSU04050,STM0714,9.490000000000001e-85
BSU04080,STM0712,2.3599999999999996e-52
BSU04090,STM0713,8.53e-62
BSU04100,STM1842,2.83e-33
BSU04140,STM0640,1.26e-46
BSU04150,STM1439,1.44e-106
BSU04210,STM1611,1.75e-16
BSU04260,STM1298,8.49e-107
BSU04300,STM3619,2.79e-13
BSU04340,STM0935,1.69e-120
BSU04360,STM2408,1.6499999999999999e-136
BSU04440,STM3673,5.2399999999999995e-42
BSU04460,STM0626,1.2200000000000001e-43
BSU04470,STM3614,1.83e-152
BSU04560,STM0380,7.29e-100
BSU04570,STM0124,4.16e-63
BSU04580,STM3280,5.38e-125
BSU04620,STM2577,2.57e-21
BSU04640,STM1802,5.04e-46
BSU04780,STM3504,0.0
BSU04800,STM0893,6.83e-12
BSU05120,STM3649,2.3300000000000004e-27
BSU05150,STM1355,1.53e-15
BSU05160,STM3765,1.0699999999999999e-41
BSU05240,STM2803,1.88e-74
BSU05310,STM2812,1.3e-70
BSU05360,STM1990,2.69e-11
BSU05400,STM2804,1.31e-28
BSU05450,STM3115,3.16e-17
BSU05470,STM4061,7.66e-16
BSU05530,STM0976,1.39e-16
BSU05620,STM4398,0.0
BSU05670,STM1444,6.62e-11
BSU05680,STM2221,1.13e-59
BSU05700,STM2275,2.93e-14
BSU05840,STM3775,0.0
BSU05900,STM0419,9.53e-51
BSU05910,STM4357,1.17e-22
BSU05920,STM1820,1.19e-18
BSU05930,STM4558,3.45e-19
BSU05940,STM3208,6.56e-98
BSU05950,STM3459,1.97e-105
BSU05960,STM0804,3.27e-50
BSU05990,STM3975,1.74e-41
BSU06020,STM4329,5.06e-20
BSU06030,STM4330,0.0
BSU06160,STM0149,1.05e-77
BSU06170,STM4066,5.43e-41
BSU06180,STM1690,3.02e-13
BSU06300,STM0168,6.300000000000001e-27
BSU06310,STM2793,8.83e-146
BSU06360,STM2510,0.0
BSU06420,STM0534,4.38e-52
BSU06430,STM0533,2.19e-45
BSU06440,STM1232,9.31e-24
BSU06450,STM2487,8.11e-64
BSU06480,STM2565,7.97e-33
BSU06490,STM2362,3.75e-105
BSU06500,STM2499,9.03e-122
BSU06510,STM2500,2.6099999999999997e-34
BSU06520,STM4176,0.0
BSU06530,STM4175,1e-148
BSU06550,STM4328,1.92e-18
BSU06610,STM3951,0.0
BSU06620,STM2427,0.0
BSU06650,STM3764,3.46e-17
BSU06710,STM2127,3.07e-83
BSU06720,STM2140,5.8899999999999995e-34
BSU06730,STM2957,5.51e-65
BSU06840,STM4499,1.95e-96
BSU06860,STM1213,5.19e-15
BSU07000,STM1911,2.32e-49
BSU07220,STM2813,5.04e-12
BSU07230,STM2175,6.79e-22
BSU07270,STM2092,1.1500000000000001e-73
BSU07280,STM2091,1.99e-43
BSU07320,STM0493,1.79e-96
BSU07330,STM4559,9.19e-32
BSU07370,STM1062,3.66e-116
BSU07450,STM1589,2.05e-101
BSU07500,STM1340,2.6700000000000004e-43
BSU07570,STM3166,9.19e-152
BSU07600,STM2786,2.82e-27
BSU07640,STM1083,4.36e-16
BSU07650,STM4056,4.37e-44
BSU07735,STM3413,4e-12
BSU07810,STM4453,0.0
BSU07830,STM0578,1.04e-18
BSU07840,STM4403,2.35e-179
BSU07850,STM3269,3.65e-78
BSU07860,STM1360,2.89e-79
BSU07910,STM0968,5.7e-16
BSU08000,STM1656,2.02e-13
BSU08100,STM2562,4.0700000000000005e-73
BSU08120,STM1504,1.35e-15
BSU08250,STM4049,3.19e-14
BSU08310,STM0172,2.3599999999999998e-61
BSU08330,STM0816,1.68e-19
BSU08450,STM0592,3.7700000000000003e-59
BSU08460,STM0194,2.6200000000000002e-43
BSU08470,STM1581,1.84e-43
BSU08510,STM2350,7.9200000000000005e-56
BSU08630,STM3110,4.8e-63
BSU08690,STM0984,1.23e-109
BSU08720,STM2491,4.0100000000000005e-37
BSU08790,STM4164,0.0
BSU08880,STM3427,4.24e-25
BSU08910,STM4355,7.12e-49
BSU08930,STM3695,3.26e-41
BSU08970,STM1285,2.04e-88
BSU08980,STM1284,1.04e-33
BSU08990,STM1520,1.72e-13
BSU09000,STM2814,2.13e-15
BSU09010,STM2815,2.64e-57
BSU09020,STM1119,1.01e-25
BSU09100,STM0629,1.63e-25
BSU09120,STM1987,1.01e-32
BSU09130,STM1320,6.07e-141
BSU09240,STM1322,9.61e-22
BSU09250,STM3133,1.5e-44
BSU09280,STM4087,1.07e-31
BSU09290,STM4086,0.0
BSU09300,STM3526,4.82e-50
BSU09310,STM0698,5.54e-20
BSU09380,STM4367,3.24e-38
BSU09400,STM1804,2.79e-57
BSU09460,STM1379,8.52e-24
BSU09590,STM2679,5.73e-38
BSU09600,STM0630,3.56e-13
BSU09620,STM3553,3.07e-32
BSU09640,STM1663,4.08e-39
BSU09650,STM1221,4.9899999999999994e-30
BSU09710,STM0460,9.25e-154
BSU09720,STM0461,2.01e-119
BSU09850,STM0492,4.88e-26
BSU09950,STM3910,5.59e-16
BSU10020,STM0977,1.67e-95
BSU10030,STM3167,1.01e-14
BSU10120,STM4167,1.55e-81
BSU10130,STM0489,3.81e-13
BSU10220,STM4283,5.5900000000000006e-161
BSU10250,STM4576,1.2200000000000002e-56
BSU10320,STM3376,5.51e-94
BSU10330,STM0193,3.1e-13
BSU10340,STM4585,1.22e-28
BSU10430,STM3157,1.8199999999999999e-140
BSU10500,STM1546,1.66e-52
BSU10590,STM0109,1.99e-34
BSU10600,STM1261,1.29e-29
BSU10640,STM0396,1.32e-37
BSU10650,STM0395,1.39e-19
BSU10750,STM0331,9.26e-49
BSU10820,STM2013,1.29e-29
BSU10830,STM3678,1.89e-25
BSU10870,STM3066,2.36e-12
BSU10880,STM1598,4.9600000000000005e-43
BSU10900,STM3079,5.39e-19
BSU10910,STM2933,1.12e-77
BSU10970,STM3697,2.65e-22
BSU11010,STM4188,9.929999999999999e-30
BSU11020,STM0435,6.57e-38
BSU11140,STM0784,1.17e-31
BSU11150,STM4380,6.11e-35
BSU11190,STM4121,3.8499999999999995e-68
BSU11210,STM4122,1.02e-30
BSU11220,STM3468,8.56e-96
BSU11250,STM4465,3.17e-67
BSU11330,STM1193,4.7499999999999994e-89
BSU11340,STM1197,1.71e-153
BSU11390,STM3629,1.97e-77
BSU11400,STM3628,1.96e-69
BSU11420,STM3481,1.9e-126
BSU11430,STM1746,6.24e-90
BSU11440,STM1745,6.28e-106
BSU11450,STM1744,5.4100000000000004e-86
BSU11570,STM4582,3.65e-16
BSU11610,STM2683,5.17e-15
BSU11630,STM0088,1.9e-14
BSU11640,STM3457,2.07e-16
BSU11690,STM4160,3.0400000000000003e-73
BSU11710,STM2146,1.7600000000000001e-59
BSU11720,STM1700,2.98e-89
BSU11890,STM1167,2.8099999999999998e-24
BSU12060,STM0495,6.52e-31
BSU12080,STM0439,1.2299999999999998e-68
BSU12160,STM4285,9.499999999999999e-146
BSU12220,STM2773,1.81e-15
BSU12240,STM0503,2.3399999999999997e-55
BSU12290,STM1211,2.85e-40
BSU12300,STM3137,2.05e-178
BSU12310,STM4017,4.49e-112
BSU12320,STM3081,1.21e-104
BSU12330,STM1506,1.16e-78
BSU12340,STM3135,1.9e-74
BSU12360,STM1543,2.85e-135
BSU12380,STM1508,6.92e-26
BSU12490,STM1731,1.54e-39
BSU12840,STM3589,1.4e-28
BSU12890,STM0558,2.36e-85
BSU12950,STM1743,2.75e-114
BSU12970,STM1800,5.9799999999999995e-34
BSU13000,STM1742,1.32e-125
BSU13010,STM0785,7.3e-33
BSU13020,STM4467,8.18e-12
BSU13030,STM1736,2.62e-16
BSU13040,STM2556,3.05e-103
BSU13110,STM1756,9.57e-80
BSU13120,STM0321,2.57e-84
BSU13130,STM0322,3.13e-127
BSU13160,STM1563,2.63e-11
BSU13180,STM3965,0.0
BSU13250,STM1096,3.2599999999999996e-60
BSU13420,STM3388,9.070000000000001e-117
BSU13490,STM1844,9.350000000000001e-77
BSU13530,STM4173,3.25e-39
BSU13540,STM1659,1.25e-30
BSU13570,STM0308,9.34e-39
BSU13580,STM2402,5.28e-94
BSU13680,STM1922,2.45e-17
BSU13690,STM1923,8.02e-22
BSU13720,STM0455,2.16e-90
BSU13730,STM2949,1.1e-17
BSU13740,STM2951,4.13e-14
BSU13750,STM2968,8.03e-16
BSU13890,STM2758,5.84e-175
BSU13910,STM2432,0.0
BSU13960,STM3248,1.4999999999999999e-61
BSU14010,STM2314,2.61e-29
BSU14170,STM0694,1.17e-14
BSU14180,STM0213,1.4e-17
BSU14210,STM0827,4.920000000000001e-21
BSU14220,STM0402,1.67e-49
BSU14260,STM3994,2.45e-14
BSU14270,STM4162,2.4499999999999997e-42
BSU14280,STM0846,1.09e-47
BSU14300,STM0806,4.26e-19
BSU14310,STM0805,6.4e-12
BSU14390,STM3254,1.07e-43
BSU14400,STM3255,3.52e-143
BSU14410,STM2582,3.98e-12
BSU14430,STM0838,6.53e-180
BSU14440,STM2573,5.8800000000000005e-21
BSU14610,STM0154,1.4299999999999999e-136
BSU14630,STM2559,2.0599999999999998e-30
BSU14670,STM2546,2.3e-44
BSU14770,STM4009,0.0
BSU14830,STM1525,1.82e-75
BSU15010,STM3572,1.85e-25
BSU15020,STM3725,5.13e-49
BSU15040,STM1754,1.54e-36
BSU15110,STM0434,1.51e-18
BSU15130,STM0119,7.050000000000001e-26
BSU15140,STM0120,2.5600000000000002e-86
BSU15170,STM1836,9.23e-68
BSU15180,STM0123,1.53e-88
BSU15190,STM0125,1.88e-86
BSU15200,STM0126,6.95e-54
BSU15210,STM0127,1.15e-82
BSU15220,STM0128,1.36e-47
BSU15230,STM4137,2.3e-18
BSU15280,STM0132,1.65e-72
BSU15290,STM0133,7.2200000000000005e-99
BSU15340,STM0778,3.6e-28
BSU15370,STM2661,5.23e-31
BSU15380,STM3100,3.23e-32
BSU15430,STM0046,0.0
BSU15450,STM0047,9.600000000000001e-21
BSU15460,STM2662,7.900000000000001e-73
BSU15480,STM2497,8.68e-121
BSU15490,STM4460,4.570000000000001e-43
BSU15510,STM0066,8.12e-107
BSU15520,STM0067,0.0
BSU15530,STM2549,2.18e-15
BSU15540,STM2187,1.8199999999999999e-34
BSU15550,STM1707,8.42e-44
BSU15570,STM2946,1.78e-25
BSU15610,STM3477,1.68e-75
BSU15650,STM4456,2.17e-102
BSU15660,STM3735,1.25e-33
BSU15680,STM3740,1.6299999999999999e-52
BSU15700,STM3730,3.6599999999999997e-90
BSU15710,STM4095,1.21e-148
BSU15720,STM3406,3.21e-40
BSU15730,STM3407,1.29e-86
BSU15740,STM3408,4.47e-61
BSU15750,STM2525,6.04e-78
BSU15780,STM4349,2.83e-50
BSU15790,STM3483,9.31e-75
BSU15860,STM3240,7.39e-49
BSU15870,STM3744,1.26e-140
BSU15890,STM1192,3.9499999999999995e-67
BSU15900,STM1194,3.5e-81
BSU15910,STM1195,3.23e-85
BSU15920,STM1196,3.43e-25
BSU15930,STM2581,5.55e-37
BSU15950,STM3571,2.82e-95
BSU15980,STM2677,5.01e-164
BSU15990,STM2676,1.64e-19
BSU16020,STM2675,2.52e-22
BSU16030,STM2674,3.2200000000000003e-79
BSU16040,STM2673,1.04e-40
BSU16060,STM0230,2.6799999999999996e-54
BSU16090,STM0738,5.02e-156
BSU16100,STM0739,6.71e-137
BSU16110,STM3405,2.27e-48
BSU16120,STM1714,6.839999999999999e-172
BSU16150,STM4092,3.4e-61
BSU16160,STM4091,2.18e-164
BSU16190,STM1175,8.95e-30
BSU16210,STM1969,1.26e-36
BSU16220,STM1970,3.45e-54
BSU16240,STM1972,2.57e-140
BSU16290,STM1179,5.05e-56
BSU16310,STM1976,1.92e-37
BSU16320,STM1977,9.3e-29
BSU16330,STM1916,8.35e-21
BSU16350,STM1979,1.53e-76
BSU16360,STM1980,5.82e-20
BSU16370,STM1981,4.76e-21
BSU16380,STM1914,1.93e-82
BSU16390,STM1913,4.4599999999999995e-168
BSU16420,STM1917,4.74e-81
BSU16430,STM1921,4.8099999999999996e-126
BSU16440,STM1920,1.2e-18
BSU16470,STM1956,2.14e-50
BSU16490,STM0216,5.66e-91
BSU16500,STM0217,3.87e-79
BSU16510,STM0218,3.6e-77
BSU16520,STM0219,4.04e-61
BSU16530,STM0221,2.32e-71
BSU16540,STM0222,3.1e-33
BSU16550,STM0220,6.87e-98
BSU16560,STM0223,9.99e-37
BSU16570,STM0242,0.0
BSU16590,STM3288,1.8299999999999997e-23
BSU16600,STM3287,1.77e-88
BSU16630,STM3286,0.0
BSU16650,STM3285,1.79e-23
BSU16660,STM3284,5.27e-57
BSU16670,STM0045,2.63e-55
BSU16680,STM3283,6.01e-32
BSU16690,STM3282,0.0
BSU16750,STM2369,5.0499999999999997e-48
BSU16770,STM2489,1.04e-86
BSU16810,STM2145,7.41e-25
BSU16920,STM1945,1.9100000000000003e-27
BSU16930,STM2293,7.160000000000001e-31
BSU16940,STM2829,3.57e-153
BSU16950,STM0375,1.42e-13
BSU16990,STM3708,1.54e-114
BSU17000,STM3709,4.19e-107
BSU17010,STM0670,2.24e-129
BSU17040,STM2909,0.0
BSU17050,STM4359,7.93e-68
BSU17330,STM4360,9.2e-65
BSU17340,STM4361,3.18e-17
BSU17380,STM2807,0.0
BSU17390,STM2808,1.73e-87
BSU17430,STM4362,1.1e-85
BSU17460,STM4007,9.78e-106
BSU17570,STM4065,9.469999999999999e-81
BSU17590,STM0682,7.96e-46
BSU17600,STM3661,7.2e-161
BSU17610,STM3660,4.3e-94
BSU17640,STM4247,1.08e-52
BSU17850,STM4237,6.62e-33
BSU17890,STM3076,0.0
BSU18000,STM1712,0.0
BSU18010,STM3813,1.99e-14
BSU18070,STM3207,1.07e-27
BSU18080,STM1078,2.95e-28
BSU18120,STM0006,3.5899999999999997e-137
BSU18220,STM0070,3.48e-41
BSU18250,STM1350,4.3e-81
BSU18260,STM1356,5.9700000000000004e-64
BSU18350,STM3300,4.08e-42
BSU18410,STM3551,3.25e-136
BSU18440,STM3331,1.34e-88
BSU18450,STM3330,0.0
BSU18620,STM1099,1.92e-55
BSU18770,STM1862,4.15e-19
BSU18830,STM1349,6.599999999999999e-52
BSU19100,STM0410,2.06e-17
BSU19220,STM3958,5.68e-147
BSU19230,STM1642,1.98e-31
BSU19310,STM3680,1.04e-130
BSU19350,STM4195,2.4400000000000003e-73
BSU19360,STM0737,2.19e-122
BSU19370,STM0736,0.0
BSU19400,STM0924,7.08e-12
BSU19440,STM1425,3.99e-86
BSU19480,STM3955,9.74e-72
BSU19630,STM4570,3.7e-100
BSU19690,STM4333,1.12e-48
BSU19710,STM4120,3.68e-26
BSU20070,STM2806,2.9e-16
BSU20250,STM1992,6.31e-20
BSU20490,STM1053,9.04e-14
BSU21350,STM1890,1.09e-17
BSU21680,STM1291,2.83e-41
BSU21690,STM4408,1.78e-41
BSU21770,STM3905,5.91e-71
BSU21790,STM3049,9.4e-62
BSU21810,STM0087,3.99e-46
BSU21820,STM3001,7.000000000000001e-132
BSU21870,STM3904,0.0
BSU21890,STM1993,2.35e-22
BSU21900,STM1341,3.6e-49
BSU21910,STM4182,9.76e-101
BSU21990,STM0263,2.72e-12
BSU22060,STM3747,1.3e-58
BSU22090,STM0651,8.01e-67
BSU22100,STM1884,3.0900000000000003e-27
BSU22130,STM3018,5.5199999999999996e-92
BSU22140,STM3017,2.9999999999999996e-89
BSU22170,STM1061,4.18e-51
BSU22230,STM2433,4.85e-39
BSU22340,STM1453,1.58e-54
BSU22360,STM1000,1.0999999999999999e-89
BSU22370,STM2331,9.599999999999999e-48
BSU22400,STM1821,9.5e-72
BSU22410,STM0180,1.48e-37
BSU22420,STM0181,3.31e-65
BSU22430,STM0182,1.04e-78
BSU22440,STM4138,4.64e-26
BSU22450,STM0184,1.4499999999999998e-42
BSU22460,STM2100,1.28e-15
BSU22480,STM1076,5.4e-40
BSU22490,STM0064,9.22e-27
BSU22600,STM0978,1.04e-38
BSU22620,STM0644,3.22e-36
BSU22630,STM1727,2.27e-40
BSU22640,STM1726,7.1e-150
BSU22660,STM1725,8.36e-31
BSU22670,STM1724,3.18e-51
BSU22680,STM1723,1.15e-72
BSU22700,STM3486,3.72e-80
BSU22710,STM2384,5.49e-51
BSU22720,STM1918,2.76e-31
BSU22730,STM2526,2.3e-46
BSU22740,STM3305,1.3e-51
BSU22750,STM3970,1.3499999999999999e-52
BSU22780,STM2193,5.37e-35
BSU22790,STM4170,2.21e-33
BSU22830,STM3700,1.2399999999999999e-84
BSU22840,STM2519,1.19e-107
BSU22880,STM0981,1.48e-65
BSU22890,STM0980,5.11e-61
BSU23070,STM3062,1.55e-50
BSU23080,STM1358,1.47e-95
BSU23110,STM0398,1.21e-44
BSU23120,STM0397,5.5500000000000004e-58
BSU23160,STM1719,1.11e-43
BSU23250,STM0417,1.28e-56
BSU23260,STM1711,1.71e-65
BSU23270,STM1426,1.5500000000000002e-37
BSU23280,STM0416,1.21e-86
BSU23360,STM3472,7.09e-18
BSU23380,STM3013,2.5e-47
BSU23480,STM0863,2.9300000000000003e-66
BSU23490,STM2422,1.1e-77
BSU23500,STM4569,2.61e-104
BSU23510,STM3044,3.28e-83
BSU23520,STM0693,2.34e-20
BSU23560,STM1556,6.97e-72
BSU23570,STM4326,1.69e-149
BSU23580,STM1294,7.06e-50
BSU23610,STM2477,7.23e-19
BSU23730,STM1516,5.53e-20
BSU23760,STM4139,8.42e-103
BSU23770,STM3802,1.5099999999999999e-159
BSU23780,STM1511,4.08e-31
BSU23800,STM0386,3.75e-44
BSU23820,STM1436,1.1899999999999999e-48
BSU23840,STM2313,2.79e-99
BSU23850,STM1886,7.370000000000001e-122
BSU23860,STM2081,0.0
BSU23870,STM0313,1.29e-65
BSU23940,STM2015,1.9e-14
BSU23980,STM0830,6.33e-39
BSU24100,STM0652,1.34e-80
BSU24120,STM0368,1.38e-75
BSU24130,STM0370,0.0
BSU24150,STM0857,2.63e-63
BSU24160,STM2388,3e-50
BSU24170,STM3019,4.4199999999999995e-108
BSU24190,STM2450,8.989999999999999e-24
BSU24240,STM2684,4.26e-101
BSU24250,STM4463,1.9e-11
BSU24270,STM0422,0.0
BSU24280,STM0423,5.1e-56
BSU24290,STM0424,7.59e-15
BSU24300,STM2512,8.85e-114
BSU24310,STM0542,1.18e-95
BSU24320,STM0418,4.35e-18
BSU24340,STM3380,3.5899999999999995e-172
BSU24350,STM3379,3.0800000000000004e-27
BSU24450,STM4334,2.3099999999999997e-48
BSU24460,STM3058,3.1600000000000003e-37
BSU24520,STM0835,5.28e-20
BSU24550,STM3053,6.579999999999999e-92
BSU24570,STM3055,3.32e-83
BSU24580,STM0096,4.43e-26
BSU24610,STM1664,5.78e-12
BSU24720,STM0142,2.68e-13
BSU24730,STM0143,1.16e-60
BSU24740,STM3952,1.24e-12
BSU24770,STM2495,8.58e-12
BSU24790,STM0997,2.06e-37
BSU24890,STM3061,3.07e-22
BSU24960,STM3854,1.0100000000000001e-110
BSU24970,STM3855,1.76e-30
BSU24980,STM3856,1.66e-34
BSU24990,STM3528,2.74e-12
BSU25020,STM4055,1.48e-84
BSU25070,STM2523,3.22e-115
BSU25130,STM2203,1.89e-43
BSU25160,STM0049,2.07e-58
BSU25200,STM3211,1.36e-115
BSU25210,STM3210,2.24e-89
BSU25230,STM0387,4.72e-18
BSU25240,STM1348,2.25e-20
BSU25260,STM3655,9.72e-133
BSU25270,STM3656,6.4099999999999994e-136
BSU25290,STM2580,1.76e-76
BSU25320,STM0668,6.24e-24
BSU25340,STM0669,4.16e-90
BSU25410,STM3209,3.61e-14
BSU25420,STM4189,1.2e-14
BSU25440,STM3094,2.25e-28
BSU25450,STM3383,5.49e-33
BSU25460,STM0013,1.25e-120
BSU25470,STM0012,0.0
BSU25480,STM2681,1.2800000000000001e-27
BSU25500,STM3104,1.57e-60
BSU25510,STM2583,0.0
BSU25550,STM0043,9.34e-15
BSU25570,STM0983,5.22e-29
BSU25590,STM0453,1.6e-11
BSU25610,STM4500,4.48e-15
BSU25620,STM0642,1.43e-22
BSU25640,STM0645,9.150000000000001e-35
BSU25650,STM3298,9.61e-18
BSU25660,STM1359,1.97e-39
BSU26410,STM4226,1.7700000000000002e-26
BSU26530,STM3578,2.67e-12
BSU26590,STM1545,1.4600000000000001e-27
BSU26650,STM0758,1.1399999999999998e-68
BSU26670,STM1523,3.31e-57
BSU26720,STM0959,4.4400000000000004e-29
BSU26830,STM1263,1.19e-58
BSU26850,STM0421,3.63e-51
BSU26970,STM0615,1.72e-101
BSU27000,STM0354,6.79e-16
BSU27010,STM4486,3.49e-69
BSU27040,STM1832,1.24e-117
BSU27050,STM1831,2.88e-88
BSU27060,STM1830,6.12e-50
BSU27080,STM0571,1.9799999999999998e-128
BSU27100,STM1270,1.94e-19
BSU27140,STM2232,2.7e-33
BSU27200,STM0974,3.9600000000000003e-32
BSU27250,STM4100,1.3299999999999998e-104
BSU27270,STM0207,6.760000000000001e-86
BSU27320,STM3299,2.28e-38
BSU27330,STM2122,8.05e-77
BSU27340,STM2136,6.45e-68
BSU27370,STM1199,3.87e-39
BSU27390,STM3097,1.7400000000000003e-21
BSU27410,STM2827,0.0
BSU27430,STM0662,5.45e-100
BSU27480,STM2993,3.12e-24
BSU27500,STM1234,1.26e-141
BSU27510,STM2543,2.69e-98
BSU27520,STM2544,6.19e-19
BSU27530,STM0962,2.16e-91
BSU27540,STM2987,7.44e-50
BSU27550,STM1901,0.0
BSU27560,STM2522,7.4100000000000005e-124
BSU27590,STM4028,8.26e-40
BSU27600,STM3742,0.0
BSU27610,STM0483,1.75e-53
BSU27620,STM3042,5.35e-80
BSU27650,STM0407,9.17e-47
BSU27700,STM0406,5.22e-11
BSU27710,STM0405,1.59e-153
BSU27720,STM0404,5.1799999999999997e-104
BSU27730,STM1894,8.669999999999999e-147
BSU27740,STM1895,6.030000000000001e-32
BSU27760,STM4434,9.57e-105
BSU27770,STM4433,2.43e-108
BSU27820,STM1899,2.34e-77
BSU27850,STM0756,2.3099999999999998e-30
BSU27860,STM0145,6.11e-66
BSU27870,STM2641,8.86e-96
BSU27900,STM2667,2.68e-32
BSU27920,STM3301,3.73e-98
BSU27940,STM3303,1.37e-26
BSU27960,STM3304,1.86e-27
BSU27990,STM1815,1.1e-76
BSU28030,STM3374,5.46e-134
BSU28040,STM3729,3.25e-45
BSU28050,STM3371,2.0599999999999997e-52
BSU28080,STM2365,1.56e-41
BSU28090,STM4475,0.0
BSU28120,STM0202,1.37e-173
BSU28130,STM0372,7.430000000000001e-103
BSU28150,STM3938,1.8500000000000002e-85
BSU28170,STM1777,3.52e-85
BSU28190,STM4001,4.0399999999999996e-38
