,query,evalue
ABAYE_RS05005,b4232,2.2899999999999998e-82
ABAYE_RS05015,b0741,1.01e-33
ABAYE_RS05020,b0740,6.35e-90
ABAYE_RS05030,b3005,1.82e-20
ABAYE_RS05035,b0737,6.18e-59
ABAYE_RS05040,b0736,9.71e-24
ABAYE_RS05050,b1860,4.4499999999999994e-170
ABAYE_RS05055,b1861,2.18e-58
ABAYE_RS05060,b0160,3.01e-45
ABAYE_RS05065,b2557,0.0
ABAYE_RS05100,b2480,1.2299999999999998e-23
ABAYE_RS05115,b0444,5.649999999999999e-45
ABAYE_RS05120,b2777,1.29e-13
ABAYE_RS05125,b0166,8.11e-146
ABAYE_RS05135,b1987,6.5000000000000005e-118
ABAYE_RS05140,b2422,1.28e-125
ABAYE_RS05145,b2423,6.09e-102
ABAYE_RS05150,b2424,4e-83
ABAYE_RS05160,b3917,6.5e-155
ABAYE_RS05165,b1096,1.69e-40
ABAYE_RS05170,b1097,2.14e-73
ABAYE_RS05175,b1098,1.28e-41
ABAYE_RS05185,b2574,0.0
ABAYE_RS05190,b3234,1.47e-70
ABAYE_RS05200,b2569,0.0
ABAYE_RS05205,b2568,7.32e-57
ABAYE_RS05215,b2567,3.73e-77
ABAYE_RS05220,b2566,2.0499999999999998e-120
ABAYE_RS05230,b2565,7.79e-18
ABAYE_RS05235,b2564,9.049999999999999e-106
ABAYE_RS05245,b1539,2.42e-103
ABAYE_RS05290,b0779,0.0
ABAYE_RS05295,b4149,8.01e-27
ABAYE_RS05300,b3819,8.950000000000001e-31
ABAYE_RS05320,b3183,1.1699999999999998e-128
ABAYE_RS05325,b0242,1.9600000000000002e-86
ABAYE_RS05335,b0378,6.3500000000000004e-58
ABAYE_RS05340,b3260,5.72e-121
ABAYE_RS05360,b3786,1.0499999999999999e-101
ABAYE_RS05390,b0708,3.3599999999999995e-126
ABAYE_RS05395,b3349,7.85e-42
ABAYE_RS05400,b1109,1.86e-123
ABAYE_RS05420,b1135,5.3299999999999996e-61
ABAYE_RS05425,b1136,0.0
ABAYE_RS05450,b1729,0.0
ABAYE_RS05460,b1494,3.37e-17
ABAYE_RS05475,b3054,2.05e-19
ABAYE_RS05515,b3993,2.85e-16
ABAYE_RS05520,b0154,0.0
ABAYE_RS05535,b0059,0.0
ABAYE_RS05545,b3963,3.65e-47
ABAYE_RS05585,b3073,5.339999999999999e-69
ABAYE_RS05620,b3727,8.13e-30
ABAYE_RS05625,b3726,4.1800000000000005e-21
ABAYE_RS05630,b3725,2.8099999999999998e-106
ABAYE_RS05635,b1272,1.04e-101
ABAYE_RS05645,b4121,2.63e-18
ABAYE_RS05650,b1131,0.0
ABAYE_RS05655,b1132,1.66e-14
ABAYE_RS05660,b1133,1.0600000000000001e-166
ABAYE_RS05665,b1134,3.9000000000000004e-27
ABAYE_RS05670,b3279,4.71e-77
ABAYE_RS05675,b0632,1.25e-104
ABAYE_RS05690,b2744,1.2100000000000002e-59
ABAYE_RS05695,b2865,7.2e-46
ABAYE_RS05705,b0955,1.6399999999999998e-91
ABAYE_RS05715,b1651,2.46e-58
ABAYE_RS05720,b2410,7.92e-98
ABAYE_RS05725,b3936,6.17e-29
ABAYE_RS05740,b4146,4.35e-108
ABAYE_RS05745,b4147,9.13e-85
ABAYE_RS05750,b0598,0.0
ABAYE_RS05755,b4512,6.27e-16
ABAYE_RS05765,b2808,1.1500000000000001e-58
ABAYE_RS05785,b1802,3.81e-36
ABAYE_RS05795,b2711,4.21e-70
ABAYE_RS05805,b2460,7.92e-14
ABAYE_RS05865,b3346,2.68e-17
ABAYE_RS05885,b4288,9.78e-22
ABAYE_RS05895,b0151,8.15e-58
ABAYE_RS05920,b0594,0.0
ABAYE_RS05925,b0595,8.84e-93
ABAYE_RS05960,b0593,5.07e-80
ABAYE_RS05970,b3997,2.31e-173
ABAYE_RS05990,b4150,5.57e-99
ABAYE_RS06005,b2153,1.6e-29
ABAYE_RS06010,b2867,7.269999999999999e-23
ABAYE_RS06015,b2866,9.079999999999999e-60
ABAYE_RS06025,b2331,8.03e-16
ABAYE_RS06030,b1262,5.93e-48
ABAYE_RS06035,b1263,2.52e-62
ABAYE_RS06050,b3360,7.91e-83
ABAYE_RS06060,b1634,7.249999999999999e-68
ABAYE_RS06065,b3870,0.0
ABAYE_RS06070,b4039,1.5e-14
ABAYE_RS06075,b4040,8.82e-93
ABAYE_RS06115,b1656,1.54e-82
ABAYE_RS06120,b0710,4.59e-65
ABAYE_RS06125,b3235,4.67e-75
ABAYE_RS06130,b3056,5.5800000000000004e-164
ABAYE_RS06135,b2463,0.0
ABAYE_RS06145,b2946,2.2e-49
ABAYE_RS06150,b3941,1.63e-63
ABAYE_RS06170,b0221,0.0
ABAYE_RS06175,b0628,5.09e-133
ABAYE_RS06180,b3962,0.0
ABAYE_RS06205,b0168,2.29e-112
ABAYE_RS06210,b0169,2.26e-124
ABAYE_RS06215,b0170,3.2999999999999997e-93
ABAYE_RS06225,b3906,5.78e-12
ABAYE_RS06245,b0633,6.25e-23
ABAYE_RS06250,b2701,3.0499999999999997e-61
ABAYE_RS06255,b0634,3.15e-127
ABAYE_RS06265,b2794,1.1300000000000002e-73
ABAYE_RS06270,b0128,7.26e-107
ABAYE_RS06275,b0127,7.73e-136
ABAYE_RS06300,b2551,0.0
ABAYE_RS06325,b2310,1.88e-93
ABAYE_RS06330,b2308,2.73e-98
ABAYE_RS06335,b2307,1.38e-114
ABAYE_RS06340,b2306,1.78e-127
ABAYE_RS06345,b0543,6.61e-33
ABAYE_RS06350,b2562,8.2e-33
ABAYE_RS06355,b2081,0.0
ABAYE_RS06400,b3024,2.09e-16
ABAYE_RS06420,b0099,1.14e-13
ABAYE_RS06430,b0149,1.46e-147
ABAYE_RS06435,b2615,7.01e-84
ABAYE_RS06440,b1777,1.22e-17
ABAYE_RS06445,b0800,2.2299999999999998e-23
ABAYE_RS06450,b3528,0.0
ABAYE_RS06465,b2599,3.67e-52
ABAYE_RS06470,b0908,1.6400000000000001e-37
ABAYE_RS06480,b0237,1.04e-136
ABAYE_RS06485,b2268,3.95e-43
ABAYE_RS06495,b0006,1.28e-127
ABAYE_RS06500,b3991,3.89e-65
ABAYE_RS06510,b2807,1.18e-13
ABAYE_RS06515,b3461,4.729999999999999e-115
ABAYE_RS06530,b3780,5.13e-120
ABAYE_RS06540,b1765,2.5800000000000002e-37
ABAYE_RS06545,b3608,2.22e-77
ABAYE_RS06615,b1145,6.8e-37
ABAYE_RS06635,b4361,1.4400000000000001e-21
ABAYE_RS06645,b0550,2.05e-11
ABAYE_RS06810,b0945,7.27e-129
ABAYE_RS06820,b2312,0.0
ABAYE_RS06835,b3553,6.82e-92
ABAYE_RS06840,b2494,1.2200000000000001e-43
ABAYE_RS06850,b3065,5.97e-35
ABAYE_RS06855,b3064,8.75e-151
ABAYE_RS06915,b2663,2.0700000000000002e-167
ABAYE_RS06960,b2578,3.31e-14
ABAYE_RS06975,b3653,8.189999999999999e-119
ABAYE_RS07070,b4111,0.0
ABAYE_RS07095,b0950,9.729999999999999e-45
ABAYE_RS07100,b0951,1.06e-76
ABAYE_RS07110,b1970,4.83e-41
ABAYE_RS07150,b1661,3.38e-53
ABAYE_RS07190,b2840,4.27e-81
ABAYE_RS07195,b1473,2.9e-89
ABAYE_RS07230,b0212,4.13e-57
ABAYE_RS07240,b0199,1.3e-107
ABAYE_RS07250,b4005,0.0
ABAYE_RS07255,b4006,0.0
ABAYE_RS07260,b3261,1.11e-28
ABAYE_RS07270,b3259,4.21e-76
ABAYE_RS07280,b3741,0.0
ABAYE_RS07310,b4053,8.85e-87
ABAYE_RS07315,b4052,1.21e-167
ABAYE_RS07320,b4203,9.410000000000001e-65
ABAYE_RS07325,b4202,3.88e-41
ABAYE_RS07330,b4200,9.050000000000001e-58
ABAYE_RS07335,b0428,9.079999999999999e-104
ABAYE_RS07340,b0429,2.34e-39
ABAYE_RS07345,b0430,1.1200000000000001e-79
ABAYE_RS07350,b0431,0.0
ABAYE_RS07355,b0432,5.65e-93
ABAYE_RS07365,b1702,0.0
ABAYE_RS07370,b1703,3.8100000000000004e-85
ABAYE_RS07375,b1024,3.22e-44
ABAYE_RS07400,b3160,4.58e-119
ABAYE_RS07430,b1211,4.64e-166
ABAYE_RS07435,b1212,2.66e-65
ABAYE_RS07470,b1462,1.13e-47
ABAYE_RS07475,b0826,2.1099999999999998e-54
ABAYE_RS07485,b3058,7.31e-20
ABAYE_RS07495,b0698,5.44e-120
ABAYE_RS07500,b0697,0.0
ABAYE_RS07505,b0696,3.15e-42
ABAYE_RS07510,b0695,1.01e-151
ABAYE_RS07515,b0694,1.57e-63
ABAYE_RS07520,b1297,2.13e-139
ABAYE_RS07535,b2835,2.2e-11
ABAYE_RS07540,b4220,1.0299999999999999e-55
ABAYE_RS07545,b4221,5.89e-78
ABAYE_RS07555,b0118,0.0
ABAYE_RS07585,b3828,5.11e-74
ABAYE_RS07590,b1789,7.79e-56
ABAYE_RS07600,b2183,3.88e-44
ABAYE_RS07620,b4168,5.33e-43
ABAYE_RS07625,b4170,1.66e-102
ABAYE_RS07630,b4171,1.7e-90
ABAYE_RS07635,b4172,8.51e-41
ABAYE_RS07645,b0578,6.47e-62
ABAYE_RS07650,b0524,5.1499999999999995e-55
ABAYE_RS07655,b0525,2.71e-72
ABAYE_RS07660,b0680,0.0
ABAYE_RS07670,b2440,4.3100000000000003e-32
ABAYE_RS07675,b2441,1.39e-154
ABAYE_RS07685,b3588,0.0
ABAYE_RS07700,b3589,2.09e-155
ABAYE_RS07715,b2104,2.77e-51
ABAYE_RS07730,b0932,0.0
ABAYE_RS07815,b0577,8.42e-112
ABAYE_RS07840,b3156,4.7499999999999997e-23
ABAYE_RS07845,b1102,1.28e-173
ABAYE_RS07860,b1178,6.65e-12
ABAYE_RS07890,b4242,0.0
ABAYE_RS07895,b3508,2.98e-17
ABAYE_RS07900,b1433,3.72e-97
ABAYE_RS07910,b1798,2.73e-49
ABAYE_RS07915,b2464,4.74e-103
ABAYE_RS07920,b0316,3.9e-16
ABAYE_RS07930,b2342,1.64e-84
ABAYE_RS07960,b0470,8.66e-135
ABAYE_RS07980,b0767,8.21e-27
ABAYE_RS07990,b3972,7.9e-81
ABAYE_RS08025,b2536,4.9300000000000005e-27
ABAYE_RS08035,b3256,0.0
ABAYE_RS08040,b3255,7.02e-36
ABAYE_RS08050,b1184,2.29e-80
ABAYE_RS08070,b3365,0.0
ABAYE_RS08080,b2206,2.98e-93
ABAYE_RS08085,b3857,4.55e-22
ABAYE_RS08095,b0781,9.420000000000001e-47
ABAYE_RS08105,b0785,1.68e-16
ABAYE_RS08110,b0783,5.340000000000001e-32
ABAYE_RS08115,b0827,7.110000000000001e-47
ABAYE_RS08135,b0969,6.31e-15
