Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,replicon
S0079,S0079,86676,87180,S0079-MONOMER,AE014073.1
S0080,S0080,87738,88197,S0080-MONOMER,AE014073.1
S0081,S0081,88198,89140,S0081-MONOMER,AE014073.1
S0082,S0082,89136,89502,S0082-MONOMER,AE014073.1
S0083,S0083,89517,91284,S0083-MONOMER,AE014073.1
S0084,S0084,91270,92758,S0084-MONOMER,AE014073.1
S0085,S0085,92754,94113,S0085-MONOMER,AE014073.1
S0086,S0086,94106,95189,S0086-MONOMER,AE014073.1
S0087,S0087,95191,96508,S0087-MONOMER,AE014073.1
S0088,S0088,96507,97752,S0088-MONOMER,AE014073.1
S0089,S0089,97748,98816,S0089-MONOMER,AE014073.1
S0090,S0090,98869,100345,S0090-MONOMER,AE014073.1
S0091,S0091,100337,101258,S0091-MONOMER,AE014073.1
S0092,S0092,101259,102090,S0092-MONOMER,AE014073.1
S0093,S0093,102086,103349,S0093-MONOMER,AE014073.1
S0094,S0094,103409,104561,S0094-MONOMER,AE014073.1
S0095,S0095,104661,105579,S0095-MONOMER,AE014073.1
S0096,S0096,105734,106322,S0096-MONOMER,AE014073.1
S0097,S0097,106383,109089,S0097-MONOMER,AE014073.1
S0098,S0098,109148,109538,S0098-MONOMER,AE014073.1
S0099,S0099,109552,109687,S0099-MONOMER,AE014073.1
S0100,S0100,109637,109835,S0100-MONOMER,AE014073.1
S0101,S0101,109844,110588,S0101-MONOMER,AE014073.1
S0102,S0102,110587,111208,S0102-MONOMER,AE014073.1
S0103,S0103,111432,112476,S0103-MONOMER,AE014073.1
S0104,S0104,112395,112503,S0104-MONOMER,AE014073.1
S0105,S0105,112510,113713,S0105-MONOMER,AE014073.1
S0107,S0107,114859,115300,S0107-MONOMER,AE014073.1
S0108,S0108,115502,116396,S0108-MONOMER,AE014073.1
S0109,S0109,116483,117035,S0109-MONOMER,AE014073.1
S0110,S0110,117031,117886,S0110-MONOMER,AE014073.1
S0111,S0111,117928,119302,S0111-MONOMER,AE014073.1
S0112,S0112,119842,120607,S0112-MONOMER,AE014073.1
S0113,S0113,120767,123431,S0113-MONOMER,AE014073.1
S0114,S0114,123445,125326,S0114-MONOMER,AE014073.1
S0115,S0115,125650,127075,S0115-MONOMER,AE014073.1
S0117,S0117,129352,131950,S0117-MONOMER,AE014073.1
S0118,S0118,132076,132487,S0118-MONOMER,AE014073.1
S0119,S0119,132524,133319,S0119-MONOMER,AE014073.1
S0120,S0120,133334,134201,S0120-MONOMER,AE014073.1
S0121,S0121,134306,134777,S0121-MONOMER,AE014073.1
S0122,S0122,134819,136370,S0122-MONOMER,AE014073.1
S0123,S0123,136416,138807,S0123-MONOMER,AE014073.1
S0124,S0124,139000,139549,S0124-MONOMER,AE014073.1
S0125,S0125,139589,140252,S0125-MONOMER,AE014073.1
S0126,S0126,140360,141287,S0126-MONOMER,AE014073.1
S0127,S0127,141283,142054,S0127-MONOMER,AE014073.1
S0128,S0128,142158,142599,S0128-MONOMER,AE014073.1
S0129,S0129,142662,143892,S0129-MONOMER,AE014073.1
S0130,S0130,143895,144276,S0130-MONOMER,AE014073.1
S0131,S0131,144549,145452,S0131-MONOMER,AE014073.1
S0132,S0132,145525,146377,S0132-MONOMER,AE014073.1
S0133,S0133,146388,147183,S0133-MONOMER,AE014073.1
S0134,S0134,147676,147952,S0134-MONOMER,AE014073.1
S0136,S0136,147870,148374,S0136-MONOMER,AE014073.1
S0137,S0137,148521,149001,S0137-MONOMER,AE014073.1
S0138,S0138,148997,150362,S0138-MONOMER,AE014073.1
S0139,S0139,150454,151381,S0139-MONOMER,AE014073.1
S0140,S0140,151417,151873,S0140-MONOMER,AE014073.1
S0141,S0141,152050,152755,S0141-MONOMER,AE014073.1
S0142,S0142,152769,153309,S0142-MONOMER,AE014073.1
S0143,S0143,153328,155803,S0143-MONOMER,AE014073.1
S0144,S0144,155998,158533,S0144-MONOMER,AE014073.1
S0145,S0145,158752,160996,S0145-MONOMER,AE014073.1
S0146,S0146,161046,161844,S0146-MONOMER,AE014073.1
S0147,S0147,161843,162734,S0147-MONOMER,AE014073.1
S0148,S0148,162730,164713,S0148-MONOMER,AE014073.1
S0149,S0149,164747,166028,S0149-MONOMER,AE014073.1
S0150,S0150,166252,167674,S0150-MONOMER,AE014073.1
S0151,S0151,167755,168100,S0151-MONOMER,AE014073.1
S0152,S0152,168146,168770,S0152-MONOMER,AE014073.1
S0153,S0153,168807,169608,S0153-MONOMER,AE014073.1
S0154,S0154,169600,170299,S0154-MONOMER,AE014073.1
S0155,S0155,170382,171900,S0155-MONOMER,AE014073.1
S0156,S0156,172029,173454,S0156-MONOMER,AE014073.1
S0158,S0158,174853,175240,S0158-MONOMER,AE014073.1
S0159,S0159,175553,176378,S0159-MONOMER,AE014073.1
S0160,S0160,176408,179081,S0160-MONOMER,AE014073.1
S0161,S0161,179142,179937,S0161-MONOMER,AE014073.1
S0162,S0162,180304,181030,S0162-MONOMER,AE014073.1
S0163,S0163,181287,182139,S0163-MONOMER,AE014073.1
S0164,S0164,182285,183011,S0164-MONOMER,AE014073.1
S0165,S0165,183302,183860,S0165-MONOMER,AE014073.1
S0166,S0166,183951,185148,S0166-MONOMER,AE014073.1
S0167,S0167,185333,186095,S0167-MONOMER,AE014073.1
S0168,S0168,186215,186965,S0168-MONOMER,AE014073.1
S0169,S0169,186976,188329,S0169-MONOMER,AE014073.1
S0170,S0170,188358,190791,S0170-MONOMER,AE014073.1
S0171,S0171,190912,191398,S0171-MONOMER,AE014073.1
S0172,S0172,191401,192427,S0172-MONOMER,AE014073.1
S0173,S0173,192531,192987,S0173-MONOMER,AE014073.1
S0174,S0174,192990,193779,S0174-MONOMER,AE014073.1
S0175,S0175,193778,194927,S0175-MONOMER,AE014073.1
S0176,S0176,194923,195520,S0176-MONOMER,AE014073.1
S0177,S0177,195556,199039,S0177-MONOMER,AE014073.1
S0178,S0178,199051,200011,S0178-MONOMER,AE014073.1
S0179,S0179,200109,202251,S0179-MONOMER,AE014073.1
S0180,S0180,202280,202697,S0180-MONOMER,AE014073.1
S0181,S0181,202761,204060,S0181-MONOMER,AE014073.1
S0182,S0182,204108,204369,S0182-MONOMER,AE014073.1
S0183,S0183,204721,205267,S0183-MONOMER,AE014073.1
S0184,S0184,205263,205686,S0184-MONOMER,AE014073.1
S0185,S0185,205699,206410,S0185-MONOMER,AE014073.1
S0186,S0186,206564,207389,S0186-MONOMER,AE014073.1
S0187,S0187,207441,209160,S0187-MONOMER,AE014073.1
S0188,S0188,209270,209978,S0188-MONOMER,AE014073.1
S0189,S0189,209974,210379,S0189-MONOMER,AE014073.1
S0190,S0190,210496,211312,S0190-MONOMER,AE014073.1
S0191,S0191,211351,212005,S0191-MONOMER,AE014073.1
S0192,S0192,211997,213029,S0192-MONOMER,AE014073.1
S0193,S0193,213216,213792,S0193-MONOMER,AE014073.1
S0194,S0194,214155,215696,S0194-rRNA,AE014073.1
S0195,S0195,215764,215841,S0195-tRNA,AE014073.1
S0196,S0196,215883,215959,S0196-tRNA,AE014073.1
S0197,S0197,216142,219046,S0197-rRNA,AE014073.1
S0198,S0198,219140,219259,S0198-rRNA,AE014073.1
S0199,S0199,219311,219388,S0199-tRNA,AE014073.1
S0200,S0200,219550,220354,S0200-MONOMER,AE014073.1
S0201,S0201,220392,221721,S0201-MONOMER,AE014073.1
S0202,S0202,221788,222703,S0202-MONOMER,AE014073.1
S0203,S0203,222943,223744,S0203-MONOMER,AE014073.1
S0204,S0204,223971,224592,S0204-MONOMER,AE014073.1
S0205,S0205,224639,225986,S0205-MONOMER,AE014073.1
S0206,S0206,226057,226813,S0206-MONOMER,AE014073.1
S0207,S0207,226843,227569,S0207-MONOMER,AE014073.1
S0208,S0208,227565,228033,S0208-MONOMER,AE014073.1
S0209,S0209,228097,228829,S0209-MONOMER,AE014073.1
S0210,S0210,228961,229038,S0210-tRNA,AE014073.1
S0211,S0211,229168,230215,S0211-MONOMER,AE014073.1
S0212,S0212,230225,230339,S0212-MONOMER,AE014073.1
S0213,S0213,230482,230788,S0213-MONOMER,AE014073.1
S0214,S0214,230784,232668,S0214-MONOMER,AE014073.1
S0215,S0215,232683,233178,S0215-MONOMER,AE014073.1
S0217,S0217,233372,234005,S0217-MONOMER,AE014073.1
S0218,S0218,233991,234369,S0218-MONOMER,AE014073.1
S0219,S0219,234606,234906,S0219-MONOMER,AE014073.1
S0220,S0220,234958,235369,S0220-MONOMER,AE014073.1
S0221,S0221,235326,236232,S0221-MONOMER,AE014073.1
S0223,S0223,236653,236956,S0223-MONOMER,AE014073.1
S0224,S0224,236982,237822,S0224-MONOMER,AE014073.1
S0227,S0227,238087,238294,S0227-MONOMER,AE014073.1
S0229,S0229,238510,238780,S0229-MONOMER,AE014073.1
S0230,S0230,239100,239415,S0230-MONOMER,AE014073.1
S0231,S0231,239419,239635,S0231-MONOMER,AE014073.1
S0232,S0232,239991,240366,S0232-MONOMER,AE014073.1
S0233,S0233,240389,240797,S0233-MONOMER,AE014073.1
S0235,S0235,240793,241846,S0235-MONOMER,AE014073.1
S0234,S0234,240793,241633,S0234-MONOMER,AE014073.1
S0236,S0236,242169,242730,S0236-MONOMER,AE014073.1
S0237,S0237,242698,243073,S0237-MONOMER,AE014073.1
S0238,S0238,243073,245239,S0238-MONOMER,AE014073.1
S0239,S0239,245252,246164,S0239-MONOMER,AE014073.1
S0240,S0240,246163,247459,S0240-MONOMER,AE014073.1
S0241,S0241,247503,247734,S0241-MONOMER,AE014073.1
S0242,S0242,247711,248212,S0242-MONOMER,AE014073.1
S0243,S0243,248211,249630,S0243-MONOMER,AE014073.1
S0244,S0244,249629,250478,S0244-MONOMER,AE014073.1
S0245,S0245,250477,250933,S0245-MONOMER,AE014073.1
S0246,S0246,250935,251628,S0246-MONOMER,AE014073.1
S0247,S0247,251637,252969,S0247-MONOMER,AE014073.1
S0248,S0248,252969,254700,S0248-MONOMER,AE014073.1
S0249,S0249,254825,255152,S0249-MONOMER,AE014073.1
S0250,S0250,255386,256034,S0250-MONOMER,AE014073.1
S0251,S0251,256084,256423,S0251-MONOMER,AE014073.1
S0252,S0252,256523,258008,S0252-MONOMER,AE014073.1
S0253,S0253,258039,258300,S0253-MONOMER,AE014073.1
S0254,S0254,258762,259857,S0254-MONOMER,AE014073.1
S0255,S0255,259880,260225,S0255-MONOMER,AE014073.1
S0256,S0256,260352,260661,S0256-MONOMER,AE014073.1
S0257,S0257,260719,261814,S0257-MONOMER,AE014073.1
S0258,S0258,261826,263047,S0258-MONOMER,AE014073.1
S0259,S0259,263398,264556,S0259-MONOMER,AE014073.1
S0262,S0262,265694,266507,S0262-MONOMER,AE014073.1
S0263,S0263,266780,267494,S0263-MONOMER,AE014073.1
S0264,S0264,267634,267937,S0264-MONOMER,AE014073.1
S0266,S0266,268713,269598,S0266-MONOMER,AE014073.1
S0267,S0267,269576,269987,S0267-MONOMER,AE014073.1
S0269,S0269,270486,270756,S0269-MONOMER,AE014073.1
S0270,S0270,270892,271900,S0270-MONOMER,AE014073.1
S0271,S0271,272005,272857,S0271-MONOMER,AE014073.1
S0272,S0272,272853,273681,S0272-MONOMER,AE014073.1
S0273,S0273,273677,274445,S0273-MONOMER,AE014073.1
S0274,S0274,274457,275354,S0274-MONOMER,AE014073.1
S0275,S0275,275911,276415,S0275-MONOMER,AE014073.1
S0276,S0276,276333,276609,S0276-MONOMER,AE014073.1
S0277,S0277,276753,277422,S0277-MONOMER,AE014073.1
S0278,S0278,277497,277710,S0278-MONOMER,AE014073.1
S0279,S0279,277664,278507,S0279-MONOMER,AE014073.1
S0280,S0280,278352,279780,S0280-MONOMER,AE014073.1
S0281,S0281,279790,280510,S0281-MONOMER,AE014073.1
S0282,S0282,280928,281204,S0282-MONOMER,AE014073.1
S0283,S0283,281122,281626,S0283-MONOMER,AE014073.1
S0284,S0284,282703,284917,S0284-MONOMER,AE014073.1
S0285,S0285,284939,285140,S0285-MONOMER,AE014073.1
S0286,S0286,285196,285385,S0286-MONOMER,AE014073.1
S0287,S0287,285406,285814,S0287-MONOMER,AE014073.1
S0288,S0288,285810,288099,S0288-MONOMER,AE014073.1
S0289,S0289,288095,289085,S0289-MONOMER,AE014073.1
S0290,S0290,290133,290904,S0290-MONOMER,AE014073.1
S0291,S0291,291057,291531,S0291-MONOMER,AE014073.1
S0292,S0292,291573,294054,S0292-MONOMER,AE014073.1
S0293,S0293,294257,294836,S0293-MONOMER,AE014073.1
S0294,S0294,295041,295809,S0294-MONOMER,AE014073.1
S0295,S0295,295779,296520,S0295-MONOMER,AE014073.1
S0296,S0296,296870,297425,S0296-MONOMER,AE014073.1
S0297,S0297,297600,298098,S0297-MONOMER,AE014073.1
S0299,S0299,298314,300054,S0299-MONOMER,AE014073.1
S0298,S0298,299998,300784,S0298-MONOMER,AE014073.1
S0300,S0300,300854,301910,S0300-MONOMER,AE014073.1
S0301,S0301,301961,302255,S0301-MONOMER,AE014073.1
S0302,S0302,302257,302656,S0302-MONOMER,AE014073.1
S0303,S0303,302665,303118,S0303-MONOMER,AE014073.1
S0304,S0304,303363,304407,S0304-MONOMER,AE014073.1
S0305,S0305,304522,304978,S0305-MONOMER,AE014073.1
S0306,S0306,305139,306597,S0306-MONOMER,AE014073.1
S0307,S0307,306858,307317,S0307-MONOMER,AE014073.1
S0308,S0308,307408,308653,S0308-MONOMER,AE014073.1
S0309,S0309,308710,309112,S0309-MONOMER,AE014073.1
S0310,S0310,309150,310206,S0310-MONOMER,AE014073.1
S0311,S0311,310381,310657,S0311-MONOMER,AE014073.1
S0312,S0312,310575,311079,S0312-MONOMER,AE014073.1
S0313,S0313,311269,312373,S0313-MONOMER,AE014073.1
S0314,S0314,312384,313638,S0314-MONOMER,AE014073.1
S0315,S0315,313752,313828,S0315-tRNA,AE014073.1
S0316,S0316,313842,315006,S0316-MONOMER,AE014073.1
S0317,S0317,315191,315494,S0317-MONOMER,AE014073.1
S0318,S0318,315634,316348,S0318-MONOMER,AE014073.1
S0319,S0319,316400,317051,S0319-MONOMER,AE014073.1
S4801,S4801,316959,317421,S4801-MONOMER,AE014073.1
S4802,S4802,318228,319278,S4802-MONOMER,AE014073.1
S4808,S4808,319728,320919,S4808-MONOMER,AE014073.1
S4803,S4803,321308,322769,S4803-MONOMER,AE014073.1
S0320,S0320,322765,323695,S0320-MONOMER,AE014073.1
S0321,S0321,323691,324054,S0321-MONOMER,AE014073.1
S0322,S0322,324315,324609,S0322-MONOMER,AE014073.1
S0323,S0323,324717,325431,S0323-MONOMER,AE014073.1
S0324,S0324,325571,325874,S0324-MONOMER,AE014073.1
S0325,S0325,326059,327223,S0325-MONOMER,AE014073.1
S4804,S4804,327571,328744,S4804-MONOMER,AE014073.1
S0326,S0326,329547,329988,S0326-MONOMER,AE014073.1
S0327,S0327,330728,331349,S0327-MONOMER,AE014073.1
S0328,S0328,331710,331929,S0328-MONOMER,AE014073.1
S0329,S0329,332079,333195,S0329-MONOMER,AE014073.1
S0330,S0330,333211,334021,S0330-MONOMER,AE014073.1
S0331,S0331,334020,334599,S0331-MONOMER,AE014073.1
S0332,S0332,334781,335306,S0332-MONOMER,AE014073.1
S0333,S0333,335355,335547,S0333-MONOMER,AE014073.1
S0334,S0334,335804,336482,S0334-MONOMER,AE014073.1
S0335,S0335,336553,336838,S0335-MONOMER,AE014073.1
S0336,S0336,337046,337328,S0336-MONOMER,AE014073.1
S0337,S0337,337324,337780,S0337-MONOMER,AE014073.1
S0339,S0339,337857,338769,S0339-MONOMER,AE014073.1
S0338,S0338,338767,339787,S0338-MONOMER,AE014073.1
S0341,S0341,339944,341126,S0341-MONOMER,AE014073.1
S0342,S0342,341251,344395,S0342-MONOMER,AE014073.1
S0343,S0343,344391,345594,S0343-MONOMER,AE014073.1
S0344,S0344,345783,346473,S0344-MONOMER,AE014073.1
S0345,S0345,346530,347826,S0345-MONOMER,AE014073.1
S0346,S0346,348232,349552,S0346-MONOMER,AE014073.1
S0347,S0347,349627,351001,S0347-MONOMER,AE014073.1
S0348,S0348,351156,352974,S0348-MONOMER,AE014073.1
S0350,S0350,353644,354715,S0350-MONOMER,AE014073.1
S0351,S0351,354769,355897,S0351-MONOMER,AE014073.1
S0352,S0352,355919,356252,S0352-MONOMER,AE014073.1
S0353,S0353,356279,358127,S0353-MONOMER,AE014073.1
S0354,S0354,358137,359109,S0354-MONOMER,AE014073.1
S0355,S0355,359237,359585,S0355-MONOMER,AE014073.1
S0356,S0356,359761,360646,S0356-MONOMER,AE014073.1
S0357,S0357,360943,361543,S0357-MONOMER,AE014073.1
S0358,S0358,361633,362083,S0358-MONOMER,AE014073.1
S0359,S0359,362086,363190,S0359-MONOMER,AE014073.1
S0360,S0360,363278,363749,S0360-MONOMER,AE014073.1
S0361,S0361,363768,364188,S0361-MONOMER,AE014073.1
S0362,S0362,364265,365243,S0362-MONOMER,AE014073.1
S0363,S0363,365220,365739,S0363-MONOMER,AE014073.1
S0365,S0365,366821,368684,S0365-MONOMER,AE014073.1
S0366,S0366,368708,369608,S0366-MONOMER,AE014073.1
S0367,S0367,369607,369850,S0367-MONOMER,AE014073.1
S0368,S0368,370055,371504,S0368-MONOMER,AE014073.1
S0369,S0369,371557,372154,S0369-MONOMER,AE014073.1
S0370,S0370,372110,373022,S0370-MONOMER,AE014073.1
S0371,S0371,373189,373681,S0371-MONOMER,AE014073.1
S4809,S4809,373740,375471,S4809-MONOMER,AE014073.1
S4810,S4810,375523,377677,S4810-MONOMER,AE014073.1
S0372,S0372,377827,378103,S0372-MONOMER,AE014073.1
S4811,S4811,378230,378524,S4811-MONOMER,AE014073.1
S4812,S4812,378571,378811,S4812-MONOMER,AE014073.1
S0373,S0373,379104,379416,S0373-MONOMER,AE014073.1
S0374,S0374,379599,380487,S0374-MONOMER,AE014073.1
S0375,S0375,380501,380831,S0375-MONOMER,AE014073.1
S0376,S0376,380830,381445,S0376-MONOMER,AE014073.1
S0379,S0379,383977,385027,S0379-MONOMER,AE014073.1
S0380,S0380,385242,385431,S0380-MONOMER,AE014073.1
S0381,S0381,385427,385562,S0381-MONOMER,AE014073.1
S0382,S0382,385581,385929,S0382-MONOMER,AE014073.1
S0383,S0383,385925,386423,S0383-MONOMER,AE014073.1
S0384,S0384,386969,388445,S0384-MONOMER,AE014073.1
S0385,S0385,388488,389169,S0385-MONOMER,AE014073.1
S0386,S0386,389338,389689,S0386-MONOMER,AE014073.1
S0387,S0387,390032,391331,S0387-MONOMER,AE014073.1
S0388,S0388,391577,392201,S0388-MONOMER,AE014073.1
S0389,S0389,392326,393601,S0389-MONOMER,AE014073.1
S0390,S0390,393788,396143,S0390-MONOMER,AE014073.1
S0391,S0391,396351,396624,S0391-MONOMER,AE014073.1
S0392,S0392,396815,398687,S0392-MONOMER,AE014073.1
S0393,S0393,398837,399209,S0393-MONOMER,AE014073.1
S0394,S0394,399302,399701,S0394-MONOMER,AE014073.1
S0395,S0395,399752,400448,S0395-MONOMER,AE014073.1
S0397,S0397,402292,403123,S0397-MONOMER,AE014073.1
S0398,S0398,403189,403735,S0398-MONOMER,AE014073.1
S0399,S0399,403764,405537,S0399-MONOMER,AE014073.1
S0400,S0400,405529,407311,S0400-MONOMER,AE014073.1
S0401,S0401,407491,407830,S0401-MONOMER,AE014073.1
S0402,S0402,407859,409146,S0402-MONOMER,AE014073.1
S0403,S0403,409194,410055,S0403-MONOMER,AE014073.1
S0404,S0404,410272,410845,S0404-MONOMER,AE014073.1
S0405,S0405,410955,412284,S0405-MONOMER,AE014073.1
S0406,S0406,412313,412625,S0406-MONOMER,AE014073.1
S0407,S0407,412779,412893,S0407-misc_RNA,AE014073.1
S0408,S0408,413003,413357,S0408-MONOMER,AE014073.1
S0409,S0409,413398,414949,S0409-MONOMER,AE014073.1
S0410,S0410,415112,415583,S0410-MONOMER,AE014073.1
S0412,S0412,416421,416640,S0412-MONOMER,AE014073.1
S0413,S0413,416665,417040,S0413-MONOMER,AE014073.1
S0414,S0414,417585,420735,S0414-MONOMER,AE014073.1
S0415,S0415,420757,421951,S0415-MONOMER,AE014073.1
S0416,S0416,422092,422740,S0416-MONOMER,AE014073.1
S0417,S0417,422867,426230,S0417-MONOMER,AE014073.1
S0418,S0418,426441,426603,S0418-MONOMER,AE014073.1
S0419,S0419,426616,427144,S0419-MONOMER,AE014073.1
S0420,S0420,427213,427591,S0420-MONOMER,AE014073.1
S0421,S0421,427743,428295,S0421-MONOMER,AE014073.1
S0422,S0422,428423,430349,S0422-MONOMER,AE014073.1
S0423,S0423,430401,430731,S0423-MONOMER,AE014073.1
S0424,S0424,430730,431336,S0424-MONOMER,AE014073.1
S0425,S0425,431445,433320,S0425-MONOMER,AE014073.1
S0426,S0426,433500,434145,S0426-MONOMER,AE014073.1
S0427,S0427,434276,435239,S0427-MONOMER,AE014073.1
S0428,S0428,435376,436195,S0428-MONOMER,AE014073.1
S0429,S0429,436346,437651,S0429-MONOMER,AE014073.1
S0430,S0430,437783,439460,S0430-MONOMER,AE014073.1
S0431,S0431,439697,440918,S0431-MONOMER,AE014073.1
S0432,S0432,441135,442788,S0432-MONOMER,AE014073.1
S0433,S0433,442824,443304,S0433-MONOMER,AE014073.1
S0434,S0434,443507,444302,S0434-MONOMER,AE014073.1
S0435,S0435,444385,444781,S0435-MONOMER,AE014073.1
S0436,S0436,444995,447500,S0436-MONOMER,AE014073.1
S0437,S0437,447761,448694,S0437-MONOMER,AE014073.1
S0438,S0438,448696,449989,S0438-MONOMER,AE014073.1
S0439,S0439,450113,450521,S0439-MONOMER,AE014073.1
S0440,S0440,450521,450977,S0440-MONOMER,AE014073.1
S0441,S0441,450976,451894,S0441-MONOMER,AE014073.1
S0442,S0442,452039,452717,S0442-MONOMER,AE014073.1
S0443,S0443,452676,453483,S0443-MONOMER,AE014073.1
S0444,S0444,453545,454436,S0444-MONOMER,AE014073.1
S0445,S0445,454460,455270,S0445-MONOMER,AE014073.1
S0447,S0447,455852,456539,S0447-MONOMER,AE014073.1
S0449,S0449,459663,460758,S0449-MONOMER,AE014073.1
S0450,S0450,460826,461753,S0450-MONOMER,AE014073.1
S0451,S0451,461982,462465,S0451-MONOMER,AE014073.1
S0452,S0452,462542,463358,S0452-MONOMER,AE014073.1
S0453,S0453,463447,465229,S0453-MONOMER,AE014073.1
S0454,S0454,465241,465523,S0454-MONOMER,AE014073.1
S0455,S0455,465533,466037,S0455-MONOMER,AE014073.1
S0456,S0456,465955,466231,S0456-MONOMER,AE014073.1
S0457,S0457,466259,466931,S0457-MONOMER,AE014073.1
S0458,S0458,466941,468099,S0458-MONOMER,AE014073.1
S0460,S0460,468820,469714,S0460-MONOMER,AE014073.1
S0461,S0461,469851,470919,S0461-MONOMER,AE014073.1
S0462,S0462,470915,471425,S0462-MONOMER,AE014073.1
S0463,S0463,471542,472265,S0463-MONOMER,AE014073.1
S0464,S0464,472267,472762,S0464-MONOMER,AE014073.1
S0465,S0465,472935,474321,S0465-MONOMER,AE014073.1
