Reaction,Complexes
APG3PAT181,S3305-MONOMER
APH120,S1036-MONOMER
APH140,S1036-MONOMER
APH141,S1036-MONOMER
APH160,S1036-MONOMER
APH161,S1036-MONOMER
APH180,S1036-MONOMER
APH181,S1036-MONOMER
APRAUR,S0359-MONOMER
ARAI,S0059-MONOMER_mod_mn2(1)
ARBTNabcpp,CPLX_ARBTNabcpp-0
ARBTNexs,S0001-MONOMER
ARBTptspp,CPLX_ARBTptspp-0
ARBTtex,S2429-MONOMER OR S0310-MONOMER OR S0990-MONOMER
ARBt2rpp,S3049-MONOMER
ARBt3ipp,S1693-MONOMER
ARBtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
ARGAGMt7pp,S3622-MONOMER
ARGDC,S3624-MONOMER_mod_pydx5p(1)
ARGDCpp,S3133-MONOMER_mod_mg2(1)_mod_pydx5p(4)
ARGORNt7pp,S1758-MONOMER
ARGSL,S3709-MONOMER
ARGSS,S3430-MONOMER_mod_mg2(1)
ARGTRS,S2007-MONOMER_mod_mg2(1)
ARGabcpp,CPLX_ARGabcpp-0 OR CPLX_ARGabcpp-1
ARGt3pp,S3108-MONOMER
ARGtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
ASAD,S4307-MONOMER
ASCBPL,S4617-MONOMER_mod_mn2(1)
ASCBptspp,CPLX_ASCBptspp-0
ASCBtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
ASNN,S1571-MONOMER OR S0821-MONOMER
ASNNpp,S3157-MONOMER
ASNS1,S0630-MONOMER_mod_mg2(1)
ASNS2,S3944-MONOMER_mod_mg2(1)
ASNTRS,S0991-MONOMER
ASNtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
ASO3t8pp,S4233-MONOMER
ASO3tex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
ASP1DC,S0130-MONOMER
ASPCT,CPLX_ASPCT-0_mod_zn2(1) OR S4507-MONOMER
ASPK,S0002-MONOMER OR S3729-MONOMER OR S3550-MONOMER
ASPT,S4560-MONOMER_mod_mg2(1) OR S4560-MONOMER_mod_mn2(1) OR S4560-MONOMER_mod_cobalt2(1)
ASPTA,S0989-MONOMER_mod_pydx5p(1)
ASPTRS,S1942-MONOMER
ASPabcpp,CPLX_ASPabcpp-0
ASPt2_2pp,S4207-MONOMER
ASPt2_3pp,S4559-MONOMER OR S3630-MONOMER
ASPt2pp_copy1,S3604-MONOMER
ASPtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
ASR,CPLX_ASR-0
AST,S1596-MONOMER
ATHRDHr,S1681-MONOMER
ATPHs,S0001-MONOMER
ATPPRT,S2202-MONOMER
ATPS4rpp,CPLX_ATPS4rpp-0_mod_mg2(1) OR CPLX_ATPS4rpp-1_mod_mg2(1)
BALAt2pp,S4543-MONOMER
BALAtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
BMOCOS,S0820-MONOMER
BMOGDS1,S3819-MONOMER_mod_mg2(1) OR S3819-MONOMER_mod_mn2(1) OR CPLX_BWCOGDS1-0
BMOGDS2,S3819-MONOMER_mod_mg2(1) OR S3819-MONOMER_mod_mn2(1) OR CPLX_BWCOGDS1-0
BPNT,S4537-MONOMER_mod_mg2(1)
BSORx,S4184-MONOMER_mod_bmocogdp(1)
BSORy,S4184-MONOMER_mod_bmocogdp(1)
BTNtex,S2429-MONOMER OR S0310-MONOMER OR S0990-MONOMER
BTS5,S0766-MONOMER_mod_4fe4s(1)_mod_2fe2s(1)
BUTSO3abcpp,CPLX_BUTSO3abcpp-0 OR CPLX_BUTSO3abcpp-1
BUTSO3tex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
BUTtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
BWCOGDS1,S3819-MONOMER_mod_mg2(1) OR S3819-MONOMER_mod_mn2(1) OR CPLX_BWCOGDS1-0
BWCOGDS2,S3819-MONOMER_mod_mg2(1) OR S3819-MONOMER_mod_mn2(1) OR CPLX_BWCOGDS1-0
BWCOS,S0820-MONOMER
CA2t3pp,S1303-MONOMER
CA2tex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CADVtpp,S4552-MONOMER
CAT,S1613-MONOMER_mod_hemed(6) OR S3727-MONOMER_mod_pheme(1)
CAt6pp,S3454-MONOMER
CBIAT,S1357-MONOMER
CBItonex,CPLX_ADOCBLtonex-0
CBIuabcpp,CPLX_ADOCBLabcpp-0
CBL1abcpp,CPLX_ADOCBLabcpp-0
CBL1tonex,CPLX_ADOCBLtonex-0
CBLAT,S1357-MONOMER
CBMD,S0001-MONOMER
CBMKr,S0460-MONOMER
CBPS,CPLX_CBPS-0_mod_mg2(1) OR CPLX_CBPS-0_mod_mn2(1) OR CPLX_CBPS-0_mod_cobalt2(1) OR CPLX_CBPS-0_mod_cd2(1) OR CPLX_CBPS-0_mod_zn2(1)
CCGS,S0395-MONOMER
CD2abcpp,S4276-MONOMER
CD2t3pp,S3754-MONOMER OR S0560-MONOMER
CD2tex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CD2tpp,S3285-MONOMER
CDAPPA120,S3751-MONOMER
CDAPPA140,S3751-MONOMER
CDAPPA141,S3751-MONOMER
CDAPPA160,S3751-MONOMER
CDAPPA161,S3751-MONOMER
CDAPPA180,S3751-MONOMER
CDAPPA181,S3751-MONOMER
CDGR,S3002-MONOMER
CDPMEK,S1295-MONOMER_mod_mg2(1)
CFAS160E,S1821-MONOMER_mod_hco3(1)
CFAS160G,S1821-MONOMER_mod_hco3(1)
CFAS180E,S1821-MONOMER_mod_hco3(1)
CFAS180G,S1821-MONOMER_mod_hco3(1)
CGLYabcpp,CPLX_ALAALAabcpp-0
CGLYtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CHITOBpts,CPLX_CHITOBpts-0
CHITPH,S1611-MONOMER
CHLabcpp,CPLX_CHLabcpp-0
CHLtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CHOLD,S1326-MONOMER_mod_fe2(1) OR S4141-MONOMER
CHORM,S2836-MONOMER OR S2837-MONOMER
CHORS,S2540-MONOMER_mod_fmnh2(1) OR S2540-MONOMER_mod_fadh2(1)
CHRPL,S3565-MONOMER
CHTBSptspp,S2617-MONOMER
CHTBStex,S2429-MONOMER OR S0990-MONOMER OR S0310-MONOMER
CITL,CPLX_CITL-0
CITtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CLBtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CLIPAabctex,CPLX_ACOLIPAabctex-0
CLPNS120pp,S0780-MONOMER OR S1336-MONOMER
CLPNS140pp,S1336-MONOMER OR S0780-MONOMER
CLPNS141pp,S0780-MONOMER OR S1336-MONOMER
CLPNS160pp,S0780-MONOMER OR S1336-MONOMER
CLPNS161pp,S1336-MONOMER OR S0780-MONOMER
CLPNS180pp,S0780-MONOMER OR S1336-MONOMER
CLPNS181pp,S0780-MONOMER OR S1336-MONOMER
CLt3_2pp,S0150-MONOMER OR S1745-MONOMER
CLtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CMCMSAD,S4653-MONOMER
CMHMI,S4651-MONOMER
CMPtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CMtex,S2429-MONOMER OR S0990-MONOMER OR S0310-MONOMER
CMtpp,CPLX_CMtpp-0
CO2tex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CO2tpp,S0001-MONOMER
COBALT2abcpp,S4276-MONOMER
COBALT2t3pp,S0560-MONOMER OR S3754-MONOMER
COBALT2tex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
COBALT2tpp,S3285-MONOMER OR S3861-MONOMER
COLIPAKpp,S2390-MONOMER
COLIPAPabctex,CPLX_ACOLIPAabctex-0
COLIPAabcpp,S0974-MONOMER_mod_mg2(1)
COLIPAabctex,CPLX_ACOLIPAabctex-0
CPGNabcpp,CPLX_ARBTNabcpp-0
CPGNexs,S0001-MONOMER
CPH4S,S2974-MONOMER
CPMPS,CPLX_CPMPS-0
CPPPGO2,S3809-MONOMER_mod_4fe4s(1)
CRNBTCT,S0037-MONOMER
CRNCAL2,S0036-MONOMER
CRNCAR,S0035-MONOMER
CRNCBCT,S0037-MONOMER
CRNCDH,S0035-MONOMER
CRNDCAL2,S0036-MONOMER
CRNDabcpp,CPLX_CRNDabcpp-0
CRNDt2rpp,S3618-MONOMER
CRNDtex,S2429-MONOMER OR S0990-MONOMER OR S0310-MONOMER
CRNabcpp,CPLX_CRNDabcpp-0
CRNt2rpp,S3618-MONOMER
CRNt7pp,S0039-MONOMER
CRNt8pp,S0039-MONOMER
CRNtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CS,S0590-MONOMER
CSNtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CTBTCAL2,S0036-MONOMER
CTBTabcpp,CPLX_CRNDabcpp-0
CTBTt2rpp,S3618-MONOMER
CTECOAI6_copy1,S3830-MONOMER
CTECOAI6_copy2,S3830-MONOMER
CTECOAI7_copy1,S3830-MONOMER
CTECOAI7_copy2,S3830-MONOMER
CTECOAI8_copy1,S3830-MONOMER
CTECOAI8_copy2,S3830-MONOMER
CTPS2,S2989-MONOMER_mod_mg2(1)
CU1Opp,S0122-MONOMER
CU1abcpp,S0436-MONOMER
CU2abcpp,S4276-MONOMER
CU2tex,S2429-MONOMER OR S0310-MONOMER OR S0990-MONOMER
CU2tpp,S3285-MONOMER
CUt3,CPLX_AGt3-0
CUtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CYANST,S4317-MONOMER
CYANSTpp,S1395-MONOMER
CYANtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CYNTtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CYSDDS,S2058-MONOMER_mod_pydx5p(1)
CYSDS,S4017-MONOMER OR S3256-MONOMER_mod_pydx5p(1)
CYSDtex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CYSItex,S0310-MONOMER OR S2429-MONOMER
CYSS,S2615-MONOMER_mod_pydx5p(2) OR S2622-MONOMER_mod_pydx5p(1)
CYSSADS,S3019-MONOMER_mod_pydx5p(1)
CYSTL,S1779-MONOMER OR S3256-MONOMER_mod_pydx5p(1)
CYSTRS,S0465-MONOMER_mod_zn2(1)
CYSabc2pp,CPLX_CYSabc2pp-0
CYStex,S0310-MONOMER OR S0990-MONOMER OR S2429-MONOMER
CYStpp,S2813-MONOMER OR S1688-MONOMER
CYTBD2pp,CPLX_CYTBD2pp-0_mod_pheme(1)_mod_hemed(1)
CYTBDpp,CPLX_CYTBD2pp-0_mod_pheme(1)_mod_hemed(1) OR CPLX_CYTBDpp-0_mod_pheme(1)_mod_hemed(1)
CYTD,S2357-MONOMER_mod_zn2(1)
CYTDH,S2376-MONOMER_mod_ca2(1) OR S0652-MONOMER OR S0029-MONOMER
CYTDK2,S2254-MONOMER_mod_mg2(1)
