Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,replicon
ABAYE_RS04470,ABAYE_RS04470,807761,808775,ABAYE_RS04470-MONOMER,NC_010410.1
ABAYE_RS00905,ABAYE_RS00905,77066,77750,ABAYE_RS00905-MONOMER,NC_010410.1
ABAYE_RS04680,ABAYE_RS04680,887594,888170,ABAYE_RS04680-MONOMER,NC_010410.1
ABAYE_RS02285,ABAYE_RS02285,375437,376469,ABAYE_RS02285-MONOMER,NC_010410.1
ABAYE_RS09600,ABAYE_RS09600,1924559,1926431,ABAYE_RS09600-MONOMER,NC_010410.1
ABAYE_RS06220,ABAYE_RS06220,1240253,1240739,ABAYE_RS06220-MONOMER,NC_010410.1
ABAYE_RS08385,ABAYE_RS08385,1673880,1674387,ABAYE_RS08385-MONOMER,NC_010410.1
ABAYE_RS11150,ABAYE_RS11150,2244077,2244599,ABAYE_RS11150-MONOMER,NC_010410.1
ABAYE_RS14680,ABAYE_RS14680,2977260,2977635,ABAYE_RS14680-MONOMER,NC_010410.1
ABAYE_RS19250,ABAYE_RS19250,3921365,3922421,ABAYE_RS19250-MONOMER,NC_010410.1
ABAYE_RS05310,ABAYE_RS05310,1016543,1017278,ABAYE_RS05310-MONOMER,NC_010410.1
ABAYE_RS14405,ABAYE_RS14405,2919066,2920509,ABAYE_RS14405-MONOMER,NC_010410.1
ABAYE_RS18475,ABAYE_RS18475,3752961,3753432,ABAYE_RS18475-MONOMER,NC_010410.1
ABAYE_RS18315,ABAYE_RS18315,3722191,3723451,ABAYE_RS18315-MONOMER,NC_010410.1
ABAYE_RS05330,ABAYE_RS05330,1020524,1021181,ABAYE_RS05330-MONOMER,NC_010410.1
ABAYE_RS08825,ABAYE_RS08825,1763494,1764643,ABAYE_RS08825-MONOMER,NC_010410.1
ABAYE_RS16565,ABAYE_RS16565,3372424,3372664,ABAYE_RS16565-MONOMER,NC_010410.1
ABAYE_RS03965,ABAYE_RS03965,697466,697542,ABAYE_RS03965-tRNA,NC_010410.1
ABAYE_RS14375,ABAYE_RS14375,2908502,2909831,ABAYE_RS14375-MONOMER,NC_010410.1
ABAYE_RS10350,ABAYE_RS10350,2078689,2079208,ABAYE_RS10350-MONOMER,NC_010410.1
ABAYE_RS04270,ABAYE_RS04270,764162,764597,ABAYE_RS04270-MONOMER,NC_010410.1
ABAYE_RS02225,ABAYE_RS02225,360859,363010,ABAYE_RS02225-MONOMER,NC_010410.1
ABAYE_RS09330,ABAYE_RS09330,1873792,1874233,ABAYE_RS09330-MONOMER,NC_010410.1
ABAYE_RS16015,ABAYE_RS16015,3254983,3255232,ABAYE_RS16015-MONOMER,NC_010410.1
ABAYE_RS11460,ABAYE_RS11460,2308230,2308686,ABAYE_RS11460-MONOMER,NC_010410.1
ABAYE_RS16225,ABAYE_RS16225,3301433,3302579,ABAYE_RS16225-MONOMER,NC_010410.1
ABAYE_RS10270,ABAYE_RS10270,2062265,2064050,ABAYE_RS10270-MONOMER,NC_010410.1
ABAYE_RS15185,ABAYE_RS15185,3076736,3077030,ABAYE_RS15185-MONOMER,NC_010410.1
ABAYE_RS12465,ABAYE_RS12465,2529029,2529698,ABAYE_RS12465-MONOMER,NC_010410.1
ABAYE_RS13810,ABAYE_RS13810,2783094,2784498,ABAYE_RS13810-MONOMER,NC_010410.1
ABAYE_RS10925,ABAYE_RS10925,2194553,2195453,ABAYE_RS10925-MONOMER,NC_010410.1
ABAYE_RS04620,ABAYE_RS04620,861616,863125,ABAYE_RS04620-MONOMER,NC_010410.1
ABAYE_RS11605,ABAYE_RS11605,2340345,2341149,ABAYE_RS11605-MONOMER,NC_010410.1
ABAYE_RS05760,ABAYE_RS05760,1127256,1127333,ABAYE_RS05760-tRNA,NC_010410.1
ABAYE_RS19070,ABAYE_RS19070,3884605,3885172,ABAYE_RS19070-MONOMER,NC_010410.1
ABAYE_RS12935,ABAYE_RS12935,2613581,2615786,ABAYE_RS12935-MONOMER,NC_010410.1
ABAYE_RS08700,ABAYE_RS08700,1737014,1738226,ABAYE_RS08700-MONOMER,NC_010410.1
ABAYE_RS13650,ABAYE_RS13650,2759949,2760702,ABAYE_RS13650-MONOMER,NC_010410.1
ABAYE_RS08940,ABAYE_RS08940,1788666,1790400,ABAYE_RS08940-MONOMER,NC_010410.1
ABAYE_RS06410,ABAYE_RS06410,1277770,1279129,ABAYE_RS06410-MONOMER,NC_010410.1
ABAYE_RS01805,ABAYE_RS01805,268184,268616,ABAYE_RS01805-MONOMER,NC_010410.1
ABAYE_RS16380,ABAYE_RS16380,3340450,3342148,ABAYE_RS16380-MONOMER,NC_010410.1
ABAYE_RS00975,ABAYE_RS00975,94320,95388,ABAYE_RS00975-MONOMER,NC_010410.1
ABAYE_RS04240,ABAYE_RS04240,757190,758207,ABAYE_RS04240-MONOMER,NC_010410.1
ABAYE_RS06805,ABAYE_RS06805,1342864,1343344,ABAYE_RS06805-MONOMER,NC_010410.1
ABAYE_RS15525,ABAYE_RS15525,3150155,3151607,ABAYE_RS15525-MONOMER,NC_010410.1
ABAYE_RS04825,ABAYE_RS04825,917576,918827,ABAYE_RS04825-MONOMER,NC_010410.1
ABAYE_RS10485,ABAYE_RS10485,<2110143,2110275,ABAYE_RS10485-MONOMER,NC_010410.1
ABAYE_RS12160,ABAYE_RS12160,2460712,2461189,ABAYE_RS12160-MONOMER,NC_010410.1
ABAYE_RS00730,ABAYE_RS00730,45352,46465,ABAYE_RS00730-MONOMER,NC_010410.1
ABAYE_RS18710,ABAYE_RS18710,3802939,3804457,ABAYE_RS18710-MONOMER,NC_010410.1
ABAYE_RS07915,ABAYE_RS07915,1571709,1572699,ABAYE_RS07915-MONOMER,NC_010410.1
ABAYE_RS03415,ABAYE_RS03415,577067,578876,ABAYE_RS03415-MONOMER,NC_010410.1
ABAYE_RS19040,ABAYE_RS19040,3878856,3879825,ABAYE_RS19040-MONOMER,NC_010410.1
ABAYE_RS04960,ABAYE_RS04960,948879,949950,ABAYE_RS04960-MONOMER,NC_010410.1
ABAYE_RS14365,ABAYE_RS14365,2907464,2907743,ABAYE_RS14365-MONOMER,NC_010410.1
ABAYE_RS19175,ABAYE_RS19175,3904762,3905317,ABAYE_RS19175-MONOMER,NC_010410.1
ABAYE_RS01930,ABAYE_RS01930,298088,298388,ABAYE_RS01930-MONOMER,NC_010410.1
ABAYE_RS16930,ABAYE_RS16930,3447882,3448464,ABAYE_RS16930-MONOMER,NC_010410.1
ABAYE_RS01890,ABAYE_RS01890,292323,293271,ABAYE_RS01890-MONOMER,NC_010410.1
ABAYE_RS04315,ABAYE_RS04315,775289,775601,ABAYE_RS04315-MONOMER,NC_010410.1
ABAYE_RS09695,ABAYE_RS09695,1942815,1944597,ABAYE_RS09695-MONOMER,NC_010410.1
ABAYE_RS18155,ABAYE_RS18155,3685509,3685983,ABAYE_RS18155-MONOMER,NC_010410.1
ABAYE_RS17015,ABAYE_RS17015,3475179,3475887,ABAYE_RS17015-MONOMER,NC_010410.1
ABAYE_RS05115,ABAYE_RS05115,980187,980859,ABAYE_RS05115-MONOMER,NC_010410.1
ABAYE_RS05940,ABAYE_RS05940,1172311,1173922,ABAYE_RS05940-MONOMER,NC_010410.1
ABAYE_RS13685,ABAYE_RS13685,2762841,2763291,ABAYE_RS13685-MONOMER,NC_010410.1
ABAYE_RS00425,ABAYE_RS00425,0,219,ABAYE_RS00425-MONOMER,ABAYE_RS00425
ABAYE_RS06485,ABAYE_RS06485,1296001,1296958,ABAYE_RS06485-MONOMER,NC_010410.1
ABAYE_RS19815,ABAYE_RS19815,<2696178,2696301,ABAYE_RS19815-MONOMER,NC_010410.1
ABAYE_RS17265,ABAYE_RS17265,3527302,3527668,ABAYE_RS17265-MONOMER,NC_010410.1
ABAYE_RS18465,ABAYE_RS18465,3750821,3752366,ABAYE_RS18465-MONOMER,NC_010410.1
ABAYE_RS03805,ABAYE_RS03805,665727,667932,ABAYE_RS03805-MONOMER,NC_010410.1
ABAYE_RS02750,ABAYE_RS02750,461414,461491,ABAYE_RS02750-tRNA,NC_010410.1
ABAYE_RS01975,ABAYE_RS01975,307534,308359,ABAYE_RS01975-MONOMER,NC_010410.1
ABAYE_RS14775,ABAYE_RS14775,2997405,2997482,ABAYE_RS14775-tRNA,NC_010410.1
ABAYE_RS03950,ABAYE_RS03950,697110,697187,ABAYE_RS03950-tRNA,NC_010410.1
ABAYE_RS08860,ABAYE_RS08860,1769153,1770110,ABAYE_RS08860-MONOMER,NC_010410.1
ABAYE_RS18985,ABAYE_RS18985,3868982,3870125,ABAYE_RS18985-MONOMER,NC_010410.1
ABAYE_RS17940,ABAYE_RS17940,3650616,3651456,ABAYE_RS17940-MONOMER,NC_010410.1
ABAYE_RS07865,ABAYE_RS07865,1561118,1562702,ABAYE_RS07865-MONOMER,NC_010410.1
ABAYE_RS05495,ABAYE_RS05495,1062177,1063428,ABAYE_RS05495-MONOMER,NC_010410.1
ABAYE_RS10640,ABAYE_RS10640,2137403,2138036,ABAYE_RS10640-MONOMER,NC_010410.1
ABAYE_RS03120,ABAYE_RS03120,531733,532228,ABAYE_RS03120-MONOMER,NC_010410.1
ABAYE_RS01750,ABAYE_RS01750,261628,262024,ABAYE_RS01750-MONOMER,NC_010410.1
ABAYE_RS16635,ABAYE_RS16635,3388612,3389734,ABAYE_RS16635-MONOMER,NC_010410.1
ABAYE_RS06785,ABAYE_RS06785,1340346,1340724,ABAYE_RS06785-MONOMER,NC_010410.1
ABAYE_RS01695,ABAYE_RS01695,251608,253486,ABAYE_RS01695-MONOMER,NC_010410.1
ABAYE_RS07205,ABAYE_RS07205,1416219,1416672,ABAYE_RS07205-MONOMER,NC_010410.1
ABAYE_RS09440,ABAYE_RS09440,1898761,1899034,ABAYE_RS09440-MONOMER,NC_010410.1
ABAYE_RS14710,ABAYE_RS14710,2983224,2984850,ABAYE_RS14710-MONOMER,NC_010410.1
ABAYE_RS18220,ABAYE_RS18220,3699286,3700165,ABAYE_RS18220-MONOMER,NC_010410.1
ABAYE_RS03930,ABAYE_RS03930,695657,696026,ABAYE_RS03930-MONOMER,NC_010410.1
ABAYE_RS08590,ABAYE_RS08590,1714666,1715722,ABAYE_RS08590-MONOMER,NC_010410.1
ABAYE_RS07400,ABAYE_RS07400,1458844,1459849,ABAYE_RS07400-MONOMER,NC_010410.1
ABAYE_RS05500,ABAYE_RS05500,1063427,1064312,ABAYE_RS05500-MONOMER,NC_010410.1
ABAYE_RS06975,ABAYE_RS06975,1373560,1374796,ABAYE_RS06975-MONOMER,NC_010410.1
ABAYE_RS18830,ABAYE_RS18830,3830895,3832110,ABAYE_RS18830-MONOMER,NC_010410.1
ABAYE_RS18820,ABAYE_RS18820,3828792,3829677,ABAYE_RS18820-MONOMER,NC_010410.1
ABAYE_RS05110,ABAYE_RS05110,979757,980174,ABAYE_RS05110-MONOMER,NC_010410.1
ABAYE_RS19205,ABAYE_RS19205,3912207,3913329,ABAYE_RS19205-MONOMER,NC_010410.1
ABAYE_RS14040,ABAYE_RS14040,2832722,2833340,ABAYE_RS14040-MONOMER,NC_010410.1
ABAYE_RS11685,ABAYE_RS11685,2358492,2359302,ABAYE_RS11685-MONOMER,NC_010410.1
ABAYE_RS09960,ABAYE_RS09960,1999628,2000687,ABAYE_RS09960-MONOMER,NC_010410.1
ABAYE_RS18740,ABAYE_RS18740,3810458,3811724,ABAYE_RS18740-MONOMER,NC_010410.1
ABAYE_RS12325,ABAYE_RS12325,2494774,2495293,ABAYE_RS12325-MONOMER,NC_010410.1
ABAYE_RS19920,ABAYE_RS19920,0,180,ABAYE_RS19920-MONOMER,ABAYE_RS19920
ABAYE_RS04100,ABAYE_RS04100,727098,727716,ABAYE_RS04100-MONOMER,NC_010410.1
ABAYE_RS19675,ABAYE_RS19675,<1875227,1875425,ABAYE_RS19675-MONOMER,NC_010410.1
ABAYE_RS19475,ABAYE_RS19475,2997546,2997901,ABAYE_RS19475-ncRNA,NC_010410.1
ABAYE_RS15625,ABAYE_RS15625,3172216,3172331,ABAYE_RS15625-rRNA,NC_010410.1
ABAYE_RS11765,ABAYE_RS11765,2376796,2377180,ABAYE_RS11765-MONOMER,NC_010410.1
ABAYE_RS14790,ABAYE_RS14790,2998820,2999297,ABAYE_RS14790-MONOMER,NC_010410.1
ABAYE_RS13140,ABAYE_RS13140,2661067,2661760,ABAYE_RS13140-MONOMER,NC_010410.1
ABAYE_RS08000,ABAYE_RS08000,1592955,1593984,ABAYE_RS08000-MONOMER,NC_010410.1
ABAYE_RS05180,ABAYE_RS05180,992037,992454,ABAYE_RS05180-MONOMER,NC_010410.1
ABAYE_RS00200,ABAYE_RS00200,0,303,ABAYE_RS00200-MONOMER,ABAYE_RS00200
ABAYE_RS14845,ABAYE_RS14845,3009778,3009853,ABAYE_RS14845-tRNA,NC_010410.1
ABAYE_RS11770,ABAYE_RS11770,2377176,2378634,ABAYE_RS11770-MONOMER,NC_010410.1
ABAYE_RS07280,ABAYE_RS07280,1431069,1432950,ABAYE_RS07280-MONOMER,NC_010410.1
ABAYE_RS13510,ABAYE_RS13510,2741206,2741665,ABAYE_RS13510-MONOMER,NC_010410.1
ABAYE_RS01825,ABAYE_RS01825,273347,275696,ABAYE_RS01825-MONOMER,NC_010410.1
ABAYE_RS04115,ABAYE_RS04115,730674,731709,ABAYE_RS04115-MONOMER,NC_010410.1
ABAYE_RS14700,ABAYE_RS14700,2981328,2982189,ABAYE_RS14700-MONOMER,NC_010410.1
ABAYE_RS18810,ABAYE_RS18810,3824769,3827376,ABAYE_RS18810-MONOMER,NC_010410.1
ABAYE_RS09155,ABAYE_RS09155,1829861,1830674,ABAYE_RS09155-MONOMER,NC_010410.1
ABAYE_RS03985,ABAYE_RS03985,702048,704223,ABAYE_RS03985-MONOMER,NC_010410.1
ABAYE_RS18600,ABAYE_RS18600,3774922,3775765,ABAYE_RS18600-MONOMER,NC_010410.1
ABAYE_RS18935,ABAYE_RS18935,3857496,3857925,ABAYE_RS18935-MONOMER,NC_010410.1
ABAYE_RS03085,ABAYE_RS03085,526673,527867,ABAYE_RS03085-MONOMER,NC_010410.1
ABAYE_RS01115,ABAYE_RS01115,126364,127942,ABAYE_RS01115-MONOMER,NC_010410.1
ABAYE_RS14545,ABAYE_RS14545,2948855,2949179,ABAYE_RS14545-MONOMER,NC_010410.1
ABAYE_RS00415,ABAYE_RS00415,0,933,ABAYE_RS00415-MONOMER,ABAYE_RS00415
ABAYE_RS19905,ABAYE_RS19905,3348148,3349239,ABAYE_RS19905-MONOMER,NC_010410.1
ABAYE_RS06700,ABAYE_RS06700,1319747,1319978,ABAYE_RS06700-MONOMER,NC_010410.1
ABAYE_RS15565,ABAYE_RS15565,3158502,3160167,ABAYE_RS15565-MONOMER,NC_010410.1
ABAYE_RS01520,ABAYE_RS01520,219833,220508,ABAYE_RS01520-MONOMER,NC_010410.1
ABAYE_RS18260,ABAYE_RS18260,3709298,3710618,ABAYE_RS18260-MONOMER,NC_010410.1
ABAYE_RS15050,ABAYE_RS15050,3047476,3048421,ABAYE_RS15050-MONOMER,NC_010410.1
ABAYE_RS06655,ABAYE_RS06655,1316205,1316862,ABAYE_RS06655-MONOMER,NC_010410.1
ABAYE_RS06815,ABAYE_RS06815,1344444,1345032,ABAYE_RS06815-MONOMER,NC_010410.1
ABAYE_RS11790,ABAYE_RS11790,2383159,2384197,ABAYE_RS11790-MONOMER,NC_010410.1
ABAYE_RS17085,ABAYE_RS17085,3491202,3491604,ABAYE_RS17085-MONOMER,NC_010410.1
ABAYE_RS06910,ABAYE_RS06910,1361506,1363075,ABAYE_RS06910-MONOMER,NC_010410.1
ABAYE_RS01540,ABAYE_RS01540,224037,224361,ABAYE_RS01540-MONOMER,NC_010410.1
ABAYE_RS09680,ABAYE_RS09680,1938382,1939141,ABAYE_RS09680-MONOMER,NC_010410.1
ABAYE_RS11590,ABAYE_RS11590,2334502,2335405,ABAYE_RS11590-MONOMER,NC_010410.1
ABAYE_RS04790,ABAYE_RS04790,910251,910644,ABAYE_RS04790-MONOMER,NC_010410.1
ABAYE_RS06250,ABAYE_RS06250,1244747,1245749,ABAYE_RS06250-MONOMER,NC_010410.1
ABAYE_RS09555,ABAYE_RS09555,1913717,1914950,ABAYE_RS09555-MONOMER,NC_010410.1
ABAYE_RS00295,ABAYE_RS00295,0,309,ABAYE_RS00295-MONOMER,ABAYE_RS00295
ABAYE_RS09265,ABAYE_RS09265,1856105,1856825,ABAYE_RS09265-MONOMER,NC_010410.1
ABAYE_RS12600,ABAYE_RS12600,2552156,2552789,ABAYE_RS12600-MONOMER,NC_010410.1
ABAYE_RS18255,ABAYE_RS18255,3706926,3709146,ABAYE_RS18255-MONOMER,NC_010410.1
ABAYE_RS19010,ABAYE_RS19010,3873652,3874366,ABAYE_RS19010-MONOMER,NC_010410.1
ABAYE_RS06770,ABAYE_RS06770,1335693,1336002,ABAYE_RS06770-MONOMER,NC_010410.1
ABAYE_RS10240,ABAYE_RS10240,2054222,2054837,ABAYE_RS10240-MONOMER,NC_010410.1
ABAYE_RS19330,ABAYE_RS19330,3934902,3935223,ABAYE_RS19330-MONOMER,NC_010410.1
ABAYE_RS11710,ABAYE_RS11710,2364637,2365453,ABAYE_RS11710-MONOMER,NC_010410.1
ABAYE_RS16610,ABAYE_RS16610,3381471,3383382,ABAYE_RS16610-MONOMER,NC_010410.1
ABAYE_RS08765,ABAYE_RS08765,1751481,1751895,ABAYE_RS08765-MONOMER,NC_010410.1
ABAYE_RS18195,ABAYE_RS18195,3693498,3695409,ABAYE_RS18195-MONOMER,NC_010410.1
ABAYE_RS02705,ABAYE_RS02705,450334,450724,ABAYE_RS02705-MONOMER,NC_010410.1
ABAYE_RS19620,ABAYE_RS19620,1211771,1212862,ABAYE_RS19620-MONOMER,NC_010410.1
ABAYE_RS19530,ABAYE_RS19530,0,177,ABAYE_RS19530-MONOMER,ABAYE_RS19530
ABAYE_RS07635,ABAYE_RS07635,1512399,1512906,ABAYE_RS07635-MONOMER,NC_010410.1
ABAYE_RS18420,ABAYE_RS18420,3742724,3743645,ABAYE_RS18420-MONOMER,NC_010410.1
ABAYE_RS11380,ABAYE_RS11380,2289235,2289973,ABAYE_RS11380-MONOMER,NC_010410.1
ABAYE_RS02125,ABAYE_RS02125,344357,344840,ABAYE_RS02125-MONOMER,NC_010410.1
ABAYE_RS18960,ABAYE_RS18960,3863454,3864024,ABAYE_RS18960-MONOMER,NC_010410.1
ABAYE_RS17810,ABAYE_RS17810,3628462,3629167,ABAYE_RS17810-MONOMER,NC_010410.1
ABAYE_RS10225,ABAYE_RS10225,2049916,2051440,ABAYE_RS10225-MONOMER,NC_010410.1
ABAYE_RS00095,ABAYE_RS00095,0,318,ABAYE_RS00095-MONOMER,ABAYE_RS00095
ABAYE_RS10550,ABAYE_RS10550,2122991,2124116,ABAYE_RS10550-MONOMER,NC_010410.1
ABAYE_RS00715,ABAYE_RS00715,40502,41603,ABAYE_RS00715-MONOMER,NC_010410.1
