,value
b0382,MONOMER
b0383,MONOMER
b0384,MONOMER
b0385,MONOMER
b0386,MONOMER
b0387,MONOMER
b0388,MONOMER
b0389,MONOMER
b0390,MONOMER
b0391,MONOMER
b0392,MONOMER
b0393,MONOMER
b0394,MONOMER
b0396,MONOMER
b0397,MONOMER
b0398,MONOMER
b0399,MONOMER
b0400,MONOMER
b0401,MONOMER
b0402,MONOMER
b0403,MONOMER
b0404,MONOMER
b0405,MONOMER
b0406,MONOMER
b0407,MONOMER
b0408,MONOMER
b0409,MONOMER
b0410,MONOMER
b0411,MONOMER
b0412,MONOMER
b0413,MONOMER
b0414,MONOMER
b0415,MONOMER
b0416,MONOMER
b0417,MONOMER
b0418,MONOMER
b0419,MONOMER
b0420,MONOMER
b0421,MONOMER
b0422,MONOMER
b0423,MONOMER
b0424,MONOMER
b0425,MONOMER
b0426,MONOMER
b0427,MONOMER
b0428,MONOMER
b0429,MONOMER
b0430,MONOMER
b0431,MONOMER
b0432,MONOMER
b0433,MONOMER
b0434,MONOMER
b0435,MONOMER
b0436,MONOMER
b0437,MONOMER
b0438,MONOMER
b0439,MONOMER
b0440,MONOMER
b0441,MONOMER
b0442,MONOMER
b0443,MONOMER
b0444,MONOMER
b0445,MONOMER
b0446,MONOMER
b0447,MONOMER
b0448,MONOMER
b0449,MONOMER
b0450,MONOMER
b0451,MONOMER
b0452,MONOMER
b0453,MONOMER
b0454,MONOMER
b0455,ncRNA
b0456,MONOMER
b0457,MONOMER
b0458,MONOMER
b0459,MONOMER
b0460,MONOMER
b0461,MONOMER
b0462,MONOMER
b0463,MONOMER
b0464,MONOMER
b0465,MONOMER
b0466,MONOMER
b0467,MONOMER
b0468,MONOMER
b0469,MONOMER
b0470,MONOMER
b0471,MONOMER
b0472,MONOMER
b0473,MONOMER
b0474,MONOMER
b0475,MONOMER
b0476,MONOMER
b0477,MONOMER
b0478,MONOMER
b0479,MONOMER
b0480,MONOMER
b0481,MONOMER
b0482,MONOMER
b0483,MONOMER
b0484,MONOMER
b0485,MONOMER
b0486,MONOMER
b0487,MONOMER
b0488,MONOMER
b0489,MONOMER
b0490,MONOMER
b0491,MONOMER
b0492,MONOMER
b0493,MONOMER
b0494,MONOMER
b0495,MONOMER
b0496,MONOMER
b0497,MONOMER
b0498,MONOMER
b0499,MONOMER
b0501,MONOMER
b0502,MONOMER
b0503,MONOMER
b0504,MONOMER
b0505,MONOMER
b0506,MONOMER
b0507,MONOMER
b0508,MONOMER
b0509,MONOMER
b0511,MONOMER
b0512,MONOMER
b0513,MONOMER
b0514,MONOMER
b0515,MONOMER
b0516,MONOMER
b0517,MONOMER
b0518,MONOMER
b0520,MONOMER
b0521,MONOMER
b0522,MONOMER
b0523,MONOMER
b0524,MONOMER
b0525,MONOMER
b0526,MONOMER
b0527,MONOMER
b0528,MONOMER
b0529,MONOMER
b0530,MONOMER
b0531,MONOMER
b0532,MONOMER
b0533,MONOMER
b0534,MONOMER
b0535,MONOMER
b0536,tRNA
b0537,MONOMER
b0539,MONOMER
b0540,MONOMER
b0541,MONOMER
b0542,MONOMER
b0543,MONOMER
b0544,MONOMER
b0545,MONOMER
b0546,MONOMER
b0547,MONOMER
b0548,MONOMER
b0549,MONOMER
b0550,MONOMER
b0551,MONOMER
b0552,MONOMER
b0553,MONOMER
b0554,MONOMER
b0555,MONOMER
b0556,MONOMER
b0557,MONOMER
b0558,MONOMER
b0559,MONOMER
b0560,MONOMER
b0561,MONOMER
b0562,MONOMER
b0563,MONOMER
b0564,MONOMER
b0565,MONOMER
b0566,MONOMER
b0567,MONOMER
b0568,MONOMER
b0569,MONOMER
b0570,MONOMER
b0571,MONOMER
b0572,MONOMER
b0573,MONOMER
b0574,MONOMER
b0575,MONOMER
b0576,MONOMER
b0577,MONOMER
b0578,MONOMER
b0579,MONOMER
b0580,MONOMER
b0581,MONOMER
b0582,MONOMER
b0583,MONOMER
b0584,MONOMER
b0585,MONOMER
b0586,MONOMER
b0587,MONOMER
b0588,MONOMER
b0589,MONOMER
b0590,MONOMER
b0591,MONOMER
b0592,MONOMER
b0593,MONOMER
b0594,MONOMER
b0595,MONOMER
b0596,MONOMER
b0597,MONOMER
b0598,MONOMER
b0599,MONOMER
b0600,MONOMER
b0601,MONOMER
b0602,MONOMER
b0603,MONOMER
b0604,MONOMER
b0605,MONOMER
b0606,MONOMER
b0607,MONOMER
b0608,MONOMER
b0610,MONOMER
b0611,MONOMER
b0612,MONOMER
b0613,MONOMER
b0614,MONOMER
b0615,MONOMER
b0616,MONOMER
b0617,MONOMER
b0618,MONOMER
b0619,MONOMER
b0620,MONOMER
b0621,MONOMER
b0622,MONOMER
b0623,MONOMER
b0624,MONOMER
b0627,MONOMER
b0628,MONOMER
b0629,MONOMER
b0630,MONOMER
b0631,MONOMER
b0632,MONOMER
b0633,MONOMER
b0634,MONOMER
b0635,MONOMER
b0636,MONOMER
b0637,MONOMER
b0638,MONOMER
b0639,MONOMER
b0640,MONOMER
b0641,MONOMER
b0642,MONOMER
b0643,MONOMER
b0644,MONOMER
b0645,MONOMER
b0646,MONOMER
b0647,MONOMER
b0648,MONOMER
b0649,MONOMER
b0650,MONOMER
b0651,MONOMER
b0652,MONOMER
b0653,MONOMER
b0654,MONOMER
b0655,MONOMER
b0656,MONOMER
b0657,MONOMER
b0658,MONOMER
b0659,MONOMER
b0660,MONOMER
b0661,MONOMER
b0662,MONOMER
b0664,tRNA
b0665,tRNA
b0666,tRNA
b0668,tRNA
b0670,tRNA
b0672,tRNA
b0673,tRNA
b0674,MONOMER
b0675,MONOMER
b0676,MONOMER
b0677,MONOMER
b0678,MONOMER
b0679,MONOMER
b0680,MONOMER
b0681,MONOMER
b0682,MONOMER
b0683,MONOMER
b0684,MONOMER
b0685,MONOMER
b0686,MONOMER
b0687,MONOMER
b0688,MONOMER
b0689,MONOMER
b0691,MONOMER
b0692,MONOMER
b0693,MONOMER
b0694,MONOMER
b0695,MONOMER
b0696,MONOMER
b0697,MONOMER
b0698,MONOMER
b0699,MONOMER
b0700,MONOMER
b0702,MONOMER
b0703,MONOMER
b0704,MONOMER
b0705,MONOMER
b0706,MONOMER
b0707,MONOMER
b0708,MONOMER
b0709,MONOMER
b0710,MONOMER
b0711,MONOMER
b0712,MONOMER
b0713,MONOMER
b0714,MONOMER
b0715,MONOMER
b0716,MONOMER
b0717,MONOMER
b0718,MONOMER
b0719,MONOMER
b0720,MONOMER
b0721,MONOMER
b0722,MONOMER
b0723,MONOMER
b0724,MONOMER
b0726,MONOMER
b0727,MONOMER
b0728,MONOMER
b0729,MONOMER
b0730,MONOMER
b0731,MONOMER
b0732,MONOMER
b0733,MONOMER
b0734,MONOMER
b0735,MONOMER
b0736,MONOMER
b0737,MONOMER
b0738,MONOMER
b0739,MONOMER
b0740,MONOMER
b0741,MONOMER
b0742,MONOMER
b0743,tRNA
b0744,tRNA
b0745,tRNA
b0746,tRNA
b0747,tRNA
b0748,tRNA
b0749,tRNA
b0750,MONOMER
b0751,MONOMER
b0752,MONOMER
b0753,MONOMER
b0754,MONOMER
b0755,MONOMER
b0756,MONOMER
b0757,MONOMER
b0758,MONOMER
b0759,MONOMER
b0760,MONOMER
b0761,MONOMER
b0762,MONOMER
b0763,MONOMER
b0764,MONOMER
b0765,MONOMER
b0766,MONOMER
b0767,MONOMER
b0768,MONOMER
b0769,MONOMER
b0770,MONOMER
b0771,MONOMER
b0772,MONOMER
b0773,MONOMER
b0774,MONOMER
b0775,MONOMER
b0776,MONOMER
b0777,MONOMER
b0778,MONOMER
b0779,MONOMER
b0780,MONOMER
b0781,MONOMER
b0782,MONOMER
b0783,MONOMER
b0784,MONOMER
b0785,MONOMER
b0786,MONOMER
b0787,MONOMER
b0788,MONOMER
b0789,MONOMER
b0790,MONOMER
b0791,MONOMER
b0792,MONOMER
b0793,MONOMER
b0794,MONOMER
b0795,MONOMER
b0796,MONOMER
b0797,MONOMER
b0798,MONOMER
b0799,MONOMER
b0800,MONOMER
b0801,MONOMER
b0802,MONOMER
b0803,MONOMER
b0804,MONOMER
b0805,MONOMER
b0806,MONOMER
b0807,MONOMER
b0808,MONOMER
b0809,MONOMER
b0810,MONOMER
b0811,MONOMER
b0812,MONOMER
b0813,MONOMER
b0814,MONOMER
b0815,MONOMER
b0817,MONOMER
b0818,MONOMER
b0819,MONOMER
b0820,MONOMER
b0821,MONOMER
b0822,MONOMER
b0823,MONOMER
b0824,MONOMER
b0825,MONOMER
b0826,MONOMER
b0827,MONOMER
b0828,MONOMER
b0829,MONOMER
b0830,MONOMER
b0831,MONOMER
b0832,MONOMER
b0833,MONOMER
b0834,MONOMER
b0835,MONOMER
b0836,MONOMER
b0837,MONOMER
b0838,MONOMER
b0839,MONOMER
b0840,MONOMER
b0841,MONOMER
b0842,MONOMER
b0843,MONOMER
b0844,MONOMER
b0845,MONOMER
b0846,MONOMER
b0847,MONOMER
b0848,MONOMER
b0849,MONOMER
b0850,MONOMER
b0851,MONOMER
b0852,MONOMER
b0853,MONOMER
b0854,MONOMER
b0855,MONOMER
b0856,MONOMER
b0857,MONOMER
b0858,MONOMER
b0859,MONOMER
b0860,MONOMER
b0861,MONOMER
b0862,MONOMER
b0863,MONOMER
b0864,MONOMER
b0865,MONOMER
b0866,MONOMER
b0867,MONOMER
b0868,MONOMER
b0869,MONOMER
b0870,MONOMER
b0871,MONOMER
b0872,MONOMER
b0873,MONOMER
b0874,MONOMER
b0875,MONOMER
b0876,MONOMER
b0877,MONOMER
b0878,MONOMER
b0879,MONOMER
b0880,MONOMER
b0881,MONOMER
b0882,MONOMER
b0883,tRNA
b0884,MONOMER
b0885,MONOMER
b0886,MONOMER
b0887,MONOMER
b0888,MONOMER
b0889,MONOMER
b0890,MONOMER
b0891,MONOMER
b0892,MONOMER
b0893,MONOMER
b0894,MONOMER
b0895,MONOMER
b0896,MONOMER
b0897,MONOMER
b0898,MONOMER
b0899,MONOMER
b0900,MONOMER
b0901,MONOMER
b0902,MONOMER
b0903,MONOMER
b0904,MONOMER
b0905,MONOMER
b0906,MONOMER
b0907,MONOMER
b0908,MONOMER
b0909,MONOMER
b0910,MONOMER
b0911,MONOMER
b0912,MONOMER
b0913,MONOMER
b0914,MONOMER
b0915,MONOMER
b0916,MONOMER
b0917,MONOMER
b0918,MONOMER
b0919,MONOMER
b0920,MONOMER
b0921,MONOMER
b0922,MONOMER
b0923,MONOMER
b0924,MONOMER
b0925,MONOMER
b0926,MONOMER
b0927,MONOMER
b0928,MONOMER
b0929,MONOMER
b0930,MONOMER
b0931,MONOMER
b0932,MONOMER
b0933,MONOMER
b0934,MONOMER
b0935,MONOMER
b0936,MONOMER
b0937,MONOMER
b0938,MONOMER
b0939,MONOMER
b0940,MONOMER
b0941,MONOMER
b0942,MONOMER
b0943,MONOMER
b0944,MONOMER
b0945,MONOMER
b0946,MONOMER
b0947,MONOMER
b0948,MONOMER
b0949,MONOMER
b0950,MONOMER
b0951,MONOMER
b0952,MONOMER
b0953,MONOMER
b0954,MONOMER
b0955,MONOMER
b0956,MONOMER
b0957,MONOMER
b0958,MONOMER
b0959,MONOMER
b0960,MONOMER
b0961,MONOMER
b0962,MONOMER
b0963,MONOMER
b0964,MONOMER
b0965,MONOMER
b0966,MONOMER
b0967,MONOMER
b0968,MONOMER
b0969,MONOMER
b0970,MONOMER
b0971,tRNA
b0972,MONOMER
b0973,MONOMER
b0974,MONOMER
b0975,MONOMER
b0976,MONOMER
b0977,MONOMER
b0978,MONOMER
b0979,MONOMER
b0980,MONOMER
b0981,MONOMER
b0982,MONOMER
b0983,MONOMER
b0984,MONOMER
b0985,MONOMER
b0986,MONOMER
b0987,MONOMER
b0988,MONOMER
b0989,MONOMER
b0990,MONOMER
b0991,MONOMER
b0992,MONOMER
b0993,MONOMER
b0994,MONOMER
b0995,MONOMER
b0996,MONOMER
b0997,MONOMER
b0998,MONOMER
b0999,MONOMER
b1000,MONOMER
b1001,MONOMER
b1002,MONOMER
b1003,MONOMER
b1004,MONOMER
b1006,MONOMER
b1007,MONOMER
b1008,MONOMER
b1009,MONOMER
b1010,MONOMER
b1011,MONOMER
b1012,MONOMER
b1013,MONOMER
b1014,MONOMER
b1015,MONOMER
b1018,MONOMER
b1019,MONOMER
b1020,MONOMER
b1021,MONOMER
b1022,MONOMER
b1023,MONOMER
b1024,MONOMER
b1025,MONOMER
b1026,MONOMER
b1027,MONOMER
b1028,MONOMER
b1029,MONOMER
b1032,tRNA
b1033,MONOMER
b1034,MONOMER
b1035,MONOMER
b1036,MONOMER
b1037,MONOMER
b1038,MONOMER
b1039,MONOMER
b1040,MONOMER
b1041,MONOMER
b1042,MONOMER
b1043,MONOMER
b1044,MONOMER
b1045,MONOMER
b1046,MONOMER
b1047,MONOMER
b1048,MONOMER
b1049,MONOMER
b1050,MONOMER
b1051,MONOMER
b1053,MONOMER
b1054,MONOMER
b1055,MONOMER
b1056,MONOMER
b1057,MONOMER
b1058,MONOMER
b1059,MONOMER
b1060,MONOMER
b1061,MONOMER
b1062,MONOMER
b1063,MONOMER
b1064,MONOMER
b1065,MONOMER
b1066,MONOMER
b1067,MONOMER
b1068,MONOMER
b1069,MONOMER
b1070,MONOMER
b1071,MONOMER
b1072,MONOMER
b1073,MONOMER
b1074,MONOMER
b1075,MONOMER
b1076,MONOMER
b1077,MONOMER
b1078,MONOMER
b1079,MONOMER
b1080,MONOMER
b1081,MONOMER
b1082,MONOMER
b1083,MONOMER
b1084,MONOMER
b1085,MONOMER
b1086,MONOMER
b1087,MONOMER
b1088,MONOMER
b1089,MONOMER
b1090,MONOMER
b1091,MONOMER
b1092,MONOMER
b1093,MONOMER
b1094,MONOMER
b1095,MONOMER
b1096,MONOMER
b1097,MONOMER
b1098,MONOMER
b1099,MONOMER
b1100,MONOMER
b1101,MONOMER
b1102,MONOMER
b1103,MONOMER
b1104,MONOMER
b1105,MONOMER
b1106,MONOMER
b1107,MONOMER
b1108,MONOMER
b1109,MONOMER
b1110,MONOMER
b1111,MONOMER
b1112,MONOMER
b1113,MONOMER
b1114,MONOMER
b1115,MONOMER
b1116,MONOMER
b1117,MONOMER
b1118,MONOMER
b1119,MONOMER
b1120,MONOMER
b1121,MONOMER
b1122,MONOMER
b1123,MONOMER
b1124,MONOMER
b1125,MONOMER
b1126,MONOMER
b1127,MONOMER
b1128,MONOMER
b1129,MONOMER
b1130,MONOMER
b1131,MONOMER
b1132,MONOMER
b1133,MONOMER
b1134,MONOMER
b1135,MONOMER
b1136,MONOMER
b1137,MONOMER
b1138,MONOMER
b1139,MONOMER
b1140,MONOMER
b1141,MONOMER
b1142,MONOMER
b1143,MONOMER
b1144,MONOMER
b1145,MONOMER
b1146,MONOMER
b1147,MONOMER
b1148,MONOMER
b1149,MONOMER
b1150,MONOMER
b1151,MONOMER
b1152,MONOMER
b1153,MONOMER
b1154,MONOMER
b1155,MONOMER
b1156,MONOMER
b1157,MONOMER
b1158,MONOMER
b1159,MONOMER
b1160,MONOMER
b1161,MONOMER
b1162,MONOMER
b1163,MONOMER
b1164,MONOMER
b1165,MONOMER
b1166,MONOMER
b1167,MONOMER
b1168,MONOMER
b1171,MONOMER
b1172,MONOMER
b1174,MONOMER
b1175,MONOMER
b1176,MONOMER
b1177,MONOMER
b1178,MONOMER
b1179,MONOMER
b1180,MONOMER
b1181,MONOMER
b1182,MONOMER
b1183,MONOMER
b1184,MONOMER
b1185,MONOMER
b1186,MONOMER
b1187,MONOMER
b1188,MONOMER
b1189,MONOMER
b1190,MONOMER
b1191,MONOMER
b1192,MONOMER
b1193,MONOMER
b1194,MONOMER
b1195,MONOMER
b1196,MONOMER
b1197,MONOMER
b1198,MONOMER
b1199,MONOMER
b1200,MONOMER
b1201,MONOMER
b1202,MONOMER
b1203,MONOMER
b1204,MONOMER
b1205,MONOMER
b1206,MONOMER
b1207,MONOMER
b1208,MONOMER
b1209,MONOMER
b1210,MONOMER
b1211,MONOMER
b1212,MONOMER
b1213,MONOMER
b1214,MONOMER
b1215,MONOMER
b1216,MONOMER
b1217,MONOMER
b1218,MONOMER
b1219,MONOMER
b1220,MONOMER
b1221,MONOMER
b1222,MONOMER
b1223,MONOMER
b1224,MONOMER
b1225,MONOMER
b1226,MONOMER
b1227,MONOMER
b1228,MONOMER
b1229,MONOMER
b1230,tRNA
b1231,tRNA
b1232,MONOMER
b1233,MONOMER
b1234,MONOMER
b1235,MONOMER
b1236,MONOMER
b1237,MONOMER
b1238,MONOMER
b1241,MONOMER
b1242,MONOMER
b1243,MONOMER
b1244,MONOMER
b1245,MONOMER
b1246,MONOMER
b1247,MONOMER
b1248,MONOMER
b1249,MONOMER
b1250,MONOMER
b1251,MONOMER
b1252,MONOMER
b1253,MONOMER
b1254,MONOMER
b1255,MONOMER
b1256,MONOMER
b1257,MONOMER
b1258,MONOMER
b1259,MONOMER
b1260,MONOMER
b1261,MONOMER
b1262,MONOMER
b1263,MONOMER
b1264,MONOMER
b1265,MONOMER
b1266,MONOMER
b1267,MONOMER
b1268,MONOMER
b1269,MONOMER
b1270,MONOMER
b1271,MONOMER
b1272,MONOMER
b1273,MONOMER
b1274,MONOMER
b1275,MONOMER
b1276,MONOMER
b1277,MONOMER
b1278,MONOMER
b1279,MONOMER
b1280,MONOMER
b1281,MONOMER
b1282,MONOMER
b1283,MONOMER
b1284,MONOMER
b1285,MONOMER
b1286,MONOMER
b1287,MONOMER
b1288,MONOMER
b1289,MONOMER
b1290,MONOMER
b1291,MONOMER
b1292,MONOMER
b1293,MONOMER
b1294,MONOMER
b1295,MONOMER
b1296,MONOMER
b1297,MONOMER
b1298,MONOMER
b1299,MONOMER
b1300,MONOMER
b1301,MONOMER
b1302,MONOMER
b1303,MONOMER
b1304,MONOMER
b1305,MONOMER
b1306,MONOMER
b1307,MONOMER
b1308,MONOMER
b1309,MONOMER
b1310,MONOMER
b1311,MONOMER
b1312,MONOMER
b1313,MONOMER
b1314,MONOMER
b1315,MONOMER
b1316,MONOMER
b1317,MONOMER
b1318,MONOMER
b1319,MONOMER
b1320,MONOMER
b1321,MONOMER
b1322,MONOMER
b1323,MONOMER
b1324,MONOMER
b1325,MONOMER
b1326,MONOMER
b1327,MONOMER
b1328,MONOMER
b1329,MONOMER
b1330,MONOMER
b1331,MONOMER
b1332,MONOMER
b1333,MONOMER
b1334,MONOMER
b1335,MONOMER
b1336,MONOMER
b1337,MONOMER
b1338,MONOMER
b1339,MONOMER
b1340,MONOMER
b1341,MONOMER
b1342,MONOMER
b1343,MONOMER
b1344,MONOMER
b1345,MONOMER
b1346,MONOMER
b1347,MONOMER
b1348,MONOMER
b1349,MONOMER
b1350,MONOMER
b1351,MONOMER
b1352,MONOMER
b1353,MONOMER
b1355,MONOMER
b1356,MONOMER
b1357,MONOMER
b1358,MONOMER
b1359,MONOMER
b1360,MONOMER
b1361,MONOMER
b1362,MONOMER
b1363,MONOMER
b1365,MONOMER
b1366,MONOMER
b1368,MONOMER
b1370,MONOMER
b1372,MONOMER
b1373,MONOMER
b1374,MONOMER
b1375,MONOMER
b1376,MONOMER
b1377,MONOMER
b1378,MONOMER
b1379,MONOMER
b1380,MONOMER
b1381,MONOMER
b1382,MONOMER
b1383,MONOMER
b1384,MONOMER
b1385,MONOMER
b1386,MONOMER
b1387,MONOMER
b1388,MONOMER
b1389,MONOMER
b1390,MONOMER
b1391,MONOMER
b1392,MONOMER
b1393,MONOMER
b1394,MONOMER
b1395,MONOMER
b1396,MONOMER
b1397,MONOMER
b1398,MONOMER
b1399,MONOMER
b1400,MONOMER
b1402,MONOMER
b1403,MONOMER
b1404,MONOMER
b1406,MONOMER
b1407,MONOMER
b1408,MONOMER
b1409,MONOMER
b1410,MONOMER
b1411,MONOMER
b1412,MONOMER
b1413,MONOMER
b1414,MONOMER
b1415,MONOMER
b1418,MONOMER
b1419,MONOMER
b1420,MONOMER
b1421,MONOMER
b1422,MONOMER
b1423,MONOMER
b1424,MONOMER
b1426,MONOMER
b1427,MONOMER
b1428,MONOMER
b1429,MONOMER
b1430,MONOMER
b1431,MONOMER
b1432,MONOMER
b1433,MONOMER
b1434,MONOMER
b1435,MONOMER
b1436,MONOMER
b1438,MONOMER
b1439,MONOMER
b1440,MONOMER
b1441,MONOMER
b1442,MONOMER
b1443,MONOMER
