Reaction,Complexes
3PEPTabcpp,CPLX0-3970
3PEPTtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
3UMPtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
42A12BOOXpp,AMINEOXID-CPLX
4HOXPACDtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
4HTHRS,THRESYN-MONOMER_mod_pydx5p(1)
4PCP,G6621-MONOMER
4PEPTabcpp,ABC-22-CPLX
4PEPTtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
5DGLCNR,GLUCONREDUCT-MONOMER
5DGLCNt2rpp,YJGT-MONOMER
5DGLCNtex,CPLX0-7530 OR CPLX0-7534 OR CPLX0-7533 OR G6700-MONOMER
5DOAN,CPLX0-1541
5MTRtex,G6700-MONOMER OR CPLX0-7534 OR CPLX0-7533 OR CPLX0-7530
A5PISO,CPLX0-1262 OR CPLX0-3929
AACPS1,CPLX_AACPS1-0
AACPS2,CPLX_AACPS1-0
AACPS3,CPLX_AACPS1-0
AACPS4,CPLX_AACPS1-0
AACPS5,CPLX_AACPS1-0
AACPS6,CPLX_AACPS1-0
AACPS7,CPLX_AACPS1-0
AACPS8,CPLX_AACPS1-0
AACPS9,CPLX_AACPS1-0
AADDGT,G7800-MONOMER
AAMYL,ALPHA-AMYL-CYTO-MONOMER
AAMYLpp,ALPHA-AMYL-PERI-MONOMER_mod_ca2(1)
AB6PGH,G495-MONOMER
ABTA,GABATRANSAM-CPLX_mod_pydx5p(1) OR G6646-MONOMER_mod_pydx5p(1)
ABUTD,CPLX0-3641
ABUTt2pp,GABP-MONOMER
ABUTtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ACACCT,ACETOACETYL-COA-TRANSFER-CPLX
ACACT1r,ACETYL-COA-ACETYLTRANSFER-CPLX OR CPLX0-1667 OR FADA-CPLX
ACACT2r,CPLX0-1667 OR FADA-CPLX
ACACT3r,CPLX0-1667 OR FADA-CPLX
ACACT4r,CPLX0-1667 OR FADA-CPLX
ACACT5r,CPLX0-1667 OR FADA-CPLX
ACACT6r,CPLX0-1667 OR FADA-CPLX
ACACT7r,CPLX0-1667 OR FADA-CPLX
ACACT8r,CPLX0-1667 OR FADA-CPLX
ACACt2pp,EG11671-MONOMER
ACACtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ACALD,MHPF-MONOMER OR ADHE-CPLX_mod_fe2(1)
ACALDtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ACANTHAT,CPLX0-236
ACBIPGT,COBU-CPLX
ACCOAC,ACETYL-COA-CARBOXYLMULTI-CPLX_mod_btn(1)
ACCOAL,ACS-MONOMER
ACGAL1Ptex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ACGALtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ACGAM1Ptex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ACGAMK,G6576-MONOMER
ACGAMT,GLCNACPTRANS-MONOMER_mod_mg2(1)
ACGAptspp,CPLX-157 OR CPLX-167
ACGAtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ACGK,ACETYLGLUTKIN-CPLX_mod_mg2(1)
ACGS,N-ACETYLTRANSFER-CPLX
ACHBS,ACETOLACTSYNI-CPLX_mod_mg2(1)_mod_fad(1)_mod_thmpp(1) OR ACETOLACTSYNIII-CPLX
ACKr,PROPKIN-MONOMER OR ACETATEKINA-MONOMER_mod_mg2(1) OR GARTRANSFORMYL2-MONOMER_mod_mg2(1)
ACLS,ACETOLACTSYNI-CPLX_mod_mg2(1)_mod_fad(1)_mod_thmpp(1) OR ACETOLACTSYNIII-CPLX
ACM6PH,CPLX0-7732
ACMAMUT,UDPMANACATRANS-MONOMER
ACMANAptspp,CPLX-165
ACMANAtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ACMUMptspp,CPLX0-7
ACMUMtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ACNAMt2pp,NANT-MONOMER
ACNAMtex,G7921-MONOMER OR CPLX0-7534 OR CPLX0-7533
ACNML,ACNEULY-CPLX
ACOAD1f,ACYLCOADEHYDROG-MONOMER
ACOAD2f,ACYLCOADEHYDROG-MONOMER
ACOAD3f,ACYLCOADEHYDROG-MONOMER
ACOAD4f,ACYLCOADEHYDROG-MONOMER
ACOAD5f,ACYLCOADEHYDROG-MONOMER
ACOAD6f,ACYLCOADEHYDROG-MONOMER
ACOAD7f,ACYLCOADEHYDROG-MONOMER
ACOAD8f,ACYLCOADEHYDROG-MONOMER
ACOATA,CPLX_ACOATA-0
ACODA,ACETYLORNDEACET-CPLX_mod_zn2(1)
ACOLIPAabctex,ABC-53-CPLX
ACONMT,G6806-MONOMER
ACONTa,CPLX0-7761_mod_4fe4s(1) OR CPLX0-7760_mod_4fe4s(1)
ACONTb,CPLX0-7761_mod_4fe4s(1) OR CPLX0-7760_mod_4fe4s(1)
ACOTA,SUCCORNTRANSAM-CPLX_mod_pydx5p(1) OR ACETYLORNTRANSAM-CPLX_mod_pydx5p(1)
ACPPAT120,CPLX_ACPPAT120-0
ACPPAT140,CPLX_ACPPAT120-0
ACPPAT141,CPLX_ACPPAT120-0
ACPPAT160,CPLX_ACPPAT120-0
ACPPAT161,CPLX_ACPPAT120-0
ACPPAT180,CPLX_ACPPAT120-0
ACPPAT181,CPLX_ACPPAT120-0
ACPS1,EG12221-MONOMER OR HOLO-ACP-SYNTH-CPLX_mod_mg2(1) OR HOLO-ACP-SYNTH-CPLX_mod_mn2(1)
ACS,ACS-MONOMER
ACSERtex,G6700-MONOMER OR CPLX0-7533 OR CPLX0-7530 OR CPLX0-7534
ACSERtpp,EG12445-MONOMER OR EG11639-MONOMER
ACt4pp,YJCG-MONOMER
ACtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ADA,ADENODEAMIN-MONOMER
ADCL,ADCLY-CPLX_mod_pydx5p(1)
ADCS,PABASYN-CPLX_mod_mg2(1)
ADD,CPLX0-1683_mod_mn2(1)
ADEt2rpp,YICE-MONOMER OR EG11724-MONOMER
ADEtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ADK1,ADENYL-KIN-MONOMER_mod_mg2(1)
ADK3,ADENYL-KIN-MONOMER_mod_mg2(1)
ADK4,ADENYL-KIN-MONOMER_mod_mg2(1)
ADMDC,SPED-MONOMER
ADNCYC,ADENYLATECYC-MONOMER_mod_mg2(1)
ADNK1,ADENYL-KIN-MONOMER_mod_mg2(1)
ADNUC,EG11082-MONOMER
ADNt2pp,NUPG-MONOMER OR NUPC-MONOMER
ADNt2rpp,XAPB-MONOMER
ADNtex,EG11035-MONOMER
ADOCBIK,COBU-CPLX
ADOCBLS,COBS-MONOMER
ADOCBLabcpp,ABC-5-CPLX
ADOCBLtonex,CPLX0-1924
ADPRDP,CPLX0-1221_mod_mg2(1) OR CPLX0-3721_mod_mg2(1)
ADPT,ADENPRIBOSYLTRAN-CPLX_mod_mg2(1) OR ADENPRIBOSYLTRAN-CPLX_mod_mn2(1)
ADSK,ADENYLYLSULFKIN-CPLX_mod_mg2(1) OR ADENYLYLSULFKIN-CPLX_mod_mn2(1) OR ADENYLYLSULFKIN-CPLX_mod_cobalt2(1) OR ADENYLYLSULFKIN-CPLX_mod_cd2(1)
ADSL1r,ASL-MONOMER
ADSL2r,ASL-MONOMER
ADSS,ADENYLOSUCCINATE-SYN-DIMER_mod_mg2(1)
AGDC,NAG6PDEACET-CPLX_mod_zn2(1)
AGM3PA,EG10041-MONOMER
AGM3PApp,NACMURLALAAMI1-MONOMER OR G7458-MONOMER OR NACMURLALAAMI2-MONOMER
AGM3PH,G6567-MONOMER
AGM3Pt2pp,AMPG-MONOMER
AGM4PA,EG10041-MONOMER
AGM4PApp,NACMURLALAAMI1-MONOMER OR G7458-MONOMER OR NACMURLALAAMI2-MONOMER
AGM4PCP,G6621-MONOMER
AGM4PH,G6567-MONOMER
AGM4Pt2pp,AMPG-MONOMER
AGMH,G6567-MONOMER
AGMHE,CPLX0-3681_mod_nadp(1)
AGMT,AGMATIN-CPLX_mod_mn2(2)
AGMt2pp,AMPG-MONOMER
AGMtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
AGPAT120,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER
AGPAT140,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER
AGPAT141,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER
AGPAT160,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER
AGPAT161,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER
AGPAT180,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER
AGPAT181,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER
AGPR,N-ACETYLGLUTPREDUCT-MONOMER
AGt3,CPLX0-1721
AHCYSNS,CPLX0-1541
AICART,AICARTRANSIMPCYCLO-CPLX
AIRC2,PURK-CPLX
AIRC3,PURE-CPLX
AKGDH,2OXOGLUTARATEDEH-CPLX_mod_mg2(1)_mod_lipoyl(1)
AKGt2rpp,KGTP-MONOMER
AKGtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ALAALAD,G6782-MONOMER
ALAALAabcpp,ABC-59-CPLX OR ABC-8-CPLX
ALAALAr,DALADALALIGA-MONOMER OR DALADALALIGB-CPLX
ALAALAtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ALAGLUE,G6661-MONOMER
ALAR,CPLX0-7465_mod_pydx5p(1) OR ALARACEBIOSYN-MONOMER
ALATA_D2,GLYOHMETRANS-CPLX OR LTAA-CPLX_mod_pydx5p(1)
ALATA_L,CPLX0-7888 OR CPLX0-7887
ALATA_L2,LTAA-CPLX_mod_pydx5p(1) OR GLYOHMETRANS-CPLX
ALATRS,Ala_RS_tetra_mod_zn2(4)
ALAabcpp,ABC-15-CPLX
ALAt2pp,CYCA-MONOMER
ALAt4pp,YAAJ-MONOMER
ALAtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ALCD19,ADHC-CPLX_mod_zn2(1)
ALCD2x,ADHP-MONOMER OR ADHE-CPLX_mod_fe2(1) OR ADHC-CPLX_mod_zn2(1)
ALDD19xr,PHENDEHYD-CPLX
ALDD2x,ALDHDEHYDROG-MONOMER
ALDD2y,CPLX0-3482_mod_mg2(1)
ALDD3y,CPLX0-3482_mod_mg2(1)
ALLK,EG11956-MONOMER
ALLPI,RIB5PISOMB-CPLX
ALLTAMH,CPLX-7524_mod_mn2(1) OR CPLX-7524_mod_2fe2s(1)_mod_mn2(1) OR CPLX-7524_mod_4fe4s(1)_mod_mn2(1)
ALLTN,CPLX-64_mod_cobalt2(1)_mod_zn2(1) OR CPLX-64_mod_mn2(1)_mod_zn2(1) OR CPLX-64_mod_ni2(1)_mod_zn2(1)
ALLTNt2rpp,B0511-MONOMER
ALLTNtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ALLULPE,EG11957-MONOMER_mod_cobalt2(1)
ALLabcpp,ABC-42-CPLX
ALLtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ALPATE160pp,CPLX_ALPATE160pp-0
ALPATG160pp,CPLX_ALPATE160pp-0
ALR2,MONOMER0-148 OR MONOMER0-149 OR G6967-MONOMER OR G7558-MONOMER
ALR4x,GLYCDEH-CPLX
ALTRH,ALTRODEHYDRAT-MONOMER
AM3PA,EG10041-MONOMER
AM4PA,EG10041-MONOMER
AM4PCP,G6621-MONOMER
AMALT1,AMYLOMALT-MONOMER
AMALT2,AMYLOMALT-MONOMER
AMALT3,AMYLOMALT-MONOMER
AMALT4,AMYLOMALT-MONOMER
AMANAPEr,NANE-MONOMER
AMANK,NANK-MONOMER
AMAOTr,DAPASYN-CPLX_mod_pydx5p(1)
AMMQLT8,2-OCTAPRENYL-METHOXY-BENZOQ-METH-MONOMER
AMPMS2,THIC-MONOMER
AMPN,AMP-NUCLEOSID-CPLX
AMPTASECG,CPLX0-3001 OR EG10696-MONOMER OR CPLX0-3061_mod_zn2(1) OR EG12310-MONOMER
AMPTASEPG,CPLX0-3061_mod_zn2(1) OR CPLX0-3001 OR EG12310-MONOMER OR EG10696-MONOMER
AMPtex,CPLX0-7533 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7530
ANHGMtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ANHMK,G6880-MONOMER_mod_mg2(1)
ANPRT,ANTHRANSYNCOMPII-MONOMER
ANS,ANTHRANSYN-CPLX_mod_mg2(1) OR ANTHRANSYN-CPLX_mod_cobalt2(1) OR ANTHRANSYN-CPLX_mod_fe2(1)
AOXSr2,7KAPSYN-CPLX
AP4AH,EG10048-MONOMER
AP4AS,LysII_RS_dim_mod_mg2(6) OR LysII_RS_dim_mod_lys__L(1)
AP5AH,EG10048-MONOMER
APCS,SPERMIDINESYN-CPLX
APG3PAT120,EG11674-MONOMER
APG3PAT140,EG11674-MONOMER
APG3PAT141,EG11674-MONOMER
APG3PAT160,EG11674-MONOMER
APG3PAT161,EG11674-MONOMER
APG3PAT180,EG11674-MONOMER
APG3PAT181,EG11674-MONOMER
APH120,G6502-MONOMER
APH140,G6502-MONOMER
APH141,G6502-MONOMER
APH160,G6502-MONOMER
APH161,G6502-MONOMER
APH180,G6502-MONOMER
APH181,G6502-MONOMER
APPLDHr,GLYCDEH-CPLX
APRAUR,CPLX0-7659
ARAI,ARABISOM-CPLX_mod_mn2(1)
ARBTNabcpp,ABC-11-CPLX
ARBTptspp,CPLX-154 OR CPLX-153
ARBTtex,CPLX0-7533 OR G6700-MONOMER OR CPLX0-7530 OR CPLX0-7534
ARBabcpp,ABC-2-CPLX
ARBt2rpp,ARAE-MONOMER
ARBt3ipp,YDEA-MONOMER
ARBtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ARGAGMt7pp,CPLX0-7535
ARGDC,ARGDECARBOXDEG-CPLX_mod_pydx5p(1)
ARGDCpp,ARGDECARBOXBIO-CPLX_mod_mg2(1)_mod_pydx5p(4)
ARGORNt7pp,ARCD-MONOMER
ARGSL,ARGSUCCINLYA-MONOMER
ARGSS,CPLX0-238_mod_mg2(1)
ARGTRS,ArgS_mono_mod_mg2(1)
ARGabcpp,ABC-3-CPLX OR ABC-4-CPLX
ARGt3pp,YGGA-MONOMER
ARGtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ASAD,ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX
ASCBPL,CPLX0-7848_mod_mn2(1)
ASCBptspp,EIISGA
ASCBtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ASNN,ANSA-CPLX OR EG12407-MONOMER
ASNNpp,ANSB-CPLX
ASNS1,ASNSYNB-CPLX_mod_mg2(1)
ASNS2,ASNSYNA-CPLX_mod_mg2(1)
ASNTRS,Asn_RS_dim
ASNt2rpp,ANSP-MONOMER
ASNtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ASO3t8pp,CPLX-7
ASO3tex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ASP1DC,MONOMER0-1842
ASPCT,ASPCARBTRANS-CPLX_mod_zn2(1) OR ASPCARBCAT-TRIMER
ASPK,ASPKINIHOMOSERDEHYDROGI-CPLX OR ASPKINIIHOMOSERDEHYDROGII-CPLX OR ASPKINIII-CPLX
ASPO3,L-ASPARTATE-OXID-MONOMER_mod_fad(1)
ASPO4,L-ASPARTATE-OXID-MONOMER_mod_fad(1)
ASPO5,L-ASPARTATE-OXID-MONOMER_mod_fad(1)
ASPO6,L-ASPARTATE-OXID-MONOMER_mod_fad(1)
ASPT,ASPARTASE-CPLX_mod_mg2(1) OR ASPARTASE-CPLX_mod_mn2(1) OR ASPARTASE-CPLX_mod_cobalt2(1)
ASPTA,ASPAMINOTRANS-DIMER_mod_pydx5p(1)
ASPTRS,Asp_RS_dim
ASPabcpp,ABC-13-CPLX
ASPt2_2pp,DCTA-MONOMER
ASPt2_3pp,DCUA-MONOMER OR DCUB-MONOMER
ASPt2pp,GLTP-MONOMER
ASPtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
ASR,GRXB-MONOMER_EG12237-MONOMER
AST,ARGSUCCTRAN-MONOMER
ATHRDHr,CPLX0-1962
ATPPRT,CPLX0-7614
ATPS4rpp,ATPSYN-CPLX_EG10106-MONOMER_mod_mg2(1) OR ATPSYN-CPLX_mod_mg2(1)
BALAt2pp,CYCA-MONOMER
BALAtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
BETALDHx,BADH-CPLX
BETALDHy,BADH-CPLX
BMOCOS,EG10153-MONOMER
BMOGDS1,EG11829-MONOMER_mod_mg2(1) OR EG11829-MONOMER_mod_mn2(1) OR EG11829-MONOMER_EG11828-MONOMER
BMOGDS2,EG11829-MONOMER_mod_mg2(1) OR EG11829-MONOMER_mod_mn2(1) OR EG11829-MONOMER_EG11828-MONOMER
BPNT,EG10043-MONOMER_mod_mg2(1)
BSORx,EG10124-MONOMER_mod_bmocogdp(1)
BSORy,EG10124-MONOMER_mod_bmocogdp(1)
BTNtex,CPLX0-7533 OR G6700-MONOMER OR CPLX0-7530 OR CPLX0-7534
BTS5,BIOTIN-SYN-CPLX_mod_4fe4s(1)_mod_2fe2s(1)
BUTCT,ACETOACETYL-COA-TRANSFER-CPLX
BUTSO3abcpp,ABC-56-CPLX OR ABC-64-CPLX
BUTSO3tex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
BUTt2rpp,EG11671-MONOMER
BUTtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
BWCOGDS1,EG11829-MONOMER_mod_mg2(1) OR EG11829-MONOMER_mod_mn2(1) OR EG11829-MONOMER_EG11828-MONOMER
BWCOGDS2,EG11829-MONOMER_mod_mg2(1) OR EG11829-MONOMER_mod_mn2(1) OR EG11829-MONOMER_EG11828-MONOMER
BWCOS,EG10153-MONOMER
CA2t3pp,CHAA-MONOMER
CA2tex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
CADVtpp,CADB-MONOMER
CAT,HYDROPEROXIDII-CPLX_mod_hemed(6) OR HYDROPEROXIDI-CPLX_mod_pheme(1)
CAt6pp,YRBG-MONOMER
CBIAT,COBALADENOSYLTRANS-MONOMER
CBItonex,CPLX0-1924
CBIuabcpp,ABC-5-CPLX
CBL1abcpp,ABC-5-CPLX
CBL1tonex,CPLX0-1924
CBLAT,COBALADENOSYLTRANS-MONOMER
CBMKr,EG12384-MONOMER OR G6188-MONOMER OR G7493-MONOMER
CBPS,CARBPSYN-CPLX_mod_mg2(1) OR CARBPSYN-CPLX_mod_mn2(1) OR CARBPSYN-CPLX_mod_cobalt2(1) OR CARBPSYN-CPLX_mod_cd2(1) OR CARBPSYN-CPLX_mod_zn2(1)
CCGS,G6245-MONOMER
CD2abcpp,YHHO-MONOMER
CD2t3pp,CPLX0-7641 OR B0752-MONOMER
CD2tex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
CD2tpp,EG11167-MONOMER
CDAPPA120,CDPDIGLYPYPHOSPHA-MONOMER
CDAPPA140,CDPDIGLYPYPHOSPHA-MONOMER
CDAPPA141,CDPDIGLYPYPHOSPHA-MONOMER
CDAPPA160,CDPDIGLYPYPHOSPHA-MONOMER
CDAPPA161,CDPDIGLYPYPHOSPHA-MONOMER
CDAPPA180,CDPDIGLYPYPHOSPHA-MONOMER
CDAPPA181,CDPDIGLYPYPHOSPHA-MONOMER
CDGR,QueF_dim
CDPMEK,CPLX0-3841_mod_mg2(1)
CFAS160E,CFA-CPLX_mod_hco3(1)
CFAS160G,CFA-CPLX_mod_hco3(1)
CFAS180E,CFA-CPLX_mod_hco3(1)
CFAS180G,CFA-CPLX_mod_hco3(1)
CGLYabcpp,ABC-8-CPLX
CGLYtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
CHLabcpp,ABC-40-CPLX
CHLt2pp,BETT-MONOMER OR YEAV-MONOMER
CHLtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
CHOLD,CHD-MONOMER
CHORM,CHORISMUTPREPHENDEHYDRAT-CPLX OR CHORISMUTPREPHENDEHYDROG-CPLX
CHORS,AROC-CPLX_mod_fmnh2(1) OR AROC-CPLX_mod_fadh2(1)
CHRPL,CHORPYRLY-MONOMER
CHTBSptspp,PTSI-MONOMER
CHTBStex,CPLX0-7533 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7530
CINNDO,HCAMULTI-CPLX
CITL,CPLX_CITL-0
CITt7pp,B0612-MONOMER
CITtex,CPLX0-7530 OR CPLX0-7534 OR G6700-MONOMER OR CPLX0-7533
CLIPAabctex,ABC-53-CPLX
CLPNS120pp,G6406-MONOMER OR CARDIOLIPSYN-MONOMER
CLPNS140pp,CARDIOLIPSYN-MONOMER OR G6406-MONOMER
CLPNS141pp,G6406-MONOMER OR CARDIOLIPSYN-MONOMER
CLPNS160pp,G6406-MONOMER OR CARDIOLIPSYN-MONOMER
