Complex,Complex_compartment,Protein,Protein_compartment,translocase_pathway
STM1477-MONOMER,Inner_Membrane,STM1477(),Inner_Membrane,s
STM4534-MONOMER,Membrane,STM4534(),Membrane,s
STM0054-MONOMER,Inner_Membrane,STM0054(),Inner_Membrane,s
STM0439-MONOMER,Inner_Membrane,STM0439(),Inner_Membrane,s
STM4155-MONOMER,Membrane,STM4155(),Membrane,s
STM2232-MONOMER,Membrane,STM2232(),Membrane,s
STM0704-MONOMER,Inner_Membrane,STM0704(),Inner_Membrane,s
STM1849-MONOMER,Membrane,STM1849(),Membrane,s
STM1088-MONOMER,Membrane,STM1088(),Membrane,s
STM2215-MONOMER,Inner_Membrane,STM2215(),Inner_Membrane,s
STM0687-MONOMER,Outer_Membrane,STM0687(),Outer_Membrane,s
STM3738-MONOMER,Inner_Membrane,STM3738(),Inner_Membrane,s
STM1447-MONOMER,Membrane,STM1447(),Membrane,s
STM0027-MONOMER,Periplasm,STM0027(),Periplasm,s
STM1458-MONOMER,Inner_Membrane,STM1458(),Inner_Membrane,s
STM4116-MONOMER,Inner_Membrane,STM4116(),Inner_Membrane,s
STM0407-MONOMER,Inner_Membrane,STM0407(),Inner_Membrane,s
STM4128-MONOMER,Membrane,STM4128(),Membrane,s
STM2198-MONOMER,Inner_Membrane,STM2198(),Inner_Membrane,s
STM2956-MONOMER,Inner_Membrane,STM2956(),Inner_Membrane,s
STM4513-MONOMER,Inner_Membrane,STM4513(),Inner_Membrane,s
STM0664-MONOMER,Inner_Membrane,STM0664(),Inner_Membrane,s
STM1833-MONOMER,Inner_Membrane,STM1833(),Inner_Membrane,s
STM2209-MONOMER,Membrane,STM2209(),Membrane,s
STM1806-MONOMER,Inner_Membrane,STM1806(),Inner_Membrane,s
STM2182-MONOMER,Membrane,STM2182(),Membrane,s
STM2560-MONOMER,Inner_Membrane,STM2560(),Inner_Membrane,s
STM3347-MONOMER,Inner_Membrane,STM3347(),Inner_Membrane,s
PSLT105-MONOMER,Membrane,PSLT105(),Membrane,s
STM1442-MONOMER,Inner_Membrane,STM1442(),Inner_Membrane,s
STM4083-MONOMER,Inner_Membrane,STM4083(),Inner_Membrane,s
STM0022-MONOMER,Periplasm,STM0022(),Periplasm,s
STM2166-MONOMER,Periplasm,STM2166(),Periplasm,s
STM0632-MONOMER,Inner_Membrane,STM0632(),Inner_Membrane,s
STM1774-MONOMER,Inner_Membrane,STM1774(),Inner_Membrane,s
STM2151-MONOMER,Periplasm,STM2151(),Periplasm,s
STM2528-MONOMER,Inner_Membrane,STM2528(),Inner_Membrane,s
STM4051-MONOMER,Outer_Membrane,STM4051(),Outer_Membrane,s
STM0006-MONOMER,Inner_Membrane,STM0006(),Inner_Membrane,s
STM0343-MONOMER,Inner_Membrane,STM0343(),Inner_Membrane,s
STM4480-MONOMER,Inner_Membrane,STM4480(),Inner_Membrane,s
STM0600-MONOMER,Inner_Membrane,STM0600(),Inner_Membrane,s
STM1801-MONOMER,Inner_Membrane,STM1801(),Inner_Membrane,s
STM3646-MONOMER,Inner_Membrane,STM3646(),Inner_Membrane,s
STM0990-MONOMER,Inner_Membrane,STM0990(),Inner_Membrane,s
STM4036-MONOMER,Inner_Membrane,STM4036(),Inner_Membrane,s
STM1739-MONOMER,Inner_Membrane,STM1739(),Inner_Membrane,s
STM2118-MONOMER,Outer_Membrane,STM2118(),Outer_Membrane,s
STM0582-MONOMER,Membrane,STM0582(),Membrane,s
STM3690-MONOMER,Inner_Membrane,STM3690(),Inner_Membrane,s
STM3629-MONOMER,Inner_Membrane,STM3629(),Inner_Membrane,s
STM0974-MONOMER,Inner_Membrane,STM0974(),Inner_Membrane,s
STM4017-MONOMER,Inner_Membrane,STM4017(),Inner_Membrane,s
STM4464-MONOMER,Inner_Membrane,STM4464(),Inner_Membrane,s
STM2161-MONOMER,Inner_Membrane,STM2161(),Inner_Membrane,s
STM1329-MONOMER,Membrane,STM1329(),Membrane,s
STM0627-MONOMER,Inner_Membrane,STM0627(),Inner_Membrane,s
STM2083-MONOMER,Inner_Membrane,STM2083(),Inner_Membrane,s
STM3217-MONOMER,Inner_Membrane,STM3217(),Inner_Membrane,s
STM1392-MONOMER,Inner_Membrane,STM1392(),Inner_Membrane,s
STM3595-MONOMER,Periplasm,STM3595(),Periplasm,s
STM0935-MONOMER,Inner_Membrane,STM0935(),Inner_Membrane,s
PSLT082-MONOMER,Membrane,PSLT082(),Membrane,s
STM1313-MONOMER,Inner_Membrane,STM1313(),Inner_Membrane,s
STM1689-MONOMER,Membrane,STM1689(),Membrane,s
STM3579-MONOMER,Inner_Membrane,STM3579(),Inner_Membrane,s
STM3963-MONOMER,Inner_Membrane,STM3963(),Inner_Membrane,s
STM0611-MONOMER,Inner_Membrane,STM0611(),Inner_Membrane,s
STM1673-MONOMER,Inner_Membrane,STM1673(),Inner_Membrane,s
STM3658-MONOMER,Inner_Membrane,STM3658(),Inner_Membrane,s
STM2429-MONOMER,Inner_Membrane,STM2429(),Inner_Membrane,s
STM3563-MONOMER,Inner_Membrane,STM3563(),Inner_Membrane,s
STM1376-MONOMER,Outer_Membrane,STM1376(),Outer_Membrane,s
STM1656-MONOMER,Inner_Membrane,STM1656(),Inner_Membrane,s
STM2788-MONOMER,Membrane,STM2788(),Membrane,s
STM0338-MONOMER,Outer_Membrane,STM0338(),Outer_Membrane,s
STM0888-MONOMER,Inner_Membrane,STM0888(),Inner_Membrane,s
STM3926-MONOMER,Inner_Membrane,STM3926(),Inner_Membrane,s
STM2129-MONOMER,Inner_Membrane,STM2129(),Inner_Membrane,s
STM2887-MONOMER,Inner_Membrane,STM2887(),Inner_Membrane,s
STM1640-MONOMER,Inner_Membrane,STM1640(),Inner_Membrane,s
STM2022-MONOMER,Inner_Membrane,STM2022(),Inner_Membrane,s
STM0594-MONOMER,Periplasm,STM0594(),Periplasm,s
STM3152-MONOMER,Inner_Membrane,STM3152(),Inner_Membrane,s
STM3264-MONOMER,Outer_Membrane,STM3264(),Outer_Membrane,s
STM0871-MONOMER,Membrane,STM0871(),Membrane,s
STM3641-MONOMER,Membrane,STM3641(),Membrane,s
STM0985-MONOMER,Inner_Membrane,STM0985(),Inner_Membrane,s
STM2759-MONOMER,Periplasm,STM2759(),Periplasm,s
STM3884-MONOMER,Periplasm,STM3884(),Periplasm,s
STM1734-MONOMER,Inner_Membrane,STM1734(),Inner_Membrane,s
STM4286-MONOMER,Membrane,STM4286(),Membrane,s
STM0320-MONOMER,Outer_Membrane,STM0320(),Outer_Membrane,s
STM2871-MONOMER,Outer_Membrane,STM2871(),Outer_Membrane,s
STM3868-MONOMER,Inner_Membrane,STM3868(),Inner_Membrane,s
STM0577-MONOMER,Membrane,STM0577(),Membrane,s
STM2488-MONOMER,Outer_Membrane,STM2488(),Outer_Membrane,s
STM0168-MONOMER,Periplasm,STM0168(),Periplasm,s
STM4273-MONOMER,Inner_Membrane,STM4273(),Inner_Membrane,s
STM0574-MONOMER,Inner_Membrane,STM0574(),Inner_Membrane,s
STM2342-MONOMER,Inner_Membrane,STM2342(),Inner_Membrane,s
STM1340-MONOMER,Inner_Membrane,STM1340(),Inner_Membrane,s
STM1576-MONOMER,Inner_Membrane,STM1576(),Inner_Membrane,s
STM4257-MONOMER,Membrane,STM4257(),Membrane,s
STM0300-MONOMER,Periplasm,STM0300(),Periplasm,s
STM0557-MONOMER,Membrane,STM0557(),Membrane,s
PSLT009-MONOMER,Outer_Membrane,PSLT009(),Outer_Membrane,s
STM0136-MONOMER,Inner_Membrane,STM0136(),Inner_Membrane,s
STM0282-MONOMER,Membrane,STM0282(),Membrane,s
STM3819-MONOMER,Inner_Membrane,STM3819(),Inner_Membrane,s
STM3590-MONOMER,Inner_Membrane,STM3590(),Inner_Membrane,s
STM1543-MONOMER,Inner_Membrane,STM1543(),Inner_Membrane,s
STM1308-MONOMER,Periplasm,STM1308(),Periplasm,s
STM3974-MONOMER,Inner_Membrane,STM3974(),Inner_Membrane,s
STM4364-MONOMER,Membrane,STM4364(),Membrane,s
STM1684-MONOMER,Inner_Membrane,STM1684(),Inner_Membrane,s
STM1914-MONOMER,Inner_Membrane,STM1914(),Inner_Membrane,s
STM0501-MONOMER,Membrane,STM0501(),Membrane,s
STM2062-MONOMER,Inner_Membrane,STM2062(),Inner_Membrane,s
STM2815-MONOMER,Inner_Membrane,STM2815(),Inner_Membrane,s
STM3574-MONOMER,Membrane,STM3574(),Membrane,s
STM1151-MONOMER,Inner_Membrane,STM1151(),Inner_Membrane,s
STM4345-MONOMER,Inner_Membrane,STM4345(),Inner_Membrane,s
STM0244-MONOMER,Outer_Membrane,STM0244(),Outer_Membrane,s
STM3038-MONOMER,Inner_Membrane,STM3038(),Inner_Membrane,s
STM0749-MONOMER,Outer_Membrane,STM0749(),Outer_Membrane,s
STM3941-MONOMER,Membrane,STM3941(),Membrane,s
STM3789-MONOMER,Inner_Membrane,STM3789(),Inner_Membrane,s
STM1135-MONOMER,Inner_Membrane,STM1135(),Inner_Membrane,s
STM2783-MONOMER,Inner_Membrane,STM2783(),Inner_Membrane,s
STM3021-MONOMER,Membrane,STM3021(),Membrane,s
STM2638-MONOMER,Periplasm,STM2638(),Periplasm,s
STM0733-MONOMER,Inner_Membrane,STM0733(),Inner_Membrane,s
STM3773-MONOMER,Membrane,STM3773(),Membrane,s
STM1117-MONOMER,Periplasm,STM1117(),Periplasm,s
STM2017-MONOMER,Inner_Membrane,STM2017(),Inner_Membrane,s
STM3147-MONOMER,Inner_Membrane,STM3147(),Inner_Membrane,s
STM4173-MONOMER,Inner_Membrane,STM4173(),Inner_Membrane,s
STM0866-MONOMER,Inner_Membrane,STM0866(),Inner_Membrane,s
STM0452-MONOMER,Membrane,STM0452(),Membrane,s
STM0717-MONOMER,Membrane,STM0717(),Membrane,s
STM3381-MONOMER,Membrane,STM3381(),Membrane,s
STM1995-MONOMER,Outer_Membrane,STM1995(),Outer_Membrane,s
STM3757-MONOMER,Membrane,STM3757(),Membrane,s
STM1479-MONOMER,Inner_Membrane,STM1479(),Inner_Membrane,s
STM0056-MONOMER,Inner_Membrane,STM0056(),Inner_Membrane,s
STM0849-MONOMER,Inner_Membrane,STM0849(),Inner_Membrane,s
STM2228-MONOMER,Inner_Membrane,STM2228(),Inner_Membrane,s
STM2987-MONOMER,Membrane,STM2987(),Membrane,s
STM1977-MONOMER,Inner_Membrane,STM1977(),Inner_Membrane,s
STM2353-MONOMER,Inner_Membrane,STM2353(),Inner_Membrane,s
STM3365-MONOMER,Inner_Membrane,STM3365(),Inner_Membrane,s
STM0833-MONOMER,Outer_Membrane,STM0833(),Outer_Membrane,s
STM3495-MONOMER,Inner_Membrane,STM3495(),Inner_Membrane,s
STM1460-MONOMER,Membrane,STM1460(),Membrane,s
STM3863-MONOMER,Inner_Membrane,STM3863(),Inner_Membrane,s
STM4130-MONOMER,Outer_Membrane,STM4130(),Outer_Membrane,s
STM1587-MONOMER,Outer_Membrane,STM1587(),Outer_Membrane,s
STM4515-MONOMER,Inner_Membrane,STM4515(),Inner_Membrane,s
STM4268-MONOMER,Inner_Membrane,STM4268(),Inner_Membrane,s
STM0420-MONOMER,Inner_Membrane,STM0420(),Inner_Membrane,s
STM2970-MONOMER,Inner_Membrane,STM2970(),Inner_Membrane,s
STM0816-MONOMER,Inner_Membrane,STM0816(),Inner_Membrane,s
STM3724-MONOMER,Inner_Membrane,STM3724(),Inner_Membrane,s
STM3847-MONOMER,Inner_Membrane,STM3847(),Inner_Membrane,s
STM1571-MONOMER,Membrane,STM1571(),Membrane,s
STM0147-MONOMER,Inner_Membrane,STM0147(),Inner_Membrane,s
STM4113-MONOMER,Inner_Membrane,STM4113(),Inner_Membrane,s
STM1945-MONOMER,Inner_Membrane,STM1945(),Inner_Membrane,s
STM1819-MONOMER,Membrane,STM1819(),Membrane,s
STM2321-MONOMER,Inner_Membrane,STM2321(),Inner_Membrane,s
STM2574-MONOMER,Inner_Membrane,STM2574(),Inner_Membrane,s
STM3333-MONOMER,Inner_Membrane,STM3333(),Inner_Membrane,s
STM0131-MONOMER,Inner_Membrane,STM0131(),Inner_Membrane,s
STM1428-MONOMER,Inner_Membrane,STM1428(),Inner_Membrane,s
STM4236-MONOMER,Inner_Membrane,STM4236(),Inner_Membrane,s
STM0512-MONOMER,Inner_Membrane,STM0512(),Inner_Membrane,s
STM4482-MONOMER,Inner_Membrane,STM4482(),Inner_Membrane,s
STM1803-MONOMER,Inner_Membrane,STM1803(),Inner_Membrane,s
STM3066-MONOMER,Inner_Membrane,STM3066(),Inner_Membrane,s
STM2179-MONOMER,Inner_Membrane,STM2179(),Inner_Membrane,s
STM0782-MONOMER,Inner_Membrane,STM0782(),Inner_Membrane,s
STM2557-MONOMER,Membrane,STM2557(),Membrane,s
STM3317-MONOMER,Periplasm,STM3317(),Periplasm,s
STM1538-MONOMER,Inner_Membrane,STM1538(),Inner_Membrane,s
STM3692-MONOMER,Inner_Membrane,STM3692(),Inner_Membrane,s
STM4593-MONOMER,Outer_Membrane,STM4593(),Outer_Membrane,s
PSLT102-MONOMER,Membrane,PSLT102(),Membrane,s
STM4080-MONOMER,Inner_Membrane,STM4080(),Inner_Membrane,s
STM1787-MONOMER,Inner_Membrane,STM1787(),Inner_Membrane,s
STM0765-MONOMER,Inner_Membrane,STM0765(),Inner_Membrane,s
STM1522-MONOMER,Inner_Membrane,STM1522(),Inner_Membrane,s
STM0099-MONOMER,Membrane,STM0099(),Membrane,s
STM4204-MONOMER,Membrane,STM4204(),Membrane,s
STM1394-MONOMER,Outer_Membrane,STM1394(),Outer_Membrane,s
STM4577-MONOMER,Inner_Membrane,STM4577(),Inner_Membrane,s
STM1893-MONOMER,Inner_Membrane,STM1893(),Inner_Membrane,s
STM4064-MONOMER,Inner_Membrane,STM4064(),Inner_Membrane,s
STM1771-MONOMER,Inner_Membrane,STM1771(),Inner_Membrane,s
STM0356-MONOMER,Inner_Membrane,STM0356(),Inner_Membrane,s
STM0613-MONOMER,Inner_Membrane,STM0613(),Inner_Membrane,s
STM0083-MONOMER,Membrane,STM0083(),Membrane,s
STM1003-MONOMER,Inner_Membrane,STM1003(),Inner_Membrane,s
STM4561-MONOMER,Periplasm,STM4561(),Periplasm,s
STM3997-MONOMER,Periplasm,STM3997(),Periplasm,s
STM0463-MONOMER,Inner_Membrane,STM0463(),Inner_Membrane,s
STM2256-MONOMER,Periplasm,STM2256(),Periplasm,s
STM3016-MONOMER,Inner_Membrane,STM3016(),Inner_Membrane,s
STM2889-MONOMER,Inner_Membrane,STM2889(),Inner_Membrane,s
STM3392-MONOMER,Membrane,STM3392(),Membrane,s
STM1361-MONOMER,Inner_Membrane,STM1361(),Inner_Membrane,s
STM1862-MONOMER,Inner_Membrane,STM1862(),Inner_Membrane,s
STM3000-MONOMER,Membrane,STM3000(),Membrane,s
STM2493-MONOMER,Membrane,STM2493(),Membrane,s
STM1473-MONOMER,Outer_Membrane,STM1473(),Outer_Membrane,s
STM3624-MONOMER,Inner_Membrane,STM3624(),Inner_Membrane,s
STM0968-MONOMER,Inner_Membrane,STM0968(),Inner_Membrane,s
STM1342-MONOMER,Inner_Membrane,STM1342(),Inner_Membrane,s
STM4398-MONOMER,Inner_Membrane,STM4398(),Inner_Membrane,s
STM0559-MONOMER,Inner_Membrane,STM0559(),Inner_Membrane,s
STM1455-MONOMER,Inner_Membrane,STM1455(),Inner_Membrane,s
STM3230-MONOMER,Membrane,STM3230(),Membrane,s
STM3608-MONOMER,Inner_Membrane,STM3608(),Inner_Membrane,s
STM1830-MONOMER,Inner_Membrane,STM1830(),Inner_Membrane,s
PSLT011-MONOMER,Periplasm,PSLT011(),Periplasm,s
STM3998-MONOMER,Inner_Membrane,STM3998(),Inner_Membrane,s
STM2206-MONOMER,Inner_Membrane,STM2206(),Inner_Membrane,s
STM2585-MONOMER,Membrane,STM2585(),Membrane,s
STM0672-MONOMER,Membrane,STM0672(),Membrane,s
STM1063-MONOMER,Inner_Membrane,STM1063(),Inner_Membrane,s
STM0540-MONOMER,Membrane,STM0540(),Membrane,s
STM3592-MONOMER,Inner_Membrane,STM3592(),Inner_Membrane,s
STM0399-MONOMER,Inner_Membrane,STM0399(),Inner_Membrane,s
STM2190-MONOMER,Periplasm,STM2190(),Periplasm,s
STM2569-MONOMER,Membrane,STM2569(),Membrane,s
STM2064-MONOMER,Inner_Membrane,STM2064(),Inner_Membrane,s
STM0656-MONOMER,Membrane,STM0656(),Membrane,s
STM3328-MONOMER,Inner_Membrane,STM3328(),Inner_Membrane,s
STM2442-MONOMER,Inner_Membrane,STM2442(),Inner_Membrane,s
STM3703-MONOMER,Membrane,STM3703(),Membrane,s
STM3576-MONOMER,Inner_Membrane,STM3576(),Inner_Membrane,s
STM1421-MONOMER,Inner_Membrane,STM1421(),Inner_Membrane,s
STM3960-MONOMER,Inner_Membrane,STM3960(),Inner_Membrane,s
STM4347-MONOMER,Inner_Membrane,STM4347(),Inner_Membrane,s
STM0246-MONOMER,Inner_Membrane,STM0246(),Inner_Membrane,s
STM2932-MONOMER,Membrane,STM2932(),Membrane,s
STM0640-MONOMER,Inner_Membrane,STM0640(),Inner_Membrane,s
STM3312-MONOMER,Inner_Membrane,STM3312(),Inner_Membrane,s
STM1405-MONOMER,Membrane,STM1405(),Membrane,s
STM1281-MONOMER,Membrane,STM1281(),Membrane,s
STM4075-MONOMER,Inner_Membrane,STM4075(),Inner_Membrane,s
STM1653-MONOMER,Inner_Membrane,STM1653(),Inner_Membrane,s
STM1782-MONOMER,Membrane,STM1782(),Membrane,s
STM2404-MONOMER,Inner_Membrane,STM2404(),Inner_Membrane,s
STM3671-MONOMER,Inner_Membrane,STM3671(),Inner_Membrane,s
STM1637-MONOMER,Inner_Membrane,STM1637(),Inner_Membrane,s
PSLT079-MONOMER,Membrane,PSLT079(),Membrane,s
STM4444-MONOMER,Membrane,STM4444(),Membrane,s
STM1766-MONOMER,Inner_Membrane,STM1766(),Inner_Membrane,s
STM3149-MONOMER,Periplasm,STM3149(),Periplasm,s
STM0351-MONOMER,Inner_Membrane,STM0351(),Inner_Membrane,s
STM0868-MONOMER,Inner_Membrane,STM0868(),Inner_Membrane,s
STM2900-MONOMER,Outer_Membrane,STM2900(),Outer_Membrane,s
STM2520-MONOMER,Outer_Membrane,STM2520(),Outer_Membrane,s
STM1246-MONOMER,Outer_Membrane,STM1246(),Outer_Membrane,s
STM4299-MONOMER,Inner_Membrane,STM4299(),Inner_Membrane,s
STM3277-MONOMER,Membrane,STM3277(),Membrane,s
STM0197-MONOMER,Periplasm,STM0197(),Periplasm,s
STM2371-MONOMER,Inner_Membrane,STM2371(),Inner_Membrane,s
STM4428-MONOMER,Inner_Membrane,STM4428(),Inner_Membrane,s
STM0851-MONOMER,Inner_Membrane,STM0851(),Inner_Membrane,s
STM2126-MONOMER,Inner_Membrane,STM2126(),Inner_Membrane,s
STM4283-MONOMER,Inner_Membrane,STM4283(),Inner_Membrane,s
STM0591-MONOMER,Inner_Membrane,STM0591(),Inner_Membrane,s
STM1979-MONOMER,Inner_Membrane,STM1979(),Inner_Membrane,s
STM3638-MONOMER,Outer_Membrane,STM3638(),Outer_Membrane,s
STM2355-MONOMER,Periplasm,STM2355(),Periplasm,s
STM1356-MONOMER,Inner_Membrane,STM1356(),Inner_Membrane,s
STM4412-MONOMER,Inner_Membrane,STM4412(),Inner_Membrane,s
STM3865-MONOMER,Inner_Membrane,STM3865(),Inner_Membrane,s
STM0317-MONOMER,Inner_Membrane,STM0317(),Inner_Membrane,s
STM2339-MONOMER,Inner_Membrane,STM2339(),Inner_Membrane,s
STM0571-MONOMER,Membrane,STM0571(),Membrane,s
STM3619-MONOMER,Inner_Membrane,STM3619(),Inner_Membrane,s
STM0818-MONOMER,Periplasm,STM0818(),Periplasm,s
STM0149-MONOMER,Inner_Membrane,STM0149(),Inner_Membrane,s
STM2323-MONOMER,Inner_Membrane,STM2323(),Inner_Membrane,s
STM3225-MONOMER,Inner_Membrane,STM3225(),Inner_Membrane,s
STM3832-MONOMER,Inner_Membrane,STM3832(),Inner_Membrane,s
STM1180-MONOMER,Outer_Membrane,STM1180(),Outer_Membrane,s
STM1321-MONOMER,Membrane,STM1321(),Membrane,s
STM3987-MONOMER,Inner_Membrane,STM3987(),Inner_Membrane,s
STM4238-MONOMER,Inner_Membrane,STM4238(),Inner_Membrane,s
STM3068-MONOMER,Inner_Membrane,STM3068(),Inner_Membrane,s
STM2833-MONOMER,Inner_Membrane,STM2833(),Inner_Membrane,s
STM2690-MONOMER,Membrane,STM2690(),Membrane,s
STM0535-MONOMER,Inner_Membrane,STM0535(),Inner_Membrane,s
STM3587-MONOMER,Inner_Membrane,STM3587(),Inner_Membrane,s
STM1164-MONOMER,Inner_Membrane,STM1164(),Inner_Membrane,s
STM0498-MONOMER,Inner_Membrane,STM0498(),Inner_Membrane,s
STM2812-MONOMER,Inner_Membrane,STM2812(),Inner_Membrane,s
STM0768-MONOMER,Inner_Membrane,STM0768(),Inner_Membrane,s
STM3571-MONOMER,Inner_Membrane,STM3571(),Inner_Membrane,s
STM1148-MONOMER,Membrane,STM1148(),Membrane,s
STM3955-MONOMER,Inner_Membrane,STM3955(),Inner_Membrane,s
STM4342-MONOMER,Inner_Membrane,STM4342(),Inner_Membrane,s
STM4206-MONOMER,Inner_Membrane,STM4206(),Inner_Membrane,s
STM2796-MONOMER,Membrane,STM2796(),Membrane,s
STM0482-MONOMER,Inner_Membrane,STM0482(),Inner_Membrane,s
STM2421-MONOMER,Inner_Membrane,STM2421(),Inner_Membrane,s
STM3555-MONOMER,Inner_Membrane,STM3555(),Inner_Membrane,s
STM0746-MONOMER,Inner_Membrane,STM0746(),Inner_Membrane,s
STM1131-MONOMER,Outer_Membrane,STM1131(),Outer_Membrane,s
STM0224-MONOMER,Outer_Membrane,STM0224(),Outer_Membrane,s
STM0085-MONOMER,Inner_Membrane,STM0085(),Inner_Membrane,s
STM2780-MONOMER,Membrane,STM2780(),Membrane,s
STM2399-MONOMER,Inner_Membrane,STM2399(),Inner_Membrane,s
STM0879-MONOMER,Inner_Membrane,STM0879(),Inner_Membrane,s
STM2258-MONOMER,Inner_Membrane,STM2258(),Inner_Membrane,s
STM3918-MONOMER,Inner_Membrane,STM3918(),Inner_Membrane,s
STM4310-MONOMER,Inner_Membrane,STM4310(),Inner_Membrane,s
STM1632-MONOMER,Membrane,STM1632(),Membrane,s
STM3770-MONOMER,Inner_Membrane,STM3770(),Inner_Membrane,s
STM2013-MONOMER,Inner_Membrane,STM2013(),Inner_Membrane,s
STM1114-MONOMER,Inner_Membrane,STM1114(),Inner_Membrane,s
STM2382-MONOMER,Inner_Membrane,STM2382(),Inner_Membrane,s
STM1492-MONOMER,Inner_Membrane,STM1492(),Inner_Membrane,s
STM1864-MONOMER,Inner_Membrane,STM1864(),Inner_Membrane,s
STM1240-MONOMER,Inner_Membrane,STM1240(),Inner_Membrane,s
STM4294-MONOMER,Inner_Membrane,STM4294(),Inner_Membrane,s
STM3002-MONOMER,Inner_Membrane,STM3002(),Inner_Membrane,s
STM3378-MONOMER,Inner_Membrane,STM3378(),Inner_Membrane,s
STM1476-MONOMER,Membrane,STM1476(),Membrane,s
STM0053-MONOMER,Inner_Membrane,STM0053(),Inner_Membrane,s
STM1224-MONOMER,Membrane,STM1224(),Membrane,s
STM1848-MONOMER,Inner_Membrane,STM1848(),Inner_Membrane,s
STM0176-MONOMER,Periplasm,STM0176(),Periplasm,s
STM2225-MONOMER,Membrane,STM2225(),Membrane,s
STM4281-MONOMER,Membrane,STM4281(),Membrane,s
STM0830-MONOMER,Periplasm,STM0830(),Periplasm,s
STM1457-MONOMER,Inner_Membrane,STM1457(),Inner_Membrane,s
STM3860-MONOMER,Periplasm,STM3860(),Periplasm,s
STM1584-MONOMER,Inner_Membrane,STM1584(),Inner_Membrane,s
STM1832-MONOMER,Inner_Membrane,STM1832(),Inner_Membrane,s
STM2208-MONOMER,Membrane,STM2208(),Membrane,s
STM2967-MONOMER,Inner_Membrane,STM2967(),Inner_Membrane,s
STM3476-MONOMER,Inner_Membrane,STM3476(),Inner_Membrane,s
STM1441-MONOMER,Inner_Membrane,STM1441(),Inner_Membrane,s
STM1568-MONOMER,Inner_Membrane,STM1568(),Inner_Membrane,s
STM0144-MONOMER,Membrane,STM0144(),Membrane,s
STM4249-MONOMER,Periplasm,STM4249(),Periplasm,s
STM1816-MONOMER,Inner_Membrane,STM1816(),Inner_Membrane,s
STM2318-MONOMER,Inner_Membrane,STM2318(),Inner_Membrane,s
STM2192-MONOMER,Membrane,STM2192(),Membrane,s
STM3079-MONOMER,Membrane,STM3079(),Membrane,s
STM3827-MONOMER,Inner_Membrane,STM3827(),Inner_Membrane,s
STM3705-MONOMER,Periplasm,STM3705(),Periplasm,s
STM1425-MONOMER,Inner_Membrane,STM1425(),Inner_Membrane,s
STM0128-MONOMER,Inner_Membrane,STM0128(),Inner_Membrane,s
STM4093-MONOMER,Inner_Membrane,STM4093(),Inner_Membrane,s
STM1922-MONOMER,Inner_Membrane,STM1922(),Inner_Membrane,s
STM4479-MONOMER,Inner_Membrane,STM4479(),Inner_Membrane,s
