Modified_enzyme,Core_enzyme,Modifications,Source
STM3090-MONOMER_mod_na1(4)_mod_zn2(1),STM3090-MONOMER,na1(4) AND zn2(1),Homology
STM3090-MONOMER_mod_na1(4)_mod_cd2(1),STM3090-MONOMER,na1(4) AND cd2(1),Homology
STM3090-MONOMER_mod_na1(4)_mod_ni2(1),STM3090-MONOMER,na1(4) AND ni2(1),Homology
STM3090-MONOMER_mod_na1(4)_mod_ca2(1),STM3090-MONOMER,na1(4) AND ca2(1),Homology
STM0483-MONOMER_mod_mg2(1),STM0483-MONOMER,mg2(1),Homology
STM0483-MONOMER_mod_mn2(1),STM0483-MONOMER,mn2(1),Homology
STM2276-MONOMER_mod_zn2(1),STM2276-MONOMER,zn2(1),Homology
STM2313-MONOMER_mod_zn2(2),STM2313-MONOMER,zn2(2),Homology
STM2297-MONOMER_mod_pydx5p(1),STM2297-MONOMER,pydx5p(1),Homology
STM0774-MONOMER_mod_mg2(1),STM0774-MONOMER,mg2(1),Homology
STM0488-MONOMER_mod_mg2(1),STM0488-MONOMER,mg2(1),Homology
STM2662-MONOMER_mod_mg2(1),STM2662-MONOMER,mg2(1),Homology
STM4569-MONOMER_mod_mn2(1),STM4569-MONOMER,mn2(1),Homology
STM2641-MONOMER_mod_fad(1),STM2641-MONOMER,fad(1),Homology
STM3406-MONOMER_mod_fe2(1),STM3406-MONOMER,fe2(1),Homology
STM0439-MONOMER_mod_mg2(1),STM0439-MONOMER,mg2(1),Homology
STM0439-MONOMER_mod_ca2(1),STM0439-MONOMER,ca2(1),Homology
STM0423-MONOMER_mod_mg2(1),STM0423-MONOMER,mg2(1),Homology
STM0423-MONOMER_mod_mn2(1),STM0423-MONOMER,mn2(1),Homology
STM2973-MONOMER_mod_fe2(1),STM2973-MONOMER,fe2(1),Homology
STM2577-MONOMER_mod_mg2(1),STM2577-MONOMER,mg2(1),Homology
STM2577-MONOMER_mod_mn2(1),STM2577-MONOMER,mn2(1),Homology
STM1431-MONOMER_mod_fe3(1),STM1431-MONOMER,fe3(1),Homology
STM1817-MONOMER_mod_mg2(5),STM1817-MONOMER,mg2(5),Homology
STM2193-MONOMER_mod_zn2(1),STM2193-MONOMER,zn2(1),Homology
STM3674-MONOMER_mod_mg2(1),STM3674-MONOMER,mg2(1),Homology
STM0935-MONOMER_mod_mg2(1)_mod_thmpp(1)_mod_fad(1),STM0935-MONOMER,mg2(1) AND thmpp(1) AND fad(1),Homology
STM4062-MONOMER_mod_mg2(1),STM4062-MONOMER,mg2(1),Homology
STM2820-MONOMER_mod_mg2(1),STM2820-MONOMER,mg2(1),Homology
STM0527-MONOMER_mod_mn2(1),STM0527-MONOMER,mn2(1),Homology
STM0527-MONOMER_mod_2fe2s(1)_mod_mn2(1),STM0527-MONOMER,2fe2s(1) AND mn2(1),Homology
STM0527-MONOMER_mod_4fe4s(1)_mod_mn2(1),STM0527-MONOMER,4fe4s(1) AND mn2(1),Homology
STM1297-MONOMER_mod_mg2(1),STM1297-MONOMER,mg2(1),Homology
STM2523-MONOMER_mod_mn2(1),STM2523-MONOMER,mn2(1),Homology
STM4350-MONOMER_mod_mg2(2),STM4350-MONOMER,mg2(2),Homology
STM4046-MONOMER_mod_mn2(1),STM4046-MONOMER,mn2(1),Homology
STM1750-MONOMER_mod_mg2(1),STM1750-MONOMER,mg2(1),Homology
STM0985-MONOMER_mod_mg2(1),STM0985-MONOMER,mg2(1),Homology
STM4415-MONOMER_mod_mg2(1),STM4415-MONOMER,mg2(1),Homology
STM3500-MONOMER_mod_mg2(1),STM3500-MONOMER,mg2(1),Homology
STM3500-MONOMER_mod_ca2(1),STM3500-MONOMER,ca2(1),Homology
STM3500-MONOMER_mod_mn2(1),STM3500-MONOMER,mn2(1),Homology
STM1216-MONOMER_mod_mg2(1),STM1216-MONOMER,mg2(1),Homology
STM3244-MONOMER_mod_pydx5p(1),STM3244-MONOMER,pydx5p(1),Homology
STM3103-MONOMER_mod_mg2(1),STM3103-MONOMER,mg2(1),Homology
STM1200-MONOMER_mod_mg2(1),STM1200-MONOMER,mg2(1),Homology
STM2472-MONOMER_mod_mn2(1),STM2472-MONOMER,mn2(1),Homology
STM2472-MONOMER_mod_mg2(1),STM2472-MONOMER,mg2(1),Homology
STM3468-MONOMER_mod_pydx5p(1),STM3468-MONOMER,pydx5p(1),Homology
STM0517-MONOMER_mod_mg2(1)_mod_thmpp(1)_mod_fad(1),STM0517-MONOMER,mg2(1) AND thmpp(1) AND fad(1),Homology
STM2310-MONOMER_mod_mg2(1),STM2310-MONOMER,mg2(1),Homology
STM2440-MONOMER_mod_pydx5p(1),STM2440-MONOMER,pydx5p(1),Homology
STM3195-MONOMER_mod_mg2(1),STM3195-MONOMER,mg2(1),Homology
STM3802-MONOMER_mod_pydx5p(1),STM3802-MONOMER,pydx5p(1),Homology
STM3179-MONOMER_mod_fad(1),STM3179-MONOMER,fad(1),Homology
STM1651-MONOMER_mod_thmpp(1),STM1651-MONOMER,thmpp(1),Homology
STM3915-MONOMER_mod_Oxidized(1),STM3915-MONOMER,Oxidized(1),Homology
STM2649-MONOMER_mod_Oxidized(1),STM2649-MONOMER,Oxidized(1),Homology
STM3542-MONOMER_mod_mg2(1),STM3542-MONOMER,mg2(1),Homology
STM0882-MONOMER_mod_4fe4s(1),STM0882-MONOMER,4fe4s(1),Homology
STM3903-MONOMER_mod_pydx5p(6),STM3903-MONOMER,pydx5p(6),Homology
STM3903-MONOMER_mod_pydx5p(1),STM3903-MONOMER,pydx5p(1),Homology
STM0701-MONOMER_mod_pydx5p(1),STM0701-MONOMER,pydx5p(1),Homology
STM3114-MONOMER_mod_pydx5p(1),STM3114-MONOMER,pydx5p(1),Homology
STM3740-MONOMER_mod_mg2(1),STM3740-MONOMER,mg2(1),Homology
STM1211-MONOMER_mod_mg2(1)_mod_cu(1)_mod_fad(1),STM1211-MONOMER,mg2(1) AND cu(1) AND fad(1),Homology
STM1835-MONOMER_mod_zn2(2),STM1835-MONOMER,zn2(2),Homology
STM0420-MONOMER_mod_mg2(1),STM0420-MONOMER,mg2(1),Homology
STM2337-MONOMER_mod_mg2(1),STM2337-MONOMER,mg2(1),Homology
STM1945-MONOMER_mod_mg2(1),STM1945-MONOMER,mg2(1),Homology
STM2953-MONOMER_mod_mg2(1),STM2953-MONOMER,mg2(1),Homology
STM3708-MONOMER_mod_zn2(1),STM3708-MONOMER,zn2(1),Homology
STM4236-MONOMER_mod_cd2(1)_mod_zn2(1)_mod_mg2(1)_mod_mn2(1)_mod_cobalt2(1),STM4236-MONOMER,cd2(1) AND zn2(1) AND mg2(1) AND mn2(1) AND cobalt2(1),Homology
STM0805-MONOMER_mod_amp(1),STM0805-MONOMER,amp(1),Homology
STM0805-MONOMER_mod_coo(1),STM0805-MONOMER,coo(1),Homology
STM0805-MONOMER_mod_cosh(1),STM0805-MONOMER,cosh(1),Homology
STM2305-MONOMER_mod_mg2(1),STM2305-MONOMER,mg2(1),Homology
STM0388-MONOMER_mod_mg2(1),STM0388-MONOMER,mg2(1),Homology
STM0388-MONOMER_mod_mn2(1),STM0388-MONOMER,mn2(1),Homology
STM0388-MONOMER_mod_cobalt2(1),STM0388-MONOMER,cobalt2(1),Homology
STM0388-MONOMER_mod_fe2(1),STM0388-MONOMER,fe2(1),Homology
STM0388-MONOMER_mod_ca2(1),STM0388-MONOMER,ca2(1),Homology
STM0388-MONOMER_mod_k(1),STM0388-MONOMER,k(1),Homology
STM0645-MONOMER_mod_mg2(1),STM0645-MONOMER,mg2(1),Homology
STM1909-MONOMER_mod_mg2(1),STM1909-MONOMER,mg2(1),Homology
STM0372-MONOMER_mod_zn2(1),STM0372-MONOMER,zn2(1),Homology
STM2525-MONOMER_mod_4fe4s(1),STM2525-MONOMER,4fe4s(1),Homology
STM3660-MONOMER_mod_mg2(1),STM3660-MONOMER,mg2(1),Homology
STM4188-MONOMER_mod_zn2(1)_mod_cbl1(1),STM4188-MONOMER,zn2(1) AND cbl1(1),Homology
STM1378-MONOMER_mod_mg2(1)_mod_k(1),STM1378-MONOMER,mg2(1) AND k(1),Homology
STM1378-MONOMER_mod_mn2(1)_mod_k(1),STM1378-MONOMER,mn2(1) AND k(1),Homology
STM3250-MONOMER_mod_fe2(1),STM3250-MONOMER,fe2(1),Homology
STM4152-MONOMER_mod_acetyl(1),STM4152-MONOMER,acetyl(1),Homology
STM2474-MONOMER_mod_thmpp(1),STM2474-MONOMER,thmpp(1),Homology
STM1326-MONOMER_mod_mg2(1),STM1326-MONOMER,mg2(1),Homology
STM4382-MONOMER_mod_mn2(1),STM4382-MONOMER,mn2(1),Homology
CPLX1R65-59_mod_mg2(1),CPLX1R65-59,mg2(1),Homology
CPLX1R65-59_mod_mn2(1),CPLX1R65-59,mn2(1),Homology
CPLX1R65-59_mod_cobalt2(1),CPLX1R65-59,cobalt2(1),Homology
CPLX1R65-59_mod_cd2(1),CPLX1R65-59,cd2(1),Homology
CPLX1R65-59_mod_zn2(1),CPLX1R65-59,zn2(1),Homology
CPLX1R65-39_mod_zn2(1),CPLX1R65-39,zn2(1),Homology
CPLX1R65-196_mod_mg2(1),CPLX1R65-196,mg2(1),Homology
STM1310-MONOMER_mod_mg2(1),STM1310-MONOMER,mg2(1),Homology
STM1310-MONOMER_mod_mn2(1),STM1310-MONOMER,mn2(1),Homology
CPLX1R65-18_mod_4fe4s(1)_mod_sheme(1)_mod_fmn(1)_mod_fad(1),CPLX1R65-18,4fe4s(1) AND sheme(1) AND fmn(1) AND fad(1),Homology
STM4366-MONOMER_mod_mg2(1),STM4366-MONOMER,mg2(1),Homology
CPLX1R65-51_mod_4fe4s(1),CPLX1R65-51,4fe4s(1),Homology
CPLX1R65-36_mod_pheme(1)_mod_hemeO(1)_mod_cu2(1),CPLX1R65-36,pheme(1) AND hemeO(1) AND cu2(1),Homology
CPLX1R65-10_mod_mg2(1)_mod_fad(1)_mod_thmpp(1),CPLX1R65-10,mg2(1) AND fad(1) AND thmpp(1),Homology
CPLX1R65-7_mod_pheme(1)_mod_hemed(1),CPLX1R65-7,pheme(1) AND hemed(1),Homology
CPLX1R65-33_mod_fmn(1),CPLX1R65-33,fmn(1),Homology
STM0003-MONOMER_mod_k(1)_mod_mg2(1),STM0003-MONOMER,k(1) AND mg2(1),Homology
CPLX1R65-204_mod_pydx5p(1),CPLX1R65-204,pydx5p(1),Homology
STM4477-MONOMER_mod_zn2(1),STM4477-MONOMER,zn2(1),Homology
CPLX1R65-119_mod_mg2(1)_mod_lipoyl(1),CPLX1R65-119,mg2(1) AND lipoyl(1),Homology
CPLX1R65-141_mod_3fe4s(1)_mod_fad(1)_mod_2fe2s(1)_mod_4fe4s(1),CPLX1R65-141,3fe4s(1) AND fad(1) AND 2fe2s(1) AND 4fe4s(1),Homology
CPLX1R65-30_mod_ni2(1)_mod_4fe4s(1),CPLX1R65-30,ni2(1) AND 4fe4s(1),Homology
CPLX1R65-17_mod_bmocogdp(1),CPLX1R65-17,bmocogdp(1),Homology
CPLX1R65-153_mod_bmocogdp(1)_mod_pheme(2)_mod_4fe4s(3)_mod_3fe4s(1),CPLX1R65-153,bmocogdp(1) AND pheme(2) AND 4fe4s(3) AND 3fe4s(1),Homology
STM3943-MONOMER_mod_fe2(1),STM3943-MONOMER,fe2(1),Homology
CPLX1R65-2_mod_adocbl(1),CPLX1R65-2,adocbl(1),Homology
CPLX1R65-134_mod_fad(1)_mod_k(2),CPLX1R65-134,fad(1) AND k(2),Homology
CPLX1R65-6_mod_pheme(1)_mod_hemed(1),CPLX1R65-6,pheme(1) AND hemed(1),Homology
CPLX1R65-211_mod_pydx5p(1),CPLX1R65-211,pydx5p(1),Homology
CPLX1R65-164_mod_mg2(1),CPLX1R65-164,mg2(1),Homology
CPLX1R65-180_mod_bmocogdp(1),CPLX1R65-180,bmocogdp(1),Homology
STM3295-MONOMER_mod_mg2(1),STM3295-MONOMER,mg2(1),Homology
CPLX1R65-227_mod_mn2(1),CPLX1R65-227,mn2(1),Homology
CPLX1R65-37_mod_mg2(1),CPLX1R65-37,mg2(1),Homology
CPLX1R65-37_mod_mn2(1),CPLX1R65-37,mn2(1),Homology
CPLX1R65-37_mod_cobalt2(1),CPLX1R65-37,cobalt2(1),Homology
CPLX1R65-37_mod_cd2(1),CPLX1R65-37,cd2(1),Homology
CPLX1R65-37_mod_zn2(1),CPLX1R65-37,zn2(1),Homology
CPLX1R65-122_mod_fe2(1)_mod_fad(1),CPLX1R65-122,fe2(1) AND fad(1),Homology
CPLX1R65-145_mod_mg2(1),CPLX1R65-145,mg2(1),Homology
CPLX1R65-145_mod_cobalt2(1),CPLX1R65-145,cobalt2(1),Homology
CPLX1R65-145_mod_fe2(1),CPLX1R65-145,fe2(1),Homology
CPLX1R65-34_mod_pheme(1)_mod_3fe4s(1)_mod_4fe4s(1)_mod_fad(1)_mod_2fe2s(1),CPLX1R65-34,pheme(1) AND 3fe4s(1) AND 4fe4s(1) AND fad(1) AND 2fe2s(1),Homology
CPLX1R65-12_mod_mg2(1)_mod_fe2(1),CPLX1R65-12,mg2(1) AND fe2(1),Homology
STM3905-MONOMER_mod_pydx5p(1),STM3905-MONOMER,pydx5p(1),Homology
CPLX1R65-31_mod_ni2(1)_mod_fe2(1),CPLX1R65-31,ni2(1) AND fe2(1),Homology
CPLX1R65-154_mod_bmocogdp(1)_mod_3fe4s(1)_mod_4fe4s(1),CPLX1R65-154,bmocogdp(1) AND 3fe4s(1) AND 4fe4s(1),Homology
CPLX1R65-170_mod_mg2(1),CPLX1R65-170,mg2(1),Homology
STM0998-MONOMER_mod_pydx5p(1),STM0998-MONOMER,pydx5p(1),Homology
CPLX1R65-40_mod_mg2(1),CPLX1R65-40,mg2(1),Homology
CPLX1R65-40_mod_mn2(1),CPLX1R65-40,mn2(1),Homology
CPLX1R65-40_mod_cobalt2(1),CPLX1R65-40,cobalt2(1),Homology
CPLX1R65-40_mod_cd2(1),CPLX1R65-40,cd2(1),Homology
CPLX1R65-40_mod_zn2(1),CPLX1R65-40,zn2(1),Homology
CPLX1R65-61_mod_fe2(1)_mod_fad(1),CPLX1R65-61,fe2(1) AND fad(1),Homology
CPLX1R65-181_mod_bmocogdp(1),CPLX1R65-181,bmocogdp(1),Homology
STM0181-MONOMER_mod_mg2(1)_mod_k(1),STM0181-MONOMER,mg2(1) AND k(1),Homology
STM0181-MONOMER_mod_mg2(1)_mod_nh4(1),STM0181-MONOMER,mg2(1) AND nh4(1),Homology
STM0181-MONOMER_mod_mn2(1)_mod_k(1),STM0181-MONOMER,mn2(1) AND k(1),Homology
STM0181-MONOMER_mod_mn2(1)_mod_nh4(1),STM0181-MONOMER,mn2(1) AND nh4(1),Homology
CPLX1R65-179_mod_bmocogdp(1),CPLX1R65-179,bmocogdp(1),Homology
CPLX1R65-146_mod_ni2(1),CPLX1R65-146,ni2(1),Homology
CPLX1R65-123_mod_2fe2s(1)_mod_fad(1)_mod_sheme(1),CPLX1R65-123,2fe2s(1) AND fad(1) AND sheme(1),Homology
CPLX1R65-143_mod_bmocogdp(1),CPLX1R65-143,bmocogdp(1),Homology
STM3241-MONOMER_mod_glycyl(1),STM3241-MONOMER,glycyl(1),Homology
CPLX1R65-32_mod_pydx5p(1),CPLX1R65-32,pydx5p(1),Homology
STM3481-MONOMER_mod_mg2(1),STM3481-MONOMER,mg2(1),Homology
CPLX1R65-140_mod_3fe4s(1)_mod_fad(1)_mod_2fe2s(1)_mod_4fe4s(1),CPLX1R65-140,3fe4s(1) AND fad(1) AND 2fe2s(1) AND 4fe4s(1),Homology
STM1712-MONOMER_mod_4fe4s(1),STM1712-MONOMER,4fe4s(1),Homology
CPLX1R65-3_mod_mg2(1),CPLX1R65-3,mg2(1),Homology
CPLX1R65-152_mod_2fe2s(1)_mod_4fe4s(1)_mod_fmn(1),CPLX1R65-152,2fe2s(1) AND 4fe4s(1) AND fmn(1),Homology
CPLX1R65-109_mod_mg2(1)_mod_fad(1)_mod_thmpp(1)_mod_lipoyl(1),CPLX1R65-109,mg2(1) AND fad(1) AND thmpp(1) AND lipoyl(1),Homology
STM2307-MONOMER_mod_hco3(1),STM2307-MONOMER,hco3(1),Homology
STM0784-MONOMER_mod_mg2(1),STM0784-MONOMER,mg2(1),Homology
STM0101-MONOMER_mod_zn2(1),STM0101-MONOMER,zn2(1),Homology
STM3938-MONOMER_mod_dpm(1),STM3938-MONOMER,dpm(1),Homology
STM4326-MONOMER_mod_mg2(1),STM4326-MONOMER,mg2(1),Homology
STM4326-MONOMER_mod_mn2(1),STM4326-MONOMER,mn2(1),Homology
STM4326-MONOMER_mod_cobalt2(1),STM4326-MONOMER,cobalt2(1),Homology
STM3918-MONOMER_mod_mg2(1),STM3918-MONOMER,mg2(1),Homology
STM0208-MONOMER_mod_mg2(1),STM0208-MONOMER,mg2(1),Homology
STM2984-MONOMER_mod_pydx5p(1),STM2984-MONOMER,pydx5p(1),Homology
STM0698-MONOMER_mod_mg2(1),STM0698-MONOMER,mg2(1),Homology
STM1208-MONOMER_mod_mg2(1),STM1208-MONOMER,mg2(1),Homology
STM3095-MONOMER_mod_mg2(1),STM3095-MONOMER,mg2(1),Homology
STM0694-MONOMER_mod_Oxidized(1),STM0694-MONOMER,Oxidized(1),Homology
STM3045-MONOMER_mod_Oxidized(1),STM3045-MONOMER,Oxidized(1),Homology
STM4249-MONOMER_mod_mg2(1),STM4249-MONOMER,mg2(1),Homology
STM0525-MONOMER_mod_mg2(1),STM0525-MONOMER,mg2(1),Homology
STM0525-MONOMER_mod_cobalt2(1),STM0525-MONOMER,cobalt2(1),Homology
STM0525-MONOMER_mod_mn2(1),STM0525-MONOMER,mn2(1),Homology
STM0525-MONOMER_mod_fe2(1),STM0525-MONOMER,fe2(1),Homology
STM0525-MONOMER_mod_ca2(1),STM0525-MONOMER,ca2(1),Homology
STM0112-MONOMER_mod_mg2(1)_mod_mn2(1),STM0112-MONOMER,mg2(1) AND mn2(1),Homology
STM2522-MONOMER_mod_mg2(4),STM2522-MONOMER,mg2(4),Homology
STM4045-MONOMER_mod_k(1)_mod_zn2(1),STM4045-MONOMER,k(1) AND zn2(1),Homology
STM1749-MONOMER_mod_fe2(1),STM1749-MONOMER,fe2(1),Homology
STM3013-MONOMER_mod_pydx5p(1),STM3013-MONOMER,pydx5p(1),Homology
STM0984-MONOMER_mod_mg2(1),STM0984-MONOMER,mg2(1),Homology
STM4414-MONOMER_mod_mg2(1),STM4414-MONOMER,mg2(1),Homology
STM3994-MONOMER_mod_mg2(1),STM3994-MONOMER,mg2(1),Homology
STM3994-MONOMER_mod_mn2(1),STM3994-MONOMER,mn2(1),Homology
STM0537-MONOMER_mod_zn2(1),STM0537-MONOMER,zn2(1),Homology
STM2929-MONOMER_mod_mn2(1),STM2929-MONOMER,mn2(1),Homology
STM1779-MONOMER_mod_mg2(1),STM1779-MONOMER,mg2(1),Homology
STM3920-MONOMER_mod_nad(1),STM3920-MONOMER,nad(1),Homology
STM2384-MONOMER_mod_fmnh2(1),STM2384-MONOMER,fmnh2(1),Homology
STM2384-MONOMER_mod_fadh2(1),STM2384-MONOMER,fadh2(1),Homology
STM4296-MONOMER_mod_pydx5p(1),STM4296-MONOMER,pydx5p(1),Homology
STM3494-MONOMER_mod_mg2(1),STM3494-MONOMER,mg2(1),Homology
STM3862-MONOMER_mod_mg2(1),STM3862-MONOMER,mg2(1),Homology
STM2670-MONOMER_mod_fe2(2),STM2670-MONOMER,fe2(2),Homology
STM3734-MONOMER_mod_mg2(1),STM3734-MONOMER,mg2(1),Homology
STM2205-MONOMER_mod_mg2(1),STM2205-MONOMER,mg2(1),Homology
STM4106-MONOMER_mod_pheme(1),STM4106-MONOMER,pheme(1),Homology
STM2568-MONOMER_mod_zn2(2),STM2568-MONOMER,zn2(2),Homology
STM3702-MONOMER_mod_Oxidized(1),STM3702-MONOMER,Oxidized(1),Homology
STM4090-MONOMER_mod_mg2(1),STM4090-MONOMER,mg2(1),Homology
STM0607-MONOMER_mod_Oxidized(1),STM0607-MONOMER,Oxidized(1),Homology
STM2109-MONOMER_mod_nadp(1),STM2109-MONOMER,nadp(1),Homology
STM3240-MONOMER_mod_4fe4s(1),STM3240-MONOMER,4fe4s(1),Homology
STM1711-MONOMER_mod_mg2(1),STM1711-MONOMER,mg2(1),Homology
STM2074-MONOMER_mod_mg2(1),STM2074-MONOMER,mg2(1),Homology
STM2074-MONOMER_mod_mn2(1),STM2074-MONOMER,mn2(1),Homology
STM4360-MONOMER_mod_mg2(2),STM4360-MONOMER,mg2(2),Homology
STM3917-MONOMER_mod_mg2(3),STM3917-MONOMER,mg2(3),Homology
STM1318-MONOMER_mod_hemed(6),STM1318-MONOMER,hemed(6),Homology
STM2072-MONOMER_mod_mn2(1),STM2072-MONOMER,mn2(1),Homology
STM4248-MONOMER_mod_pydx5p(1),STM4248-MONOMER,pydx5p(1),Homology
STM3078-MONOMER_mod_mn2(2),STM3078-MONOMER,mn2(2),Homology
STM4323-MONOMER_mod_Oxidized(1),STM4323-MONOMER,Oxidized(1),Homology
STM0221-MONOMER_mod_mg2(1),STM0221-MONOMER,mg2(1),Homology
STM3536-MONOMER_mod_mg2(1),STM3536-MONOMER,mg2(1),Homology
STM3913-MONOMER_mod_nh4(1)_mod_mg2(1),STM3913-MONOMER,nh4(1) AND mg2(1),Homology
STM2683-MONOMER_mod_mg2(1),STM2683-MONOMER,mg2(1),Homology
STM2379-MONOMER_mod_fad(1),STM2379-MONOMER,fad(1),Homology
STM3076-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1),STM3076-MONOMER,thmpp(1) AND mn2(1) AND mg2(1),Homology
STM0793-MONOMER_mod_pydx5p(1),STM0793-MONOMER,pydx5p(1),Homology
STM0506-MONOMER_mod_ca2(1),STM0506-MONOMER,ca2(1),Homology
