TU_id,replicon,genes,start,stop,tss,strand,rho_dependent,rnapol
TU1R65-4268_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM2213,STM2212",2311508,2313243,,+,True,STM4165-MONOMER
TU1R65-3151_from_STM4165-MONOMER,AE006468.2,STM0114,133826,133912,,-,True,STM4165-MONOMER
TU1R65-4633_from_STM4165-MONOMER,AE006468.2,STM2968,3117888,3118736,,+,True,STM4165-MONOMER
TU1R65-5775_from_STM4165-MONOMER,AE006468.2,STM1841,1937217,1937456,,+,True,STM4165-MONOMER
TU1R65-3519_from_STM4165-MONOMER,"AE006468.2,AE006468.2,AE006468.2","STM0830,STM0829,STM0828",894745,897013,,-,True,STM4165-MONOMER
TU1R65-3884_from_STM4165-MONOMER,AE006468.2,STM1473,1549668,1550801,,-,True,STM4165-MONOMER
TU1R65-5391_from_STM4165-MONOMER,AE006468.2,STM4436,4680257,4681141,,+,True,STM4165-MONOMER
TU1R65-4252_from_STM4165-MONOMER,AE006468.2,STM2184,2280225,2280944,,+,True,STM4165-MONOMER
TU1R65-3135_from_STM4165-MONOMER,AE006468.2,STM0084,95959,97848,,+,True,STM4165-MONOMER
TU1R65-4617_from_STM4165-MONOMER,AE006468.2,STM2926,3067865,3068491,,-,True,STM4165-MONOMER
TU1R65-5759_from_STM4165-MONOMER,AE006468.2,STM1983,2068086,2068280,,-,True,STM4165-MONOMER
TU1R65-3503_from_STM4165-MONOMER,AE006468.2,STM0792,858263,858739,,-,True,STM4165-MONOMER
TU1R65-4985_from_STM4165-MONOMER,"AE006468.2,AE006468.2,AE006468.2,AE006468.2,AE006468.2","STM3630,STM3629,STM3628,STM3627,STM3626",3810342,3816041,,-,True,STM4165-MONOMER
TU1R65-3868_from_STM4165-MONOMER,AE006468.2,STM1447,1522307,1522636,,+,True,STM4165-MONOMER
TU1R65-5375_from_STM4165-MONOMER,"AE006468.2,AE006468.2,AE006468.2","STM4411,STM4410,STM4409",4646068,4651924,,+,True,STM4165-MONOMER
TU1R65-4236_from_STM4165-MONOMER,AE006468.2,STM2156A,2252641,2253171,,+,True,STM4165-MONOMER
TU1R65-3119_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM0051,STM0050",58946,61084,,+,True,STM4165-MONOMER
TU1R65-4601_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM2877,STM2876",3019863,3022024,,+,True,STM4165-MONOMER
TU1R65-5743_from_STM4165-MONOMER,AE006468.2,STM2170,2267355,2267951,,+,True,STM4165-MONOMER
TU1R65-3487_from_STM4165-MONOMER,AE006468.2,STM0758,822020,822958,,-,True,STM4165-MONOMER
TU1R65-4969_from_STM4165-MONOMER,AE006468.2,STM3599,3771106,3772425,,-,True,STM4165-MONOMER
TU1R65-3852_from_STM4165-MONOMER,"AE006468.2,AE006468.2,AE006468.2,AE006468.2","STM1422,STM1421,STM1420,STM1419",1498735,1501480,,+,True,STM4165-MONOMER
TU1R65-5359_from_STM4165-MONOMER,AE006468.2,STM4377,4619629,4621251,,+,True,STM4165-MONOMER
TU1R65-4220_from_STM4165-MONOMER,AE006468.2,STM2122,2207556,2208197,,-,True,STM4165-MONOMER
TU1R65-3103_from_STM4165-MONOMER,AE006468.2,STM0019,20058,23054,,+,True,STM4165-MONOMER
TU1R65-4585_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM2838,STM2837",2981641,2983372,,+,True,STM4165-MONOMER
TU1R65-5727_from_STM4165-MONOMER,AE006468.2,STM2371,2483594,2484595,,+,True,STM4165-MONOMER
TU1R65-3471_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM0723,STM0722",787339,788823,,+,True,STM4165-MONOMER
TU1R65-4953_from_STM4165-MONOMER,AE006468.2,STM3576,3742456,3744654,,+,True,STM4165-MONOMER
TU1R65-3836_from_STM4165-MONOMER,AE006468.2,STM1378,1459917,1461329,,-,True,STM4165-MONOMER
TU1R65-5343_from_STM4165-MONOMER,AE006468.2,STM4339,4581850,4582383,,-,True,STM4165-MONOMER
TU1R65-4204_from_STM4165-MONOMER,AE006468.2,STM2066,2141567,2143915,,+,True,STM4165-MONOMER
TU1R65-3087_from_STM4165-MONOMER,AE006468.2,STM4599,4856200,4856340,,+,True,STM4165-MONOMER
TU1R65-4569_from_STM4165-MONOMER,AE006468.2,STM2813,2961125,2961655,,+,True,STM4165-MONOMER
TU1R65-5711_from_STM4165-MONOMER,AE006468.2,STM2478,2587867,2589165,,+,True,STM4165-MONOMER
TU1R65-3455_from_STM4165-MONOMER,AE006468.2,STM0695,757812,758105,,-,True,STM4165-MONOMER
TU1R65-4937_from_STM4165-MONOMER,AE006468.2,STM3545,3714123,3715160,,-,True,STM4165-MONOMER
TU1R65-3820_from_STM4165-MONOMER,AE006468.2,STM1350,1430181,1431821,,-,True,STM4165-MONOMER
TU1R65-5327_from_STM4165-MONOMER,AE006468.2,STM4311,4559432,4559890,,+,True,STM4165-MONOMER
TU1R65-4188_from_STM4165-MONOMER,AE006468.2,STM2007,2086918,2088612,,+,True,STM4165-MONOMER
TU1R65-3071_from_STM4165-MONOMER,PSLT064,PSLT064,1,324,,+,True,STM4165-MONOMER
TU1R65-4553_from_STM4165-MONOMER,AE006468.2,STM2779,2926299,2926631,,-,True,STM4165-MONOMER
TU1R65-5695_from_STM4165-MONOMER,AE006468.2,STM2646,2785909,2786292,,-,True,STM4165-MONOMER
TU1R65-3439_from_STM4165-MONOMER,AE006468.2,STM0668,732769,733242,,-,True,STM4165-MONOMER
TU1R65-4921_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM3517,STM3516",3679704,3680242,,-,True,STM4165-MONOMER
TU1R65-3804_from_STM4165-MONOMER,AE006468.2,STM1324,1403727,1404587,,-,True,STM4165-MONOMER
TU1R65-5311_from_STM4165-MONOMER,AE006468.2,STM4284,4524500,4525189,,-,True,STM4165-MONOMER
TU1R65-4172_from_STM4165-MONOMER,AE006468.2,STM1982,2067424,2068047,,+,True,STM4165-MONOMER
TU1R65-3055_from_STM4165-MONOMER,PSLT040,PSLT040,1,768,,-,True,STM4165-MONOMER
TU1R65-4537_from_STM4165-MONOMER,"AE006468.2,AE006468.2,AE006468.2,AE006468.2","STM2753,STM2752,STM2751,STM2750",2889225,2892118,,+,True,STM4165-MONOMER
TU1R65-5679_from_STM4165-MONOMER,AE006468.2,STM2839,2983369,2984889,,-,True,STM4165-MONOMER
TU1R65-3423_from_STM4165-MONOMER,AE006468.2,STM0633,694865,695830,,-,True,STM4165-MONOMER
TU1R65-4905_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM3487,STM3486",3641090,3642756,,-,True,STM4165-MONOMER
TU1R65-3788_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM1294,STM1293",1371106,1372805,,-,True,STM4165-MONOMER
TU1R65-5295_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM4253,STM4252",4472317,4473097,,-,True,STM4165-MONOMER
TU1R65-4156_from_STM4165-MONOMER,AE006468.2,STM1951,2040609,2041361,,-,True,STM4165-MONOMER
TU1R65-3039_from_STM4165-MONOMER,PSLT014,PSLT014,1,876,,-,True,STM4165-MONOMER
TU1R65-4521_from_STM4165-MONOMER,"AE006468.2,AE006468.2,AE006468.2","STM2718,STM2717,STM2716",2860327,2861213,,-,True,STM4165-MONOMER
TU1R65-5663_from_STM4165-MONOMER,AE006468.2,STM3013,3172701,3173963,,-,True,STM4165-MONOMER
TU1R65-3407_from_STM4165-MONOMER,"AE006468.2,AE006468.2,AE006468.2,AE006468.2,AE006468.2","STM0599,STM0598,STM0597,STM0596,STM0595",656258,661095,,+,True,STM4165-MONOMER
TU1R65-4889_from_STM4165-MONOMER,AE006468.2,STM3455,3606322,3606912,,-,True,STM4165-MONOMER
TU1R65-3772_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM1272,STM1271",1351396,1351943,,+,True,STM4165-MONOMER
TU1R65-5279_from_STM4165-MONOMER,AE006468.2,STM4226,4446187,4446597,,+,True,STM4165-MONOMER
TU1R65-4140_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM1925,STM1924",2021133,2022064,,-,True,STM4165-MONOMER
TU1R65-4505_from_STM4165-MONOMER,AE006468.2,STM2686,2825581,2825871,,-,True,STM4165-MONOMER
TU1R65-5647_from_STM4165-MONOMER,AE006468.2,STM3129,3288979,3290463,,+,True,STM4165-MONOMER
TU1R65-3391_from_STM4165-MONOMER,"AE006468.2,AE006468.2,AE006468.2","STM0559,STM0558,STM0557",614807,617725,,-,True,STM4165-MONOMER
TU1R65-4873_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM3407,STM3406",3576943,3578415,,+,True,STM4165-MONOMER
TU1R65-5263_from_STM4165-MONOMER,AE006468.2,STM4185,4405091,4406842,,+,True,STM4165-MONOMER
TU1R65-4124_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM1895,STM1894",1989051,1990681,,-,True,STM4165-MONOMER
TU1R65-4489_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM2665,STM2663",2806662,2808009,,+,True,STM4165-MONOMER
TU1R65-5631_from_STM4165-MONOMER,AE006468.2,STM3246,3414810,3415186,,+,True,STM4165-MONOMER
TU1R65-3375_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM0516,STM0515",576006,577385,,+,True,STM4165-MONOMER
TU1R65-4857_from_STM4165-MONOMER,AE006468.2,STM3376,3547018,3547992,,+,True,STM4165-MONOMER
TU1R65-3740_from_STM4165-MONOMER,AE006468.2,STM1224,1309834,1310844,,-,True,STM4165-MONOMER
TU1R65-5247_from_STM4165-MONOMER,AE006468.2,STM4155,4374291,4374614,,+,True,STM4165-MONOMER
TU1R65-4108_from_STM4165-MONOMER,AE006468.2,STM1869A,1966091,1966378,,-,True,STM4165-MONOMER
TU1R65-4473_from_STM4165-MONOMER,AE006468.2,STM2628,2769630,2770040,,+,True,STM4165-MONOMER
TU1R65-5615_from_STM4165-MONOMER,AE006468.2,STM3442,3596917,3597384,,+,True,STM4165-MONOMER
TU1R65-3359_from_STM4165-MONOMER,AE006468.2,STM0493,552244,553464,,-,True,STM4165-MONOMER
TU1R65-5980_from_STM4165-MONOMER,PSLT073,PSLT073,1,381,,+,True,STM4165-MONOMER
TU1R65-4841_from_STM4165-MONOMER,AE006468.2,STM3349,3516884,3517954,,+,True,STM4165-MONOMER
TU1R65-3724_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM1191,STM1190",1275263,1276009,,+,True,STM4165-MONOMER
TU1R65-5231_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM4128,STM4127",4345592,4346602,,+,True,STM4165-MONOMER
TU1R65-4092_from_STM4165-MONOMER,AE006468.2,STM1847,1943983,1944567,,-,True,STM4165-MONOMER
TU1R65-4457_from_STM4165-MONOMER,"AE006468.2,AE006468.2,AE006468.2,AE006468.2,AE006468.2","STM2596,STM2595,STM2594,STM2593,STM2592",2742147,2746984,,-,True,STM4165-MONOMER
TU1R65-5599_from_STM4165-MONOMER,AE006468.2,STM3552,3722342,3722758,,+,True,STM4165-MONOMER
TU1R65-3343_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM0470,STM0469",526355,526761,,+,True,STM4165-MONOMER
TU1R65-5964_from_STM4165-MONOMER,AE006468.2,STM0171,201410,202072,,-,True,STM4165-MONOMER
TU1R65-4825_from_STM4165-MONOMER,AE006468.2,STM3324,3487666,3487938,,+,True,STM4165-MONOMER
TU1R65-3708_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM1160,STM1159",1246256,1247528,,-,True,STM4165-MONOMER
TU1R65-5215_from_STM4165-MONOMER,AE006468.2,STM4098,4306897,4308687,,-,True,STM4165-MONOMER
TU1R65-4076_from_STM4165-MONOMER,AE006468.2,STM1820,1917759,1918454,,-,True,STM4165-MONOMER
TU1R65-4441_from_STM4165-MONOMER,AE006468.2,STM2560,2702151,2703611,,+,True,STM4165-MONOMER
TU1R65-5583_from_STM4165-MONOMER,AE006468.2,STM3663,3849403,3850227,,-,True,STM4165-MONOMER
TU1R65-3327_from_STM4165-MONOMER,"AE006468.2,AE006468.2,AE006468.2,AE006468.2,AE006468.2","STM0443,STM0442,STM0441,STM0440,STM0439",493355,498148,,-,True,STM4165-MONOMER
TU1R65-5948_from_STM4165-MONOMER,AE006468.2,STM0367,416088,417713,,-,True,STM4165-MONOMER
TU1R65-4809_from_STM4165-MONOMER,AE006468.2,STM3291,3460359,3461423,,-,True,STM4165-MONOMER
TU1R65-3692_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM1131,STM1130",1219449,1221347,,+,True,STM4165-MONOMER
TU1R65-5199_from_STM4165-MONOMER,AE006468.2,STM4071,4280255,4280521,,-,True,STM4165-MONOMER
TU1R65-4060_from_STM4165-MONOMER,AE006468.2,STM1795,1893525,1894850,,+,True,STM4165-MONOMER
TU1R65-4425_from_STM4165-MONOMER,AE006468.2,STM2534,2673995,2674663,,+,True,STM4165-MONOMER
TU1R65-4422_from_STM4165-MONOMER,"AE006468.2,AE006468.2,AE006468.2,AE006468.2","STM2530,STM2529,STM2528,STM2527",2660622,2665318,,-,True,STM4165-MONOMER
TU1R65-5564_from_STM4165-MONOMER,AE006468.2,STM3825,4025344,4026384,,-,True,STM4165-MONOMER
TU1R65-3308_from_STM4165-MONOMER,AE006468.2,STM0403,458886,459467,,-,True,STM4165-MONOMER
TU1R65-5929_from_STM4165-MONOMER,AE006468.2,STM0491,549000,550304,,+,True,STM4165-MONOMER
TU1R65-4790_from_STM4165-MONOMER,AE006468.2,STM3245,3412480,3413418,,-,True,STM4165-MONOMER
TU1R65-3673_from_STM4165-MONOMER,AE006468.2,STM1096,1183625,1184371,,-,True,STM4165-MONOMER
TU1R65-5180_from_STM4165-MONOMER,AE006468.2,STM4032,4240502,4241431,,-,True,STM4165-MONOMER
TU1R65-4041_from_STM4165-MONOMER,AE006468.2,STM1752,1847822,1848730,,-,True,STM4165-MONOMER
TU1R65-4406_from_STM4165-MONOMER,AE006468.2,STM2503,2618584,2620797,,-,True,STM4165-MONOMER
TU1R65-5548_from_STM4165-MONOMER,AE006468.2,STM3998,4204848,4205756,,-,True,STM4165-MONOMER
TU1R65-3292_from_STM4165-MONOMER,AE006468.2,STM0381,434716,435429,,+,True,STM4165-MONOMER
TU1R65-5913_from_STM4165-MONOMER,AE006468.2,STM0615,678026,679264,,+,True,STM4165-MONOMER
TU1R65-4774_from_STM4165-MONOMER,AE006468.2,STM3219,3386262,3388280,,+,True,STM4165-MONOMER
TU1R65-3657_from_STM4165-MONOMER,AE006468.2,STM1070,1160953,1162005,,-,True,STM4165-MONOMER
TU1R65-5164_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM3997,STM3996",4203209,4204835,,+,True,STM4165-MONOMER
TU1R65-4025_from_STM4165-MONOMER,AE006468.2,STM1714,1809786,1812383,,-,True,STM4165-MONOMER
TU1R65-4390_from_STM4165-MONOMER,AE006468.2,STM2475,2585562,2585792,,-,True,STM4165-MONOMER
TU1R65-5532_from_STM4165-MONOMER,AE006468.2,STM4172,4387740,4388195,,-,True,STM4165-MONOMER
TU1R65-3276_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM0345,STM0344",388784,389988,,+,True,STM4165-MONOMER
TU1R65-5897_from_STM4165-MONOMER,AE006468.2,STM0833,899537,900052,,+,True,STM4165-MONOMER
TU1R65-4758_from_STM4165-MONOMER,AE006468.2,STM3186,3348574,3350049,,+,True,STM4165-MONOMER
TU1R65-3641_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM1046,STM1045",1130664,1132106,,+,True,STM4165-MONOMER
TU1R65-5148_from_STM4165-MONOMER,AE006468.2,STM3968,4174877,4175638,,+,True,STM4165-MONOMER
TU1R65-4009_from_STM4165-MONOMER,AE006468.2,STM1691,1782580,1783560,,+,True,STM4165-MONOMER
TU1R65-4374_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM2435,STM2434",2547317,2548419,,-,True,STM4165-MONOMER
TU1R65-5516_from_STM4165-MONOMER,AE006468.2,STM4328,4573273,4574514,,-,True,STM4165-MONOMER
TU1R65-3260_from_STM4165-MONOMER,AE006468.2,STM0315,360204,360818,,+,True,STM4165-MONOMER
TU1R65-5881_from_STM4165-MONOMER,AE006468.2,STM0939,1015863,1017521,,+,True,STM4165-MONOMER
TU1R65-4742_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM3159,STM3158",3319584,3320750,,-,True,STM4165-MONOMER
TU1R65-3628_from_STM4165-MONOMER,AE006468.2,STM1023,1112376,1112693,,+,True,STM4165-MONOMER
TU1R65-5132_from_STM4165-MONOMER,"AE006468.2,AE006468.2,AE006468.2,AE006468.2","STM3938,STM3937,STM3936,STM3935",4141935,4146018,,-,True,STM4165-MONOMER
TU1R65-3993_from_STM4165-MONOMER,AE006468.2,STM1660,1754326,1755120,,+,True,STM4165-MONOMER
TU1R65-5500_from_STM4165-MONOMER,AE006468.2,STM4437,4681197,4681748,,-,True,STM4165-MONOMER
TU1R65-3244_from_STM4165-MONOMER,"AE006468.2,AE006468.2","STM0293,STM0292",337096,338276,,+,True,STM4165-MONOMER
TU1R65-5865_from_STM4165-MONOMER,AE006468.2,STM1134,1224732,1224816,,-,True,STM4165-MONOMER
