Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,replicon
STM3040,STM3040,3199224,3200742,STM3040-MONOMER,AE006468.2
STM1313,STM1313,1392200,1393559,STM1313-MONOMER,AE006468.2
STM0288,STM0288,328955,329477,STM0288-MONOMER,AE006468.2
STM0348,STM0348,391708,391933,STM0348-MONOMER,AE006468.2
STM3501,STM3501,3658267,3659620,STM3501-MONOMER,AE006468.2
PSLT004,PSLT004,0,123,PSLT004-MONOMER,PSLT004
STM2211,STM2211,2310491,2311295,STM2211-MONOMER,AE006468.2
STM4520,STM4520,4775940,4776084,STM4520-MONOMER,AE006468.2
STM3983,STM3983,4189322,4191512,STM3983-MONOMER,AE006468.2
STM1789,STM1789,1888476,1889073,STM1789-MONOMER,AE006468.2
STM4471,STM4471,4713362,4714175,STM4471-MONOMER,AE006468.2
STM2209,STM2209,2309634,2309757,STM2209-MONOMER,AE006468.2
STM0774,STM0774,838375,839524,STM0774-MONOMER,AE006468.2
STM3097,STM3097,3258671,3259088,STM3097-MONOMER,AE006468.2
STM2557,STM2557,2696631,2698176,STM2557-MONOMER,AE006468.2
STM0211,STM0211,247318,247705,STM0211-MONOMER,AE006468.2
STM1221,STM1221,1306764,1307586,STM1221-MONOMER,AE006468.2
STM0367,STM0367,416087,417713,STM0367-MONOMER,AE006468.2
STM1699,STM1699,1791712,1792012,STM1699-MONOMER,AE006468.2
STM4396,STM4396,4633091,4633727,STM4396-MONOMER,AE006468.2
STM3014,STM3014,3174080,3175016,STM3014-MONOMER,AE006468.2
STM3563,STM3563,3731418,3732345,STM3563-MONOMER,AE006468.2
STM0262,STM0262,302152,302875,STM0262-MONOMER,AE006468.2
STM2001,STM2001,2082347,2083145,STM2001-MONOMER,AE006468.2
STM3484,STM3484,3638697,3639534,STM3484-MONOMER,AE006468.2
STM2279,STM2279,2384926,2385181,STM2279-MONOMER,AE006468.2
STM2188,STM2188,2283935,2284946,STM2188-MONOMER,AE006468.2
STM0014,STM0014,15013,15961,STM0014-MONOMER,AE006468.2
STM3960,STM3960,4165141,4165762,STM3960-MONOMER,AE006468.2
STM4055,STM4055,4266551,4267172,STM4055-MONOMER,AE006468.2
STM4449,STM4449,4691465,4691708,STM4449-MONOMER,AE006468.2
STM4215,STM4215,4435589,4436045,STM4215-MONOMER,AE006468.2
STM0747,STM0747,814619,815843,STM0747-MONOMER,AE006468.2
STM4543,STM4543,4802809,4803547,STM4543-MONOMER,AE006468.2
STM2536,STM2536,2676117,2677401,STM2536-MONOMER,AE006468.2
STM1851,STM1851,1950125,1950365,STM1851-MONOMER,AE006468.2
STM1199,STM1199,1282601,1283624,STM1199-MONOMER,AE006468.2
STM0838,STM0838,905038,906631,STM0838-MONOMER,AE006468.2
STM1679,STM1679,1771990,1773604,STM1679-MONOMER,AE006468.2
STM1774,STM1774,1872105,1872495,STM1774-MONOMER,AE006468.2
STM2991,STM2991,3141361,3142615,STM2991-MONOMER,AE006468.2
STM2612,STM2612,2759429,2759882,STM2612-MONOMER,AE006468.2
STM0235,STM0235,278219,278609,STM0235-MONOMER,AE006468.2
STM1721,STM1721,1817401,1818283,STM1721-MONOMER,AE006468.2
STM3461,STM3461,3612132,3612444,STM3461-MONOMER,AE006468.2
STM1295,STM1295,1372900,1374757,STM1295-MONOMER,AE006468.2
STM2164,STM2164,2258899,2260069,STM2164-MONOMER,AE006468.2
STM1630,STM1630,1720144,1720861,STM1630-MONOMER,AE006468.2
STM3936,STM3936,4143133,4144303,STM3936-MONOMER,AE006468.2
STM1768,STM1768,1866715,1868140,STM1768-MONOMER,AE006468.2
STM4428,STM4428,4671204,4672371,STM4428-MONOMER,AE006468.2
STM1574,STM1574,1656802,1658290,STM1574-MONOMER,AE006468.2
STM0730,STM0730,795956,797240,STM0730-MONOMER,AE006468.2
STM3078,STM3078,3239524,3240445,STM3078-MONOMER,AE006468.2
STM2517,STM2517,2648608,2650801,STM2517-MONOMER,AE006468.2
STM1500,STM1500,1579539,1579848,STM1500-MONOMER,AE006468.2
STM1181,STM1181,1263345,1264443,STM1181-MONOMER,AE006468.2
STM0339,STM0339,383580,384342,STM0339-MONOMER,AE006468.2
STM1656,STM1656,1750141,1751125,STM1656-MONOMER,AE006468.2
STM1388,STM1388,1473810,1474023,STM1388-MONOMER,AE006468.2
STM2968,STM2968,3117887,3118736,STM2968-MONOMER,AE006468.2
STM3541,STM3541,3710169,3711510,STM3541-MONOMER,AE006468.2
STM0219,STM0219,257148,257706,STM0219-MONOMER,AE006468.2
STM1325,STM1325,1404693,1404984,STM1325-MONOMER,AE006468.2
STM3442,STM3442,3596916,3597384,STM3442-MONOMER,AE006468.2
STM2260,STM2260,2358899,2359163,STM2260-MONOMER,AE006468.2
STM2140,STM2140,2234010,2234910,STM2140-MONOMER,AE006468.2
STM1268,STM1268,1349610,1349760,STM1268-MONOMER,AE006468.2
STM3915,STM3915,4124848,4125178,STM3915-MONOMER,AE006468.2
STM4035,STM4035,4243223,4243859,STM4035-MONOMER,AE006468.2
STM4406,STM4406,4643333,4643606,STM4406-MONOMER,AE006468.2
STM3490,STM3490,3644764,3645238,STM3490-MONOMER,AE006468.2
STM0705,STM0705,770289,772338,STM0705-MONOMER,AE006468.2
STM4524,STM4524,4777623,4779033,STM4524-MONOMER,AE006468.2
STM2493,STM2493,2606694,2607762,STM2493-MONOMER,AE006468.2
STM3059,STM3059,3220987,3221572,STM3059-MONOMER,AE006468.2
STM1163,STM1163,1248503,1249550,STM1163-MONOMER,AE006468.2
STM0818,STM0818,883689,884685,STM0818-MONOMER,AE006468.2
STM1636,STM1636,1726052,1726733,STM1636-MONOMER,AE006468.2
STM1074,STM1074,1165851,1166298,STM1074-MONOMER,AE006468.2
STM2949,STM2949,3092940,3093303,STM2949-MONOMER,AE006468.2
STM2595,STM2595,2746253,2746592,STM2595-MONOMER,AE006468.2
STM0199,STM0199,235258,235735,STM0199-MONOMER,AE006468.2
STM3275,STM3275,3441265,3442162,STM3275-MONOMER,AE006468.2
STM3426,STM3426,3589420,3589813,STM3426-MONOMER,AE006468.2
STM1265,STM1265,1347518,1348112,STM1265-MONOMER,AE006468.2
STM2120,STM2120,2204988,2206845,STM2120-MONOMER,AE006468.2
STM2901,STM2901,3045269,3045719,STM2901-MONOMER,AE006468.2
STM3886,STM3886,4096556,4097555,STM3886-MONOMER,AE006468.2
STM1743,STM1743,1836617,1837625,STM1743-MONOMER,AE006468.2
STM4386,STM4386,4627453,4628104,STM4386-MONOMER,AE006468.2
STM0839,STM0839,907239,907983,STM0839-MONOMER,AE006468.2
STM0687,STM0687,749536,750943,STM0687-MONOMER,AE006468.2
STM3061,STM3061,3222355,3222904,STM3061-MONOMER,AE006468.2
STM2473,STM2473,2582528,2583479,STM2473-MONOMER,AE006468.2
STM0731,STM0731,797199,797586,STM0731-MONOMER,AE006468.2
STM1141,STM1141,1229316,1229712,STM1141-MONOMER,AE006468.2
STM0315,STM0315,360203,360818,STM0315-MONOMER,AE006468.2
STM1616,STM1616,1705463,1705901,STM1616-MONOMER,AE006468.2
STM0655,STM0655,718200,718908,STM0655-MONOMER,AE006468.2
STM2930,STM2930,3070751,3071462,STM2930-MONOMER,AE006468.2
STM3519,STM3519,3681373,3682591,STM3519-MONOMER,AE006468.2
STM0183,STM0183,213397,213877,STM0183-MONOMER,AE006468.2
STM0565,STM0565,621812,622049,STM0565-MONOMER,AE006468.2
STM3409,STM3409,3579777,3581154,STM3409-MONOMER,AE006468.2
STM2242,STM2242,2343418,2343622,STM2242-MONOMER,AE006468.2
STM2103,STM2103,2185568,2186963,STM2103-MONOMER,AE006468.2
STM0479,STM0479,537932,538868,STM0479-MONOMER,AE006468.2
STM3869,STM3869,4078548,4079019,STM3869-MONOMER,AE006468.2
STM4008,STM4008,4216999,4217428,STM4008-MONOMER,AE006468.2
STM4364,STM4364,4607727,4608732,STM4364-MONOMER,AE006468.2
STM0389,STM0389,441417,441609,STM0389-MONOMER,AE006468.2
STM0662,STM0662,726612,727338,STM0662-MONOMER,AE006468.2
STM4493,STM4493,4741389,4742211,STM4493-MONOMER,AE006468.2
STM2451,STM2451,2561203,2562103,STM2451-MONOMER,AE006468.2
STM4586,STM4586,4842683,4843553,STM4586-MONOMER,AE006468.2
STM1117,STM1117,1203687,1204929,STM1117-MONOMER,AE006468.2
STM0793,STM0793,858796,860086,STM0793-MONOMER,AE006468.2
STM1590,STM1590,1678338,1678854,STM1590-MONOMER,AE006468.2
STM2240,STM2240,2339565,2340555,STM2240-MONOMER,AE006468.2
STM2910,STM2910,3052908,3053289,STM2910-MONOMER,AE006468.2
STM2580,STM2580,2723925,2724831,STM2580-MONOMER,AE006468.2
STM0165,STM0165,194200,194995,STM0165-MONOMER,AE006468.2
STM0290,STM0290,332086,332533,STM0290-MONOMER,AE006468.2
STM3382,STM3382,3552272,3553724,STM3382-MONOMER,AE006468.2
STM1241,STM1241,1329455,1329695,STM1241-MONOMER,AE006468.2
STM2087,STM2087,2167615,2168617,STM2087-MONOMER,AE006468.2
STM4444,STM4444,4685782,4686427,STM4444-MONOMER,AE006468.2
STM3852,STM3852,4059252,4059918,STM3852-MONOMER,AE006468.2
STM1718,STM1718,1815120,1815711,STM1718-MONOMER,AE006468.2
STM4344,STM4344,4586110,4587088,STM4344-MONOMER,AE006468.2
STM2142,STM2142,2236268,2237540,STM2142-MONOMER,AE006468.2
STM0641,STM0641,703957,704425,STM0641-MONOMER,AE006468.2
STM3041,STM3041,3200751,3201633,STM3041-MONOMER,AE006468.2
STM2430,STM2430,2543229,2544201,STM2430-MONOMER,AE006468.2
STM0077,STM0077,90460,91747,STM0077-MONOMER,AE006468.2
STM1100,STM1100,1187493,1187934,STM1100-MONOMER,AE006468.2
STM0289,STM0289,329873,332063,STM0289-MONOMER,AE006468.2
STM1570,STM1570,1650434,1653482,STM1570-MONOMER,AE006468.2
STM2184,STM2184,2280224,2280944,STM2184-MONOMER,AE006468.2
STM2891,STM2891,3034341,3035253,STM2891-MONOMER,AE006468.2
STM3502,STM3502,3659616,3660336,STM3502-MONOMER,AE006468.2
STM0143,STM0143,166318,167704,STM0143-MONOMER,AE006468.2
STM0259,STM0259,299097,299868,STM0259-MONOMER,AE006468.2
STM3359,STM3359,3526682,3527621,STM3359-MONOMER,AE006468.2
STM2214,STM2214,2313656,2314229,STM2214-MONOMER,AE006468.2
STM2070,STM2070,2148427,2149252,STM2070-MONOMER,AE006468.2
STM1696,STM1696,1788153,1788960,STM1696-MONOMER,AE006468.2
STM3831,STM3831,4034217,4035063,STM3831-MONOMER,AE006468.2
STM3984,STM3984,4191701,4193033,STM3984-MONOMER,AE006468.2
STM4326,STM4326,4570960,4572397,STM4326-MONOMER,AE006468.2
STM2554,STM2554,2692346,2693486,STM2554-MONOMER,AE006468.2
STM0621,STM0621,683831,685361,STM0621-MONOMER,AE006468.2
STM4473,STM4473,4715003,4715507,STM4473-MONOMER,AE006468.2
STM1081,STM1081,1172159,1172708,STM1081-MONOMER,AE006468.2
STM4468,STM4468,4711238,4711691,STM4468-MONOMER,AE006468.2
STM1551,STM1551,1626831,1627080,STM1551-MONOMER,AE006468.2
STM0775,STM0775,839526,840573,STM0775-MONOMER,AE006468.2
STM2874,STM2874,3016348,3017527,STM2874-MONOMER,AE006468.2
STM2205,STM2205,2305284,2306223,STM2205-MONOMER,AE006468.2
STM0126,STM0126,147399,148716,STM0126-MONOMER,AE006468.2
STM2558,STM2558,2698536,2699868,STM2558-MONOMER,AE006468.2
STM3341,STM3341,3510053,3510554,STM3341-MONOMER,AE006468.2
STM0280,STM0280,319231,319768,STM0280-MONOMER,AE006468.2
STM2046,STM2046,2123319,2123802,STM2046-MONOMER,AE006468.2
STM1222,STM1222,1307667,1308714,STM1222-MONOMER,AE006468.2
STM3814,STM3814,4013926,4015858,STM3814-MONOMER,AE006468.2
STM1713,STM1713,1808400,1809375,STM1713-MONOMER,AE006468.2
STM4306,STM4306,4554338,4554965,STM4306-MONOMER,AE006468.2
STM1700,STM1700,1792129,1792918,STM1700-MONOMER,AE006468.2
STM0605,STM0605,666644,667880,STM0605-MONOMER,AE006468.2
STM2576,STM2576,2721690,2721951,STM2576-MONOMER,AE006468.2
STM1062,STM1062,1151992,1153900,STM1062-MONOMER,AE006468.2
STM3015,STM3015,3174987,3175695,STM3015-MONOMER,AE006468.2
STM1530,STM1530,1606407,1607526,STM1530-MONOMER,AE006468.2
STM4489,STM4489,4731980,4735496,STM4489-MONOMER,AE006468.2
STM2854,STM2854,2999801,3000158,STM2854-MONOMER,AE006468.2
STM0263,STM0263,302871,303339,STM0263-MONOMER,AE006468.2
STM0110,STM0110,129056,129662,STM0110-MONOMER,AE006468.2
STM2233,STM2233,2334011,2334455,STM2233-MONOMER,AE006468.2
STM2026,STM2026,2105207,2105999,STM2026-MONOMER,AE006468.2
STM3485,STM3485,3639714,3640992,STM3485-MONOMER,AE006468.2
STM3324,STM3324,3487665,3487938,STM3324-MONOMER,AE006468.2
STM0310,STM0310,355281,355860,STM0310-MONOMER,AE006468.2
STM3793,STM3793,3993602,3994523,STM3793-MONOMER,AE006468.2
STM2189,STM2189,2284961,2286482,STM2189-MONOMER,AE006468.2
STM0585,STM0585,641560,643816,STM0585-MONOMER,AE006468.2
STM1737,STM1737,1831253,1831982,STM1737-MONOMER,AE006468.2
STM4292,STM4292,4533734,4534403,STM4292-MONOMER,AE006468.2
STM3961,STM3961,4165872,4166889,STM3961-MONOMER,AE006468.2
STM1044,STM1044,1130040,1130574,STM1044-MONOMER,AE006468.2
STM2591,STM2591,2741402,2742002,STM2591-MONOMER,AE006468.2
STM1510,STM1510,1587978,1588665,STM1510-MONOMER,AE006468.2
STM4450,STM4450,4691697,4691982,STM4450-MONOMER,AE006468.2
STM2836,STM2836,2981083,2981443,STM2836-MONOMER,AE006468.2
STM4512,STM4512,4766110,4767283,STM4512-MONOMER,AE006468.2
STM0091,STM0091,103480,104470,STM0091-MONOMER,AE006468.2
STM0748,STM0748,815966,817259,STM0748-MONOMER,AE006468.2
STM1997,STM1997,2079888,2081157,STM1997-MONOMER,AE006468.2
STM2256,STM2256,2354293,2354743,STM2256-MONOMER,AE006468.2
STM3308,STM3308,3476214,3476508,STM3308-MONOMER,AE006468.2
STM2537,STM2537,2677647,2677848,STM2537-MONOMER,AE006468.2
STM3770,STM3770,3970525,3971275,STM3770-MONOMER,AE006468.2
STM0334,STM0334,377573,377846,STM0334-MONOMER,AE006468.2
STM0563,STM0563,619260,620115,STM0563-MONOMER,AE006468.2
STM1200,STM1200,1283613,1284255,STM1200-MONOMER,AE006468.2
STM4273,STM4273,4511523,4513173,STM4273-MONOMER,AE006468.2
STM1764,STM1764,1858406,1862150,STM1764-MONOMER,AE006468.2
STM1028,STM1028,1115212,1115665,STM1028-MONOMER,AE006468.2
STM1680,STM1680,1773793,1774522,STM1680-MONOMER,AE006468.2
STM1490,STM1490,1567090,1568380,STM1490-MONOMER,AE006468.2
STM2608,STM2608,2755587,2757519,STM2608-MONOMER,AE006468.2
STM2811,STM2811,2958283,2959279,STM2811-MONOMER,AE006468.2
STM2992,STM2992,3142847,3144179,STM2992-MONOMER,AE006468.2
STM0068,STM0068,80547,80943,STM0068-MONOMER,AE006468.2
STM4538,STM4538,4796644,4797481,STM4538-MONOMER,AE006468.2
STM1975,STM1975,2063059,2063527,STM1975-MONOMER,AE006468.2
STM0236,STM0236,278671,279964,STM0236-MONOMER,AE006468.2
STM3286,STM3286,3453616,3456295,STM3286-MONOMER,AE006468.2
STM2275,STM2275,2379347,2380232,STM2275-MONOMER,AE006468.2
STM0543,STM0543,604117,604675,STM0543-MONOMER,AE006468.2
STM3464,STM3464,3613975,3614845,STM3464-MONOMER,AE006468.2
STM3743,STM3743,3936197,3936887,STM3743-MONOMER,AE006468.2
STM0361,STM0361,410166,411177,STM0361-MONOMER,AE006468.2
STM4246,STM4246,4466606,4468022,STM4246-MONOMER,AE006468.2
STM2165,STM2165,2260072,2260990,STM2165-MONOMER,AE006468.2
STM1012,STM1012,1105052,1105463,STM1012-MONOMER,AE006468.2
STM1784,STM1784,1881811,1882903,STM1784-MONOMER,AE006468.2
STM1467,STM1467,1540802,1541978,STM1467-MONOMER,AE006468.2
STM3937,STM3937,4144324,4145065,STM3937-MONOMER,AE006468.2
STM2788,STM2788,2936027,2937542,STM2788-MONOMER,AE006468.2
STM2626,STM2626,2767862,2768846,STM2626-MONOMER,AE006468.2
STM0050,STM0050,58945,60148,STM0050-MONOMER,AE006468.2
STM4429,STM4429,4672431,4673232,STM4429-MONOMER,AE006468.2
STM1957,STM1957,2045731,2046190,STM1957-MONOMER,AE006468.2
STM4561,STM4561,4815896,4816514,STM4561-MONOMER,AE006468.2
STM3261,STM3261,3430321,3431365,STM3261-MONOMER,AE006468.2
STM0732,STM0732,797994,798384,STM0732-MONOMER,AE006468.2
STM0523,STM0523,583960,585322,STM0523-MONOMER,AE006468.2
STM2295,STM2295,2402595,2403021,STM2295-MONOMER,AE006468.2
STM3725,STM3725,3920635,3921115,STM3725-MONOMER,AE006468.2
STM2519,STM2519,2651456,2652929,STM2519-MONOMER,AE006468.2
STM4230,STM4230,4450895,4452005,STM4230-MONOMER,AE006468.2
STM0385,STM0385,438129,439242,STM0385-MONOMER,AE006468.2
STM0994,STM0994,1080211,1084678,STM0994-MONOMER,AE006468.2
STM1182,STM1182,1264442,1265393,STM1182-MONOMER,AE006468.2
STM2763,STM2763,2905478,2906075,STM2763-MONOMER,AE006468.2
STM1802,STM1802,1901598,1902669,STM1802-MONOMER,AE006468.2
STM1449,STM1449,1523477,1524752,STM1449-MONOMER,AE006468.2
STM1657,STM1657,1751270,1752425,STM1657-MONOMER,AE006468.2
STM0030,STM0030,33363,34368,STM0030-MONOMER,AE006468.2
STM1332,STM1332,1410077,1411301,STM1332-MONOMER,AE006468.2
STM1931,STM1931,2026128,2026686,STM1931-MONOMER,AE006468.2
STM2969,STM2969,3118848,3120213,STM2969-MONOMER,AE006468.2
STM3244,STM3244,3411392,3412382,STM3244-MONOMER,AE006468.2
STM0877,STM0877,948387,949500,STM0877-MONOMER,AE006468.2
STM0502,STM0502,562488,563166,STM0502-MONOMER,AE006468.2
STM0220,STM0220,257846,259043,STM0220-MONOMER,AE006468.2
STM3708,STM3708,3902893,3903919,STM3708-MONOMER,AE006468.2
STM4090,STM4090,4298166,4299096,STM4090-MONOMER,AE006468.2
STM4206,STM4206,4426931,4427294,STM4206-MONOMER,AE006468.2
STM3443,STM3443,3597380,3597857,STM3443-MONOMER,AE006468.2
STM0973,STM0973,1055098,1057381,STM0973-MONOMER,AE006468.2
STM3601,STM3601,3773387,3774365,STM3601-MONOMER,AE006468.2
STM2738,STM2738,2876182,2876815,STM2738-MONOMER,AE006468.2
STM2141,STM2141,2234962,2236015,STM2141-MONOMER,AE006468.2
STM1430,STM1430,1507910,1508936,STM1430-MONOMER,AE006468.2
STM3137,STM3137,3298913,3300326,STM3137-MONOMER,AE006468.2
STM0004,STM0004,3733,5020,STM0004-MONOMER,AE006468.2
STM3917,STM3917,4125596,4126856,STM3917-MONOMER,AE006468.2
STM1913,STM1913,2008208,2010287,STM1913-MONOMER,AE006468.2
PSLT042,PSLT042,0,1038,PSLT042-MONOMER,PSLT042
STM3214,STM3214,3379165,3379933,STM3214-MONOMER,AE006468.2
STM4408,STM4408,4645216,4645855,STM4408-MONOMER,AE006468.2
STM0483,STM0483,540244,540796,STM0483-MONOMER,AE006468.2
STM2668,STM2668,2809380,2810289,STM2668-MONOMER,AE006468.2
STM3685,STM3685,3875278,3877195,STM3685-MONOMER,AE006468.2
STM0706,STM0706,772358,774038,STM0706-MONOMER,AE006468.2
STM2398,STM2398,2510499,2511693,STM2398-MONOMER,AE006468.2
STM4108,STM4108,4322715,4323819,STM4108-MONOMER,AE006468.2
STM4182,STM4182,4400853,4401783,STM4182-MONOMER,AE006468.2
STM2495,STM2495,2609472,2609832,STM2495-MONOMER,AE006468.2
STM0952,STM0952,1029347,1030259,STM0952-MONOMER,AE006468.2
STM3622,STM3622,3804675,3806247,STM3622-MONOMER,AE006468.2
STM2721,STM2721,2863062,2863896,STM2721-MONOMER,AE006468.2
STM1165,STM1165,1250339,1250987,STM1165-MONOMER,AE006468.2
STM1412,STM1412,1492219,1493236,STM1412-MONOMER,AE006468.2
STM3158,STM3158,3319583,3320009,STM3158-MONOMER,AE006468.2
PSLT098,PSLT098,0,294,PSLT098-MONOMER,PSLT098
STM1638,STM1638,1729108,1729546,STM1638-MONOMER,AE006468.2
STM1892,STM1892,1987383,1988190,STM1892-MONOMER,AE006468.2
PSLT059,PSLT059,0,681,PSLT059-MONOMER,PSLT059
STM3195,STM3195,3357857,3358511,STM3195-MONOMER,AE006468.2
STM2950,STM2950,3093390,3094188,STM2950-MONOMER,AE006468.2
STM0458,STM0458,515100,516156,STM0458-MONOMER,AE006468.2
STM2687,STM2687,2825860,2826337,STM2687-MONOMER,AE006468.2
STM3667,STM3667,3854620,3855421,STM3667-MONOMER,AE006468.2
STM0200,STM0200,235734,236265,STM0200-MONOMER,AE006468.2
STM2368,STM2368,2480460,2481273,STM2368-MONOMER,AE006468.2
STM4127,STM4127,4345591,4346227,STM4127-MONOMER,AE006468.2
STM4157,STM4157,4375362,4376373,STM4157-MONOMER,AE006468.2
STM3427,STM3427,3589846,3590152,STM3427-MONOMER,AE006468.2
STM0928,STM0928,1002090,1003329,STM0928-MONOMER,AE006468.2
STM3642,STM3642,3829363,3829945,STM3642-MONOMER,AE006468.2
STM2705,STM2705,2853411,2854029,STM2705-MONOMER,AE006468.2
STM2121,STM2121,2206883,2207465,STM2121-MONOMER,AE006468.2
STM1395,STM1395,1481866,1483078,STM1395-MONOMER,AE006468.2
STM3176,STM3176,3340260,3340653,STM3176-MONOMER,AE006468.2
PSLT080,PSLT080,0,741,PSLT080-MONOMER,PSLT080
STM3888,STM3888,4098959,4099664,STM3888-MONOMER,AE006468.2
STM1871,STM1871,1967022,1967919,STM1871-MONOMER,AE006468.2
STM4066,STM4066,4276961,4277921,STM4066-MONOMER,AE006468.2
STM3890,STM3890,4101771,4101844,STM3890-tRNA,AE006468.2
STM4387,STM4387,4628113,4628968,STM4387-MONOMER,AE006468.2
STM0440,STM0440,494256,494586,STM0440-MONOMER,AE006468.2
STM2990,STM2990,3141175,3141249,STM2990-tRNA,AE006468.2
STM2467,STM2467,2576554,2577358,STM2467-MONOMER,AE006468.2
STM0689,STM0689,751373,752678,STM0689-MONOMER,AE006468.2
STM2350,STM2350,2461184,2462078,STM2350-MONOMER,AE006468.2
STM2052,STM2052,2127623,2128736,STM2052-MONOMER,AE006468.2
STM1942,STM1942,2035362,2035446,STM1942-tRNA,AE006468.2
STM2474,STM2474,2583498,2585499,STM2474-MONOMER,AE006468.2
STM0912,STM0912,983265,985452,STM0912-MONOMER,AE006468.2
STM0751,STM0751,818777,818850,STM0751-tRNA,AE006468.2
STM0250,STM0250,290800,290874,STM0250-tRNA,AE006468.2
STM1142,STM1142,1229716,1230367,STM1142-MONOMER,AE006468.2
STM1371,STM1371,1454186,1454933,STM1371-MONOMER,AE006468.2
STM4353,STM4353,4596659,4596732,STM4353-tRNA,AE006468.2
STM3991,STM3991,4198128,4201123,STM3991-rRNA,AE006468.2
STM1617,STM1617,1705912,1706545,STM1617-MONOMER,AE006468.2
STM1844,STM1844,1940055,1940937,STM1844-MONOMER,AE006468.2
STM3634,STM3634,3820423,3820497,STM3634-tRNA,AE006468.2
STM2825,STM2825,2970559,2970649,STM2825-tRNA,AE006468.2
STM2931,STM2931,3071480,3071792,STM2931-MONOMER,AE006468.2
STM0424,STM0424,477416,477659,STM0424-MONOMER,AE006468.2
STM2419,STM2419,2532151,2532224,STM2419-tRNA,AE006468.2
STM2047,STM2047,2123801,2124434,STM2047-MONOMER,AE006468.2
STM0184,STM0184,213873,215292,STM0184-MONOMER,AE006468.2
STM2330,STM2330,2440123,2441062,STM2330-MONOMER,AE006468.2
STM1757,STM1757,1852563,1852645,STM1757-tRNA,AE006468.2
STM0677,STM0677,738454,738526,STM0677-tRNA,AE006468.2
