Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
SYNPCC7942_0187-MONOMER	Membrane	SYNPCC7942_RS00950()	Membrane	s
SYNPCC7942_0539-MONOMER	Membrane	SYNPCC7942_RS02740()	Membrane	s
SYNPCC7942_0155-MONOMER	Membrane	SYNPCC7942_RS00785()	Membrane	s
SYNPCC7942_0523-MONOMER	Membrane	SYNPCC7942_RS02660()	Membrane	s
SYNPCC7942_1997-MONOMER	Membrane	SYNPCC7942_RS10125()	Membrane	s
SYNPCC7942_1246-MONOMER	Membrane	SYNPCC7942_RS06385()	Membrane	s
SYNPCC7942_0122-MONOMER	Inner_Membrane	SYNPCC7942_RS00620()	Inner_Membrane	s
SYNPCC7942_0491-MONOMER	Membrane	SYNPCC7942_RS02500()	Membrane	s
SYNPCC7942_0858-MONOMER	Membrane	SYNPCC7942_RS04425()	Membrane	s
SYNPCC7942_1230-MONOMER	Inner_Membrane	SYNPCC7942_RS06305()	Inner_Membrane	s
SYNPCC7942_2595-MONOMER	Membrane	SYNPCC7942_RS13220()	Membrane	s
SYNPCC7942_0824-MONOMER	Inner_Membrane	SYNPCC7942_RS04260()	Inner_Membrane	s
SYNPCC7942_2579-MONOMER	Membrane	SYNPCC7942_RS13130()	Membrane	s
SYNPCC7942_2195-MONOMER	Membrane	SYNPCC7942_RS11150()	Membrane	s
SYNPCC7942_1917-MONOMER	Membrane	SYNPCC7942_RS09730()	Membrane	s
SYNPCC7942_0792-MONOMER	Membrane	SYNPCC7942_RS04100()	Membrane	s
SYNPCC7942_1532-MONOMER	Inner_Membrane	SYNPCC7942_RS07830()	Inner_Membrane	s
SYNPCC7942_0010-MONOMER	Membrane	SYNPCC7942_RS00050()	Membrane	s
SYNPCC7942_0379-MONOMER	Membrane	SYNPCC7942_RS01930()	Membrane	s
SYNPCC7942_1869-MONOMER	Inner_Membrane	SYNPCC7942_RS09485()	Inner_Membrane	s
SYNPCC7942_2131-MONOMER	Periplasm	SYNPCC7942_RS10805()	Periplasm	s
SYNPCC7942_2499-MONOMER	Membrane	SYNPCC7942_RS12680()	Membrane	s
SYNPCC7942_2483-MONOMER	Membrane	SYNPCC7942_RS12610()	Membrane	s
SYNPCC7942_1821-MONOMER	Membrane	SYNPCC7942_RS09245()	Membrane	s
SYNPCC7942_2451-MONOMER	Membrane	SYNPCC7942_RS12455()	Membrane	s
SYNPCC7942_0680-MONOMER	Membrane	SYNPCC7942_RS03485()	Membrane	s
SYNPCC7942_0299-MONOMER	Membrane	SYNPCC7942_RS01525()	Membrane	s
SYNPCC7942_0664-MONOMER	Inner_Membrane	SYNPCC7942_RS03400()	Inner_Membrane	s
SYNPCC7942_1015-MONOMER	Membrane	SYNPCC7942_RS05215()	Membrane	s
SYNPCC7942_1371-MONOMER	Inner_Membrane	SYNPCC7942_RS07015()	Inner_Membrane	s
SYNPCC7942_0248-MONOMER	Inner_Membrane	SYNPCC7942_RS01265()	Inner_Membrane	s
SYNPCC7942_2368-MONOMER	Membrane	SYNPCC7942_RS12035()	Membrane	s
SYNPCC7942_1722-MONOMER	Periplasm	SYNPCC7942_RS08765()	Periplasm	s
SYNPCC7942_1339-MONOMER	Membrane	SYNPCC7942_RS06845()	Membrane	s
SYNPCC7942_0200-MONOMER	Membrane	SYNPCC7942_RS01015()	Membrane	s
SYNPCC7942_1690-MONOMER	Membrane	SYNPCC7942_1690()	Membrane	s
SYNPCC7942_0935-MONOMER	Inner_Membrane	SYNPCC7942_RS04810()	Inner_Membrane	s
SYNPCC7942_1307-MONOMER	Inner_Membrane	SYNPCC7942_RS06685()	Inner_Membrane	s
SYNPCC7942_0184-MONOMER	Membrane	SYNPCC7942_RS00935()	Membrane	s
SYNPCC7942_1658-MONOMER	Membrane	SYNPCC7942_RS08455()	Membrane	s
SYNPCC7942_2026-MONOMER	Membrane	SYNPCC7942_RS10280()	Membrane	s
SYNPCC7942_1275-MONOMER	Membrane	SYNPCC7942_RS06530()	Membrane	s
SYNPCC7942_0152-MONOMER	Inner_Membrane	SYNPCC7942_RS00770()	Inner_Membrane	s
SYNPCC7942_1642-MONOMER	Membrane	SYNPCC7942_RS08375()	Membrane	s
SYNPCC7942_1610-MONOMER	Inner_Membrane	SYNPCC7942_RS08215()	Inner_Membrane	s
SYNPCC7942_0087-MONOMER	Membrane	SYNPCC7942_RS00430()	Membrane	s
SYNPCC7942_1578-MONOMER	Inner_Membrane	SYNPCC7942_RS08060()	Inner_Membrane	s
SYNPCC7942_0821-MONOMER	Periplasm	SYNPCC7942_RS04245()	Periplasm	s
SYNPCC7942_2576-MONOMER	Membrane	SYNPCC7942_RS13115()	Membrane	s
SYNPCC7942_1179-MONOMER	Membrane	SYNPCC7942_RS06040()	Membrane	s
SYNPCC7942_1163-MONOMER	Membrane	SYNPCC7942_RS05960()	Membrane	s
SYNPCC7942_0023-MONOMER	Inner_Membrane	SYNPCC7942_RS00120()	Inner_Membrane	s
SYNPCC7942_0392-MONOMER	Membrane	SYNPCC7942_RS02000()	Membrane	s
SYNPCC7942_2128-MONOMER	Inner_Membrane	SYNPCC7942_RS10790()	Inner_Membrane	s
SYNPCC7942_0360-MONOMER	Inner_Membrane	SYNPCC7942_RS01835()	Inner_Membrane	s
SYNPCC7942_1464-MONOMER	Membrane	SYNPCC7942_RS07490()	Membrane	s
SYNPCC7942_1083-MONOMER	Membrane	SYNPCC7942_RS05560()	Membrane	s
SYNPCC7942_0296-MONOMER	Membrane	SYNPCC7942_RS01510()	Membrane	s
SYNPCC7942_1786-MONOMER	Membrane	SYNPCC7942_RS09075()	Membrane	s
SYNPCC7942_1031-MONOMER	Membrane	SYNPCC7942_1031()	Membrane	s
SYNPCC7942_1400-MONOMER	Membrane	SYNPCC7942_RS07165()	Membrane	s
SYNPCC7942_1767-MONOMER	Inner_Membrane	SYNPCC7942_RS08980()	Inner_Membrane	s
SYNPCC7942_0629-MONOMER	Membrane	SYNPCC7942_RS03230()	Membrane	s
SYNPCC7942_0980-MONOMER	Inner_Membrane	SYNPCC7942_RS05035()	Inner_Membrane	s
SYNPCC7942_0948-MONOMER	Inner_Membrane	SYNPCC7942_RS04875()	Inner_Membrane	s
SYNPCC7942_0197-MONOMER	Membrane	SYNPCC7942_RS01000()	Membrane	s
SYNPCC7942_1687-MONOMER	Inner_Membrane	SYNPCC7942_RS08595()	Inner_Membrane	s
SYNPCC7942_2055-MONOMER	Membrane	SYNPCC7942_RS10425()	Membrane	s
SYNPCC7942_2317-MONOMER	Inner_Membrane	SYNPCC7942_RS11780()	Inner_Membrane	s
SYNPCC7942_1671-MONOMER	Inner_Membrane	SYNPCC7942_RS08515()	Inner_Membrane	s
SYNPCC7942_0549-MONOMER	Membrane	SYNPCC7942_RS02795()	Membrane	s
SYNPCC7942_0165-MONOMER	Membrane	SYNPCC7942_RS00835()	Membrane	s
SYNPCC7942_1639-MONOMER	Membrane	SYNPCC7942_RS08360()	Membrane	s
SYNPCC7942_2269-MONOMER	Membrane	SYNPCC7942_RS11530()	Membrane	s
SYNPCC7942_1623-MONOMER	Membrane	SYNPCC7942_RS08280()	Membrane	s
SYNPCC7942_1991-MONOMER	Inner_Membrane	SYNPCC7942_RS10095()	Inner_Membrane	s
SYNPCC7942_0868-MONOMER	Membrane	SYNPCC7942_RS04475()	Membrane	s
SYNPCC7942_B2622-MONOMER	Inner_Membrane	SYNPCC7942_RS13420()	Inner_Membrane	s
SYNPCC7942_1607-MONOMER	Membrane	SYNPCC7942_RS08200()	Membrane	s
SYNPCC7942_1975-MONOMER	Inner_Membrane	SYNPCC7942_RS10015()	Inner_Membrane	s
SYNPCC7942_1224-MONOMER	Membrane	SYNPCC7942_RS06270()	Membrane	s
SYNPCC7942_1943-MONOMER	Membrane	SYNPCC7942_RS09860()	Membrane	s
SYNPCC7942_2573-MONOMER	Inner_Membrane	SYNPCC7942_RS13075()	Inner_Membrane	s
SYNPCC7942_2189-MONOMER	Membrane	SYNPCC7942_2189()	Membrane	s
SYNPCC7942_0421-MONOMER	Membrane	SYNPCC7942_RS02150()	Membrane	s
SYNPCC7942_1526-MONOMER	Membrane	SYNPCC7942_RS07800()	Membrane	s
SYNPCC7942_1144-MONOMER	Inner_Membrane	SYNPCC7942_RS05855()	Inner_Membrane	s
SYNPCC7942_2141-MONOMER	Membrane	SYNPCC7942_RS10870()	Membrane	s
SYNPCC7942_2125-MONOMER	Membrane	SYNPCC7942_RS10775()	Membrane	s
SYNPCC7942_0357-MONOMER	Membrane	SYNPCC7942_RS01820()	Membrane	s
SYNPCC7942_2109-MONOMER	Membrane	SYNPCC7942_RS10690()	Membrane	s
SYNPCC7942_2461-MONOMER	Membrane	SYNPCC7942_RS12510()	Membrane	s
SYNPCC7942_1080-MONOMER	Inner_Membrane	SYNPCC7942_RS05545()	Inner_Membrane	s
SYNPCC7942_1815-MONOMER	Membrane	SYNPCC7942_RS09215()	Membrane	s
SYNPCC7942_2445-MONOMER	Inner_Membrane	SYNPCC7942_RS12425()	Inner_Membrane	s
SYNPCC7942_0309-MONOMER	Membrane	SYNPCC7942_RS01575()	Membrane	s
SYNPCC7942_2429-MONOMER	Inner_Membrane	SYNPCC7942_RS12340()	Inner_Membrane	s
SYNPCC7942_1413-MONOMER	Inner_Membrane	SYNPCC7942_RS07230()	Inner_Membrane	s
SYNPCC7942_1783-MONOMER	Inner_Membrane	SYNPCC7942_RS09060()	Inner_Membrane	s
SYNPCC7942_0658-MONOMER	Membrane	SYNPCC7942_RS03370()	Membrane	s
SYNPCC7942_0642-MONOMER	Membrane	SYNPCC7942_RS03295()	Membrane	s
SYNPCC7942_2394-MONOMER	Membrane	SYNPCC7942_RS12165()	Membrane	s
SYNPCC7942_1009-MONOMER	Membrane	SYNPCC7942_1009()	Membrane	s
SYNPCC7942_0993-MONOMER	Membrane	SYNPCC7942_RS05100()	Membrane	s
SYNPCC7942_1365-MONOMER	Inner_Membrane	SYNPCC7942_RS06985()	Inner_Membrane	s
SYNPCC7942_0242-MONOMER	Inner_Membrane	SYNPCC7942_RS01235()	Inner_Membrane	s
SYNPCC7942_0610-MONOMER	Inner_Membrane	SYNPCC7942_RS03130()	Inner_Membrane	s
SYNPCC7942_0226-MONOMER	Inner_Membrane	SYNPCC7942_RS01150()	Inner_Membrane	s
SYNPCC7942_1716-MONOMER	Membrane	SYNPCC7942_RS08730()	Membrane	s
SYNPCC7942_2084-MONOMER	Membrane	SYNPCC7942_RS10565()	Membrane	s
SYNPCC7942_2052-MONOMER	Inner_Membrane	SYNPCC7942_RS10410()	Inner_Membrane	s
SYNPCC7942_1668-MONOMER	Inner_Membrane	SYNPCC7942_RS08505()	Inner_Membrane	s
SYNPCC7942_0546-MONOMER	Membrane	SYNPCC7942_RS02780()	Membrane	s
SYNPCC7942_1269-MONOMER	Inner_Membrane	SYNPCC7942_RS06500()	Inner_Membrane	s
SYNPCC7942_0146-MONOMER	Membrane	SYNPCC7942_RS00740()	Membrane	s
SYNPCC7942_2266-MONOMER	Membrane	SYNPCC7942_RS11515()	Membrane	s
SYNPCC7942_1253-MONOMER	Membrane	SYNPCC7942_RS06420()	Membrane	s
SYNPCC7942_0130-MONOMER	Membrane	SYNPCC7942_RS00660()	Membrane	s
SYNPCC7942_1237-MONOMER	Inner_Membrane	SYNPCC7942_RS06340()	Inner_Membrane	s
SYNPCC7942_0113-MONOMER	Membrane	SYNPCC7942_RS00575()	Membrane	s
SYNPCC7942_0482-MONOMER	Membrane	SYNPCC7942_RS02455()	Membrane	s
SYNPCC7942_2602-MONOMER	Inner_Membrane	SYNPCC7942_RS13255()	Inner_Membrane	s
SYNPCC7942_1588-MONOMER	Membrane	SYNPCC7942_RS08110()	Membrane	s
SYNPCC7942_0466-MONOMER	Membrane	SYNPCC7942_RS02375()	Membrane	s
SYNPCC7942_2586-MONOMER	Membrane	SYNPCC7942_RS13170()	Membrane	s
SYNPCC7942_1940-MONOMER	Membrane	SYNPCC7942_RS09845()	Membrane	s
SYNPCC7942_0434-MONOMER	Inner_Membrane	SYNPCC7942_RS02220()	Inner_Membrane	s
SYNPCC7942_2186-MONOMER	Membrane	SYNPCC7942_RS11110()	Membrane	s
SYNPCC7942_0049-MONOMER	Membrane	SYNPCC7942_0049()	Membrane	s
SYNPCC7942_1539-MONOMER	Membrane	SYNPCC7942_1539()	Membrane	s
SYNPCC7942_2154-MONOMER	Membrane	SYNPCC7942_RS10945()	Membrane	s
SYNPCC7942_0386-MONOMER	Membrane	SYNPCC7942_RS01970()	Membrane	s
SYNPCC7942_1876-MONOMER	Membrane	SYNPCC7942_RS09515()	Membrane	s
SYNPCC7942_1474-MONOMER	Membrane	SYNPCC7942_RS07535()	Membrane	s
SYNPCC7942_2106-MONOMER	Inner_Membrane	SYNPCC7942_RS10675()	Inner_Membrane	s
SYNPCC7942_2474-MONOMER	Membrane	SYNPCC7942_2474()	Membrane	s
SYNPCC7942_2458-MONOMER	Inner_Membrane	SYNPCC7942_RS12490()	Inner_Membrane	s
SYNPCC7942_1812-MONOMER	Membrane	SYNPCC7942_1812()	Membrane	s
SYNPCC7942_0687-MONOMER	Membrane	SYNPCC7942_RS03525()	Membrane	s
SYNPCC7942_2442-MONOMER	Inner_Membrane	SYNPCC7942_RS12410()	Inner_Membrane	s
SYNPCC7942_0671-MONOMER	Membrane	SYNPCC7942_RS03435()	Membrane	s
SYNPCC7942_0290-MONOMER	Inner_Membrane	SYNPCC7942_RS01475()	Inner_Membrane	s
SYNPCC7942_1745-MONOMER	Membrane	SYNPCC7942_RS08880()	Membrane	s
SYNPCC7942_1729-MONOMER	Membrane	SYNPCC7942_RS08800()	Membrane	s
SYNPCC7942_2359-MONOMER	Membrane	SYNPCC7942_RS11985()	Membrane	s
SYNPCC7942_1713-MONOMER	Membrane	SYNPCC7942_RS08715()	Membrane	s
SYNPCC7942_0591-MONOMER	Membrane	SYNPCC7942_RS03030()	Membrane	s
SYNPCC7942_0575-MONOMER	Membrane	SYNPCC7942_RS02930()	Membrane	s
SYNPCC7942_2327-MONOMER	Inner_Membrane	SYNPCC7942_RS11830()	Inner_Membrane	s
SYNPCC7942_1681-MONOMER	Periplasm	SYNPCC7942_RS08565()	Periplasm	s
SYNPCC7942_1298-MONOMER	Membrane	SYNPCC7942_RS06640()	Membrane	s
SYNPCC7942_0175-MONOMER	Membrane	SYNPCC7942_RS00890()	Membrane	s
SYNPCC7942_0527-MONOMER	Membrane	SYNPCC7942_RS02680()	Membrane	s
SYNPCC7942_2017-MONOMER	Membrane	SYNPCC7942_RS10230()	Membrane	s
SYNPCC7942_2279-MONOMER	Inner_Membrane	SYNPCC7942_RS11585()	Inner_Membrane	s
SYNPCC7942_1250-MONOMER	Inner_Membrane	SYNPCC7942_RS06405()	Inner_Membrane	s
SYNPCC7942_1617-MONOMER	Inner_Membrane	SYNPCC7942_RS08250()	Inner_Membrane	s
SYNPCC7942_1234-MONOMER	Membrane	SYNPCC7942_RS06325()	Membrane	s
SYNPCC7942_0479-MONOMER	Inner_Membrane	SYNPCC7942_RS02440()	Inner_Membrane	s
SYNPCC7942_1202-MONOMER	Membrane	SYNPCC7942_RS06155()	Membrane	s
SYNPCC7942_1569-MONOMER	Membrane	SYNPCC7942_RS08015()	Membrane	s
SYNPCC7942_1905-MONOMER	Membrane	SYNPCC7942_RS09660()	Membrane	s
SYNPCC7942_0780-MONOMER	Membrane	SYNPCC7942_RS04045()	Membrane	s
SYNPCC7942_2535-MONOMER	Membrane	SYNPCC7942_RS12870()	Membrane	s
SYNPCC7942_1154-MONOMER	Membrane	SYNPCC7942_RS05915()	Membrane	s
SYNPCC7942_0399-MONOMER	Membrane	SYNPCC7942_RS02035()	Membrane	s
SYNPCC7942_2151-MONOMER	Inner_Membrane	SYNPCC7942_RS10930()	Inner_Membrane	s
SYNPCC7942_2519-MONOMER	Inner_Membrane	SYNPCC7942_RS12790()	Inner_Membrane	s
SYNPCC7942_0014-MONOMER	Membrane	SYNPCC7942_RS00070()	Membrane	s
SYNPCC7942_0383-MONOMER	Membrane	SYNPCC7942_RS01955()	Membrane	s
SYNPCC7942_2135-MONOMER	Membrane	SYNPCC7942_RS10830()	Membrane	s
SYNPCC7942_0367-MONOMER	Membrane	SYNPCC7942_RS01870()	Membrane	s
SYNPCC7942_2487-MONOMER	Inner_Membrane	SYNPCC7942_RS12620()	Inner_Membrane	s
SYNPCC7942_1471-MONOMER	Membrane	SYNPCC7942_RS07520()	Membrane	s
SYNPCC7942_0351-MONOMER	Membrane	SYNPCC7942_RS01785()	Membrane	s
SYNPCC7942_1090-MONOMER	Membrane	SYNPCC7942_RS05595()	Membrane	s
SYNPCC7942_1825-MONOMER	Membrane	SYNPCC7942_RS09260()	Membrane	s
SYNPCC7942_2439-MONOMER	Membrane	SYNPCC7942_RS12395()	Membrane	s
SYNPCC7942_0303-MONOMER	Membrane	SYNPCC7942_RS01545()	Membrane	s
SYNPCC7942_1407-MONOMER	Inner_Membrane	SYNPCC7942_RS07200()	Inner_Membrane	s
SYNPCC7942_0287-MONOMER	Inner_Membrane	SYNPCC7942_RS13610()	Inner_Membrane	s
SYNPCC7942_0636-MONOMER	Inner_Membrane	SYNPCC7942_RS03265()	Inner_Membrane	s
SYNPCC7942_0236-MONOMER	Membrane	SYNPCC7942_RS01200()	Membrane	s
SYNPCC7942_1726-MONOMER	Inner_Membrane	SYNPCC7942_RS08785()	Inner_Membrane	s
SYNPCC7942_2292-MONOMER	Membrane	SYNPCC7942_RS11650()	Membrane	s
SYNPCC7942_2014-MONOMER	Membrane	SYNPCC7942_RS10215()	Membrane	s
SYNPCC7942_0140-MONOMER	Membrane	SYNPCC7942_RS00710()	Membrane	s
SYNPCC7942_0875-MONOMER	Membrane	SYNPCC7942_RS04510()	Membrane	s
SYNPCC7942_B2629-MONOMER	Membrane	SYNPCC7942_RS13450()	Membrane	s
SYNPCC7942_0107-MONOMER	Membrane	SYNPCC7942_RS00545()	Membrane	s
SYNPCC7942_0809-MONOMER	Inner_Membrane	SYNPCC7942_RS04185()	Inner_Membrane	s
SYNPCC7942_1183-MONOMER	Membrane	SYNPCC7942_RS06060()	Membrane	s
SYNPCC7942_0412-MONOMER	Membrane	SYNPCC7942_RS02100()	Membrane	s
SYNPCC7942_2164-MONOMER	Membrane	SYNPCC7942_RS11000()	Membrane	s
SYNPCC7942_1870-MONOMER	Membrane	SYNPCC7942_RS09490()	Membrane	s
SYNPCC7942_2500-MONOMER	Membrane	SYNPCC7942_RS12685()	Membrane	s
SYNPCC7942_1119-MONOMER	Inner_Membrane	SYNPCC7942_RS05735()	Inner_Membrane	s
SYNPCC7942_2484-MONOMER	Membrane	SYNPCC7942_RS12615()	Membrane	s
SYNPCC7942_1468-MONOMER	Inner_Membrane	SYNPCC7942_RS07510()	Inner_Membrane	s
SYNPCC7942_2452-MONOMER	Membrane	SYNPCC7942_RS12460()	Membrane	s
SYNPCC7942_1436-MONOMER	Membrane	SYNPCC7942_RS07345()	Membrane	s
SYNPCC7942_1755-MONOMER	Membrane	SYNPCC7942_RS08925()	Membrane	s
SYNPCC7942_2369-MONOMER	Inner_Membrane	SYNPCC7942_RS12040()	Inner_Membrane	s
SYNPCC7942_1723-MONOMER	Membrane	SYNPCC7942_RS08770()	Membrane	s
SYNPCC7942_2091-MONOMER	Membrane	SYNPCC7942_RS10600()	Membrane	s
SYNPCC7942_0201-MONOMER	Membrane	SYNPCC7942_RS01020()	Membrane	s
SYNPCC7942_1691-MONOMER	Inner_Membrane	SYNPCC7942_RS08610()	Inner_Membrane	s
SYNPCC7942_0936-MONOMER	Membrane	SYNPCC7942_RS04815()	Membrane	s
SYNPCC7942_1675-MONOMER	Membrane	SYNPCC7942_RS08535()	Membrane	s
SYNPCC7942_0553-MONOMER	Membrane	SYNPCC7942_RS02815()	Membrane	s
SYNPCC7942_1627-MONOMER	Membrane	SYNPCC7942_RS08300()	Membrane	s
SYNPCC7942_1244-MONOMER	Membrane	SYNPCC7942_RS06375()	Membrane	s
SYNPCC7942_1611-MONOMER	Membrane	SYNPCC7942_RS08220()	Membrane	s
SYNPCC7942_1979-MONOMER	Membrane	SYNPCC7942_RS10035()	Membrane	s
SYNPCC7942_2241-MONOMER	Membrane	SYNPCC7942_2241()	Membrane	s
SYNPCC7942_1228-MONOMER	Membrane	SYNPCC7942_RS06295()	Membrane	s
SYNPCC7942_0822-MONOMER	Inner_Membrane	SYNPCC7942_RS04250()	Inner_Membrane	s
SYNPCC7942_2561-MONOMER	Membrane	SYNPCC7942_RS13015()	Membrane	s
SYNPCC7942_2177-MONOMER	Inner_Membrane	SYNPCC7942_RS11065()	Inner_Membrane	s
SYNPCC7942_1132-MONOMER	Membrane	SYNPCC7942_RS05795()	Membrane	s
SYNPCC7942_0008-MONOMER	Membrane	SYNPCC7942_RS00040()	Membrane	s
SYNPCC7942_1497-MONOMER	Membrane	SYNPCC7942_RS07650()	Membrane	s
SYNPCC7942_0377-MONOMER	Membrane	SYNPCC7942_RS01920()	Membrane	s
SYNPCC7942_2481-MONOMER	Membrane	SYNPCC7942_2481()	Membrane	s
SYNPCC7942_1835-MONOMER	Membrane	SYNPCC7942_RS09310()	Membrane	s
SYNPCC7942_0281-MONOMER	Membrane	SYNPCC7942_RS01430()	Membrane	s
SYNPCC7942_0646-MONOMER	Membrane	SYNPCC7942_RS03315()	Membrane	s
SYNPCC7942_1382-MONOMER	Inner_Membrane	SYNPCC7942_1382()	Inner_Membrane	s
SYNPCC7942_0614-MONOMER	Membrane	SYNPCC7942_RS03150()	Membrane	s
SYNPCC7942_1353-MONOMER	Membrane	SYNPCC7942_RS06915()	Membrane	s
SYNPCC7942_0230-MONOMER	Membrane	SYNPCC7942_RS01170()	Membrane	s
SYNPCC7942_2088-MONOMER	Membrane	SYNPCC7942_RS10585()	Membrane	s
SYNPCC7942_1337-MONOMER	Inner_Membrane	SYNPCC7942_RS06835()	Inner_Membrane	s
SYNPCC7942_0214-MONOMER	Inner_Membrane	SYNPCC7942_RS01085()	Inner_Membrane	s
SYNPCC7942_0949-MONOMER	Inner_Membrane	SYNPCC7942_RS04880()	Inner_Membrane	s
SYNPCC7942_1688-MONOMER	Inner_Membrane	SYNPCC7942_RS08600()	Inner_Membrane	s
SYNPCC7942_1672-MONOMER	Membrane	SYNPCC7942_RS08520()	Membrane	s
SYNPCC7942_0150-MONOMER	Membrane	SYNPCC7942_RS00760()	Membrane	s
SYNPCC7942_0518-MONOMER	Membrane	SYNPCC7942_RS02630()	Membrane	s
SYNPCC7942_1257-MONOMER	Membrane	SYNPCC7942_RS06440()	Membrane	s
