Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,replicon
SGL_RS08705,SGL_RS08705,1460128,1460566,SGL_RS08705-MONOMER,NC_000911.1
SGL_RS17305,SGL_RS17305,3338681,3339485,SGL_RS17305-MONOMER,NC_000911.1
SGL_RS09980,SGL_RS09980,1719355,1719541,SGL_RS09980-MONOMER,NC_000911.1
SGL_RS12870,SGL_RS12870,2346572,2347127,SGL_RS12870-MONOMER,NC_000911.1
SGL_RS00735,SGL_RS00735,0,585,SGL_RS00735-MONOMER,SGL_RS00735
SGL_RS01005,SGL_RS01005,0,1389,SGL_RS01005-MONOMER,SGL_RS01005
SGL_RS08210,SGL_RS08210,1350235,1351579,SGL_RS08210-MONOMER,NC_000911.1
SGL_RS00055,SGL_RS00055,0,921,SGL_RS00055-MONOMER,SGL_RS00055
SGL_RS07735,SGL_RS07735,1254035,1254623,SGL_RS07735-MONOMER,NC_000911.1
SGL_RS07880,SGL_RS07880,1284659,1285943,SGL_RS07880-MONOMER,NC_000911.1
SGL_RS08535,SGL_RS08535,1416842,1417247,SGL_RS08535-MONOMER,NC_000911.1
SGL_RS16290,SGL_RS16290,3104141,3107102,SGL_RS16290-MONOMER,NC_000911.1
SGL_RS11810,SGL_RS11810,2098920,2100261,SGL_RS11810-MONOMER,NC_000911.1
SGL_RS13760,SGL_RS13760,2553494,2553788,SGL_RS13760-MONOMER,NC_000911.1
SGL_RS05580,SGL_RS05580,798845,799535,SGL_RS05580-MONOMER,NC_000911.1
SGL_RS03230,SGL_RS03230,287928,289104,SGL_RS03230-MONOMER,NC_000911.1
SGL_RS15765,SGL_RS15765,2986237,2987194,SGL_RS15765-MONOMER,NC_000911.1
SGL_RS15110,SGL_RS15110,2838923,2839379,SGL_RS15110-MONOMER,NC_000911.1
SGL_RS16360,SGL_RS16360,3117041,3118091,SGL_RS16360-MONOMER,NC_000911.1
SGL_RS14150,SGL_RS14150,2631610,2631868,SGL_RS14150-MONOMER,NC_000911.1
SGL_RS10850,SGL_RS10850,1899699,1901148,SGL_RS10850-MONOMER,NC_000911.1
SGL_RS09780,SGL_RS09780,1682869,1683529,SGL_RS09780-MONOMER,NC_000911.1
SGL_RS11915,SGL_RS11915,2127878,2128127,SGL_RS11915-MONOMER,NC_000911.1
SGL_RS15385,SGL_RS15385,2904617,2905235,SGL_RS15385-MONOMER,NC_000911.1
SGL_RS11345,SGL_RS11345,2007849,2008752,SGL_RS11345-MONOMER,NC_000911.1
SGL_RS13165,SGL_RS13165,2420029,2421445,SGL_RS13165-MONOMER,NC_000911.1
SGL_RS05240,SGL_RS05240,725412,726234,SGL_RS05240-MONOMER,NC_000911.1
SGL_RS01740,SGL_RS01740,0,786,SGL_RS01740-MONOMER,SGL_RS01740
SGL_RS06335,SGL_RS06335,951796,953098,SGL_RS06335-MONOMER,NC_000911.1
SGL_RS13790,SGL_RS13790,2560111,2561305,SGL_RS13790-MONOMER,NC_000911.1
SGL_RS17325,SGL_RS17325,3342124,3342559,SGL_RS17325-MONOMER,NC_000911.1
SGL_RS00185,SGL_RS00185,0,597,SGL_RS00185-MONOMER,SGL_RS00185
SGL_RS17690,SGL_RS17690,3424393,3424648,SGL_RS17690-MONOMER,NC_000911.1
SGL_RS14230,SGL_RS14230,2646300,2646522,SGL_RS14230-MONOMER,NC_000911.1
SGL_RS12990,SGL_RS12990,2389061,2389481,SGL_RS12990-MONOMER,NC_000911.1
SGL_RS18300,SGL_RS18300,3553976,3555512,SGL_RS18300-MONOMER,NC_000911.1
SGL_RS10625,SGL_RS10625,1848798,1850550,SGL_RS10625-MONOMER,NC_000911.1
SGL_RS06665,SGL_RS06665,1024824,1025346,SGL_RS06665-MONOMER,NC_000911.1
SGL_RS03660,SGL_RS03660,374645,375452,SGL_RS03660-MONOMER,NC_000911.1
SGL_RS06955,SGL_RS06955,1089399,1090323,SGL_RS06955-MONOMER,NC_000911.1
SGL_RS02935,SGL_RS02935,230657,231839,SGL_RS02935-MONOMER,NC_000911.1
SGL_RS18025,SGL_RS18025,3503303,3503561,SGL_RS18025-MONOMER,NC_000911.1
SGL_RS06380,SGL_RS06380,962887,965800,SGL_RS06380-MONOMER,NC_000911.1
SGL_RS10380,SGL_RS10380,1802741,1804142,SGL_RS10380-MONOMER,NC_000911.1
SGL_RS18285,SGL_RS18285,3551158,3552382,SGL_RS18285-MONOMER,NC_000911.1
SGL_RS11980,SGL_RS11980,2139192,2140395,SGL_RS11980-MONOMER,NC_000911.1
SGL_RS02955,SGL_RS02955,234904,236356,SGL_RS02955-MONOMER,NC_000911.1
SGL_RS12835,SGL_RS12835,2335705,2336326,SGL_RS12835-MONOMER,NC_000911.1
SGL_RS18835,SGL_RS18835,1561692,1562423,SGL_RS18835-MONOMER,NC_000911.1
SGL_RS10575,SGL_RS10575,1838298,1839252,SGL_RS10575-MONOMER,NC_000911.1
SGL_RS02475,SGL_RS02475,133922,134177,SGL_RS02475-MONOMER,NC_000911.1
SGL_RS02845,SGL_RS02845,209526,209826,SGL_RS02845-MONOMER,NC_000911.1
SGL_RS17215,SGL_RS17215,3317700,3318696,SGL_RS17215-MONOMER,NC_000911.1
SGL_RS10680,SGL_RS10680,1865032,1865473,SGL_RS10680-MONOMER,NC_000911.1
SGL_RS04455,SGL_RS04455,554726,555050,SGL_RS04455-MONOMER,NC_000911.1
SGL_RS04030,SGL_RS04030,458407,458857,SGL_RS04030-MONOMER,NC_000911.1
SGL_RS05670,SGL_RS05670,821549,821783,SGL_RS05670-MONOMER,NC_000911.1
SGL_RS19000,SGL_RS19000,2445549,2445915,SGL_RS19000-MONOMER,NC_000911.1
SGL_RS15835,SGL_RS15835,3002074,3002797,SGL_RS15835-MONOMER,NC_000911.1
SGL_RS06085,SGL_RS06085,901196,902315,SGL_RS06085-MONOMER,NC_000911.1
SGL_RS16470,SGL_RS16470,3143695,3144181,SGL_RS16470-MONOMER,NC_000911.1
SGL_RS04345,SGL_RS04345,533112,537474,SGL_RS04345-MONOMER,NC_000911.1
SGL_RS10265,SGL_RS10265,1776080,1776839,SGL_RS10265-MONOMER,NC_000911.1
SGL_RS05575,SGL_RS05575,797733,798762,SGL_RS05575-MONOMER,NC_000911.1
SGL_RS13880,SGL_RS13880,2577452,2578043,SGL_RS13880-MONOMER,NC_000911.1
SGL_RS01620,SGL_RS01620,0,459,SGL_RS01620-MONOMER,SGL_RS01620
SGL_RS02825,SGL_RS02825,204603,206397,SGL_RS02825-MONOMER,NC_000911.1
SGL_RS09565,SGL_RS09565,1637475,1638270,SGL_RS09565-MONOMER,NC_000911.1
SGL_RS00685,SGL_RS00685,0,990,SGL_RS00685-MONOMER,SGL_RS00685
SGL_RS12465,SGL_RS12465,2251656,2252958,SGL_RS12465-MONOMER,NC_000911.1
SGL_RS07885,SGL_RS07885,1286104,1286902,SGL_RS07885-MONOMER,NC_000911.1
SGL_RS17420,SGL_RS17420,3368415,3369621,SGL_RS17420-MONOMER,NC_000911.1
SGL_RS05520,SGL_RS05520,783378,784764,SGL_RS05520-MONOMER,NC_000911.1
SGL_RS16630,SGL_RS16630,3186378,3188043,SGL_RS16630-MONOMER,NC_000911.1
SGL_RS15145,SGL_RS15145,2847322,2848348,SGL_RS15145-MONOMER,NC_000911.1
SGL_RS08300,SGL_RS08300,1370042,1370426,SGL_RS08300-MONOMER,NC_000911.1
SGL_RS04045,SGL_RS04045,460691,460895,SGL_RS04045-MONOMER,NC_000911.1
SGL_RS11295,SGL_RS11295,1997496,1997790,SGL_RS11295-MONOMER,NC_000911.1
SGL_RS17825,SGL_RS17825,3458022,3458145,SGL_RS17825-MONOMER,NC_000911.1
SGL_RS18720,SGL_RS18720,851716,852447,SGL_RS18720-MONOMER,NC_000911.1
SGL_RS03965,SGL_RS03965,442163,443933,SGL_RS03965-MONOMER,NC_000911.1
SGL_RS05185,SGL_RS05185,711607,712768,SGL_RS05185-MONOMER,NC_000911.1
SGL_RS10920,SGL_RS10920,1914817,1915135,SGL_RS10920-MONOMER,NC_000911.1
SGL_RS03065,SGL_RS03065,258226,259363,SGL_RS03065-MONOMER,NC_000911.1
SGL_RS16195,SGL_RS16195,3083745,3084123,SGL_RS16195-MONOMER,NC_000911.1
SGL_RS04715,SGL_RS04715,610052,610487,SGL_RS04715-MONOMER,NC_000911.1
SGL_RS12070,SGL_RS12070,2156496,2156961,SGL_RS12070-MONOMER,NC_000911.1
SGL_RS05620,SGL_RS05620,809449,810658,SGL_RS05620-MONOMER,NC_000911.1
SGL_RS00145,SGL_RS00145,0,486,SGL_RS00145-MONOMER,SGL_RS00145
SGL_RS11070,SGL_RS11070,1942922,1944314,SGL_RS11070-MONOMER,NC_000911.1
SGL_RS08825,SGL_RS08825,<1483390,1484044,SGL_RS08825-MONOMER,NC_000911.1
SGL_RS10445,SGL_RS10445,1820237,1820837,SGL_RS10445-MONOMER,NC_000911.1
SGL_RS02325,SGL_RS02325,105150,106464,SGL_RS02325-MONOMER,NC_000911.1
SGL_RS12430,SGL_RS12430,2243850,2245368,SGL_RS12430-MONOMER,NC_000911.1
SGL_RS10110,SGL_RS10110,1742433,1743369,SGL_RS10110-MONOMER,NC_000911.1
SGL_RS12185,SGL_RS12185,2193812,2194157,SGL_RS12185-MONOMER,NC_000911.1
SGL_RS17955,SGL_RS17955,3479828,3482141,SGL_RS17955-MONOMER,NC_000911.1
SGL_RS17585,SGL_RS17585,3400401,3401418,SGL_RS17585-MONOMER,NC_000911.1
SGL_RS02910,SGL_RS02910,223741,224806,SGL_RS02910-MONOMER,NC_000911.1
SGL_RS13135,SGL_RS13135,2415409,2415901,SGL_RS13135-MONOMER,NC_000911.1
SGL_RS09050,SGL_RS09050,1535653,1535884,SGL_RS09050-MONOMER,NC_000911.1
SGL_RS17905,SGL_RS17905,3473512,3474199,SGL_RS17905-MONOMER,NC_000911.1
SGL_RS12855,SGL_RS12855,2340444,2344056,SGL_RS12855-MONOMER,NC_000911.1
SGL_RS03265,SGL_RS03265,297492,297888,SGL_RS03265-MONOMER,NC_000911.1
SGL_RS02970,SGL_RS02970,238343,238745,SGL_RS02970-MONOMER,NC_000911.1
SGL_RS09185,SGL_RS09185,1562467,1562842,SGL_RS09185-MONOMER,NC_000911.1
SGL_RS17145,SGL_RS17145,3299420,3299714,SGL_RS17145-MONOMER,NC_000911.1
SGL_RS08160,SGL_RS08160,1341693,1342062,SGL_RS08160-MONOMER,NC_000911.1
SGL_RS18575,SGL_RS18575,0,848,SGL_RS18575-MONOMER,SGL_RS18575
SGL_RS04005,SGL_RS04005,450739,451651,SGL_RS04005-MONOMER,NC_000911.1
SGL_RS13230,SGL_RS13230,2434807,2436304,SGL_RS13230-MONOMER,NC_000911.1
SGL_RS03400,SGL_RS03400,327099,327552,SGL_RS03400-MONOMER,NC_000911.1
SGL_RS01305,SGL_RS01305,0,699,SGL_RS01305-MONOMER,SGL_RS01305
SGL_RS18490,SGL_RS18490,0,228,SGL_RS18490-MONOMER,SGL_RS18490
SGL_RS03935,SGL_RS03935,434319,436158,SGL_RS03935-MONOMER,NC_000911.1
SGL_RS16175,SGL_RS16175,3075895,3078550,SGL_RS16175-MONOMER,NC_000911.1
SGL_RS13360,SGL_RS13360,2463554,2464304,SGL_RS13360-MONOMER,NC_000911.1
SGL_RS11240,SGL_RS11240,1982048,1982273,SGL_RS11240-MONOMER,NC_000911.1
SGL_RS05005,SGL_RS05005,672988,673612,SGL_RS05005-MONOMER,NC_000911.1
SGL_RS07490,SGL_RS07490,1208019,1208697,SGL_RS07490-MONOMER,NC_000911.1
SGL_RS07155,SGL_RS07155,1135336,1135588,SGL_RS07155-MONOMER,NC_000911.1
SGL_RS02120,SGL_RS02120,60523,61522,SGL_RS02120-MONOMER,NC_000911.1
SGL_RS05700,SGL_RS05700,824583,825915,SGL_RS05700-MONOMER,NC_000911.1
SGL_RS04500,SGL_RS04500,563137,563290,SGL_RS04500-MONOMER,NC_000911.1
SGL_RS15255,SGL_RS15255,2873257,2874028,SGL_RS15255-MONOMER,NC_000911.1
SGL_RS14645,SGL_RS14645,2738711,2738915,SGL_RS14645-MONOMER,NC_000911.1
SGL_RS00860,SGL_RS00860,0,648,SGL_RS00860-MONOMER,SGL_RS00860
SGL_RS01130,SGL_RS01130,0,1047,SGL_RS01130-MONOMER,SGL_RS01130
SGL_RS09420,SGL_RS09420,1617375,1617813,SGL_RS09420-MONOMER,NC_000911.1
SGL_RS08450,SGL_RS08450,1400487,1400901,SGL_RS08450-MONOMER,NC_000911.1
SGL_RS10800,SGL_RS10800,1889871,1890474,SGL_RS10800-MONOMER,NC_000911.1
SGL_RS18765,SGL_RS18765,1141802,1141946,SGL_RS18765-MONOMER,NC_000911.1
SGL_RS08710,SGL_RS08710,1460814,1462101,SGL_RS08710-MONOMER,NC_000911.1
SGL_RS09695,SGL_RS09695,1663553,1664633,SGL_RS09695-MONOMER,NC_000911.1
SGL_RS15440,SGL_RS15440,2914827,2915796,SGL_RS15440-MONOMER,NC_000911.1
SGL_RS09985,SGL_RS09985,1719643,1720576,SGL_RS09985-MONOMER,NC_000911.1
SGL_RS11510,SGL_RS11510,2039077,2039530,SGL_RS11510-MONOMER,NC_000911.1
SGL_RS01685,SGL_RS01685,0,666,SGL_RS01685-MONOMER,SGL_RS01685
SGL_RS07890,SGL_RS07890,1286867,1288763,SGL_RS07890-MONOMER,NC_000911.1
SGL_RS07105,SGL_RS07105,1119915,1120509,SGL_RS07105-MONOMER,NC_000911.1
SGL_RS08035,SGL_RS08035,1317711,1318470,SGL_RS08035-MONOMER,NC_000911.1
SGL_RS07640,SGL_RS07640,1234508,1235063,SGL_RS07640-MONOMER,NC_000911.1
SGL_RS16245,SGL_RS16245,3095043,3095586,SGL_RS16245-MONOMER,NC_000911.1
SGL_RS11115,SGL_RS11115,1955689,1956181,SGL_RS11115-MONOMER,NC_000911.1
SGL_RS05475,SGL_RS05475,772516,773905,SGL_RS05475-MONOMER,NC_000911.1
SGL_RS06210,SGL_RS06210,924888,925314,SGL_RS06210-MONOMER,NC_000911.1
SGL_RS18345,SGL_RS18345,3561945,3564639,SGL_RS18345-MONOMER,NC_000911.1
SGL_RS16420,SGL_RS16420,3128386,3131986,SGL_RS16420-MONOMER,NC_000911.1
SGL_RS10470,SGL_RS10470,1823365,1823439,SGL_RS10470-tRNA,NC_000911.1
SGL_RS14795,SGL_RS14795,2773453,2774497,SGL_RS14795-MONOMER,NC_000911.1
SGL_RS10630,SGL_RS10630,1850706,1853742,SGL_RS10630-MONOMER,NC_000911.1
SGL_RS06670,SGL_RS06670,1025518,1026442,SGL_RS06670-MONOMER,NC_000911.1
SGL_RS01480,SGL_RS01480,0,180,SGL_RS01480-MONOMER,SGL_RS01480
SGL_RS03570,SGL_RS03570,357747,358608,SGL_RS03570-MONOMER,NC_000911.1
SGL_RS15185,SGL_RS15185,2857506,2857755,SGL_RS15185-MONOMER,NC_000911.1
SGL_RS16520,SGL_RS16520,3158105,3159116,SGL_RS16520-MONOMER,NC_000911.1
SGL_RS17765,SGL_RS17765,3436528,3441844,SGL_RS17765-MONOMER,NC_000911.1
SGL_RS02015,SGL_RS02015,36756,38538,SGL_RS02015-MONOMER,NC_000911.1
SGL_RS17860,SGL_RS17860,3462882,3463341,SGL_RS17860-MONOMER,NC_000911.1
SGL_RS09190,SGL_RS09190,1563114,1566900,SGL_RS09190-MONOMER,NC_000911.1
SGL_RS18405,SGL_RS18405,0,312,SGL_RS18405-MONOMER,SGL_RS18405
SGL_RS10685,SGL_RS10685,1865657,1866761,SGL_RS10685-MONOMER,NC_000911.1
SGL_RS15650,SGL_RS15650,2961119,2961443,SGL_RS15650-MONOMER,NC_000911.1
SGL_RS15955,SGL_RS15955,3030724,3031828,SGL_RS15955-MONOMER,NC_000911.1
SGL_RS04275,SGL_RS04275,508514,512510,SGL_RS04275-MONOMER,NC_000911.1
SGL_RS05555,SGL_RS05555,794361,794691,SGL_RS05555-MONOMER,NC_000911.1
SGL_RS15575,SGL_RS15575,2942999,2943734,SGL_RS15575-MONOMER,NC_000911.1
SGL_RS13465,SGL_RS13465,2488027,2489428,SGL_RS13465-MONOMER,NC_000911.1
SGL_RS02150,SGL_RS02150,67605,68361,SGL_RS02150-MONOMER,NC_000911.1
SGL_RS10270,SGL_RS10270,1776982,1777537,SGL_RS10270-MONOMER,NC_000911.1
SGL_RS05795,SGL_RS05795,837000,837348,SGL_RS05795-MONOMER,NC_000911.1
SGL_RS00510,SGL_RS00510,0,1491,SGL_RS00510-MONOMER,SGL_RS00510
SGL_RS12000,SGL_RS12000,2144978,2145812,SGL_RS12000-MONOMER,NC_000911.1
SGL_RS06570,SGL_RS06570,1002176,1002617,SGL_RS06570-MONOMER,NC_000911.1
SGL_RS08600,SGL_RS08600,1432975,1434640,SGL_RS08600-MONOMER,NC_000911.1
SGL_RS09570,SGL_RS09570,1638389,1639247,SGL_RS09570-MONOMER,NC_000911.1
SGL_RS08935,SGL_RS08935,1512015,1513125,SGL_RS08935-MONOMER,NC_000911.1
SGL_RS01930,SGL_RS01930,13497,14529,SGL_RS01930-MONOMER,NC_000911.1
SGL_RS15995,SGL_RS15995,3039857,3040721,SGL_RS15995-MONOMER,NC_000911.1
SGL_RS09860,SGL_RS09860,1695885,1696797,SGL_RS09860-MONOMER,NC_000911.1
SGL_RS06220,SGL_RS06220,926312,926558,SGL_RS06220-MONOMER,NC_000911.1
SGL_RS05390,SGL_RS05390,752531,753179,SGL_RS05390-MONOMER,NC_000911.1
SGL_RS19435,SGL_RS19435,645695,645833,SGL_RS19435-MONOMER,NC_000911.1
SGL_RS07895,SGL_RS07895,1288731,1289112,SGL_RS07895-MONOMER,NC_000911.1
SGL_RS10210,SGL_RS10210,1762453,1762879,SGL_RS10210-MONOMER,NC_000911.1
SGL_RS13725,SGL_RS13725,2548132,2549341,SGL_RS13725-MONOMER,NC_000911.1
SGL_RS02710,SGL_RS02710,178308,179682,SGL_RS02710-MONOMER,NC_000911.1
SGL_RS11230,SGL_RS11230,1979143,1980193,SGL_RS11230-MONOMER,NC_000911.1
SGL_RS13040,SGL_RS13040,2397477,2399118,SGL_RS13040-MONOMER,NC_000911.1
SGL_RS03830,SGL_RS03830,410314,414544,SGL_RS03830-MONOMER,NC_000911.1
SGL_RS08305,SGL_RS08305,1370436,1370733,SGL_RS08305-MONOMER,NC_000911.1
SGL_RS15335,SGL_RS15335,2891200,2893012,SGL_RS15335-MONOMER,NC_000911.1
SGL_RS13560,SGL_RS13560,2512466,2513564,SGL_RS13560-MONOMER,NC_000911.1
SGL_RS05120,SGL_RS05120,698722,698962,SGL_RS05120-MONOMER,NC_000911.1
SGL_RS14065,SGL_RS14065,2615099,2616599,SGL_RS14065-MONOMER,NC_000911.1
SGL_RS01980,SGL_RS01980,27989,29030,SGL_RS01980-MONOMER,NC_000911.1
SGL_RS06950,SGL_RS06950,1087771,1089190,SGL_RS06950-MONOMER,NC_000911.1
SGL_RS17740,SGL_RS17740,3431316,3432972,SGL_RS17740-MONOMER,NC_000911.1
SGL_RS08830,SGL_RS08830,1484211,1484538,SGL_RS08830-MONOMER,NC_000911.1
SGL_RS11755,SGL_RS11755,2088679,2090023,SGL_RS11755-MONOMER,NC_000911.1
SGL_RS12155,SGL_RS12155,2185869,2188077,SGL_RS12155-MONOMER,NC_000911.1
SGL_RS06495,SGL_RS06495,986296,986377,SGL_RS06495-tRNA,NC_000911.1
SGL_RS06865,SGL_RS06865,1062237,1065204,SGL_RS06865-MONOMER,NC_000911.1
SGL_RS10115,SGL_RS10115,1743442,1744192,SGL_RS10115-MONOMER,NC_000911.1
SGL_RS17070,SGL_RS17070,3283103,3283406,SGL_RS17070-MONOMER,NC_000911.1
SGL_RS16500,SGL_RS16500,3153451,3154660,SGL_RS16500-MONOMER,NC_000911.1
SGL_RS03510,SGL_RS03510,0,351,SGL_RS03510-MONOMER,SGL_RS03510
SGL_RS01365,SGL_RS01365,0,1251,SGL_RS01365-MONOMER,SGL_RS01365
SGL_RS07535,SGL_RS07535,1216280,1217168,SGL_RS07535-MONOMER,NC_000911.1
SGL_RS12625,SGL_RS12625,2287947,2289525,SGL_RS12625-MONOMER,NC_000911.1
SGL_RS15720,SGL_RS15720,2977085,2978162,SGL_RS15720-MONOMER,NC_000911.1
SGL_RS01545,SGL_RS01545,0,591,SGL_RS01545-MONOMER,SGL_RS01545
SGL_RS15795,SGL_RS15795,2993510,2994062,SGL_RS15795-MONOMER,NC_000911.1
SGL_RS10325,SGL_RS10325,1790234,1791353,SGL_RS10325-MONOMER,NC_000911.1
SGL_RS03620,SGL_RS03620,365715,367785,SGL_RS03620-MONOMER,NC_000911.1
SGL_RS01825,SGL_RS01825,0,321,SGL_RS01825-MONOMER,SGL_RS01825
SGL_RS00435,SGL_RS00435,0,1377,SGL_RS00435-MONOMER,SGL_RS00435
SGL_RS03150,SGL_RS03150,0,381,SGL_RS03150-MONOMER,SGL_RS03150
SGL_RS09195,SGL_RS09195,1566989,1568090,SGL_RS09195-MONOMER,NC_000911.1
SGL_RS00585,SGL_RS00585,0,831,SGL_RS00585-MONOMER,SGL_RS00585
SGL_RS04400,SGL_RS04400,545590,546556,SGL_RS04400-MONOMER,NC_000911.1
SGL_RS18890,SGL_RS18890,1826763,1826901,SGL_RS18890-MONOMER,NC_000911.1
SGL_RS06440,SGL_RS06440,977931,978867,SGL_RS06440-MONOMER,NC_000911.1
SGL_RS02815,SGL_RS02815,200404,202525,SGL_RS02815-MONOMER,NC_000911.1
SGL_RS01065,SGL_RS01065,0,279,SGL_RS01065-MONOMER,SGL_RS01065
SGL_RS05315,SGL_RS05315,738908,739613,SGL_RS05315-MONOMER,NC_000911.1
SGL_RS14690,SGL_RS14690,2747603,2748857,SGL_RS14690-MONOMER,NC_000911.1
SGL_RS04450,SGL_RS04450,554288,554546,SGL_RS04450-MONOMER,NC_000911.1
SGL_RS12135,SGL_RS12135,2180576,2180888,SGL_RS12135-MONOMER,NC_000911.1
SGL_RS12700,SGL_RS12700,2304093,2304561,SGL_RS12700-MONOMER,NC_000911.1
SGL_RS14955,SGL_RS14955,2807210,2808932,SGL_RS14955-MONOMER,NC_000911.1
SGL_RS13425,SGL_RS13425,2480476,2480818,SGL_RS13425-MONOMER,NC_000911.1
SGL_RS02700,SGL_RS02700,176692,177523,SGL_RS02700-MONOMER,NC_000911.1
SGL_RS11170,SGL_RS11170,1966145,1969118,SGL_RS11170-MONOMER,NC_000911.1
SGL_RS07435,SGL_RS07435,1194652,1196776,SGL_RS07435-MONOMER,NC_000911.1
SGL_RS02830,SGL_RS02830,206649,206853,SGL_RS02830-MONOMER,NC_000911.1
SGL_RS13525,SGL_RS13525,2506130,2507405,SGL_RS13525-MONOMER,NC_000911.1
SGL_RS06245,SGL_RS06245,928805,929885,SGL_RS06245-MONOMER,NC_000911.1
SGL_RS04300,SGL_RS04300,518286,520272,SGL_RS04300-MONOMER,NC_000911.1
SGL_RS13995,SGL_RS13995,2600704,2601697,SGL_RS13995-MONOMER,NC_000911.1
SGL_RS00025,SGL_RS00025,0,216,SGL_RS00025-MONOMER,SGL_RS00025
SGL_RS09425,SGL_RS09425,1617805,1618096,SGL_RS09425-MONOMER,NC_000911.1
SGL_RS08455,SGL_RS08455,1401058,1401361,SGL_RS08455-MONOMER,NC_000911.1
SGL_RS06385,SGL_RS06385,965937,967473,SGL_RS06385-MONOMER,NC_000911.1
SGL_RS07365,SGL_RS07365,1182664,1183645,SGL_RS07365-MONOMER,NC_000911.1
SGL_RS09700,SGL_RS09700,1664797,1666777,SGL_RS09700-MONOMER,NC_000911.1
SGL_RS19340,SGL_RS19340,1517229,1517409,SGL_RS19340-MONOMER,NC_000911.1
SGL_RS08105,SGL_RS08105,1329387,1329990,SGL_RS08105-MONOMER,NC_000911.1
SGL_RS08715,SGL_RS08715,1462135,1463245,SGL_RS08715-MONOMER,NC_000911.1
SGL_RS12440,SGL_RS12440,2245635,2246631,SGL_RS12440-MONOMER,NC_000911.1
SGL_RS19240,SGL_RS19240,<2227653,2227752,SGL_RS19240-MONOMER,NC_000911.1
SGL_RS17285,SGL_RS17285,3333013,3333097,SGL_RS17285-tRNA,NC_000911.1
