,value
TM0219,MONOMER
TM0220,MONOMER
TM0221,MONOMER
TM0222,MONOMER
TM0223,MONOMER
TM0224,MONOMER
TM0225,MONOMER
TM0226,MONOMER
TM0227,MONOMER
TM0228,MONOMER
TM0229,MONOMER
TM0230,MONOMER
TM0231,MONOMER
TM0232,MONOMER
TM0233,MONOMER
TM0234,MONOMER
TM0235,MONOMER
TM0236,MONOMER
TM0237,MONOMER
TM0238,MONOMER
TM0239,MONOMER
TM0240,MONOMER
TM0241,MONOMER
TM0243,MONOMER
TM0244,MONOMER
TM0245,MONOMER
TM0246,MONOMER
TM0247,MONOMER
TM0248,MONOMER
TM0249,MONOMER
TM0250,MONOMER
TM0251,MONOMER
TM0252,MONOMER
TM0253,MONOMER
TM0254,MONOMER
TM0255,MONOMER
TM0257,MONOMER
TM0258,MONOMER
TM0259,MONOMER
TM0260,MONOMER
TM0261,MONOMER
TM0262,MONOMER
TM0263,MONOMER
TM0264,MONOMER
TM0265,MONOMER
TM0266,MONOMER
TM0267,MONOMER
TM0268,MONOMER
TM0269,MONOMER
TM0270,MONOMER
TM0271,MONOMER
TM0272,MONOMER
TM0273,MONOMER
TM0274,MONOMER
TM0275,MONOMER
TM0276,MONOMER
TM0277,MONOMER
TM0278,MONOMER
TM0279,MONOMER
TM0280,MONOMER
TM0281,MONOMER
TM0282,MONOMER
TM0283,MONOMER
TM0284,MONOMER
TM0285,MONOMER
TM0286,MONOMER
TM0287,MONOMER
TM0288,MONOMER
TM0289,MONOMER
TM0290,MONOMER
TM0291,MONOMER
TM0292,MONOMER
TM0293,MONOMER
TM0294,MONOMER
TM0295,MONOMER
TM0296,MONOMER
TM0297,MONOMER
TM0298,MONOMER
TM0299,MONOMER
TM0300,MONOMER
TM0301,MONOMER
TM0302,MONOMER
TM0303,MONOMER
TM0304,MONOMER
TM0305,MONOMER
TM0306,MONOMER
TM0307,MONOMER
TM0308,MONOMER
TM0309,MONOMER
TM0310,MONOMER
TM0311,MONOMER
TM0312,MONOMER
TM0313,MONOMER
TM0314,MONOMER
TM0315,MONOMER
TM0316,MONOMER
TM0317,MONOMER
TM0318,MONOMER
TM0319,MONOMER
TM0320,MONOMER
TM0321,MONOMER
TM0322,MONOMER
TM0323,MONOMER
TM0324,MONOMER
TM0325,MONOMER
TM0326,MONOMER
TM0327,MONOMER
TM0328,MONOMER
TM0329,MONOMER
TM0330,MONOMER
TM0331,MONOMER
TM0332,MONOMER
TM0333,MONOMER
TM0334,MONOMER
TM0335,MONOMER
TM0336,MONOMER
TM0337,MONOMER
TM0339,MONOMER
TM0340,MONOMER
TM0341,MONOMER
TM0342,MONOMER
TM0343,MONOMER
TM0344,MONOMER
TM0345,MONOMER
TM0346,MONOMER
TM0347,MONOMER
TM0348,MONOMER
TM0349,MONOMER
TM0350,MONOMER
TM0351,MONOMER
TM0352,MONOMER
TM0353,MONOMER
TM0354,MONOMER
TM0355,MONOMER
TM0356,MONOMER
TM0357,MONOMER
TM0358,MONOMER
TM0359,MONOMER
TM0360,MONOMER
TM0361,MONOMER
TM0362,MONOMER
TM0363,MONOMER
TM0364,MONOMER
TM0365,MONOMER
TM0366,MONOMER
TM0367,MONOMER
TM0368,MONOMER
TM0369,MONOMER
TM0370,MONOMER
TM0371,MONOMER
TM0372,MONOMER
TM0373,MONOMER
TM0374,MONOMER
TM0375,MONOMER
TM0376,MONOMER
TM0378,MONOMER
TM0379,MONOMER
TM0380,MONOMER
TM0381,MONOMER
TM0382,MONOMER
TM0383,MONOMER
TM0384,MONOMER
TM0385,MONOMER
TM0386,MONOMER
TM0387,MONOMER
TM0388,MONOMER
TM0389,MONOMER
TM0392,MONOMER
TM0393,MONOMER
TM0394,MONOMER
TM0395,MONOMER
TM0396,MONOMER
TM0397,MONOMER
TM0398,MONOMER
TM0399,MONOMER
TM0400,MONOMER
TM0401,MONOMER
TM0402,MONOMER
TM0403,MONOMER
TM0404,MONOMER
TM0405,MONOMER
TM0406,MONOMER
TM0407,MONOMER
TM0408,MONOMER
TM0409,MONOMER
TM0410,MONOMER
TM0411,MONOMER
TM0412,MONOMER
TM0413,MONOMER
TM0414,MONOMER
TM0415,MONOMER
TM0416,MONOMER
TM0417,MONOMER
TM0418,MONOMER
TM0419,MONOMER
TM0420,MONOMER
TM0421,MONOMER
TM0422,MONOMER
TM0423,MONOMER
TM0424,MONOMER
TM0425,MONOMER
TM0426,MONOMER
TM0427,MONOMER
TM0428,MONOMER
TM0429,MONOMER
TM0430,MONOMER
TM0431,MONOMER
TM0432,MONOMER
TM0433,MONOMER
TM0434,MONOMER
TM0435,MONOMER
TM0436,MONOMER
TM0437,MONOMER
TM0438,MONOMER
TM0439,MONOMER
TM0440,MONOMER
TM0441,MONOMER
TM0442,MONOMER
TM0443,MONOMER
TM0444,MONOMER
TM0445,MONOMER
TM0446,MONOMER
TM0447,MONOMER
TM0448,MONOMER
TM0449,MONOMER
TM0451,MONOMER
TM0452,MONOMER
TM0453,MONOMER
TM0454,MONOMER
TM0455,MONOMER
TM0456,MONOMER
TM0457,MONOMER
TM0458,MONOMER
TM0459,MONOMER
TM0460,MONOMER
TM0461,MONOMER
TM0462,MONOMER
TM0463,MONOMER
TM0464,MONOMER
TM0465,MONOMER
TM0466,MONOMER
TM0467,MONOMER
TM0468,MONOMER
TM0469,MONOMER
TM0470,MONOMER
TM0471,MONOMER
TM0472,MONOMER
TM0473,MONOMER
TM0474,MONOMER
TM0475,MONOMER
TM0476,MONOMER
TM0477,MONOMER
TM0478,MONOMER
TM0479,MONOMER
TM0480,MONOMER
TM0481,MONOMER
TM0482,MONOMER
TM0483,MONOMER
TM0484,MONOMER
TM0485,MONOMER
TM0486,MONOMER
TM0487,MONOMER
TM0488,MONOMER
TM0489,MONOMER
TM0490,MONOMER
TM0491,MONOMER
TM0492,MONOMER
TM0493,MONOMER
TM0494,MONOMER
TM0495,MONOMER
TM0496,MONOMER
TM0497,MONOMER
TM0498,MONOMER
TM0499,MONOMER
TM0500,MONOMER
TM0501,MONOMER
TM0502,MONOMER
TM0503,MONOMER
TM0505,MONOMER
TM0506,MONOMER
TM0508,MONOMER
TM0509,MONOMER
TM0510,MONOMER
TM0511,MONOMER
TM0512,MONOMER
TM0513,MONOMER
TM0514,MONOMER
TM0515,MONOMER
TM0516,MONOMER
TM0517,MONOMER
TM0518,MONOMER
TM0519,MONOMER
TM0520,MONOMER
TM0521,MONOMER
TM0522,MONOMER
TM0523,MONOMER
TM0524,MONOMER
TM0525,MONOMER
TM0526,MONOMER
TM0527,MONOMER
TM0528,MONOMER
TM0529,MONOMER
TM0530,MONOMER
TM0531,MONOMER
TM0532,MONOMER
TM0533,MONOMER
TM0534,MONOMER
TM0535,MONOMER
TM0536,MONOMER
TM0537,MONOMER
TM0538,MONOMER
TM0539,MONOMER
TM0540,MONOMER
TM0541,MONOMER
TM0542,MONOMER
TM0543,MONOMER
TM0544,MONOMER
TM0545,MONOMER
TM0546,MONOMER
TM0547,MONOMER
TM0548,MONOMER
TM0549,MONOMER
TM0550,MONOMER
TM0551,MONOMER
TM0552,MONOMER
TM0553,MONOMER
TM0554,MONOMER
TM0555,MONOMER
TM0556,MONOMER
TM0557,MONOMER
TM0558,MONOMER
TM0559,MONOMER
TM0560,MONOMER
TM0561,MONOMER
TM0562,MONOMER
TM0563,MONOMER
TM0564,MONOMER
TM0565,MONOMER
TM0566,MONOMER
TM0567,MONOMER
TM0568,MONOMER
TM0569,MONOMER
TM0570,MONOMER
TM0571,MONOMER
TM0572,MONOMER
TM0573,MONOMER
TM0574,MONOMER
TM0575,MONOMER
TM0576,MONOMER
TM0577,MONOMER
TM0578,MONOMER
TM0579,MONOMER
TM0580,MONOMER
TM0581,MONOMER
TM0582,MONOMER
TM0583,MONOMER
TM0584,MONOMER
TM0585,MONOMER
TM0586,MONOMER
TM0587,MONOMER
TM0588,MONOMER
TM0590,MONOMER
TM0591,MONOMER
TM0592,MONOMER
TM0593,MONOMER
TM0594,MONOMER
TM0595,MONOMER
TM0596,MONOMER
TM0597,MONOMER
TM0599,MONOMER
TM0600,MONOMER
TM0602,MONOMER
TM0603,MONOMER
TM0604,MONOMER
TM0605,MONOMER
TM0606,MONOMER
TM0607,MONOMER
TM0608,MONOMER
TM0609,MONOMER
TM0610,MONOMER
TM0612,MONOMER
TM0613,MONOMER
TM0614,MONOMER
TM0615,MONOMER
TM0616,MONOMER
TM0619,MONOMER
TM0620,MONOMER
TM0621,MONOMER
TM0622,MONOMER
TM0624,MONOMER
TM0625,MONOMER
TM0626,MONOMER
TM0627,MONOMER
TM0628,MONOMER
TM0629,MONOMER
TM0630,MONOMER
TM0631,MONOMER
TM0632,MONOMER
TM0633,MONOMER
TM0634,MONOMER
TM0635,MONOMER
TM0636,MONOMER
TM0637,MONOMER
TM0638,MONOMER
TM0639,MONOMER
TM0640,MONOMER
TM0641,MONOMER
TM0642,MONOMER
TM0643,MONOMER
TM0644,MONOMER
TM0645,MONOMER
TM0646,MONOMER
TM0647,MONOMER
TM0648,MONOMER
TM0649,MONOMER
TM0650,MONOMER
TM0651,MONOMER
TM0652,MONOMER
TM0653,MONOMER
TM0654,MONOMER
TM0655,MONOMER
TM0656,MONOMER
TM0657,MONOMER
TM0658,MONOMER
TM0659,MONOMER
TM0660,MONOMER
TM0661,MONOMER
TM0662,MONOMER
TM0663,MONOMER
TM0664,MONOMER
TM0665,MONOMER
TM0666,MONOMER
TM0667,MONOMER
TM0668,MONOMER
TM0669,MONOMER
TM0670,MONOMER
TM0671,MONOMER
TM0672,MONOMER
TM0673,MONOMER
TM0674,MONOMER
TM0675,MONOMER
TM0676,MONOMER
TM0677,MONOMER
TM0678,MONOMER
TM0679,MONOMER
TM0681,MONOMER
TM0682,MONOMER
TM0683,MONOMER
TM0684,MONOMER
TM0685,MONOMER
TM0686,MONOMER
TM0687,MONOMER
TM0688,MONOMER
TM0689,MONOMER
TM0690,MONOMER
TM0691,MONOMER
TM0692,MONOMER
TM0693,MONOMER
TM0694,MONOMER
TM0695,MONOMER
TM0696,MONOMER
TM0697,MONOMER
TM0698,MONOMER
TM0699,MONOMER
TM0700,MONOMER
TM0701,MONOMER
TM0702,MONOMER
TM0703,MONOMER
TM0704,MONOMER
TM0705,MONOMER
TM0706,MONOMER
TM0707,MONOMER
TM0708,MONOMER
TM0709,MONOMER
TM0710,MONOMER
TM0711,MONOMER
TM0712,MONOMER
TM0713,MONOMER
TM0714,MONOMER
TM0715,MONOMER
TM0716,MONOMER
TM0717,MONOMER
TM0718,MONOMER
TM0719,MONOMER
TM0720,MONOMER
TM0721,MONOMER
TM0722,MONOMER
TM0723,MONOMER
TM0724,MONOMER
TM0725,MONOMER
TM0726,MONOMER
TM0727,MONOMER
TM0728,MONOMER
TM0729,MONOMER
TM0730,MONOMER
TM0731,MONOMER
TM0732,MONOMER
TM0733,MONOMER
TM0734,MONOMER
TM0735,MONOMER
TM0736,MONOMER
TM0737,MONOMER
TM0738,MONOMER
TM0739,MONOMER
TM0740,MONOMER
TM0741,MONOMER
TM0742,MONOMER
TM0743,MONOMER
TM0744,MONOMER
TM0745,MONOMER
TM0746,MONOMER
TM0747,MONOMER
TM0748,MONOMER
TM0749,MONOMER
TM0750,MONOMER
TM0751,MONOMER
TM0752,MONOMER
TM0753,MONOMER
TM0754,MONOMER
TM0755,MONOMER
TM0756,MONOMER
TM0757,MONOMER
TM0758,MONOMER
TM0759,MONOMER
TM0760,MONOMER
TM0761,MONOMER
TM0762,MONOMER
TM0763,MONOMER
TM0764,MONOMER
TM0765,MONOMER
TM0766,MONOMER
TM0767,MONOMER
TM0768,MONOMER
TM0769,MONOMER
TM0770,MONOMER
TM0771,MONOMER
TM0772,MONOMER
TM0773,MONOMER
TM0774,MONOMER
TM0775,MONOMER
TM0776,MONOMER
TM0777,MONOMER
TM0778,MONOMER
TM0779,MONOMER
TM0780,MONOMER
TM0781,MONOMER
TM0782,MONOMER
TM0784,MONOMER
TM0785,MONOMER
TM0786,MONOMER
TM0787,MONOMER
TM0788,MONOMER
TM0789,MONOMER
TM0790,MONOMER
TM0791,MONOMER
TM0792,MONOMER
TM0793,MONOMER
TM0794,MONOMER
TM0795,MONOMER
TM0796,MONOMER
TM0797,MONOMER
TM0798,MONOMER
TM0799,MONOMER
TM0800,MONOMER
TM0801,MONOMER
TM0802,MONOMER
TM0803,MONOMER
TM0804,MONOMER
TM0805,MONOMER
TM0806,MONOMER
TM0807,MONOMER
TM0808,MONOMER
TM0809,MONOMER
TM0810,MONOMER
TM0811,MONOMER
TM0812,MONOMER
TM0813,MONOMER
TM0814,MONOMER
TM0815,MONOMER
TM0816,MONOMER
TM0817,MONOMER
TM0818,MONOMER
TM0819,MONOMER
TM0820,MONOMER
TM0821,MONOMER
TM0822,MONOMER
TM0823,MONOMER
TM0824,MONOMER
TM0825,MONOMER
TM0826,MONOMER
TM0827,MONOMER
TM0828,MONOMER
TM0829,MONOMER
TM0830,MONOMER
TM0831,MONOMER
TM0832,MONOMER
TM0833,MONOMER
TM0835,MONOMER
TM0836,MONOMER
TM0837,MONOMER
TM0838,MONOMER
TM0839,MONOMER
TM0840,MONOMER
TM0841,MONOMER
TM0842,MONOMER
TM0843,MONOMER
TM0844,MONOMER
TM0845,MONOMER
TM0846,MONOMER
TM0847,MONOMER
TM0848,MONOMER
TM0849,MONOMER
TM0850,MONOMER
TM0851,MONOMER
TM0852,MONOMER
TM0853,MONOMER
TM0854,MONOMER
TM0855,MONOMER
TM0856,MONOMER
TM0857,MONOMER
TM0858,MONOMER
TM0859,MONOMER
TM0860,MONOMER
TM0861,MONOMER
TM0862,MONOMER
TM0863,MONOMER
TM0864,MONOMER
TM0865,MONOMER
TM0866,MONOMER
TM0867,MONOMER
TM0868,MONOMER
TM0869,MONOMER
TM0870,MONOMER
TM0871,MONOMER
TM0872,MONOMER
TM0873,MONOMER
TM0874,MONOMER
TM0875,MONOMER
TM0876,MONOMER
TM0877,MONOMER
TM0878,MONOMER
TM0879,MONOMER
TM0880,MONOMER
TM0881,MONOMER
TM0882,MONOMER
TM0883,MONOMER
TM0884,MONOMER
TM0885,MONOMER
TM0886,MONOMER
TM0887,MONOMER
TM0888,MONOMER
TM0889,MONOMER
TM0890,MONOMER
TM0891,MONOMER
TM0892,MONOMER
TM0893,MONOMER
TM0894,MONOMER
TM0895,MONOMER
TM0896,MONOMER
TM0897,MONOMER
TM0898,MONOMER
TM0899,MONOMER
TM0900,MONOMER
TM0901,MONOMER
TM0902,MONOMER
TM0903,MONOMER
TM0904,MONOMER
TM0905,MONOMER
TM0906,MONOMER
TM0907,MONOMER
TM0908,MONOMER
TM0909,MONOMER
TM0910,MONOMER
TM0911,MONOMER
TM0912,MONOMER
TM0913,MONOMER
TM0914,MONOMER
TM0915,MONOMER
TM0916,MONOMER
TM0917,MONOMER
TM0918,MONOMER
TM0919,MONOMER
TM0920,MONOMER
TM0921,MONOMER
TM0922,MONOMER
TM0923,MONOMER
TM0924,MONOMER
TM0925,MONOMER
TM0926,MONOMER
TM0927,MONOMER
TM0928,MONOMER
TM0929,MONOMER
TM0930,MONOMER
TM0931,MONOMER
TM0932,MONOMER
TM0933,MONOMER
TM0934,MONOMER
TM0935,MONOMER
TM0936,MONOMER
TM0937,MONOMER
TM0938,MONOMER
TM0939,MONOMER
TM0940,MONOMER
TM0941,MONOMER
TM0942,MONOMER
TM0943,MONOMER
TM0944,MONOMER
TM0945,MONOMER
TM0946,MONOMER
TM0947,MONOMER
TM0948,MONOMER
TM0949,MONOMER
TM0950,MONOMER
TM0951,MONOMER
TM0952,MONOMER
TM0953,MONOMER
TM0954,MONOMER
TM0955,MONOMER
TM0956,MONOMER
TM0957,MONOMER
TM0958,MONOMER
TM0959,MONOMER
TM0960,MONOMER
TM0961,MONOMER
TM0962,MONOMER
TM0963,MONOMER
TM0964,MONOMER
TM0965,MONOMER
TM0966,MONOMER
TM0967,MONOMER
TM0968,MONOMER
TM0969,MONOMER
TM0972,MONOMER
TM0974,MONOMER
TM0975,MONOMER
TM0977,MONOMER
TM0978,MONOMER
TM0979,MONOMER
TM0980,MONOMER
TM0981,MONOMER
TM0982,MONOMER
TM0983,MONOMER
TM0984,MONOMER
TM0985,MONOMER
TM0986,MONOMER
TM0987,MONOMER
TM0988,MONOMER
TM0989,MONOMER
TM0990,MONOMER
TM0991,MONOMER
TM0992,MONOMER
TM0993,MONOMER
TM0996,MONOMER
TM0997,MONOMER
TM0998,MONOMER
TM1000,MONOMER
TM1001,MONOMER
TM1002,MONOMER
TM1003,MONOMER
TM1004,MONOMER
TM1005,MONOMER
TM1006,MONOMER
TM1007,MONOMER
TM1009,MONOMER
TM1010,MONOMER
TM1011,MONOMER
TM1012,MONOMER
TM1013,MONOMER
TM1014,MONOMER
TM1015,MONOMER
TM1016,MONOMER
TM1017,MONOMER
TM1018,MONOMER
TM1019,MONOMER
TM1020,MONOMER
TM1021,MONOMER
TM1022,MONOMER
TM1023,MONOMER
TM1024,MONOMER
TM1026,MONOMER
TM1027,MONOMER
TM1028,MONOMER
TM1029,MONOMER
TM1030,MONOMER
TM1031,MONOMER
TM1032,MONOMER
TM1033,MONOMER
TM1034,MONOMER
TM1035,MONOMER
TM1036,MONOMER
TM1037,MONOMER
TM1038,MONOMER
TM1039,MONOMER
TM1040,MONOMER
TM1041,MONOMER
TM1042,MONOMER
TM1043,MONOMER
TM1044,MONOMER
TM1045,MONOMER
TM1046,MONOMER
TM1047,MONOMER
TM1048,MONOMER
TM1049,MONOMER
TM1050,MONOMER
TM1051,MONOMER
TM1052,MONOMER
TM1053,MONOMER
TM1054,MONOMER
TM1055,MONOMER
TM1056,MONOMER
TM1057,MONOMER
TM1058,MONOMER
TM1059,MONOMER
TM1060,MONOMER
TM1061,MONOMER
TM1062,MONOMER
TM1063,MONOMER
TM1064,MONOMER
TM1065,MONOMER
TM1066,MONOMER
TM1067,MONOMER
TM1068,MONOMER
TM1069,MONOMER
TM1070,MONOMER
TM1071,MONOMER
TM1072,MONOMER
TM1073,MONOMER
TM1074,MONOMER
TM1075,MONOMER
TM1076,MONOMER
TM1077,MONOMER
TM1078,MONOMER
TM1079,MONOMER
TM1080,MONOMER
TM1081,MONOMER
TM1082,MONOMER
TM1083,MONOMER
TM1084,MONOMER
TM1085,MONOMER
TM1086,MONOMER
TM1087,MONOMER
TM1088,MONOMER
TM1089,MONOMER
TM1090,MONOMER
TM1091,MONOMER
TM1092,MONOMER
TM1093,MONOMER
TM1094,MONOMER
TM1095,MONOMER
TM1096,MONOMER
TM1097,MONOMER
TM1099,MONOMER
TM1100,MONOMER
TM1101,MONOMER
TM1102,MONOMER
TM1103,MONOMER
TM1104,MONOMER
TM1105,MONOMER
TM1106,MONOMER
TM1107,MONOMER
TM1108,MONOMER
TM1109,MONOMER
TM1110,MONOMER
TM1112,MONOMER
TM1113,MONOMER
TM1114,MONOMER
TM1115,MONOMER
TM1116,MONOMER
TM1117,MONOMER
TM1118,MONOMER
TM1119,MONOMER
TM1120,MONOMER
TM1121,MONOMER
TM1122,MONOMER
TM1123,MONOMER
TM1124,MONOMER
TM1125,MONOMER
TM1126,MONOMER
TM1127,MONOMER
TM1128,MONOMER
TM1129,MONOMER
TM1130,MONOMER
TM1131,MONOMER
TM1132,MONOMER
TM1133,MONOMER
TM1134,MONOMER
TM1135,MONOMER
TM1136,MONOMER
TM1137,MONOMER
TM1138,MONOMER
TM1139,MONOMER
TM1140,MONOMER
TM1141,MONOMER
TM1142,MONOMER
TM1143,MONOMER
TM1144,MONOMER
TM1145,MONOMER
TM1146,MONOMER
TM1147,MONOMER
TM1148,MONOMER
TM1149,MONOMER
TM1150,MONOMER
TM1151,MONOMER
TM1152,MONOMER
TM1153,MONOMER
TM1154,MONOMER
TM1155,MONOMER
TM1156,MONOMER
TM1157,MONOMER
TM1158,MONOMER
TM1159,MONOMER
TM1160,MONOMER
TM1161,MONOMER
TM1162,MONOMER
TM1163,MONOMER
TM1164,MONOMER
TM1165,MONOMER
TM1166,MONOMER
TM1167,MONOMER
TM1168,MONOMER
TM1169,MONOMER
TM1170,MONOMER
TM1171,MONOMER
TM1172,MONOMER
TM1173,MONOMER
TM1174,MONOMER
TM1175,MONOMER
TM1176,MONOMER
TM1177,MONOMER
TM1178,MONOMER
TM1179,MONOMER
TM1180,MONOMER
TM1181,MONOMER
TM1182,MONOMER
TM1183,MONOMER
TM1184,MONOMER
TM1185,MONOMER
TM1186,MONOMER
TM1187,MONOMER
TM1188,MONOMER
TM1189,MONOMER
TM1190,MONOMER
TM1191,MONOMER
TM1192,MONOMER
TM1193,MONOMER
TM1194,MONOMER
TM1195,MONOMER
TM1196,MONOMER
TM1197,MONOMER
TM1198,MONOMER
TM1199,MONOMER
TM1200,MONOMER
TM1201,MONOMER
TM1202,MONOMER
TM1203,MONOMER
TM1204,MONOMER
TM1205,MONOMER
TM1206,MONOMER
TM1207,MONOMER
TM1208,MONOMER
TM1209,MONOMER
TM1210,MONOMER
TM1211,MONOMER
TM1212,MONOMER
TM1213,MONOMER
TM1214,MONOMER
TM1215,MONOMER
TM1216,MONOMER
TM1217,MONOMER
TM1218,MONOMER
TM1219,MONOMER
TM1220,MONOMER
TM1221,MONOMER
TM1222,MONOMER
TM1223,MONOMER
TM1224,MONOMER
TM1225,MONOMER
TM1226,MONOMER
TM1227,MONOMER
TM1228,MONOMER
TM1229,MONOMER
TM1230,MONOMER
TM1231,MONOMER
TM1232,MONOMER
TM1233,MONOMER
TM1234,MONOMER
TM1235,MONOMER
TM1237,MONOMER
TM1238,MONOMER
TM1239,MONOMER
TM1240,MONOMER
TM1241,MONOMER
TM1243,MONOMER
TM1244,MONOMER
TM1245,MONOMER
TM1246,MONOMER
TM1247,MONOMER
TM1248,MONOMER
TM1249,MONOMER
TM1250,MONOMER
TM1251,MONOMER
TM1252,MONOMER
TM1253,MONOMER
TM1254,MONOMER
TM1255,MONOMER
TM1256,MONOMER
TM1257,MONOMER
TM1258,MONOMER
TM1259,MONOMER
TM1260,MONOMER
TM1261,MONOMER
TM1262,MONOMER
TM1263,MONOMER
TM1264,MONOMER
TM1265,MONOMER
TM1266,MONOMER
TM1267,MONOMER
TM1268,MONOMER
TM1269,MONOMER
TM1270,MONOMER
TM1271,MONOMER
TM1272,MONOMER
TM1273,MONOMER
TM1274,MONOMER
TM1275,MONOMER
TM1276,MONOMER
TM1277,MONOMER
TM1278,MONOMER
TM1279,MONOMER
TM1280,MONOMER
TM1281,MONOMER
TM1282,MONOMER
TM1283,MONOMER
TM1284,MONOMER
TM1286,MONOMER
TM1287,MONOMER
TM1288,MONOMER
TM1289,MONOMER
TM1290,MONOMER
TM1291,MONOMER
TM1292,MONOMER
TM1293,MONOMER
TM1294,MONOMER
TM1295,MONOMER
TM1296,MONOMER
TM1297,MONOMER
TM1298,MONOMER
TM1300,MONOMER
TM1301,MONOMER
TM1302,MONOMER
TM1303,MONOMER
TM1304,MONOMER
TM1306,MONOMER
TM1310,MONOMER
TM1311,MONOMER
TM1312,MONOMER
TM1313,MONOMER
TM1314,MONOMER
TM1315,MONOMER
TM1316,MONOMER
TM1317,MONOMER
TM1318,MONOMER
TM1319,MONOMER
TM1320,MONOMER
TM1321,MONOMER
