,query,evalue
VC_0762,b2512,3.43e-117
VC_0766,b2509,6.14e-173
VC_0770,b0010,3.16e-76
VC_0771,b0595,3.42e-82
VC_0772,b0594,4.67e-179
VC_0773,b0593,1.23e-78
VC_0774,b0596,2.0300000000000002e-57
VC_0776,b0592,6.580000000000001e-57
VC_0777,b0590,3.2399999999999996e-48
VC_0778,b0589,2.07e-62
VC_0779,b0588,3.38e-109
VC_0783,b4083,0.0
VC_0786,b1189,1.18e-170
VC_0790,b0620,7.91e-76
VC_0791,b0619,3.34e-130
VC_0797,b0617,3.8700000000000004e-27
VC_0800,b0614,1.6599999999999998e-45
VC_0801,b0613,6.529999999999999e-68
VC_0817,b0267,6.15e-18
VC_0824,b1324,4.39e-51
VC_0838,b0564,3.05e-13
VC_0847,b2622,5.24e-161
VC_0848,b2620,2.6599999999999996e-82
VC_0849,b2619,2.0200000000000002e-70
VC_0850,b2618,5.57e-34
VC_0853,b2615,4.97e-125
VC_0854,b2614,6.189999999999999e-46
VC_0863,b1336,6.32e-100
VC_0866,b2558,1.08e-156
VC_0869,b2557,0.0
VC_0872,b4406,1.13e-23
VC_0873,b1846,1.13e-23
VC_0875,b0194,0.0
VC_0876,b0195,2.91e-84
VC_0878,b0296,5.17e-39
VC_0879,b4506,2.1e-22
VC_0881,b0387,4.3499999999999996e-62
VC_0888,b2791,3.53e-117
VC_0890,b0421,2.84e-115
VC_0891,b0422,8e-25
VC_0896,b2808,2.94e-164
VC_0897,b2807,2.37e-16
VC_0899,b2795,0.0
VC_0906,b0198,3.1800000000000002e-65
VC_0907,b0199,1.35e-169
VC_0908,b0200,5.53e-87
VC_0909,b4241,1.52e-94
VC_0910,b4240,0.0
VC_0913,b2074,7.52e-31
VC_0925,b2044,4.75e-12
VC_0934,b2047,1.04e-142
VC_0936,b0983,5.23e-19
VC_0937,b0981,1.46e-34
VC_0941,b2551,0.0
VC_0944,b0630,6.74e-99
VC_0945,b0631,5.3599999999999995e-45
VC_0948,b0633,5.35e-35
VC_0949,b0634,2.5099999999999997e-168
VC_0951,b0636,3.41e-92
VC_0952,b0637,4.2999999999999994e-48
VC_0953,b0640,2.7599999999999998e-98
VC_0954,b0641,4.23e-26
VC_0956,b0642,0.0
VC_0957,b0643,2.85e-35
VC_0958,b0657,2.19e-162
VC_0959,b0658,1.06e-130
VC_0960,b0659,7.53e-77
VC_0961,b0660,0.0
VC_0964,b2417,2.7300000000000002e-105
VC_0966,b2415,3.5299999999999995e-42
VC_0969,b2413,3.28e-102
VC_0970,b2412,5.09e-53
VC_0974,b0487,5.98e-51
VC_0975,b0488,1.07e-25
VC_0976,b0489,9.290000000000001e-169
VC_0977,b0492,3.37e-81
VC_0979,b0493,2.42e-73
VC_0980,b2304,5.15e-101
VC_0986,b0474,1.6e-118
VC_0987,b0475,1.19e-131
VC_0988,b1634,0.0
VC_0990,b3842,1.33e-47
VC_0993,b0676,1.25e-177
VC_0994,b0677,3.83e-174
VC_0999,b2318,4.38e-147
VC_1000,b2316,1.2200000000000002e-163
VC_1001,b2315,1.1999999999999999e-150
VC_1002,b2314,4.1199999999999995e-30
VC_1003,b2313,1.17e-70
VC_1011,b1633,1.3100000000000001e-132
VC_1012,b1632,3.5699999999999996e-94
VC_1013,b1631,6.55e-65
VC_1014,b1630,3.69e-147
VC_1016,b1628,3.08e-79
VC_1023,b0780,7.4e-101
VC_1024,b0781,4.18e-162
VC_1025,b0782,5.690000000000001e-79
VC_1027,b0784,2.1300000000000002e-35
VC_1028,b0785,5.799999999999999e-68
VC_1033,b3469,0.0
VC_1039,b2064,1.71e-42
VC_1040,b1270,4.0699999999999996e-104
VC_1041,b0982,2.43e-19
VC_1048,b1765,5.04e-74
VC_1050,b1235,9.49e-39
VC_1052,b0468,1.02e-31
VC_1053,b0469,1.69e-94
VC_1055,b0471,5.5399999999999996e-67
VC_1056,b0472,2.75e-118
VC_1057,b4502,7.05e-31
VC_1058,b1181,5.1899999999999994e-68
VC_1059,b1271,3.14e-84
VC_1062,b0447,1.2e-76
VC_1063,b0452,2.2e-127
VC_1064,b0453,2.41e-20
VC_1065,b0454,3.7e-34
VC_1068,b3501,3.85e-28
VC_1075,b0545,2.7699999999999998e-55
VC_1085,b4003,2.9500000000000003e-35
VC_1091,b1243,0.0
VC_1092,b1244,8.82e-154
VC_1093,b1245,2.2e-139
VC_1094,b1246,0.0
VC_1096,b3102,4.21e-133
VC_1099,b2295,1.12e-42
VC_1105,b2140,3.55e-136
VC_1107,b0891,6.63e-48
VC_1108,b0892,0.0
VC_1111,b0774,0.0
VC_1112,b0775,0.0
VC_1117,b1829,2.05e-135
VC_1122,b1661,1.7999999999999998e-69
VC_1127,b1132,1.33e-74
VC_1128,b1133,0.0
VC_1130,b1237,1.44e-38
VC_1132,b2019,1.29e-148
VC_1134,b2021,2.85e-149
VC_1136,b2023,7.670000000000001e-88
VC_1137,b2024,9.420000000000001e-116
VC_1138,b2025,2.02e-167
VC_1139,b2026,1.36e-93
VC_1142,b0880,2.5799999999999997e-38
VC_1143,b0881,2.1199999999999998e-52
VC_1145,b0847,0.0
VC_1146,b0849,2.4899999999999998e-42
VC_1148,b1853,8.02e-154
VC_1151,b0874,3.46e-94
VC_1159,b0907,1.7099999999999998e-180
VC_1163,b1871,4.4300000000000004e-156
VC_1164,b1870,8.139999999999999e-134
VC_1167,b1238,2.58e-102
VC_1169,b1260,3.92e-115
VC_1172,b1263,1.78e-142
VC_1177,b1266,2.37e-116
VC_1178,b1267,3.3800000000000004e-117
VC_1179,b1269,6.62e-137
VC_1186,b2144,7.980000000000001e-70
VC_1188,b1479,0.0
VC_1195,b3552,2.06e-44
VC_1198,b1687,0.0
VC_1206,b3375,3.5e-21
VC_1208,b1248,3.5e-35
VC_1212,b0060,0.0
VC_1213,b1914,1.62e-124
VC_1214,b1913,0.0
VC_1215,b1912,7.95e-85
VC_1217,b4256,4.44e-26
VC_1222,b1712,3.0400000000000004e-57
VC_1228,b1849,0.0
VC_1231,b2143,1.56e-81
VC_1232,b2142,6.79e-72
VC_1233,b2141,7.020000000000001e-26
VC_1235,b1729,8.26e-173
VC_1238,b1992,2.9400000000000003e-31
VC_1239,b1993,2.42e-33
VC_1242,b1744,8.25e-53
VC_1244,b1711,1.1800000000000001e-73
VC_1245,b1709,4.37e-67
VC_1252,b2249,4.35e-101
VC_1254,b2236,1.5e-18
VC_1255,b2235,0.0
VC_1257,b2232,3.54e-125
VC_1259,b1055,3.72e-39
VC_1269,b0926,7.01e-69
VC_1270,b0927,4.04e-91
VC_1281,b1738,9.76e-14
VC_1282,b1737,7.77e-55
VC_1283,b1736,3.9000000000000004e-33
VC_1284,b1734,4.12e-131
VC_1285,b1733,2.66e-41
VC_1287,b1049,1.3700000000000001e-125
VC_1288,b1048,1.05e-118
VC_1296,b2103,1.8400000000000002e-79
VC_1297,b0930,0.0
VC_1299,b2765,1.7799999999999998e-74
VC_1300,b1814,0.0
VC_1302,b1813,1.8e-32
VC_1304,b4122,9.15e-60
VC_1306,b1321,0.0
VC_1308,b1323,0.0
VC_1309,b1066,1.91e-58
VC_1311,b0813,1.1999999999999999e-89
VC_1317,b0877,1.99e-20
VC_1318,b1782,3.62e-13
VC_1320,b1608,3.98e-63
VC_1325,b2150,1.99e-167
VC_1327,b2149,0.0
VC_1335,b1540,7.5e-18
VC_1337,b0333,4.74e-139
VC_1339,b0769,2.75e-47
VC_1340,b0335,1.34e-173
VC_1354,b0967,0.0
VC_1355,b0968,1.59e-22
VC_1356,b0969,3.49e-50
VC_1358,b0970,1.16e-53
VC_1359,b3271,1.11e-141
VC_1360,b3270,6.009999999999999e-141
VC_1361,b3269,1.57e-135
VC_1362,b0655,1.58e-14
VC_1364,b3697,3.2800000000000003e-66
VC_1365,b2777,4.8e-101
VC_1366,b0444,1.4e-120
VC_1370,b0385,1.74e-27
VC_1372,b1025,1.06e-30
VC_1386,b2069,2.49e-178
VC_1388,b4386,6.500000000000001e-160
VC_1393,b4148,1.23e-31
VC_1409,b4080,1.44e-40
VC_1411,b2686,2.61e-130
VC_1424,b1123,2.07e-159
VC_1426,b1124,2.32e-137
VC_1430,b3570,2.2700000000000003e-32
VC_1432,b1344,1.7200000000000002e-179
VC_1433,b1333,2.55e-125
VC_1434,b1334,2.09e-158
VC_1483,b0954,2.2000000000000001e-100
VC_1484,b0953,5.05e-20
VC_1486,b0949,0.0
VC_1490,b0946,1.27e-29
VC_1491,b0945,1.48e-177
VC_1497,b1831,2.7700000000000003e-79
VC_1498,b1832,9.8e-67
VC_1500,b1833,5.04e-84
VC_1501,b1834,0.0
VC_1507,b1704,2.18e-174
VC_1508,b0426,5.4499999999999995e-68
VC_1509,b1120,8.11e-115
VC_1511,b3892,3.2100000000000004e-21
VC_1512,b1589,9.36e-26
VC_1520,b0820,0.0
VC_1526,b3857,4.86e-49
VC_1532,b1119,3.8600000000000005e-123
VC_1533,b2583,1.7300000000000001e-65
VC_1537,b2175,7.06e-39
VC_1539,b1725,3.37e-90
VC_1540,b1663,2.34e-174
VC_1544,b1252,2.89e-12
VC_1549,b3453,5.5099999999999996e-111
VC_1550,b3452,6.7200000000000005e-80
VC_1551,b3451,2.25e-84
VC_1552,b3450,1.32e-116
VC_1554,b3449,4.9300000000000004e-26
VC_1556,b1809,1.9099999999999999e-25
VC_1557,b2714,4.3700000000000006e-79
VC_1558,b2901,0.0
VC_1568,b0879,5.36e-77
VC_1573,b1611,9.809999999999999e-138
VC_1576,b2900,1e-20
VC_1583,b1646,2.71e-55
VC_1587,b0301,4.52e-12
VC_1594,b0756,8.34e-118
VC_1596,b0758,0.0
VC_1599,b1522,1.03e-24
VC_1611,b4013,3.48e-152
VC_1614,b0807,2.5e-111
VC_1615,b3085,4.22e-72
VC_1617,b0338,2.3899999999999998e-42
VC_1618,b1596,1.08e-55
VC_1627,b0019,2.7999999999999998e-140
VC_1632,b0869,1.84e-145
VC_1634,b2182,1.5900000000000001e-118
VC_1635,b2183,3.18e-91
VC_1636,b2184,0.0
VC_1639,b1129,2.19e-42
VC_1640,b2185,1.2e-36
VC_1641,b1163,1.2600000000000001e-35
VC_1658,b2796,4.7e-149
VC_1659,b0795,6.19e-25
VC_1660,b0793,1.67e-43
VC_1660a,b0794,1.3500000000000001e-64
VC_1662,b1648,9.52e-22
VC_1663,b1379,6.189999999999999e-23
VC_1664,b1754,4.310000000000001e-109
VC_1665,b1755,6.989999999999999e-23
VC_1666,b1756,6.8199999999999995e-62
VC_1667,b1758,2.4600000000000003e-79
VC_1671,b3008,1.22e-178
VC_1672,b3549,3.5e-66
VC_1677,b1305,3.5299999999999995e-23
VC_1678,b1304,2.19e-87
VC_1679,b1303,5.8899999999999995e-152
VC_1680,b1294,8.86e-149
VC_1681,b1293,9.77e-114
VC_1682,b1292,8.910000000000001e-110
VC_1683,b1291,8.3e-174
VC_1684,b1290,3.6e-112
VC_1693,b0996,4.6899999999999995e-104
VC_1695,b0904,1.2900000000000002e-110
VC_1697,b2016,4.77e-23
VC_1698,b1414,1.8e-11
VC_1700,b1254,3.99e-77
VC_1702,b1251,1.1299999999999998e-54
VC_1706,b3828,1.3500000000000001e-125
VC_1709,b1494,1.02e-40
VC_1711,b4469,0.0
VC_1712,b2578,1.18e-12
VC_1718,b0920,7.769999999999999e-54
VC_1719,b0995,3.07e-89
VC_1720,b0998,1.11e-38
VC_1721,b1658,1.1899999999999999e-126
VC_1722,b0959,2.03e-25
VC_1723,b1750,1.25e-18
VC_1726,b3429,2.5099999999999997e-82
VC_1731,b1273,9.000000000000001e-26
VC_1735,b0885,2.09e-75
VC_1737,b0884,1.3e-47
VC_1745,b2661,0.0
VC_1753,b0950,6.76e-91
VC_1754,b0951,1.85e-168
VC_1755,b0952,4.5e-14
VC_1769,b4349,2.89e-15
VC_1774,b4310,6.22e-67
VC_1776,b3225,7.32e-28
VC_1777,b3578,3.22e-78
VC_1779,b3579,1.53e-44
VC_1781,b3223,2.85e-76
VC_1782,b3222,2.4e-58
VC_1819,b3588,0.0
VC_1821,b3949,2.3600000000000002e-86
VC_1823,b3950,6.77e-29
VC_1825,b2382,1.48e-60
VC_1827,b1613,3.64e-121
VC_1828,b2670,4.3e-63
VC_1834,b0742,1.18e-35
VC_1835,b0741,8.109999999999999e-67
VC_1836,b0740,1.6600000000000002e-161
VC_1838,b0738,1.17e-15
VC_1839,b0737,3.4999999999999997e-104
VC_1841,b0735,5.37e-16
VC_1842,b4515,3.5e-12
VC_1843,b0734,3.49e-180
VC_1846,b1861,5.240000000000001e-97
VC_1847,b1863,2.4700000000000002e-79
VC_1849,b0525,4.89e-79
VC_1850,b0524,1.48e-87
VC_1852,b1233,1.12e-41
VC_1857,b0467,5.19e-11
VC_1860,b1749,4.88e-134
VC_1861,b2307,2.61e-62
VC_1862,b2308,3.5600000000000004e-73
VC_1863,b2310,3.31e-65
VC_1864,b2306,1.5599999999999999e-108
VC_1866,b0903,0.0
VC_1869,b0902,3e-143
VC_1871,b2294,8.56e-77
VC_1872,b1783,0.0
VC_1873,b1784,0.0
VC_1874,b1188,0.0
VC_1875,b0918,6.91e-120
VC_1876,b0917,1.67e-28
VC_1882,b1118,1.51e-171
VC_1883,b1117,8.41e-100
VC_1889,b1427,2.01e-13
VC_1890,b1109,0.0
VC_1892,b1108,2.05e-98
VC_1894,b1105,5.95e-14
VC_1897,b1103,2.09e-60
VC_1900,b1187,7.33e-98
VC_1904,b0889,2.59e-110
VC_1911,b1281,1.05e-114
VC_1912,b1280,5.21e-155
VC_1913,b1279,8.17e-18
VC_1914,b0912,1.4599999999999998e-54
VC_1916,b0910,8.139999999999999e-111
VC_1917,b0442,5.01e-19
VC_1918,b0441,3.81e-139
VC_1919,b0440,2.01e-44
VC_1931,b1706,6.28e-160
VC_1936,b1409,2.6099999999999999e-82
VC_1945,b0347,1.34e-30
VC_1950,b1872,0.0
VC_1951,b1873,6.78e-142
VC_1955,b3060,1.79e-49
VC_1956,b2701,5.61e-27
VC_1957,b1179,1.92e-30
VC_1959,b1176,5.0500000000000005e-73
VC_1960,b1175,1.09e-157
VC_1961,b1174,1.7e-33
VC_1962,b0192,4.04e-16
VC_1966,b2835,8.17e-20
VC_1968,b1434,1.2899999999999998e-42
VC_1970,b1433,4.37e-80
VC_1971,b2260,5.32e-102
VC_1972,b2261,3.27e-121
VC_1973,b2262,0.0
VC_1974,b2263,6.64e-59
VC_1975,b2264,1.4e-143
VC_1976,b2265,2.51e-88
VC_1977,b2290,0.0
VC_1979,b0160,7.469999999999999e-23
VC_1985,b1805,0.0
VC_1987,b1806,1.4800000000000002e-21
VC_1989,b1807,1.2e-86
VC_1990,b1808,0.0
VC_1992,b1232,3.2299999999999997e-152
VC_1996,b1777,2.99e-28
VC_1998,b1778,5.05e-53
VC_2007,b1594,1.73e-132
VC_2009,b4377,5.77e-45
VC_2014,b1100,1.09e-96
VC_2015,b1099,6.52e-35
VC_2016,b1098,8.83e-85
VC_2017,b1097,8.15e-90
VC_2019,b1095,0.0
VC_2023,b1091,8e-174
VC_2024,b1090,3.5100000000000003e-109
VC_2025,b1089,1.5600000000000002e-27
VC_2026,b1088,9.52e-58
VC_2028,b1086,3.37e-145
