,query,evalue
BSU01690,USA300HOU_RS01020,1.67e-33
BSU01700,USA300HOU_RS01010,6.0199999999999996e-92
BSU01710,USA300HOU_RS02355,1.6900000000000001e-21
BSU01750,USA300HOU_RS11665,1.46e-102
BSU01760,USA300HOU_RS11660,3.8800000000000006e-27
BSU01770,USA300HOU_RS11655,0.0
BSU01780,USA300HOU_RS11625,0.0
BSU01820,USA300HOU_RS13825,3.2999999999999997e-28
BSU01830,USA300HOU_RS02275,3.02e-176
BSU01845,USA300HOU_RS02280,0.0
BSU01880,USA300HOU_RS02285,8.839999999999999e-60
BSU02060,USA300HOU_RS12540,0.0
BSU02090,USA300HOU_RS14770,4.32e-41
BSU02120,USA300HOU_RS13290,0.0
BSU02130,USA300HOU_RS04760,2.77e-103
BSU02140,USA300HOU_RS01785,0.0
BSU02220,USA300HOU_RS00535,3.82e-21
BSU02330,USA300HOU_RS14595,1.4500000000000001e-157
BSU02480,USA300HOU_RS13605,2.11e-53
BSU02520,USA300HOU_RS14865,1.97e-89
BSU02570,USA300HOU_RS14835,1.3e-88
BSU02650,USA300HOU_RS14600,1.26e-62
BSU02690,USA300HOU_RS07575,1.48e-46
BSU02860,USA300HOU_RS08305,2.35e-41
BSU02870,USA300HOU_RS08300,5.34e-41
BSU03020,USA300HOU_RS05870,2.26e-45
BSU03050,USA300HOU_RS01245,4.83e-149
BSU03060,USA300HOU_RS00575,2.41e-171
BSU03130,USA300HOU_RS10385,4.29e-89
BSU03150,USA300HOU_RS08210,2.86e-19
BSU03200,USA300HOU_RS09380,4.62e-87
BSU03210,USA300HOU_RS13865,0.0
BSU03270,USA300HOU_RS12835,5.11e-68
BSU03280,USA300HOU_RS12965,6.57e-51
BSU03290,USA300HOU_RS12970,5.03e-31
BSU03300,USA300HOU_RS12975,0.0
BSU03340,USA300HOU_RS02970,1.08e-99
BSU03360,USA300HOU_RS02265,0.0
BSU03450,USA300HOU_RS02995,5.52e-41
BSU03460,USA300HOU_RS02990,1.1699999999999999e-81
BSU03490,USA300HOU_RS00945,0.0
BSU03590,USA300HOU_RS09925,6.78e-105
BSU03600,USA300HOU_RS13045,5.3800000000000005e-79
BSU03610,USA300HOU_RS13050,5.9000000000000004e-77
BSU03670,USA300HOU_RS03930,2.42e-164
BSU03790,USA300HOU_RS06745,1.96e-150
BSU03800,USA300HOU_RS03970,2.03e-123
BSU03810,USA300HOU_RS03975,3.02e-78
BSU03820,USA300HOU_RS03980,5.96e-104
BSU03830,USA300HOU_RS03985,1.65e-78
BSU03840,USA300HOU_RS13055,2.48e-133
BSU03900,USA300HOU_RS14115,1.03e-89
BSU03920,USA300HOU_RS12210,4.02e-93
BSU03981,USA300HOU_RS11630,0.0
BSU03982,USA300HOU_RS11640,2.38e-52
BSU03990,USA300HOU_RS11645,1.0299999999999999e-92
BSU04050,USA300HOU_RS08550,6.13e-102
BSU04060,USA300HOU_RS08545,1.23e-135
BSU04080,USA300HOU_RS08570,4.24e-55
BSU04090,USA300HOU_RS08565,7.52e-67
BSU04140,USA300HOU_RS00160,1.81e-134
BSU04150,USA300HOU_RS03720,2.56e-98
BSU04160,USA300HOU_RS11635,1.4e-87
BSU04210,USA300HOU_RS01815,5.32e-52
BSU04220,USA300HOU_RS12885,2.62e-31
BSU04260,USA300HOU_RS12195,0.0
BSU04300,USA300HOU_RS14480,2.9e-37
BSU04320,USA300HOU_RS13220,0.0
BSU04340,USA300HOU_RS13770,0.0
BSU04360,USA300HOU_RS05515,1.41e-93
BSU04370,USA300HOU_RS01985,9.51e-19
BSU04380,USA300HOU_RS13595,1.47e-14
BSU04520,USA300HOU_RS12370,4.4800000000000004e-132
BSU04550,USA300HOU_RS04365,3.8800000000000006e-43
BSU04560,USA300HOU_RS11245,3.82e-127
BSU04570,USA300HOU_RS11240,7.43e-131
BSU04580,USA300HOU_RS11235,3.2200000000000003e-161
BSU04590,USA300HOU_RS11190,2.66e-18
BSU04600,USA300HOU_RS11195,4.7699999999999995e-34
BSU04620,USA300HOU_RS11185,2.63e-37
BSU04640,USA300HOU_RS11180,4.29e-90
BSU04660,USA300HOU_RS11170,1.06e-55
BSU04700,USA300HOU_RS11160,4.2e-77
BSU04710,USA300HOU_RS11155,9.01e-28
BSU04720,USA300HOU_RS11150,2.2099999999999997e-61
BSU04730,USA300HOU_RS11145,1.28e-102
BSU04780,USA300HOU_RS11140,0.0
BSU04790,USA300HOU_RS11135,3.7699999999999996e-52
BSU04800,USA300HOU_RS04420,2.83e-16
BSU04860,USA300HOU_RS03315,1.52e-63
BSU04870,USA300HOU_RS03340,7.17e-76
BSU04910,USA300HOU_RS03335,6.77e-26
BSU04940,USA300HOU_RS03320,0.0
BSU04960,USA300HOU_RS03310,1.7399999999999999e-38
BSU05040,USA300HOU_RS08640,9.74e-109
BSU05120,USA300HOU_RS04295,2.23e-32
BSU05160,USA300HOU_RS13745,5.33e-76
BSU05170,USA300HOU_RS08050,4.1200000000000004e-27
BSU05210,USA300HOU_RS13285,8.13e-76
BSU05240,USA300HOU_RS02725,1.33e-94
BSU05250,USA300HOU_RS00155,8.49e-60
BSU05260,USA300HOU_RS09775,4.3400000000000003e-26
BSU05340,USA300HOU_RS09415,0.0
BSU05360,USA300HOU_RS00560,1.36e-76
BSU05370,USA300HOU_RS00565,9.38e-107
BSU05400,USA300HOU_RS13410,6.42e-30
BSU05430,USA300HOU_RS13850,0.0
BSU05510,USA300HOU_RS13755,1.41e-25
BSU05620,USA300HOU_RS13205,5.8e-160
BSU05640,USA300HOU_RS12755,1.7e-11
BSU05680,USA300HOU_RS13185,2.43e-64
BSU05740,USA300HOU_RS14280,9.49e-143
BSU05790,USA300HOU_RS00395,9.08e-64
BSU05800,USA300HOU_RS13300,7.239999999999999e-48
BSU05840,USA300HOU_RS11865,2.24e-87
BSU05910,USA300HOU_RS11050,1.47e-39
BSU05920,USA300HOU_RS11045,5.049999999999999e-60
BSU05930,USA300HOU_RS11040,7.41e-44
BSU05940,USA300HOU_RS11035,1.2199999999999999e-152
BSU05950,USA300HOU_RS11020,0.0
BSU05960,USA300HOU_RS12315,6.44e-56
BSU05970,USA300HOU_RS11015,2.92e-82
BSU05980,USA300HOU_RS01840,9.93e-18
BSU05990,USA300HOU_RS01835,3.37e-44
BSU06010,USA300HOU_RS10935,9.12e-30
BSU06020,USA300HOU_RS10930,2.9399999999999997e-38
BSU06030,USA300HOU_RS10925,0.0
BSU06150,USA300HOU_RS01290,5.1500000000000004e-58
BSU06170,USA300HOU_RS10985,5.7799999999999995e-55
BSU06280,USA300HOU_RS03255,1.97e-15
BSU06320,USA300HOU_RS13075,8.38e-81
BSU06360,USA300HOU_RS02070,0.0
BSU06370,USA300HOU_RS12190,0.0
BSU06400,USA300HOU_RS10380,5.3799999999999996e-83
BSU06410,USA300HOU_RS10375,1.98e-11
BSU06420,USA300HOU_RS05300,4.33e-53
BSU06430,USA300HOU_RS05305,3.1e-102
BSU06440,USA300HOU_RS10360,0.0
BSU06450,USA300HOU_RS05310,9.369999999999999e-95
BSU06460,USA300HOU_RS05315,2.21e-17
BSU06470,USA300HOU_RS05320,8.17e-101
BSU06480,USA300HOU_RS05325,0.0
BSU06490,USA300HOU_RS05330,0.0
BSU06500,USA300HOU_RS05335,1.09e-133
BSU06510,USA300HOU_RS05340,2.39e-60
BSU06520,USA300HOU_RS05345,0.0
BSU06530,USA300HOU_RS05350,8.559999999999999e-139
BSU06580,USA300HOU_RS10355,2.3000000000000003e-47
BSU06590,USA300HOU_RS13340,0.0
BSU06600,USA300HOU_RS10350,5.0400000000000003e-79
BSU06610,USA300HOU_RS10345,0.0
BSU06620,USA300HOU_RS10340,0.0
BSU06630,USA300HOU_RS10335,1.4599999999999999e-83
BSU06660,USA300HOU_RS10330,0.0
BSU06670,USA300HOU_RS10325,3.2499999999999998e-28
BSU06680,USA300HOU_RS10320,0.0
BSU06690,USA300HOU_RS10315,0.0
BSU06710,USA300HOU_RS12235,0.0
BSU06720,USA300HOU_RS10305,3.46e-120
BSU06730,USA300HOU_RS10300,5.9400000000000004e-167
BSU06750,USA300HOU_RS14780,5.3e-12
BSU06811,USA300HOU_RS01595,3.0999999999999997e-24
BSU06812,USA300HOU_RS01535,2.81e-31
BSU06840,USA300HOU_RS03615,5.89e-124
BSU06950,USA300HOU_RS01140,6.169999999999999e-23
BSU06960,USA300HOU_RS01135,3.72e-22
BSU07230,USA300HOU_RS12480,4.72e-19
BSU07260,USA300HOU_RS03880,0.0
BSU07330,USA300HOU_RS05905,2.47e-55
BSU07340,USA300HOU_RS14110,1.01e-92
BSU07370,USA300HOU_RS03890,0.0
BSU07450,USA300HOU_RS11855,2.31e-121
BSU07500,USA300HOU_RS11775,8.58e-87
BSU07510,USA300HOU_RS11780,1.1099999999999999e-94
BSU07520,USA300HOU_RS11785,2.23e-78
BSU07570,USA300HOU_RS14620,1.83e-179
BSU07630,USA300HOU_RS10395,1.98e-129
BSU07640,USA300HOU_RS07155,3.18e-12
BSU07650,USA300HOU_RS12645,1.31e-40
BSU07690,USA300HOU_RS10240,2.3399999999999998e-94
BSU07700,USA300HOU_RS09160,1.42e-120
BSU07800,USA300HOU_RS02390,8.25e-169
BSU07810,USA300HOU_RS02395,0.0
BSU07820,USA300HOU_RS02400,1.24e-51
BSU07830,USA300HOU_RS13680,7.12e-87
BSU07840,USA300HOU_RS00125,2.09e-43
BSU07880,USA300HOU_RS10205,5.95e-45
BSU07900,USA300HOU_RS10215,8.26e-41
BSU07955,USA300HOU_RS10185,7.050000000000001e-173
BSU08000,USA300HOU_RS12695,4.0999999999999995e-54
BSU08030,USA300HOU_RS00455,0.0
BSU08120,USA300HOU_RS12660,6.719999999999999e-42
BSU08190,USA300HOU_RS12580,2.75e-51
BSU08200,USA300HOU_RS12575,0.0
BSU08230,USA300HOU_RS05155,7.91e-16
BSU08240,USA300HOU_RS13675,2.0699999999999998e-42
BSU08270,USA300HOU_RS01120,4.2e-63
BSU08360,USA300HOU_RS14495,8.53e-20
BSU08425,USA300HOU_RS06925,9.99e-165
BSU08440,USA300HOU_RS00600,4.5999999999999996e-69
BSU08450,USA300HOU_RS00595,8.89e-78
BSU08460,USA300HOU_RS00590,6.9499999999999995e-68
BSU08480,USA300HOU_RS04360,1.73e-24
BSU08510,USA300HOU_RS04170,3.11e-76
BSU08520,USA300HOU_RS10165,9.25e-45
BSU08530,USA300HOU_RS10160,4.0599999999999995e-24
BSU08600,USA300HOU_RS03805,1.98e-119
BSU08610,USA300HOU_RS06250,3.85e-90
BSU08620,USA300HOU_RS10140,3.26e-94
BSU08630,USA300HOU_RS10135,2.16e-104
BSU08680,USA300HOU_RS10130,3.96e-85
BSU08690,USA300HOU_RS10125,0.0
BSU08700,USA300HOU_RS10115,9.710000000000001e-73
BSU08710,USA300HOU_RS10110,0.0
BSU08720,USA300HOU_RS10105,7.330000000000001e-47
BSU08730,USA300HOU_RS10095,1.97e-74
BSU08820,USA300HOU_RS06785,0.0
BSU08830,USA300HOU_RS00910,1.0999999999999999e-52
BSU08850,USA300HOU_RS00920,3.39e-32
BSU08880,USA300HOU_RS06795,8.96e-45
BSU08899,USA300HOU_RS01850,6.23e-20
BSU08910,USA300HOU_RS09920,2.9300000000000005e-160
BSU08930,USA300HOU_RS09915,1.88e-77
BSU09000,USA300HOU_RS12725,2.6300000000000002e-56
BSU09010,USA300HOU_RS12720,6.99e-145
BSU09110,USA300HOU_RS02335,2.27e-37
BSU09120,USA300HOU_RS04035,7.29e-31
BSU09130,USA300HOU_RS02030,0.0
BSU09240,USA300HOU_RS12560,7.67e-30
BSU09270,USA300HOU_RS06535,3.09e-53
BSU09280,USA300HOU_RS06540,1.58e-104
BSU09290,USA300HOU_RS06545,0.0
BSU09300,USA300HOU_RS06550,0.0
BSU09310,USA300HOU_RS13500,3.68e-119
BSU09320,USA300HOU_RS09880,9.41e-92
BSU09330,USA300HOU_RS09875,1.7400000000000002e-57
BSU09340,USA300HOU_RS02940,1.2e-15
BSU09420,USA300HOU_RS02340,4.46e-32
BSU09470,USA300HOU_RS02310,1.58e-137
BSU09540,USA300HOU_RS09165,8.26e-62
BSU09550,USA300HOU_RS03795,5.7e-142
BSU09610,USA300HOU_RS09465,7.7e-17
BSU09620,USA300HOU_RS09130,3.09e-46
BSU09650,USA300HOU_RS11905,1.77e-39
BSU09670,USA300HOU_RS09295,1.76e-92
BSU09790,USA300HOU_RS09865,9.51e-65
BSU09800,USA300HOU_RS09860,5.08e-35
BSU09890,USA300HOU_RS12670,1.9699999999999998e-113
BSU09900,USA300HOU_RS12665,5.95e-65
BSU09910,USA300HOU_RS09850,4.55e-70
BSU09920,USA300HOU_RS09845,3.8700000000000004e-27
BSU09930,USA300HOU_RS09840,1.8300000000000001e-124
BSU09950,USA300HOU_RS09835,1.9599999999999997e-30
BSU10030,USA300HOU_RS09820,6.859999999999999e-45
BSU10040,USA300HOU_RS09815,1.69e-104
BSU10050,USA300HOU_RS09810,1.48e-36
BSU10070,USA300HOU_RS02885,4.1500000000000003e-109
BSU10100,USA300HOU_RS14145,5.0799999999999994e-23
BSU10120,USA300HOU_RS09795,0.0
BSU10130,USA300HOU_RS09790,7.64e-140
BSU10140,USA300HOU_RS09785,2.45e-151
BSU10160,USA300HOU_RS14365,1.0900000000000001e-29
BSU10200,USA300HOU_RS06955,2.75e-154
BSU10220,USA300HOU_RS12895,4.4099999999999996e-138
BSU10250,USA300HOU_RS05100,2.7499999999999996e-138
BSU10260,USA300HOU_RS11575,9.57e-46
BSU10270,USA300HOU_RS01205,1.9100000000000003e-79
BSU10320,USA300HOU_RS12825,6.13e-105
BSU10350,USA300HOU_RS03015,4.97e-100
BSU10360,USA300HOU_RS03010,1.17e-50
BSU10370,USA300HOU_RS12355,8.83e-39
BSU10420,USA300HOU_RS05090,4.7e-18
BSU10430,USA300HOU_RS12600,9.78e-125
BSU10480,USA300HOU_RS04780,6.36e-39
BSU10540,USA300HOU_RS11950,3.7499999999999997e-45
BSU10570,USA300HOU_RS08820,1.2e-11
BSU10620,USA300HOU_RS04795,0.0
BSU10630,USA300HOU_RS04800,0.0
BSU10640,USA300HOU_RS06850,3.85e-41
BSU10650,USA300HOU_RS06855,2.09e-20
BSU10750,USA300HOU_RS04805,9.59e-74
BSU10810,USA300HOU_RS13905,4.66e-19
BSU10870,USA300HOU_RS04340,2.7300000000000002e-65
BSU11010,USA300HOU_RS01895,0.0
BSU11030,USA300HOU_RS07085,8.98e-55
BSU11079,USA300HOU_RS14610,6.68e-18
BSU11140,USA300HOU_RS04820,2.6e-93
BSU11160,USA300HOU_RS04825,1.14e-51
BSU11190,USA300HOU_RS00970,9.350000000000001e-110
BSU11200,USA300HOU_RS00965,6.2e-135
BSU11210,USA300HOU_RS00960,4.8e-30
BSU11250,USA300HOU_RS14315,1.7399999999999998e-82
BSU11330,USA300HOU_RS04875,2.63e-137
BSU11340,USA300HOU_RS04880,0.0
BSU11370,USA300HOU_RS04925,3.5699999999999997e-134
BSU11382,USA300HOU_RS04915,1.13e-31
BSU11390,USA300HOU_RS04930,3.04e-78
BSU11400,USA300HOU_RS04935,8.55e-76
BSU11420,USA300HOU_RS04940,3.18e-167
BSU11440,USA300HOU_RS04890,4.58e-108
BSU11450,USA300HOU_RS04895,2.4599999999999998e-101
BSU11460,USA300HOU_RS04900,8.34e-177
BSU11470,USA300HOU_RS04905,5.459999999999999e-150
BSU11500,USA300HOU_RS04945,2.53e-80
BSU11520,USA300HOU_RS04950,2.24e-41
BSU11540,USA300HOU_RS04960,0.0
BSU11550,USA300HOU_RS04965,5.34e-41
BSU11560,USA300HOU_RS04970,2.96e-41
BSU11580,USA300HOU_RS04975,1.6500000000000002e-31
BSU11590,USA300HOU_RS04980,1.11e-19
BSU11600,USA300HOU_RS04985,7.17e-93
BSU11610,USA300HOU_RS04990,1.37e-131
BSU11640,USA300HOU_RS05005,0.0
BSU11650,USA300HOU_RS11310,3.34e-13
BSU11710,USA300HOU_RS11305,1.69e-69
BSU11720,USA300HOU_RS05010,1.5300000000000001e-105
BSU11850,USA300HOU_RS05030,1.22e-40
BSU11860,USA300HOU_RS05025,2.72e-63
BSU11870,USA300HOU_RS01905,6.26e-127
BSU12010,USA300HOU_RS14355,0.0
BSU12060,USA300HOU_RS03765,2.09e-43
BSU12130,USA300HOU_RS12920,2.47e-36
BSU12160,USA300HOU_RS12500,0.0
BSU12240,USA300HOU_RS13305,7.24e-41
BSU12570,USA300HOU_RS10910,1.74e-15
BSU12840,USA300HOU_RS03590,2.6900000000000004e-163
BSU12850,USA300HOU_RS03585,3.9200000000000004e-64
BSU12860,USA300HOU_RS07350,8.69e-102
BSU12870,USA300HOU_RS13660,1.96e-91
BSU12960,USA300HOU_RS04910,2.4800000000000002e-85
BSU13010,USA300HOU_RS10440,3.71e-72
BSU13020,USA300HOU_RS14320,4.62e-13
BSU13030,USA300HOU_RS10190,1.56e-46
BSU13040,USA300HOU_RS01235,3.29e-80
BSU13080,USA300HOU_RS03675,3.6e-12
BSU13150,USA300HOU_RS12905,3.3300000000000003e-31
BSU13160,USA300HOU_RS04350,2.94e-33
BSU13180,USA300HOU_RS01890,0.0
BSU13190,USA300HOU_RS09685,4.4799999999999997e-23
BSU13210,USA300HOU_RS05355,2.55e-17
BSU13220,USA300HOU_RS05360,1.83e-77
BSU13230,USA300HOU_RS05365,5.4300000000000006e-21
BSU13250,USA300HOU_RS07220,2.1399999999999998e-67
BSU13260,USA300HOU_RS07215,9.26e-53
BSU13300,USA300HOU_RS05000,2.84e-108
BSU13440,USA300HOU_RS05060,3.2800000000000005e-79
BSU13500,USA300HOU_RS05070,3.77e-143
BSU13520,USA300HOU_RS05225,2.11e-61
BSU13570,USA300HOU_RS10950,6.17e-71
BSU13580,USA300HOU_RS13895,2.12e-106
BSU13670,USA300HOU_RS13665,5.32e-36
BSU13710,USA300HOU_RS03535,6.6499999999999996e-34
BSU13720,USA300HOU_RS03845,3.69e-120
BSU13730,USA300HOU_RS03840,2.3599999999999998e-61
BSU13740,USA300HOU_RS03835,4.57e-108
BSU13750,USA300HOU_RS03935,2.5399999999999998e-104
BSU13810,USA300HOU_RS05105,5.62e-22
BSU13860,USA300HOU_RS09055,3.97e-111
BSU13880,USA300HOU_RS06910,1.46e-61
BSU13890,USA300HOU_RS13765,0.0
BSU13900,USA300HOU_RS05395,5.03e-38
BSU13910,USA300HOU_RS05400,0.0
BSU14000,USA300HOU_RS05220,1.65e-118
BSU14140,USA300HOU_RS03635,6.87e-56
BSU14180,USA300HOU_RS07115,1.29e-94
BSU14210,USA300HOU_RS01915,1.77e-39
BSU14260,USA300HOU_RS12290,4.62e-19
BSU14270,USA300HOU_RS12325,1.88e-98
BSU14280,USA300HOU_RS12310,2.04e-146
BSU14290,USA300HOU_RS12305,5.169999999999999e-23
BSU14300,USA300HOU_RS12300,5.77e-54
BSU14380,USA300HOU_RS03770,2.31e-66
BSU14390,USA300HOU_RS03775,2.29e-97
BSU14400,USA300HOU_RS03780,0.0
BSU14430,USA300HOU_RS07090,0.0
BSU14440,USA300HOU_RS13245,5.41e-18
BSU14450,USA300HOU_RS10195,9.53e-135
BSU14510,USA300HOU_RS05420,1.11e-102
BSU14530,USA300HOU_RS05430,0.0
BSU14540,USA300HOU_RS05435,9.620000000000001e-21
BSU14560,USA300HOU_RS05445,3.3600000000000002e-80
BSU14580,USA300HOU_RS05455,0.0
BSU14590,USA300HOU_RS05460,0.0
BSU14600,USA300HOU_RS05465,0.0
BSU14610,USA300HOU_RS05470,0.0
BSU14640,USA300HOU_RS05475,3.73e-25
BSU14650,USA300HOU_RS05520,9.35e-54
BSU14670,USA300HOU_RS05525,2.3e-90
BSU14700,USA300HOU_RS14335,5.66e-122
BSU14770,USA300HOU_RS05535,0.0
BSU14820,USA300HOU_RS05545,4.33e-20
BSU14840,USA300HOU_RS05550,1.0900000000000001e-36
BSU14850,USA300HOU_RS05555,1.23e-63
BSU14860,USA300HOU_RS05560,0.0
BSU14870,USA300HOU_RS05565,1.32e-74
BSU14880,USA300HOU_RS05570,1.51e-84
BSU14960,USA300HOU_RS05585,1.6e-41
BSU14990,USA300HOU_RS05590,3.2199999999999997e-38
BSU15010,USA300HOU_RS05610,5.96e-55
BSU15020,USA300HOU_RS05615,4.8e-66
BSU15060,USA300HOU_RS05620,4.58e-66
BSU15070,USA300HOU_RS05625,8.51e-29
BSU15080,USA300HOU_RS05635,2.58e-28
BSU15100,USA300HOU_RS05910,1.77e-40
BSU15120,USA300HOU_RS05915,8.679999999999999e-82
BSU15130,USA300HOU_RS05920,4.57e-66
BSU15140,USA300HOU_RS05925,1.48e-151
BSU15160,USA300HOU_RS05935,1.01e-175
BSU15180,USA300HOU_RS05045,3.79e-116
BSU15190,USA300HOU_RS05940,4.12e-123
BSU15200,USA300HOU_RS05945,4.17e-146
BSU15220,USA300HOU_RS07245,7.799999999999999e-48
BSU15230,USA300HOU_RS03995,3.25e-66
BSU15240,USA300HOU_RS05950,5.37e-29
BSU15280,USA300HOU_RS05955,5.340000000000001e-72
BSU15290,USA300HOU_RS05960,2.75e-164
BSU15340,USA300HOU_RS11620,1.32e-62
BSU15370,USA300HOU_RS05965,6.270000000000001e-51
BSU15380,USA300HOU_RS05970,9.83e-85
BSU15390,USA300HOU_RS05975,1.2800000000000002e-43
BSU15400,USA300HOU_RS05980,4.670000000000001e-21
BSU15410,USA300HOU_RS05985,6.6099999999999996e-62
BSU15420,USA300HOU_RS05990,1.23e-39
BSU15430,USA300HOU_RS05995,0.0
