,value
Gmet_0054,MONOMER
Gmet_0055,MONOMER
Gmet_0056,MONOMER
Gmet_0057,MONOMER
Gmet_0058,MONOMER
Gmet_0059,MONOMER
Gmet_0060,MONOMER
Gmet_0061,MONOMER
Gmet_0062,MONOMER
Gmet_0063,MONOMER
Gmet_0064,MONOMER
Gmet_0065,MONOMER
Gmet_0066,MONOMER
Gmet_0067,MONOMER
Gmet_0068,MONOMER
Gmet_0069,MONOMER
Gmet_0070,MONOMER
Gmet_0071,MONOMER
Gmet_0072,MONOMER
Gmet_0073,MONOMER
Gmet_0074,MONOMER
Gmet_0075,MONOMER
Gmet_0076,MONOMER
Gmet_0077,MONOMER
Gmet_0078,MONOMER
Gmet_0079,MONOMER
Gmet_0081,MONOMER
Gmet_0082,MONOMER
Gmet_0083,MONOMER
Gmet_0084,MONOMER
Gmet_0085,MONOMER
Gmet_0086,MONOMER
Gmet_0087,MONOMER
Gmet_0088,MONOMER
Gmet_0089,MONOMER
Gmet_0090,MONOMER
Gmet_0091,MONOMER
Gmet_0092,MONOMER
Gmet_0093,MONOMER
Gmet_0094,MONOMER
Gmet_0095,MONOMER
Gmet_0096,MONOMER
Gmet_0097,MONOMER
Gmet_0098,MONOMER
Gmet_0099,MONOMER
Gmet_0100,MONOMER
Gmet_0101,MONOMER
Gmet_0102,MONOMER
Gmet_0103,MONOMER
Gmet_0104,MONOMER
Gmet_0105,MONOMER
Gmet_0106,MONOMER
Gmet_0107,MONOMER
Gmet_0108,MONOMER
Gmet_0109,MONOMER
Gmet_0110,MONOMER
Gmet_0111,MONOMER
Gmet_0112,MONOMER
Gmet_0113,MONOMER
Gmet_0114,MONOMER
Gmet_0115,MONOMER
Gmet_0116,MONOMER
Gmet_0117,MONOMER
Gmet_0118,MONOMER
Gmet_0119,MONOMER
Gmet_0120,MONOMER
Gmet_0121,MONOMER
Gmet_0122,MONOMER
Gmet_0123,MONOMER
Gmet_0124,MONOMER
Gmet_0125,MONOMER
Gmet_0126,MONOMER
Gmet_0127,MONOMER
Gmet_0128,MONOMER
Gmet_0129,MONOMER
Gmet_0130,MONOMER
Gmet_0131,MONOMER
Gmet_0132,MONOMER
Gmet_0133,MONOMER
Gmet_0134,MONOMER
Gmet_0135,MONOMER
Gmet_0136,MONOMER
Gmet_0137,MONOMER
Gmet_0138,MONOMER
Gmet_0139,MONOMER
Gmet_0140,MONOMER
Gmet_0141,MONOMER
Gmet_0142,MONOMER
Gmet_0143,MONOMER
Gmet_0144,MONOMER
Gmet_0145,MONOMER
Gmet_0146,MONOMER
Gmet_0147,MONOMER
Gmet_0148,MONOMER
Gmet_0149,MONOMER
Gmet_0150,MONOMER
Gmet_0151,MONOMER
Gmet_0152,MONOMER
Gmet_0153,MONOMER
Gmet_0154,MONOMER
Gmet_0155,MONOMER
Gmet_0156,MONOMER
Gmet_0157,MONOMER
Gmet_0158,MONOMER
Gmet_0159,MONOMER
Gmet_0160,MONOMER
Gmet_0161,MONOMER
Gmet_0162,MONOMER
Gmet_0163,MONOMER
Gmet_0164,MONOMER
Gmet_0165,MONOMER
Gmet_0166,MONOMER
Gmet_0167,MONOMER
Gmet_0168,MONOMER
Gmet_0169,MONOMER
Gmet_0170,MONOMER
Gmet_0171,MONOMER
Gmet_0172,MONOMER
Gmet_0173,MONOMER
Gmet_0175,MONOMER
Gmet_0176,MONOMER
Gmet_0177,MONOMER
Gmet_0178,MONOMER
Gmet_0179,MONOMER
Gmet_0180,MONOMER
Gmet_0181,MONOMER
Gmet_0182,MONOMER
Gmet_0183,MONOMER
Gmet_0184,MONOMER
Gmet_0185,MONOMER
Gmet_0186,MONOMER
Gmet_0187,MONOMER
Gmet_0188,MONOMER
Gmet_0189,MONOMER
Gmet_0190,MONOMER
Gmet_0191,MONOMER
Gmet_0192,MONOMER
Gmet_0193,MONOMER
Gmet_0194,MONOMER
Gmet_0195,MONOMER
Gmet_0196,MONOMER
Gmet_0197,MONOMER
Gmet_0198,MONOMER
Gmet_0199,MONOMER
Gmet_0200,MONOMER
Gmet_0201,MONOMER
Gmet_0202,MONOMER
Gmet_0203,MONOMER
Gmet_0204,MONOMER
Gmet_0205,MONOMER
Gmet_0206,MONOMER
Gmet_0207,MONOMER
Gmet_0208,MONOMER
Gmet_0209,MONOMER
Gmet_0210,MONOMER
Gmet_0211,MONOMER
Gmet_0212,MONOMER
Gmet_0213,MONOMER
Gmet_0214,MONOMER
Gmet_0215,MONOMER
Gmet_0216,MONOMER
Gmet_0217,MONOMER
Gmet_0218,MONOMER
Gmet_0219,MONOMER
Gmet_0220,MONOMER
Gmet_0221,MONOMER
Gmet_0222,MONOMER
Gmet_0223,MONOMER
Gmet_0224,MONOMER
Gmet_0225,MONOMER
Gmet_0226,MONOMER
Gmet_0227,MONOMER
Gmet_0228,MONOMER
Gmet_0229,MONOMER
Gmet_0230,MONOMER
Gmet_0231,MONOMER
Gmet_0232,MONOMER
Gmet_0233,MONOMER
Gmet_0234,MONOMER
Gmet_0235,MONOMER
Gmet_0236,MONOMER
Gmet_0237,MONOMER
Gmet_0238,MONOMER
Gmet_0239,MONOMER
Gmet_0240,MONOMER
Gmet_0241,MONOMER
Gmet_0242,MONOMER
Gmet_0243,MONOMER
Gmet_0244,MONOMER
Gmet_0245,MONOMER
Gmet_0246,MONOMER
Gmet_0247,MONOMER
Gmet_0248,MONOMER
Gmet_0249,MONOMER
Gmet_0250,MONOMER
Gmet_0251,MONOMER
Gmet_0252,MONOMER
Gmet_0253,MONOMER
Gmet_0254,MONOMER
Gmet_0255,MONOMER
Gmet_0256,MONOMER
Gmet_0257,MONOMER
Gmet_0258,MONOMER
Gmet_0259,MONOMER
Gmet_0260,MONOMER
Gmet_0261,MONOMER
Gmet_0262,MONOMER
Gmet_0263,MONOMER
Gmet_0264,MONOMER
Gmet_0265,MONOMER
Gmet_0266,MONOMER
Gmet_0267,MONOMER
Gmet_0268,MONOMER
Gmet_0269,MONOMER
Gmet_0270,MONOMER
Gmet_0271,MONOMER
Gmet_0272,MONOMER
Gmet_0273,MONOMER
Gmet_0274,MONOMER
Gmet_0275,MONOMER
Gmet_0276,MONOMER
Gmet_0277,MONOMER
Gmet_0278,MONOMER
Gmet_0279,MONOMER
Gmet_0280,MONOMER
Gmet_0281,MONOMER
Gmet_0282,MONOMER
Gmet_0283,MONOMER
Gmet_0284,MONOMER
Gmet_0285,MONOMER
Gmet_0286,MONOMER
Gmet_0287,MONOMER
Gmet_0288,MONOMER
Gmet_0289,MONOMER
Gmet_0290,MONOMER
Gmet_0291,MONOMER
Gmet_0292,MONOMER
Gmet_0293,MONOMER
Gmet_0294,MONOMER
Gmet_0295,MONOMER
Gmet_0296,MONOMER
Gmet_0297,MONOMER
Gmet_0298,MONOMER
Gmet_0299,MONOMER
Gmet_0300,MONOMER
Gmet_0301,MONOMER
Gmet_0302,MONOMER
Gmet_0303,MONOMER
Gmet_0304,MONOMER
Gmet_0305,MONOMER
Gmet_0306,MONOMER
Gmet_0307,MONOMER
Gmet_0308,MONOMER
Gmet_0309,MONOMER
Gmet_0310,MONOMER
Gmet_0311,MONOMER
Gmet_0312,MONOMER
Gmet_0313,MONOMER
Gmet_0314,MONOMER
Gmet_0315,MONOMER
Gmet_0316,MONOMER
Gmet_0317,MONOMER
Gmet_0318,MONOMER
Gmet_0319,MONOMER
Gmet_0320,MONOMER
Gmet_0321,MONOMER
Gmet_0322,MONOMER
Gmet_0323,MONOMER
Gmet_0325,MONOMER
Gmet_0326,MONOMER
Gmet_0327,MONOMER
Gmet_0328,MONOMER
Gmet_0329,MONOMER
Gmet_0330,MONOMER
Gmet_0331,MONOMER
Gmet_0332,MONOMER
Gmet_0333,MONOMER
Gmet_0334,MONOMER
Gmet_0335,MONOMER
Gmet_0336,MONOMER
Gmet_0337,MONOMER
Gmet_0338,MONOMER
Gmet_0339,MONOMER
Gmet_0340,MONOMER
Gmet_0342,MONOMER
Gmet_0343,MONOMER
Gmet_0344,MONOMER
Gmet_0345,MONOMER
Gmet_0346,MONOMER
Gmet_0347,MONOMER
Gmet_0348,MONOMER
Gmet_0349,MONOMER
Gmet_0350,MONOMER
Gmet_0351,MONOMER
Gmet_0352,MONOMER
Gmet_0353,MONOMER
Gmet_0354,MONOMER
Gmet_0355,MONOMER
Gmet_0356,MONOMER
Gmet_0357,MONOMER
Gmet_0358,MONOMER
Gmet_0359,MONOMER
Gmet_0360,MONOMER
Gmet_0361,MONOMER
Gmet_0362,MONOMER
Gmet_0363,MONOMER
Gmet_0364,MONOMER
Gmet_0365,MONOMER
Gmet_0366,MONOMER
Gmet_0367,MONOMER
Gmet_0368,MONOMER
Gmet_0369,MONOMER
Gmet_0370,MONOMER
Gmet_0371,MONOMER
Gmet_0372,MONOMER
Gmet_0373,MONOMER
Gmet_0374,MONOMER
Gmet_0375,MONOMER
Gmet_0376,MONOMER
Gmet_0377,MONOMER
Gmet_0378,MONOMER
Gmet_0379,MONOMER
Gmet_0380,MONOMER
Gmet_0381,MONOMER
Gmet_0382,MONOMER
Gmet_0383,MONOMER
Gmet_0384,MONOMER
Gmet_0385,MONOMER
Gmet_0386,MONOMER
Gmet_0387,MONOMER
Gmet_0388,MONOMER
Gmet_0389,MONOMER
Gmet_0390,MONOMER
Gmet_0391,MONOMER
Gmet_0392,MONOMER
Gmet_0393,MONOMER
Gmet_0394,MONOMER
Gmet_0395,MONOMER
Gmet_0396,MONOMER
Gmet_0397,MONOMER
Gmet_0398,MONOMER
Gmet_0399,MONOMER
Gmet_0400,MONOMER
Gmet_0401,MONOMER
Gmet_0402,MONOMER
Gmet_0403,MONOMER
Gmet_0404,MONOMER
Gmet_0405,MONOMER
Gmet_0406,MONOMER
Gmet_0407,MONOMER
Gmet_0408,MONOMER
Gmet_0409,MONOMER
Gmet_0410,MONOMER
Gmet_0411,MONOMER
Gmet_0412,MONOMER
Gmet_0413,MONOMER
Gmet_0414,MONOMER
Gmet_0415,MONOMER
Gmet_0416,MONOMER
Gmet_0417,MONOMER
Gmet_0418,MONOMER
Gmet_0419,MONOMER
Gmet_0420,MONOMER
Gmet_0421,MONOMER
Gmet_0422,MONOMER
Gmet_0423,MONOMER
Gmet_0424,MONOMER
Gmet_0425,MONOMER
Gmet_0426,MONOMER
Gmet_0427,MONOMER
Gmet_0428,MONOMER
Gmet_0429,MONOMER
Gmet_0430,MONOMER
Gmet_0431,MONOMER
Gmet_0432,MONOMER
Gmet_0433,MONOMER
Gmet_0434,MONOMER
Gmet_0435,MONOMER
Gmet_0436,MONOMER
Gmet_0437,MONOMER
Gmet_0438,MONOMER
Gmet_0439,MONOMER
Gmet_0440,MONOMER
Gmet_0441,MONOMER
Gmet_0442,MONOMER
Gmet_0443,MONOMER
Gmet_0444,MONOMER
Gmet_0445,MONOMER
Gmet_0446,MONOMER
Gmet_0447,MONOMER
Gmet_0448,MONOMER
Gmet_0449,MONOMER
Gmet_0450,MONOMER
Gmet_0451,MONOMER
Gmet_0452,MONOMER
Gmet_0453,MONOMER
Gmet_0454,MONOMER
Gmet_0455,MONOMER
Gmet_0456,MONOMER
Gmet_0457,MONOMER
Gmet_0458,MONOMER
Gmet_0459,MONOMER
Gmet_0460,MONOMER
Gmet_0461,MONOMER
Gmet_0462,MONOMER
Gmet_0463,MONOMER
Gmet_0464,MONOMER
Gmet_0465,MONOMER
Gmet_0466,MONOMER
Gmet_0467,MONOMER
Gmet_0468,MONOMER
Gmet_0469,MONOMER
Gmet_0470,MONOMER
Gmet_0471,MONOMER
Gmet_0472,MONOMER
Gmet_0473,MONOMER
Gmet_0474,MONOMER
Gmet_0475,MONOMER
Gmet_0476,MONOMER
Gmet_0477,MONOMER
Gmet_0478,MONOMER
Gmet_0479,MONOMER
Gmet_0480,MONOMER
Gmet_0481,MONOMER
Gmet_0482,MONOMER
Gmet_0483,MONOMER
Gmet_0484,MONOMER
Gmet_0485,MONOMER
Gmet_0486,MONOMER
Gmet_0487,MONOMER
Gmet_0488,MONOMER
Gmet_0489,MONOMER
Gmet_0490,MONOMER
Gmet_0491,MONOMER
Gmet_0492,MONOMER
Gmet_0493,MONOMER
Gmet_0494,MONOMER
Gmet_0495,MONOMER
Gmet_0496,MONOMER
Gmet_0497,MONOMER
Gmet_0498,MONOMER
Gmet_0499,MONOMER
Gmet_0500,MONOMER
Gmet_0501,MONOMER
Gmet_0502,MONOMER
Gmet_0503,MONOMER
Gmet_0504,MONOMER
Gmet_0505,MONOMER
Gmet_0506,MONOMER
Gmet_0507,MONOMER
Gmet_0508,MONOMER
Gmet_0509,MONOMER
Gmet_0510,MONOMER
Gmet_0511,MONOMER
Gmet_0512,MONOMER
Gmet_0513,MONOMER
Gmet_0514,MONOMER
Gmet_0515,MONOMER
Gmet_0516,MONOMER
Gmet_0517,MONOMER
Gmet_0518,MONOMER
Gmet_0519,MONOMER
Gmet_0520,MONOMER
Gmet_0521,MONOMER
Gmet_0522,MONOMER
Gmet_0523,MONOMER
Gmet_0524,MONOMER
Gmet_0525,MONOMER
Gmet_0526,MONOMER
Gmet_0527,MONOMER
Gmet_0528,MONOMER
Gmet_0529,MONOMER
Gmet_0530,MONOMER
Gmet_0531,MONOMER
Gmet_0532,MONOMER
Gmet_0533,MONOMER
Gmet_0534,MONOMER
Gmet_0535,MONOMER
Gmet_0536,MONOMER
Gmet_0537,MONOMER
Gmet_0538,MONOMER
Gmet_0539,MONOMER
Gmet_0541,MONOMER
Gmet_0542,MONOMER
Gmet_0543,MONOMER
Gmet_0544,MONOMER
Gmet_0545,MONOMER
Gmet_0546,MONOMER
Gmet_0547,MONOMER
Gmet_0548,MONOMER
Gmet_0549,MONOMER
Gmet_0550,MONOMER
Gmet_0551,MONOMER
Gmet_0552,MONOMER
Gmet_0553,MONOMER
Gmet_0554,MONOMER
Gmet_0555,MONOMER
Gmet_0556,MONOMER
Gmet_0557,MONOMER
Gmet_0558,MONOMER
Gmet_0559,MONOMER
Gmet_0560,MONOMER
Gmet_0561,MONOMER
Gmet_0562,MONOMER
Gmet_0563,MONOMER
Gmet_0564,MONOMER
Gmet_0565,MONOMER
Gmet_0566,MONOMER
Gmet_0567,MONOMER
Gmet_0568,MONOMER
Gmet_0569,MONOMER
Gmet_0570,MONOMER
Gmet_0571,MONOMER
Gmet_0572,MONOMER
Gmet_0573,MONOMER
Gmet_0574,MONOMER
Gmet_0575,MONOMER
Gmet_0576,MONOMER
Gmet_0577,MONOMER
Gmet_0578,MONOMER
Gmet_0579,MONOMER
Gmet_0580,MONOMER
Gmet_0581,MONOMER
Gmet_0582,MONOMER
Gmet_0583,MONOMER
Gmet_0584,MONOMER
Gmet_0585,MONOMER
Gmet_0586,MONOMER
Gmet_0587,MONOMER
Gmet_0588,MONOMER
Gmet_0589,MONOMER
Gmet_0590,MONOMER
Gmet_0591,MONOMER
Gmet_0592,MONOMER
Gmet_0593,MONOMER
Gmet_0594,MONOMER
Gmet_0595,MONOMER
Gmet_0596,MONOMER
Gmet_0597,MONOMER
Gmet_0598,MONOMER
Gmet_0600,MONOMER
Gmet_0601,MONOMER
Gmet_0602,MONOMER
Gmet_0603,MONOMER
Gmet_0604,MONOMER
Gmet_0605,MONOMER
Gmet_0606,MONOMER
Gmet_0607,MONOMER
Gmet_0608,MONOMER
Gmet_0609,MONOMER
Gmet_0610,MONOMER
Gmet_0611,MONOMER
Gmet_0612,MONOMER
Gmet_0613,MONOMER
Gmet_0614,MONOMER
Gmet_0615,MONOMER
Gmet_0616,MONOMER
Gmet_0617,MONOMER
Gmet_0618,MONOMER
Gmet_0619,MONOMER
Gmet_0620,MONOMER
Gmet_0621,MONOMER
Gmet_0622,MONOMER
Gmet_0623,MONOMER
Gmet_0624,MONOMER
Gmet_0625,MONOMER
Gmet_0626,MONOMER
Gmet_0627,MONOMER
Gmet_0628,MONOMER
Gmet_0629,MONOMER
Gmet_0630,MONOMER
Gmet_0631,MONOMER
Gmet_0632,MONOMER
Gmet_0633,MONOMER
Gmet_0634,MONOMER
Gmet_0635,MONOMER
Gmet_0636,MONOMER
Gmet_0637,MONOMER
Gmet_0638,MONOMER
Gmet_0639,MONOMER
Gmet_0640,MONOMER
Gmet_0641,MONOMER
Gmet_0642,MONOMER
Gmet_0643,MONOMER
Gmet_0644,MONOMER
Gmet_0645,MONOMER
Gmet_0646,MONOMER
Gmet_0647,MONOMER
Gmet_0648,MONOMER
Gmet_0649,MONOMER
Gmet_0650,MONOMER
Gmet_0651,MONOMER
Gmet_0652,MONOMER
Gmet_0653,MONOMER
Gmet_0654,MONOMER
Gmet_0655,MONOMER
Gmet_0656,MONOMER
Gmet_0657,MONOMER
Gmet_0658,MONOMER
Gmet_0659,MONOMER
Gmet_0660,MONOMER
Gmet_0661,MONOMER
Gmet_0662,MONOMER
Gmet_0663,MONOMER
Gmet_0664,MONOMER
Gmet_0665,MONOMER
Gmet_0666,MONOMER
Gmet_0667,MONOMER
Gmet_0668,MONOMER
Gmet_0669,MONOMER
Gmet_0670,MONOMER
Gmet_0671,MONOMER
Gmet_0672,MONOMER
Gmet_0673,MONOMER
Gmet_0674,MONOMER
Gmet_0675,MONOMER
Gmet_0676,MONOMER
Gmet_0677,MONOMER
Gmet_0678,MONOMER
Gmet_0679,MONOMER
Gmet_0680,MONOMER
Gmet_0681,MONOMER
Gmet_0682,MONOMER
Gmet_0683,MONOMER
Gmet_0684,MONOMER
Gmet_0685,MONOMER
Gmet_0686,MONOMER
Gmet_0687,MONOMER
Gmet_0688,MONOMER
Gmet_0689,MONOMER
Gmet_0690,MONOMER
Gmet_0691,MONOMER
Gmet_0692,MONOMER
Gmet_0693,MONOMER
Gmet_0694,MONOMER
Gmet_0695,MONOMER
Gmet_0696,MONOMER
Gmet_0697,MONOMER
Gmet_0698,MONOMER
Gmet_0699,MONOMER
Gmet_0700,MONOMER
Gmet_0701,MONOMER
Gmet_0702,MONOMER
Gmet_0703,MONOMER
Gmet_0704,MONOMER
Gmet_0705,MONOMER
Gmet_0706,MONOMER
Gmet_0707,MONOMER
Gmet_0708,MONOMER
Gmet_0709,MONOMER
Gmet_0710,MONOMER
Gmet_0711,MONOMER
Gmet_0712,MONOMER
Gmet_0713,MONOMER
Gmet_0714,MONOMER
Gmet_0715,MONOMER
Gmet_0716,MONOMER
Gmet_0717,MONOMER
Gmet_0718,MONOMER
Gmet_0719,MONOMER
Gmet_0720,MONOMER
Gmet_0721,MONOMER
Gmet_0722,MONOMER
Gmet_0723,MONOMER
Gmet_0724,MONOMER
Gmet_0725,MONOMER
Gmet_0726,MONOMER
Gmet_0727,MONOMER
Gmet_0728,MONOMER
Gmet_0729,MONOMER
Gmet_0730,MONOMER
Gmet_0731,MONOMER
Gmet_0732,MONOMER
Gmet_0733,MONOMER
Gmet_0734,MONOMER
Gmet_0735,MONOMER
Gmet_0736,MONOMER
Gmet_0737,MONOMER
Gmet_0738,MONOMER
Gmet_0739,MONOMER
Gmet_0740,MONOMER
Gmet_0741,MONOMER
Gmet_0742,MONOMER
Gmet_0743,MONOMER
Gmet_0744,MONOMER
Gmet_0745,MONOMER
Gmet_0746,MONOMER
Gmet_0747,MONOMER
Gmet_0748,MONOMER
Gmet_0749,MONOMER
Gmet_0750,MONOMER
Gmet_0751,MONOMER
Gmet_0752,MONOMER
Gmet_0753,MONOMER
Gmet_0754,MONOMER
Gmet_0755,MONOMER
Gmet_0757,MONOMER
Gmet_0758,MONOMER
Gmet_0759,MONOMER
Gmet_0760,MONOMER
Gmet_0761,MONOMER
Gmet_0762,MONOMER
Gmet_0763,MONOMER
Gmet_0764,MONOMER
Gmet_0765,MONOMER
Gmet_0766,MONOMER
Gmet_0767,MONOMER
Gmet_0769,MONOMER
Gmet_0770,MONOMER
Gmet_0771,MONOMER
Gmet_0772,MONOMER
Gmet_0773,MONOMER
Gmet_0774,MONOMER
Gmet_0775,MONOMER
Gmet_0776,MONOMER
Gmet_0777,MONOMER
Gmet_0778,MONOMER
Gmet_0779,MONOMER
Gmet_0780,MONOMER
Gmet_0781,MONOMER
Gmet_0782,MONOMER
Gmet_0783,MONOMER
Gmet_0784,MONOMER
Gmet_0785,MONOMER
Gmet_0786,MONOMER
Gmet_0787,MONOMER
Gmet_0788,MONOMER
Gmet_0789,MONOMER
Gmet_0790,MONOMER
Gmet_0791,MONOMER
Gmet_0792,MONOMER
Gmet_0793,MONOMER
Gmet_0794,MONOMER
Gmet_0795,MONOMER
Gmet_0796,MONOMER
Gmet_0797,MONOMER
Gmet_0798,MONOMER
Gmet_0799,MONOMER
Gmet_0800,MONOMER
Gmet_0801,MONOMER
Gmet_0802,MONOMER
Gmet_0803,MONOMER
Gmet_0804,MONOMER
Gmet_0805,MONOMER
Gmet_0806,MONOMER
Gmet_0807,MONOMER
Gmet_0808,MONOMER
Gmet_0809,MONOMER
Gmet_0810,MONOMER
Gmet_0811,MONOMER
Gmet_0812,MONOMER
Gmet_0813,MONOMER
Gmet_0814,MONOMER
Gmet_0815,MONOMER
Gmet_0816,MONOMER
Gmet_0817,MONOMER
Gmet_0818,MONOMER
Gmet_0819,MONOMER
Gmet_0820,MONOMER
Gmet_0821,MONOMER
Gmet_0822,MONOMER
Gmet_0823,MONOMER
Gmet_0824,MONOMER
Gmet_0825,MONOMER
Gmet_0826,MONOMER
Gmet_0827,MONOMER
Gmet_0828,MONOMER
Gmet_0829,MONOMER
Gmet_0830,MONOMER
Gmet_0831,MONOMER
Gmet_0832,MONOMER
Gmet_0833,MONOMER
Gmet_0834,MONOMER
Gmet_0835,MONOMER
Gmet_0836,MONOMER
Gmet_0837,MONOMER
Gmet_0838,MONOMER
Gmet_0839,MONOMER
Gmet_0840,MONOMER
Gmet_0841,MONOMER
Gmet_0842,MONOMER
Gmet_0843,MONOMER
Gmet_0844,MONOMER
Gmet_0845,MONOMER
Gmet_0846,MONOMER
Gmet_0847,MONOMER
Gmet_0848,MONOMER
Gmet_0849,MONOMER
Gmet_0850,MONOMER
Gmet_0851,MONOMER
Gmet_0852,MONOMER
Gmet_0853,MONOMER
Gmet_0854,MONOMER
Gmet_0855,MONOMER
Gmet_0856,MONOMER
Gmet_0857,MONOMER
Gmet_0858,MONOMER
Gmet_0859,MONOMER
Gmet_0860,MONOMER
Gmet_0861,MONOMER
Gmet_0862,MONOMER
Gmet_0863,MONOMER
Gmet_0864,MONOMER
Gmet_0865,MONOMER
Gmet_0866,MONOMER
Gmet_0867,MONOMER
Gmet_0868,MONOMER
Gmet_0869,MONOMER
Gmet_0870,MONOMER
Gmet_0871,MONOMER
Gmet_0872,MONOMER
Gmet_0873,MONOMER
Gmet_0874,MONOMER
Gmet_0875,MONOMER
Gmet_0876,MONOMER
Gmet_0877,MONOMER
Gmet_0878,MONOMER
Gmet_0879,MONOMER
Gmet_0880,MONOMER
Gmet_0881,MONOMER
Gmet_0882,MONOMER
Gmet_0883,MONOMER
Gmet_0884,MONOMER
Gmet_0885,MONOMER
Gmet_0886,MONOMER
Gmet_0887,MONOMER
Gmet_0888,MONOMER
Gmet_0889,MONOMER
Gmet_0890,MONOMER
Gmet_0891,MONOMER
Gmet_0892,MONOMER
Gmet_0893,MONOMER
Gmet_0894,MONOMER
Gmet_0895,MONOMER
Gmet_0896,MONOMER
Gmet_0897,MONOMER
Gmet_0898,MONOMER
Gmet_0899,MONOMER
Gmet_0900,MONOMER
Gmet_0901,MONOMER
Gmet_0902,MONOMER
Gmet_0903,MONOMER
Gmet_0904,MONOMER
Gmet_0905,MONOMER
Gmet_0906,MONOMER
Gmet_0907,MONOMER
Gmet_0908,MONOMER
Gmet_0909,MONOMER
Gmet_0910,MONOMER
Gmet_0911,MONOMER
Gmet_0912,MONOMER
Gmet_0913,MONOMER
Gmet_0914,MONOMER
Gmet_0915,MONOMER
Gmet_0916,MONOMER
Gmet_0917,MONOMER
Gmet_0918,MONOMER
Gmet_0919,MONOMER
Gmet_0920,MONOMER
